,MGH258,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916bulk
BMP8B,-0.00873330327784294,0.020631053752431842,0.038766771845232396,-0.02196451332648919,0.1018408977386978,-0.03676251518613648,0.04212123836877027
LIPH,,,-0.010635109570354202,,-0.04205183811116038,-0.01691897203812872,0.046272458494102345
CCL28,,,0.05259089911784483,,-0.01399759857826456,,-0.026487688626753273
PTPN11,0.0010701079461428163,0.0077544276819029225,0.01470819070871159,0.002486502831809261,-0.048990901490254285,0.008364263759312176,-0.01824647437233276
ADAM12,0.11356406635736922,0.004200752848843895,0.05723409428191305,0.04421553889742982,0.029683040226496454,-0.02398381425831217,-0.019783513653448548
EPO,,,-0.011126959075093304,,,-0.017571642255622334,
EDN3,0.017715488555835827,0.03589421266646969,-0.017246237786583626,,,0.07911068883541862,0.00924401500343932
CCL22,,,0.0027667145263977054,,,-0.01606899779351163,
CCL2,-0.042646610840774944,0.09452550951191477,-0.02525150945825738,0.06457119118899744,0.11150743350124785,0.010384395543295101,0.100430130596657
DSCAM,-0.03781102236675897,-0.008073176619274775,0.0340699537898096,0.03570560430160643,0.04594748409442936,-0.0005461673201495956,0.023930134778760433
ANG,-0.04653855447250124,0.03717380507080788,-0.02224261484718296,0.020382831388665455,0.08350665400146508,0.08964587376328474,0.0038877108506468186
FBLN2,0.001118890507404765,-0.03526066434071104,0.007551510443336891,0.07671489577470623,-0.03046987394710538,0.002871888268810668,0.037587207440043
VTN,,0.05233297373865327,-0.018280344179729586,-0.027396512094698677,-0.007968460210640044,-0.012356024601350393,-0.028379543713778245
VEGFA,0.02316989257266873,0.04321353916717717,0.02696461882313441,0.04190544142888647,-0.01950131862653624,0.015111598621697645,0.08145846219607784
F10,,0.043548413312744644,-0.012200470133758039,-0.02971782570744128,,-0.021102961258670273,0.12727020585668009
SERPINA1,0.0016138740354055465,0.1328891023330483,0.0524924194607596,0.0133329110536799,0.023853160721796596,0.08077011071079174,0.057643219797516326
VWF,0.08167341547574952,0.10897812189268466,0.044980329986678044,-0.038010150362187856,0.00920816105407708,0.0354706987848399,-0.07342720514713616
GDNF,,,,,,0.043925858532229835,
VASP,0.05932488974718341,0.09735852614579475,0.04116988866395254,0.0383391256659947,-0.014304553479839856,0.021420208529775997,-0.05089003616454192
ADAM15,-0.008128245877029407,0.03508303957270971,0.01765804683523038,0.0012273903922652913,0.06972996300566409,5.1253021604022504e-05,-0.024557613116238518
WNT2,,-0.04197793018158045,,,-0.035251721873852046,-0.018046956781514165,0.05351894178317783
CALCB,,-0.021448867389857334,,,,-0.0027690618055585146,0.04949117156068481
OLFM2,-0.03702976128062015,-0.06595659117412213,-0.013308212395649879,-0.028057466175453485,0.1411389313686712,-0.06925905296526126,0.019448330018230413
MFAP2,0.011324127629293005,0.06282272546183745,-0.009644866729722392,0.09333792481322124,0.011825975486445678,-0.020908259518144658,0.05479906593167351
HLA-C,0.07051605027243261,0.16531691189237002,-0.016414472285199093,0.04075191832379771,0.020976586356407326,0.03693934253108445,-0.0480312688027162
THBS1,0.02087478479111916,0.05289933854876874,0.030044329522458953,-0.0012036529288591707,0.014840745557076677,-0.004276265264027844,-0.038175956287514703
HSPA4,0.021900723218451577,0.00885926064441036,0.013945565904000682,0.008180916448577798,-0.020704295941266042,-0.01164563541359477,0.025353179351218575
LMAN1,0.10306106983076976,0.09050737436472438,0.015410269968846535,0.08827566425764269,-0.014403590912534348,0.007688833480792734,-0.06486456529285155
LYPD3,,0.04844264576735643,-0.015578637700461601,0.11032880709777448,-0.04791683424212391,-0.033625454204321045,0.11049238750966663
APOE,0.019153279545535532,0.07316380787585822,0.005084743591499189,0.07748637436402173,0.06690235080082435,-0.022961543712218164,-0.004597927955323065
SOSTDC1,-0.016075855112151,0.026861696648037742,-0.02691242589451928,,,0.004840401896096084,-0.019279858300354114
ANXA1,-0.08065007654685069,0.10735539877521404,-0.0049719564856839545,0.03331576404971586,0.049482749331650436,0.04530378591669179,0.05051789568918883
WNT2B,0.032393260743172184,0.009860599645751322,-0.024338523593091434,0.013364011423978797,0.09183833080079895,0.023638156625122447,-0.008730565226606021
AMH,,0.047122038888450755,-0.01603894822075777,,,-0.0104272058255927,-0.032714782197050735
GDF10,,0.011510629097191246,0.0036074960561585413,-0.03687007237878434,0.08787759447682915,0.019837690981915165,-0.028225915073432157
EFNB3,-0.0230217282363696,-0.04413663742195143,0.01080934338900382,0.18799909609327475,-0.033266617930644705,-0.0012428690860328763,0.02165655061657493
LTB,0.013377648032172161,0.032364980053061536,0.04001523246306389,-0.02280478904856537,0.15966180811044273,-0.04617276682888605,0.0254137585247888
ANGPT2,0.016179391773022196,0.09677656431488799,0.005764962422872682,-0.06531949433890885,0.03688435786583549,0.028430854038235177,-0.06714759220604404
ADAM17,0.010426130715952437,0.054425548627133946,0.015185071144793073,0.02473669607936452,0.06592727100221342,-0.01724418780263555,0.04359852299574893
LRPAP1,-0.005445691160246143,0.029846755138568857,0.018441733404941173,-0.03633196584769774,0.0024926811874182784,-0.06282253767604298,0.02367005173862904
NID1,0.05203607557684781,0.14426920190204964,0.06919224283642264,-0.07567523346917274,0.04253003706714056,-0.009456396915545532,-0.01020712618225513
MST1,0.04578520069080459,0.11473514112876955,0.009946190916334792,-0.012048825642934654,0.09734613775015302,-0.036165632929310985,0.0359954911581925
IL13,,-0.02172619533025178,,,-0.054567681471318366,,
DCN,0.07820160828475692,0.09016696375427766,0.02922211654857816,-0.05502178765838616,0.03371561828014112,0.01442798618913264,0.013624114487333758
IGFL2,,,-0.013190452689600615,,,-0.017410571921747522,
COL7A1,-0.025952874785489927,0.0736981857869267,-0.016317865194650057,0.04665732491981085,0.032796483630329956,0.01461514333030113,0.049092687962799544
CALR,-0.010689165311145622,0.10298463989139195,0.05656780327197873,0.034093360091905764,0.13126498127463515,0.00038611439523341816,-0.023672463525608266
PIGA,-0.046053788084921984,0.024525506811100686,-0.014930721041625721,-0.007594717420518293,0.07398971373201192,-0.03382221697574396,-0.006658958875040188
CD200,-0.0006996897521382261,-0.05571113663219509,-0.024906571351784656,0.030576727724066236,0.14113748796021444,-0.004661688340694781,-0.0911780102414003
GRP,,,0.06143561099217538,-0.047263154261994615,,-0.01641387279467229,-0.02616132181267033
CDH1,0.036452134091919434,0.07918819903101644,-0.00579522263161933,-0.04188632258306564,0.06583535604715937,0.07533584428056354,-0.00978337049735912
LPL,0.013254329000624936,0.13534940038116222,0.05169368792075482,0.07215601889073595,0.017859372457426876,-0.04691598454002183,0.142751138832524
SEMA5A,0.06886997254671468,0.09921590055408926,0.09544211826468905,-0.04171022196965616,0.0755028887840647,-0.0411643964384102,0.007126931588226142
SEMA7A,-0.005687288283107365,0.045899158654982466,-0.017715355881710148,-0.00876190463247121,0.023238470747785168,-0.04073717406575522,-0.06424244850391207
SEMA4G,-0.040889128633984195,0.031006877630507322,0.027388152790607277,0.03956482202982173,-0.01731158093337333,-0.00898188770679415,0.01731243547083246
SEMA3B,-0.06369113574935194,0.034819597502691306,-0.03268483228336631,0.013143019844855289,0.03966972520715384,-0.06315251862481434,-0.02000866274890862
RPH3A,0.06624271837576012,-0.06527368979755549,-0.013361312480959914,0.02560411416192214,0.14485050632282642,-0.013644238849947215,-0.07446361873614259
JAG2,0.0459859104076159,-0.03085529680487411,-0.0216781369889833,-0.030906169694673698,0.023775582215019762,0.008717160416300204,-0.08150799520046706
CGN,-0.02954165354662474,9.853346896142057e-05,-0.03837833422067268,0.09363931683819639,0.0890696487561729,0.011287392757129656,0.03143430955941463
GDF15,0.0042016872695089065,0.15096355461254515,0.03713576711254751,0.1163563395392196,0.053722605122948144,0.006321658753086601,0.16168369351815887
SEMA4F,-0.01986087751498237,-0.042676085362159666,-0.0032425849732028137,0.0494304658215896,-0.06698420850523275,-0.02471346894452791,0.040879270867467
NXPH1,-0.0065796635416776215,0.024796413923771323,-0.016837214432997433,0.14447139834337658,0.00515097272903256,-0.018786994376939564,-0.01746191342355103
ARF1,0.006863508921695909,-0.059990639682199774,-0.0036593428509000938,-0.013086038066089316,0.03781784455537226,-0.011166022475775238,-0.023468994620273492
EBI3,0.03338369269844755,0.053530519851901784,0.07680298367645697,0.0716543750944442,0.07759138665597023,0.020749005966747978,-0.0019514300571470712
TIMP1,0.011650453784973955,0.09921169989191295,0.05282152591806609,0.06547385784583193,0.05014120124491999,0.046434969965366266,0.0011100433467047728
SEMA3C,-0.046451659427798754,-0.026813957701355973,-0.03843426814806982,-0.0194325811038251,-0.01480074734349033,-0.0029676652853330566,-0.03070309821489931
GAS6,0.013643446209497536,0.06303147986122312,0.0035987864515509326,0.05498345706673808,0.08728988167450132,-0.0070277717840536436,0.02354225872325553
MEPE,,-0.034197714727665904,0.04272203624645573,-0.03230327971089749,,0.008587964497351195,-0.08758449895816338
SERPINE1,0.06071338344582844,-0.13518549848994688,0.03772078175651848,0.05298898082515909,0.05392017074594366,0.028527067630749935,0.07800541652948237
RSPO2,0.1731317133597536,-0.04357664023729133,-0.02632869713899534,,,-0.023564988007375047,-0.08820643514379194
SHBG,-0.019081879480505298,-0.019689306672329314,-0.022404373152038477,0.018636166187053195,0.05831617070854973,0.027241175987411125,0.09682357466182809
LGALS3BP,0.06209954357142516,0.09312082284269026,0.0018105572596533667,0.056114682531360933,0.10320429921347866,-0.0038670441198867703,0.059069246798419225
LAMB1,0.0402963394467421,0.11511274993393004,-0.012597843988464386,-0.029513746439842975,-0.014865774055684816,0.008200920142011424,0.01412166033011974
SPTBN2,0.029328860011765386,-0.11108113446358586,-0.025971464419762714,-0.051316181382672646,0.04719169820504108,0.024111539141980016,-0.06569435348922782
COL1A2,0.037111433737977366,0.11911743880994179,0.03621711970214339,-0.04004532165953822,0.04326398806880778,0.04120125163440986,-0.01493498990604794
DEFB1,,,-0.011751916511460068,,,,-0.021735341201681743
CEACAM16,,,,,0.004045415621143333,,
SCT,,,-0.010801459483205498,,,,
WNT11,,-0.021168139019329263,,,,-0.023465856487583335,-0.019513322869906664
LGALS1,-0.051936036190841486,0.05578010121869844,0.04001559893093277,0.02511181896479747,-0.017288947495794574,0.061670644468088044,0.034267959212854665
BCAN,0.101869764649219,0.12123777163258996,0.002309682790491069,-0.0673011162739606,0.025827426890793537,-0.06090469998279967,0.03571855499407492
ANOS1,0.031319259810134656,0.11022671482633581,0.0011661002257950647,-0.017322036178512693,0.10675904456067149,-0.03200163104653753,-0.028718814150082306
EDA,-0.02391141961031734,0.00587220142871659,-0.01692482361735588,0.08059196271521112,0.12782859791033618,0.08653996723992259,-0.019691091298766877
FGF22,,-0.01940338471701542,,,,-0.016583812246955144,-0.00846937296877997
SHANK1,0.07288493833429656,-0.018461088202518197,-0.01581034465742102,,,-0.02110295904292651,0.09563007523610552
NPVF,,,,,,-0.014990408017862743,
RAET1G,,,,,,,-0.017970847388941585
TGFB1,0.06667918503492619,0.017303699476128236,0.030707164180725204,0.02621554780254842,0.05583763091046762,0.012524858468418325,-0.014822305941480896
MSTN,0.008513947975892888,0.046062978029088014,-0.0082103243708525,0.0963425755799262,-0.07448582721255921,-0.0023821143990761105,-0.02430030897982955
WNT4,,-0.022000219163727908,-0.01659772046452764,-0.0358695246487263,,0.030818149809225554,0.007348097788139027
TNFSF4,-0.02772337846000016,-0.02398053923369384,-0.028398896625938357,-0.023583556417083568,-0.06523056500704609,-0.036264271568681235,0.0008343374033008622
NTN1,-0.01616188144750581,0.1450179990598472,0.06210476142038569,0.1061955272469433,0.0734688815068566,0.059603651392479154,0.025905715025224586
CXCL12,-0.035427424933686134,0.013242747144432389,-0.02265563847563478,-0.05464654423889549,-0.04787234829590034,-0.0008839292684833021,-0.03381240314104516
GNRH1,-0.02610425211278446,0.06102614160857713,0.02190254039872187,0.11023766399299308,-0.029055454654415808,-0.009083806096798576,-0.0246476154005029
FGF8,,,,,,-0.02069109229325723,
RIMS1,-0.021705978835409683,-0.017924943260462636,-0.03156617874816495,-0.040878765806891953,,-0.026152595299245057,-0.070250368411683
FGF14,0.04670271282070772,0.07854608828833858,-0.05120688994477954,0.04551456010619154,0.03208177960763081,-0.029202354418920416,-0.021677234916146357
IGF1,0.00412486996302279,-0.015079546028419244,-0.007591218596629007,-0.010964486975255287,0.03000333532221175,-0.01792953035986195,-0.05448202948303875
TNFSF10,0.0184790727468649,0.1400737588500487,-0.03261388325430388,0.0022156422818194695,0.1917481097418524,-0.022051913334332863,0.01044984995043798
GDF5,-0.016985056092728424,0.04697433815584217,,,,-0.032007958360189916,0.005763303259183273
CHAD,,,,,,-0.036264275409044734,
RGMA,-0.04917078507777566,0.10474671251786932,0.010726066681840271,0.020931450658139707,0.020913475764169954,-0.05206649183753293,0.10819141910676049
WNT16,-0.031663103013315416,-0.03991696662930889,-0.01858039199115705,,,,0.06889438253101794
CX3CL1,0.06352252129504499,0.006568164757901733,0.014213753894941799,-0.0027344361862140063,0.02070781042194717,0.018994438044165802,-0.052216903562761575
FGF1,-0.006777719437449111,-0.020737436240689206,0.004028775225591023,-0.05621061157066115,-0.08124460879124797,0.0019012614523254306,-0.05830888252024732
ALOX5AP,-0.01402454052540125,0.13258229947950675,-0.07995119995162014,0.05662154400100439,0.09396641636682695,0.027666724970782815,0.01907272777537791
IL1RN,-0.015115624384651765,-0.019707926537785237,-0.02922151963091067,,-0.05665367262411874,0.06298276576613952,-0.0373846855319037
PCSK9,,,,,,0.14033092232117753,
NPW,,,0.0037270782078274974,-0.01637522993889866,-0.04936173117839736,-0.02567014197379636,-0.049392967915186575
CXCL9,0.029271629180952437,0.05978224028821462,0.05296438625965474,-0.0463504240459333,,,-0.011879995306434606
ANGPTL4,-0.044543300251725836,0.010943410804947103,-0.030825634968766044,0.034143968262861056,-0.06069767580229387,0.05351224312811689,-0.0014573623007919604
UCN2,,0.10933921028547153,-0.016924824661156038,,-0.06014585219872958,-0.02760924527254622,
OBP2A,,,,-0.03510448278592445,0.04141579344793279,,
COL4A3,,,-0.021894055880307392,,,-0.012577226022362987,-0.021541872935464747
NRG3,-0.0274349216495786,-0.05577555883781192,-0.03904617256286464,0.01611506531472935,,0.04973832325841962,-0.03155273049088142
IL23A,,0.004436851901952362,,-0.03230327292634836,0.10333521564590428,0.01962796093471154,-0.024125031860212063
COLQ,-0.027579460181230347,0.038959230975896986,0.0004635369274170474,0.07149845104252799,0.09307167460651544,0.020752683815927923,0.02617467732841085
SCGB1A1,,,,,,-0.019988052600503244,
TNFSF12,-0.04206788196949359,0.09086129455449236,0.04313389385045028,0.07023404778700963,0.12750871979990736,-0.06569617304974065,0.012946652864587769
DKK2,,0.004152542691967174,-0.01735216540136528,,,,-0.030463713706758554
FYN,0.007287539227806347,0.08839034721994027,0.06823836102769332,-0.00855743416927248,0.014241888093068903,-0.047083226081657464,-0.014876566495728686
ACE,-0.02769286314615294,0.0768011748092864,0.07060133297833282,0.004676126147164886,0.03993256881720051,0.025344086166917728,-0.04394616294308035
IL18,0.0034347089214071752,0.13602983616920705,-0.004303078789642128,-0.07145901382934886,0.05768958777008296,0.05287252036912959,-0.015005543796413254
PPBP,,,,,,-0.01881485030990395,-0.020141238377167275
CCL27,-0.017205356397629712,0.03091169945092639,-0.024275315216934826,0.06284971724488608,0.05607811811674909,-0.009052050078351475,0.02015427578088581
SERPING1,7.242191577101841e-05,0.13001568168129324,-0.04357525564720347,0.058049931575863474,0.006031167395250434,0.038458330076395084,0.016650289470606004
AZGP1,-0.007225892856084011,0.08537292679302975,-0.024576552580642883,0.06717588797472067,0.05769185516502851,0.0015682473651273436,0.03202049307498232
INHA,-0.02358390100513529,0.03314283884759557,-0.030815878443859395,,0.03136769365789901,0.008188480108214897,-0.017345093605679006
SEMA3G,-0.026104254830113843,0.030130884541229263,-0.026840018867940706,-0.05532438886862312,0.04743132011431465,,-0.036771972134517786
COL6A1,0.05605014592041237,0.12330739026488977,0.05979978174259051,0.02323695337840138,-0.014971201650909746,0.05131653322443189,0.023996765207511633
FGF17,,-0.0061165397361105725,-0.02458841205059973,,,-0.00912032966047499,-0.030608199491546955
TNFSF8,-0.0186798867422657,-0.019707926706148307,-0.01385642859097082,-0.0022400682537845737,0.05001843824264881,-0.017410570048559306,-0.022680672651003035
FGF20,-0.024871470886433822,0.029344577885093866,0.00802475671244434,-0.027874884554716158,,-0.027172168836246416,-0.016789660322234973
ICAM3,0.09331571142074457,0.034816952301458606,-0.02539803809262529,0.050890807149861654,0.044008172168828075,-0.004624311564871102,0.043489634417234115
LAMA4,0.044152202341103015,0.12942173469298693,0.05493827353392259,-0.06466349130977193,0.06054215267748868,-0.011745846956694858,0.03457599428039147
DLL4,0.0389291285201088,0.06893550646054888,0.05648612553925838,0.04992810653317146,0.07819702572229727,0.020041912337447544,0.02457025702564003
SEMA3A,-0.004328613475959056,-0.037406671450449326,0.06546167235973839,0.07703055330425577,-0.04153932830023633,0.013770960362314597,0.02155631110651795
RLN2,,-0.010415321156104043,-0.014114502780734449,,-0.05780386788941984,,0.08213546458439804
C5,0.10056029542904091,0.06416679612372404,0.008164175127102108,-0.009084411370490007,0.15026294836111245,0.024560364009427172,0.07779365719898172
EDN2,,0.09064067897669825,-0.017139709969396174,,,,
C1QA,-0.009398289459063937,0.1529313918569784,-0.00414714101605524,0.09044664094964863,0.08790486139506604,0.02253462289577104,-0.04402625666613656
UTS2B,0.013193334312555564,,-0.0122004698373369,,,,
COL9A3,-0.02721735954537302,0.1025915363797403,0.03457032237698735,0.03783931943676259,0.08994822021788719,-0.02352918309349848,0.11307755474038562
DLK1,,,-0.004590878345770858,0.12134139096871713,-0.01195011035730938,,-0.04036721244884157
HGF,0.00852076742063154,-0.07201050737568183,0.025136391484869736,0.11724273109762103,-0.031107849496100744,-0.027265847876516102,-0.013828958871581433
P4HB,0.044292561109788346,0.10736959472163443,0.04332768722764089,-0.054363145629392796,-0.0005227749279658902,-0.0015281369634912812,-0.027017352605289847
ADCYAP1,-0.017423049130438135,-0.042087318846969084,-0.023396311428989704,-0.061185680975141384,,0.021755307223847525,0.008412305495317783
GREM1,-0.02276155611197175,-0.03392370512357142,-0.030005665651521768,-0.02907497306866006,-0.011956471852239334,0.057647669483490246,-0.07923885867869832
EGF,-0.011756789125958133,0.054425590903191975,0.004524571084636754,0.022208923868038546,-0.03433198679177052,-0.015175140229768068,0.021922833335258365
VEGFB,-0.00926511790372788,0.039193895178176286,0.023983828281920024,0.019322478398173255,0.12374658717316915,0.04428113212134756,0.04324047171387457
FARP2,0.047684598820492814,0.07529773173391209,-0.03019440657541237,-0.03638620709490427,-0.00922805163910077,-0.04238609778704201,-0.04558635244007609
IHH,,,,,,-0.018511155386449207,
LAMA2,0.03120265572630693,0.07664094632226669,0.04626519893035088,-0.025110727699274783,-0.016468708856390343,-0.01593468386862634,0.03973454661857076
SERPINC1,,,0.0706284547569379,,,-0.015175141436983933,
NRG1,,0.012063059880313967,-0.04008936013362125,-0.028809767892908063,-0.05516749556748859,-0.0075364327205031546,0.02977349519837194
SPINK1,,,,,,0.06392658064023671,0.00982015914550571
EFEMP2,0.012852912920043376,0.12671905468801106,0.0484469793511752,0.0708877471860137,0.014843397811061828,0.02768957470012588,0.048919384309454694
SELPLG,-0.03496133364098296,0.02579726147396844,-0.04877423884323946,0.0486152162659219,0.10279681221507615,0.0273639582155543,0.03828816023985525
GDF6,,-0.025309967674160928,,,,0.045425841294670484,
HLA-E,0.04232626044104173,0.15051282168154992,-0.0015397162295762976,0.0108743109314331,0.03990931082632522,0.022524320017114234,-0.07916099792877335
PTN,0.07564272427487566,0.1615888028513769,0.07467603705713179,0.15674754257119475,0.07304239507904269,-0.010173658459491213,0.1113003989599927
CD274,0.0663042892102515,0.05972588577591132,0.03669464048884636,0.06576441517907433,0.044373485441256695,0.015080922582616826,0.05295365313733482
FGF10,,,,,-0.0690570433210893,,
CD14,-0.018541195233885244,0.1614752985283607,0.045080770628003024,0.050159847807375535,0.13038728246154846,-0.008250361251365097,0.0039501434906939505
SFTPD,,,0.029311643662542776,-0.03699132573425228,-0.06603368754692382,0.009703037733971728,-0.02522806711954044
SLIT1,0.06156941062428551,0.08006312582924129,0.03354739664248886,0.07187138266909947,0.11492698841855815,-0.0005730461235859553,-0.0574538197503787
CNTF,-0.020431947887756804,0.0322556138614433,0.038501433256121854,,,,
BST1,-0.011905881422697004,0.13337970901539334,0.019421183111665574,0.10645732336181526,0.051545976749349305,0.0565493295483486,0.04032419800537972
AGTRAP,-0.013493852661727552,0.11137817559435087,0.0001290536979075627,0.05970631097918417,0.0404377368079105,-0.0199031040987685,0.016042852792023093
LAMC1,-0.003169556844991947,0.08371646757244479,0.06515547735096457,-0.032164859157884584,-0.021347755543881495,0.03372895330681898,-0.07631946431119216
COL6A3,-0.0335558931863139,-0.01214410822222905,-0.02306969792875655,-0.05504327440687556,-0.016320236662782282,0.034993397801082425,0.01797352274277105
FN1,0.057100138790408685,0.11576113935535058,0.037937757422009576,-0.0323745852453594,-0.006109158098513457,0.027412798805661633,-0.04935785728819727
MIF,-0.05321926368607401,0.048212509872866155,-0.0395586334528597,-0.042242783742714875,-0.04338005925213197,0.050272715673700084,0.09300221804608069
JAG1,-0.003365811293993574,0.12306082421685831,0.02088526756596572,0.034758680661586015,-0.026816272935808745,-0.0034400736672822525,-0.05427689071787386
NID2,0.04667995954563151,0.12032665476304977,-0.009287944895028145,-0.02726760639728388,-0.04009289927197278,0.02896421890131372,-0.044286713675260034
EFNB1,-0.00918236030491859,0.09108248121328598,0.021684216385314432,0.07628626525224597,0.01217205224393348,0.03556279311835355,0.01633186637044729
COL4A2,0.04056258311284696,0.11959600917223935,0.03844698802876292,-0.05382038616913563,-0.018256831510817428,0.057427614133398336,-0.07823705348716631
SPP1,-0.11406408517819563,0.18737364274399787,-0.028162412133658766,0.12233042971015906,0.07023309626708149,0.07701980012727916,0.022889979331778967
PODXL2,-0.014643069892658733,0.10665448201545152,0.052044603002281545,0.02988773724248175,0.0039101586630427764,-0.02282705201825846,-0.07966205376417346
FGF9,-0.018679889729507647,-0.061468832136846105,-0.038935357888825115,,,0.1195209654512357,0.010493485586176448
ITIH2,0.0336467519705715,0.11245043496614415,,,,-0.034183057733917756,0.0865629726399767
ADAM10,-0.004024892330490848,0.029871334589923765,0.05676368493405668,0.0384678783938254,0.10113506636122635,0.03760972219209528,0.023215894125571256
CFH,-0.02332288193602565,0.07646891385000983,0.04551694464610397,0.0004739937432309671,0.023001233480887746,0.019409399978502506,-0.026694339743497785
COL4A5,-0.06504468689973271,0.021776747207293678,0.020458476979478914,0.03302477746001792,0.04683425626715454,-0.017050302132040243,0.050850825760559014
LTBP3,-0.06444082414672934,0.007934983001164367,-0.008285517870394717,0.0002187563926994211,-0.056795577145490876,-0.03895594063473952,0.04134278968210775
GNB3,0.12618782554830846,0.07876325138234104,0.0889949453978155,0.06680420931495126,0.02014325985264066,-0.014779672344540428,-0.010233890852993924
COL6A2,-0.00793639678883573,0.07459151311731005,-0.000736390889837477,0.014102493961004115,-0.059202441587957066,0.015540096865373835,-0.04687831923496541
GDF9,0.02597955139089878,0.005832273071344438,-0.02591938124763739,0.004970909310296857,-0.010661630824986683,0.012308544232538894,0.10306197357818818
NCAM1,-0.01931062846046058,-0.039030438507887434,0.0009201305021222825,-0.044854469235787335,0.03250375850432074,-0.0768097446530393,-0.07642447310269193
APOC2,-0.028353655516737398,0.05536153663822568,-0.04074663917029145,0.03576283161252743,0.0018279844003981115,-0.020218126567211336,0.025945158229510015
BST2,0.1260012236840716,0.1742213146650059,-0.04835399710480094,0.02148809903400418,0.1420645637845259,-0.001429102044745117,0.01142923603779555
COL5A1,0.06501667373395681,0.06465277275837457,0.028180392235090515,-0.002147037529560253,0.03724350328377231,0.02699627885294865,-0.016818159945856243
CALM3,0.03019849676968011,-0.12131646013761335,-0.02345562179282711,-0.010882780378584924,-0.008305221965330596,-0.03663045571665741,-0.10894402606706653
THBS2,0.003631527517790834,0.0422267546238783,-0.031494287982625,0.000881297208719478,0.011689555076640294,0.01915404610423811,0.05007729192274445
SERPINE2,0.05074132069520393,0.0036519480785151747,-0.02865147694852545,-0.003292392489619579,0.019387998243498718,0.011776618491695657,-0.07720916692031933
EFNB2,0.03760593371871089,0.0684958215645747,0.014798294761756212,0.09334093661138851,0.03908264161189074,0.02877606137984127,0.05214931020904962
PROK1,,,-0.017975784106742356,,,-0.016752161521068107,-0.022494421860426484
MMP9,-0.037121000036951075,0.11196303843271481,-0.018580388899254285,-0.006365560054599239,-0.04741102884118335,0.005103303770567193,-0.05997193641407456
DMP1,,,,-0.033528983208092326,,,0.08908483271902978
NPPA,-0.045050134486511045,-0.024314816267835025,-0.010383582776227815,0.027535309888410322,-0.01234544223145833,0.030875297349953725,0.029399028352682807
APOB,,-0.02030396371051713,0.028867262570829697,,,,-0.02249442150724072
C4B,,,-0.014617785251652752,0.13230931585914393,0.0522722856474735,,
NTNG2,-0.04372499948271801,0.10161237689418184,-0.008191928088696093,-0.018810463212998976,-0.03251228001724523,0.018157572536255814,-0.015351346110431626
LAMA1,0.060492947133225,0.09395116895121652,-0.016530414338050102,0.08637539859095641,,-0.0024447524509808344,0.010803415611182091
UCN,-0.024235079102925366,0.0128944263719208,0.09082699017315587,0.08141291412895539,0.06859606815104533,0.026874370274279795,0.037277181005749414
ARTN,,-0.0307574749953956,-0.018580390702864043,,,0.0060802028191473245,-0.03244007426020916
PDGFD,-0.018374756959367536,0.07476568057963384,0.03415745180207366,0.007351242480240141,0.04886605709844947,0.051493089540354364,0.07888806472496991
EDN1,0.025815599418273775,0.08898270612882538,0.048652093735580604,-0.0030116271704229655,0.11019949477093924,0.0691556152633141,-0.062081288688297064
ARPC5,0.038560247418366916,0.03849489482707646,-0.00015763051677784992,0.025521849533979877,-0.09588624413265547,0.04460718381714855,0.0020902096802405093
GSTO1,-0.06361135577048624,-0.0668585090284294,0.0011097540866888181,0.05860343931824202,0.030297418689144213,0.07071311961028717,0.010786053831066495
PROK2,,,,,,0.007082181374598009,
SYK,0.0029583005122119314,0.10542167549044357,-0.016912487042667426,0.11809731203671389,0.008385759922057883,0.0074563384305926725,-0.014424539115921464
ST6GAL1,-0.03416687833558187,0.07681811230309059,-0.011985501372685692,0.08616205863730264,0.026263276025398515,-0.016446119288932443,-0.02100880208390699
WNT3,-0.028009379568181093,0.0027727351879421884,0.057980656733670644,0.107042390299274,-0.08591889278194363,0.0013811288631457143,0.0007527182174019595
HSP90B1,0.0063864681643017625,0.049282671311253294,0.07575960315545877,-0.002173585815586044,0.10217575736752772,0.022107086416357558,-0.0820711777587789
ZP3,-0.025897627975598324,0.06736039677873012,0.00723905808565079,-0.020060789630722893,0.029843663608888425,-0.024176945232503973,-0.0380728504864679
NRG2,-0.020332769716076646,-0.03319687804301367,-0.002828293169234706,0.1166500771146937,0.09612806474040886,-0.0130412133281585,0.02229163874350365
MELTF,-0.005311071872238484,0.013608438057192807,0.07188920061482591,0.121482636603806,0.12624681854422912,0.03974933059508315,-0.032312227428372434
NLGN1,0.025458985163862267,-0.008136800798543032,-0.024030113804262683,0.035677538333008484,0.13868426037902304,-0.07311382718915098,0.07016668768168435
SLIT3,-0.02374815732242848,-0.05589366044437913,-0.03872877204142899,0.05913672713360761,0.07703509087241561,-0.035369808540078956,-0.044071562454182
CCL8,,-0.02648065463430574,0.06729117207154604,-0.042874266569080076,-0.03094693925697314,0.016496603378601715,-0.017503966308036523
S100A4,-0.027049154866207827,0.16541838324296673,0.025681747323285625,0.09465970309373133,0.1400719130663135,0.029672028896867125,-0.007429329215840747
TNFSF13B,-0.013591215535735064,0.12249283946301795,-0.0028547197425117447,0.02552264443521801,0.023833443497153984,0.05226717702560097,0.013484117308255555
