,ZH8811Abulk,ZH8811Bbulk
BMP1,0.16187932132098748,0.13720659310207245
NDP,0.07882296829050169,-0.035229196773933685
RTN4,-0.033855343404238666,-0.07471643759899624
HEBP1,0.0382360764314577,0.022635632247724035
WNT7B,0.02647379177479255,0.029964740697779213
PTMA,-0.14081496377409072,0.012326057879487635
CEACAM1,-0.016980023559806365,-0.027580958116305277
PDAP1,0.006587015983924604,0.025371488541356096
QDPR,0.026384537619161423,-0.06058149241724531
POMC,-0.06954513228040055,0.014027415994324331
CCL18,0.038041126125422126,0.009154315468521265
CCL17,0.37194900529257785,0.10028015245123274
VEGFD,,-0.027580958116305277
TNFSF13,-0.04308614194488704,0.025141739954368195
WNT5A,0.05752349066903415,0.09265835902370644
CXCL8,0.23346212082613238,0.19877239729121904
GRN,0.08844514305319029,0.05034313007337817
MIA,-0.11943924261640736,-0.11545270956002598
COL4A4,-0.05933021629270082,-0.04416142647282632
RARRES2,0.20920287534873275,0.17497685908434693
FGF7,-0.016894986247948437,0.008440808656125984
EFNA2,,-0.02621385488695952
HBEGF,0.13807407890010787,-0.009878578688175531
CSF3,0.2700514646039519,0.2231258517566465
PI3,0.22830206816979243,0.18248273240570687
PCSK1N,-0.06369511223485026,-0.06634296887239927
NTS,-0.05238319548307066,-0.0319366077489051
SFRP1,0.037415791766150244,0.06086306286438084
CXCL13,0.1857919061040278,0.16743311491577206
MICA,-0.04932707068062143,-0.00012541162521820611
TG,-0.029835952017010715,-0.039333423638597105
ADA,0.0008627267658600013,-0.028987879117248455
LAMC3,0.015102666092715523,0.011542939141052701
CCL7,0.08746146418624777,
NGF,0.006745266727273513,-0.025861496575469888
TNFSF15,-0.0328084768814711,
HMGB1,-0.15419293706100654,-0.015899265807093336
ITGB3BP,-0.0022024931091851503,0.0651285264294397
AANAT,-0.029523699335434413,0.03538519102854481
IL15,-0.008533868423928743,0.04699397690751665
UTS2,-0.025141590752474473,
BSG,0.12481778387878616,0.0879539600418763
ADAMTS3,-0.04132625370136299,-0.06075960916203712
CD34,-0.11827479359863613,-0.05731338965611687
PLAT,-0.17857060092113447,-0.10903494329772893
NTF3,-0.06488080805889686,-0.044169943017679944
CKLF,-0.17340163773304554,-0.1140307952698541
CD24,-0.10857717485308117,-0.09923004167310526
HSP90AA1,0.1535391859794996,0.15380525753447344
BMP4,0.031161300257325844,-0.005633707508352466
SCGB3A1,-0.051222195430410185,-0.05018005464963326
IGFBP4,0.08799947538913237,0.14245965085994935
LEFTY2,-0.02856809182132673,-0.030141223351285037
PF4,,-0.024026812873618797
ANGPTL2,-0.07995518248809243,-0.14083326231784893
LRIG2,0.03457844976606772,-0.015999826531648532
ICOSLG,0.07307229938379223,-0.01670902861197152
NPPC,0.014256789457700092,-0.007429368812438358
LYZ,-0.017649753762357674,0.003713955661967165
EREG,0.2458646251132878,0.11538015164891256
SPTAN1,-0.13802941914063996,-0.10155904396348263
COL8A1,-0.11243566741118521,-0.10255326356399407
GSTM2,-0.03907308912994131,-0.03973137716025256
SPX,-0.03393110546602497,-0.0011170148321706383
MFGE8,0.19290964236867544,0.10322309014931731
TGFA,2.9674980058676586e-05,-0.023505751610766366
SLIT2,-0.008182310299391848,-0.023223665808098183
PLTP,0.018737755123633563,0.05950465340441256
APOD,-0.08430241896139674,-0.0927425461198417
B2M,-0.019266503723870225,-0.05019011780175901
OMG,-0.1290279999458571,-0.10547458191969251
CXCL3,0.23920156415264193,0.10909768872967524
CXCL10,0.07279321193865221,0.006379022492773632
