,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916T1
VCAN,0.06494362331795005,0.027081279336160054,0.060242476402192345,-0.01567812612107946,-0.09396987124736504,0.14605154663236972,0.02372791871474387,0.02667478554811344,0.04390120108973804,-0.031300291184844106,-0.044747561851022334,0.04562517683502474,-0.06415828691028912
VEGFC,0.02233156002615185,-0.036687679060182894,0.09242322198439702,-0.012679871510260891,-0.024250738532535652,0.057069614045005435,-0.02198149999370064,0.0013481255953167704,-0.036106702688420374,-0.01681695281435045,0.012516708683448119,0.01937685348069157,0.027612143022521154
LMAN1,0.012134591394199515,0.0004290686075859584,0.01177776378305253,0.00225920264419062,-0.026074426541101706,0.23587422904573915,-0.020337640456983587,-0.0023033195413872886,-0.04131046083624772,0.0075844473384607935,-0.04238827864393651,-0.04326783894286777,-0.004259758095110649
IRAK4,-0.0036543312039458656,0.036961050555155736,0.027816132100710662,0.018569203749677854,0.01175635917654776,0.12538851892725156,-0.021088253214024345,-0.01768997524281953,0.039170322431864954,0.024240737205023215,0.06180031084527131,0.00534084042298191,0.09909091051298473
MICB,0.10638716964799559,-0.013304321453778196,0.01756274516464441,0.019491634249807557,-0.019252515362776147,0.12102842593967689,-0.045421341275500224,-0.025663261290150494,-0.004703925550000258,0.0392335812721944,-0.049116730112186584,0.09824847145121751,0.056340860474689274
COL1A2,0.011686427225757308,0.08425551617723336,0.10066082495179692,-0.043728096609626496,-0.0898861803396638,0.256556155382795,0.031299467061523756,-0.012567057056209198,-0.10128606378198579,-0.02402995796415642,-0.012261417648624593,-0.07455102255775506,-0.015503097695877004
ICOSLG,-0.010815411661556015,-0.02160519322811436,0.012806027820552679,0.014685996203252033,0.003374120636744029,0.1375375189418358,0.04900639423935577,-0.025038266332835506,0.028899274171053067,-0.018390172616953786,-0.007854772584900315,-0.042163062641437606,0.05932743851440461
GNAS,0.058986036243592326,0.02023749771618244,-0.033885208124592156,-0.007217293541858065,0.07834025193992712,-0.2160958821623594,-0.03349283215338073,-0.06050730257715458,-0.08615184589349384,0.04307029413358866,-0.04742804832084069,-0.05806104069362914,0.023092503085215394
C4B,,-0.038978818221869514,,-0.02849450165514009,,,-0.015662182119527017,,0.026782100429936173,-0.02410518758704794,,,0.037633350803697424
COL2A1,0.07164496796450347,-0.035492781542085836,0.005347950605590326,,-0.013145118278655476,0.023846084987205047,,,,-0.013692634361077653,,,0.030445665417961214
GSTM2,0.003970962768776752,0.030705993858477977,0.0627479694350694,-0.027128991157063204,-0.010003484969479193,0.10947762875150081,-0.002976131015835167,0.016329526732377246,-0.04392784880110453,-0.045437903144537356,-0.03871818402940213,-0.012184124480686112,-0.018411987965929157
NLGN1,0.06647627294341717,0.05893467338014633,0.010519845143566518,-0.033720342877379184,-0.03281559117426388,0.1287060639175203,-0.004328359634787351,-0.026695366034914767,0.06165398260683565,-0.05336515933968874,0.008257472891193189,0.04764374930128222,0.03101237543292226
SCGB3A2,,,-0.00850540503902151,,,,,,,-0.022484269855481662,,,0.08325842457628989
LEFTY2,-0.021369182951294582,0.04283661265409545,0.05160006308495825,0.016207712650161986,-0.03390865174907978,0.2335392187477867,-0.04171717479468374,-0.014466526219863845,0.07319624008572624,-0.02311950798281578,,-0.026573294040589487,0.034326534280175444
ACE,0.036491545403259884,0.0061180377983833705,0.04936952234173312,0.014685916044633185,-0.04106625576228824,0.18643526540220917,-0.0040272854796513735,-0.019420792930600717,0.028265630550043837,0.009917576089792064,-0.008632156654996113,0.0532791719500311,0.06094885459330635
RPH3A,0.07407682873971831,0.004113590795686995,0.008429128028384037,0.01997683339651209,0.030274143098803146,-0.10391418280096175,-0.008960142009947622,-0.019118867805528805,,-0.015829782662545783,,-0.052316375658040384,0.09688260499581688
NCAM1,0.006868917762400031,0.011930584567144341,-0.039437746911458224,0.029751566503377024,-0.0060475818939777996,-0.047088654615705716,0.08427492521926709,-0.04466205749025637,0.055808533547946286,-0.08217584161503223,0.03127468258895249,-0.08127578321367719,-0.03211714246895573
GIP,,,,,,,,,-0.022288364932961074,,,,
EFNB2,0.015137045388948145,-0.03381385523286413,0.04860956976860195,0.03513922244177558,-0.06179263178900266,0.07520848481652516,0.014258160820790932,0.030959014219300703,0.05504382544694015,-0.03927888225966573,-0.016419279632913612,0.052945885828870415,-0.02131201215686926
ICAM5,,0.011209123882534401,0.02577884974663951,0.012013925397988186,0.04889346244344811,-0.05497626372530508,0.04911330240566034,0.009766945561547245,-0.01613686637465006,0.04214958464160095,,,-0.007927869376373544
CCL5,0.018674878194835973,-0.050524507321602394,0.09118654109207727,-0.023656822367984373,-0.017503379071176477,0.08881004621736387,-0.0024555334190382453,-0.040670786487638125,0.022140079041771118,-0.01857570494878925,0.03979880896596131,0.021451332496926778,0.06049883247865108
PSPN,0.027975004633908254,0.03419302768936291,-0.0016898228002888084,0.009793053989047593,-0.033844233515553414,0.0209515465868097,-0.03087527664335639,0.012496763201610517,0.0048139400077663735,-0.035111515364886325,-0.06067391138996073,-0.01519440194910124,0.09457271865849003
PENK,0.09157226726661713,0.006952049759818509,-0.05808269535476305,-0.02907517257550635,0.09681719299237064,-0.17295653749509984,0.029400929592610335,-0.0381485930378446,,0.033434533401758774,,,-0.028864534636296197
EGF,0.00909294071516858,0.027755544431743044,-0.017345816591594555,-0.017483288478416348,-0.01739571792471528,0.1179155758651578,-0.013536068569832633,-0.022962165940997148,0.04960323755590061,0.0022644802555313527,-0.04263217813898394,-0.03250746191484991,-0.04522103165254019
SERPINC1,,,,,,,-0.01398602685401413,,,,,,
UTS2B,-0.017380513418640223,-0.02885811843531717,0.014606061583900586,-0.021190785718703323,-0.010869805848278432,,-0.01307215677659252,-0.03218995027061545,,,0.052763142160337104,,-0.002377414647725895
F10,,,,,-0.02002966763194576,0.025660935414573458,-0.013072157094192058,0.039406020434355406,0.027860043104871828,,0.12175960315436986,,-0.04126186343347314
FN1,0.07317187615603502,-0.04928584587276264,0.08668610354556244,-0.01384615881395729,-0.07469697947753962,0.2928793529374242,-0.018447198890911107,-0.014697325778417512,-0.09147884134643147,-0.011154418968366655,-0.027635879403955666,0.0026315209781227083,0.018825488667671378
FGF2,-0.04144313430100892,0.03532753380472878,-0.03607669174313982,0.009410552102993616,-0.026606711876690985,0.12985709305837995,0.024544974699134508,-0.020366135564006557,-0.03716082518505429,-0.013152284702578804,-0.017209017579304656,-0.007966610852697469,-0.00608005245880216
GDF9,-0.02200374230332392,-0.04874894868435589,0.030527349662570154,-0.022964558489112566,-0.02204661106860597,0.17143528897651175,-0.01693101141618008,-0.010869055485267162,0.04135037638227842,0.009446507382655194,0.00446241500986627,-0.03223324420771846,0.01894164634361944
CSF1,-0.004489141800240941,0.02719708318527797,0.10627765434551951,-0.030561867339565032,-0.027292941779246457,0.14709850857364482,0.004109763917807957,0.020667484045845307,0.0493713478719134,0.04186018468663291,-0.03629549833505981,0.0037238213021535634,0.03811523749572374
GZMB,-0.02179408124332313,,-0.02204383369353659,0.007980441529281939,-0.023922251106165953,,0.030004507049703564,-0.016737092579598715,-0.022802121285089332,,,,0.032021253910305435
WNT11,,,0.013796454427990686,-0.028640685952169398,,0.08851498231516598,,0.006651029761113557,-0.02067810315684703,,,,0.10241340411368056
GDNF,,,0.05633647178994965,-0.020803051318451303,-0.017928327546073985,,,,0.013277138678295233,-0.01647848700059849,-0.05315925625975224,0.00032179895020571347,
FASLG,0.006769431338666276,,,,,,,,,,,,-0.023030336385754246
SHBG,-0.020936449083520856,-0.036041979407443435,0.056084189617671504,-0.03390756391941007,-0.012863685496204789,0.013775494194168538,-0.02400509834698753,-0.01485510492295283,,-0.01327943855798074,-0.008410794419745508,-0.03616421757764979,0.0313068744159354
EFNA5,-0.011683635407803901,0.029801892132056584,0.06219102846110861,-0.03251525138945614,0.004786734951965812,-0.09346570587738144,-0.03960352535882661,0.054083963662530245,-0.011996227646049603,-0.0015985274417284155,-0.003494451795140595,-0.023482659681666303,0.07846207131402981
THBS1,-0.024639064017308716,0.0443711601647692,0.024905404471851925,-0.010037277794834147,-0.05561104224079013,0.024485107555826516,-0.026501890177809524,0.06939121438754886,0.04455890724325368,0.011168092110812431,-0.0005673171699268973,-0.04710490171735403,-0.040941857005144446
PODXL,0.017096900402472606,-0.007837357154012908,0.0941956917438221,0.0017317396303115683,-0.09754782987014154,0.22359270991669372,-0.028254011852854637,-0.025978990960107137,0.02729712778107489,-0.04206585854211183,-0.058299825277956845,-0.010095388558038649,0.06257244241828301
LCN2,,0.19127623070488706,,0.009066076330622796,,,,,,,,,
C5,-0.03822510790968604,-0.06509177486473786,0.0711743621795764,0.006363474161266166,-0.013857110829381668,0.20155552161904464,-0.03724990626267904,-0.03913374690177866,0.009901731080181952,0.01581332739231012,-0.012115122000573086,-0.03540848469768281,0.003679115515991984
DLK1,,,,0.048203619445024624,0.040503270420492496,,0.13460048137123137,,-0.011822341127234749,,,,
CXCL5,0.03994144912631872,-0.03549275922521834,-0.0035972151865410786,-0.016214320782418273,-0.010182391324630082,0.008981477511098502,-0.01592537889033256,0.03142305945312437,-0.028179036357223918,,,,0.036556445191864316
BCAN,0.0741359002945461,0.011757682213551947,0.0054214803956132976,-0.04060735763830104,-0.10279488906487948,0.3033225105560208,0.0502094569174105,-0.008352413668194496,0.16352871159310048,-0.011673782010676627,-0.02030496280842048,0.10260641098712739,0.006500857097217236
RELN,0.16253401586636088,-0.0471646108712085,-0.02045987767084779,-0.020877559233584215,0.005818278438822007,-0.09135746273886626,0.011435105086202645,-0.02697179158545435,,-0.0223553036976559,0.04931541380462026,,
COL4A3,,-0.05345242001010028,-0.017467037568968755,-0.018837198418853226,,,-0.011631404422775882,0.04764963932514484,,-0.01826761700641128,,,-0.04246543965166737
GNB3,0.12019879014177398,0.004069595583232877,0.039595282667443485,-0.030635947142594086,-0.03599460004577293,0.11688939751340446,0.03295228924542952,-0.022154236911366212,-0.011209455261333242,-0.022487011424458664,0.03190694368935007,0.06285995099954676,0.04633693001142026
PYY,,,,,,,-0.01605546263047901,,-0.01590169716791747,-0.013487552133934436,,,-0.017848347288000603
MSTN,0.059410798329437825,-0.05023865896830357,0.010586726730737994,0.028374472462376926,-0.01091682962193669,0.23393417260265348,-0.0213423953819639,0.05646981353560547,,-0.01880620363680312,-0.05275600386079243,0.0810477937698545,-0.0172698011492166
COL18A1,-0.05458066213433605,-0.0243995399503563,0.08869091908869364,-0.03568367217778698,-0.05835163331258908,0.2222159133348556,-0.03861957357227156,-0.05846375931664689,0.06794958791209868,-0.02519787163107873,-0.02469894284394667,0.011826415316857382,0.03537844286728647
FABP5,-0.016410856321646138,0.046057466254672955,0.07157386055608975,-0.008573834980651344,-0.07205664585769103,0.10802846191085684,0.015838285397162043,-0.029430307934117876,0.06704615580672484,-0.03452328106120032,0.02359249910275186,-0.08030829267957403,0.02932552624757838
TGFB3,-0.02706320260108753,-0.006044862128735687,0.07719581475912732,0.02017675455779252,-0.026340524481398325,0.17753088743419088,0.07781438418773141,0.019150392212866754,0.0465959010252181,0.029100268893605556,-0.030500756277141935,-0.00802530276669515,0.08279556097007981
BSG,0.07646122337867826,-0.0754187025091209,0.025272467202448474,0.006932907421266319,0.05644623693283528,-0.04779733324269267,-0.06282859888663918,0.0032010592814488378,0.06536407508427006,0.00010026991835200649,-0.038897046256983155,0.024752382923842662,0.008572311262283777
TDGF1,,,,,-0.012282778650849119,,-0.013072156549735718,-0.019683531247389537,,,,,
BMP8A,,,,,,,,,,,,,0.0010407407825874424
S100A10,-0.08443478331003745,-0.03347522290020505,0.0067711703634046735,0.05638779294256002,-0.04414679628929046,0.21357859378563251,-0.02870780765688064,0.02189529181925072,-0.14077547463834672,0.015113403180034297,-0.0849415419170642,0.09645342039427336,-0.027056575875097067
PLAT,0.08395024746540189,0.0522600724520382,0.008746872744197075,0.0011229096515588024,-0.07883051476933328,0.24757124982368053,-0.007308539144752692,-0.010024802792341487,-0.005666818143312418,0.001352368983605381,-0.04737533766916277,-0.010387974960286553,0.08455166203160196
SFTPD,,0.07466537410460247,0.02653879725196466,,-0.00865476305977505,,0.07056985834360725,-0.012086853325981249,,-0.008765690651448034,-0.005365875989671472,0.04356550074004228,0.015312978419473352
EPO,,-0.008342549804286004,0.03342019860080484,-0.025576013317719415,,,-0.011921946893489297,,-0.014672268471633861,-0.016478488283890303,-0.055323775164837115,-0.007749640418099553,0.013942974943747993
FGF7,0.05098389089010495,-0.06902570740055154,,-0.019091725272367327,-0.02918445699609899,0.11219475277931702,-0.024861360394502003,0.039737967807062125,0.009253266016268193,0.025730386624830445,-0.07968053000115581,0.0046032400646393214,0.034865820389653315
CGN,-0.03241280954288597,-0.03245082941026237,-0.054652173717247426,0.06560834556198823,-0.01895406989983082,0.11016936449170878,0.009187685852954937,-0.015961312690527227,,-0.02407673362824337,0.10273314750859001,-0.005782351927414903,-0.0315005413727096
FGF13,-0.026235371781619908,0.04634177239465472,0.027545184090478327,0.061256550354697584,0.006560369703922233,-0.19361081788701487,-0.01583758131397715,-0.018176367831293946,0.020268451717416532,0.003635216872622331,,,-0.03981942466559498
CXCL13,,,,,,,,,-0.037248246762129227,,,,
ACTR2,-0.05427453737747098,-0.012292904945091625,0.048392777224061545,-0.0006662558262946285,0.006508981241497644,-0.0055298679542158755,-0.027921859809386388,0.033146166145884705,0.008351080578124004,0.0549569126603233,0.07353788871208573,-0.15372868990156874,0.03167837248984526
SLIT2,0.019656456859927743,0.01773429592784066,0.08392501453417425,-0.020566489755475634,0.001600754481143565,-0.08408530696933189,0.044795982761029834,0.003241109299744447,0.04316532499213925,-0.025349875720082925,-0.016956641014580127,-0.028158515154363576,0.028881163214532744
LAMA5,0.06727463716383286,0.02146565689772242,0.03794595881433516,-0.021443780463669015,-0.0576242043289859,0.195538925919344,-0.0016132014940147858,0.02480337498761853,0.10986701985391345,0.0295943549932904,0.14108255204936374,0.016608269639940852,0.00043003549986749126
TIMP1,0.014524625064366515,0.060624421705475835,0.040077250408026246,0.029569420219196747,-0.09211542329312092,0.21867701140544157,-0.05743928692651712,0.05861710249117266,-0.04009902028354358,0.026532493142598285,0.05875707950303032,0.04007673459025907,0.021009766947384278
PLTP,0.05869349216033031,0.03316368311453883,0.024681000955479194,0.006820953174309071,-0.05494331180294157,0.20157911728778072,0.04492164451131036,0.03201580420996834,-0.008501511141998479,-0.04928467968236939,0.006952504868990395,0.0490879794840619,0.0038292129963124442
TNFSF15,,0.08845375252940771,,0.07039461197255682,-0.01662483571398963,,,,-0.018123518436990494,,-0.02083101407068727,0.04125397903122039,0.06582037206419648
PRND,-0.017638270398278578,,-0.00690340788785856,,,0.0378793902715895,,,0.06956031811307925,,-0.05000694002961524,-0.03305025632685058,0.01319081168378699
NPW,,0.03911392037130994,,0.025585699279341897,-0.014728698720732274,,0.053877785407092565,,0.01377592240513569,0.004736439046309806,-0.03343994651739535,-0.04000886750727057,-0.0028062198554652125
SHANK1,-0.022211602069163314,,0.0047102301606972595,-0.03453234884877049,0.02662328642344344,-0.029254237358739436,-0.016939946314303768,-0.010677449701810303,,-0.018575702029077844,,-0.012986545820913799,-0.04166628422296233
PTHLH,0.02073498133865437,-0.009947378245438787,0.006391053170059155,-0.022168359756118843,-0.007163727601723424,-0.026321471314774775,-0.023115718519178145,-0.003721783153680601,-0.030146582273191,-0.02442600699516144,0.08422478125168395,0.08366517420982658,0.03475687781019674
SYK,-0.027607228695406605,0.03641178992718583,0.024596929475812126,-0.01476930323605998,-0.016886522460979273,0.13951097912612784,0.07584778590489263,-0.021811544645167127,0.06221971786939924,-0.058847533142536344,0.0680593347632754,0.028456664202473763,-0.017715031367361564
FARP2,0.04198049252466906,-0.026759831661207822,0.03203682947624483,-0.03259826446496258,-0.07580549572862487,0.16729936892314784,-0.017320985190739168,-0.028318022334078884,0.05840915605760481,-0.008009971020614525,0.04374837660090757,0.0520045198593711,0.07883717491184768
P4HB,0.06482236658671045,0.032307984268903925,0.04122383272094042,0.01757680129139888,-0.07973655727477715,0.20394642090961054,-0.04231902611345908,0.00965763257586718,-0.04624829064686545,0.012150950713200067,0.030947110118695293,0.02573228617764125,0.03806899386444975
TAC3,,0.011448221348413043,0.07296160221811493,-0.01775352993054149,0.061636280748752326,-0.1453902318466038,0.009194755452544078,0.004935685282482185,,0.02984312930570208,,,-0.04720656437136999
C1QA,-0.10221648341350549,0.047554475452582345,0.12352012519957853,-0.017702311670010414,-0.05288142488954117,0.17365309244666524,-0.04107200364250439,0.027940729931953574,0.029764202414837834,0.024691764790806994,0.14869769736248875,-0.051391995702428805,-0.028937301006759796
EDN3,-0.024770858253400634,-0.041156713602276115,-0.023639266195051925,-0.0318385816204099,0.03823648014462272,-0.01782773877628214,-0.018478429696427576,-0.06106674356685632,,0.14422071809841538,,-0.02384385788602125,-0.04246543703030172
AANAT,,-0.04902813472262667,-0.01565679367992752,-0.017641763302572288,,0.06624029596552618,0.021722379088331745,0.0029960635591714958,,-0.020192918496276607,,-0.020794253795089583,0.01143524296212132
GDF15,0.05641614140173574,0.003515425360725806,-0.00823807043723376,0.02689551794497122,-0.026383911361287208,0.23812849391483087,-0.04173694081835382,,-0.01018640223495616,0.016705861705935788,-0.01611403285219267,0.0033896386710289164,0.09792635455977808
LRPAP1,-0.023490949085281352,-0.0879492459674128,0.0866690308985063,0.015538002643566869,0.044199105600017385,0.14625099678642398,0.010330905069687759,-0.0037952275693601155,0.016223741846754,0.02948768687727399,-0.01667908376049694,0.028862307347646762,-0.002870266659098754
LAMA3,,0.01218118554992078,0.012659260226448782,-0.021462111384852756,-0.023506557595830417,-0.07683008862908536,-0.005710306305260968,0.00935237254217021,-0.02831952308478068,0.043467567934864816,0.07749518496986237,0.0041989258940179925,0.025453401954101867
VCL,-0.009075126747460381,0.04014144085254324,0.08243160152980415,-0.01591611995968435,-0.06764702657816489,0.08304817159324934,-0.060677297793080676,0.012888168365125345,-0.04735257661635291,-0.013299588443921158,-0.13227314070183116,0.01607717820428705,0.031793347130728074
COL5A2,0.021174616998919295,-0.011701721933679212,0.10404550337096168,0.04759092296573658,-0.059111576208897135,0.2504403323006288,-0.028582439603964137,-0.073248871651941,-0.11172581192894618,-0.0015491589459403867,0.05001841004335566,0.08211910489973676,0.043656382154759796
DKK1,-0.017638272595775707,,0.0405733845232515,,-0.011518076485012239,-0.0708325403518289,-0.025931411871978262,-0.019288197912440873,,,-0.02821891351626264,-0.029669069004331486,-0.003345544629243835
COMP,,,,,,,,,-0.025074468445135518,,,,0.013753460007416042
POMC,0.010058232954061748,0.02893251281766771,0.0060032375662355504,-0.019513064975168398,-0.00017809925697007283,-0.033300430859012756,-0.015529020273347844,-0.001854531094671093,-0.0280379447971624,0.034857065319575525,0.01816568815232817,0.07485434352818217,-0.024843045787250037
CCL13,,,,,,,,,-0.030755238763326063,,,,
CD34,0.011807138250395938,0.07475464673773276,0.0897886333508819,0.03926129127789047,0.023385418000904143,0.1799835450824352,0.031243176510755498,-0.02926363047973094,-0.013047194482568192,-0.027638254458894153,-0.027760272528460382,0.07849586502980634,0.0481679774769466
SPON2,-0.04777328295831595,0.01916426926615976,0.04949902810490773,0.03318965083614906,0.0003569858127544503,0.19071570915351563,-0.05872222310435819,-0.03523881746578503,0.06700853723427275,-0.011764524536420509,0.016938716169768258,0.027556910052071764,0.05153445432975785
THPO,,,0.08137369883505728,0.08797613403783752,-0.020219969511153218,0.08188284394255668,-0.02651159077073252,-0.016275803521747047,,-0.013692634230002032,-0.038793660483373744,-0.023843910236208268,0.012006497439099886
SFRP1,-0.027115612312958923,-0.032282869192365164,0.03157073004519031,-0.022316060023603215,-0.015095772186346421,0.04279182142490371,0.02120839133340584,-0.018749186493389802,0.03956477576766158,0.020463743250656093,-0.0478839587311608,0.053583504081160124,-0.03178945470749063
ARPC5,0.017130660451817922,0.051410064131285564,0.11755548262281093,-0.02534988257374103,-0.03243542048834601,0.07470195733754706,0.02166864388771717,0.021203005761228088,0.07204273801265583,-0.005924415489438247,0.03928143782319869,-0.05935478495263206,0.07946821386677363
VEGFB,0.0007704287259500813,0.027326009932980077,0.005049552628259442,-0.032511326187308884,-0.001620637834378627,0.1375442173030584,-0.08000893997733678,0.05031671094602324,-0.04934720814142924,0.013152686277805612,-0.10329724781206523,-0.02893294532064289,-0.03763746875073892
GDF6,,-0.016054903499878044,-0.02314490385859114,-0.010908797792674606,-0.02169153520161769,-0.02739512835445382,,,,,,,
LAMA4,-0.018705496499386323,-0.01713597785072679,0.049390303108833696,-0.024575506561158228,-0.06807374582307417,0.28788517690171167,-0.07571454667638498,-0.00833115986200419,0.036349212134293325,-0.002840763783859221,-0.03394978871765574,-0.042143512116873665,0.07591921462165391
PLG,,,,,,,,,,0.04236642518387194,,,
