,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
DCN,0.023854790332306617,0.028706939806820986,-0.060016136297710646,-0.011670423697517265,-0.004749968804817737,0.015465987336773205,0.0005895807535492258,-0.0028680727110723214,0.25130805677957585,0.02903341935153287,0.034973200849653066,-0.02752847680622341,-0.06540014563805453,-0.09885708614947533,0.055014988959764775,-0.2102824154210466,-0.04296314503680357,0.1251201428969428,0.06847196226690955,0.06022078837958478,-0.0050875356135139105,-0.007271656298340464,-0.073992626001078,0.04298495194540758,0.08510599265051128
RARRES2,0.08298207629352439,-0.029750901216793173,0.025049856300827966,0.020775971831762562,0.07567035286428148,0.022917805510215727,0.10865393970025208,-0.019973385866487038,0.25260882094646775,-0.019495861469289177,0.043308160358287266,-0.07287379898568673,0.006905162959608811,0.17856957261637582,0.08200551648696458,0.13654615298100617,0.05189672219352204,0.06401927339989125,0.07123720442264403,-0.01675990407478213,0.019718912525976177,0.02163119604757949,0.06320307782907462,-0.0010783346887576397,0.06067158566512396
SEMA4A,0.06047949167116107,0.012191059313654965,0.0682968939523242,-0.044780036529767704,0.011033763285385235,0.026017168979881242,-0.04027061724260357,-0.03956185518983413,-0.08356315220338748,0.041966904189887244,-0.011125449386192868,0.019181570651990772,0.025921101690018128,-0.04423957178840831,0.06277987207057537,0.0936137357940233,0.019003159161985316,0.11246485781194698,0.07362669721117743,0.10403555568468364,-0.004326127827046115,0.0017288219763777841,0.11853366139492068,-0.03471587205279442,0.061980206236087874
GDF11,0.04308726423965124,0.02608367946494191,0.035401734184673454,-0.018702713910414934,0.013343000224650261,0.0077903141554064035,0.014280690720554972,0.052141430254562714,0.15553728431900163,0.05514487973328111,-0.008429483861409345,-0.012515943083807391,0.01056820054491957,0.07684056505330739,-0.006981174182144429,-0.026803236526503713,-0.06752210856858772,0.08792258872422123,-0.06799672354027567,0.007682011622010477,0.050452338848878876,-0.03299079352869949,0.14873907421823956,0.05147934570726553,0.008539414102548461
GPC3,-0.04295062689292889,0.009238138245977322,-0.024276281072130226,-0.0032489022501840715,0.045765592415506456,0.011809327539252661,0.07057584065973187,0.14842560671205124,0.09175709229242444,-0.011125748525411955,0.02516343239889668,-0.04190622704250157,0.011436140530187482,,-0.015836803743924537,,-0.01889861228741359,0.088704077619319,-0.01465997605906792,0.04521029383506556,0.08014124351206663,0.01962607916426366,0.05099459666726748,-0.01767350334659287,
OSTN,,,,,-0.06737133176613942,0.034798306334229416,0.0017061468501149348,,-0.06326492998545095,-0.031118083109222743,0.003304020777091653,,,,,,,,,,-0.051848463606270496,,,0.07637435961199535,
GRN,-0.059872717261075244,0.01681240761309318,0.007971393743357596,-0.026636588421988825,0.007765061406807986,-5.003898424074492e-05,0.025613248251728123,0.03336368635205419,0.23038560553145535,0.014769680508684142,0.015312123119174029,-0.04810354504446049,0.011876975634643695,-0.002143714946212976,0.0358810042006278,-0.00812709949134611,0.012977944365324429,0.08156979739177568,0.0755567712039815,0.020753129378855602,0.0260398459540386,0.008726424232929146,-0.04325634132773415,0.06649200265863256,0.05245334015233691
CALM1,0.016530456615045368,-0.004164176256123226,-0.05927863493286781,0.00604791113450548,0.05505884259272928,0.05604146134796888,-0.123894475299361,-0.100537888056012,-0.27260683967909094,-0.030952946628444885,0.01621292224232876,0.11159042088964874,-0.007936621918793374,-0.18588501027030177,0.024945916078429692,-0.1705922888793139,-0.011764614837069342,-0.07654692708105683,-0.04706544382373081,0.014637562823700575,-0.008968051715168294,-0.012992352026626764,0.17042342891765322,-0.02782844371079087,-0.002287776362764235
ANGPTL4,0.013892715887083318,0.06399227467901862,-0.03253333823823784,0.03976136239658677,0.03480449008882449,-0.07240325555602843,0.033860458908954706,-0.017473975199666772,0.0212237196171395,-0.04501185976798823,0.010614073590228935,-0.014983525729799633,-0.06474490525161727,0.19031774371804394,-0.007402625733217009,0.13643597063772464,0.06517684629757024,0.06966920989390998,0.05886902802799119,-0.07911417328866079,0.006885551191200476,0.04004789710105336,-0.06535691045748779,0.020250672177698114,0.05428628119498031
BMP8B,-0.005044920949750069,0.05471623386555771,0.0412117266548723,-0.022102957660631285,-0.05502765671436914,-0.022155439611804304,0.0671585802041094,0.11060520714674547,0.011564779797356955,0.07336784892677184,-0.029290417745097688,-0.03864379420822443,0.03414968232322546,0.11702726061380875,0.015684935528273537,0.06137090740102243,-0.1005135278337367,0.02052327066039745,0.13039102240283865,0.06264176850730394,-0.047276743079789636,-0.01946353492115044,0.07147297526420841,0.04603571457258865,0.11335511570985533
TNFSF4,-0.0011233202780982002,0.01290697471732467,-0.04237484825651526,-0.023537342271826515,-0.03605032908466701,0.05498960055389745,0.07719472209798664,0.029011541399051127,0.04630750914360401,-0.06517208343308628,0.011688215948428367,-0.055727851664749084,0.029258759072118057,0.06870521054887375,0.06641177393554253,0.055139621102296546,0.02226576639781331,0.040564423141199527,0.07518510093807165,0.05847665442981897,0.02988781540043939,-0.0018093872143646187,0.07657681657564004,0.04469783113854004,0.05648894947398617
RBP4,,-0.07860893398036764,-0.0006027344433183632,-0.005403496951774793,-0.02498975161657972,-0.011226970195502275,-0.032059017113289665,-0.005780956386743306,-0.16701495889501428,-0.004208024652783379,-0.06322901230740134,-0.019704027979859637,-0.007976285602918142,-0.08775850700739711,0.02610447320531079,0.0766908855957985,,0.11554476186628003,0.06829633037936132,0.0892097765014625,-0.039908256221368725,0.015726178295679426,0.10169991302237151,-0.046787828898896856,0.07884669674196987
DKK3,-0.07455505527078017,0.03813582804531528,0.06615955575073969,0.006319364579878932,-0.007218148495018243,-0.02044163117196026,-0.05460589698237248,-0.11964333277348349,-0.18126660926544455,-0.03907133476856158,-0.026305686924411483,0.11020105968723645,-0.009632837386077241,-0.19023661093882888,-0.04612788158104008,-0.12314271878108089,0.03819371206229231,-0.04047590886395451,0.06978685987955541,0.08829018545899638,0.04417292216498799,0.009235283489042513,0.17649528053723756,-0.032726023421439376,0.016237336327221366
COL11A1,-0.03241187424578379,,1.4972868165003166e-05,0.027747030769421387,0.08437098307988052,-0.009164128219790285,0.049771955451294314,0.12723807522704125,-0.1027160422487399,-0.01631377199047446,0.02330419107675199,-0.03029507236084083,-0.01792811695552002,0.0342709417863744,0.06751561566365195,0.08401759659787829,,0.02791412113992866,0.13133567517938158,0.07501518267552479,0.048755576862521514,-0.013593237287893998,0.07830732720953622,0.09097644368713013,0.03701600525323058
COL5A1,-0.023725974149604215,0.018388069253576597,0.042953793135534254,-0.02300828609595465,0.06320801278272625,-0.05262624078314896,0.05320396228295133,0.12330889971030475,0.16008481898973517,0.08142297639096306,0.03420956990258109,-0.04023516053095432,-0.03814403507444078,0.04602006510678349,0.017093436068626726,0.05498134759290834,-0.036774195398471224,0.13412304993375626,0.09653603549029208,-0.049198743867483456,0.07025367834920741,0.024022770939773296,-0.09417070599103884,0.07947299214893605,0.08159342065939268
KISS1,,,,0.03248713280441637,,0.022576356259903434,,,,,,,,0.11049375428732379,,0.0017273061774675143,,,0.04352733798686379,0.08992125318696953,,0.009828839805060108,,,
