,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk,ZH916inf
COL5A1,-0.12127711882285715,0.054300629562966385,0.017047078845054475,-0.0076029804889052,-0.01723303658256648,0.07149302340881462,-0.0010695086904144266,0.007163707697526895,0.03905411946841869,0.03709691033845237,-0.09583586408442729,0.003954030547338171,0.10167656721524018,-0.06355422280217261,0.03423200591531428,0.0012287933604722295,0.061514759984780246,0.10239164293372102,-0.097836162736455,0.002726208409623398,0.019701183049643585
KISS1,,,-0.01978521286081006,-0.004403883861414591,,,,,,,,0.018776276732152927,,0.022136418863626234,,,-0.02150388624662622,-0.01729747618156645,,,
MEGF10,0.16133110097156905,0.02646320963567696,0.009160929451906273,-0.015205678813120557,0.025996483341457752,0.03706280850994148,0.016641684832048902,-0.0024561608082728876,0.006726608215315969,0.0512960677896928,-0.029190720365603877,0.08861213428409176,-0.003675628978142457,0.1272933334285042,-0.16575436287031567,-0.04283416834803359,0.040724712609558365,-0.008883872571928722,0.19928447683716424,0.06793925496273077,0.16894546622086054
CEACAM1,,-0.021342113242830033,-0.02637975032159056,0.01807096087006066,0.015400089568145914,,-0.004325362462665334,0.018704606287857358,,,,,,-0.007050797610615342,0.04657906406925929,-0.02834151571140544,-0.018212109542856018,-0.016893066707274373,0.08490221552708635,,
EFEMP2,0.016668409953234056,0.1266710155190088,-0.031628292382651656,0.0003761206159093424,0.04179048212575177,0.006732297121873127,0.046502919815327066,0.041079030911442604,0.017500194259413213,0.06868434596441399,0.00379592955968791,0.07078331469182766,0.12024658032879962,0.044220188360334256,0.011902424020276784,0.057427128019018725,-0.029786387440210723,-0.01826428536486118,0.046971912971553356,-0.023779248886458864,-0.061541594294074665
IGF1,0.11053870569667364,0.05803136935226414,0.03544823086017022,0.05584458572603751,0.026757513162607473,-0.05399127941631921,0.022875124000750306,0.005308472204560403,0.02117109137408986,0.021254869843579268,0.07567336511214685,-0.009327893270173616,0.00587647209212095,0.03466316085639525,-0.024608031495712737,0.035349268863629164,0.07161112616626032,0.005924364458134734,0.169871154162273,0.04567225647946927,0.04953901411233985
COL6A3,0.11270067600485781,0.08178470997247866,0.00034141797634828884,-0.009799627609018709,0.12025404066641496,0.038705617941034214,0.01662285164260352,-0.0020118106100737248,0.06839361543409903,0.12301383909277402,-0.08575029828581512,-0.04043354950954863,0.07426858446361044,0.04013508241646988,-0.037267534760497545,0.0303692220024688,0.09270883257599456,0.01622378866375842,-0.01217096545329962,0.03625297801524625,-0.045992073749441434
RLN2,,,-0.02538427548525465,-0.004399620631251381,0.032685872211793,0.007899209940620816,0.06096003320041016,0.040091660816119284,0.018615840796469336,0.147891057678431,,-0.016935515689956326,,0.10301241835508433,,,-0.014041671035942642,,-0.006006894996995099,-0.021192116857258313,
WIF1,0.1316787329817301,-0.019955083629982957,,,-0.01887181898246256,-0.09275750711760919,-0.08326867472134927,-0.028126739225683046,-0.0046247583747032715,-0.11977961735059475,,-0.0764859405910616,,,,,,,,-0.03587838980990646,-0.08675529256406066
IL13,,,,,,,0.057705648061812005,,,,,-0.03994298494093143,,0.0226627401065159,,,,,,,
PLAU,-0.05318053349944507,0.08990921852760227,0.07365773625888741,0.01820022800780912,-0.006196897408628553,0.08685499571710871,0.07906932111231534,0.13590508497356962,0.06524759307882445,0.14324936931904625,0.06294871354977802,0.11211486213547266,0.07889999101469272,0.24516414264091688,0.0456100550737565,0.08405510267487072,0.11181235147687393,0.029524502075105204,0.08510090803722316,0.004955068704737012,0.11456209708328291
CXCL12,0.16761487940443864,0.12156717041721088,0.05166723207025622,0.01603749649094368,-0.002571014337322904,0.026318828384072394,-0.010596195488385472,-0.010061790838737858,0.05082449038795825,-0.024093841266451435,0.03085519158579498,-0.0337083131416382,0.002241192133619085,-0.03827215651516475,0.012181482395393307,-0.00030902179064386275,-0.008092431165104002,0.006609041228020002,0.024605176595500024,0.0870520069276746,0.022725250473345605
MMP9,-0.043216259389939636,0.06776920865142681,-0.023995973231993643,-0.022908010981242944,-0.06764904500297948,0.015789700309952952,0.03910660350347035,0.0038432945902160216,,0.038613960232003856,0.14336810209421533,-0.08494277452487209,0.027118972364210913,0.04708707604842614,-0.15796637159354493,0.047492281391492745,-0.018476161289636802,-0.006740285819536435,-0.14276468821331578,0.0014551065372958199,
TNFSF14,0.00834430449867063,0.020789682480448754,0.0010095123271113592,-0.0037403714990471575,0.0084357950118471,,-0.030582552521199576,0.056170624296935374,0.02107771765433764,0.09747134069652401,,,0.00862795267461621,0.06191265104502806,,-0.02238520983524856,-0.01920415368267294,0.0009514787308686574,0.031505328470094573,-0.03416242161591511,0.03385724677435823
HBEGF,0.09056202763423146,0.01495956387223915,0.010949119574880381,0.022286883511469444,-0.021458529599502438,0.028710091489929868,0.11916385885073083,0.0919595225397327,0.015941046265253344,0.13289950770357628,0.07763659045949714,0.033717112363525856,0.09608513412127541,-0.027402273281464197,0.09608863184610443,0.023484181385927852,-0.024605593671833955,0.029452898156674793,-0.0909255633071475,0.056027956069445876,0.17611380547990682
NUCB2,0.04518652146264047,-0.06404811855931512,-0.00032055924636422654,0.07674941093037163,-0.029084470323086135,0.05708379191312345,0.04082402893468978,0.034809515465754295,0.02976267536748659,0.03573984072821606,0.01100492589945889,0.03778358725590757,0.045493509534795085,0.05050722659184036,0.10838211460699156,0.006659878891209712,-0.020133214136580726,0.024649604576760947,0.049521616722906954,-0.07231328297724951,0.019357002072647733
VCAN,0.07952174174279553,0.007272962540310678,0.017398236364384312,-0.02311463553181393,0.114326624072553,0.1711656469251762,-0.0005478401708765511,0.06111910248860076,0.012588802075264178,0.10486262609111577,0.09322206033130156,0.051366013462482506,-0.09795621685541095,0.027055256131870146,-0.2523726638507938,0.05020198951932097,-0.03901054117087474,-0.05116211573667733,-0.17043787247588074,0.018877792126228116,0.025043882140205885
VEGFC,-0.03501268461899696,0.08528992157369242,-0.02800747837081691,-0.0020387144700996307,0.018914725710084335,-0.041193836260450624,-0.03273042575922428,0.007927411542111676,-0.02452876221008612,0.1455327239362747,0.021898528738194253,-0.024794297470444038,0.01383453207810806,0.10028942059459335,0.016426072026056764,0.0006693286191411567,-0.024921663795987092,-0.03085547102876519,0.06780370967959533,-0.022068173386115112,
LMAN1,-0.13402896094075303,-0.014566114056640399,0.02546677673551107,0.013879945130106205,-0.0766651244064515,0.10167559764072145,0.12394422915608938,0.030569287919752327,0.01188012007183432,0.12234320197683057,-0.025007564052078084,0.06399677910198018,0.0374342697677421,0.05259207993516082,-0.16098901436132163,0.03331358318834063,-0.010936531039536363,0.05006642894720505,-0.14104726856396296,-0.02954373050580796,0.00972950933297316
IRAK4,0.027495492631755228,0.01893694504546893,0.04002734329836728,-0.014127410185358352,-0.0207195354977696,0.08417757883466456,0.09972529371597533,0.02414659377203239,0.011484633477970288,0.0854079147888314,0.05464682842121249,0.008571671029636138,0.1331965724007105,0.09111199182031329,0.06460528162531758,0.021563179258041625,0.0371742862903931,-0.02444748110107699,0.1516904522589519,0.03174937484750855,0.05128051197187298
MICB,-0.012350573724437885,0.007826083156724045,-0.00958578330062719,-0.02661035761227705,-0.004772790196269178,0.07425742482563909,0.12019118811573465,0.043837905355251554,-0.027856312999958367,0.07201401291441131,0.0636501134702895,0.03386881426843233,0.09467363778503421,-0.015123744688643876,0.006999553240721429,-0.019976581389565255,0.09322238524330001,0.15565166350584594,0.13770512918533295,0.014782156846122538,-0.08882393610378446
COL1A2,0.19112270963111339,0.11831310569696658,-0.01619299370194369,0.00412914559468156,0.002461640862294716,0.06422766070257484,0.07239219400381128,0.06146646398454207,0.03343497930314591,0.1347404150760206,-0.10240679995266025,0.024925727181800212,0.06050015493039716,0.10620784103133507,-0.04675332937750273,0.10853204049975836,0.08452336696363924,0.009396994338969693,-0.11976211150775838,0.03590304291396328,-0.043714725093257606
ICOSLG,-0.01575457565525809,0.05928068672231206,0.006591016710365267,0.01971424222999028,-0.006980956966938388,0.043937255148104634,0.018169362193320927,-0.0033475860682976493,0.005720016883954437,0.0663779228893705,-0.022580551776949075,0.008593815620828952,0.10304855439677607,-0.09349633898716943,0.03975452978207327,0.03378184005029799,0.022487934396676165,-0.013541225635394628,0.1521736890193084,-0.02794166148146274,0.13217207438855713
GNAS,0.3072577921420168,-0.08430661700437209,0.01310809292470893,-0.05214939920421491,-0.015211133213404657,-0.16668924224270276,-0.06321676706294897,-0.07212989665635222,-0.04558977634986996,-0.26644056496396995,-0.13571638690796098,0.16222751168039543,0.11460370494876006,-0.19553728654055164,-0.09113000255866568,0.061377605908929496,-0.11708492758561172,-0.025379972211712905,0.06303915103068183,-0.01989129710518493,-0.06611780222810294
C4B,0.024459335689593645,,0.030468907583283102,-0.0034968474452064828,,,,-0.03369957381248015,,,0.05447258817846833,0.062202884298613634,-0.003629481237017369,0.09536893230937304,,,,,0.09322678079648863,,
COL2A1,0.06541926041748419,0.08370314674459474,,,0.059146735554998754,0.012849132092502104,-0.022913950294862942,,,,,-0.004330493999854596,,,,,0.023349083078806433,0.10133067595662167,-0.02731401105792299,-0.023352429975479413,
GSTM2,-0.013369445873925528,-0.0002321506111929107,0.02323030522332071,0.0410864615939552,0.016491703373608318,0.06933775775249938,0.0294278911611124,-0.031623165241131186,-0.020519282190394252,0.04666823482869288,0.08302819395045359,0.051604099631464416,0.00046806968378817316,0.06978230611432984,-0.08631917119681082,0.01465879682851836,0.0602572208148724,-0.005362368056444967,0.11226110760325254,-0.03468047727931842,
NLGN1,-0.03456399483693939,-0.03554327266317276,0.01779351117155912,-0.011692364156523105,0.025052600318872683,-0.010418653219636191,0.07750244960766363,0.03891113900452503,0.006203685449475072,-0.015264088995520711,0.055917008143161605,0.04373957695114395,0.08815091693733058,0.1065157619854568,-0.10248680780175269,0.08433416407531841,-0.028856038347505154,-0.04188656098229622,0.10337066087978306,-0.007626393603715306,-0.06060843006070747
SCGB3A2,,-0.03608004735747428,,,,,,,,,,-0.03878195413569943,0.057319217171044226,,,,-0.01752253154938633,0.12123572629351423,-0.05993207540889961,0.030315933814589358,
LEFTY2,-0.0021929711207709104,-0.009200350815991652,-0.02670373653190823,0.03173874055908633,0.013399442593300441,0.016143179395275053,0.06651680434133521,0.04748021806602395,-0.015702761930624,0.05139417483451854,0.008932892333755488,0.021608808701297295,0.011917201542745354,0.03519891936460713,,0.12472390587447163,-0.016438706115407542,-0.018461204087435203,0.09866144734806157,0.01785780428961062,
ACE,0.08663204413389017,0.12092265862190288,-0.02829563266694289,-0.010716453254072906,0.06633649954804383,0.012437881337157492,0.07609653524666174,0.030587918329901036,-0.007843178878087543,0.027038147366277448,0.09660043369627008,-0.031104757659819203,0.036128820374678024,0.06964520888269078,7.06197024224345e-05,0.05916339950189456,0.05159372145361086,0.06092119146167196,0.060899707583051875,0.04475689759744051,-0.06416779424553132
RPH3A,0.2614765409828208,0.01744737324331185,0.026508256587615874,-0.0008039439678956312,-0.0030939841781634347,-0.035380505070271295,-0.04107666605922796,0.030453924189793605,0.002004383886318237,-0.2180773622265279,,0.07847457445554844,0.11398951233983885,0.02442082624019508,,-0.04188177512548709,0.03534457798333443,-0.03085177685861343,0.08380978361417787,0.03549898145197455,-0.03561720550216407
NCAM1,0.025262630211548166,0.03175578307225947,-0.030542165864169222,-0.03828112661722776,0.0373999506399293,-0.0322466561990184,-0.02411380070932907,-0.00022311905895944895,-0.04454452366413804,-0.08345789017711439,-0.022175996871581803,0.04760381134355865,0.008225384672413153,-0.046625635226887695,-0.11218184922710933,-0.014360412229239632,-0.030664389825730696,-0.024317108258147847,0.007140176185013342,-0.028655647475072682,0.018756631219525505
GIP,,,,,,,,,,,0.019595082891265603,,,,,,,,,,
EFNB2,-0.08486732702955571,0.06301434765580868,-0.00985457618445489,0.011360182269348321,0.03018733119522881,0.009566394456735641,-0.014395180425865807,-0.03160109896315547,-0.022464980300847263,-0.047313740123264766,0.09036707411348403,0.018242510180847153,0.06649153606667677,0.022978492175250536,0.07246941160824001,0.0667278561536244,-0.028363926068986838,0.049420424569873,0.0037324755901301347,0.015258610836798036,-0.09641333464585718
ICAM5,0.13349423520833897,0.0027588078308823736,0.013441278892198321,-0.029760130742736875,-0.03335759807219027,-0.05266350381315313,0.0005991089651806993,-0.02735129535764943,-0.033333504598557856,-0.1374970947516469,-0.018785908714223226,-0.04555786740223474,,,,,-0.04102156815428072,0.017165563448316958,0.034493329715389584,0.030387039141069883,-0.07253650884633303
CCL5,-0.00018580715324025175,0.12906095291740077,0.0004875983585187753,0.0690998670807558,0.019579105470626915,0.03417136280327724,0.005532153583291016,0.014133349339901376,0.03830177606445452,0.13321607102219057,0.06195071376224375,-0.009131232093584308,0.0871391430561235,0.11613092881006719,-0.00843085427671272,0.096218723555675,0.00713870219356023,0.013806888774013705,0.1822123525874013,-0.04393352547617205,
PSPN,0.06085674919220134,0.0647673601943402,0.01965063218986932,0.006493595138495924,0.05635073425981952,0.05743775765835679,0.04329934532855775,0.04288236140753647,-0.02592421830255485,0.0008186807001296745,-0.020066327639431357,0.015368244492048986,0.04675459995675311,-0.01180598961460084,0.029611902084990177,0.03717502190570696,-0.03647043259429965,-0.05333087199371338,0.18031729318531745,0.035802324573916904,-0.05551525894276512
PENK,0.04826037600878744,-0.006531977321325701,0.03825797636640496,-0.04325572708569085,-0.030184083595685664,-0.08055305403702687,-0.0730925106258728,-0.016607990848154286,-0.013741084374015763,0.028200671390520175,,-0.04982024507701866,0.07495476446334597,,,,,,0.016178983443895806,0.00919242614881743,0.005465064264233542
EGF,0.04512276605746033,0.06498521775951736,-0.042871565569194754,0.0070484551803392395,0.12663450166352672,0.1174075662379868,0.012023536499637059,-0.008017024938718571,0.055199502854135614,-0.013588262040849739,0.18727389824163887,0.03688122239685089,-0.03178403628441009,0.0074226394800248,0.02707058552116316,0.038524806806894005,-0.017168258705114386,0.007143573410100001,0.10517465115631884,-0.004230767254070195,-0.09427006849358512
SERPINC1,,,,,,,,-0.030093070091590294,,,,,,,,,,-0.01689306536339356,,,
UTS2B,0.022194542547509293,0.027263908661963317,0.004988159412142059,0.040461330600039806,-0.03718003791557399,0.0012643563917076593,,-0.017961201719917483,0.0848951210906092,,,,,,-0.009876803470473731,,,,0.081128705773883,,
F10,,,0.0027319984726304563,,0.04786594229107481,0.009135275284253406,0.054801687623917045,-0.0281267399090469,0.08600922595998377,-0.004136943777216287,0.005086511390772357,,0.004023857602481873,,-0.01646648757302633,,,-0.02349195263742677,0.12612976685097443,-0.003291157600845877,
FN1,-0.2396811886279393,0.11727747224094998,0.05941164892749669,0.007256047086412141,0.06194914797678882,0.05126695786251712,0.0687394306118993,0.017932163927502364,-0.004253572134909196,0.17063283920695824,-0.1176933669776069,0.0015807312881220765,0.08114694714439948,0.09184579305236068,-0.1328254612406338,0.09324321295624817,0.037621167776024596,0.0861041396062153,-0.187601858235604,-0.03480812279819475,-0.04138429215825867
FGF2,-0.1069065108405701,-0.043229929892762496,0.01837153041229072,-0.018293004046067634,-0.05223043410889135,0.06906092866404051,0.014805488614539168,0.05485369600571338,0.0205754906513821,0.06374652816803673,0.031394608172987025,0.0040580376759834745,-0.03121395757209866,0.01843730985199475,0.02244891555315541,-0.002295588491452774,-0.05702994154536239,0.06040211821274209,0.019960019361005877,-0.004950659759259731,0.07191277463018568
GDF9,-0.026214097640044544,0.0038512084861328224,0.024412220388385794,0.05560461653369977,0.00993320138839083,0.04706514531746258,-0.014374059636576184,-0.014919979757773537,0.009308848648998965,,0.027965254801134855,0.06155648183259987,-0.023326898836268973,0.01141922958017497,-0.08984424562638556,-0.020570142679773057,-0.028794253594667696,0.03856764850071738,0.09722080249404069,0.02495420747007746,-0.0968957566851674
CSF1,-0.11175249513668468,0.06557525133083741,-0.0036964476381930824,-0.048388245560847386,0.025946947943731605,0.10749363228585919,0.06509647120009895,0.11138378712332184,-0.011041841732240461,0.12389335552201403,0.15536196104367964,0.04253555585437478,0.0442682624739592,0.10674590126916536,0.15777766804574517,0.013353735061276762,-0.0264415347752391,0.07190663491488783,0.13166427241825032,0.0780831815786777,0.09434329202524747
GZMB,,0.017241983791176065,-0.02435014449467872,0.03648244540724355,0.02501746633547931,0.00876140696582886,,-0.03163041848830635,-0.018167359336575116,-0.011900973772598815,-0.0265453378002347,,,,,,-0.021938146059594384,-0.021442915248746742,0.10417170509567372,-0.010419755785398393,
WNT11,,0.03753464411471011,,-0.03145877322567723,,,0.0006122263036964021,,0.0025843838852300815,,0.007237039829956175,,,,,,0.024419011202476554,-0.04076325921641115,0.07294957487581341,0.003122458429658229,
GDNF,,-0.043466458665190465,,0.08857785578310544,,0.14314088236076344,,,,,-0.0567569805568915,0.0890266860856632,,,-0.015411294158577126,0.024804420523879232,0.004087121531032002,0.025965441497689992,,,-0.039090659031270236
FASLG,,,,,,,,,,,,,,,,,,,0.037732773069700055,,
SHBG,0.05180769487692897,-0.035074997252515054,-0.04027981385572072,0.0047633792001513745,-0.043402109153858316,-0.03218818850871171,0.03629646101868478,-0.03530717352370899,-0.02807929715441423,0.006963892201465785,,-0.0274457547771958,0.10516435038625811,-0.006248693598370265,0.012490999855784491,-0.007271498231131569,-0.004979642983815101,0.0777861193020405,0.054834801097653894,-0.03395628213024866,
EFNA5,0.09398638554785475,-0.042659726155714624,-0.017769182553456102,0.04766320409600791,0.03983208126420741,-0.02480640640328774,-0.05099941620673257,-0.02064399115538921,-0.014400811881682357,-0.08175629126524055,0.04481784919578954,-0.05908322043946454,0.0695901131460927,0.02810470055294524,0.018250527067808848,0.25325871238347236,0.04915719163105054,-0.00048230643422196334,0.15428824603881558,0.06717822237748565,-0.14040291980288
THBS1,0.10721336480871442,0.07530088276270952,0.059382793775560536,0.00994655223719676,-0.051852503245261326,0.02316036344998669,0.019407614077863098,0.13225099984906155,0.0034685165541529996,0.18832226372149816,0.09380328028624145,-0.046140698728880845,0.00654045915357291,0.10755987299456178,0.11373277661569531,0.03279712424292658,-0.019803596921212935,0.002127935214790185,-0.19728520782287529,-0.04238294403744786,0.01319358059386497
PODXL,0.13797098575933375,0.12877404357926892,0.0037962552559336776,-0.061202589348479,-0.015399931789250821,0.07888197319362135,0.07802020868909587,0.05629670434734281,0.022555441848509206,-0.0444687790478158,0.10882114487969675,-0.030072127379928724,0.08522739840973388,0.11226267480564332,0.036459755040904755,0.04582598030609352,0.07887907742378208,0.0840346747679606,0.06309887882695868,0.009785947615331208,0.0071808816183850654
LCN2,-0.05468299459248941,,,0.07856166986407634,,,,,,,,,,,,,0.01250182636348012,0.09678706597623349,,,
C5,-0.04951256100705541,-0.006291099194843039,0.034377095047488475,0.02973995648436387,0.013762538426631206,0.0061249415301614435,0.014358637932868538,-0.008876205837664939,0.02531336190326121,0.04929221719402648,0.041060889651261166,-0.01168605669472743,-0.036442880289364564,0.0990932789724902,0.011202393864047488,0.014288122599088855,0.0059202157829109266,-0.04302377939480925,0.1782229709965177,-0.005057448604156565,0.039977049903316804
DLK1,,,,-0.025163933274885433,-0.030281655357726627,0.02493324473786353,,-0.030540009888359528,,,-0.031129225502969444,,0.1320272361485196,-0.06879610018726594,,,,,,0.01983320443949692,
CXCL5,-0.00743806601347116,0.025344255312648698,-0.022321980363159327,0.03479250258296463,-0.02796853269106274,0.022892171118973743,-0.021553693460596483,-7.606070680828173e-05,0.01820125025655291,0.013296622642782929,0.20827696619130967,,-0.027810774567905535,-0.014757303588729419,,,0.051407215212519945,0.04871027787760907,0.04203889526690832,-0.028285517864839817,-0.08741751304568811
BCAN,0.2683032620737949,0.104979653121227,0.054480907464040024,-0.04782161803699683,0.09769807012317795,0.09150471651460307,0.09528897590373606,-0.010487881014694196,-0.05251306319988436,-0.14470736043436172,-0.024287432913635564,0.06874783415031119,-0.07152341011502422,-0.018679746710663588,0.21153013642801077,0.07084400554858869,0.009941470677331019,-0.08165994184743637,0.22893602346710115,0.08029977423088216,0.015595582132274884
RELN,0.1887913864784328,0.058904474040012755,0.07295626514854817,0.008062320272299037,0.042086074856017036,0.002089585552408356,-0.0180787868951993,-0.029950188904825027,-0.016556618670387827,-0.1002201312598794,,-0.016116786783048797,,,0.04825798504526627,,,,,-0.04054980536004561,0.019273803954320667
COL4A3,-0.08337912407407376,-0.031251063838299,-0.05289280207482943,0.01664751309232576,0.08699751023655637,,,0.02164981243520628,-0.01942606626176924,,,0.016217976532016985,,,,,,-0.014001049161106234,-0.005867988638037016,0.08526219281541764,
GNB3,-0.040312068871469646,0.09177922629412891,-0.04623334977664185,0.04979184502350193,0.03837638202291918,0.09423157700577418,-0.04577471426845813,-0.007164636582048751,-0.02404742525514882,-0.0760163007997593,0.061099194053852626,0.014566335175830525,0.052311683757743685,0.07150983512003094,0.012700898238800036,-0.00705183233378286,-0.022992351530067432,-0.05050234798023449,0.1482397938136039,0.01987857734749887,
PYY,,,,,,,,-0.026175510348457498,,,-0.018512133921304644,-0.02787588095658896,,,,,-0.020459282028313645,0.058009868971848996,0.0006301405471464428,-0.018038780020248127,
MSTN,0.10462570943464025,-0.025100244298588995,0.051084891276118476,0.017842693380422214,0.08626421405117934,0.06476776616005328,0.10447341742331336,-0.014772364076409559,0.01922070356605289,,,0.15119678966634004,0.05578342842726047,0.018757143360255784,-0.28721369380309153,0.05045799874283068,0.02284559749948544,0.029916829529279737,0.0034698472385243347,-0.026108207057095142,-0.09293377369881896
COL18A1,0.22368009046770626,0.11905313476374534,0.006895680726823788,-0.0127970220638966,0.08718640388051534,0.10808023790636515,0.059698953020016356,0.03103206919765234,0.03761883815091241,0.27962721326208917,0.15387490270112955,-0.05599213870304879,0.02062604396694598,0.03719764959771948,0.008936197101521704,0.076028135793383,0.07168445000119275,0.06617807892239555,-0.018172239734256936,0.08734566936260704,-0.10685445710307563
