,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.03121948683773285,-0.01429631266849206,-0.0023147099616452798,-0.013884191687052003,,0.007005830576922844,0.017215510039751813,,,,,,0.024557289049486935,0.09775950477673848,0.00793910288496908,-0.03851889920536736,-0.005585972722771969,-0.02020353280021946,0.004507657127705863,
PDAP1,-0.08369653798999328,-0.015472754157413029,0.0002962204133095462,-0.007557641971269419,-0.06537289763577431,-0.01946959694608616,0.07017494467489194,0.041752549910949406,-0.01305197131068449,0.04694826901120429,0.05833458462252223,-0.012284437856471044,0.06016234838661251,-0.1119606417890019,0.026173620507015122,-0.03639676435551931,-0.02230864380268888,-0.012865165326817758,-0.006228277620307928,-0.027176560772887926,-0.015790059746217694
QDPR,0.012827858030465013,-0.04353336354658495,-0.027261981927498253,0.0024273575677707594,0.019538473456712724,0.01382866828399506,-0.08145713867087936,-0.034875497388142516,-0.027803204156481305,-0.17445421167506128,0.07490836867325698,-0.01416086825695988,0.023687846631825913,-0.009478560987204388,-0.009588792222121254,0.013915333723186792,-0.008751188038536292,0.0778497651308894,0.005677078599691219,-0.019249573830180167,-0.006991244431573772
POMC,0.10131070453316099,0.008262918384117152,-0.025402266741051515,-0.0009060368347122558,0.03374361212760951,-0.0318408623405509,0.007182569085998688,-0.012354528249030876,-0.02820851683997467,-0.056526206048597545,0.06469740241180649,0.0064130914529579655,0.04607670936889232,-0.05308850531478797,0.04925891679945207,0.015089193500290182,-0.005379319486588073,-0.023536620031671517,-0.021749031985949397,0.0312698457060732,-0.02103077388482218
CCL18,-0.03720648996679956,-0.035034809241878344,,,,,,,,-0.04257198141888909,0.011269477690552834,,,-0.050171499367898546,,-0.0244765882132931,-0.004454226024689312,0.07983971935317147,-0.03534774034656019,,
CCL17,,,,-0.0047088168492752,,,,0.028590020199774184,0.06771268710790349,,,0.042988906380481536,,,,,-0.027327294619080563,0.0401775751565933,,-0.02955034003076361,
VEGFD,0.014651750262594774,-0.01823740549154248,-0.0204765996374664,0.018787498942379344,0.11272745234112864,,0.01725824852116615,-0.014148202783512946,0.04591841256904767,0.020849224562167656,0.04382248447835753,0.03797618008099831,,0.010343656013469156,-0.034417871557667866,,,0.020460952460502595,,,
TNFSF13,,0.07835294726315559,,0.04204851251564139,,-0.019876587710432693,,,,,,,,,,,0.01957212390087625,-0.02448117710118768,0.04249977054734713,0.0891684309049771,0.008587545187440707
WNT5A,-0.0675340024032412,-0.04032905764270007,-0.008314867036365211,-0.0029809342456678105,-0.04494913672709005,0.045561908613387,0.09826824668019216,-0.004302428135792008,-0.0523092630452317,0.06575527577074647,-0.023142012287305284,-0.037809485160738156,0.039874131286123424,0.0037975430872973703,0.027846889195146714,-0.010741643068043798,0.08274169091013597,0.015559395402662568,0.08132647747697594,0.05910059262566736,-0.0251038223316679
CXCL8,0.05291418026665008,-0.01541955287814468,-0.01917307421375635,0.02715952346849004,-0.01055528953564751,-0.028273156839395523,0.00996400679713683,0.005673049016391625,-0.013414377498999696,-0.031475771193962165,0.08820216669334487,0.045915967100255146,,-0.06263440243704806,-0.03432399225041279,-0.026934770836390457,0.036177704849134414,-0.09268690390342436,-0.038868290136081285,-0.007775975260134254,0.038411862687719185
GRN,-0.0005189587104432492,-0.0011494488405618959,-0.004673538479849774,0.033470770605893665,-0.01315408251472606,-0.005482491746206716,0.05138754209394491,-0.025302719976894695,-0.006863650363971247,-0.12265409723939566,-0.025924954195653157,0.030350903406649088,0.11064932797667985,-0.0146536787925549,0.10060795725791336,0.09094752468928052,0.032906979524638516,-0.0818590342965834,-0.042066508871547566,0.07492027960468554,0.07022771366907811
MIA,0.02607193170455797,0.025115183131345753,0.10674033415073468,0.05169119099737595,0.013815454189215447,0.07640425156225249,-0.024738047160872342,-0.026101067462027047,-0.016382428084042996,,0.027050784108364215,-0.030516502238267223,0.10041132292590234,0.008340503746888894,0.03921561384976892,-0.025174161455567154,0.0014957571994341449,0.16458796946003015,-0.0171272026124195,0.0294809743751864,0.038207062304992406
COL4A4,-0.04220064082356535,-0.007266594379464354,-0.009484003699981553,0.010847871015014651,-0.08787486417335913,-0.018911695050565863,0.0021137052173873035,-0.013864227203243833,-0.016917890054051782,,,-0.029602139305838795,,,-0.027113135808505526,-0.03094605529166441,-0.045032092704211615,0.05849193668592811,-0.03133972504053984,0.035374893726719266,-0.00041782094718280935
TAC1,0.023364574347222913,0.007637394995456663,-0.000527393832816452,-0.03679589156217503,0.0157066534115593,0.022261011223259526,-0.08847588918846314,0.009185526990549697,0.05770563282966768,0.13388752525511985,,-0.011120963141945514,,,,,,,-0.02417728414490484,-0.028236056389592316,-0.048318564491404675
RARRES2,0.03482597636696866,0.0026831022434295007,-0.010109094355366523,7.344396191731171e-05,0.00707555614082537,-0.024869828704887815,0.13338530526894296,0.04459527017020865,-0.0024574242590786055,-0.0618058455591879,0.06505918673063596,-0.038085181288093004,-0.027803902423025065,-0.04246237338663548,-0.026196102700839566,-0.035630189281782215,0.051502559643265416,0.006981240100373053,0.0024947048605149075,-0.03618861988820067,-0.009624160752784626
FGF7,-0.0015138034604093426,,0.004708166445983652,-0.03478678141352174,-0.005970562630890532,0.003813729119185986,0.08521714972845194,-0.012261019030912665,-0.045646131072205005,0.022961983235734045,0.030867945887663478,0.00995733545670655,0.07683482452608967,0.019093132459789393,-0.034545358228783594,-0.06119723775397596,-0.00571250858949664,0.06344441198554197,0.03623296114874312,-0.008609034781501526,-0.05807746554673677
EFNA2,,,,,,,,,,,,,,,,,,0.07187761885643393,,,
HBEGF,0.008413975954387873,-0.03851610567805037,0.04007854323024467,0.018265309642875798,0.010250051327668569,0.042626714388436196,-0.003983563348909756,-0.0382368580608279,0.023213659425512737,-0.07181831212279652,0.061202651153254135,-0.0002583532438681506,0.02151478783433074,-0.0024968742575811735,0.03262707038631868,0.10122942890239552,0.06125526628262547,0.022073564855990494,-0.005994633817615594,0.07926191870733272,0.04924816469429509
CSF3,0.06804680740690106,,,0.048797724242902296,0.027019772995261267,,-0.019781133128919423,,,,0.07226198952131177,,,,,,0.041121264962170966,-0.0857908721360201,-0.028964524044741303,-0.03111194937438907,0.042930673039140825
PI3,0.05878906907686136,0.034080507158878164,,0.058686377914855974,0.02837988437873488,,-0.02227381698586083,,,,,,,-0.06509926447319439,,,-0.03668112443544439,-0.13656456360866515,-0.023550932010565573,-0.03848698069074814,0.04270037185947962
PCSK1N,0.0003982645667122434,-0.0028797332278059236,0.04620449896813189,-0.03040472364811367,0.014973117081603437,0.02397903589092252,-0.01964452884623491,0.004698803730942767,0.04002090243675528,0.18704666138557555,0.03040235467679377,0.0157301911778052,0.01645691160505653,0.08837206100163844,-0.08259408897648994,-0.037348996408952416,-0.010891694150179517,-0.0305805188871108,0.04933013490170085,-0.051635307843142304,-0.05192820773165296
NTS,,,,,-0.01603891746706216,-0.006071475369695606,0.0077059435203864395,-0.015838267966539643,-0.0190112814157678,-0.021838669780672313,,,,,,,0.05122164643196756,-0.012252892216362781,0.05589783206361259,-0.0261921602314119,
SFRP1,0.06593640993628379,-0.024183587955525547,0.0050320383976579204,-0.02380839092612856,0.06818780529781186,0.09486754031951121,0.07693117025476785,-0.029408340856306232,-0.01963812427202035,-0.03618239989725774,0.04986430311819693,0.05568166381007992,-0.010131220419938044,-0.041482473298968696,0.03641956500451797,-0.04720566923363551,0.02433068262772878,-0.009456745123199236,0.011358360419237155,0.04028209236755159,-0.0187689177311706
CXCL13,,,0.04333388844223085,,-0.005080651000751942,,,,,,0.05370884415221482,,,,,,0.09164456949738094,0.019398710872982203,-0.04724716611478556,,-0.043988826974373875
MICA,0.011736334534781477,-0.029708713972411666,0.006084958783330717,0.00676214557486846,-0.011927781493913929,-0.02622363515000143,0.0017211554850052881,-0.057075466749119466,0.0365464110985318,0.032837681572367376,0.014952644306222514,-0.019524688699605434,0.032942769118753296,0.012109360144570371,0.01610397497780881,0.09773040510613218,0.06621158665922997,0.07365225971033336,-0.0064934016666703875,0.0938295149715916,0.02077508514726346
TG,0.035130537010353166,0.014008303196467847,-0.0025129809951159226,-0.02569302587369935,-0.0118141282711064,0.03244980586520775,-0.02387405790867417,-0.013378611417638507,-0.014212025111600973,,0.03696324345996299,0.0006717142279546797,-0.04423185456972451,0.017627269105407364,0.053450518192372995,-0.039853608185093564,-0.011201298533202196,0.08750143267774932,-0.023838248374521708,0.09725313156574202,-0.03737994090963598
ADA,0.0003310204332318697,0.029215025162657195,0.09229550886110438,-0.03451931228788857,0.012412610609794513,0.05731394044941535,0.022924775754300766,0.07175114674167583,0.06146955292676293,-0.09381078274159342,0.052053046877789735,0.004801332795421014,0.08240029124551781,0.04712868784127539,-0.019605315531778144,0.09669774533307454,0.08064021014194311,0.057801408696884056,-0.03870470756610032,0.18398941090378512,0.0014484349157060773
LAMC3,0.05047258326707152,0.04894101418614786,0.04329236115435705,0.005453123552128243,0.02722176735028635,0.02484482933141853,0.04235339491725192,-0.024282239210764067,0.012611144262125047,-0.02969091518851294,0.046052303444265634,0.06760915542081986,0.130360196955742,0.016552717045458062,0.036472588097209054,0.03757649978082797,0.04514615890436984,0.014725686518651375,0.008636740636358114,0.12371520440953632,-0.004509318138434596
CCL7,,-0.03164392271244753,,0.059222147519038884,-0.029728672463491305,,,,,,,,,,,,-0.029658871526266967,,,0.03002317609305707,-0.020854295619366598
NGF,0.07088611994853217,-0.033706995123574196,,0.032686572004554756,-0.032641890759981924,-0.02542967221923013,,,,-0.021838684159987392,0.0365966990817937,,,,0.04713347572449041,0.0017773131672836559,0.05443308367028612,0.08529601748366127,-0.009590163340156959,-0.002576342133562614,0.026727156882070446
TNFSF15,-0.03007817767011844,,,-0.02068530308799754,-0.004140168581363798,0.0044002864112803785,,,,,0.026673038266968006,,0.14652925713871798,,0.023452639423874096,-0.0367344176263597,-0.02874880996719616,,0.12885452528484775,0.06511407902690396,-0.0062757354222188425
HMGB1,0.11447210854891071,0.0677742995024906,-0.034758058026614504,-0.019516332645564922,-0.04749196298277302,0.030667746352704153,0.15004223937465858,0.007965024514669756,0.008728441983903712,-0.04722863943983356,0.02629274564158229,0.00036804540798311637,-0.059433171684579164,0.028572685910050088,-0.04848202457868612,0.018097064770776536,-0.03524231331458933,-0.11064442378070274,0.040406208041302426,-0.0607576899374049,-0.016986110920298354
ITGB3BP,-0.03953863162851952,-0.008355318920626905,0.009555042543762228,0.001267639817533401,-0.029970810556855687,0.05745784317602398,0.06418028857129403,-0.04770496010950241,0.0311092215678711,-0.030390202190629434,0.040101354233149006,-0.014394774089114933,0.03381702083717842,0.059371595275863144,0.028250630366440842,0.12254158800792084,0.0006190494218829224,0.037177602730046555,-0.010842907237334809,-0.002046148281274469,-0.044778827236407304
AANAT,0.012508350926993884,-0.03853452987064305,,-0.01882151226021178,0.04458585719862555,,-0.017843117397738743,-0.012031463432730795,0.06992378776343038,0.05893592010231072,,0.03246740062169521,,-0.06832668626842182,,-0.025493392637204324,0.10124849908330495,0.039806764575135836,,0.014778373896724054,-0.001718987430373358
RELN,0.1003132419675085,0.016198178095374233,0.04428006906356299,0.04951721445098205,0.05849846238551381,0.017130482468289486,-0.015829523253091504,0.09887998753235,-0.016877772416727548,0.017635711529322213,,-0.008506959753131087,,,0.09779065626009177,,,,0.012419430824942575,,0.01869899175283128
IL15,0.14519371783583143,-0.056944035282592356,-0.024766396030807096,-0.0061234515433220725,0.059755410340186235,-0.02197096136405215,0.05760347601682323,-0.02477821284213837,0.03302765622333205,-0.04207378290270111,0.0067473266362076375,-0.02586570907830303,0.1330479494636316,0.06024519909060654,0.013487181409833723,0.085513177885812,-0.021876032937089205,0.019775603728950094,0.019963318020069728,0.055530003580972306,0.013416539834664162
UTS2,,,,,,,0.03222491181604188,,,,,,0.053761703155498906,0.06434191294434773,,,-0.016047935523629396,,,,
BSG,-0.06565192916740875,0.07176095681270203,-0.00866875486532787,-0.027119755425062637,-0.021055627039089992,0.10826909284225908,0.025955308968233285,-0.017814692472549864,-0.057927326423348094,0.13449458290007266,0.053101883403916784,-0.07044355828219212,0.010169641053812508,-0.049623694413733335,-0.0033791082640671944,0.05909774553639876,0.04459222915697526,0.011388414401852705,-0.022459128990794785,0.06593616176759806,0.019906010454488202
ADAMTS3,-0.023247522405205757,0.06493060590708098,0.05792111706990081,0.0013198382928666552,-0.021039733378452424,-0.004180832656870973,0.10695311504428602,-0.019365793031435416,0.028521730349000556,0.0878859046018488,0.006893027104734197,0.05205288402804801,0.09227643251105185,0.03946466075847752,,0.06346291039875435,-0.03308987206353545,0.0726088082850971,-0.01335385560772374,0.04836060697772559,0.0034865331078678683
CD34,0.035863164421427826,0.05807074744055232,-0.01432566561919822,0.020778165539692188,0.09826369110388246,0.05870267582393449,-0.016565424501642056,-0.02646019060010139,-0.030651079832932932,0.055896249229736614,0.019333355216646315,-0.04733638326781065,0.07818273090282882,0.024672218222002103,0.12441323590126264,0.08126778372416983,0.04738977347791885,0.12763845357787795,0.0018687918203581261,0.1170835460419768,-0.0459572955844774
CCL23,,,,,,,-0.0015924519369058096,,,,,,0.11827002289765554,,,,,,,,
PLAT,0.02184835761446043,0.061355890610829744,0.012493733526107787,-0.030979523276756068,0.003942978487058059,0.016807284896053595,0.07192942763061726,-0.04873233184945106,-0.017905132606100015,-0.07472549370155651,-0.019811329933290066,0.023254198184167265,0.11955437910442165,-0.012152805665279447,-0.0262643097741872,0.03938760059770932,0.030634294279185247,0.06530379009691788,0.013207525369797152,0.09101549643345916,0.036492020598175794
NTF3,,,,,,,,,0.017824500882766877,,-0.010399883432565165,,,,,,0.028008372485558843,0.09451190412829089,0.01994095752825808,,
LTA,,,-0.014296314135549812,-0.011148874164691302,,,,-0.011587553160305459,,,,0.06682732977370191,,,,,,,,-0.046424533835091236,
CKLF,0.04660097655213554,0.06153435430430229,0.06507596508798531,-0.01928530337881607,-0.006758743438936145,0.029755105303115596,0.0973552072894494,-0.0599686969762176,-0.04798491096567001,-0.05446149154773101,0.04921624613258129,-0.00016670903621151032,0.08398258868313725,0.041613411835718137,0.05524080661038388,0.10091937266752805,0.0011275341940129927,0.06550749702869517,0.056582675553274904,0.020873417457550118,-0.015957475398368098
APELA,,,,,,,,,,,0.10949223471417188,,,,,,,,,,
CD24,0.0054187734860875825,-0.022346965617215303,0.039699475858279716,0.027078800004173238,-0.018260123587231343,0.08337474097391064,0.04791457949387876,0.0034404599035129393,-0.1150580099849781,-0.014305817287102809,0.0361751997886604,-0.019791407097805504,0.07118571786359598,-0.04192461198583507,0.0033909017822988177,0.0400469007954482,-0.053916612369742184,0.026123833922162297,0.08281575977484802,-0.0628772585833371,-0.0539213668408849
HSP90AA1,-0.02776147384214153,0.019298003490619928,-0.05569845480427384,-0.007414099680380105,0.0837368428379965,-0.02304932817892747,-0.051936129321253965,-0.022230030898913716,-0.0140171747051868,0.19310926226872008,0.016811377403500048,0.04791477201319527,-0.037689983620590374,-0.01799557042805155,-0.07305362270362449,-0.08013002944848081,-0.02977833888562465,-0.14004392104796032,-0.03056593018999215,-0.1382013986443374,-0.0034537144278383473
BMP4,-0.01915548621241467,-0.01718990640281501,-0.015154931033698816,-0.009981988649422699,0.00645921444992823,0.11162370217067966,0.012499096377047228,0.01358708685497252,-0.04426980726327189,0.11457187523316496,-0.04260309276084807,0.00863529444713125,0.07010782503588474,-0.007969217847703892,0.0003891376439486679,-0.046821931474014734,0.0003645716711072468,0.10723521122668077,-0.013916421326289846,0.07412871104424229,-0.018950500282027417
SCGB3A1,,-0.03164391954809754,,,-0.03151636059280108,-0.02804632076652539,,,0.027080308302758937,-0.019880465230475455,0.036649159687102285,0.07603567503468041,0.017162695455762503,0.004776036536811584,0.011987698359178293,,-0.04044644878851911,0.13507574739782774,-0.026373116713314937,0.0017719918472786202,0.056634316353269605
IGFBP4,0.09077319731968761,0.009783185907275746,0.012922108224397174,0.03789546259971211,0.08265369054086553,0.05226782532243732,0.042666111133394725,0.006410530920713841,0.0008823859422191465,-0.06398710744869,0.04562159354810815,-0.03587647280317884,0.08970279584113039,0.018004947337950303,0.06930689322129902,0.10192640007961065,0.05141811000313575,-0.08067354359792872,-0.010554981250991012,0.15963837891207308,-0.0060109994902793245
RSPO4,-0.02970078495815373,,-0.023111624588835613,-0.019549910120210873,-0.03637500327122498,,,-0.013477029757715937,-0.013818737067662372,,,-0.005742845095279768,,,-0.06390061594724065,,,,-0.010182029213176281,0.0561381152005044,-0.029859556377218453
LEFTY2,-0.03689414371671978,-0.07091913654761338,-0.014471894624595352,-0.02931700232625756,0.10716340698255697,0.05000217267774457,0.12294006565981859,-0.03318921640892202,-0.015152414201559493,-0.021838684159987392,-0.02757080504089434,0.023581554205049465,0.06385345025610692,-0.0012729161248325783,,0.1425444089067779,0.05399519467801026,0.0713919469020582,-0.034209322222705105,0.07948617959333824,-0.035088474730282385
PF4,,0.032908060421271396,-0.013004440778600789,-0.016207208563170695,,,,,,,,,,,,,,-0.02781127002189299,,0.035081553875827544,-0.016555560427464505
ANGPTL2,0.052532087909903435,-0.003954275332547577,-0.015167793416074488,0.039643993717374953,-0.023298595489087474,0.03375757013161724,0.04693413019792886,-0.003553281199147682,0.008411085416732592,-0.084636838675538,-0.05802852667732013,-0.013676914626425923,0.04649190755595417,-0.028076887699809188,-0.029032873138196164,0.006257339120783064,0.018231672505780214,0.04925254652962633,-0.022263963933452043,0.1959663575573251,0.016875231036595467
LRIG2,0.015410754420587439,-0.0029464673955356267,-0.021832831336539182,-0.026588894583284773,-0.035663187981710906,0.053364198677210525,0.023420903195347145,-0.012631289903611696,0.009192096168398977,-0.021473052122868447,0.04824904242307796,0.020662344661069577,0.019465781048032947,0.09117510659443423,-0.011373470788157241,0.05346529049963036,0.02773427855425463,0.04437803591124534,-0.01929802656653459,0.08929518046803268,0.0196161455672673
ICOSLG,0.036117168939506734,-0.011119822856275774,-0.02603478510016341,0.015089398764422097,0.05903186181815836,0.1047614954493916,0.06394113375945731,-0.045460101099908785,-0.014884473551972791,-0.10068197087508565,0.03613241630347365,-0.03156515680051405,0.11103683769039024,0.019850790263280755,0.08564343724212792,0.024304904354459703,-0.012320311690728003,0.04852731870186739,0.013836989613686674,0.09916701982729217,0.09252369368507433
WIF1,0.11039808109530858,0.05179829640476965,,,0.012450610222025475,-0.043482630723734525,-0.048660609085847725,-0.01039990465138052,0.03985514665066352,0.05400110787569079,,0.016676878465084092,,,,,,,-0.023384134910939762,,-0.03358058216525903
NPPC,-0.04980907774505894,0.051254899742788164,,-0.025141377283248677,0.031640187373635734,-0.0065098997153771035,0.02501568956620441,-0.02028690954289496,0.04027778384415025,-0.011798970686956147,,0.0029704978896478154,-0.03399089106387083,-0.03331255381091182,0.06465261118140196,-0.03052568372158412,0.08371452666433488,0.03487372869433052,-0.028623833189238352,,-0.0643741335449482
LYZ,-0.011408743222695788,0.04675177503510634,0.0016901996211790555,0.004205627230951813,-0.0035537034668970636,0.016509765092514752,0.08364997610120688,-0.003992543287467448,0.04333464197322869,-0.11769509043784523,0.07517790293888772,0.013206106030484763,0.025909772203075887,0.0024683450460193154,-0.0003159008396096266,0.11317220582108724,0.02680384723778692,0.010494350517221194,-0.07052528984000436,0.037045583709141745,-0.06328775233288751
EREG,,,,,-0.02088151221946282,,,,,0.0017847464818834006,2.675352478991847e-05,,,,,,-0.008113076624537608,0.00308562153419771,-0.03133114523431009,0.041228485733120455,0.11536412810701299
SPTAN1,0.010081953881130165,0.05247120847974169,0.0010562905866592807,-0.06129787732042808,0.02591228584652445,0.05058487235443219,-0.05737103781840649,0.06110129800352145,-0.04689538093460402,0.1574494411058172,0.11810861963754837,0.00893803984923649,0.0056433968588322685,0.03910229223827911,-0.023796579578826874,-0.01311137780529615,-0.00867341328263922,0.06620449688517775,0.08209174861191645,0.012533857505964165,0.010675143492838652
PTH2,,,,,,,,,,,,,,,,,,,0.006180955816543031,,
LIPC,0.018979410019393867,-0.02292950869605203,-0.019572378388584277,0.030368946411918837,-0.023963300144968096,0.00045856423009617227,-0.03017798350095768,-0.0016672396626554033,,-0.04023552294154352,0.0028727976397227607,0.03957357673146701,0.0714462007837592,-0.027603664962561933,0.019163741050016156,-0.05101686196984144,,,,-0.03682032757124794,0.009671073384934779
COL8A1,-0.05061387956047528,-0.08337084747201065,-0.03467183258975862,0.025382920773815803,0.014264837877432887,0.026891422100964534,-0.03498874307867059,-0.010988474565417532,-0.010685254425279043,-0.08509069095217246,-0.0126331053689894,-0.0036688696049197297,0.10472426695895694,0.0168943047676115,-0.01194909581113551,0.14248704118024885,-0.04200619364344508,0.051794167065567345,-0.02660404788615244,-0.042247093023250366,0.05209686061331316
GSTM2,-0.04580536570721502,0.021681801498319223,0.019395535776264135,0.015120804185388517,0.021519370170813706,-0.0185794062806268,0.03783348501507987,-0.03204221673985341,-0.02656335092562413,0.06623202980283865,0.05917224620440014,0.028254053398087252,0.05103513441327868,0.0724204277198199,-0.022864119234159645,0.0577995846404623,-0.05014683450511299,0.09314326498817319,-0.01623110294430397,0.0572618015283689,-0.004732351263202709
IL4,,,,,,,,,,,,,,-0.024013289476403972,,,,,,,
SPX,0.07250720646675327,-0.014839899012854898,-0.0013147573274986967,-0.002804043025445278,0.046194734185956036,-0.020487340891081757,-0.016823341245551234,0.09229198018534525,-0.053031208857746384,0.025906146458782416,,0.05547588330295585,0.024974163238976447,,,-0.06262535009828957,-0.03016211448526778,0.025267123842317617,0.04174072920548385,-0.010721532771063148,0.0309318589675851
MFGE8,-0.011911450333451522,0.017743811453036704,0.029930458926303943,0.012371723321561109,0.01359939191880937,0.005398473665181932,0.04783412694608632,-0.030940526583686716,0.011713628054945045,0.0780326062197031,0.00499939620811562,-0.007548171603982481,0.022090167516491815,-0.018785137621897572,-0.06620628941463406,0.11250088873106236,-0.005971418662989405,0.004991628237849155,-0.07182250198039311,0.17341698990197418,-0.03266165361902765
TGFA,-0.08602461934710265,0.03257161935704148,0.04342856636843663,0.04434177330461502,-0.08811044454932426,0.0629249875740825,0.05320309433289924,-0.019310441726051984,0.069854704247482,-0.08611086176999934,0.027929678240443415,-0.019844917855799622,0.006150894420953065,-0.12097138685181466,-0.0019583730942267677,-0.042128680424359785,0.005763663607115157,0.07418923600880596,-0.02859008926734917,0.06668403311023828,0.040958445078191366
SLIT2,0.0022496939377984315,-0.007772531418212208,0.013396271989086009,5.165560119445015e-05,-0.027505128143974898,0.045965931092803274,-0.0076815462410959635,0.08711458221416905,0.025587858364215864,0.07333780877104704,-0.01813863587541643,0.0974272834560681,0.06743901307908062,-0.042517922939694426,-0.04808736336753147,0.04691848781471203,-0.003483063444137195,0.06924894079955699,-0.020795883642933926,0.007437577910608526,-0.04961471113782591
PLTP,-0.10922250712345599,0.03333990977146093,0.008111121819490537,0.028083568081919353,-0.005407226806446187,0.020391468891181562,0.0409698703481831,-0.016249388770971065,-0.02964224019481066,-0.13977969074233787,0.05301016416547081,0.025601927142559888,0.01841460981182489,0.008586967143898781,-0.029546356345828795,0.00721625657361345,0.03605132515217471,-0.08844962774684262,-0.06721861968290017,-0.015118213858914707,0.0046838272303028
APOD,0.08778958227810377,0.035487973602974475,-0.015761155068598483,-0.04416061060698548,-0.022281636105482686,-0.020379570899193684,0.07987643807357785,-0.0078212642629714,0.005946242731952628,-0.15779814324925998,0.05585865255863307,-0.012303776375813768,-0.06523035647988118,-0.06742624524705083,0.08064613673551395,-0.03103612213413603,0.041240690546968536,0.08118278206976608,-0.06311741676905257,-0.18833690392989172,-0.018102571303911092
B2M,0.05438391999450387,-0.04113189067182968,-0.02283126477341568,0.01659470621764812,0.04001509981812218,0.001163809455168133,0.10204056637272281,-0.0034129612880543603,0.0022584101176020485,-0.16977465386591276,0.08220413696724956,0.05082400535132437,0.15211118449150024,-0.0382027773365174,0.05054490802236973,0.15148098083691489,0.029451799793389185,-0.004240958042201263,-0.00979758797803985,0.08957651305476114,0.048045583073586584
OMG,-0.03761455744819573,0.06031095388131724,0.018331734444249136,-0.029932574372047376,0.046591415858951796,-0.003152214005651531,0.012542397613923166,0.037145812157185154,-0.014310732285455789,-0.01559250545857134,0.03874009494664026,0.06974721077342938,-0.062183374463649826,-0.07574042566637405,-0.04576454172802939,-0.047465160137574076,0.009591583414049528,0.12965612647799551,0.007949748165777712,0.005663287490932233,-0.0443542731776341
