,MGH258,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IL10,0.11524365325415675,-0.017480000604705042,-0.029836864314177945,-0.02672435111550423,,-0.032915751719139255,0.04812462083319084,-0.026210215848494978,0.09359123256296564,0.01867636247414974,-0.03669066987600556,,-0.03598492780979494,-0.031471783512527086,
SEMA4D,0.061589755778459376,0.012370476373652106,-0.03180426305075596,0.11689718607633327,-0.04127347432225551,0.001908636272559726,0.021732222373171232,0.023959776944710427,0.05293750628553932,-0.008902090218615396,-0.054864483231054195,0.032950888767418814,0.023700919588648527,-0.04838452133703739,0.03543614854905801
TRH,0.007796722837855624,,-0.014616323253478388,0.03614222842203347,,0.14438678093892987,0.07041737973283531,,,0.02702531297013863,-0.020515232175032195,-0.035973008783253616,-0.006884737628536903,-0.052107404857286245,
SEMA6D,0.0047438322945382635,0.01685552064797637,-0.058481573516168166,-0.03156801322023949,0.019449421494386058,0.02218191747933412,0.060372700302735574,-0.01045855616034212,0.01585582523368995,-0.04001551822018629,0.02801029731640155,0.05786082366423871,0.07283810749845378,0.023776036848578135,0.044658733807629296
CEL,,,0.020913658104866912,,,,,0.005744998629412083,-0.03878695050556373,-0.009481480073239689,-0.03729794908292441,,-0.013894750565821911,0.09370059347302287,
PDCD1LG2,-0.02537473049605303,-0.010336328508670136,-0.020920321089659237,-0.04878120002440821,-0.019513864749736508,0.010236193793250588,0.05523028427631137,-0.06203246257418795,0.021574353811926263,0.02450410869497008,0.02576544106549954,,0.05516876146178963,0.04494206709618499,
SPINT1,-0.011519706069108952,0.028109844488612732,0.002297697424717769,-0.02480480963465671,-0.01858113059967095,-0.049993615596850144,-0.02949723333005088,0.029334597084084646,-0.04440661162467165,-0.008335649696113485,-0.015409361791836461,,0.02129299088267668,-0.015968281341285563,
CTHRC1,-0.030889024403818875,-0.01830732140456084,-0.03219004633154986,-0.013171867617783831,-0.01987023814284572,-0.026222325918231506,0.009917317689524686,0.044127593418159416,-0.03788382611013346,-0.014043636389658644,0.0001905473535348395,,-0.057184291246847964,-0.06437622991956353,0.02430376436167017
PODXL,0.06998846406245152,-0.03289409954645657,0.005607414100089559,0.01478405411603255,-0.015597799755442768,0.004888418043689936,0.04027211034092546,0.05300308055249257,0.01549564739792092,0.026990678521106364,0.04192114558127044,-0.018844952017468653,-0.08882482132107304,-0.06896001842065927,-0.10641455941791535
JAM3,0.12958699395771178,-0.034236870719012984,-0.02699861046098888,0.03387582785545304,-0.04966451810812235,0.09313694093550998,0.013752994076057642,-0.0036111462458205718,0.0036143367768957067,0.005440205225569003,0.029851518616940013,-0.013283230691039991,-0.07087201720327256,-0.03622066680958591,0.052709717591967416
TGFB2,0.12730746033350976,0.0075860380946545574,-0.03068313032844045,-0.021094165056481113,-0.011579532661092937,0.07927066726348721,-0.032164765641135,-0.0680604551659602,0.005029343258493744,-0.026417558496934654,0.0618857267344954,0.01660492505998657,0.047471060385993254,-0.011968067344024225,-0.0427417021311512
COL18A1,0.02511627326217473,-0.020228485429578783,-0.07594841669469173,-0.03816908835482469,-0.03803913221962813,-0.020670956257916803,-0.00890537271030843,0.0560491695829868,-0.0071150394528944,0.05432972664452326,-0.04841378685264224,0.08005401296875155,-0.09808990726237259,-0.1213506712418152,-0.06761620477529547
NODAL,0.03665135951037545,-0.011754462309317325,-0.03520333896664388,-0.053670617925853314,,,0.09447752244037115,-0.02324923784464419,0.02727650971913041,0.09621962955184932,-0.016849432043541557,,-0.03292358041232451,-0.02977002807097524,
INHBB,0.01848263052305399,-0.028576271902106005,-0.019465387052426963,0.003304570423074647,-0.005032466997905516,0.015466357458781417,-0.025597872859809932,-0.036380746853390045,0.009875067353761582,0.03254606897196214,-0.03512701078848242,0.0008900781311263884,0.08497956943091277,-0.01893819880629752,0.08289544088272353
LCN1,,,,-0.017872086774352463,,,,,,,,,-0.024327295721151415,0.0024170782526294907,
ARF4,-0.09766577835774339,-0.00919866992406044,0.006108069129573223,-0.03179886139742132,-0.04673951385804702,-0.07425415139796507,0.023980926973004493,0.08208159096712922,0.013183974387322026,0.0790401044040946,0.0444267516168415,-0.023761477199705266,-0.024053837170417664,0.05829761117307974,0.09293977949764341
CXCL14,0.1564877194590781,-0.03364175074276499,-0.03060204918017045,-0.0018150491272913385,-0.015392910554487,-0.05899441896345704,-0.08596272048366889,0.0003416364308185308,-0.053296063084420815,0.04842447983913229,0.007145337629769784,-0.022348809123004378,-0.010768921392267483,-0.07015467582270545,0.05435143079848804
LIF,-0.010711147294003888,-0.014874597757844471,0.08520311757009602,-0.009007412405848882,-0.013479430219872152,-0.019454949139869445,-0.01817567978913859,-0.07235951184832419,-0.07112577678697247,0.02890663188125701,-0.013265574688832354,0.06575809192843354,0.006557715802886512,0.11829372593660528,
IL17B,,,,-0.016233711950722367,,,,0.027106908033356403,,,0.052178783587270454,,0.04122268280161286,-0.0017630539665701376,
MMP1,,,-0.014616320064969629,,,,,,,,-0.015179422367462229,,-0.019105571964366797,0.0922889428970248,
MATN1,,,,-0.0187376679494387,,,-0.01827959310113398,-0.03594685587537926,,-0.03183004347710855,0.04799840225019217,,0.04611955215052033,-0.021588022958643198,
ADAM28,-0.020376468764056445,-0.004915391099337794,-0.02597587323602499,0.01828798707739561,-0.04114641826759326,0.01735687009918507,0.016342261632777973,-0.006561314921951394,-0.019188744371510438,0.03609731904835251,0.05335218421204795,0.07331274498817096,0.0065335236483979224,0.023420024001586576,-0.03194704503773004
TCN2,0.006704329905578633,-0.01873786866544031,0.005776419265238241,-0.036123663832258755,-0.025883638929679254,0.04137352209297207,-0.00276563669050023,-0.036236251820346226,0.06129252055096271,0.02354818592367059,-0.045707801815081404,-0.013821101619204017,-0.010541955519420316,-0.06787156878773494,0.004120044629707704
THPO,,,,0.1301453862307868,-0.014026627186654969,0.0061325581922348086,-0.018279595200956882,0.08219470785910883,-0.028939893526602145,,-0.018740346565059175,,-0.005823218837715604,0.030021058123113946,
CUBN,0.04635552989445263,0.02111636224181118,-0.015012614913036423,0.010180923802516147,0.0024236006090032577,-0.034330619484073864,0.08191500827821455,-0.00872970035842008,-0.022615147924968517,-0.003583026832722067,-0.03262137825249905,-0.0010092498991763215,0.04012443340039611,0.03266869697963638,
TIMP3,-0.012062687101818114,0.05008929559360664,-0.01377332566843842,0.015379342337007643,-0.0036527364315069653,-0.0631413402649809,-0.05177492638037503,-0.0361307288172617,-0.02313718666308293,0.023061944522688872,-0.02811351874374934,-0.0629224183985309,-0.08340710115213693,-0.03066941282734906,-0.08333447774311319
PIGF,-0.07660098052684153,-0.019233633364820358,-0.03918130331481108,0.07416546483894429,0.012790022351200223,-0.042041518964846196,0.023172528361174012,0.06469739600204992,0.061375332105676896,0.04632614813887244,0.03327039647107074,0.042106341267452926,0.09514217055432805,0.014510269396128607,0.12816963988684685
CRH,,-0.014751819203611977,-0.014852845371665452,-0.01295338884004115,-0.013909471972326953,-0.023105167343008562,-0.025001778043995018,,,0.004100456063516427,-0.025148631707383406,-0.041923051117948244,0.06174762521694834,-0.03603747117039878,0.15571323294948142
BDNF,,0.011072504526137325,-0.03238155105064495,-0.07218238989622498,-0.009547995779189826,-0.044313418834964244,-0.02058751907285327,,,-0.013170332023974914,-0.007443130644809569,0.06528862572385803,-0.009107484709147814,0.05401658836766431,-0.05445039780670016
CCL5,0.055033982470212905,0.06988217601018396,-0.01074784030233093,-0.0014046964307497037,-0.008591202085407968,0.0771794899433313,0.015684217721771525,-0.03978818522735486,0.06322890897785226,0.002294681017414036,-0.01717097746385981,-0.03288856311963988,-0.025448412108907328,-0.030615020397777835,
GAD1,-0.04613573121332602,0.02672091595547644,-0.06464802837917527,-0.04533151188315219,-0.015255206319835976,-0.06857712846558692,-0.041627116559459304,-0.03786053846812382,0.1436071309282204,0.06954120637143625,0.02500119693661314,-0.013941696447738832,0.063822408096972,-0.10670711121881421,-0.021483870064699744
COL14A1,0.048474479713711376,0.10221142741740434,0.09337338084189463,-0.006545657498023864,0.012977941418732286,-0.040367310674794384,-0.010233587860265087,-0.07992397978454162,-0.017606936488285922,0.04720886666525023,-0.04617931955043865,,-0.04803438752959436,-0.023594102837019255,
HLA-A,-0.1001264042818713,-0.03970919540412897,0.050407702091273085,0.0035418626124917156,0.04416014315418654,0.043147747613949135,0.012080748968884648,0.020098181602957184,0.012016770649117227,0.0018362265951445344,-0.005366081136571464,0.04184383852869554,-0.09403559689430038,0.038201652321107796,-0.019928932998162657
CD5L,0.0655270817887684,-0.005357166418080128,,,,0.1804790116397045,,,0.05106843435544905,,,,,,
FGF18,,,-0.020265373134323715,,,,,,,,0.0162553128736395,,0.04343795103258726,0.08960499463095632,
ADM,-0.006807394625205651,0.01518166954648722,0.06133940717564235,-0.047328395749198164,-0.02368186119287846,-0.0267984288091875,0.005182138753043881,0.03043972348820188,-0.07162941577464045,0.10247623073405683,-0.017261193322711327,0.07805398759112987,-0.022050438514528092,0.14196033836291644,-0.0026625501372675906
CCL15,,,,,-0.04002022550008065,,,,,,,,-0.02086424818598757,,
GNAI2,-0.01941169837526095,-0.009017783921406819,-0.01607370499721217,0.0508713804340133,0.005900004578523751,-0.041146937766575825,0.03406324810581011,0.05198546849725093,-0.012524246456230927,-0.021250757144071628,-0.0042928916165276025,0.0046555345934809955,-0.02576139097424927,-0.06778870353930444,-0.027434942373427976
HDC,,,,0.07949078414558783,-0.01707561446337925,,,-0.01745793691931131,,,,,0.11950962615486722,0.14043391030347127,
COL11A1,0.07917732807921724,0.10235407481709116,0.03344861973183665,0.041829766372210905,-0.005696423445909808,-0.014787516952849276,0.032547719752458217,,0.06691911292164437,-0.016678585712816264,-0.03803901731871538,,-0.048601513976104294,0.045538017014872985,-0.06300092856785422
NUCB2,0.07527711620065838,0.011111610638195386,0.030241169503617455,0.042139087875929494,-0.010804812452183036,-0.01855199944755877,-0.03732348772914175,-0.058711637141651105,0.011376990683109203,0.020474096885246564,-0.04878208092574355,0.062002065727694414,0.03070274141787252,0.05755028003034437,-0.053613324007777824
FGF16,,,,,,,,,,,,,,-0.021272180566325405,
CXCL1,,-0.01582517413238202,-0.03870756137519407,-0.028534232997161423,-0.012764314479721704,-0.05369138480403789,-0.024798473317951895,-0.06137740772824859,,0.022476430936630928,0.017825096673538186,0.0024667410270163273,-0.0034817290532626606,0.055118092993499845,0.015095872862664067
VCAN,-0.01759602192289177,0.06243086253145326,-0.05080944141137676,0.08361356535538836,0.009933229428505675,0.0014951494164606954,0.11570656336486111,0.024077730654127365,-0.01264896535265193,0.002661874145845043,0.0475909523356127,-0.07565823794890211,-0.04166826470276198,-0.05974081315258322,0.013056007942863284
MMP7,,,,-0.013045149444503717,0.011804328419310962,-0.027418774342526885,0.10238162486080572,,,,0.01953587902204052,,-0.04483995475490075,-0.04001012267188643,
PTPN6,0.07707216283361172,0.0017666055840747873,0.006480495486811699,0.027784419578646063,0.016012288655126643,0.035885049789181334,0.027357092010404604,0.0033769341233713516,0.052477231680629344,-0.00044747228820177383,0.040442883606501945,-0.00336412274200459,0.032576910136469954,0.007958800257906445,-0.05160408321438823
PTGS2,-0.022706571051452823,-0.0141231377850067,0.10533555416494854,-0.07252337295491999,-0.02722239076830294,-0.027852468384595114,-0.042193765286495426,-0.02189510480347079,-0.051037647167808675,-0.02842263449720005,-0.041138831226274146,-0.027553495135676526,0.015529342559800612,0.0916922986366549,0.027051199534037004
XCL1,-0.02641344990743055,,-0.015541792964139324,,,0.010217630649887276,,,,,,,,0.015275979935001774,
CD58,-0.00047424873358372266,-0.023167289124018227,-0.052759101294597724,0.028619794748690756,-0.03252114211517661,0.0629397457435464,-0.01583285756218751,-0.06547018150135413,-0.017519504850759555,0.007682444298375749,-0.022298512393984508,0.015685554099926936,-0.0016820999885524934,0.03194217480379196,0.033731269397286726
TNFSF14,0.03718342875300142,-0.016505134898404213,0.09557879868526169,0.05770756291642653,-0.012467376477042777,-0.029066982419150286,,,-0.0018725929362167976,0.03814535309563423,-0.021918289265183858,-0.020437470567024735,-0.031017007609487113,-0.016738705963851935,0.008793737523008934
CNTN4,,-0.012920166946754257,0.02865167984452913,-0.027224633880693738,0.008588079372865747,-0.05966251006892151,-0.057487621142013404,,-0.05130743927026473,-0.04726290750117147,-0.0018540486745890314,-0.027723312945718673,-0.03550181578943057,-0.0440239364083612,-0.06408343446237744
INSL3,,,,,,,,,,,0.029748664624442627,,-0.02856788831447001,,
BTLA,,,-0.016202836549853387,,0.01969783877091724,,,,0.06080255723554297,,,,-0.027623719586847256,,
MFNG,0.09230076694558075,0.07173460954143825,-0.015993315618569377,0.05761464396582546,-0.009454942660678865,-0.03376842827018286,0.03187250449606372,0.014442704388596647,-0.030863712888159835,0.001870926040052116,-0.012754415568094018,0.05877756553966805,-0.015486465407712164,-0.06068191097980357,-0.03849043171576449
ICAM1,-0.009552771893125611,-0.024774010977674534,0.03502909715433008,0.008945676719304522,-0.002564372582522691,-0.01975099672273817,-0.004826405662991706,-0.0026204868964848404,-0.034206359469981566,-0.00018798124859555515,0.004264575491051658,-0.016239219227313337,-0.00760069029392732,0.03530369291426913,0.028567073633561892
PROS1,0.011102594278114344,0.027347230038620655,0.08257727763639633,0.00830423167058088,-5.4904371899361263e-05,-0.036679520137874566,-0.03106735664495591,-0.046793457715767484,-0.016118272897369623,0.03107132463051436,-0.030111392105980295,-0.0360437934604125,-0.0179658076266428,0.04348184795512368,0.08761224629312714
CLCF1,0.0625888304789527,-0.03259441156858601,0.0358729299497788,0.005861633222256564,-0.015004730309572467,0.01908984361228072,-0.04169185946567123,-0.011045291603040552,0.036315233506131854,-0.0023330133901963393,0.025490511056047323,0.03427530921872536,-0.026258143504520614,0.001713976148545466,
PSAP,0.09957738544394361,0.004475002639846318,0.046355248278555666,0.018009178787352906,-0.028311008925758788,-0.01487823100712081,-0.044580587207538484,0.09561579058955387,-0.0481341837171292,0.02348617514295289,0.01853657610490807,0.04828896253755995,-0.014134852106776338,-0.1374086830909308,0.07840090402795499
EFEMP1,0.06728579429676093,0.04463649836026748,0.05892871905916299,0.05664039089963673,0.026626765878635713,0.041559835541024784,0.021464086262966878,0.06129729373515512,-0.016299304844870056,0.011532599031607046,0.01384070025507263,-0.051886363031917404,-0.03362625663263564,-0.04144838702254129,0.06980807807072523
C1QTNF1,-0.04269672237105391,-0.010747201752572749,0.03307946907273302,0.013959964431695412,0.015675333363046443,0.03374912175252193,-0.0149111724590277,-0.0365730542823759,-0.011377845663295515,0.05758104524846574,0.03770977535484887,0.10218597007217627,-0.00411991779833464,0.09712980342460405,-0.06249205703793598
ALB,-0.0024462447329873013,0.008536789891200753,0.003122689554318463,-0.021881596913609996,-0.014160306476754965,0.13517952167431627,-0.021961777118831932,0.03430497319639182,0.12174659739129269,-0.06963926569054325,-0.026817436812997104,-0.04440134075780172,0.007863555114247895,-0.03056475107295843,-0.0039719764830790216
CCL13,,,,,,,,,,,-0.024585913570453626,,,,
EFNA3,-0.052805347784677506,0.03438844464246289,0.013213978755325323,-0.04605685502077299,0.033907575730736286,-0.10610912298064894,-0.008940251499860894,-0.003956991837994295,0.008854978704541373,0.007864687160859044,0.030233854319081988,-0.021289963421713798,0.05701606172395414,-0.013905065453251172,-0.03149576076233888
DRAXIN,-0.042648156969319256,0.023232154269371565,-0.006237366249581203,0.0033157833171796386,-0.011370031228583322,-0.03753577826303234,0.025283044246700533,0.07040757625371111,-0.03856674952597929,0.015728414913237565,0.057010217526577846,-0.04138584739410239,-0.0005364158443341057,-0.004288964607385515,-0.059666864116679035
RAET1L,,,,,-0.013618171236817135,,,,,,0.02784983512181282,,,,
NPTX2,0.05084754747557702,-0.018297908859850297,-0.045193557586347924,-0.04455165371824318,0.06775776358851923,0.01994294656482418,0.0394750922531377,,0.05552534836041946,0.002405685472246267,0.06792308274100255,0.027917875574512578,-0.076103017508069,-0.05500080209020473,-0.005497613129787014
FGF11,-0.08007940434893739,0.007343903038023472,-0.012611242796997286,-0.034355551258433134,0.043797390245118306,-0.0004527111424335483,0.014599177891263618,-0.026934603012760256,0.020282390767547252,0.021626722452362853,0.01348287082651342,-0.060755904172828175,0.05252363857550083,0.12415735693820712,-0.008484669945892281
CD59,0.08882423645755028,4.50307800495784e-05,-0.01522956469760748,-0.02019641976614296,-0.018292330289127096,-0.022651920578231306,-0.0032844076691767557,-0.006628091258749734,0.004396009353576654,0.02328910769750271,-0.04994197943944682,-0.08566647391357828,-0.08928758040157975,-0.1420370151756848,0.06217363476852686
COL9A2,0.01403435124019299,0.022646880366846523,-0.011671550135573644,0.09526750221568968,0.030309006184171122,0.0580212152061061,0.03915375594866622,0.015390168441930524,-0.026961944361268843,0.08773832877760088,-0.030392855677328016,0.12302905815707754,0.06150825791347495,-0.019245490486632967,-0.049721664013723355
DLL3,0.04049798775624185,0.007071015750149566,0.029565744064501707,0.07972284014747905,0.006282264098170147,-0.0008278023221044686,0.1255024926939814,0.029068647386321426,0.001710001476618458,-0.05768642725441456,-0.044156640954708705,-0.03390752850868659,0.10202390159451258,-0.03570921637351728,0.07999801434622521
FGF5,,,,0.004989348637019687,,-0.026370073098369768,,,,,,,-0.04721572465450227,-0.022725965568343474,
LIN7C,0.04354785002328287,0.012942520948984891,-0.007738003397104436,0.011831034639719093,-0.044733757540654916,0.1047223193498223,0.02422830090854772,-0.019648445320766143,0.010057110204899652,0.03569803719014168,0.03687391348740706,0.11938647977752574,-0.00417037468883158,-0.030827605990654972,0.02343216473288301
GDF7,0.023237131905488984,-0.013864258517788376,,0.03417796044124885,-0.012467375992560507,-0.026018021598415455,,,0.01335490189324352,0.012958929001749974,-0.017818288091867085,,-0.008907127714053427,-0.033000155997903347,
PSPN,-0.0402061963450811,-0.011457162181082779,0.021960573984374912,0.05589490726275282,-0.05041493147619305,-0.0288720786757367,-0.008762238315027402,0.0788072249220127,-0.0090758508684968,-0.02688086147978064,-0.02214732833168354,-0.041695880757747224,0.05486145836093069,0.0009977477467279358,-0.05892558742100731
ANGPT1,0.03283322610259291,0.007966367417156672,-0.04965931300376382,0.024078702322503774,-0.06981183959304324,0.13495977749356863,0.019056318573771977,0.05701662797857773,-0.026374702754882295,0.049309285114515065,-0.020211024284602145,-0.05505970511580583,-0.022413122827769156,-0.044832662765243475,0.1898855655798318
PNOC,-0.026409675337976456,-0.029013572181285932,-0.055857083455105434,-0.046006891072656986,-0.0465211732469068,-0.013593172303401058,-0.0361691965094442,,,,-0.021124308289006556,-0.03877516952947479,-0.02948471280918329,-0.059672563481854575,0.052485265524095076
L1CAM,0.028049657949644733,0.024667643295433878,-0.021914109952851712,-0.06093481596070197,0.02442242706026324,-0.07031992671063887,-0.04215851911922667,0.07491961231169772,-0.07242272070891059,0.027090279119234652,-0.0010781447837767183,0.11472776060717828,-0.035884303279673055,-0.1112435947440545,0.14389610474587822
APOA1,-0.02411693333899204,-0.019200136806870636,-0.00017566150259226156,0.03946540356886938,-0.006132638010163455,-0.027996838745595116,0.008175970230253364,-0.06847454666670018,0.06322726069828004,-0.027582043805645454,0.015795548047338914,,-0.03994223268467824,0.013603920922929474,-0.03834771073336921
PSEN1,0.10003550539476358,0.0010768158032173753,-0.018276739325625624,0.07352094951028237,0.022100685179925552,0.07498251663562158,0.10181638264509857,-0.00913236168676991,0.026946843160113507,-0.008798281945077811,-0.03619910539150375,0.03374264538241593,-0.043728638022378134,-0.026367364476430403,0.08171890479755978
CALM2,0.07437160945918955,0.021991882979869922,-0.02858268410516379,-0.0022776203681205034,-0.01289309478139384,-0.039072701943925196,0.005305564226073181,0.041557553877794376,0.01532583203894266,0.05552864487167664,-0.002500018581611457,0.03401096138206067,0.04926471502499096,-0.14588506741214932,0.08081340977456522
CLEC2B,0.0816227568828845,-0.012214899558041841,0.027436735232512343,-0.03330908015893244,-0.022332170889874835,-0.01854442406269381,0.012504285188388918,-0.033395082385768986,-0.032814704308020116,-0.03265180406383455,-0.0573518049013473,-0.03722799310410387,0.03853605071442031,0.08984477159762093,0.03050408940148746
NTNG1,-0.08153711189562851,0.011993173526337822,-0.0009185686040869195,-0.004061700271417011,-0.009611363484364152,-0.05665197991695878,-0.05528996955932822,-0.031823427481501104,-0.03225264120684128,0.022255798180546245,0.06343335572636306,-0.013410505167080273,0.10519427010036596,-0.016530077328458997,-0.07082578723909112
LRIG1,-0.0012783449537394158,-0.0012029202780786663,-0.0056671502802590175,-0.003432229419363351,0.00466462592299531,0.07886182610599392,0.05356038578549384,-0.05106103411428997,0.0041923313390854885,-0.026398126370062835,-0.02423777584168099,0.09938244534057164,0.07185777245695647,-0.05866463525371537,0.017306596688214375
CPAMD8,0.013709715076871165,,-0.019732840090480052,-0.015762526950965822,-0.023076082077408088,-0.020120189762389742,0.07153134253874557,-0.01760906608741859,0.010909654328826564,-0.0379764747696324,,-0.042928545874764544,-0.029933658520885812,-0.023399583952258787,-0.006281551328080806
GHRL,-0.0384078969459223,0.0009289252581040372,-0.0334190165254636,-0.03352123662290458,-0.011370031228583322,0.041742290371066616,-0.008560616823395645,0.09314892117533134,0.06164838209226051,0.06110703856416473,-0.01927393801496765,,0.0006146414763826387,-0.020626976727617694,
NPY,-0.008623831975800954,-0.037348569784341173,0.01579839297243206,-0.0898462195353145,-0.032716909810212844,0.008199411993264481,0.03239485892339794,,0.1344769193080533,-0.017823732619684913,-0.036619118398748964,-0.0427839201133398,0.009462367602341879,-0.019794857236538337,-0.008161720587087454
MMP2,-0.028021420973109695,-0.003846584938815768,-0.03358357714120136,0.11231345275630969,-0.00656875006531407,0.10625661433459195,0.061251031816637304,-0.012544344162589255,0.05911973199611735,-0.02317399934916821,0.04607262355493135,-0.007582087686926455,-0.06034719173237941,-0.02359511983651843,0.14270412639325336
PPY,,,,,,,,,,,-0.02960476782549658,,0.04683723888632724,0.1077360272886597,
ALKAL2,0.18286168647996004,-0.011128338984123248,,-0.017872083877801644,-0.030231590156512424,-0.030419799438875753,0.07523398239779326,,-0.010437798702015678,0.0607574905934136,0.029129095440028317,,-3.452798994732186e-05,0.020711281173568987,-0.05281311621226534
CSF1,-0.004393295866344861,0.05963576368594945,0.04017495408413232,0.019219619642748806,-0.008559887437675509,0.04842093012440746,0.012238723527008515,-0.03348460631794659,0.00739058488101277,0.01883422765147235,0.021482476717578067,-0.0025342908460367465,-0.03171399308783544,0.052802413422497314,0.003046936069783884
SEMA4C,-0.012394381674404648,-0.01060351465974334,-0.014793187768158718,0.01581481435706897,0.03479116081415219,-0.0330215523698336,0.04327970314047042,0.08162060071427545,-0.06594191405667044,0.007567269619740228,-0.022961356367283737,0.00598963044023474,-0.04970254537180601,-0.046955534011008805,-0.028780909727998433
BMP8A,,,,,,,,,,,,,-0.025641217548983113,,
ICAM2,-0.009665274630003492,0.01015593478583042,-0.03174816073252226,-0.02147013820540071,-0.037394759065645836,0.005390580663477192,-0.029703416745964963,-0.013326531504361224,0.06765952122538975,0.054816230211691346,0.03456256110508403,0.04759179897676427,-0.030014959394460087,-0.08262042613538377,0.032773065515974226
SYTL3,0.040325646059132,-0.001848447249415343,0.11631253138001928,0.01560151019992017,-0.025614662212359397,-0.008079088324010079,-0.014165939920027855,-0.03107608221335821,0.09318838557751173,-0.030411969958598045,-0.02956216486989623,0.02331200030531772,0.0003395274928340132,0.05989690733362094,
IL1A,-0.02797328109699548,-0.022205090356834635,0.006787735238679396,-0.014193988564580666,0.025344335862742977,-0.011383878199897302,0.01587427523075137,-0.01730281948533978,-0.00336363614189143,-0.002422654272633795,-0.028421082376134266,0.007801188054329294,-0.009240115357711078,0.22631875206157684,-0.03947207143467048
HLA-G,,,,,,,,-0.03594682641854375,,,0.12235459082542495,,,,
PGF,-0.04681929830733092,0.057493266158050206,0.013409763492740043,-0.0477085540272517,0.007723057141863359,-0.025216195873014022,-0.040638356578425135,0.07566469480856267,-0.016738006384239074,0.023538643430418102,0.02760425527619381,0.10830896404643955,-0.0479480759025692,-0.03420018298331576,-0.02711832334105105
LGALS8,-0.05688226996487727,0.0017547942500267554,-0.004947040084486228,-0.017711850891603525,-0.020541049826588356,-0.017411684388392978,0.008000867739111437,0.008596608643253264,0.04101896692312088,0.00195203659006023,0.03628950896348298,0.0803079264152524,-0.04934329351540425,-0.06147836233071133,0.06656614184992567
DKK3,-0.006509271082374895,0.009149881076839986,-0.09182470399199222,-0.07323929009165964,0.009144233767463617,-0.02580153554453225,-0.046584195546269566,0.0059506004573852645,0.06304009254035807,0.007965459456963335,0.0361114556225568,-0.007953454414257906,0.031114979471481997,-0.1546618030110386,0.09420147450364649
COL16A1,-0.1193888074894696,-0.03687977101647049,0.02667349134400413,0.06124861691827965,0.01036502502439248,-0.020780088582313297,0.10701873281623903,-0.01204006505361019,0.021534318823976197,-0.009743652945213755,0.042018679622295455,0.009586871803159298,0.06115387109042933,0.008061935786409914,0.05114480563989626
TPH1,0.19859289794434667,,-0.019370340583272513,0.06320158600724676,,,-0.021998692585977017,-0.034451578808457596,,0.005215252534744839,-0.03431025622785617,,0.008453228752710219,-0.015426488744939631,-0.03667303274817705
TNC,-0.015222967962529584,-0.03514757736632332,0.06040216494726967,0.028425847113723993,-0.02214744172629124,0.04407458109015354,0.011289419456373337,0.10984870617559023,-0.06692765467996208,0.0149222413946448,0.03110724930865237,0.021334117102020652,-0.0009218619191746838,-0.0029569523769238963,0.11657344347740099
TNFSF9,0.05346240201846432,-0.018609119763996138,-0.016287420027307188,-0.04229850048377724,-0.018991385887113545,-0.0064033289241058255,-0.0373234364998518,0.07695743305358686,-0.05472447496014963,0.12222360100332108,-0.027537206267147868,0.13611525210888467,0.002084410413938193,-0.015972578786882442,-0.02888072736019816
C4A,,-0.010966479257987535,,,,-0.031734469573144304,-0.01933768646739468,,,0.022672115381542502,-0.018006211272057714,0.0834445597266956,-0.03452981807932835,,
CNTN2,0.12441524781535837,0.02238804622922101,0.029179510917711746,0.09125485644873514,0.04287326778671681,0.09260060075370999,0.09033211078622928,-0.05857522995866398,0.13783181865379765,0.04235202061155725,0.010359521062234176,-0.017684802012777234,-0.03984418135900104,-0.07860455446490827,0.006147064952760359
F7,,,,-0.01576251778925788,,,,,,,0.02517279232726658,,,-0.028923208093328098,
LUM,0.003801287542126609,0.023950017985337822,-0.0620546510119994,-0.05229593744494775,-0.043518048826086765,0.0237249601841378,-0.022100915375894457,-0.08485903098840811,-0.05811697502134277,0.06190585440340101,-0.022657471539288175,0.09801053143792714,-0.065847197421282,-0.06267857759443488,
IZUMO1,-0.023003195576641197,,,,,,,,,,,,,,
BTC,,0.001407610058237151,-0.008956442408506458,,0.002727110439178332,-0.03867564047488396,,-0.0024173638767492856,,-0.04249365297681058,-0.01724310296300586,,0.009634834215045218,-0.020678822331048362,
APOC1,0.14573905829791978,-0.037329101774230204,-0.06981924111185557,-0.021718749669757585,-0.010813992383929329,0.1045338583667645,0.02862355004253126,-0.07390614825356824,-0.035200595162390436,-0.012608251046981064,-0.014803070997013697,0.011649641870573485,0.06286482988869446,0.04878891318723835,0.005972004494288882
PKM,0.05732571473880895,0.011096332613744783,0.04519217756234344,-0.025173456641798393,-0.034657063806190755,-0.0672426483946432,0.00436982183481202,0.0852121516835472,-0.05796466899500722,0.039087729540698515,-0.035378767896819645,0.015301598502541027,-0.04915287255787144,0.016829698599165183,0.02441232023138376
TNF,,-0.024350144494678715,-0.023078045242839053,-0.023133450729026943,-0.016622734372437258,-0.011099643806294164,0.015145317702403564,0.10469315392186722,-0.030222655070662036,,,,0.07223476467851188,-0.02251069302708054,-0.04686763567722417
