,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TG,0.014522344082105334,,-0.0193149799675462,0.12988026005012893,-0.019126504812087542,-0.015859671853139693,-0.00992783129328538,0.04107449727970697,-0.028744787345108658,-0.013772000056083844,0.1560872100699914,-0.026327672341049473,,0.02714351599354147,-0.024972574683640024,-0.0048445974074726875
ADA,0.002853904828598293,0.10386490945040752,0.02495958876381368,0.020151909730886864,0.036222537140716,0.051755424670377574,0.05524362797624017,0.059924491950055614,0.06038370105604911,0.05881671657130099,-0.04226575527464485,-0.0017123391056020234,0.024571944316899477,-0.04719695154139399,-0.03189070976902992,-0.040806889230986666
LAMC3,-0.01008782361941028,0.0038607690334616154,0.0036194002022881563,-0.017354252001450205,0.06340551065738993,-0.04080085488832932,0.031135893387897805,0.05107632834183652,-0.029544675995784905,-0.03605238984850659,0.033717518020900554,0.0333144785859026,0.05959479978955399,-0.03984168173526511,-0.08716505223816302,-0.02358789069007381
CCL7,0.01809826565246302,,-0.013964699656426365,,,,,,,,-0.024406425688659604,,,,-0.013418604134964266,0.05305602236492425
NGF,-0.03195643328100889,,0.00464164553239211,-0.019087317112237795,,,,0.13394741488028333,,-0.027972696930985967,0.0023215720427458594,0.029697967947925258,,0.09506329095995114,-0.04017489634977334,-0.033577366761627106
TNFSF15,,,-0.015550376072141778,-0.02317618754514836,,,,0.008886827923735522,,0.04762872838931801,-0.023793524441207768,,,-0.021525369210038496,-0.022030825542421906,0.03782704469101829
HMGB1,-0.026649220858361952,0.029442013425209974,0.004679666181770959,-0.004321890441330099,0.03753944860355234,0.01989780068556838,0.0382568662226303,0.08574644565426374,0.03367793606443428,-0.010079322825254953,-0.019413313144947333,-0.020531590895978197,0.05209549600788495,-0.05069832440924128,0.0730307935548772,-0.03953243702751468
ITGB3BP,-0.010304268765072472,0.016225631901098138,0.02130172235056419,0.06855766177516197,0.04988792502328591,0.03693978673372167,0.014214438066643235,0.08214148737120781,0.05793482517249831,0.04980891644279605,-0.03667935295428678,0.012497566007939918,0.009215795574788034,0.04675012202301072,0.04693364338336182,-0.0027373562732882274
AANAT,0.025654435293029774,,-0.014149253344155557,,0.09240673188072772,-0.014262695581739327,-0.011443970156410745,,-0.012438234688145672,,-0.021411321966282943,0.012057942324554202,-0.024611234329330555,,0.12872016694077942,-0.024135544848364787
RELN,0.13526829141883437,-0.030898905823254705,-0.0245599351503247,-0.040556969970681075,-0.013084441792360301,0.038114169009624214,0.055150900678181514,,0.04410663502341483,-0.044242950394342215,,,-0.030777866074529665,0.002228795110030695,,-0.0094476893255084
IL15,0.014569851725990183,,0.018499763539859646,-0.016491235246801943,-0.016351485627498694,-0.009587974288205826,-0.02459684227938584,0.018004139201262287,0.005082511726992638,0.04579814928662557,-0.014507152704425149,0.008369690659240543,0.0348033333498044,0.0280765515141308,-0.03753604867803371,0.011590619143712297
UTS2,,,,,0.0029775659824848796,,,,,,-0.018233307697306963,,,,,
BSG,0.011918044850279693,0.05507274927359704,0.030538052309115313,0.06963988514146574,0.06271534287837341,-0.05927574231071246,0.045365024889075525,-0.05837688884849753,0.0233536337582485,-0.04856312810557906,-0.012590833918790767,-0.06349999277845914,0.06271394119071239,-0.03871245517092385,0.016387791953538657,0.003279024210104794
ADAMTS3,0.0028844270293894685,,0.04177534707604799,-0.012110600618003006,0.04753807688634883,-0.033929266903144184,-0.010109264910931589,0.05566894458363828,0.014100994238542002,,0.02568507230806266,-0.001877970023511881,0.09181453197576885,0.010118162947104624,0.04149699493763742,-0.050159658866291194
CD34,0.020879072992316883,0.05022509337178082,-0.025419329243195746,-0.028703106937857235,0.08878235361376365,-0.036794241697058326,0.017683656301261508,0.07029257591974646,-0.034523069189221794,-0.029037758340602984,-0.019404706114656906,-0.00728209826907618,0.057698517057491974,-0.04448781774009272,-0.07879257690469223,-0.03511943101172163
CCL23,,,,,0.07709427000670371,,,,,,,,,,,
PLAT,0.038936239773037784,0.0551676083660804,0.032784891498929006,0.021030171388925697,0.047415091166827954,0.020138513500718984,0.11049280740849271,0.035899462541517935,0.03910034228675515,-0.08944705677824802,0.09935741941182251,0.07806566191703901,0.007169418339887494,0.01695374467021028,-0.03314860071610198,-0.03657147476353214
NTF3,,,,,,,-0.01847329784328526,0.04998174664950164,,,0.09917375072780257,0.021562462500412223,,0.02102925242842882,,
LTA,,,-0.017898186634198975,,,0.006162134734296432,,,-0.023806766361744763,,,,,,0.06931545523170805,
CKLF,-0.032885388103349074,-0.06071969945176151,-0.030058536736635076,0.045163409941054694,0.06995146277241257,0.07185544192345181,0.011592371266649703,0.03807212821415969,0.02928252519844636,-0.05239135832096459,0.014132328006080264,0.04093283277608111,-0.05658165420647136,0.09085383315114606,0.038020869370060904,-0.0038464789205871768
APELA,,,,,,,,-0.028863382829809433,,,,,,,,
CD24,0.021653363270656457,0.03932464942663659,0.00229328744502654,0.07590003802882508,-0.045577456782950804,0.08923037466461685,-0.00762091326019328,0.11922850936538144,0.07496650553180277,-0.043995931261296604,0.10516770043030652,0.06549765619028154,0.015014657332369846,0.05662048982921679,0.040118583839662374,-0.024722573134681847
HSP90AA1,-0.021196665534869003,-0.008585909842632442,-0.0006531306622322152,-0.060615021499637343,0.00613815583198465,0.06746058166497826,0.04231981198600196,-0.006888514256244436,-0.05100319758402767,-0.06034132585520065,-0.12725779717970384,-0.06950900994718166,0.0795149347035447,-0.061912554292615656,0.008235051709852717,-0.016358607941056064
BMP4,-0.04175587681481575,0.015775478489046226,0.01228451937504045,0.12790060126005665,-0.025461436740510098,-0.03940016277155201,0.08492986861394099,-0.04869092257292504,0.04488797887953175,0.08356512752476011,0.03429799628536813,0.013656863995344532,0.005577286338588662,-0.0034727843314925266,-0.010247408246438864,0.022216247697567255
SCGB3A1,0.05726422784152475,-0.029328058268500858,,-0.021051353461700936,,,-0.009653100756850823,0.0378449006652254,-0.016612046735907455,-0.043307671123346436,-0.03714761167697151,0.1505315162604572,,0.02916837377713231,-0.02813522530587482,0.03135552099236248
IGFBP4,0.0049019852137860585,0.05251124178077966,0.01736540608343558,0.021410313020674424,0.06573807752748335,0.05874824218478932,-0.0019318990362029679,0.11609541011292594,-0.011486373050901163,-0.05457018881486669,0.007714516777166638,-0.05050383460695307,0.0008318494926169424,-0.030200653742984737,-0.07671616819917054,6.06955115833581e-05
RSPO4,,,-0.016305219958810728,,,-0.015976341851933504,-0.009653099344866469,,0.09460011293980251,0.11262751036873844,,,,0.007789194116516204,0.038937818421928755,0.036936752930197624
LEFTY2,-0.01477857164475736,-0.014643626045527835,-0.01661375844066304,0.024494715398485942,0.07251633756070544,-0.009458270315263256,-0.010584741491645046,-0.017703543863880466,-0.029389187208312437,,-0.020718291600220318,-0.02017490924874204,0.030200339832908468,0.018878803746539184,-0.02349768408979408,-0.10816803224832637
PF4,0.05079310054586767,,-0.012183925329243934,,,,,,,,,-0.016082252654854502,,,-0.019107613927089026,0.01860781914067404
ANGPTL2,0.06246016648226767,0.03823245159518552,0.029182651652324598,0.0853306520947695,0.03895067087190966,0.03791895129720056,-0.019858157403897125,-0.02154006779153495,0.08478088646661772,-0.07861940374614416,0.04754156042121807,0.11970097165360756,-0.031587388112217,0.018188629811221886,-0.014956126311567241,-0.007510244583977288
LRIG2,0.06748055489565782,0.0576533172075576,-0.014796136850847597,0.06278316296747843,0.06968953187220128,-0.00957271874836114,0.07204930499388938,0.047189358025298285,-0.04023572583477347,-0.1270655616115322,-0.012020632261651886,-0.015240122612577001,0.02734689605845634,0.018304178841628667,0.03355424845910741,0.009637947483409185
ICOSLG,-0.017381212802555963,0.021498094874522238,-0.028445982202048865,0.0597288932338263,-0.013880902293605736,-0.0062128292285018455,-0.0183197799184245,0.0052214196915273785,0.0674123290429371,-0.05154520960969812,0.04420003138450611,0.019843020848269277,0.008366591184629603,0.015464087668018314,-0.010697051756516725,0.08620366566028846
WIF1,0.006200682384646392,-0.0475587945690549,,-0.042231506695692124,-0.021658911439723826,-0.012328564596575303,-0.01816513433854937,,0.01424938884004028,,,,,-0.013747679533979507,,-0.01988362687917457
NPPC,-0.02550156235597072,-0.03679447676746026,-0.01890027281993122,-0.031440628996457214,-0.0074930294845506635,-0.02404911228981894,-0.01341544577093764,,0.040853913108680265,-0.0690079128852344,-0.036434392253464086,0.07646255832572503,-0.023348883793054474,0.057104535668445595,,-0.057294583264651214
LYZ,0.015015890991135974,0.027463060398460245,0.017953674514955473,0.04887261270787654,0.03459579672097826,0.010746134825746113,0.020809012117010584,-0.011523327062161127,-0.04128307318637216,-0.06847131111523339,-0.00915921828495448,0.006296054860191846,0.0007983608074558774,-0.06597094875458216,-0.05118809127888069,-0.006305717678888292
EREG,,-0.00819805296466426,,,,,,-0.02070153138565285,,,-0.040781814767382955,0.060636559266823084,,-0.017475123365603758,0.0003509902342540116,-0.009148135406669852
SPTAN1,0.0546474064473879,0.014113445667666653,0.029240724736890638,-0.051093347694365215,-0.012572423551769045,-0.0157942652140561,0.026573728510757812,0.03907177995680884,0.020082931072694474,-0.07378944979639744,0.060380884401980674,0.023994712048942823,-0.05875737110576892,0.011786900267670201,-0.001507026799236887,-0.08048477243221157
PTH2,,,,,,,,,,,,,,0.02704981720599665,,
LIPC,0.004980820169394154,,0.03374401344803953,-0.025573677294450994,-0.03738802310753075,0.03647557461078984,,0.1050511317029587,0.0006851918810321144,0.042862221586368376,,,0.04445474614755591,,-0.024159256192206362,-0.007075017456165997
COL8A1,0.025930008800148938,0.02749619595906483,0.02701876027256894,0.012056472121865704,0.013725579570404952,-0.026687404735061544,0.003124635322483053,-0.12192241617122726,0.029945556140434555,-0.06611488991339377,0.030456776265985332,0.019442003045267917,0.03477487606120575,0.028889551720210054,-0.07296863792978542,-0.038500240646496334
GSTM2,-0.008014167454217024,-0.04565567261662883,0.01649085958892747,0.012508684849767263,0.007219341112599304,0.01052874901953932,0.012368013722719746,0.004037609093938145,0.0368058434647032,0.09438866124647469,0.04861520686209845,0.012048874518608655,0.06135858800726483,-0.045678577690928035,-0.008291681805669682,-0.013180391833254727
SPX,0.039268357115998506,,-0.035878109237661625,0.016334406519293437,-0.006784543503596522,0.016907060284477367,0.05991193692473678,,-0.03167437214083569,,0.10218807057540975,-0.019968172281813443,0.03687820803167864,-0.04614704243603493,0.0642090104712124,-0.08505994934589582
MFGE8,0.008388906729299159,-0.08761385070831304,-0.028798772661245926,0.02582373458604813,0.02819842535278522,0.010944395835867508,0.012673072615856332,0.0024505135147210354,-0.014916558590023471,-0.11714146776060198,0.002867005979231414,-0.011685010158221449,-0.002677236845526582,0.010662591960973019,-0.07966029388755162,-0.025242515512086137
TGFA,0.06563114543388983,-0.004075844947061686,0.015692525337955576,0.049831075531379554,0.005810632071354461,-0.030019743871912197,0.023688898549624027,0.08044792374193319,0.024714981148753635,0.07609795650301637,0.06752294516927289,-0.022099098192069063,-0.03453799366427297,0.012838859758929323,0.09885608106486683,0.017955386110690266
SLIT2,0.03790895593384339,0.09844657052820313,0.006372081312528284,-0.027219954658686377,0.021194874857495702,0.004565563571840332,-0.05203898365901657,0.03264646515586282,0.0061549438288470175,-0.03297592678487216,0.06174017834272508,-0.04757912425207482,-0.034714056707123124,-0.009369569435209283,0.02735153190903696,0.011589322966377408
PLTP,0.038965809611575954,-0.03839937384057337,0.03373113161797865,0.024695698645132002,0.0051511885405682595,0.07141327976758981,0.015010017297120658,0.07995418662660532,0.025629018071867012,0.08758820401377815,-0.047804078826943014,-0.09129925493395788,0.02471738013081915,0.039857668463506815,-0.02707509998578991,0.011392600636706945
APOD,-0.05391261923335901,0.0003632244585724466,0.00033415444240672386,-0.06448727304407738,0.004634238655577645,0.03234873765465012,0.002137994000926489,0.015542933234726466,-0.04041507048857674,0.06462070611148861,0.10227247244458601,0.11980751899379294,-0.0072006716504001075,-0.002622174638858211,-0.05563761656900681,-0.039668707959459745
B2M,-0.02390938524636758,0.07250908997547886,0.009612477910734114,0.012887517970210734,0.03370673968404018,0.12726819958116586,0.055663876888820484,0.08148233249886236,0.03800492122844393,-0.10971415228100634,0.025131402841241365,0.023563253624621524,0.025659232306534482,0.013546969391467963,-0.1449688811523833,0.022049843975567092
OMG,0.048297125366222673,-0.014329767758994437,0.0109391199238198,0.024912884176029104,0.004508639327622105,0.011870726817336459,0.03342783354776582,-0.013110393568834066,-0.016697009135548616,0.007960158923038967,0.07514436563155794,0.12393545472585712,0.0042299644493789795,-0.01988952505597934,0.019981783166523243,-0.04620933018832538
CXCL3,-0.016183733612702707,0.01109168460541463,-0.023109775915767218,,-0.018768476391364232,-0.0526125151831847,-0.010326775858839838,0.11033025018476937,-0.017145182861816377,,-0.0633826552351551,-0.026926658665204894,0.07113160957509025,-0.04196263854478751,0.02239769388962976,-0.029950952313107574
CXCL10,0.03519305646328191,,-0.015606230220915103,0.009550294619838728,0.04341829034027667,0.062420318131743,0.05945903642762754,-0.01786425428419648,-0.02724577043907105,-0.05925772364952138,-0.025202765565145793,-0.021570962998732224,-0.023348881254247767,-0.04113501566889894,-0.07881252998193651,-0.024378871956261844
RSPO3,-0.02528247256247692,-0.027437579510225917,-0.014149252298685931,0.033051294051964816,0.09325955499747138,-0.02412984932009945,-0.0019881966735395195,,-0.017916385649567386,,0.11928816869626493,0.06913615614315079,,0.029506518861463778,-0.013617259316981652,-0.020125613871749392
CORT,-0.034216212919462266,0.07187660275520014,-0.022324573977426893,-0.037941312145065326,0.010290390283776046,-0.00246012338098367,0.018986249288919482,,-0.010558042886666534,,0.03700681243848764,-0.016829260005060086,,-0.03411295792127066,,
NCAN,0.06268890431614363,0.04789508249046679,0.02628532817061603,0.0582226334041545,0.00909260414581048,-0.04238287854226242,0.007103531249582947,,0.020504395527618638,0.006438848889586889,0.06951442661458028,0.14732259617119672,0.0707546138907602,-0.004874583653033473,0.05426723946254043,-0.06005426596046194
PRG4,-0.015654620830793917,0.039607577924465856,-0.013964701832617511,,0.016747875582257786,-0.020417130650127836,,,0.077122728783173,,0.040482113048598396,0.09169041803166111,,-0.0032351173010364102,-0.0308467622526764,-0.033182933589249265
ZG16B,-0.025809671023194897,,0.056353520991751255,,-0.021953748980014284,-0.01091486623326005,,-0.023354189603125994,,,,,,,-0.016979256880446266,0.08214781269880599
TGM2,-0.001639774826123487,0.02610245056968603,-0.0068088224572356104,-0.04163597713424144,-0.012401742891004479,-0.04412530503366232,0.007816573527668976,0.06826143795294518,0.04108532874916734,-0.06534229442643134,-0.028849765412606542,-0.047689559957920874,-0.035871970119221344,-0.024082876455282686,-0.09148693775669485,-0.023454827162875894
VEGFC,0.014569189136411946,-0.04079735244593696,-0.0012185306094552812,-0.033807231181566005,0.04847136457932892,0.03644879979486788,-0.0008736672077671517,0.025169643230655236,0.05848743371216703,-0.05103173208674258,-0.0314096677720863,0.05352997790696887,-0.022860195192052696,0.011170314053495717,0.002857017525701852,0.07003199740529717
WNT6,-0.005993981870902669,0.0007550789281975881,-0.019314980769514413,0.0705169119784606,-0.019995761092254493,0.04846850046346799,,-0.026114757804371495,0.05592368848519193,,0.0017841961295222127,-0.018217491868831637,,-0.03018024105953242,0.019113518564802624,-0.02101579064063697
NRG4,0.08061363413762344,-0.020565940761914276,-0.016995680957773547,-0.020706996408637934,-0.025327204260920808,-0.02096922530829195,0.03968545034185965,,-0.02493931151061024,-0.031604319921661406,,,-0.018356406546726805,-0.0016003850463782328,-0.013617260843151539,0.05174164021023485
PMCH,-0.01975777176310325,,-0.02354917174613395,,,-0.01597634108090245,,,,,0.04516472789097073,-0.023612352142648174,,-0.02288857395169431,0.0007079378604138851,-0.04047414365505001
COL9A1,0.049862776516574794,0.13989638793506298,-0.017750748318271524,0.10455309909943789,-0.010342802768028715,0.019272476339389655,-0.020448290254002566,,-0.028417752573294555,0.013850841807077394,0.0257212182430193,0.1343481756503428,0.012366547615363117,0.03599606914862254,-0.02166299566707279,-0.03913661830999311
GDF11,-0.01577109723078364,0.0367972031050186,0.011576623624764765,0.020069097836592633,0.008029078963269381,-0.03120101205538702,0.014256021829004692,0.08632927351480106,0.08929242371053052,-0.045117027933087764,-0.045932085729090084,0.04194183300538677,0.021088568646990578,-0.04919119388016272,0.012069316875365204,-0.05603239993580263
RAET1E,,,,,,,,,,,,,,,-0.014938038391689076,
IL24,,,,,,,,-0.014727072013977785,,,-0.018495838192167796,-0.01582582931279073,,,,0.035868227146484195
SORBS1,0.03389731818070404,0.030948044589986987,0.04274271047554315,0.03043904433128995,0.015397348494985323,0.042247747086923595,-0.04615905635626519,-0.024780960434182632,-0.015927668095200125,0.09019017519454785,0.015230822698329231,-0.0029247886764365598,0.02393012227636042,0.03953948871039655,0.02327367177775918,0.029312738286276084
DLL1,0.0667942741332281,0.07067587393368602,-0.015180320215706599,0.007658916297865776,0.06655508501169174,0.008196051353149101,0.006407598659879806,0.007032170194984964,-0.022273978504977792,0.004885833042287723,0.11591751232907738,0.046143576616535675,-0.00678686920280488,-0.019386673167867904,0.039307943166766716,-0.05324543987388335
TLN1,0.0442655806497897,0.04425033791374133,0.006858581685923723,0.0635997593382309,-0.0013129133692516314,-0.01888758219709477,-0.025496330639445976,0.04585981806238306,0.04046935564954754,-0.022826564561065396,-0.05224403545987852,0.023878621932396944,0.036106375899488605,-0.037933964576683674,-0.04167540189027738,0.03488675586272157
COL2A1,-0.008670039536621961,,,-0.018325217269540544,-0.01876848277848476,,,,-0.017405880562501124,,-0.04043432695266627,-0.041246952428870776,,-0.03208717655832474,0.023732821159742404,0.0432583191998016
SHH,,,-0.014511618013545577,-0.020002048493528473,-0.014754307953804969,-0.012115876121384128,-0.011083481226175359,,-0.016612045283911157,,-0.02876151650427367,0.029745403721885253,0.03527137275478344,0.03820417019603004,0.04585210662988176,-0.05758694925296144
PON2,0.051958803300756126,-0.001693962555732757,0.020401925466743877,0.0486135866365152,0.010587434311383521,-0.012506642538360145,-0.027139677168649953,0.14999657881816525,0.0615812881722653,-0.017193826809490144,0.04486696373553531,0.09463251864386205,0.01775646814685024,-0.039068957177610934,0.027249594299024214,-0.021057633909178135
ICAM5,0.050440876905542345,-0.01192046844265867,0.002455992349665047,-0.032760229518425964,-0.014085545189276228,-0.03546530867257288,-0.026031336567503616,-0.013940983157787546,0.02196702155018344,,-0.014308029529098916,0.029146051543824752,,0.019010820792405417,-0.000658722799552925,-0.030144139685194957
HPX,0.026153602570580588,-0.02743758672347364,-0.035308740823912964,0.07054838912163537,0.05953942836101239,-0.021419748502609817,-0.00965309977274045,-0.027681367975702177,0.025800515109522894,-0.04111425484685185,0.002022288225865619,-0.0022295155051670875,0.05780637085916611,-0.015770044198976426,0.06319751022458213,0.04913525520456084
