,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.028390638411021216,-0.03977871548151723,0.02950935857053091
NDP,0.02020284760971421,0.07621176044158758,-0.0011110860825718353
RTN4,-0.022403714774510346,-0.10277132360575797,-0.005615790212377935
HEBP1,0.012853095166109678,0.0017982995009810509,-0.02721140373499985
WNT7B,-0.008879071164087385,-0.0171544054521366,0.05215605441180608
PTMA,-0.0385717395056605,0.008533417816436501,0.006155280110021006
CEACAM1,-0.023840000164199078,-0.021769312315545877,-0.020998873446664096
PDAP1,-0.047751986214469286,0.014037152693408477,-0.008818064019666146
QDPR,0.04871305040814589,0.06785113920215621,-0.030496451661002923
POMC,0.04538384336066839,-0.050997726387896576,0.048205722137632676
CCL18,-0.03380417880951879,-0.02245063180787818,0.00016012798521002376
CCL17,-0.016913326228056313,-0.03142536899259388,
VEGFD,,0.1674769957419358,
TNFSF13,0.02035736588005978,-0.022454660724482895,0.024953252327688576
WNT5A,0.04882380931935604,-0.020692817406172848,0.07911283356747774
CXCL8,-0.02220870981601861,-0.08157983193103605,-0.043595651983296076
GRN,0.04062430894640315,-0.0784531986310383,0.04362734639770476
MIA,0.09705983476529484,0.2109178059616962,0.010712430314438406
COL4A4,0.06464373725066257,0.0013086442475387517,-0.032918281640983246
TAC1,,,0.004071883351047614
RARRES2,-0.00792865221013498,-0.017140837056080514,0.0276475336009602
FGF7,-0.01806557756119856,0.0429274245103001,0.04226836673625574
EFNA2,,-0.02069027448655816,
HBEGF,-0.046143249169431244,0.007455750258178226,0.05337306445098309
CSF3,-0.010055960564035939,-0.07312230312584998,-0.018057455324761787
PI3,-0.04554105552655696,-0.12901692495744263,-0.0336466758109776
PCSK1N,0.013614302037256745,-0.033182477865739725,0.05412518338768122
NTS,-0.03945702947768095,-0.008816861311710198,-0.004614392160129886
SFRP1,0.10446752952967792,0.021211680745763867,-0.012185952334777086
CXCL13,-0.03799079842596313,-0.053159213333603184,0.007415837421932849
MICA,0.061901920727861263,0.09132736268371508,0.06050090046496063
TG,-0.02247358198318255,-0.0041565255595167275,-0.010060745202813467
ADA,-0.017453916366756275,0.09624248981946106,0.01062624616359948
LAMC3,0.034735692994119285,0.019445015822054844,0.04539660998898799
CCL7,-0.025349177483643105,,
NGF,0.0012062874317256894,-9.212378990256577e-05,0.03360815534249932
TNFSF15,0.17089937162715102,,-0.018694535091068536
HMGB1,0.00469416341914604,-0.036671804138378006,-0.0016737094688021954
ITGB3BP,0.05967864064557874,-0.04407477147751166,-0.02547574212952726
AANAT,-0.022238381301975103,0.04542263491250849,
RELN,,,-0.006303578975628612
IL15,-0.04074162568914898,-0.0010061768955439978,0.004384087709725888
UTS2,-0.018937609252126997,,
BSG,0.0986080035951376,-0.007451627451707408,0.0390260960132072
ADAMTS3,-0.004398570372599493,0.0914842302594297,0.001848491604169122
CD34,0.061102556442858724,0.009104523157671523,0.10302425268575131
PLAT,0.048152068151243614,0.0386065401742607,0.019919756752686785
NTF3,-0.04286676016470447,-0.005847197194916144,-0.014003986722942431
CKLF,0.05685184539975956,0.08415249643539785,0.02382513664475043
CD24,0.024903100608629013,0.04565942833705842,-0.034863520854696586
HSP90AA1,-0.05383102075554704,-0.1199520530862398,-0.038802860066681204
BMP4,0.01587613737611803,0.0016302074158597744,0.008564331777173223
SCGB3A1,0.0932474889011512,0.01545120872938158,0.0005141230468094307
IGFBP4,-0.0016326205373632888,-0.11912618054319282,0.07461904994508746
RSPO4,,,0.030327348171794936
