,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
LAMC3,-0.015289027077059205,-0.015281848748620123,0.056156246015236555,-0.02899264843721431,0.0886914038969085,0.05786310720603026,0.027222791264629998,-0.006864524527809188,0.04534434919129877,0.09000008516347494,-0.019330146055806685,0.014436216621894829,0.10316319210059309
CCL7,,,-0.02005106125842683,-0.020570326102933766,,,,,-0.01053983164466766,,,,-0.04423110678662879
NGF,,-0.020469148852669754,0.012354991374034556,-0.021956682128052723,-0.025716971043045465,,,,0.014880815829576401,0.028038843285634454,,0.020588706086804888,0.04243633741703572
TNFSF15,,-0.025322891750253734,,-0.01523019964280289,-0.031226040856450886,,,,-0.018049370631045933,,,0.05269560141988546,0.038715116497297065
HMGB1,-0.05581206760820051,0.10297290456609928,0.11316931970909767,0.015811657204611182,0.0574473096879167,0.12065544681255023,0.04807270499805619,0.03826151779652806,0.004929742541704761,-0.03506541323637298,0.0062877364709204246,0.03338331286010562,0.12855595842480308
ITGB3BP,0.057469610170966,0.026169119332993228,-0.07263133250432847,0.031156938658521056,0.08477630818694847,0.09292294759248514,-0.025031379536889314,0.024484725255553463,0.024769976577416815,-0.03055499697865053,0.05694934090253209,-0.03244609165385586,-0.014731335261743337
AANAT,,0.02635237198064573,0.04159846661638092,0.09062940935662829,,0.0036630784954711122,-0.026922195683505137,-0.01803139897715114,-0.01357659348418227,-0.0209020467452953,-0.045524258226717476,,0.04649151450420898
RELN,-0.017128887412507916,0.04641469556571279,-0.005099714824177934,-0.003943904739807546,-0.012523289011322021,0.017745100911647868,-0.010888520719019915,-0.019962315021582595,,,-0.020679762608483487,-0.025876038897112964,-0.011791806513812588
IL15,0.017110752637625667,-0.03599605351405876,-0.0014357886272356004,-0.005035373981071077,-0.022219184436043267,-0.029270251806209693,-0.027037324614825768,0.003756603778660934,0.08579688754125926,0.0073446766541237244,0.08086460441164976,-0.006135955843327823,0.06436972571921035
UTS2,,,,,,0.06323074780908916,,,0.0005333538350408833,,,,
BSG,0.052658993029898224,-0.02928177727556275,0.11429189316125728,0.028711906929332814,0.06832341287053595,0.01104906640114201,0.02146037879946243,0.02732322754446755,-0.01361933836213393,0.0762018256746798,0.07712770293621317,-0.05915309446653518,0.13814123156457941
ADAMTS3,0.08536290715126389,0.015250512736378754,0.0055996395040576585,-0.015161009722157339,-0.0036912592662693418,0.11845286434928527,0.011818822475878147,-0.015562130123272089,0.03651173116230481,0.13182294945030068,-0.0156391044653332,0.09125332734498524,0.0852765859206718
CD34,0.02798766890720294,-0.027383783391692357,0.008196657146008928,0.02722461134752321,0.045539691904637525,0.01522735906734007,-0.024092790994494892,-0.038728458277612565,0.027113932181139395,0.01655621920378931,-0.018962913912553007,0.03955788074572694,-0.06625264130474648
CCL23,,,,,,0.01751754587847463,,,,,,,
PLAT,-0.010627353053614372,0.0663285578050391,0.07315168464302503,-0.01205045779864756,0.13644662287216,0.11773538691240931,0.012863903070887894,-0.00656314409228879,0.0052246296100832345,0.07361325245134398,0.015783630523283545,0.03983989451201415,0.21193298696312712
NTF3,,,,,,,,,0.03940901319850331,0.09073444960969539,,0.02389452161726178,
LTA,,,,,,,0.017875629936356444,-0.01672329121793455,,,,,
CKLF,0.00816560579936029,0.03675303795844621,0.023833578925488468,0.00722652798855042,0.08816825752223317,0.08817696293943054,0.018960970230078297,0.024706380075963878,0.10576079827795137,0.12597003878793006,-0.03660116053729681,-0.036250184126971674,0.04807435310077676
CD24,0.00939168815144895,-0.07844079803790904,0.06494761200181076,0.07185486863970739,0.09673128541061657,0.11307332811104145,-0.015069341628587186,0.056910144600149065,0.06478458057564918,0.01975982589009296,0.007156959145312265,0.027157847385941156,-0.054520224356718903
HSP90AA1,-0.10192867353896055,0.042594034765491035,0.002360397036750018,0.015180781315010822,-0.10761060936843077,-0.07704785757712672,0.035433644525184396,-0.04506716081292005,-0.2316268814419283,-0.1874306452739874,0.03482613689536612,-0.012070638062644265,0.014997763443775784
BMP4,0.052031069281523325,-0.031123134444662772,0.0258352577752653,-0.011459387713628075,0.1417834604126213,0.008267901800591504,-0.021251545536598488,-0.014249971373205654,0.023672177806589593,0.01562859035849664,-0.00902431491559151,0.026126157429945968,-0.0227666774959331
SCGB3A1,,,0.025701746543069396,-0.016342780853038984,0.06208041623231995,,,-0.011669291455597725,0.040377806865037294,0.0733314838330107,,0.06046041605955679,0.09625621432081095
IGFBP4,0.04878242871427723,-0.03226465582011563,-0.001113402236510983,-0.031502467386723715,0.14709904246970873,0.06453677143289217,-0.004349418970649703,-0.016989867544647454,0.008092519776340576,-0.09858113073285386,0.01848456975658095,0.026869921431555657,0.09265504653742168
RSPO4,,-0.025005163897947335,,0.0013984719227513288,,,-0.02098432136092715,0.005552566523537828,,,,0.00953370345329755,-0.006287257775812071
LEFTY2,-0.03929018388586706,0.04083346172887252,-0.023024523023393594,-0.029277090025326715,0.04754777237345523,0.07821979941717787,0.03881762915324076,0.012777992794080123,0.050162676534906275,0.02636718203527137,0.08082337388002607,-0.040744435380177,0.06339849283664731
PF4,,,0.012914587051730727,,,,,,,-0.03768834171853099,,,-0.03304122417613859
ANGPTL2,-0.05805529004815942,0.06782364547855185,0.0169209708588183,0.04331572620925413,0.185125868235736,0.08788356661305889,-0.017300571781381485,0.014034454762175672,0.1058799255578815,0.12479770231854576,-0.02078613061390165,0.02058476723496872,0.17352887938157985
LRIG2,0.00444063309761552,-0.053005414172584704,-0.037281897671662574,0.041455860376080164,0.047521795195484766,0.04168945502434385,-0.010358252410791094,0.011954598405161805,0.05718781209510284,0.09793135750270793,0.03806644200287709,0.012903189987588546,0.0962260351769807
ICOSLG,-0.02165418907860537,-0.008839410265874908,-0.021213035775779022,-0.0010606676934304686,0.14635147342116386,0.089759651991805,0.009423101520628417,0.017440116794612184,0.009281456165300165,0.1283186630001823,0.023273829213568412,-0.00814527607378781,0.031854484132065215
WIF1,,-0.016719956758839458,0.018355811550693202,-0.045498117443866774,-0.13010827914419643,-0.01686270686119776,-0.023271339324572288,-0.029150879906229218,,,,0.06941397988818228,0.03635386223722554
NPPC,0.06468723230779047,0.006834605625642243,0.03092211299913335,-0.00862382253527793,-0.02773824348484133,-0.017283230357086003,0.06519077437725014,0.039795972768302615,-0.022378852731589575,0.1541044952228698,-0.04318924442704062,-0.023051139473587754,0.07159388139786724
LYZ,-0.057663294636409616,-0.030167881908429298,0.01350566229818331,-0.051861096607878715,0.01539932586767575,0.009031150947475237,-0.017319102241205003,-0.02952668755039392,0.005329343592511958,0.04555937368156769,-0.0059682264335562405,0.07145339308859146,-0.013666559572663155
EREG,,,,-0.026543627001633388,,,,,-0.06219632906468199,0.044268182976640556,,0.004468023407939561,0.04521246425106902
SPTAN1,0.061832575617698275,0.07608662404586199,0.10880811704555829,-0.07967053256997235,-0.03268788398108473,-0.002125942350776696,0.0006568762827445615,-0.027781188813290687,-0.0023922250864339776,0.03488771634094637,-0.05236499623477716,0.0351482560145672,-0.020301282275361585
PTH2,,,,,,,,,,,,-0.039053154750372625,
LIPC,0.004387361035107241,0.0977203319951298,-0.03264213575468304,0.0224301013429113,-0.03445625776416304,-0.021615394313230844,0.06193572886801007,-0.026270726631009208,,,0.10608628665528831,,0.06697199372885052
COL8A1,-0.028969799494130855,0.048073148831782236,-0.015950788208080796,0.007079271956022972,0.0760055049461165,-0.007201912032592522,0.020480963300623302,0.019951261669651305,0.038924921517862754,0.00660687345749463,0.009529276450872787,-0.05515399231500925,-0.08837027971967289
GSTM2,-0.010194458811400688,0.13629994991667663,0.060506525447976876,-0.03697725804007295,-0.018789312311880114,0.00405856672281029,0.02736765258377146,0.04781929302778083,0.05149820765583624,0.06235671993351189,-0.06289342254000609,0.015475210024558721,-0.028285567867036326
SPX,-0.06461036346628345,0.006933463023021231,0.004254603415201477,-0.03662563766909163,-0.018443561238855745,-0.005749120472123417,-0.00846201664996981,0.006035276178627703,0.043762303690989775,-0.011329078012161447,0.0011361846029210344,-0.000950067629159307,-0.04660819513699325
MFGE8,-0.0051645166478776995,0.05036788383645458,0.01930079655981109,0.028024745080630253,0.03263358277306289,0.001141457734588267,-0.013373893587964007,-0.05716304344384281,-0.0014054417844563529,0.0473032137289757,0.06080346309886898,0.06757292365584448,-0.028678243287202004
TGFA,-0.022470761894312755,-0.08181501317272072,0.11249552132474776,0.010150983828248954,0.056448325127012304,0.014286444247970816,-0.020246138956018876,0.03439596749339818,0.0011360631649874869,0.09138388973463311,-0.012750639827255725,-0.007534944099558617,0.06470918088093201
SLIT2,-0.040839084108355544,0.021348528222434354,-0.04853855040045105,0.048929632026569414,0.04268352020819677,-0.03185220490491313,0.06136311245495041,-0.0018820938333614066,0.0976132226215994,0.08357521888020909,-0.039015515874508196,-0.04391310547038227,0.07126927892199796
PLTP,0.04668268693640803,0.000735774675484153,0.0005083221056082197,-0.13386643800317932,0.07098383264764271,0.08001368054226991,-0.00657070525393444,0.01718744119894998,-0.0034582175332390584,-0.04346608290710146,-0.008801713005052633,-0.028743161666090915,0.051351638734790594
APOD,-0.033930663078932874,0.09145261543221005,0.1131033153361331,0.0826326564475366,0.0018895098652668904,0.021260772955482378,0.014452269313828817,-0.00022178935927312345,0.13060918770846192,0.1737936079093214,-0.030678392105688148,0.040018428111629444,0.00552345120517413
B2M,0.09044575317109851,0.07538003237047035,0.018074062324014584,-0.016401193743673062,0.12195995656640798,0.07984892796835702,-0.05748104874377075,0.015163032130504756,0.07446789810018484,0.12432900099828044,-0.011166181849620975,-0.02617117080277621,0.15996106944984845
OMG,-0.02511694836089764,0.10069105238567737,0.09460884743708162,0.0287273172664614,-0.07605753948646182,-0.02870389040998753,0.0246653858028167,-0.049005291191061326,0.12328695476785731,0.17805122710967825,-0.12190566483380826,0.035829468297704906,-0.00523648290351396
CXCL3,-0.03195647223392242,-0.0813541119789118,-0.050932011340161745,-0.03624747602111618,,-0.02359600522223088,0.03350139568329795,-0.012043798037335898,-0.08556392856006802,0.00016743258303943647,0.0005849783545729498,-0.010257877919219867,-0.07893536268829353
CXCL10,-0.028524139167982316,0.1287042274542646,0.006342412763584331,0.00699718059215333,0.018105230430242623,0.07861745637190191,-0.053566972477636574,-0.01913905259480123,-0.009884308644150035,0.04100980887793582,0.05545286077096869,-0.04093840159507742,0.04513187448339605
RSPO3,,,0.038569802955641136,-0.01826172777064838,0.0029458271839650427,-0.02951051212265441,0.039153341630884984,-0.012585536827546708,0.009308315059519685,0.10650688605829402,,0.02965582336456087,-0.004850229635109019
CORT,0.051581589542983315,-0.028035194350429227,0.002629117763601595,0.06304470967360609,-0.036385470183232266,-0.003200298768114209,0.000986690569501919,0.007087772963678163,0.10077371700706718,0.02510507223455699,,0.003453425846627491,
NCAN,-0.03006868475245968,0.17181466510754403,0.12251680905206218,0.048892618173245084,0.06252645853633385,0.07529818183887395,0.01973671364240979,0.0209765409236272,0.12195639913845929,0.13804017886316644,0.07032374029894131,0.015269065885979038,0.05618583838994179
PRG4,,-0.038261457898883605,-0.02068627353405724,-0.013075331520813967,,-0.025564121117251384,-0.03853927776192498,-0.01471457301738617,0.0192105345420375,-0.017678814262181545,,0.04417654362067105,-0.03463817955118195
ZG16B,,,0.040987215308435625,,,-0.027600576881046942,-0.020602849083263867,,,,,,0.04380321461880177
TGM2,-0.06275744946639503,-0.01024243768071789,-0.05399939212472581,-0.06386928024656364,-0.003909788303979534,0.04185907343094647,0.029521399896682208,0.0033590216526651205,-0.008592675794726687,-0.009974993897585412,0.01582274376626417,0.05290225712578447,0.02082611769427725
VEGFC,-0.03968254702579772,-0.027453359957933503,-0.018687339794250163,-0.020127267956575802,0.020241571980358333,0.025544167705055063,-0.0032660391728761198,-0.015016808285111989,-0.03875206680987971,-0.013716424609122898,-0.03041531034110104,0.04741811512201339,-0.019451765277337135
WNT6,,-0.03481817423899904,-0.03042479076415378,-0.018016548014060333,0.04267096230625429,-0.025138965642006635,-0.02664126351495489,-0.013105911968583045,0.047728993330452864,0.1296898646576985,,-0.009656088272692515,-0.0291261990465814
NRG4,,-0.02594773856862715,-0.010034171197400242,-0.01862409985712437,-0.001725245751201171,0.01678477966459553,0.010069925717494765,-0.017518858413165694,,,-0.03395448519832645,0.11156595256380397,-0.043801336020845204
PMCH,,,-0.022403170651286865,,,,0.04582055377194655,,0.03396326989286377,0.03988428964985209,,-0.022779172856412597,-0.00036119782372715344
COL9A1,0.00968326240475238,0.2199783905620182,0.07318936773255617,0.13361850310470383,0.13740645962961615,0.0360056250632205,-0.0450245504252467,0.01314945466633975,0.12287684504817223,0.12146578284027719,0.040221469575784076,0.03057734981383881,0.11333696400149242
GDF11,0.04424212745691177,0.06073053526687214,0.047266302226556804,-0.01036748201323633,0.10039345803802148,0.11379694904688789,-0.06311986443145098,0.008483476475436067,0.028499825090792234,0.01231978970024855,0.02811463780043925,0.01053167872884847,0.01062037259305017
IL24,,,,,,,,,-0.0428727228296739,-0.03708742027128648,,,-0.008474096212819356
SORBS1,0.015470297303272817,0.05352585910628423,0.057950944438109185,-0.014319510364938077,-0.02672627994850195,-0.014142870846859777,0.0019724620380779387,-0.02357829543572936,0.0649583027628336,0.032595509060424264,0.005261819023016028,-0.039697245894392844,-0.006871358916316798
DLL1,-0.003998457040685129,-0.042866069121234536,0.042426870549896925,0.053556064040935616,0.17456568783218268,0.020259792321408402,0.01633438295484427,-0.013552581522170593,0.07224317284194848,0.17305944499794038,-0.035644497809204936,0.04915280474380819,0.1679400569162833
TLN1,-0.021492200010464986,-0.03442789029834664,-0.0046436824497265005,-0.07049578209484904,0.08936768966345407,0.048681634659853444,-0.013841986359767883,0.042630824521356234,-0.06850761536415902,-0.07474753568205857,-0.001478902936786805,-0.06541715471481768,0.06686509599179288
COL2A1,0.04297633732299274,-0.026559219131435646,0.09757710623512099,-0.011678254599339516,0.1109761369863968,-0.02359601325221297,,-0.01222692763596138,0.008209655949928302,0.08932474129350651,,-0.032441863014999704,0.08157948674953228
SHH,,,,-0.0033770853254120404,-0.026949418762465132,0.0016678052129386477,0.01063350997867581,-0.011669290435629007,-0.0335005798559108,0.04455374083584409,0.009802672970674728,0.01822270028571611,-0.008225408851816818
PON2,-0.0011277347380444177,0.1342723757372364,0.09609103683593224,0.01528535139853795,-0.056308653281575825,0.10601714196579418,0.03931695924957754,0.012945874135575455,0.10878769658503135,0.18269624205609086,0.044998228267138174,-0.016994064051263556,0.042585008042009646
ICAM5,,0.013376514569792055,0.00028259687447659625,-0.03097066479712708,-0.04546305946865395,-0.029446695430162366,0.005009541251845127,-0.022789493881032994,-0.0916318295061811,0.030328659446340347,,-0.013765922746021174,-0.03799787522544544
HPX,0.037486032759336166,0.03099748073054585,-0.02347873254942259,0.057012585384746906,0.10793936791266287,0.04649687574865629,-0.02611037245683064,-0.029661007311218054,-0.009814408218013519,0.07062233322541898,0.0014146437882747703,-0.032597896234339896,0.11853332410070498
SFRP2,,-0.000910019135310964,-0.028691629380807257,,0.015266036827283098,-0.01883181189530807,0.007853928661876647,-0.02289216150552648,0.06993508175744294,0.02454081017527516,-0.02848636211330215,0.009822060757528625,0.11208057796071529
CFC1,,,,,0.02838449586396121,,-0.015045088819191497,,,,,,-0.038757290565312325
CD70,,,-0.001564842948218565,,,,-0.011346633236532589,,-0.015283823475546039,0.027684491970508963,,6.657605597278353e-05,-0.06337083193329851
HP,-0.05364911593356811,0.08242897229803793,0.011185144586265383,-0.03718720071051071,,-0.04583287812272857,-0.04169232168738897,-0.04076023000096474,0.007382020759981101,-0.027949395618216792,0.016470873625396835,-0.01660296921171621,-0.013399452582982231
CXCL2,0.016672547804444854,0.0765909153982032,0.02217047717542206,-0.003287052228056968,0.055146660110334325,0.07086382912980313,0.023898428572193663,-0.023096330421782534,-0.07720178681395319,0.019093819410071797,0.028544919600644966,-0.034615234269812604,-0.00918979855448044
NPPB,,,-0.0564687945982749,,,,-0.022704383346734216,0.029299699598834984,0.039009900241547824,0.008306408004877924,,0.0006934758778911273,
CCK,-0.02846175739625856,0.010001186434564819,0.11122848159947404,0.05851961989947059,-0.20137200306529365,-0.05373954877047768,0.029007762500048398,-0.024728196510571614,0.04033953089217575,0.037628935324627084,-0.07107313585523493,0.006101275626297391,-0.06868482465995131
SEMA6A,-0.021151799472258023,0.12601632355877257,0.10706681787659839,-0.008982170941655607,0.11932151191897047,0.06371144353258992,0.011600869550476867,0.06408458492409216,0.020106970817929504,0.04733511230410658,0.019469933308997173,-0.014630662063818576,0.16429549575207042
IRAK4,-0.017922144718760843,0.15386545772630295,-0.007132113993589744,-0.0008841244829924226,0.027449547761028353,-0.0405886654789757,-0.037161844309809296,0.05396303457533359,0.10686585951941244,0.06260464937273835,-0.020144650369234116,-0.05408962673147339,0.057083980594781196
GSTP1,0.037591060908857915,0.0643360363583758,0.061089517415321426,0.017092737505168456,0.13392676973065876,0.05572009456086787,-0.04170617157922048,0.04397799531434406,0.045673429581346715,0.15143688406627565,-0.028599817617088942,0.01637663188719708,0.06319600862777838
VCAM1,-0.020116693502032285,-0.0020109753166208063,0.05751303658716605,-0.057676589426110786,0.1078020233009616,0.09685351352181387,0.005744508067732062,-0.014276728368847929,0.027687294234990015,0.008749085417571405,-0.004941449644181213,-0.017500469276317494,-0.033787762015091725
NXPH3,-0.036884062396269526,0.07661049035315501,0.06049911790895637,-0.014698333375549669,0.13707805323901792,0.06773869241463011,-0.03114168951234869,-0.03125206960514918,0.0759597049504599,0.07120352253532253,-0.015594027079971444,0.05780879399688512,-0.004556207695697018
MTMR4,0.10255869179254595,0.021961035549426255,-0.0075635272415130236,-0.014827749977807737,0.029554252079889008,0.02194546486010733,-0.03434050681997152,-0.04079115039105554,0.04867764393776394,0.04196040034284384,0.01768751382109722,0.019542685555908858,0.031646810946235365
LAMC2,,-0.02369538996501671,0.009904771164636022,,-0.00714087659026213,,0.04345513200118773,,-0.0075283903098827465,-0.04870618934663457,0.07260555186724961,-0.022110740302747303,-0.042179057419123464
IL10,0.00973433862928529,0.14590928890976768,-0.043393555750503444,-0.03620088595506555,,-0.030963237805959345,-0.04971833222758561,-0.013442179342331797,-0.037395864902961436,0.06748549906379324,0.0023858977801252423,-0.048212349055297664,0.07286978810251551
SEMA4D,-0.053851061835492375,0.07913857959767646,-0.028980711194072677,0.00809929791589344,0.03910065769076285,-0.014468148193614496,0.008651740945123575,0.039837188223619015,0.06824845735440842,0.1318569846023118,-0.03504392640762949,0.030564584951195697,0.008142925648550079
TRH,-0.03643619303410809,-0.04624066911158883,-0.014776001644731905,-0.011492287929250462,0.08577496106060457,-0.024935361384009893,0.04153384554113106,0.017643147961328418,0.019506526978043708,0.06213056672113715,-0.003046392664205704,-0.047169838042332435,0.17618595969682377
SEMA6D,0.022239164390723463,0.06968621032909697,0.051295776642827494,0.039122374710795806,0.1512088148179639,0.09540349843974474,0.07742768269745291,0.038878888958953965,0.022712076298860264,0.04725053020943132,0.011393600770738838,0.04168269776741014,0.2001351383253041
CEL,,,,0.06185538023061777,,,,,-0.029452788021027115,0.03741513799896392,-0.006350021217270933,0.05167802565876919,0.04705716624706432
PDCD1LG2,-0.0032571806864092547,-0.024926641679936325,0.0016089389600952948,-0.025552106109580388,0.04418201035261558,-0.049605938566527605,0.0580199653141845,-0.008438042679730392,0.06424584228178856,0.023013236293863513,0.01244355189463554,-0.05548424204655302,0.01933127864848261
SPINT1,-0.03112272084341301,-0.004725579279948305,-0.0026794802414502254,0.017914136767664932,-0.028363190574451812,0.045193752197375106,-0.018742148881594808,-0.019730225421852984,0.08344815475294987,0.09252315129730779,0.0038542173969119595,0.004210317095549265,0.07494719397572967
CTHRC1,0.06339588890032652,0.01770940368149075,0.047416246955901194,-0.05933746619648639,0.20429507877205771,0.03803101258757258,0.056172031227844005,0.046842111091672044,0.047360830066216164,-0.0006596643224153915,0.06711920279114936,0.08057043664045117,0.06398013507062073
