,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.03350339552524007,,,,,,,,,,
BMP1,-0.011570182922048543,0.02701876936649448,-0.02306679734092651,0.021730866090361105,-0.06330616686290899,-0.0033213437811052027,-0.21673904270715988,-0.06076231799260202,-0.03717873371284156,-0.050185228726860834,-0.1792659699888316,-0.01310536805569394,-0.027171084333079302,-0.02619065171125568,-0.010212293286473929,-0.0013132385994227037,0.017737305717728007
NDP,-0.004095015834162785,0.0016298805318246499,0.01757050000229537,0.03680676809556144,0.13107803747193056,0.06925067497050545,-0.07278046026555234,-0.002483904956313783,-0.010040464596025544,-0.021898573078139468,-0.031651816645995486,0.07605338477032,0.0027212438491220343,-0.014032350962760957,0.008497219530588828,0.04502227172920102,-0.01380937506862392
TNFSF18,-0.029214533096826763,-0.03477907235409847,-0.01108631940896024,,,-0.03508004070577642,-0.03448724060240405,-0.0239724897631929,,,,,,,0.012167398347607345,-0.05905123197382919,
IL36G,,,,,,,,,,,-0.025146492951171065,,,,,,
RTN4,0.21210541884005366,0.030932185406649736,-0.01688832876943419,0.04906526625372162,0.15684406844051887,0.15026734869246056,0.29052122693386173,0.04537724794167734,0.14129243038582742,0.21664952504292417,0.22736822228488987,-0.011240031731540107,0.03063260272146793,0.14538337367099577,-0.07292083466617676,0.22700664844951415,0.1055008452456746
HEBP1,-0.06226614884766039,0.05057614554732466,-0.01609646513168507,-0.028400336394631125,-0.02433157172626551,0.006904547231839946,-0.15487215689562378,0.053217470771323466,-0.05529059174711082,-0.10517667716418602,-0.011687632148374672,0.053150955852552674,0.06702086159601828,-0.04833410148927338,-0.04179137553999955,-0.019861537560376414,-0.013027619589776053
WNT7B,0.23660389263610845,0.06895630114845758,-0.02029612955011748,0.051371931320638504,0.031766957104015815,0.07284333123815301,0.10742485295568897,0.046071015665988056,0.039042016644310486,,0.22356633156112005,0.06189176751967766,-0.00576223195402406,0.06260307122722227,0.011865482911292828,0.040683337924994185,0.08739882519391058
PTMA,-0.06805205730205069,0.025587908417448353,0.0457102513600879,0.013630522505881745,-0.09747675413101796,-0.11206316306054191,0.012632962745504506,-0.011891860068770903,-0.06160119628932355,-0.26953480041480055,-0.2473231937953998,-0.043419552575205356,0.037238876465800985,-0.07855758335259001,-0.07011684603688789,-0.08753484659835929,-0.23057131723047725
CEACAM1,,0.01234922848368559,0.04715346492916189,0.017563555101229398,-0.02591795244552392,,-0.06547018847137581,-0.037703015334479145,,,,0.10888431297827304,0.059547160937661714,-0.037938501783385564,,,
PDAP1,-0.04786426471137361,-0.00866053298029552,-0.026888194982172153,0.026823473022917953,-0.0029222474311854166,-0.06253751858809727,-0.19405718335080227,-0.06991838674144099,0.0012663748026866114,-0.017309575108533235,-0.09727547869291261,-0.013263244586586438,0.0014717796439185794,0.04904124335039061,-0.008381206354109567,-0.029537492181396154,-0.002450997491879135
QDPR,0.13555679255071967,-0.015224222675987033,0.006575787538449793,-0.021320231260739023,0.116662233072985,0.12379913716539832,0.10225105997901578,0.04522286661760453,0.017875029465621733,-0.21788041241537273,0.01893961789736876,0.07326901096780589,0.005344873455176801,-0.02327275072099797,-0.00851329242211167,0.11415922571314592,-0.17341174001376336
POMC,0.18459858806213814,0.026449575989855936,-0.002833335326156598,0.07112031198247355,0.06125074912447907,0.042575346647948646,0.029903022592024597,0.054211607799068764,-0.005360074281948408,-0.07557581231442219,-0.00588016834597369,0.03067469900972111,0.05075868640369473,0.016167548309556815,,0.05348674826009393,0.010020191890549163
CCL18,0.009754585893641303,-0.029635524778121872,,,,,,,,-0.08536473226323678,,0.02032201743594631,0.003905929866636312,-0.05048256659496981,,,
CCL17,,,,-0.02637762185636259,,,,0.04606018057587521,0.011835844659393597,,-0.022972035219587603,-0.04133320174165033,0.1282445971634896,,,,
VEGFD,0.037929272658552046,-0.00018464445592607202,-0.02230957907256924,0.05191179182685041,-0.009424522643795747,,-0.028523691790752866,0.07594839712919133,0.017448632555163567,-0.053438015573374804,-0.02461984166541496,,0.03881206038956272,,,,
TNFSF13,,0.13683631614984723,,0.04717761362022517,,0.0611337402830231,,,,,,0.03408547207570627,0.005100866311837443,0.07458814685935745,,-0.03674186752254276,
WNT5A,-0.04732875479280241,-0.008605154352365025,0.05180603090696733,0.02656904200158274,-0.05422049588552279,-0.045897649648864516,-0.20391316732839576,0.019320721247348856,-0.02748915966291513,0.10915053690931699,-0.08062939126893987,-0.014968062675733309,0.04240083022614414,0.006511221502185854,0.00502620455304016,-0.09549730013292851,0.1174911178324219
CXCL8,-0.0820277090489548,-0.0014666241207130692,-0.02088936751263067,-0.02224517870572745,-0.045034927210090794,0.01899061886447844,-0.06088417461162098,-0.05016186017123255,-0.024993422661743057,-0.06744129630427843,-0.04930369947027781,-0.10613249661738282,-0.10764994304298413,-0.051524353486925405,-0.018959094663766773,-0.1631266023744861,0.012124804640790476
GRN,-0.06988744129707307,-0.002231676786366625,0.013704551368296581,-0.02726806856220513,-0.0716414328406233,-0.11007016835177598,-0.25360742409716525,0.0653140014092678,-0.03762907271047526,-0.11560638344049266,0.014246928164474102,0.006102100808378304,-0.031789704486460395,-0.044839502056457564,0.05077113459043512,0.027438730689102346,-0.009228878049410142
MIA,0.08127195695477979,0.005296163190185303,-0.01984057945528794,0.011580601587633766,-0.03670753998385107,0.011923009632478608,-0.09570554145836131,-0.02235918969170319,-0.03052344019397314,,-0.03371800142806309,0.16856174511899483,0.1004876145858255,-0.02529317999188047,,-0.06408609885703415,
COL4A4,-0.04443802007727675,-0.023208194672317526,0.005639177601591469,-0.05885441240257427,-0.044219080370065646,-0.05038100228167325,-0.03301510949499177,-0.02182399730960422,-0.02865123577085519,,-0.03270771229267428,0.11375028520733944,-0.01815710482023488,0.024540310726202438,,-0.016711749474774003,
TAC1,0.2243070296793689,0.07459509704598072,-0.014919072454870829,0.09142638694930245,0.1378736757515503,0.19765032292349113,0.2942966585332552,0.053606992160045885,0.07459764082581187,0.20537272788621092,0.26146568847861834,,,0.008533021279345134,0.15948213549304718,0.11472744133404027,0.11171326552875963
RARRES2,0.007078520630917133,0.043114612925978284,-0.004082173633523857,-0.010081158700809431,-0.08315100866960559,-0.07394026471792564,-0.20252815169702323,0.010799500217360335,-0.03465431783965884,-0.003188044255219834,-0.12081155195461707,-0.0501977040656699,-0.031521092293023016,-0.02829779874666938,0.03459567787007643,-0.1696407367533477,0.009923322998575998
