,MGH258,UKF248,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.09271422026991581,0.15805828883722817,0.07931127023776699,0.14035885688212277,-0.022537339280859957,0.06085911989618777,0.1446972418881513,0.0268875834732047,0.2038052647326745,-0.009425849390158957,0.050262283705745765,0.03917226613984741,0.20100815038956055,0.14098112023729475
MIA,-0.02223198659047734,-0.028282300691554737,0.052530475363161355,0.04787970940479832,0.009589680242118044,0.008598888851700607,0.07123421923136426,-0.03739827240526599,0.07723660050786693,0.05041404168968796,0.11859688053930671,0.003808324324933827,-0.017460645563978132,0.05812440231766321
COL4A4,0.07626017090470225,0.027113322274205764,-0.010918495313239766,-0.014978998116266448,,0.041772055179409046,,,-0.027963631657280004,0.08420557376806578,0.00942669693922671,-0.01797167018989831,-0.02012243131178942,0.07535184420998049
TAC1,-0.016985056908099077,-0.042976836895165925,-0.043621035205000436,-0.059324903676042054,,-0.03759643715160188,,,,,,-0.03220660735581539,-0.043064082136986925,-0.004349411768901971
RARRES2,0.06340927848095267,-0.08555628938194229,0.011725548268530046,0.10684532414872003,-0.19257807013183093,-0.02627397393344122,-0.004143548514298419,-0.10740247495527966,-0.14754463654846828,-0.04512555444132687,0.07096729620560295,-0.03601907542065791,-0.03868960379537985,-0.07714888636654008
FGF7,-0.03910076695710144,,0.040146989180843314,0.07606514825017825,0.1336494680846946,0.02905564486702484,0.05797492098916696,0.057181929866068786,0.04308883007132111,0.010553299271267554,0.01909508219166055,0.028198967466159793,-0.04814535932301145,-0.0332755475667149
EFNA2,,,,,,,,,,,-0.014636431661607292,,,
HBEGF,-0.045587761235793216,0.13186837570766258,0.0021521888771206064,0.07419369295296384,0.16549106047164217,-0.011856757877875107,0.187469342248799,0.022751578798454093,0.1528459400534002,-0.002389767776042546,0.02409967072987862,0.06536289158717656,0.006198644497803678,0.13935795272901133
CSF3,,,,0.10773762958222917,-0.06874771382905852,,,,,-0.03411449835418197,-0.00838525153874919,-0.026762288067729005,-0.006913429373499954,0.043634018263313167
PI3,,-0.007134039881206288,,0.025942208674521697,,,,0.04856029696570644,,-0.08974401765082103,-0.020334003206310257,0.021335059794681623,-0.04714078445118161,-0.08551923250483093
PCSK1N,0.0949128503240595,-0.09729936442188152,-0.04693763033349933,-0.037287721072788764,0.1485611870780888,-0.061188793550771975,-0.03953813031812374,-0.03975543071749529,0.05817058126829303,-0.014964112399036824,0.027604904725877625,0.03429236763034031,-0.11335302012299261,0.004436349077518074
NTS,,,-0.013329002006041766,0.02017544491852664,,,,,,-0.020548753226102476,-0.017831714520283756,0.030170042454387334,-0.02568265617368376,
SFRP1,-0.024713686840202906,-0.047668920169199276,-0.04056622957817947,-0.000902122005913653,0.11955864848227483,-0.010463902795977434,0.04055348037952458,0.01914101748229114,0.10525232230008677,0.01803393472665142,0.010875192957698617,-0.003534067112337267,0.04613957328215731,-0.027587818618618275
CXCL13,,,,,0.16680387563294752,,,,,-0.018324241297468603,0.06047150412472859,-0.008580230495249115,,0.07256644638333687
MICA,-0.04168425441514512,0.03231110130430307,0.015733085132958454,0.05932652439325147,-0.0050721679389484214,0.05870705312601716,0.15603810922633526,-0.06444103815674947,0.14310947224588422,0.0938292272184957,0.09097004630039476,0.07653278131332139,0.12231824331542399,0.06734489962058124
TG,0.0756529447512362,-0.05111720166557084,-0.01538518201684183,-0.01912650463540007,0.11584251418924542,0.0377951417935322,-0.029307618359116168,0.032471362221509155,-0.03884495490035282,0.003480139195100648,0.06919719105379946,-0.022025774324603464,0.0052328333955923515,-0.05392177886462512
ADA,0.06941172204203219,0.1642497396017151,0.06934116935702131,0.1029697781154737,0.10556736882265072,-0.007383232526366575,0.037209582541322124,0.09472977937693383,0.12092996602398635,0.11509197579141858,0.021137717564759007,0.10906744579773404,0.20182017383926332,0.10804873439261273
LAMC3,-0.04239740181831707,0.17059139291065314,0.08801721970748883,0.12317478572830448,0.03184723964125618,0.1323994576270047,0.2532114624208933,0.2892581893076238,0.20875280947080943,0.07911913684949551,0.00807058373766309,0.06151364291336397,0.22550395082806812,0.2792257640759391
CCL7,,-0.025342172539002474,,,,,,,,-0.02135167236738178,,,-0.008575689217276587,-0.039743381066444004
NGF,,0.014510543183609139,-0.014681590211797536,,0.13542603433182848,,,,-0.05730625228888413,0.05029750050224063,-0.014439693395955152,0.051593174006285034,0.12431146658297332,0.05084145128285079
TNFSF15,,,-0.017826669207034605,,0.023998641280977732,,0.037071657699327985,,-0.040185472499230546,0.12196182726958116,,-0.016618921438263285,0.018229103727024118,0.1165021032262499
HMGB1,-0.052704756723736736,0.05394182344027108,-0.013444320450116558,0.1122737131916372,0.15407471972268127,0.03832999393324882,-0.08565377159182566,0.07308567225479856,-0.005050699715130821,0.026016745848193176,-0.0907931049845233,-0.02868096193924394,-0.0983283589671937,-0.013372519644069334
ITGB3BP,0.036141316638457495,0.04440210358041184,-0.007015645552545026,0.07475435593591007,0.21070282649476635,-0.02415270694540483,0.10444058962794642,-0.005289144660820403,0.021650336150092556,0.014142277945037947,0.031647586674332866,0.03650152139056189,0.02126708234739031,-0.023870356535126574
AANAT,,0.03904312426699965,,-0.014294866374343573,,-0.019986681803239106,,0.04900956014259255,,-0.01873144135927367,0.020831880566903337,,-0.015313914057882572,0.044581687976218455
RELN,-0.016307591325849316,0.06412230979788708,0.0177390959119829,-0.04194562310025803,,-0.022126981877444336,,,-0.016022587705391132,,,-0.020073856066217522,,0.024111656955016957
IL15,0.06870585512693092,0.035726838117160695,0.016084359869326145,0.016316958081810377,-0.026791868801426384,-0.01853672360309839,-0.009303152967801173,0.011651193055396795,-0.04079308296263868,0.02159488543187005,-0.035709884590988054,-0.00014041898409290716,0.06467976696550691,0.028123682524081324
UTS2,,,,0.020350398120157355,,,0.024729399765189522,-0.005406638419835551,,-0.01595119322644001,,,,
BSG,0.04458762427805486,-0.04292991670712741,0.007692209271500209,-0.05642646121562301,-0.20159257953926593,0.0010225744560621818,0.11186080218365613,-0.14677772889691357,0.06297917688714033,-0.005119264170706998,0.061863778970042034,0.09812094780491505,0.016871929817799336,0.056859817129385135
ADAMTS3,0.06797701040951074,0.055004963965925274,0.033725419312461855,0.11484610208067,0.07884116230441529,0.08756016258462399,0.09207508826839411,0.09118673722651932,,-0.03958770153116914,-0.021394503688012333,0.02544935970538021,0.04780776002630829,0.02191379164738793
CD34,0.019439899283703273,0.11026742520463653,0.06987278151488571,0.10680562599805095,0.04406765865421099,0.022084450526372035,0.07709889717992816,0.2340819937702867,0.19111039656107065,0.08186767021494275,0.07175854715935424,0.05623056382555451,0.22396219747694518,0.12183697526651913
CCL23,,,,0.03055134601508011,,,0.026159587650207077,,,,,,,
PLAT,0.019309483881338085,0.0897176254206445,0.07291787351492048,0.09325980610273178,0.046227707453276014,0.09279509492169169,0.13926586489683443,0.08809291217244929,0.12790846544144147,0.021626258267851937,0.013269290284889485,0.11473037321823043,0.16683063344560226,0.17166249781748918
NTF3,,,,,0.07589026919511555,,,,,0.04523508182382795,-0.05558329552524657,-0.02984260303132898,,
LTA,,,,,,-0.018536725891280203,,,,,,,0.044973673500876825,
CKLF,-0.026616505385859895,0.07232239029563055,0.05789566493500816,0.0893578695971525,0.2094324703881332,0.06326580585558578,0.09535445614273079,0.09546136365943975,0.08068570395285703,0.04149652313293867,0.031553483173974176,0.006020716499023815,0.00213864880270526,0.021380839974303224
APELA,,,,,-0.08368482699491538,,,,,,,,,
CD24,-0.0026153538663277287,-0.05290548270774177,0.04619038485061413,0.017288457674085562,0.2546414317430995,-0.026977431755300832,0.05878782483227178,0.09606403714852448,-0.07297586334627061,0.021432499178936786,-0.006493368134152413,0.01921735093782774,-0.07836236411511323,0.0080885369023209
HSP90AA1,-0.03795216395651925,-0.07018463815233167,-0.09889693024760073,-0.11025633788681037,0.15600960211768006,-0.017569525144546867,-0.07452967029984246,-0.09752608611228562,-0.002050245485626784,-0.07070668600330693,-0.061146151275187396,-0.060854205183575136,-0.15868073887829942,-0.07950013835468035
BMP4,-0.020244079880605705,0.07911586521070338,0.027463155945800385,-0.005738350848991841,-0.002771739682841514,0.005858105834985448,0.18504389384831096,0.1790914040486728,-0.020508345852831202,0.035165153468473334,-0.030208428952261654,0.057409382766477286,0.15204141266349747,0.06900145520351415
SCGB3A1,,0.032838444213370975,-0.016192288476741486,,0.02546835395806121,0.039123877891554484,0.0955333966381343,0.18685420642839753,-0.038318762445949256,-0.03249814798264225,0.002413481480803995,-0.012047880810403243,0.1202824537486515,0.14003463344420541
IGFBP4,-0.022060619070541593,0.15198872324180673,0.1261444934651425,0.1251489116240164,0.009073751872385962,0.09444678922739419,0.2757505392231325,0.2521581190584822,0.2121744450525299,0.08074909305516827,-0.015040622721111046,0.08151805018576706,0.25443322642783267,0.29953422363427057
RSPO4,,,,,,-0.025713357081866593,,,0.018254413690881866,,,-0.023242535537867117,-0.03670581582364243,-0.002240506959514972
LEFTY2,-0.019476281390736126,0.12388075662570908,0.011408335354443425,0.13163923200478958,-0.0727974663715521,0.021836302115538886,-0.06501137790458511,0.14135906346515742,,0.10090908547837175,-0.016829266724818374,-0.031608312793664425,0.12022646501757706,0.0829640184473132
PF4,,0.07880654063961907,,,,,,,,,-0.013415302945233356,,0.011149527758847573,-0.022565056537304166
ANGPTL2,-0.06370506454044736,0.12054355635351058,0.08666251395641093,0.04109981680581045,0.05512052449305691,0.006856723658386448,0.16016079649400802,-0.021860935596552365,0.15510882050080843,0.05152330552301518,0.019283207803825777,0.05530652447854423,0.24447050990612626,0.12519725956514227
LRIG2,0.06072147747122115,0.0014789464155604993,0.022355135307333,0.04779239285952621,0.1216025308918363,0.007883673143826259,-0.008680356701105844,-0.05608587992235643,0.0105005694200329,0.011407005234907144,0.027273934582304163,-0.011795590619983164,0.08536739806317159,0.04713444135941114
ICOSLG,-0.02024981812137333,0.01925507449989822,-0.01156875254224719,-0.009058931153086446,0.07703780102891329,0.03452296839118004,0.03865970934485973,0.007220515184345173,0.21144642690878934,0.00202123039672168,-0.02386050659372456,0.0321848604444368,0.10060685276846985,-0.0034881169977073676
WIF1,,-0.04730176888067024,-0.04758514589078389,-0.07026139495587272,,-0.05001329261018122,,,,,,-0.02160618809874174,,-0.03298804488817953
NPPC,0.08396093860446262,-0.020656123789488525,-0.03106484820061522,0.03138246113483784,,-0.026835099196257726,-0.006990104586604933,-0.07149745712444737,-0.06105841649182012,-0.03187419641959714,-0.025382652534365703,-0.021873241601892277,,0.08802218840022463
LYZ,-0.0025087197359119824,0.08259479720804723,0.05049803318868621,0.06011336659844746,0.13795027468801896,0.1034261628908019,0.10458400751734662,0.026403015281187492,0.12936447257124845,0.033433056200519756,0.04551178727627521,-0.00962406271676483,0.08527304976432641,-0.02511504873579117
EREG,,,,,0.05324171921962951,,,,,-0.04334006632379691,0.011910103759903277,-0.0289489698832008,-0.00199728314850425,-0.029165025304611607
SPTAN1,0.04241979513038072,-0.017918679744237442,0.027534288162262735,-0.06691155241072223,0.05031793107749514,-0.0398440014086425,0.0037699862340332944,0.08549446058227268,0.006647365908485226,0.015437415215295775,-0.05033401760820894,-0.03846217513536641,-0.05898247900449576,-0.023966114260305094
PTH2,,,,,,,,,,,,-0.036963374568625175,,
LIPC,-0.025184476313557132,0.010836614371569768,-0.01967077133145935,-0.0373880227621464,0.06152414195460092,-0.0064284911505627235,-0.006607968440956073,0.04891574141182497,0.19976214578201532,,,,0.004088731039939049,-0.019141522389783863
COL8A1,-0.019510998541436834,0.08467958685472211,0.07405315611229853,0.08401307707978846,-0.2279850379043656,-0.009824436761036004,0.05193160808722923,0.05185555597991496,0.11427617644616682,0.0521171817535066,0.07633549541782168,-0.04990394650865714,0.06473972912531271,0.034459424572705066
GSTM2,0.04321366758080295,-0.035549163355574516,-0.010726651410960191,0.043543472367781624,0.09390227714299922,-0.031895804773105725,-0.043940541363039445,-0.06733566339185895,0.04809731633827292,0.028038643678252304,-0.019815965457700244,0.008794655266583304,-0.013532491179051639,0.020225604787206364
IL4,,,,,,,,0.0181050483544104,,,,,,
SPX,-0.039834129185025983,-0.010240666663741502,-0.05059750258838388,-0.011948653903405267,,-0.04222405224596501,-0.043012154126766906,,,-0.021527739632863495,-0.016656813331575065,0.012034762553138153,-0.0832795528346236,-0.000684989943911725
MFGE8,0.04945261754610061,0.09574050171729408,0.04085588774762386,0.060968588243711735,-0.1685352288772118,0.048960524884573205,0.1522674673105035,0.17414602616491862,0.15685684048122553,0.046794911964810976,0.00020562537902764333,0.03270281558607644,0.24383686042096703,0.11795732579907364
TGFA,-0.05488244345034499,-0.02356911518065194,-0.023523613532899886,0.022004680583651633,0.027832504428333283,0.04047337914942672,-0.032355971371893985,-0.06084512553822141,-0.013035511327517062,0.01576997250001531,-0.01211353176040422,-0.002743030088699828,0.06031214339423374,0.0552568207011455
SLIT2,-0.020244076641249338,0.03370548471045827,0.05955985755673285,-0.01546535333337166,0.029202427851545882,-0.04169622012405186,0.12868240061171168,-0.009300475416628106,0.198893312911585,-0.000704894020454048,0.03219221194093754,-0.00553173758584379,0.019468740264555202,0.053799348648291806
PLTP,0.0011034970248807573,0.009349113888624099,-0.0037670512343198426,0.05214672049864961,0.03123130916216154,0.039614092183546085,-0.001710262981449613,-0.08608835765911119,0.10206784458191157,0.0010236798359904153,0.009994855962570725,-0.016376720706470487,0.03666073598439023,0.04194457366354727
APOD,-0.05731087431701911,-0.09623065926133291,-0.04246409082799683,-0.03651620786234928,-0.028639238693007094,-0.04629972280130985,-0.1732500527530847,0.09453272188914266,0.06888116649434078,0.06118949532012355,-0.013455968106576338,0.047860104282690094,-0.10448979549038327,0.09027821067043143
B2M,0.07282684469756097,0.11466415491958146,0.10824477138255337,0.10831655951166742,0.09337450051469107,0.09464947889319004,0.14346711113987703,0.11552795502699324,0.21582878186444968,0.03950381247712179,0.05478330881723301,0.02569194926716043,0.22004402505669793,0.0678974667915164
OMG,-0.07043119350787831,-0.08585230756282437,-0.058344504816820714,-0.047292225519693545,0.14859896678541143,-0.0392539246187868,0.09988374733862876,0.14407586737279196,-0.027554987531530916,0.10203373410028152,0.030483970380061683,-0.07885384707825095,-0.03383610341450637,-0.018562855318361875
CXCL3,-0.01584093490860444,-0.004117552973830646,,0.18626831362371765,0.1896119655622167,-0.013349799390481901,-0.009065965631201078,-0.012929473805709558,,-0.044627976689300325,-0.05762852291980055,0.0016924414305444244,0.010924680575662725,0.024704611339170013
CXCL10,-0.007703318569631285,0.017457432984866846,0.11038926469477998,0.06479201373941783,0.031157884805058704,0.10617123855329745,0.12582137712704577,-0.000284103119136124,-0.032276845693627224,-0.022048340873975718,-0.017993810298774362,0.004040293302848733,0.0957089165713194,-0.021817574453055027
RSPO3,,-0.014200512716232887,-0.006035829099078246,-0.023472928563041204,,0.08083148202626163,,,,0.024409541099458146,-0.04433002475271473,-0.011507303678846266,-0.04388555626995193,0.014762640122378129
CORT,0.07453505322358593,0.05277224329792955,-0.029183713653219596,0.01543408603765112,,-0.0012917661491583196,,,,0.04628016882982855,-0.014038432684604724,0.030965899109457934,,
NCAN,-0.023928999294318215,-0.0488756022663465,0.06577071595053795,-0.0038936821976469347,,-0.022409897374465238,-0.09806596459345827,0.033212962706967934,0.0021715244978584534,0.08819135365846215,0.006566046400753141,0.03329301666372599,-0.0545436491029405,-0.009756866210693063
PRG4,,-0.0016734250048571263,,0.01713894535138462,,-0.01631018697671182,,,,-0.005263512062787965,-0.020714566494625837,0.10420572179498783,0.0004103539307147785,0.08185267836083424
ZG16B,,-0.035141941041500833,,-0.0219537487772092,0.018482633429541453,,,,,,,,0.003273391081287519,0.16951116809034336
TGM2,0.03176431944875275,0.07648206046021536,0.05102531593352793,0.02446856511851919,0.15290292140323755,0.02409564739692381,0.1307682016683637,-0.05670566353812337,0.21244410552146994,0.051674832566572154,0.03043967215489666,0.09251499040040843,0.10389521028395439,0.12167907512357341
VEGFC,-0.019670777169703224,0.06807508477193631,0.04809620196449161,0.030989542469983165,0.018310705005570308,0.12717508698529492,0.0900856751928831,-0.028738382948618187,0.2965960266018334,-0.02747837573567819,-0.02812790267653325,-0.029484773878368734,0.06826613120491691,0.12816761425058534
WNT6,,-0.032498265118544915,-0.013010629587903218,0.019916543438140148,-0.00391009934103123,-0.014527086477830131,,-0.06829663763838403,,-0.03187420071999792,-0.02609105460941306,-0.030846637817609643,0.04571767785870804,0.0012473900896554976
NRG4,,-0.0233410306096399,-0.015927415780915014,-0.025327204026952304,,0.0991775112209589,,,0.20439012270594764,,,-0.0306923712213456,-0.04388556118847575,-0.04823197890912817
PMCH,,0.02594645617324337,,,,,,,,0.017526987148646637,0.0009162888824984324,0.06468850944433119,0.14789158859721477,0.008961675889798829
COL9A1,-0.022111816612371927,0.05917981253809235,0.06096023613898672,0.013865039246447318,,-0.022126990364548505,0.061684240834057054,-0.008926999678269331,0.23962009596041856,-0.005053458558801668,0.08220148981377505,-0.027721433960266915,0.0016424736704273798,0.047710034802775
GDF11,0.07186270050482907,0.0803735446968632,-0.020618759933940193,0.08508337656920964,0.08949014592901713,0.02716448231983086,0.04919233739384239,0.09693318394459162,0.03545809101209508,-0.014351301813841392,-0.06794704442626666,-0.025367625796063196,0.10511217455287232,0.06337165059524934
RAET1E,,,,,,,,,,,,,0.07791240597624513,
IL24,,,,,0.0455929187330459,,,,,-0.016180864919633484,-0.01320140276036241,,,0.029593863807019793
SORBS1,-0.04324117135034733,-0.012524427510824455,-0.002054306305801509,-0.036226336024464505,0.17547980813685027,0.03837103702865699,-0.04739311642859191,-0.02005665074197106,-0.019021095364410608,0.0395190131672233,0.07106964656513345,0.02167177230778056,-0.09470256035367891,-0.034776593417702444
DLL1,-0.022659206537217,0.003702053756876006,0.045378130815285654,0.09357095007172628,0.16300206989481944,-0.0014196764703837395,0.10964162416103054,0.0529095694842765,-0.014371003847575075,0.02304704755706992,0.027195828265220576,-0.01067576052387161,0.13886717262118312,0.012672778068989926
TLN1,-0.016101657608254244,0.10526126285364251,0.0855342090630514,0.08755797287727278,-0.04537871107776013,0.03486251698895809,0.08939146239484558,0.058402579480386116,0.12333340381376486,-0.0047023597499966,0.028012535779467437,0.06899040335172318,0.11444667830632411,0.13355583619833966
COL2A1,-0.018475889195728564,-0.035153660059319164,0.06461044535388284,-0.018768482605104633,,-0.013552787135421738,,,,-0.02236354834467535,-0.034406894001500585,-0.0372276513031046,0.011942243838260064,-0.019686624147165117
SHH,,,-0.015385183661574238,-0.014754307817507124,,-0.012934681058415998,0.10096441729568567,0.017577040919457106,,0.00979810975063534,0.026517847390779066,0.062006118942351154,-0.04343585639720236,0.11117751748800582
PON2,0.10408580632680972,-0.04167790235939636,0.016425666393139342,0.07503865438189673,0.12932696682371453,0.03284802015347065,0.1017336905656906,0.12151888965787415,-0.08212270653867375,0.08212226576783434,0.04089805405678104,0.00014775386615696712,-0.09375124782134837,-0.00632970571631876
ICAM5,,0.04413743422545552,0.03681923937156254,-0.03667544912039982,0.0655919818104271,-0.025260733414764442,,,,-0.014037810410749418,-0.04213404326062949,0.05006501689736304,0.029087918837815932,-0.02124928228344571
HPX,-0.0209864319944895,-0.011890220535382816,-0.01301063046556201,0.015538587844980098,4.4491807530025783e-05,0.03205491785154873,0.009600413507097193,0.045138495673342285,-0.036378020885298464,0.001094299492601399,0.005975140706104054,0.0012723299128317783,0.006491947220172327,0.006711674888417501
SFRP2,,0.06412426473915689,-0.006704811726175582,-0.014978993705495734,-0.059765526232140015,0.05782650827050514,0.06850728936512715,-0.047108657310572864,,-0.016082465319085405,-0.051432920146551146,0.04770970429522194,0.11776914355902338,0.20247577180085174
CFC1,,,-0.02198478145407481,,,,,,,,,,,0.046389493145697916
CD70,,0.045646452041299475,,,0.025744583548017154,,,,0.031038571409447456,-0.054162913118522345,0.015534177319838414,-0.0015837128542058726,0.022870009029880636,0.04116353896560609
HP,-0.036660276254766755,0.05224928968695106,,0.06252108203802145,,0.1387031203457996,0.017758148620598473,-0.03240731123118979,0.07202720720952083,0.0010962773017321667,-0.0020200405864359643,-0.026554308583747688,-0.05880177472666801,0.050817636068476134
CXCL2,-0.04013632685331115,-0.049192808196053144,-0.020108492622487293,0.08831620138230904,0.18915825418916787,0.0015914121247098563,-0.12236312300025086,0.005108451344864347,-0.027548638061484488,0.005073133652672315,0.016401743099801278,-0.05574718353086299,-0.009203018817889989,0.020087090512958525
NPPB,,-0.022435659958039384,,,,-0.01664519714221099,,,,-0.032651244688980126,-0.027556667900745624,-0.026411733921369012,-0.04451701428108618,
CCK,0.0456747948647968,-0.023409359674027585,-0.021843828174483028,-0.09854908467322744,,0.0017474437173946242,0.014750211684886173,,,0.016827969606142756,0.011620234046722957,0.01807796276879113,-0.011857594027481447,-0.06667794000114079
SEMA6A,-0.037676011014669164,-0.08317517642345791,0.013594324378876482,0.07170280337455827,0.06969609038379954,0.017116680479351887,-0.025182644428419325,-0.013960785414184142,-0.06239261329032679,0.022419664417125014,-0.02086588819717097,-0.005085565582183898,-0.07116835569362005,0.07136438583374156
IRAK4,0.011693599654295918,0.045649149147660356,0.06556806712833942,0.041791306767502624,0.14276069249239914,-0.022862539563584586,0.026630462764476805,0.010938412608553778,-0.04422419499653753,0.051878552788688664,0.01119213905225069,-0.07543263029614612,0.13595238259590625,0.039573815080670934
GSTP1,0.035710340411258056,-0.04386088565665472,0.0582741144119013,0.07312940206993562,-0.30498719200327773,-0.009375791334634604,-0.0329914413971068,-0.04631821799373521,0.027960036721048225,0.0021570114279108564,0.06867419751603174,-0.003571457966566961,-0.004834628500295473,0.020423595623218757
VCAM1,-0.0999878903986676,-0.025347470722437013,-0.04472938722028989,0.08193184752696848,-0.02338712900028085,-0.0033166454214213583,0.13714084158248022,-0.010235047864646764,0.09363493351443844,0.01228077229127565,-0.00423449421837428,-0.08510483469739716,0.09287183645156702,0.025797050798850626
NXPH3,0.024323578151246233,-0.024612998469701056,0.028078797523929357,0.07049560012929167,0.04091780387008807,-0.006917518424975542,-0.0192100524696396,0.050101710850010465,-0.01405996366181356,0.08437596347307533,0.03247532541710885,-0.012848408683826112,-0.030323796881420183,0.08243527544600414
MTMR4,0.04439019551505952,-0.05524997581233259,-0.007962826523458982,0.02621103324905031,0.11379877561253804,0.008040583927255438,0.05836287299526464,-0.09535292225529562,-0.010725802599895837,0.09665364506422953,0.03024234801212816,0.015517189928117832,-0.006223141204441469,0.052253704780981035
LAMC2,,0.05813367710552063,-0.017826667454968293,,0.11996944439782015,,,,0.20782953827646283,0.08915164533463626,0.02894179190840126,0.0044028054084176,0.06515946471817458,0.012473222029602814
IL10,-0.020431947887756804,0.017564529101099367,,-0.024628439726120437,0.15937617181332717,-0.014899817900857466,0.022136931806814142,0.046162073860300676,-0.04870165048974735,-0.013875701239499503,-0.03022902774925379,-0.03378912935070713,0.072819576658253,0.12356632084033758
SEMA4D,-0.0428596631333085,0.014587167710380301,-0.01504642842487936,-0.03495852953535563,0.05055656671079059,-0.06756171144965252,0.02426944031486111,-0.011438695523150584,-0.06264919543916332,0.08577009305816036,-0.034055494120601756,0.04758081276475014,0.08684702332809743,0.07891542338763911
TRH,-0.018061548156681737,0.036319283346162884,0.008229489103894363,-0.03888296217242513,,0.010881732264124819,-0.05056427010587373,-0.055599469969085415,,0.08918812983391297,0.033153686417566976,-0.048828558438488524,0.027011248911044766,0.12822958631541068
