,ZH8811Abulk,ZH881T1
BMP1,0.008659966282518064,-0.00266647961298197
NDP,0.03344184532531408,-0.010188496088464625
RTN4,-0.020448385247590333,-0.007721049782381969
HEBP1,-0.021102230541843167,0.03425200292744328
WNT7B,0.06305364307098471,-0.01958347222503972
PTMA,-0.06488431513925227,0.015442926378732045
CEACAM1,0.05033264533887231,0.12013614993976646
PDAP1,-0.07715971752793152,0.007312313701530496
QDPR,0.059985786437571006,0.008426003866243335
POMC,0.010401998123565808,-0.034351398650825184
CCL18,0.07212559010638674,-0.03121696314203216
CCL17,-0.01691332617360105,
TNFSF13,0.020855160571612685,-0.007601133398117295
WNT5A,0.0545717766995008,0.012161317868685137
CXCL8,-0.05541696676098609,-0.004286017330906752
GRN,-0.024314601596485075,-0.059019855657205536
MIA,0.09221296107200605,0.011095943580354643
COL4A4,0.017962486142600907,-0.023609992084889803
TAC1,,0.045971345313768404
RARRES2,-0.044468027414977546,0.050398392671969376
FGF7,0.045137803667567256,0.0718580172945482
HBEGF,-0.051436259582278016,0.023437170856138546
CSF3,0.019790259009547534,-0.030104753698757106
PI3,-0.04947963491832697,0.03704727387156824
PCSK1N,0.06637480088381473,0.01830880698583228
NTS,0.021475443086171338,-0.0057387755971650915
SFRP1,0.029633840146987642,0.04937220476310871
CXCL13,0.031069584366541253,0.10084863835876604
MICA,0.02988294947006268,0.025007908317229155
TG,-0.02247358191082512,0.0048725540792688765
ADA,0.08971023309148425,0.0019831669304525407
LAMC3,-0.005258470221365802,0.08075734113497951
CCL7,0.008231469009542644,
NGF,-0.02927627054425208,0.013395757241800001
TNFSF15,-0.024712601499854065,0.001956087955091331
HMGB1,-0.05807958940893837,0.017898615485186897
ITGB3BP,0.0008592624566274396,0.012174770545094856
AANAT,-0.022238381230374943,
RELN,,0.0102142487065772
IL15,-0.03003857372670886,0.031534207296275325
UTS2,-0.018937609191154222,
BSG,0.0374522951890044,-0.025203666957460968
ADAMTS3,0.019781644758705287,0.04840219464443837
CD34,-0.01619460984508804,0.04453507886580731
PLAT,0.08521049502838039,0.08279789797691554
NTF3,0.03398327635653194,0.0006998392053802762
CKLF,0.005671478920280428,-0.004575613117970589
CD24,0.0061636810819427675,0.09633651563895107
HSP90AA1,-0.07163806089537463,-0.007464574957038892
BMP4,-0.016510668438275106,-0.012248312850587643
SCGB3A1,0.040475279701475804,0.05833210999126415
IGFBP4,-0.08360583654145984,0.03048857836110769
RSPO4,,-0.02614540303621635
LEFTY2,-0.021518581046668556,-0.03555602081101461
ANGPTL2,0.06527962680019145,0.036824078748556116
LRIG2,0.08984834200088888,0.016056278544888745
ICOSLG,-0.021491833991860644,0.05870739137352297
WIF1,,-0.008555991746921314
NPPC,-0.026396683616400605,0.0352174883995694
LYZ,0.11549623457962511,-0.031068051816101696
EREG,0.02122274153310948,-0.032564540294945384
SPTAN1,0.04808680650941507,0.04635205269538022
PTH2,,0.013696347971841175
COL8A1,0.04734081867982108,0.019252835522079067
GSTM2,0.024260451145478205,0.08132865618178212
SPX,-0.025558208351481277,-0.04642856029508294
MFGE8,0.029843558182563634,-0.023578370400431252
TGFA,-0.0010818594869778377,0.046711458211912284
SLIT2,-0.05528815378804614,-4.5478974999809134e-05
PLTP,-0.06270049280818994,0.018516141396755663
APOD,0.049273998207976434,0.054178933291098276
B2M,-0.012121246799443788,0.05083012260891278
OMG,0.08368400107539395,0.02522525343422888
CXCL3,-0.003887126434809647,-0.015608004955343301
CXCL10,-0.02617627765254594,0.07440067773233239
RSPO3,0.005846534251847789,0.024521399203042735
CORT,0.0951642265851701,0.038267049656752226
NCAN,0.05843021256909913,-0.0341003755318419
PRG4,-0.027764364085643294,0.03258366556381272
TGM2,0.03678277886671579,0.020825854648115497
VEGFC,0.019734271254519414,-0.025996114697246386
WNT6,0.0650444314269793,0.0311098464573767
NRG4,,-0.010874278071101981
PMCH,0.04132347315299529,0.09316255900098584
COL9A1,0.018045426962181553,-0.0008415321064434804
GDF11,0.013156689594660285,0.04989280533310944
IL24,-0.019210280502085317,
SORBS1,0.017044523523045103,-0.028435852244478952
DLL1,0.0970969078082802,0.028061542808038922
TLN1,-0.09355870128744309,0.04143975898429179
COL2A1,0.03222013684210795,0.003197219554817107
SHH,-0.04901708723461924,0.02539047425230166
PON2,0.052751267701347894,-0.06287627660487285
ICAM5,-0.0536980181282013,-0.0027099006489812905
HPX,0.012737227660598255,-0.003403622303493103
SFRP2,0.04974927013260276,0.02515297624361183
