,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
CCL17,,,,0.03339815096509245,,,-0.01831198740570665,-0.02158057624060142,,,,-0.015465277762658653,-0.021906270480652627,-0.03005226084663412,,-0.01812719961661035,
VEGFD,,0.07650791079527075,0.006044395050038487,0.06532610966150994,-0.023156924927882256,-0.004639146721714506,0.00815403673344505,-0.01582961365557308,-0.02597865326854377,-0.02623163058112197,0.026173227950325142,,-0.015175142219476858,0.05117599224522463,,,
TNFSF13,,,,-0.014488369963551365,,,,,,,,0.04176526483692613,-0.02381136706090965,-0.032227163306169294,0.01318781934714516,-0.015352015899733108,
WNT5A,-0.013314587061364737,0.03443832082049621,-0.008006586536995592,-0.027062169961676714,-0.032152983366545373,0.03291155494305362,-0.012481930991154648,0.02707128740290134,0.023928697676604112,-0.024495160421855643,-0.01303765228145949,0.014345708386365955,0.010803510420221147,0.06937793396965837,-0.055315046507567134,0.036911123909113525,-0.016712260647423226
CXCL8,,-0.034948912798440646,0.02109792683908348,0.05442438218332766,-0.05402851525584314,0.01914189604138921,0.016482130957092764,-0.014741224530553938,0.02788786022413127,-0.05208078544846057,-0.06549043579416779,0.05269412800303042,0.02156715348347523,-0.017899992002798338,0.06417758120936537,0.0015595302875293085,0.0602396599519832
GRN,0.018915916068379626,0.019996473722748775,-0.009094750895772143,0.03871005963181673,0.02767679661571863,0.09282083651773401,0.012272131766581047,-0.001288849873240667,0.09335825373047515,0.027638799221987167,-0.0801132042131469,0.07015141560528981,-0.05996389301509438,-0.06641798932926847,-0.09253937629819262,-0.014189227331558203,0.016383367589220037
MIA,-0.007448313017032004,0.07840811424393795,0.0806784360797544,0.010926787459521834,0.002373852055445342,0.04564502632302967,-0.0280371728776374,0.045986240318784094,,0.010226383991918657,0.0030937307107351173,0.020013495406616125,-0.033839964845609985,-0.022864805440644186,-0.027535861711299056,0.014441426604931916,
COL4A4,0.07645985429277309,-0.026378192021279678,0.005250590948600634,0.028086273023716683,-0.005143629370581335,-0.013038938378821755,-0.019118281400120552,0.04390596278506334,,,0.0014515108022920198,0.037246201645099015,-0.02429777546211956,-0.04629307855895584,-0.02880951535186579,0.015021490203264558,
TAC1,-0.019736364173747856,0.0345232586318246,-0.018148956962305802,0.023747381360760544,0.04780536755552778,-0.07117643931835708,-0.0013337276188714689,0.07547495776853559,-0.058436686498182844,,,,,,0.0016880395381656517,0.11326836730044873,0.09941704416538426
RARRES2,-0.02450537762611274,0.03808554791968266,0.05878798772856611,0.035140297428312026,-0.026486001544699902,0.06974372967822734,0.038745521649441256,-0.0035614518161206756,0.013360706041477181,-0.05002141099263341,0.04889452429407014,-0.01911012002796233,-0.012239154302541841,-0.011710553206165935,-0.04210993068233374,0.01049652034026335,0.006337569675885044
FGF7,0.02318429867658202,0.038094255798472906,-0.012205514674248808,-0.004354258567145094,0.06800944738267974,0.015873942018778425,0.0899521245979149,0.034646715391133114,-0.02841825863632464,-0.013028016938598612,0.12314207624075092,0.03649807523064429,0.004217814478836267,-0.005396947870215107,0.037384223243037994,0.11478204569915412,0.010539809037965935
EFNA2,,,,,,,,,,,,,-0.014422957112398821,,,,
HBEGF,0.020604057793784544,0.042782703942790115,0.043333154698423824,0.051486740948730236,0.03529689567284798,0.10122636026132234,0.019658445293720666,-0.03281179468369841,0.022084451198373035,0.05876014009670817,0.03878273810322901,-0.030241125187008666,-0.009301946020977146,-0.01835990255631516,-0.0025827563416726453,-0.0725505150168922,0.0043445326043375495
CSF3,,-0.04087543457751859,,-0.0023658267976235598,-0.04530033228984217,0.013537322010632362,,,,-0.03940846692023721,,0.015531622610637216,0.050470228073159935,,-0.027581415972242267,-0.01908514474568815,
PI3,,0.027409845039288845,,-0.0017136389444999435,0.0003401308935267762,-0.015533291085357132,,,,,,0.04546343430144246,0.04299323227077708,-0.02553429700222724,0.019271907652449873,-0.04146567911461612,
PCSK1N,-0.062123090923386845,0.017357822053411576,-0.04826189668695382,-0.03142241055859577,-0.009376736223454972,0.007046049462370267,-0.0238786836629785,0.007941797805737722,-0.09075639346299556,0.00607746297780576,-0.06615603984538578,0.0327924235762088,-0.011908001730699598,0.07117918896152177,0.02120194394239057,0.06968192491958156,0.02061204471703698
NTS,,,,,0.022464924416678807,-0.01695564784579039,0.004527040652389283,-0.017898937284005864,-0.0233891329890641,,,0.09162476476259046,-0.017571636291734593,,0.025527419420424975,0.07991877380676374,
SFRP1,0.035396597237973414,-0.02078463797535436,-0.041719918264822305,0.08998255604131272,0.046499906747319096,0.09827445816016138,-0.026007186951677523,-0.008122471401133978,0.08452678349647294,0.021476013499423293,-0.08516675041339197,-0.005047254569194962,0.04700192369814167,0.032090790144032974,0.07482353594591304,0.019047577300849557,0.023822007102591317
CXCL13,,,0.04975600142373167,,-0.02618061610380726,,,,,0.08312508533661492,,0.027970447201839034,-0.025445567386040452,,-0.0014132141676393354,,
MICA,0.04973053506635126,-0.018176538929686986,-0.005395798551048991,-0.018272220437751032,0.0223116455521954,-0.021057176243644747,0.002757831608982807,-0.03895468205504612,-0.0001615444752293301,0.02915626203232483,0.018842655057844097,0.03916923893204373,-0.01945630258098448,-0.10072463073995762,-0.0005343228354487044,0.01395737479907118,0.11186532512244887
TG,0.07645983706225054,0.11610084867740238,-0.026969230579647844,0.09823103757420401,-0.01437960374453687,0.006114821117396358,-0.018448634321676035,0.02113990328027763,,0.07198139939599367,0.03459440231396446,-0.02054948760553417,-0.021641390961751078,,0.0092609580028597,-0.013958078434441253,
ADA,0.0019071586276125812,-0.023466020602141372,0.017234648279756685,0.09835422753540814,0.038034915138735935,0.08818868960378708,0.004983275061271245,0.02018280401531505,0.046998110923155735,0.030757142323553116,-0.09044763551504541,-0.028671180450849605,-0.001741422702287033,-0.02110943529598607,-0.023740422684361603,0.019973957543430485,0.07702020325054676
LAMC3,0.0747826820782791,-0.04786015279067333,0.0051872759904679246,-0.0385942965131835,-0.015935757612290272,0.11709943640254963,-0.016618293165131397,0.016151404047290246,-0.02755476233670664,0.012780421465491281,-0.07428792608728332,0.019626300219696646,-0.08186401331574299,-0.023868810997716674,-0.06980833172808877,0.05079136814436239,-0.06568263084173231
CCL7,,,,-0.014299394584633428,-0.03471066330223422,,,,,,,-0.02317888661008377,,,,-0.01999938168088649,
NGF,,-0.023549499805586994,,0.014137462376963516,-0.02691216466552981,,,,0.06547567490527512,0.010076795878978927,-0.06346320943093488,-0.02676975842447205,-0.014229088303834524,,-0.0473512638887485,0.016867546999921167,
TNFSF15,,-0.029133670317303937,,0.019553906403935523,-0.010700189338552137,,,,,-0.02509608633366079,-0.0349728140874086,-0.003704370187054536,,,-0.017127585804275036,0.011408980285530633,
HMGB1,0.023739816225089885,0.003079179082337099,-0.029555388798167815,0.00817665224322398,0.012299356601482984,0.08759016795644856,0.012945268112879183,-0.06175692498245798,0.010813134913227567,0.05530401201970614,0.040848244370454014,0.031258542185641815,0.027778681029435714,0.03396429041735889,-0.010109186749163675,0.02490613820932751,0.07124833419167687
ITGB3BP,0.015659960420748867,-0.008347346211964134,-0.02364272188792087,-0.0060694685110141,0.003961814051159554,0.030711155275684174,0.05509425641177971,0.01601486192840052,-0.030698422253393597,0.0793218084042497,0.11130762872628014,-0.05907684538090668,-0.019744429951883368,-0.02312678997153572,0.09602312373685087,0.029959771583161585,0.040974080658070615
AANAT,,-0.04220875476319731,,0.06650064702722103,-0.023156928233663793,-0.012443414462155973,0.017345909226029393,-0.01800285284898396,0.07323498073722583,,,-0.020334423825897154,0.06334565215106244,-0.023027902789772764,,-0.02116017983615658,
RELN,-0.018949160014303103,0.04545939978673467,0.02910014026565241,0.02246400184163315,0.02952581603477938,-0.015917678585962287,-0.004183487256895166,-0.03486810746490371,0.043304814569168404,,-0.07328397285779956,,,0.08345273983873018,0.050743010283808725,,-0.01020220636691801
IL15,-0.04390060080933898,-0.026023616771829065,-0.03435838715329593,0.07059723288530474,-0.025780654925775456,-0.00889888045561292,0.0017646812963422606,-0.023232268034433002,0.0030701118794083564,0.01134849377435108,-0.017138600264064444,0.009570093584550712,-0.008435897104387994,-0.023264690328010693,0.049189781763988485,0.032020583359051724,
UTS2,,,,,,0.07065740874303587,,,,,,-0.017316250115190727,,,,,
BSG,0.013130900447585052,0.10057990202917011,0.04173214191310632,-0.004743316788735233,-0.016876783570079466,0.010736011947190283,0.02343647422631434,0.04443557249588763,-0.02995096603732727,-0.09839857441342385,-0.022696256800577193,0.011983414638797924,0.01522173985542814,-0.01998027238518744,0.015954267238633003,0.008242300151974413,0.021723842776755372
ADAMTS3,-0.01118401704334701,-0.034028229446306554,-0.01937883314473429,0.01345439704453298,0.05110253709891339,0.03707928687583413,-0.0017391963078466368,0.054790625037730877,0.0421748802879632,0.06692797333499846,,-0.002095017080649357,-0.005626294774123037,0.08349950936398066,-0.06299038881406721,0.08335500413120223,
CD34,0.04001842768287083,-0.054413777791882174,-0.0027154636755666087,0.04233515961867929,0.01265918813944926,0.07009852006051308,-0.008333566923338491,0.010952195502153447,-0.032423376695247454,-0.025396005928915787,-0.04011300978288262,0.017338632080152478,-0.014380760121640858,0.0010064610996248118,-0.05531292439091475,-0.000793868234637423,0.017001263808454823
CCL23,,,,,,-0.014158630395897688,,,,,,,,,,,
PLAT,0.07182261042354066,-0.0002979985714285887,0.054556536459067835,-0.0018995204801344771,0.059315899907748694,0.10382238668282294,0.026594397568384616,-0.032595798589486545,0.035586724618589964,0.007043871434137789,-0.016727708054306477,0.05797247006328172,-0.02693058536944341,-0.008257285015753412,0.01759845305356187,-0.0025782134827484517,-0.04810705564906787
NTF3,,,,,,,,-0.029060899160228523,,0.11492389614397187,,0.0413684805625443,-0.04180909767340806,,0.03869870041662455,,
LTA,,,-0.019833256939094105,0.04455464869819996,,,-0.015978828016158256,,,,,,,,,0.0022419848806032186,
CKLF,0.048513633377318635,0.10214166084503871,0.0034241419391120116,0.002379862298556764,0.04209632945250246,0.08258040761694638,0.04589333796799078,-0.033084865969236314,0.08697041301192383,0.021535605203754055,0.040244304074630165,-0.010538636495342691,-0.0427758982764775,0.003541583425776803,0.024104017429921874,0.06761087970406053,-0.030627019153554706
APELA,,,,,,,,,,0.00010917562091640396,,,,,,,
CD24,0.01984644603965426,0.0063509606181332105,0.11334086999348252,-0.029319146123369534,-0.0467534535335449,0.009407193266867203,0.010063126111826996,0.011762925208693075,0.006927492613807801,0.08439060958075312,0.01783586701546219,-0.01617738986974731,-0.009896066409398746,0.051449257641749076,-0.008242735247921889,0.012597481711226896,0.0996954610739268
HSP90AA1,0.03729180484256062,0.01812090655281155,0.08235274971945611,-0.0035693962789621397,0.02224340111558748,-0.05767542379264294,0.07603789431278049,0.021471622299708285,-0.09140820858378036,0.016844950730498288,-0.009142647711166973,-0.018737590051355175,0.03871101134713642,-0.032667870890545805,-0.0038937228925747954,-0.0393264687081347,-0.005678734949230345
BMP4,0.05419537968677478,-0.03943919619864101,-0.02102441498107444,-0.022428641998362173,-0.044939759971563874,-0.03811460296820398,0.05463859665565967,0.030980452002487897,0.03063709768204224,0.02597324662640555,0.049614220498414026,-0.03330569008367374,-0.01334339349949149,-0.031826781434836346,0.04937072574910152,0.1053573870977346,
SCGB3A1,,,,,0.02631196635148865,,,-0.015185582458431187,0.04249438114951968,-0.019595533532223132,-0.045855205711236455,-0.035279245305306094,-0.027609246302401996,,0.0067635084458435085,-0.019756949895250186,
IGFBP4,-3.4775520017925176e-05,0.014385473715030132,0.017942435054788618,-0.02602825076238119,0.011656573510521386,0.11519087705895549,0.012420595759991895,-0.037197524358443854,0.08674819571009176,0.006216661427152554,-0.031150440886290782,0.06607619004600689,0.014332608071936632,-0.06197453535426765,-0.05464208942729601,-0.0037141487776222344,0.007089005132601973
RSPO4,,0.012575186891585101,0.08134991920941596,0.06667912184822741,0.004102324581929465,,0.011563516207568398,-0.01518558023719623,,,-0.03838030633846789,,,,-0.02395393246261907,-0.013939004673650085,
LEFTY2,0.0410786898751336,0.047769452436801446,-0.020076839510078093,0.03204712793492371,-0.008393027364673242,0.0980646093388094,0.04165226972277529,0.052062957449741105,0.021043263258009388,0.02858228067464781,,-0.019676249930332665,-0.016583809347593466,-0.005533134330397342,0.10222904443179143,0.029276040202387086,
PF4,,,-0.018041042807660945,-0.012475940060221331,,,,,,,,,-0.013219638741352239,,,-0.028478406553715172,
ANGPTL2,0.058506719642245616,0.018304914171335854,0.08847121478521132,0.03167261356386318,0.028076424132331072,0.046510377629901296,-0.04257211712666955,0.04481559281246478,0.12006941552386174,0.07366465034452994,0.017260974339625538,-0.0005510683543166628,-0.0804331443215417,-0.03135670978520388,0.031403909204899216,-0.01069920342184474,0.06495523306388955
LRIG2,-0.0686282210240155,0.01570824928293416,0.02071276336529735,0.026769435303459876,-0.018698296709373275,0.09183585380436309,0.02459251778406416,-0.03799202052525184,0.0052908034760009584,0.03825926935026612,0.018257180036315063,-0.011410098088519333,-0.04837929630911339,-0.04833237863506034,0.005262406995634096,0.023048153139962866,-0.005021633157352654
ICOSLG,0.02576148810237116,0.0013119182892263332,0.02012023958093454,0.04281920579674976,-0.08451356049350066,0.004912230327937898,-0.02306617602200973,-0.028819395506061662,0.027051537333426672,0.007154059258235252,-0.028628643348692487,0.04602085340572761,-0.047768851564973014,0.01715732435625172,-0.010447266786025583,0.03160969337821754,0.03784870218808069
WIF1,,-0.031447810175756305,,,0.01625657022603151,-0.0428796711018989,0.06256906766065949,-0.00766692737510406,-0.0338578464878986,,,,,,0.012875863894144933,,0.10954393966737037
NPPC,-0.07311819354105425,-0.01430550056539988,,-0.01935325968038616,0.01250825490472399,0.012086704850052175,-0.027974934317948195,0.005392437920493357,-0.048885345517818514,,-0.017585802537958765,0.09264036835196036,-0.02501244274329331,-0.03526698343930606,-0.019473781658442775,,0.0628983130516718
LYZ,0.06629612027454615,-0.057697753136133484,0.003085428899550112,-0.004390693354256218,-0.025803728981594626,0.1472610302317341,0.08626306733325396,-0.025590894582781822,0.10587992733434438,0.03340455101116518,0.0022089161371556397,-0.03256853676533918,-0.03150799979113836,-0.035729633869159436,-0.009676734211754507,-0.005255031397909246,0.015791533670729146
EREG,,,,,-0.0014127461939133635,,,,-0.0015157052490745637,-0.021564261307290385,,0.03842380533553567,0.0035890034277194535,,-0.02983502674718164,-0.022405491316888154,
SPTAN1,-0.014609159950833004,0.006593479487839202,-0.04503522027521536,-0.01617486042368363,0.0036457351229451187,-0.05206682034474156,-0.04404739084639218,0.05930368100928467,-0.06360547720374655,0.06801954323179515,-0.060878146306074854,0.03251984159248123,0.036604225887764685,-0.0094940989330064,0.0128442073963727,0.10868021972179277,0.18314606237197278
PTH2,,,,,,,,,,,,,,,-0.016474617670802747,,
LIPC,0.018425926185395004,0.12080562573565178,0.033564682445297,-0.0224201934632059,0.01853953176025563,-0.019919855194334906,-0.002101368914212204,,-0.03063621962215001,-0.0029303164127107454,-0.0015107373870175082,,,0.08143587357682672,,-0.03600748489593491,
COL8A1,0.03185842284386401,0.01281344823419721,0.0056343298066995,-0.011937959815605945,0.011187994797563869,0.00134281666596483,-0.010934033319713555,-0.039107360701164516,0.0951504982232487,-0.042550670040575,0.029370093468562272,0.008586385457107038,-0.023783543044609567,-0.07278232022685435,-0.027619319084429127,-0.044029583369663214,
GSTM2,-0.050636250244004685,0.030127071978392792,-0.014741286075681335,-0.0033305753641581872,0.07058351009553053,-0.01806202666295325,0.0571709166207302,-0.012667924986908316,-0.03826867832084203,-0.0008898111368204741,0.07235162874653304,0.04591647857106159,0.01804288584633988,-0.028427580451802412,0.04472137188567024,0.12095789678026057,
SPX,-0.02769843871135291,0.003606039250733109,0.05234571060830503,-0.0025379941098356428,0.021933807312736153,-0.043640193518412265,0.020980830897009917,0.06127570179986899,0.06306065376422473,,,-0.023370021201891335,0.00836309866176115,0.035886028260554904,-0.001695118665999983,0.09650424975995563,0.008747185022937358
MFGE8,0.003927059527301175,0.0021992237787941517,0.011206232377565016,0.03864698595678086,0.044393592587105624,0.06948575323503745,-0.020277086089838792,-0.025843353765663928,-0.039336555240972106,-0.05559346803039927,-0.07365930337087268,0.02579246867586197,-0.0262764873738466,0.0201763948112385,-0.06051097792254063,0.003525596184039514,0.20371584717442365
TGFA,0.039014538687564916,0.07429093573603679,0.036504431787518256,0.0006014130399935621,-0.03489526937428256,0.05010484152115217,0.009480838219646313,-0.007362842366110896,0.027882006107439537,-0.006346838507043382,-0.03352829129505323,-0.00105340519573839,-0.04566045431011119,0.034531032571534725,-0.06931192729657101,0.04202829000144446,-0.09029013545343494
SLIT2,0.05435704680664512,-0.05830055549831719,0.012137981194445566,0.10300850930377717,0.023734086123106173,-0.04134756010076758,0.007437634559107675,0.01453727747739666,-0.07003000953590889,0.012400070176832836,-0.0465788843165187,0.025722785220489965,0.017850100289115406,0.018920568942128343,0.00020618100989052603,-0.0379579570257916,0.2296088742074721
PLTP,-0.04153538108812691,0.02163278017277416,-0.021478733302955084,-0.005870028086617106,0.045478161817034436,0.02772577801530041,0.027146619604302,0.032657789091203024,0.06404983448412252,0.043309908422583754,-0.0954238672485825,0.04711934217103125,0.006978681587063626,-0.13277018031801807,-0.11126487976432498,0.08764307186345671,-0.08411639545379816
APOD,0.008052073918696142,-0.021705932684880105,0.0038686623565871545,0.008283316994181606,0.041340975587107684,0.06312267527330438,0.05904237764000795,-0.04472312706905141,0.007798514835998389,0.05880318375593944,0.04033681287670012,0.010728876136681135,-0.07259355129989432,0.13359567491437732,0.036963983469462926,0.055716651010348,-0.0915735733416765
B2M,-0.025278767378471078,-0.12319829889502226,-0.03434239416213379,0.06723062995379749,0.05057536151662043,0.10784891501302567,0.027624323650656077,-0.00520514930239067,0.10469654055776868,-0.007140471493094276,-0.018287864269756465,0.05312313811149835,-0.046364522716727107,-0.03918959916776115,-0.08736560625050442,-0.06185905379439141,-0.05491066406152327
OMG,0.060481650284916186,-0.022199142349048438,0.006690324747810358,0.006759448184577325,0.058022059860594874,-0.021455451586617418,-0.016675878205945394,0.09916576040533198,0.08086020407152883,0.054407284522287776,-0.0023321258773790574,-0.06035645070461157,-0.018226660935019446,0.062417452720705056,-0.04063582599452437,0.18397966517461925,-0.09438757728084378
CXCL3,-0.018406912729257527,-0.06897956020662578,-0.0015532802842100333,-0.011063050379939276,-0.018807775348855166,0.029801317245410935,0.04003409540613652,-0.016245360976145914,-0.03387118234113692,0.035350474136289986,,-0.04185810386158268,0.06559104750403726,0.013174507589955498,-0.0016441441394609278,-0.016893441270610165,
CXCL10,-0.008652318156096144,-0.018795818608621655,0.0032695879979577533,0.08241630048914354,-0.0002811306687855761,0.07999209376172949,0.043935400946625375,-0.02467789234836459,0.044527803776807866,-0.028633482919126034,0.14254343885724932,-0.023935173988482574,0.00533376696708135,0.0224664204444471,0.025560845182069917,0.04433175242686679,
RSPO3,,,,0.024658431717533992,-0.030815101364563776,-0.020432746351146888,0.01390889342727323,0.01706848534133734,-0.041162816894178195,,,-0.006380844522680036,0.0861023075014249,,0.0057763958742625115,0.019935534401921178,-0.0366728167062172
CORT,-0.0228571266440626,-0.03225414054375377,0.02857832372702414,-0.014853551231893603,-0.016813132057089723,-0.0353634453974115,0.04807578119254691,-0.026792534823142464,-3.62214694939784e-05,,,-0.010383235502372183,-0.0138336800400923,,0.007410188057281758,,0.08436567612295108
NCAN,0.0627162158726286,0.02783452194634641,0.002215436593618065,-0.04281535517602526,0.03049041158370183,0.06950309025997425,-0.04172268292401051,-0.009609637772746697,-0.06704077666999946,,-0.12435669850393946,0.008865387890731472,-0.0009471810378239984,-0.019243388759780964,0.01030457007322661,0.06402553197696689,-0.009564450055427158
PRG4,,0.023892332934552046,,-0.01429939681298181,0.04817337500602844,-0.01770030964924547,-0.02375006120870806,,,,,0.07661299582612781,-0.020412441438005066,,-0.006395947358698617,0.00987678896542328,
ZG16B,,,-0.021709462833057393,0.0010492950114345185,,-0.01911032869276531,-0.012696629392591164,,,-0.026202084975119614,,,,,,-0.025306256566959034,
TGM2,0.014468279951087307,-0.06151052652881797,0.008529319028962944,-0.012116137765250301,-0.005239449745716172,0.08678779411607412,0.0023996819042964106,0.032059862473042315,0.007008043293317824,-0.039800551698954516,-0.03299532622537232,-0.0016370920347694748,0.010079706419466213,-0.01865893893879602,0.03901189373060666,-0.0037892832951930727,-0.038848532689233405
VEGFC,0.05724809334859591,-0.03158474735053487,-0.02787578629874017,-0.0254853539234468,-0.0015746928308599563,-0.023336746944718944,0.08302818698072359,0.025203799807276432,-0.006249702620438061,0.02420098271855097,0.006786700868283947,-0.02982989549706468,0.0037788124120709875,0.027814007413111762,0.03194802858061343,-0.033875701703106914,
WNT6,,-0.04005787409012161,-0.020076840036984775,0.010500870792962592,-0.030401381526732045,0.004598451800318555,0.0013341271279987705,,,-0.03261478680829419,,0.05220619630074448,-0.025710512667914565,,-0.03179077763603146,-0.0026625562442105445,
NRG4,,-0.029852548768661096,,0.0485213526101363,-0.031426573220714966,0.029418802539962062,0.020473429547703585,-0.030737043822235365,0.03832024378884373,,-0.044641473494799334,,,0.04658328236318281,0.029344389508979798,-0.020295463992470116,
PMCH,,,,-0.024113579756390082,,,0.012029846253736222,,,,,-0.023559742708909155,-0.019409393190025555,,-0.018212278287534082,-0.0024243374394483947,
COL9A1,0.03709104358760448,0.05707202846648544,0.030065642788305213,-0.01817618428038844,0.020838218044725996,0.11431320381900371,0.041930617877784945,-0.022960684411612906,-0.001827392214980705,,0.034777586232227646,0.014627033236509544,-0.01171874932795966,0.00996719096411628,-0.030304465513001106,0.13578756711288528,-0.018276352651056732
GDF11,0.015378228808704748,-0.015364169218732647,-0.010268054392916105,0.034526588945081614,0.052737179488584904,0.037012500156958575,0.012976870150716061,-0.03173434975496954,0.05092934721869713,0.05744641522237306,-0.09429009913715498,-0.06610812521001824,-0.03242564824440717,0.003938815112683999,-0.007813555584547265,0.10810779090340879,-0.009259841424436343
RAET1E,,,,,,,,,,,,,,,,0.05305473911634619,
IL24,,,,,,,,,,0.04215490809598823,,0.033040445377940285,-0.013008858322732839,,,,
SORBS1,-0.018055110048301314,0.0771896562108809,0.04587232050957984,0.018597221382753937,0.040053277620143705,-0.0554019102351088,-0.022162759166676208,-0.027905995231510144,-0.0407279941784407,0.03825089581534664,-0.07412191539535738,0.03331938565979918,0.027963806074963536,0.024727699745635292,0.008124082518485096,0.03535655570344146,0.02502548772001117
DLL1,-0.01010272415198275,-0.0173379904829554,0.014586804986987953,0.007115362691485,-0.0568470953771857,0.031711178511601476,-0.029451842192241895,-0.009367363881746697,-0.06936408691091814,0.01720252998560218,0.010619757379499935,-0.02353254671762895,-0.01382585264451518,-0.02033739132764854,-0.010640969019507222,0.061974489359283916,0.13406334609767648
TLN1,0.03840013668042085,0.04065481059426804,0.02567007345166272,-0.022744527049472416,-0.07570734595321861,0.07803643478068124,0.0023294311039501084,-0.02274913180585047,0.10470460556643091,-0.06421664007856374,-0.004497094060438926,0.04900969587033309,0.014438790372352258,0.007216169114069449,-0.00815585086313895,-0.052337850309247466,0.016442727792256744
COL2A1,-0.021468687421755752,-0.03055604951012455,,,0.05315871365332211,-0.016337613921333784,,,,,,0.006042952196555101,0.029419451464298398,,0.0030671155902926737,0.025360941348817258,
SHH,,,,0.06230302324020863,0.1288431330312562,-0.012843349666071978,0.057734572256169354,-0.01743575689574261,,,,-0.012064726269662568,-0.0473664473266101,-0.030011039817303842,-0.017177662061277004,-0.03419634170654788,
