,UKF248,UKF255,UKF260,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LEFTY2,0.025923315832330988,-0.08880045042562473,-0.02836591842158731,-0.07238054308144312,-0.06631044947153739,0.2927410892809492,-0.03755888110150997,-0.03042870704388897,-0.022888564821469202,0.19458800356909992,-0.08058188570122683
PF4,0.015524360859163599,,,,,,,-0.02425597798765247,,0.031464456544678485,-0.022189057777530947
ANGPTL2,0.03115946091513186,-0.1326109143493646,0.03703685741767489,0.2948731620509665,0.15860200766023033,0.0646448471116209,-0.09359174629473777,-0.09685277840404906,0.012578820706081786,0.309439513495721,-0.045548523930339806
LRIG2,-0.013154911634183378,-0.04253508411567058,0.030882576988417274,-0.01578455417418454,0.07876051669944456,0.00795799196726826,0.04843124973204759,0.053310539608206434,0.00774642847001358,0.07273958850787057,-0.019680193107786178
ICOSLG,0.0763862946331249,-0.01950666508443135,0.01598233317173027,-0.11125950152627875,0.08300676272902206,0.08583893626384466,0.012550261552759965,-0.017943450717089967,0.03080538921987303,0.0973178463603492,0.1172694591445349
WIF1,0.02624669815946345,0.13040110225637275,-0.01736888660755987,,,,,,-0.015645714469835016,,-0.08449597043991323
NPPC,0.006312342832416944,0.08075053667697066,0.031128920211309075,,-0.017650946960373462,-0.03315484907991194,0.05863489451135363,-0.008563323400121892,0.05491550347133133,,-0.03241325559418894
LYZ,0.02494932540866319,-0.03998817031145835,0.034426839166521915,-0.34526376806446274,0.08180773122394001,-0.008404915953749833,0.020541571696209317,0.02145211405427959,-0.0017658078575349774,0.13840806911731388,0.039896872673160284
EREG,,0.08811680080324791,0.018854510541746097,-0.053265798790094535,,,0.13564423081215898,0.18819600360989355,-0.02096285170334093,0.021620879693273306,0.02836399215898309
SPTAN1,-0.0034548691102916917,-0.19494041075154,-0.05201460243399217,-0.21267267660175299,-0.00012786892680831486,-0.002213697075018088,-0.11480972335060241,-0.11581013933038949,-0.026540786351355598,-0.020773395930949217,-0.09986947880319412
PTH2,,,,,,,,,0.17896776824174337,,
LIPC,0.03397522124670312,,-0.017693390945292858,0.043311833294429156,0.020853685296430384,-0.01894953636488736,,,,0.029967772709671384,-0.054809527512874864
COL8A1,0.05276898123608375,-0.01870391799322491,0.037183594363084105,0.3578802466562431,0.024228245258980666,0.05938073501797868,-0.0325537479135665,-0.0067333855943095605,0.013611081208745776,0.1170337238788809,-0.03998462500983407
GSTM2,-0.0168745991461233,-0.006834371334319023,0.05867466064254281,-0.11829511048872217,-0.04719409633741959,-0.029932721755397844,-0.011776736885033223,-0.063458517511355,0.04507680178060826,-0.02021721489850714,-0.01968320288061065
IL4,,,,,,0.024532571310645127,,,,,
SPX,0.07144161154734344,,-0.03548576205358288,,-0.014601880341370702,,-0.04460971225560986,-0.0009576047731619418,-0.04141930000985936,-0.17391897417377722,-0.05640641978191124
MFGE8,0.0631835260453617,-0.00028579417695575124,0.07044010433821873,-0.08585650396694788,0.26132683515372307,0.2540552726117168,0.11924977265066693,0.04961538045691012,-0.01985819684257126,0.3919294772394159,0.1449908143586963
TGFA,-0.04746621805900602,0.0003470373881796289,-0.03537151009512481,-0.11481103188679909,0.06099421526528929,-0.0711899684931255,-0.032489179707144614,0.0295414570657106,-0.08155741166348615,0.04011640227804552,0.0023319762909345993
SLIT2,0.0547166686863399,-0.028651977242756567,0.005943037052903182,-0.02347222412849171,0.17245328658867584,0.07073744225258784,0.004682596254636064,0.038251979506435205,-0.014070036565353577,0.05688517448589281,0.033511125997899405
PLTP,0.03773486650956462,-0.1509929281220492,0.049807742275791975,-0.16203780497226206,0.029778548780249648,-0.058888108947295924,0.11071291556860287,0.08019057537131695,-0.02766936702731652,0.005573310340926189,-0.04690108156273116
APOD,-0.02120880871725647,-0.3200718473943546,-0.054412014482720115,-0.11038418442543702,-0.263821870194672,0.021079849694297773,-0.04077544391208369,-0.06534683935580009,0.10775924176663948,-0.21450220270052991,-0.09500007505387463
B2M,0.0732716103136483,-0.32521140379713503,0.08372002526724392,-0.5475965532479073,0.1440876804026706,0.1125686252220704,0.06737023066470098,0.03832251508076091,-0.011802558610917236,0.32886653149016226,-0.06537780670975231
OMG,-0.054764884653388815,-0.19207845806495805,-0.09940939821353191,-0.08096821295666849,-0.09546677428236763,0.06517242378741137,-0.05064015003779444,-0.04706095884753594,-0.0443572441550179,-0.0617370552135139,-0.1559446011731613
CXCL3,0.04174870649693649,0.027302400042772932,0.12041082333866167,-0.3043930238722446,-0.047112827608482774,-0.047567448694789474,0.17521396959930197,0.18948816172104077,0.09595482442080235,0.006908857400848427,0.3516945210192495
CXCL10,-0.023695050211054947,,-0.0027943603263776563,-0.03568704561616338,0.01578440877789481,0.0605772825176294,0.01577856098823537,0.017814989169747154,-0.02299752714335434,0.14815809266269003,0.03798020747791298
RSPO3,-0.011734577553578374,-0.0793673281016503,-0.017693380036449394,,,,-0.02284391513910803,-0.07413169432580832,0.02076678219124774,-0.04117685806161939,-0.07588176386261637
CORT,0.03862602513055025,-0.10050794854036876,-0.02147358811279958,,,,-0.0029257526119211355,-0.02538264812721976,-0.014727828781491594,,
NCAN,-0.0742488409998828,-0.14489773024889321,-0.05230624504467613,,-0.23391195330353062,0.05013714168144548,-0.16468875870197047,-0.15831414514126668,-0.05357325275699024,-0.09916409782280113,-0.1683160608834323
PRG4,0.01924821709375979,-0.06982876686739564,-0.012668396583600668,,,,0.03855795465671578,-0.0374536505786428,0.007430997760644825,-0.02435875816429257,0.013841294745434014
ZG16B,-0.013184328535112413,,,-0.1436574738597883,,,,,,0.1272789892415428,0.08071499721012594
TGM2,0.026193413070477657,0.1259038455697256,0.13855524120432655,-0.09105074779307104,0.18606020505083226,-0.0128507687483271,0.1407638505155165,0.12595073267766693,0.10323416033074138,0.19475285447438173,-0.014041475390010437
VEGFC,0.025098136448318348,0.09693621078556115,-0.019500860243001086,0.1001320141013162,0.13630709282917677,-0.061431070526926486,0.06977792038711632,0.060010067582848596,-0.02872514261786996,0.1956302812096047,0.1522945049255275
WNT6,0.07741695177426015,0.05213276278755765,0.024679183607391592,0.1630462652134764,,0.046875964304006666,-0.017352975029328203,0.030720847502886065,0.011710825763867855,0.09343512902960041,-0.014753034586201171
NRG4,-0.017257894719057976,-0.0212541374293431,-0.018044474254978158,,,,,,-0.02222530297046335,-0.03907289557039656,0.02225922531472944
PMCH,0.18808421713607404,,,,,,-0.023746962881277343,-0.02396631045340545,-0.012796411820130771,0.23235250826389578,0.028575410745647727
COL9A1,0.0773977407071708,-0.09447804965726116,0.009479939655610784,,0.11597267046757087,-0.08702605558085373,-0.13981435649682222,-0.06395072387093646,-0.06530230977302208,0.002110160626517891,-0.002567408410682557
GDF11,0.003146520113279448,-0.25532990693966906,-0.027915420461102156,-0.0502900662644695,0.08763514412277609,-0.08969690417405769,-0.057924992359994446,-0.07007949665673002,0.038731325123332674,0.12850466252360843,0.052235829398284694
RAET1E,,,,,,,,,,0.05769511011639908,
IL24,,,,0.12421067840465527,,,0.1597159204185399,0.1520482472757061,,,0.1733910581135789
SORBS1,-0.02652600934751489,-0.17543920225999313,-0.020187011852416937,-0.04483423974734413,-0.0523895475139554,0.051874302197637945,0.012132685396388102,0.011575156152340364,0.04953122207000233,-0.14575366690727742,-0.13972695973907873
DLL1,0.017934915395123343,-0.09697531675348127,0.031181660367807267,-0.0997843239006313,0.09852685030652997,0.15286957864684073,-0.07405513487891952,-0.11108022634491391,-0.04048113349527342,0.16155405094125663,0.08605246048623037
TLN1,0.048117304385765905,0.11499298564027559,0.019282695984118043,-0.14429067499179124,0.18268789079194725,0.017903214144225982,0.1364239089680039,0.041008298706171994,-0.002890707615266061,0.18733399906887796,0.1360561156129843
COL2A1,-0.02485327512293669,,-0.011314799967647903,,,,0.007020341925624247,0.060639933191067016,0.10492235378469814,0.0007209975795499233,0.05867967526021653
SHH,,,-0.0019091019307192875,,0.08580557459212756,0.045061860214830184,0.04360982270172839,0.0349513630536371,-0.03448821481883484,0.0017460621024535299,0.008957639997952559
PON2,-0.06475209534810364,-0.2682364191235176,-0.0510178682930837,-0.3566648439374618,0.052570076086252256,0.2928912791005582,-0.04139566141999855,-0.11807584641767582,-0.02178032425372946,-0.22034983925013593,-0.16212814579794016
ICAM5,0.004328772122702589,0.0013777844272811065,-0.030006785180414424,0.07433656607420351,,,0.09993774551975107,0.02466523640241255,-0.016325042323992574,0.06569494460181012,0.005177892635229534
HPX,0.040352446915925766,0.01862382514354289,0.03110964395045927,-0.06450404051778795,0.023067641669062208,0.052258866015069246,-0.015559790266837265,-0.006917800582387312,-0.012185247563080644,0.01709556423735556,0.006552548438049108
SFRP2,0.05840741571841809,,,-0.038192750042690606,-0.037652955646193885,0.01177712744479919,-0.007880659985937033,-0.013974321268147086,-0.005016642696187642,0.13482368247366128,-0.017069387147249346
CFC1,,,,,,,,,,,-0.05401349325949303
CD70,0.12326274574838768,,,-0.09994362500107869,,,0.08215678389288371,0.11161594588860042,-0.00810234038817369,0.005792307348836059,0.23108711807187754
HP,-0.008576183294934647,-0.1520846640578759,0.10027041036970492,,0.0075891315923016026,-0.013374777252778164,0.09411855491350776,-0.02501080646917491,0.008926657903261704,0.018383094583740607,0.0202724264738412
CXCL2,-0.05697786863190002,0.07122454506650928,0.000884885794507109,-0.2821412723328853,-0.07762052357446612,-0.04002281261784057,0.16176597945023963,0.1672032907918565,0.03301500187267727,0.01658266654136013,0.29375687460911853
NPPB,-0.009492672452878704,0.21530774679769585,,,,,0.008965369375874105,-0.035516998021625716,0.11787496293288226,-0.04662450655525646,
CCK,-0.07892029767158303,-0.1931940233168336,-0.024039015753014148,,-0.074529044763347,,-0.04584697885032557,-0.04989353473960917,0.011350921443506839,0.0204654537322681,-0.16023608848332968
SEMA6A,-0.06796292257210289,-0.17480474063273957,0.0038483850298091076,-0.15305263311224784,0.0003390401584861408,-0.026450521712086075,-0.07382437638621142,-0.055684528381822876,-0.08111176808551246,-0.13649223439817657,-0.057093212011904614
IRAK4,0.002017509248402912,-0.12052327353531642,-0.013317194347097588,-0.10993786303388713,0.07655188371333786,-0.06859458446477205,-0.027653118122565015,0.05021654767634242,0.026325705439499792,0.17210398375136576,0.01321403298692013
GSTP1,-0.048007760130671075,-0.1409877164006271,-0.05315293224274825,-0.14108189182626651,0.10388041178187415,0.03158509588469628,0.018052736518504777,-0.06897717818411522,-0.03272435514253953,-0.15577462889631025,0.009940488555136124
VCAM1,0.002788518834609902,-0.07338414841498958,0.10426050810170362,0.25836628677793255,-0.02094070994449444,0.041885235626230775,0.07415921631686681,0.11099973850869997,-0.022875998909231823,0.11793319424606359,0.17865955474451864
NXPH3,-0.0030010957483076178,-0.027488776574462453,-0.041101677317394184,-0.0906640898170786,0.033677588962598294,0.0927666878265368,-0.048605913517614875,-0.06858227818756614,-0.0016529655007473012,-0.04653297781530992,-0.08280679495628651
MTMR4,0.009313458900157345,-0.031513181078392044,-0.006686932668360535,-0.007227131772064272,0.11540043863617198,-0.02278400799555911,0.10113165888577014,-0.033307043026243044,0.017232733710446955,0.05261193986492126,-0.018850293619888228
LAMC2,-0.018973422782536477,,,-0.011011181606841489,,,0.05227476654331974,-0.031346994926908935,-0.012420913627786407,0.02049166894529988,-0.04035711986539799
IL10,-0.021964440184939586,-2.592699885165071e-05,0.022405862937570537,-0.14115032384327122,-0.014598938359849952,0.0533652239599811,-0.05974183057623044,-0.004284929558972352,-0.030930616010396633,0.07821428805631324,0.09345056320896734
SEMA4D,-0.01864664145604483,-0.18983470827981075,-0.03228624412230768,-0.17013502378981457,-0.07152646371772621,0.049325094704813735,-0.023855993466919332,-0.05635986864426783,-0.01874928525584938,0.0703534241515494,-0.05785589222891395
TRH,0.03665745463991563,-0.030120335662563946,0.02182928864321146,,-0.037435166398865086,-0.019244438719150273,-0.0790365127829422,-0.03218957479948012,0.009500683043249615,0.10851741008445011,0.006059586401791829
SEMA6D,-0.026133411904642544,-0.23058859139630347,0.006819585395161921,-0.14417270883808123,0.12788254526382856,0.034530103228993886,-0.03936138737693549,0.06222978560000514,0.04624743560223731,-0.1329317236559417,-0.05374490329600666
CEL,,-0.02582765867205962,0.030422550256140993,,,0.009463619358237278,0.00017142733060219136,0.06966740763174523,-0.03144255869293099,0.05692811827692468,0.025226848601134017
PDCD1LG2,0.0020734809091157093,-0.05961317156331487,-0.010229762294351453,-0.03883030495056276,0.022049298776905157,0.15760754713408223,0.14210518651702528,-0.003885659410815477,-0.04460447894367028,0.13694846982529824,0.006391402836791571
SPINT1,0.039578087131190445,-0.05164437465361101,-0.02969937661003629,-0.06569342196860974,0.0284152753290215,0.049256241025981494,0.0037475290107697075,-0.09625338620905696,0.06584871846687898,0.07443095104682657,0.016226265540065458
CTHRC1,0.0480872778633428,-0.06371125588578903,0.02631705322742713,0.41035281933229745,0.23493922187831695,0.109426866933927,0.052178958014106824,0.05196029036138862,-0.011591884886819287,0.3164534626820377,0.03247587004482844
PODXL,0.09379155326556075,-0.22880436820516376,0.07449576750921047,-0.22569312313506498,0.227101544275066,0.08191416397850447,0.03614507690487119,-0.0015673233378987682,0.022062142217368554,0.32535764430067154,-0.0970677515457283
JAM3,0.001472160741593092,-0.09521044513872493,0.0067052570901535114,-0.06419124364168803,-0.06247924815856191,-0.01295726955033537,0.008027162053673287,0.03630436701511206,-0.04499473533502014,0.10341217618532474,0.0039542198854662985
TGFB2,0.034064727491279624,-0.10932864917622698,0.028218827949136095,-0.12853550344823225,0.1229568040730549,0.0646041179907228,-0.052374533291813116,-0.07770621145760179,-0.0048331880884308785,-0.18386380884186654,-0.15234296285743124
COL18A1,0.06819214075661618,-0.3757356830294252,-0.002632472631859196,-0.32012379065678037,0.2689467685727525,0.2713618736573042,0.08390598069062571,0.15624508260575243,0.05972339328925893,0.4519582036504226,-0.03134926928089401
NODAL,0.09124095177231091,,-0.026817677133152605,,0.26995118377802124,0.26190475933475976,-0.050123908917249486,-0.029484120205534703,-0.01420424631911339,0.13183838894351146,0.025832753262545152
INHBB,-0.00844457314579121,-0.01596551329152432,-0.0026333756115146834,-0.21485155900025243,-0.03296092727746589,-0.0736480049021702,0.03088875024322979,0.10137529666474966,0.01962674724448199,-0.15194459219259096,-0.09629343143086867
LCN1,0.10373492295036844,,,,0.0917211920893622,,-0.05331487903467285,-0.02784402227904411,,0.1908902251412756,0.007082283604429006
ARF4,0.06801041295009885,0.2872647416936851,0.028720623874633082,-0.30598592284042586,0.22806504521863433,0.20444815580816356,-0.0587769913467874,-0.10136170337279299,-0.007729407630703857,0.174667709299168,0.09104158426705392
CXCL14,0.016581281186475158,0.12855537164398315,0.04588548478219041,0.26108091759060564,0.02691211717923307,-0.022554712968259845,0.1055912944855273,0.04885533782058987,0.001369372756187933,-0.10418540341555951,-0.1009593652187083
LIF,0.05247159510513148,0.31734786311535573,0.13189175080779447,-0.11587639228814621,0.08379199936299069,0.011763945137757262,0.1329166553548597,0.17076593910425883,-0.029400961840137442,0.03276683775278377,0.23162818264019236
IL17B,,0.04845314813909288,,-0.10123981188683898,0.18457562818217238,0.0005274354524346763,0.028783925682772358,-0.01606856411937238,-0.017671402308294677,0.13608501702215117,-0.03611450806590803
MMP1,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MATN1,0.02848810260194996,0.08663215155225548,,-0.007331386162681524,,,0.03192321237495531,-0.013777835666379083,0.022332736140608583,-0.0013763668741593592,0.017456648582818406
ADAM28,0.0517131506367308,-0.04586897233548145,-0.002905984581810552,-0.1406347567151012,0.023161091665430202,-0.03715274121584012,-0.07970053387183648,0.04196744897259158,-0.012908392321345864,0.1111714466882351,-0.0004711239610170838
TCN2,0.04586048351475673,-0.030154536924643007,-0.0022593631139471836,-0.3213887586703904,-0.002631994656856909,0.12830469245276663,0.002006129084638259,-0.003776590455896114,0.05204618123460974,0.09766528126100779,-0.07784825752987114
THPO,-0.010265100986773041,,,,,0.044238023638489735,,,-0.01579830691193437,-0.03680207559313124,-0.029790378297622808
CUBN,0.0030504760693253895,-0.027602304218771075,-0.0006039323389862122,-0.09899880415641878,0.22513372530334097,0.014987793284410458,-0.021369555754637337,-0.009318879566090954,0.039161993972826444,0.14605198478232054,-0.007370866245722077
TIMP3,0.0032545169030507044,-0.016349198179486758,-0.012725086821513448,0.040074423163880026,-0.05298449626397917,0.16890598815874827,0.053291721485643664,0.11731405859335275,0.0604860594707805,0.2619780047098499,-0.026926176969951546
PIGF,-0.027766238521349948,-0.0031145566038388414,-0.03426776042112461,-0.16348933017039063,0.05347146177247272,0.09755458006585174,-0.07760308306312098,-0.08446082421285873,0.0185945008242687,0.026210012560214394,-0.04338786315805072
CRH,0.06796356856422404,,-0.011314802043731764,,,,-0.007297844360364471,0.01626488961515974,-0.04930246648552862,-0.017525407180312758,-0.046367594664717786
BDNF,0.0024551829031777606,-0.05542035388744015,0.02404062028042398,-0.04673334452331468,0.04799434922690403,0.04779294459291483,0.0430103212775732,0.011204710881254316,-0.025854086064950987,0.06571806400425698,0.08332036405662872
