,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
PIGA,-0.001930373794402212,0.014508221753098445,0.00069799456476175,0.0131706205181127,0.0678627896108525,0.008898656396712645
CD200,0.025827029478591477,0.11051804748527871,0.04340143981323552,0.012001576720296211,-0.03733660821141815,0.03497484824418082
GRP,,0.007840321446386621,0.03533612842802194,,0.023579757152655496,
CDH1,-0.02016911584907688,-0.0134600002573946,-0.020754075243396154,0.12785210273272862,-0.002180644103101426,-0.029799973792386587
LPL,0.004834391513740943,-0.022266985510045165,0.09832361938711923,-0.054126745636414245,0.023538547480341634,-0.04003120138187264
SEMA5A,0.020689167428072676,-0.009720975775213041,-0.05581267316799729,-0.09842954695309213,0.004399959510806725,-0.009116176999243093
SEMA7A,0.08328861910990494,-0.031247528279457572,0.07899697787170394,0.026597607734972623,0.00048267934850170695,0.14207286340422312
SEMA4G,0.00793408618844495,0.05261748578748612,0.07101845287579626,-0.04760345772410569,-0.006506523672143946,0.1394894531473326
SEMA3B,0.01674663907384777,-0.01019104837305869,0.08264922529894837,0.026531719315459598,0.07460735925099342,-0.0024595977626234093
RPH3A,-0.009301574483151592,0.05354943407633336,-0.031681889092326956,0.0850830387419507,-0.01924808444852833,0.05048151429829379
JAG2,-0.027312140730698944,0.027995297194710687,0.02501860975235465,-0.04172987195939427,0.020965688500174502,0.03698261882998154
CGN,-0.031169183961736194,0.08097513291333146,0.005038172543103344,-0.04194342278842556,0.020169447036196192,-0.03849069967937577
GDF15,-0.06058279928964525,0.01530894628981473,0.04137421493453815,0.011658719264799413,0.035402027885159434,
SEMA4F,0.030708141890191786,0.013772298770463313,0.03322595026764754,0.031037494637422298,0.05005831923092815,0.004479735342137166
NXPH1,0.07923247725933974,-0.006620130709973381,-0.03329201185377656,-0.037095441496329554,0.06609648173692553,-0.02174012101415054
ARF1,-0.06557880589922818,-0.020933251401861433,0.04504972057748441,0.0673877944608232,-0.08200814744752911,0.004509684180064483
DSC3,,,,,-0.006976336536636926,
EBI3,-0.016391671633930658,0.08522678537407939,0.03919974284762925,0.04361323368052058,0.07666430730653198,-0.03276605189932365
TIMP1,-0.01122222951315136,0.027639766761730716,0.05756540458591367,-0.042829824277546814,-0.1003745684476825,-0.10093892122020712
SEMA3C,-0.024881950102990224,0.018136800594679897,0.0647356506799545,-0.02703257147809072,0.04016458976555126,0.06668178523999825
GNRH2,,,,,0.04565857618880567,
GAS6,-0.003575561339068091,0.11833959325816411,0.04927182260125639,0.04292589381270042,0.1084113868799434,0.05189248910010362
MEPE,,,-0.045028212179601165,,0.0291581899065236,0.044905858545219474
SERPINE1,0.025763662931248845,0.05219832020070599,0.07417232051916164,-0.04295487110215273,-0.045749030510452114,-0.0348413195608248
RSPO2,,0.02513825991023232,-0.026312615500958557,0.03215876125463675,0.12741435257657222,0.0005372808825442702
SHBG,0.030990709527974822,-0.038839163387547115,-0.04095294185537488,,0.098843509781466,
LGALS3BP,0.07395756436677912,0.03623558454904898,0.020642447053354444,0.06460620171077136,0.08970432709445703,0.021946700079338518
LAMB1,0.10508765394445248,0.03935460732444465,0.1262003699895078,-0.023173439080061906,-0.05208302011135547,-0.06557625592687555
SPTBN2,-0.05733860421169259,0.032158173580088226,0.027376789103134434,0.03652841619161877,0.0481285864802912,-0.05310266038336214
COL1A2,0.034203315670628266,0.019658768152035856,0.09407586415250685,0.07469639009625496,-0.10817309834364452,0.08774382178504447
DEFB1,,,,,-0.005185299969098806,
WNT11,,,-0.008977557197318744,,0.04157264449201785,
LGALS1,0.001432121753974473,0.06547763180310745,-0.03581025077502112,-0.003924326635302938,-0.07524220958743724,-0.0425527872523545
BCAN,0.04245762713919524,-0.009840009511508973,-0.10929388871667187,-0.05232056277327358,0.01864630662624244,-0.011798884476731143
ANOS1,0.03186157066973362,0.0255208763164175,0.08939611068839089,-0.017159428703026613,0.09728945843585511,0.014787830667631978
EDA,-0.050470596124855466,0.006302628398107901,-0.047997044723834065,0.05845186084719482,0.007166220715256191,0.10517356730231867
FGF22,-0.03686636395907899,-0.05676715026435205,0.016811572448374664,-0.08042407140246319,0.056026786573228925,-0.08818012747270282
SHANK1,-0.0006254861676053285,,0.035139085563840204,,-0.02463551055665541,
RAET1G,,,,,-0.012638368700973917,
TGFB1,-0.035371762896640194,-0.013209099916125002,0.026288082571350922,-0.036904223654048975,-0.008135929690750759,-0.004628668175349159
MSTN,-0.009120804413105652,-0.00721853506870234,0.012158801066130678,,-0.05183555264423741,0.01156110719124272
WNT4,-0.030610231175670712,-0.04089660503353997,0.1462692461331223,,0.02036016715025935,-0.07368107151370958
TNFSF4,-0.03408116469477693,-0.04590662212197352,-0.020550879781238096,,0.03318021889776682,0.06008273433435076
NTN1,-0.02377127600766074,-0.05470469395531168,-0.06429090067212735,-0.09943638472167814,0.0974179043716447,-0.05631723111151081
CXCL12,0.11685735083961749,0.021819965127409077,0.008640418343344752,-0.02460817989223154,-0.026001076830756677,0.010033837691833225
GNRH1,-0.039533527993987606,-0.041441391856696305,-0.02323536830223399,,0.00537876433334454,
FGF8,,,-0.018206500618291648,,,
RIMS1,-0.062224316451726915,-0.035067340298676745,0.006693966723412425,-0.0336706144142591,0.04911628634098989,-0.07645964554273843
FGF14,-0.05351278419648252,0.014840048019665585,0.011617250166502028,-0.018434460396767074,0.01568407570984324,0.00291408135810435
IGF1,-0.028836012353897936,0.012912722784441857,0.05222501189985197,-0.06985309174790914,0.03671980428922104,0.024330981788996238
TNFSF10,0.0023689391429363073,0.012349657374539951,-0.005726627743630487,-0.08768513508341126,0.03700791321071775,0.07099101638656424
GDF5,-0.00619567979317779,-0.0021603210663384237,0.03278426489401659,,0.035550177585430824,
CHAD,,-0.04607690452413023,-0.02580567057490343,0.12967311913831883,,0.04616687779797274
RGMA,0.06229720362846996,-0.0030228281679938935,-0.07636441287192042,0.0028068652663678167,0.0531001195410106,0.08359659472445419
WNT16,,-0.025126482020089602,-0.02400627709884747,,0.02445835731510709,
CX3CL1,0.013135303489249767,0.012764720653546984,-0.040076335433514985,0.03259325024094362,0.02379301914364515,-0.040332210722963294
FGF1,0.05208425303118528,-0.049045936081867185,-0.0008475284863506245,0.020425395338091373,0.07370450692382109,0.0504442023268615
ALOX5AP,0.05414635760960704,-0.04634616460020045,-0.0012594486076384595,-0.0809749931789901,-0.011798078723472088,-0.007585140303400436
IL1RN,0.03259334730323427,,0.03700314212532688,0.00017529800472037971,0.04088551515241249,
PCSK9,,,0.06351918962270066,,,
FGF23,,,,,,-0.003936984201037352
NPW,-0.04499659932803812,0.026819581179653943,-0.012882534151613828,,0.09642575384074675,-0.06391844971569446
CXCL9,-0.03895384014548053,-0.0287243224600927,,,0.00989509581534084,
ANGPTL4,-0.02862245355787513,-0.02679734971286856,0.028430606075962043,0.05732338571722267,-0.05482595272616681,-0.036568406917097764
UCN2,,,-0.03842175291321719,,,
OBP2A,,,,,0.11012744156207169,
COL4A3,,-0.012450302924142901,-0.010294864858949385,,-0.0029928205954442367,
NRG3,-0.04678986244670338,0.06248026187994373,0.02084411026474648,-0.03525818497859231,0.10641712652162762,-0.011761130693544512
IL23A,,,,,-0.055878346965328375,
COLQ,-0.0629446090974588,0.06867124825632438,-0.023599937795310374,,0.05672003143883818,0.013410990876209342
SCGB1A1,,,0.012909875456061745,,,
TNFSF12,-0.010245979164251486,-0.034511821315935255,0.004097565470101313,-0.03813535786121312,0.05388424707168738,0.030212937889083892
DKK2,0.058014399903153734,,0.04478559417808898,-0.008840275887278684,0.040018950487693404,
FYN,-0.0395796540157305,-0.004626730877479064,-0.044539684976450264,0.0036869914987112348,0.07542530130861962,-0.05948743014556023
ACE,0.028751557143358253,-0.03240277489061175,-0.00782552539293772,,-0.02888072464557358,0.06549278812020293
IL18,-0.013784254003713343,-0.006101528430790638,0.0787182223492908,0.04408375290866034,0.06408711645307782,0.06231322362058403
PPBP,,-0.004978471626978892,,,,
CCL27,0.015174799481558076,-0.02209665519615211,-0.016011873534891877,,0.02995623506353107,
SERPING1,-0.03395492117781549,0.014367226221508711,0.04272761343301733,0.01873742333399543,0.02357855962429239,0.0629633513796747
AZGP1,0.09621213465580061,-0.03462609727832484,0.08942707324248804,-0.07362829308476175,0.07987860456145426,-0.09367893458521122
INHA,-0.03807083401871249,0.058243680097768785,0.029869462650519634,,0.03777863938331177,-0.016950603460843303
SEMA3G,-0.046789844694445,-0.03922019036516145,-0.02106197033798472,,0.036722464672234584,
OXT,,,0.05316978796005126,,,
COL6A1,-0.047864455949360014,0.05340755937754359,0.050115619667854217,-0.058431441821448375,-0.09624395070026973,-0.10416517923827094
FGF17,,,0.021906084444152808,,0.010028689581888075,-0.062413154503894036
TNFSF8,,0.021998183019298515,-0.023735819470976933,,0.00575472296887749,
FGF20,-0.02557992778402491,0.05531364537270277,-0.005640691895429462,,-0.006370418240666271,
ICAM3,-0.0036420778654616833,-0.0050238932188790214,-0.013899491710340231,-0.05742359338923706,0.048565347224162475,-0.03991338865949122
LAMA4,-0.00739835130585159,0.021823355931872422,0.06088654019775217,-0.01758487589147077,-0.04922330063065925,-0.036370667480105166
DLL4,-0.00821942369645476,0.038246303764642726,-0.003523537263093977,-0.08884516011341423,0.0029594436290533805,0.029664256641784698
SEMA3A,,-0.07366890780993846,-0.011236158256680936,-0.058370875493706786,0.04769002275966627,0.03870019312430768
RLN2,,-0.05515577283203824,-0.01941255759311977,,-0.021944349137896182,
C5,0.054295230156282126,0.08985913415697298,0.0321172018270191,0.07593699331333052,0.09958420144937197,-0.01222703456671368
COMP,,0.07843915684719882,,,0.10061734097459168,
C1QA,0.05502283731531231,-0.055035570283018094,0.12933779713575147,0.021290445856992215,0.001501252553089499,0.024834227725125255
UTS2B,,,,,-0.03592191006584293,
COL9A3,0.08119061740918279,-0.06101446147365676,-0.012472175132569117,0.08510445903603187,0.06853452378355562,0.06808235766118186
HGF,-0.02829908287454526,0.03946708573978979,0.018736149605671507,0.04333931398568489,0.09665723009228015,-0.042295657331898155
P4HB,-0.060895024473637926,0.012878965383160735,0.004845627646690054,0.05560623843647313,-0.05283105919626952,-0.030485959771322457
ADCYAP1,0.07325531051415535,-0.02232857832742338,0.07195985485932335,,-0.00983687706513549,0.0029333976406611165
GREM1,0.043007293526323966,-0.0071584187334841325,0.002083595063249182,0.07979629339337063,-0.0026018864715872067,0.005108267313547569
EGF,-0.0365600260664251,0.031641903327826106,-0.031116327523796356,,0.0179111000717554,0.10987318247647818
VEGFB,0.030761977965389212,0.03175153587452132,0.036367162040536534,0.08679712304800202,0.03992633134234014,0.008143200934733847
FARP2,0.0288035544928135,0.011058890226523163,-0.05198608378902184,0.08060426706864134,0.06256030787852809,-0.017535728068885623
IHH,,,0.006269271194305561,,,
LAMA2,-0.01686666331901789,0.03985708714710314,0.09373279919049297,0.1297902243403132,-0.04550639716683738,-0.05410498941474468
SERPINC1,,,-0.01745263349690303,,,
NRG1,-0.02699927742034782,,0.062293549328200686,,0.09179903905922183,
SPINK1,-0.027612624923208876,,-0.03684866556297181,,-0.03780671777563254,
EFEMP2,-0.04585607262143508,-0.018765128247749282,-0.007616238216039736,0.05908535801466336,0.053191952890638744,-0.034426320926651266
SELPLG,0.019943105993045142,-0.059042636315198356,0.03534221955007641,0.03325619977196572,0.0751334354964914,-0.019938906841217456
GDF6,,,-0.050501811573824384,,,
HLA-E,0.011818974117967635,0.055306874850376934,0.09374614105511903,-0.050325144274362126,-0.015495302942257278,0.09145355528493145
PTN,-0.00971682915199806,0.004309246666437301,-0.08149362142939777,-0.0966507324042707,0.03292973724256831,0.019348491264770337
CD274,-0.03369204578350748,0.020995251859625225,-0.0037164257871957875,0.002864193762152695,0.06695796776120944,
CD14,0.023464288153955102,-0.048840332056476435,0.06650580394514312,-0.021366065285058914,-0.015913442160262706,-0.037897398511794814
SFTPD,-0.009003983463359786,-0.03890068744789044,-0.0018455768050301034,-0.04535355336250298,0.08599999550809495,-0.0048274091185694055
SLIT1,-0.027456633854869072,0.013593165527958117,-0.017296358034859374,0.0232617779326581,0.06876596206687764,0.027163070624636736
CNTF,,-0.039220205841696866,0.005063084997425278,,,-0.01593886580382824
BST1,-0.03715085189708841,0.06808089121774749,0.014799932727015234,0.05128089506416986,0.09375853737467878,0.13694904507916997
AGTRAP,0.018174883416373053,-0.02868132541102486,0.009092677891299954,-0.0028752319560658344,0.023839322382580398,0.015381934108743854
LAMC1,0.05663714750368325,-0.005349340807416219,0.07670692116652997,0.027096996127695595,-0.05101633530932307,-0.02055202405482743
COL6A3,0.1052701820023716,0.06852198660255042,0.07422728668675717,0.019929202142209647,-0.040789812075621615,0.002066196316804185
FN1,-0.008900097527550289,0.005472824637471117,0.03802326562174831,0.06614478662170951,-0.12928079231186723,0.09540406574353347
MIF,0.025202527660849492,0.06040166201901107,0.0032820488669968555,-0.0893859285438965,0.08619120625683613,0.09080171719926293
JAG1,0.048316501874230984,-0.04979493886775715,0.0654801988593889,0.025363608515200663,-0.09758393018630894,0.03326640899964536
NID2,-0.019029362765536142,0.02715945662082191,0.05521705933003151,-0.030802856277376552,-0.030333473947106768,-0.023230677057490733
EFNB1,-0.036676372571537524,0.03852422909443506,-0.02937731159853293,-0.05054394420927682,0.07756850781444373,-0.023350475259527784
COL4A2,-0.02039384851085834,0.017597086626274367,0.05391093423982642,0.008202125656376468,-0.11905406860856488,-0.05654387754208181
SPP1,0.023608870380371662,-0.003473250465821769,0.005956427836504145,0.001233923697196498,-0.07546972899243123,0.06092723527648607
PODXL2,0.046893716282246284,0.06227144690473642,0.002683166733418511,0.011263732701667563,0.08414290013626498,0.04970368560598578
FGF9,,,0.08146152497191382,,0.006318815691130214,0.06942770051806087
ITIH2,0.03517942479490287,0.04985972061630366,0.018938201319113213,-0.008618356773580133,0.008390840314254622,
ADAM10,0.050611927869136854,-0.02379280949891994,0.05496450544951848,0.008235151339374627,-0.0895167193167474,0.006900518020750302
CFH,0.07663195028302053,0.09238882342441712,0.02370025273278061,-0.037609609736443096,-0.013898050282286105,0.015346594997587816
COL4A5,0.041797762315412074,-0.012795823881888713,0.012695437679784425,0.0204159291920034,0.09803651352788147,0.08784738533540094
LTBP3,0.02990588898384053,0.03563854705149297,0.0014850324074821768,-0.004958899262380967,0.07729443269976052,-0.0075946837475185614
GNB3,-0.06690921441186065,0.00027133097760412067,-0.02638303654723204,,0.08023274961220889,
COL6A2,-0.010099226295181033,0.05687714112239338,0.046597407867595725,0.004601386285673642,-0.12552583027604003,-0.10294816499565775
GDF9,-0.03625162282821286,-0.0489704897363688,-0.05355319369853506,,0.03603542916930957,0.07942555262243901
NCAM1,-0.03875739503989406,-0.009961240252882895,0.021764602897990364,0.04172763191347799,0.03656778031670556,0.023366862057249943
APOC2,-0.05739329835656234,-0.023859544046185246,0.014708292097807012,-0.011277205182380316,0.07618233559487735,-0.06377538937521839
BST2,0.04387726491845758,0.02019320207020756,-0.00018134923320176755,0.013612999481704467,0.08206310238730542,8.140036889828655e-05
COL5A1,0.040347067085685306,-0.007946627173120151,0.025836334943223155,-0.016675221842099484,-0.05239018338919936,-0.06683698620103723
CALM3,0.06591263069803263,-0.03341801971223726,0.014599060974619075,0.044006850227587255,0.04558475184967665,-0.041912054193926844
THBS2,-0.047986079646586466,0.09255937031722873,0.0925553742207624,-0.03226361279155939,-0.009622353157035786,-0.042338780866236755
SERPINE2,-0.013816233727916337,0.018441690248800862,0.033711663011514695,0.027319506201461775,0.03633280765428081,-0.05222142049541791
EFNB2,-0.03436217241364216,0.01312702134355536,0.07592323120464169,0.022499205156293833,-0.06256658600568793,0.07936829996470694
PROK1,,0.08412299981473115,0.009445670552015974,,,
MMP9,-0.044081773203898035,0.014459138782053479,-0.04734443717446641,,-0.1009735969819867,
NPPA,0.07103029774620162,-0.0014286697363047134,-0.008661803266893812,0.032668672981074794,0.02958668649647406,
APOB,-0.029518087084235003,-0.0193358320320977,,,0.016898483858805907,
C4B,,0.06817776428695324,-0.04447853877751907,0.01419417619719456,-0.015527651450239733,
NTNG2,-0.008126123679036505,0.011236994000061014,0.024462769151764634,-0.015302526167193256,-0.01797249497667596,0.031960623781170684
LAMA1,-0.03987593314070255,0.032151533422937584,0.05736435204368804,,0.04820911163648857,0.02314965351292387
UCN,0.01780591058956361,-0.006149633832896287,0.021691909162781516,0.09114796436893059,0.10263876175207344,-0.021066713218286976
ARTN,-0.03336782425273509,0.0030555799917688963,0.021777435002102528,,0.0008217872913591339,
PDGFD,0.022581563145910876,0.01458941204544123,0.03852697246883752,0.008646699451542596,0.026496256912970233,0.033874482140737565
EDN1,0.03115053051418537,-0.005331048649358363,0.023283447438264365,0.015036380634804213,-0.0015689566098021324,0.02286957478437296
ARPC5,0.001741718969764934,0.01333746371263445,0.04224138830576198,0.023839852244284396,-0.08296440771640926,0.042205582665237204
GSTO1,0.010049709071817231,0.031352213846322155,0.03585488991266704,0.021997589956978963,0.0017005441684587515,0.08898218573802676
PROK2,,,,,-0.018216095830273133,
SYK,-0.00819933017613561,-0.00604371936419476,-0.004797839352261751,-0.06104160294209887,0.04781485195913827,0.015631866365586652
CD40LG,,,,,0.0781696529819742,
ST6GAL1,0.0416387669641936,0.016354371594165088,0.035096388211560615,-0.06695067977260621,0.12263747819628307,0.030270167812393084
WNT3,0.03757931566040422,-0.0025441919913180137,-0.025313292469028588,0.039813884474974644,0.01665791585981676,-0.08191919356582293
HSP90B1,0.01894893541406233,-0.06450954685680953,0.02190631208435083,-0.0013873497551250477,-0.08848763972055654,0.0742344908213579
ZP3,0.014501976402780743,-0.014169269998559142,-0.011122656666678528,0.0032384156406091032,0.04259478227286723,-0.08715098037260018
ANGPT4,,-0.03467691130800117,,,,
NRG2,-0.0542632798526801,-0.02831352240248976,-0.004242458146559814,0.07482680074277252,0.05006745791047163,-0.004623519074055188
MELTF,0.04013623710441929,0.023624069868449716,0.0005759401399744252,0.04197839563873995,0.140647561382546,0.04008885604230669
NLGN1,-0.02982729356118749,0.0024664827850757153,-0.007471275082727631,0.07134344106798919,0.03015727831726315,-0.04010912777589254
SLIT3,0.00723510045238928,-0.02484409404237609,0.02178183394390633,0.0649263141490437,0.007640840340148727,-0.010594246001219703
CCL8,-0.02761265538222984,,-0.051127192678133385,0.028603635029473006,0.017976903420202313,-0.03954140006447285
S100A4,-0.04004021697349503,0.06249235136060875,0.02134373465081083,-0.05100367855801238,-0.0001890550388760904,-0.09663948611588725
TNFSF13B,-0.039378088618192864,0.0656134389749003,0.022735821382683766,-0.03245994505290309,-0.012779266878346181,-0.06867865250037641
HSPG2,0.02222456784313588,0.0009730769969441418,0.03672318471769774,-0.10693888974706921,-0.051688601537254505,0.002839315130127275
FAM3C,-0.046252561529823884,-0.04119270701020851,-0.047038660549580044,0.12183768187855895,0.044245036790910366,0.02248426256175023
FLT3LG,-0.014412466369861314,0.03142643423751135,-0.0052437655247982475,-0.07229740884790418,0.01515144704983894,
A2M,0.013141697451240738,0.016398679630824517,0.047056052505725095,-0.021394019509274612,-0.02157319172685041,0.10757377818997772
VCL,0.008364375247529447,0.07379236929064455,0.023794162388244725,-0.005512948128104898,-0.06288104629902118,0.08095945113283866
FGF2,0.04853133876295988,0.027368181680389264,0.006830659511968697,0.06515348766296139,-0.005662597962357741,-0.04342842415768098
AGRP,0.01653196158726776,,-0.02612633267382218,,,
CNTN3,,0.06394179610904624,0.05025972406503363,0.008653919990899348,,0.08052706570741645
RNASE2,-0.017479916055487266,-0.05240435813569837,-0.00628381545702996,-0.02115206939198394,0.10105384330960236,-0.020552670607546907
ADM2,,,-0.03095364411707461,,-0.01351809253213644,
GAL,-0.04577166674897246,,-0.03180989645544603,,-0.03544571899911307,
CXCL6,,,0.025457913266633773,,0.009116332509746706,
PDGFC,0.03477326974362482,-0.03242589141296593,0.038103823280113656,0.04243776761979989,-0.01748714441978892,-0.04146258181604972
COL8A2,0.0597828382961767,0.05440272008223768,-0.011559550084888102,-0.0685631009296015,0.10266714344496464,-0.04279903532595711
SPON2,-0.008089954085519503,-0.01283700591268983,0.08733752744420198,-0.02393059943148883,-0.024311894213620514,
SEMA3D,-0.013669926197581415,-0.02687162174665781,,-0.033901732932244806,,0.03427340057108915
BMP6,,-0.02955521533440906,0.04832194895877571,,-0.023062181484171974,
TIMP2,-0.0518912294068892,0.008090013204271782,0.08759089664086007,-0.005128792094641147,0.022512037893228337,0.006553585852027345
EFNA1,-0.007550473927741455,0.001343584182471462,0.034069475975780215,0.002688898933234197,0.0250612689796896,0.05218048644837617
S100A12,,-0.029237249414229973,,,-0.027293141505751198,0.03326667527236975
TFPI,0.025378965586270404,-0.0002825421079641382,0.08888149539758741,0.010166315235783804,-0.01767426693277808,0.003170644460362943
GPC3,0.0004314463636552374,0.08651236786074054,0.04257586194353621,,-0.04765775144863971,
NMU,-0.0415103853955442,,-0.017913282831072082,,0.05048192336370932,
SCGB3A2,,,0.017926461314289346,,-0.011493852164695196,
LAMB3,-0.004127077533227671,-0.007321635431779978,0.01297774544352319,-0.04132894369766002,0.00161146419248804,-0.001086357152991323
LGALS9,0.045971055943818,-0.054667939709510595,0.019728167146511273,0.007479385737610674,0.06263423636185114,-0.07276245935011606
VIM,-0.04370814948448371,0.032350730016167104,0.011912733703340752,-0.020417191955781844,0.0217128475806136,0.06809829816511351
PLAU,-0.027244546483205134,0.06194429238631059,0.014591589869907912,-0.016088101643763245,-0.00522816914520681,-0.04789416268596584
TGFB3,-0.045572749789850146,0.09623852698956518,-0.0025682302450126364,-0.052354841756931766,-0.02175886668150279,0.10603483860632053
APLN,-0.04598555119516483,0.043031788969555694,-0.033177941792609224,0.04788525711020835,-0.045361268771627605,0.03272731964226174
SHANK2,,-0.040896580746042396,0.08790068314556576,-0.010948420955014795,-0.02555565055178459,-0.0525302620704684
LTF,-0.04010964956642468,0.058309278613982,0.12989252902333637,-0.022654246487668853,0.026447575531347235,0.16763111182514132
PYY,,,,,0.11214311642175719,
PENK,,-0.048005584109511334,0.04269352787897147,-0.03933372096200636,0.017471072772539568,-0.062413138816107064
CTF1,-0.03879353270072063,0.02495020779724078,0.07284416444176117,0.02244807223258772,0.07978775193886066,0.05511509452001284
COL3A1,0.023668998689934984,0.0254682180199288,0.08656498715611707,-0.05315877339760371,-0.09062040717649383,-0.08000992705030911
S100A10,-0.06593709183571929,0.02637017164584829,-0.05152927709616464,-0.03968213444641803,0.029811399406310238,-0.013976086604432482
FGF13,,-0.02504547944875219,0.06965198611200119,-0.0331680152254545,0.047280741923252066,-0.09658177228488059
SEMA4A,0.0821147860266338,0.016033437861471052,-0.010926320818556157,0.05723186140743829,0.06228900454565395,0.08886231262567759
EFNA4,-0.004786313130076293,-0.05523778300174369,0.03562132437017586,0.17503383767539174,0.04664752361978935,0.022106100748815964
HSPA8,0.0545595221395995,-0.046864551365766415,0.07425127601798281,-0.020093287082482515,-0.009824325836920118,-0.020147396929453686
NPB,-0.036989821993752656,0.03147074533479693,-0.018726251587530652,0.0028340948989954693,0.13393850658956138,0.08746031153856383
ULBP1,,,0.008571017270560137,,0.057985298018046944,
SEMA3E,0.05265837885412769,0.06107181082773379,-0.029715664537449164,-0.061290059704846606,0.06603827475905741,0.05128816331211153
FGF3,,,-0.003391377604372823,,,
ADAM9,-0.002227341118836462,0.02274387606562579,0.010727454355435047,0.06907474923820682,0.08776291336047227,0.05642158192279436
ASIP,-0.07746342186254965,0.04218927056318297,-0.04820653473781007,-0.02639304255672769,0.032336375480412016,
IBSP,0.14243966274425202,0.10190843602972005,0.024382816039726442,,-0.0954441184943711,
MMP12,,,-0.035029606668378815,,,
FAT4,-0.02958489466336365,-0.029561389825242233,-0.015089409671225911,0.022522575025267194,-0.01799689906790014,-0.030623028040226482
MDK,0.07036859369312735,-0.0353814536845306,0.024808354585991635,0.09026801242131274,0.06139189448233803,-0.031641018506009026
BMP5,,,-0.040497914989265756,,-0.001078969200395728,
CAMP,,,-0.025098642794613782,,-0.018251268802196064,
HSPA1A,0.08309361189592467,-0.021486626572264623,0.009579982815615385,-0.029349237092523028,-0.06391898311670152,-0.03906821264704892
SEMA3F,0.026017794382426223,0.06014301863503445,0.07627168443439336,,-0.022566009281889787,
ARF6,-0.029368094066634327,0.06072154133006873,0.03592170333600282,-0.052135081807049996,-0.08021173217378963,0.05363779309227143
IL6,,,0.013463230249696758,0.064693926635098,0.041322568300453714,
CALM1,0.05259626098589318,-0.027551118771593403,-0.005229885019404515,0.11591895237429475,0.034747891780086734,-0.0523329412440993
VIP,,,,-0.01372082552683544,0.03265087142316784,-0.02375030358896185
NMB,-0.04372721563684502,0.0870102082858914,0.003945065111799819,-0.00994726129394194,-0.008309275024019026,0.05605798254041068
CCL26,-0.017252870880643985,0.027439159900978043,0.0028200185217864566,,-0.02366270072416772,
FBLN1,-0.001500387626689613,0.008240806868515513,0.025352624149961204,0.022999203251729498,0.02722033953614907,0.09261582940376463
SAA1,0.0036447456930751164,-0.00828341094230095,0.03186011613648937,,0.024497200440018674,
MICB,0.0326317026325125,-0.013696955072781927,0.053211556042339604,,-0.05957288559158805,-0.04469909590017774
MMP13,-0.026816397205016808,,,,-0.04256020935593981,
F13A1,-0.04039028011034894,0.003895530259709148,0.04765077016261108,,-0.024018725482588467,-0.019656387736345614
CXCL11,,,,,0.029018668093408147,
COL5A2,0.02592642591412236,0.05809811402756565,0.07026644369188563,0.0019938414323987727,-0.06522393890685892,-0.05185884080589933
EFNA5,-0.026410140918400077,0.023815016976689658,0.042981023709214174,-0.011416343252580358,0.007416664461629022,-0.06486697685638851
AREG,,0.1034895903181048,0.010160174090703316,-0.03722542110559106,0.03329130232449288,
EDIL3,0.003133095307256314,0.028258608638891607,0.02946776089800097,0.03356382564352233,0.011880463890783378,0.12408837117424726
CD86,0.10241659279020855,-0.0578104679022402,-0.03253207498692403,0.08346985124508668,0.036940570318993705,0.06212696218520991
HRAS,0.016430754349890324,0.022177097602629457,-0.017746711664259562,0.011674678314829332,0.057929621620798906,0.07723273311374781
C1QTNF5,-0.01346681039707067,-0.02247451330874923,-0.04111932237939059,0.007059881935208752,-0.034273550309083814,
RLN1,,-0.021907461207973187,,,0.029958773030144804,
COL4A1,-0.014384137491071014,0.013706358736799328,0.07071344585680499,-0.06011787057992356,-0.11923129184560788,-0.019404074177884797
CCL3,-0.055703181272663174,0.02483159579395213,0.058635646612080615,-0.019997596912824964,0.10686034078173476,-0.07838118707058557
BGN,0.04660279639865044,0.04162109167545489,0.06983106786965955,-0.0188914633629079,-0.08327107375391496,0.01059794194277958
RETN,,,0.031368247173508446,,0.02974844865702411,
S100A9,-0.023187400773021352,-0.03957645585412896,0.0002371324923685873,-0.06436975822733285,-0.009278625097532515,-0.04855676957433813
HCRT,0.027726250521000126,0.013543112177041657,-0.026579027747509008,-0.08109151030195917,0.07217398848064197,-0.030977335224991447
FADD,0.01621743487289279,0.04594788922131271,-0.0035936104859446817,0.07267955624439781,0.040420512209099604,-0.011838296108867231
ACTR2,-0.028539876299005645,0.08415709928382659,0.0053595467772545565,0.0071739146461019055,-0.09004636931084654,0.05570399323203961
BMP2,-0.09007840652012275,0.023382812411643035,0.032231106660541665,-0.004930747184364005,-0.0008243316032612201,0.05058682293563533
PDYN,,,0.021544955084148915,0.16971499051771732,,0.05406469764774374
CD55,0.06249156703898774,-0.018660393206488962,-0.037728100686736925,-0.02323059268208851,-0.016036052123438744,-0.012684942564999363
OSTN,,-0.008450003613823885,,,,
PDX1,,,0.06259176083689377,,,
CD6,0.04336309554873773,0.05573615575278213,0.0005624440941342044,,-0.04833009566649186,
IL16,-0.013706557618529807,0.015479300445002035,0.05242511125606873,,0.07077084726066854,0.07844240363066375
LAMA5,-0.025230487369111588,0.04183096383389114,0.037580913486126515,-0.04875765064222077,0.04422646565909642,-0.009243716108607193
