,MGH258,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.023583893407560785,0.015280120101599735,,0.009077976779166646,,0.021177410655776174,,,,,0.029169466407225692,-0.020089995876113098,0.01436759947821184,0.044079730070898895,-0.038850570154322445,
PDAP1,0.008442144490035705,0.009242265663085012,0.0572299896991277,-0.012232416966971204,0.011551832355843825,0.04148960876032027,-0.02616016824566163,-0.03926695478035679,0.007108768071809857,-0.013884614383496934,-0.013424777181230385,-0.026903710674558063,0.00501788858822097,0.02772696431944743,0.0456510201322117,-0.06543135884696709
QDPR,-0.012083430027613725,-0.06191773174257115,0.05683214438547395,0.044676062903566086,0.021589406408824063,-0.023761809718334224,0.07784089584371176,-0.1330692051432086,-0.011369072143766331,0.13724082810769195,0.03198845336611076,0.06086458246228625,-0.07102982516615519,0.008447535914720816,0.08981301012948265,0.01422561412085748
POMC,-0.04674380564490742,0.08609382331736462,,0.07747721614372785,-0.03504366094936392,0.11874400781202335,0.03631509265266762,-0.00018129418549075394,-0.008874658376322252,-0.05165082486175176,0.017703005009688053,-0.013014586751842356,0.06501130184107044,0.07395881816419035,0.026330156972265796,0.010088177686334462
CCL18,,-0.02410697806323257,,,,,,-0.008222244075006073,,,-0.01953143858559809,0.02972574813036221,,-0.02999994190279174,,
CCL17,,,,-0.015228933061595151,,,-0.023865864836737326,,-0.02286727584228787,,0.18880716087891455,-0.029001170285737267,-0.022206138540190313,,0.04118833708552123,
VEGFD,,-0.010247266721368362,,-0.01696671315743807,,0.0973441135912834,-0.01750590047780625,0.05282185926536596,0.031290871253018306,,,0.02001350206895871,-0.0234206222503671,,,
TNFSF13,,-0.01819190501168368,,-0.01050457719230214,0.006971680725086144,,,,,,-0.024792700532558328,-0.004862825333225135,-0.0028108937863591662,-0.025692863193221643,-0.04123881155610608,0.04295180742727416
WNT5A,-0.005906849699153148,0.01387150769979956,-0.019958995775622115,0.03950279681219688,-0.012556587129208797,0.03532413244263338,0.030483114862965496,0.052886252559778926,-0.022369555799234508,0.047406724248310335,-0.016361009260921246,-0.02711941594251399,-0.003343384198064942,0.02179720320114267,0.01783048307291628,0.05198521246032843
CXCL8,,0.013744947237176298,-0.007924365920134013,-0.03166118497857927,-0.006063274297328768,0.05980380516904723,-0.016302255706791658,-0.06238467412556249,-0.007171971750785035,,0.014520952529020553,-0.10807219323326511,-0.0004117277575315387,0.013724882673004596,-0.059126690411173646,0.06788281385875491
GRN,-0.03725233557534306,0.11519275094005711,0.07167635753491361,0.017557548851146052,-0.04230391262806341,-0.006041304141185488,-0.06746724240626785,-0.06330612845766599,0.038592426150366455,0.08056633986278149,0.017100000875530808,-0.04911968626369899,0.06971181981832271,0.03739992339589183,0.059291447408452956,0.06268123274849197
MIA,0.04096143493177342,-0.016239288344520902,0.01252222310646118,0.09403841753100088,0.11013002491299428,-0.010634011896362703,-0.019909275085191927,,-0.013356955955960129,0.01185720529160283,0.07124422880295768,0.14201945567669425,0.07629020577363498,0.026285053615697933,-0.019744463924282113,0.012433144235829524
COL4A4,-0.019670759881687046,-0.005442621057449916,-0.037526748853911725,-0.018825776822595786,-0.015269984549131949,-0.017728103496417576,0.03662462196065042,,0.03910236835278276,,-0.03413989321574428,-0.006931920081437146,-0.018248976536838234,0.005409360781307705,-0.005066688731643077,0.060356063492644045
TAC1,-0.01698504280068633,0.02476398450382604,-0.05673642692029865,0.06368945798303127,0.006509177073046913,0.034460630356110696,0.015188944716029933,0.14744374896406798,0.08431191470275219,,,,,0.009827303915928497,0.02133828189061016,-0.026770005925621884
RARRES2,0.0017078251572931688,-0.002831673720846686,0.09674521343692627,0.0466366802996719,-0.00216568486125028,0.014127229891973674,-0.025506879246077925,-0.020980468948100402,-0.00868964845272405,0.04219224163880196,0.04085510899916674,-0.05311736487953368,-0.04780073271397992,0.02435367478111628,0.01471115062183368,-0.014770633547762587
FGF7,-0.05605996003071481,,0.003105024432120822,-0.01565719155052902,0.10579500796886952,0.07751437151642178,0.013478307927257743,0.05067303357731077,-0.016709784817227596,-0.07002931261204255,-0.02240616374675785,0.03481095546679404,-0.009365068395083515,0.008383394670671536,0.029193595127021722,0.01852842542372974
EFNA2,,,,,,,,,,,,0.023841441337817668,,,,
HBEGF,0.00802804761573112,0.08662814270553086,-0.11090358417242722,0.03290608994429803,0.03509408425909717,0.028429217248154642,-0.030904939265039077,-0.017715160298797133,0.0371546565653694,0.006650469409387756,0.02096652704958515,0.014980493912941333,-0.046378560070601746,0.013125157377903518,0.10193110388585813,0.07046653702803152
CSF3,,,0.014159748260616778,0.04527104724515785,,-0.018755992275589682,,,,,0.017313053715371063,-0.06715883272772834,,-0.0328018053949035,0.021337250027342824,-0.004065485179345667
PI3,,0.056191952105471565,0.10500539021892027,-0.031324113041794874,,-0.021119494854616814,,,,,0.01436279651438214,-0.09317946525794928,0.007095889552167839,0.03706456059955767,-0.026693607552225967,0.006978017019522936
PCSK1N,0.005559997001186262,-0.03075591711725672,-0.015852701952668552,-0.03052104425427092,0.026049614192382296,0.023590305774691112,0.02893237267048315,0.12009581133459321,0.07972622162104648,0.025038363265107035,-0.023961624461952907,0.007551668238942653,-0.027437868648636704,0.06222134503162293,0.0019383938778074214,-0.027857666614338417
NTS,,,,,0.10287492817691964,-0.0056657495418686935,-0.0013883475317290172,-0.024648744259776367,,,0.0004501516281012446,0.0470533892646389,,0.06401448767062992,0.0029778260594422023,
SFRP1,-0.02471366631356101,-0.008097321805084816,,-0.013287832749183917,0.00525825251563095,0.004802162323858257,0.0002167902589852894,-0.07936872203418237,0.060465396506088294,0.09735673189602347,-0.03314292456593674,0.006492372843705215,-0.058893760977763845,0.029975452126578532,0.005565680516939286,0.02025230710951882
CXCL13,,,-0.019073166157224427,,,,,,,,0.1267056238036365,0.009808202326133074,,0.021394661568893834,,0.1535847893585775
MICA,0.009475043159182303,0.10778175441937878,0.05775931432595737,-0.008967736273530964,-0.039566519534243186,-0.03966077066678478,-0.016178173864670072,-0.01891796232612607,-0.040898019354766,0.06033420253105483,-0.07221843981148036,0.0678333611095686,-0.005125453697999214,-0.023812828493786097,0.06289824543192116,0.007374110113283887
TG,0.17204036539463985,0.006632818507439521,,-0.01433967678409954,-0.021516837709119097,-0.022636804615981797,-0.01727162274193791,,-0.034349874954939866,0.0036904053116350974,0.08344174843172442,0.027902653465633875,,-0.012174838058516825,0.025094456799902853,-0.012550669524370452
ADA,-0.018733831061902864,0.01905716442814052,-0.0518283672018589,0.011913088600533184,0.09690225220245893,0.05759615292250385,-0.02805050431773256,-0.03527734993756175,-0.04186936339078149,0.009087416073887295,-0.007206546985202062,-0.02727243203729081,0.03682808156640938,-0.017325720358472654,0.061630854501488704,0.08120980999177717
LAMC3,0.018438707205454694,0.09093612157924531,-0.03770863113668555,-0.009077106922924882,0.04245102907129545,0.003737075264388828,-0.020745433068290298,0.009271665917930647,0.04226376636152923,-0.02510089318417273,-0.0016140691506521723,0.04247976987844729,0.03291052357943622,0.07335853136171352,-0.012378756398600144,0.07034050789427493
CCL7,,-0.015334074551849004,,0.017079503623766562,,,,,,,0.11780548208791705,,,,-0.011724608915069545,0.022558342020920656
NGF,,-0.0005363535148341323,,0.0014266685267225194,0.05424776961170976,,,0.01893117833484604,,,-0.022365034966402728,-0.01883753846985293,,0.049620172519855996,0.000333853586326455,0.03796546362365679
TNFSF15,,,,-0.011544788921364697,-0.024931362385054952,,,,,-0.04208639854604596,-0.018878709151822822,,,-0.0021173432638844527,0.03076654716143838,-0.012723980727991325
HMGB1,-0.07210444842531726,-0.004276774410741365,0.024477794163682856,0.043659649871298924,-0.039901455697302884,0.025038654609453398,0.009673928243571626,-0.0005059103755599564,0.019784755693235942,0.03513739025905931,-0.04605490157178888,-0.044003648645859705,-0.0012860236468696768,-0.03960997655734456,0.022203914755139817,-0.12620218663788207
ITGB3BP,-0.03749271073917473,0.03462259213803354,0.04404001209448629,0.007237775487014297,-0.0012532090655086423,0.045332435874528676,0.0035803790805857476,0.008644565671631002,0.029291140729911333,-0.0066230921039010255,-0.013667999897176163,-0.019473390241900344,0.039044229328529884,0.01321449269478445,0.05686247596301368,-0.07324254384623531
AANAT,,0.007934391335118477,,-0.010504578313435669,,-0.016918412605754975,-0.01990927619259664,-0.023173459859433428,-0.01946244612026926,,-0.016988576911179644,0.006247509261785144,0.04586682466056722,,-0.029543548629184624,-0.034931670518084955
RELN,-0.016307577781124502,-0.03242577519168882,0.0077411365491195745,0.07871038422108118,0.05124715967806338,0.06920152247769219,0.08662950778286815,0.030420584988596105,-0.01366456153529358,,,,-0.020054396420603426,0.07996076813448243,,-0.009409425259558525
IL15,0.009153742133167709,0.05826958001885505,,0.025023314396341565,-0.017740146489334013,-0.0077132217350450675,0.004942829133994969,-0.0010749816370623426,-0.004604542175359155,-0.027590474811776653,-0.003235062113831386,0.09124677015529124,-0.034206757052479844,0.05473208818744404,0.0029196985213279254,0.03327510227311917
UTS2,,,,,,0.05709954913552331,,,,0.15720480741710827,-0.014467016592842254,,,,,
BSG,0.05600879068820808,-0.007360616827201891,0.007670202071674756,-0.06278962646285591,-0.06363503702195808,0.009411246776650813,0.022648363899390983,0.11872798605682472,-0.005628903830593446,-0.03690628362816049,0.05505766734981536,-0.057386781548412466,0.07846958280043151,-0.021061786246396257,0.004251495850366585,0.07246502528005146
ADAMTS3,0.06693141440615948,0.0017855855353527284,,0.012310196563569622,0.02370699774453694,0.03730544741232056,0.05588586190806193,0.050491852607565176,-0.047272992221928684,0.06320577070052531,0.009673159381428714,0.024268624029182794,-0.005891378906319394,-0.046078419916501905,0.013409302517665122,0.03786984676463791
CD34,0.08092948770440986,0.08620369827098145,0.009189592835478858,-0.029539920503940706,0.1844279138283326,0.002612109641628265,0.02807497769404322,0.01150136176607576,-0.03227863200990605,-0.035900478016230246,0.027698736024968224,0.037747835931237546,-0.004599681891987915,-0.01240019153220887,0.09045362212775598,0.10793373910876965
CCL23,,,,,,0.00027502792902484567,,,,0.0351686429257241,,,,,,
PLAT,-0.03467310257739594,0.031140987438907496,-0.03425192119241319,0.04892032121478647,-0.04781756503567742,0.005794540848899152,0.030140727237257366,-0.00845314520476309,-0.012300580668703792,-0.03206138676700892,-0.004321924534800082,0.03295745754660792,0.06618337686622502,-0.015531394112720547,0.07061506624961798,0.026604896828878608
NTF3,,,,,,,-0.03213832122273017,,,,0.03719567740383275,0.0710698758755286,,-0.010102877241220685,,
LTA,,,,-0.013287832127558213,,,,,-0.028448964947606577,,,,,,-0.02919618880054236,
CKLF,-0.06858296044701742,0.03781549646345442,0.0330556404709658,-0.018226317257827578,0.02691435530124315,0.020740479599395897,0.03609472235194882,-0.0672515841165605,-0.030206157622006142,0.0668918169372353,0.040553601025966085,0.0613873358060248,-0.031752190833816356,0.015402610621999388,0.03448759921070325,-0.05314840257822929
CD24,0.0003604363338102193,0.020494254502168685,0.017761478263728186,-0.004931934039114173,-0.04174302733915603,-0.046571180120352426,-0.05009143049363397,-0.011356852674063988,0.034803928702010996,-0.027448802636994247,0.01249735298102825,0.07626243480556011,-0.008794558449306789,0.030568196552710047,-0.0058630021361205376,-0.046456196425575726
HSP90AA1,-0.06256616350119898,0.01752554516982703,0.001980032112105563,-0.04043799152972837,-0.016280761009929822,-0.01011822902793127,0.03447968653997501,0.16063271864534454,0.027943876992886682,-0.005382348906581988,0.0021851349607097258,-0.12932326785481388,-0.007151078729339854,0.04812185681237088,-0.08100309688332095,-0.03434467254028682
BMP4,-0.02024406306632053,-0.0006667389495372839,0.0037216745645752658,-0.01147557536644069,-0.0043876889790720195,-0.02868038125232744,0.013698558232910206,0.0212245205619773,-0.02424145647036064,-0.0289291505386476,0.08584724978149338,-0.016166826115042686,0.0953869386703847,0.02131210466330952,0.014289845505387276,0.04027053159198667
SCGB3A1,,0.029933279335234732,0.009278308790276519,,0.04228087078129039,,0.000535831900470075,0.012659476919183373,-0.01985131151861305,0.057172581146809974,-0.01485365269338461,0.029848071074857156,,0.06095093208153831,0.047978863613154656,0.046745764920836194
IGFBP4,0.030336608341659122,0.11227661942659994,0.013402396986958179,-0.02963385407565923,0.02398938609420745,-0.008893475847944829,-0.033890687229942616,-0.04693707201247777,-0.03479003470051917,-0.11185754528824962,0.013681132279441411,-0.07491039632638245,0.006533213321274674,0.025065401935645194,0.05121445488170734,0.12709798972183411
RSPO4,,,,0.022669879774029417,,,0.00012417086249499868,,-0.001425644777168383,,,,,-0.0023600035385869618,0.02157967390328454,0.10622180278188591
LEFTY2,-0.019476265214167402,0.042779761139593135,0.03794275077585841,-0.02969050525186518,0.09894250909357738,0.0376383249365534,-0.018414460969766525,-0.024648760489339044,0.013322983337313994,0.061832363204587945,-0.016438699622230456,0.05153533710379756,0.028120296415078412,-0.028848662773973667,-0.02801362662865836,-0.014336465800566722
PF4,,0.005201689077274002,,-0.009045494816796198,,,,,,,,0.005829344436999799,,,0.015853481237510552,0.07198435303862127
ANGPTL2,0.07120150850451684,0.08296980610086134,0.0069357834799411286,0.0544029163018941,-0.01766892974535789,0.017400989795343793,0.00850763836942732,-0.08645863787003083,-0.04185640443971876,0.018493642194383632,0.025561492334524493,0.032738208502046555,-0.018544662802009157,-0.014103235190742781,0.0990891982873512,0.028374125260035563
LRIG2,0.03725551434278265,-0.001444750956072024,0.04616681010525327,-0.03388910292421269,0.057643656595317505,0.016610889778583285,0.029812000368100645,0.08532052488957151,-0.0347131260519659,-0.004886127027017867,0.0343984801413448,0.05360021413436223,-0.0007466323146651145,0.04584885627848101,0.061018092899050254,-0.03882260036530668
ICOSLG,-0.041195338639439215,0.029299634152310353,-0.004194081571250903,0.009313590260221808,0.028086701455835476,-0.007797998611079078,-0.03187124338830791,-0.03696522041281777,-0.009693836694032683,0.0028050123260400478,0.05286412099653401,0.0436951040253521,-0.054018462778901565,0.015113626060161261,0.04122111468660629,0.016265812891761756
WIF1,,-0.00421815003205552,0.04419729694989556,,0.0032840004380775742,0.03873444266442452,0.053518603897827616,0.05538663243461752,0.08145610752665758,,,,,-0.026482114516778208,,0.07701021342876928
NPPC,0.08245071688585506,0.007861434531305878,0.010810109321326861,-0.014031793137994459,0.05106522039797312,0.045837745224565817,-0.023339086999521676,0.04942242361738995,-0.009535599515829123,-0.01214030959065306,-0.0141528451430437,-0.00833342943146827,-0.02605938781592669,0.1088424272110217,,0.04837756999276784
LYZ,0.014223280602661653,0.06424177106208726,-0.044606062047790364,0.023822836286226747,-0.009070848406098007,0.04894294081975031,-0.011517953787450769,-0.1497930229216928,-0.010835494585336985,0.04486649770478282,0.07811375159728116,0.030488989724371505,0.01991517073424474,0.005464360114385063,0.02615993062945647,0.02342765630921738
EREG,,,-0.03540638296001469,,,,,-0.025356371230123315,,,0.12137362291481395,-0.011093609152398307,,-0.014063159344780696,0.028820042257647387,0.037742624725887824
SPTAN1,0.07977890624064085,0.03864405396394324,-0.02103446415041716,-0.005498617032036546,0.0001343367095853754,0.03222556088604542,-0.027464885582687736,0.18353021351688034,0.05236827939607595,-0.048778181385974666,-0.028315752383300516,0.053009921539696074,0.014604641236624095,0.04292727800915851,-0.06466596221448373,0.009489665024835421
PTH2,,,,,,,,,,,,,,0.04244600499962627,,
LIPC,0.07010332143944203,-0.019473907453425216,,-0.01625542787029061,0.02965614025809721,-0.026102148622974598,,-0.021862343867952026,0.032487969837579254,-0.015759151181582005,,,0.05185275961583235,,-0.03215664258184776,0.034991909119177385
COL8A1,-0.018276297557912137,0.03146643574023775,-0.032795200579642275,0.059891093008797115,-0.0360722746659729,0.09381747803470632,-0.020113968250247097,-0.10452940639080137,-0.009268244311275002,-0.027524708311286186,-0.01748431874690792,0.02870287715184065,0.08018660720336092,0.016957711810681658,0.07968929471572965,-0.0012522470780707688
GSTM2,-0.023660042740923003,0.04345082998117188,0.09357903523620091,0.0010529763975159535,-0.015001682613781752,-0.061976994873241285,-0.0373037208393953,-0.0403296208342192,0.05816705926728376,0.07957086243176693,0.05499245014328757,0.058251549438573975,0.02020063874126871,0.10620328735883179,0.06461770493243636,-0.03666563300346359
SPX,0.027144776812022195,-0.009944305437582372,,0.02146997138435546,-0.0531817205587531,0.004635718025031021,0.019375067370559464,0.06714956789938491,0.08182720035461043,-0.012744223160053365,-0.019524693987079966,0.07150952765228662,-0.016464805382455427,-0.036529953041902104,-0.024322185273419856,-0.013386612020476757
MFGE8,0.06772891201325207,0.08497072449590891,-0.036917566808442125,0.0175984282729046,-0.013045943173528416,-0.002013770433663975,0.023306013475633634,0.016350154429111793,0.014121888688543823,-0.06407925014576375,0.09327523383199278,0.009952582588786387,0.05244402698023358,0.017492008206564384,0.041100343545903306,0.04878602823633716
TGFA,-0.03549678679303221,-0.009226009481332498,-0.025087747717919565,0.019314384905022675,-0.012852886697031201,-0.008056264958041045,-0.012746229086019464,-0.05150590350454045,-0.05743712535613604,0.0027566081774110006,-0.031856187958091066,0.03097833742852422,-0.013851487304526448,0.10591994689834963,0.015425711777928812,0.017341192718380027
SLIT2,-0.02024405982696685,0.07289182813451811,-0.02086890373855592,0.032522722344956415,0.02603479299005041,0.008809320462874958,-0.027573640838221825,0.09583295479139287,0.021844694127851345,0.0907195648376988,-0.03711572492241705,-0.003744542214530479,0.014222177568271717,0.027757581164386473,-0.011161106435154645,0.07752316981473473
PLTP,0.04978687893747198,0.015534162267582799,-0.01449641463292465,0.013267979745561638,-0.02379201300694796,0.03867540150443573,-0.04636929022914396,-0.16749991315332308,0.003614935038679766,0.005029691507256511,-0.022135809745331785,-0.07462595919336523,0.054348001190636014,0.029863391797240485,-0.03740408758106171,0.06493722331274467
APOD,0.02014744519113329,0.010795121362496702,-0.023191178129907557,-0.013480057453278002,-0.0213287621919303,-0.03959280924226755,-0.02035942717522813,-0.1250675428013689,0.003851003175846453,-0.12791759419127416,0.043745571766820396,0.12898055371009998,-0.06260819632635496,0.0066131676849693075,-0.1289981025179842,0.07957725376221873
B2M,0.002268687623904594,0.126179674349955,-0.00017619318972850097,0.0474829647835803,-0.013709642075373302,-0.0015206007344956921,-0.03840291324789803,-0.15832515412604553,-0.00047544018642673363,0.04776022438591423,0.021110229304583426,-0.0038624919711450602,0.0689105218021606,0.009899032426267497,0.033562757389779936,0.026351438024553343
OMG,-0.03281856660193516,-0.011713253357660519,-0.021687744188083377,0.02745900279704201,0.015042235965377794,0.030102954471155956,0.00530915114470301,0.057430768824842236,0.0354143738231246,-0.010801879624000043,-0.001362952430017938,0.12275622160447158,-0.09789244132612762,-0.05101152456962785,-0.07350350077736088,-0.002721059991680381
CXCL3,-0.015840921751474127,0.04449951350104689,-0.015371380935268748,-0.03376837680134398,,-0.02221306700754221,-0.017965673620488114,-0.020816576594371045,0.046429326994408014,-0.01560419045554822,-0.006481031668365764,-0.04520981089950321,-0.019343176676685524,0.013538261448644777,-0.022873942266775513,0.06425200403356571
CXCL10,0.041272007009822004,0.0288940233474735,,0.07006810026242345,0.09823921781084818,-0.0008492576096778924,0.027015693124444816,-0.0022426520232083887,0.010253169693740759,0.11489898322968663,-0.01999685595556147,0.06202576969245513,0.012434457192555114,-0.038925876385333714,-0.024420341102279423,-0.00918383702510992
RSPO3,,-0.020829389847431486,-0.026267298528968516,-0.010504577537266264,0.11575202101439237,0.02944311618299132,0.004145775814932868,0.0046751472140892135,-0.021409989898980502,,-0.021978832079207512,0.07800185011626165,,0.02504925368970143,-0.0283362412255124,-0.036360510353474616
CORT,-0.019670759565052553,0.08348225412172379,-0.034860283851156595,-0.023557321722760653,0.026913893410364247,-1.0471057593051903e-05,0.023560196198804503,0.018002060442476157,-0.023324537899952796,,-0.0018902875264482962,-0.018314067238211572,,0.060017675794413416,,
NCAN,0.02677488961509153,0.024676179328950137,-0.006123463438015827,-0.09141593279412025,0.028505861846295208,-0.04105998382258167,0.044941850081414804,0.10204012137452069,-0.04650444983620452,-0.038161313599519665,0.046768726186181324,0.10715399884745194,0.09375481714213228,-0.027970315624057503,-0.015279684315753387,-0.06205517074249642
PRG4,,0.006096464051939064,-0.02937023306697339,-0.010367565019612987,,-0.02406583360269073,,,0.0020677591976014566,,-0.02121004356264436,0.047354657978885856,,-0.010401909856777707,-0.04310172762704262,0.10406208505384387
ZG16B,,-0.02126373115792334,,-0.012032827155778336,,0.03575222060944553,,,,,,,,,0.12069725249520853,0.09009811469096475
TGM2,0.006836875090156924,0.0645763580440131,-0.03319347605204593,-0.0601324882429212,0.03004232269285015,-0.03923401704799936,0.010523156523454768,-0.013921759481450009,0.0037988864109905914,0.11211957590326678,0.0416473064646394,-0.025142797435062713,0.07070299754036136,0.012948336903094661,0.016566859469944944,0.09322021154089648
VEGFC,-0.019670760831590608,-0.029280040821404858,-0.010939456516518044,0.1239936851232471,0.03465653085612918,-0.031729290612927105,-0.012607887859125444,-0.02865258908507547,-0.025545967415189393,-0.05985241018955708,-0.006780448241596821,-0.014783322452500742,-0.025513968776301497,0.051244431723024994,-0.0111678453813306,0.0021131113673392423
WNT6,,0.03104913362629992,0.024780935133880737,0.06698516469582493,-0.018195924171057833,-0.02366559606369674,,,0.024041644683669917,,-0.014139914867645167,0.012978472439283618,,-0.037807881307443225,-0.002096515224511333,0.06928508857772796
NRG4,,-0.01412322100381754,-0.01968875225749957,-0.012617800902182839,0.043727847558991055,-0.01693463225918118,0.0153323123276461,0.11960196431860394,-0.029802350651153022,,,,-0.020487348403792426,-0.017342167435915563,0.0005421825087245091,0.0028596893655863874
PMCH,,0.06739303609603385,,-0.017483192420608553,,,,,,,-0.019683198523096,0.08704107933740819,,0.049701765713414114,0.03430028835102398,0.09616811214090348
COL9A1,-0.007232423493752656,0.04650856895171565,-0.03693011140435727,-0.013178372122963642,0.01286221468878122,-0.03419836029139571,-0.03557425026185181,-0.025004861631628603,-0.013681557360077564,-0.0303061692689514,0.005290130925811589,0.04943234706564344,-0.05844054792706727,0.011427382870460048,0.02765507053271179,0.007001271648633202
GDF11,0.03584489167898805,0.01720156622100782,-0.01865939481536517,0.0004162887552372713,0.005000501983153301,0.05401284342348777,0.024265824470477204,0.0010793700461113897,0.01004957221866237,0.019599392319024706,-0.027583800787558937,-0.04147582552693242,0.027595044473395967,0.030802216283870656,0.03432700822640106,0.06422058057564826
RAET1E,,,,,,,,,,,,,,,-0.031084658773810524,
IL24,,,,,,,,,,,-0.014675318514157371,-0.017222106144165802,,,,-0.005893413838802478
SORBS1,0.0069298089723914295,0.07232320642213148,0.039079314487138334,0.026703910091900523,-0.0204564635872653,-0.01067697921814041,-0.030665142176957705,0.004959468334013098,0.07007601399055899,-0.0057449271978939715,0.005773316500789273,0.04755270025996917,-0.0030650028517758537,0.046964328415428414,-0.030917396360862343,0.021227221631031423
DLL1,0.017465428771423236,0.08058258417464033,0.033931581661816444,0.04535147241456621,-0.031254307001481164,-0.028460999325721617,0.037310531060327314,0.01112312602914136,0.02981072061556044,0.11496787657036145,-0.025134669655373518,0.1372950012673116,-0.0005603127105774565,0.03681588411620098,0.0021929955724664966,-0.04989180358554004
TLN1,0.024343948115560635,0.061060085028802835,0.015144340423618645,0.00668955537676145,-0.006112519900558305,0.023188413632081798,-0.00886718896153395,-0.12815190483816147,-0.05621080548352156,0.0017374775891417892,-0.006492194910756181,-0.044949760689852625,0.07782455822662347,-0.010029970253667836,-0.003384741109993013,0.05734347555587058
COL2A1,-0.018475873850063478,0.0575936547034617,,,-0.0009452898325781628,-0.0222130745668951,,,0.06061835953973283,,-0.03208217009528283,-0.04488607698297644,,-0.027366045559172995,0.020963519330899266,-0.04121074294006531
SHH,,,,-0.010773602265091888,0.046813550269086825,0.026639554434444452,0.03881564457657189,,-0.01985130978348484,-0.0036039399278015483,0.08440058996667406,0.07496523061550849,0.011599772542541593,0.026461345407589473,0.1440064627111304,0.05927003525825158
PON2,0.055806320101480796,0.0549099473425287,0.07891942534670766,0.007134588448973213,-0.03607736206656465,-0.007456571404943643,-0.03936930109308527,-0.055295382844116864,-0.05160388961645756,0.0024812663042193296,-0.01478716217679808,0.13555280406055017,0.04950026677372084,-0.06650831351450985,-0.015639102887534805,-0.03512661407662085
ICAM5,,0.009623473239546472,-0.028077145655122603,-0.016791423799277706,0.0031711986331623954,0.021855309302061317,0.06409360603632627,0.15720723560906014,-0.038768535699474395,,-0.00501299347357702,-0.01059008682158708,,0.032336524431912414,-0.04621971309515664,-0.016044004643683826
HPX,0.023528024852489827,-0.011206240064043294,0.05212401972203341,0.08163559353803632,0.08199011573470097,0.014831258153245883,-0.016793667482829074,,0.08147692151472981,0.1495745199065211,-0.037166056890689136,0.06581114345524153,-0.009270141502107742,-0.005736210259091144,0.009580397830383254,0.07568717533494988
SFRP2,,-0.020386690942430324,,-0.01226996544616715,-0.025051985270453086,0.06811135795445988,0.017453401941352954,-0.06635902880229375,-0.012775530923218354,-0.016992428414538494,0.0422389118240706,0.019982957573096847,0.056584104947839615,-0.043834576867950975,-0.03873718949785919,0.025205800306438247
CFC1,,,,,0.10689224223207623,,,-0.026046173571130503,,,,,,,,0.02655089882957947
CD70,,-0.03724597972141721,,-0.02085545011075928,,,,,,,-0.023992559484430496,-0.0262712672555939,,-0.023112398259034293,0.015748075088999218,-0.02320225251644562
