,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.04658475992609334,,,,,,,,,,,,-0.035994289396772135,,0.056202953748421644,,
BMP1,-0.006847044022543195,-0.029870173986550213,0.014344251853187318,-0.009532958618011567,-0.07447268008263827,-0.048933992203310225,-0.04463985176686854,0.06191581458896784,0.13104998513691912,0.019668337483598065,0.04367829127248991,-0.0120808362987199,0.04154826460693348,0.024906478621740145,0.06907379534620027,-0.0360253854057664,0.0058748677178768974,0.04431381256084805,0.005034084191637428,-0.009838568992564418,0.08977736861449073,-0.006281224522642537,0.019276560716832217,0.04541016446514603,-0.003910168517431702
NDP,-0.022894503819005943,0.016417733682878542,-0.041508514084072426,0.015110776457295565,-0.05222750404479183,-0.0008931197235777469,0.008031913304739962,-0.026409793936789897,0.014703454529639308,0.07305566055728183,0.04630561855405626,-0.07513014031808087,0.09398155410724629,0.017148060496778434,0.05628437059562853,0.01546085638912807,-0.0005698504163616572,-0.00015697673865375624,-0.05785636718116594,0.09118057098553009,0.07453928432417041,0.01576163488793445,0.11742206376697319,-0.019816496338677887,-0.09161621249134112
TNFSF18,0.007139291775084537,-0.03475088164154042,0.026743758344127004,-0.0024119672962712533,,,,-0.011969850233959672,0.04571434958135637,-0.045120101458072444,,,,,0.005948915689376688,,-0.01892537368078665,,,,-0.007457372534073532,,-0.04280968681039423,0.07816703995762354,
IL36G,,,,,,,,,,,,,,-0.035382167890536866,,,,,,,,,,,
RTN4,-0.05911940639424653,0.06242857940939205,0.03258174609146417,0.005686323670644007,0.02623092926870118,0.05381203873950392,0.033906389152988374,-0.0308053970318984,-0.154824686972509,0.036644693911134035,-0.05909236831711404,0.08665411345336345,0.02256048018478246,0.02645656823333599,-0.016321680808428562,-0.03825990338333355,-0.0037667140082905406,-0.06386241554302075,0.03316330018191012,-0.02849836496042622,-0.08824572116481692,0.07212481351329517,-0.030950896352462093,0.015259026345979925,-0.0008202360814808698
HEBP1,0.03503483954610196,-0.018486320852874313,0.022333315147480638,0.05187632795570631,0.0027368244844858053,-0.018930961351367584,0.0018923063243790525,0.04991491742046372,0.03952893328178225,0.008682281329169964,0.013810420131797646,-0.07767328516428214,-0.011282039962569655,0.024362658795498263,0.05200411575245744,0.09277548154861119,0.014081828062732957,0.014799397902332713,0.03546379453270794,0.07836726200454402,0.06287871998170542,0.03645194021725422,0.06838359869924948,0.061284097429978875,-0.1206339127281585
WNT7B,-0.03063178948772772,0.08116195228093848,0.004524975376208973,-0.01390767002541118,-0.00659819809964452,-0.009370662862055807,0.050636653410726346,-0.030517210526037796,-0.00440503298328653,0.061494493386010214,-0.024630180414156558,,-0.037941135233593326,-0.01040306955272326,0.030568032196410664,-0.03900673967220109,,-0.01499157735126155,-0.007626919818805877,-0.004728886637584964,-0.01885599643009772,-0.02200337991047104,0.012962417492857151,0.08650659972181034,0.09195700035602658
PTMA,0.02204635952977043,0.08205422318959621,0.05977292038819736,-0.0034259665867130947,-0.04205524769526642,0.025161309416236937,-0.05030125631279603,0.0778408899736004,-0.10735942334623266,-0.02102430275788763,0.053769200581979294,-0.14169062779213262,0.023453287258939724,-0.03337891278140083,-0.058329933869065785,0.02463310845153567,0.0716903259021454,-0.11839595925620681,-0.022090680251281053,0.02956446108830527,-0.11306478128492736,-0.027312945161767688,-0.14585135397181478,-0.07589742611039192,-0.09280268919320259
FASLG,-0.014530468351903553,,,,,,,,,,,,,,,,,,,,,,0.035750792433798646,,
