,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,0.03037186573173322,-0.07585020817448665,-0.021253200179109744,-0.01926967390378539,-0.06164735997330955,0.008254418571154384,-0.04784261185321462,-0.021228640855462926,-0.02992942715083884,-0.14562901479935667,-0.05513510297430781,,0.10570897710917859,0.13123697732409112,0.05642506521669889,-0.08221314842890709,-0.048276170286353864
GRN,0.03720323837882807,-0.06339926652219695,0.029368666798646418,-0.01526099920045496,0.015112744655223524,-0.05976765088792883,-0.1070241071786099,-0.2651354216670325,0.015237108236652714,-0.0506923918544487,-0.21407578753952952,0.06102352633686171,-0.029038520841660108,-0.08734050180437668,-0.037000170119758834,0.10761456550268059,0.005245370091988542,0.011449241767500616
MIA,-0.025551101787555392,-0.0256568928599345,0.004154894786476245,-0.020186145252018867,-0.028060169085834117,-0.021748853587666643,-0.076315351831667,-0.08927277806820832,-0.033642324925107686,-0.036551579671273156,,-0.03215188015573779,0.11937825913444043,-0.02002396681849974,,-0.018873635924158638,-0.004943673921005585,
COL4A4,0.06176788785158204,-0.037747571380274535,-0.0026971974938574724,0.03906960342351988,-0.022872504566690842,-0.0862703212605178,-0.04687023405846219,-0.032674141034189495,-0.011157137632874988,-0.023290898978041544,,0.01164334306400552,,0.04692774191828635,,-0.022193033968803042,-0.07410409763806314,
TAC1,-0.019520833919185195,0.23003216111112665,0.052926690469109125,-0.03265336306896856,0.12014582711024586,0.2719862659728139,0.09031410103520596,0.27636065739912047,0.11096400267465292,0.0709977053690775,0.2667483235236415,0.1571826373337656,,,-0.014196377904109218,-0.015988802474524194,0.1273169992700778,0.016687115888304006
RARRES2,-0.1018335312251157,0.04550048144487385,-0.03873189732537569,-0.06820750646249406,0.013482539550184391,-0.16022150255142373,-0.06257731820465681,-0.26366224775606073,0.03779623549274679,0.020737568129030454,-0.07106052493961514,-0.11903491262421913,0.020110679819599575,0.038508082784844896,0.05937899536464703,0.006054219355481068,-0.06828812062957684,0.03610954228420754
FGF7,0.08325927057064385,-0.04398315599585603,,-0.02561905678913387,-0.019530817328573927,0.20397367663273466,-0.021688290649051097,-0.08841866062749794,0.0016101299487129442,0.0644010853126161,0.04582931991560943,0.003952162945358262,-0.056065371743269574,0.012482337140230422,0.10508545416016661,0.049240366417249735,0.017982530953596233,0.12785488293208452
HBEGF,-0.012580755155420878,-0.08585355842884797,0.0826126695581631,0.022556578337839774,0.025638327920423542,-0.10425442939245473,-0.11508620110961167,-0.07241632951767861,-0.09086049084924766,-0.01985274540463348,-0.21859917625005632,-0.026823431045350097,0.011382102983291828,0.006370505635540595,-0.04297537620265912,-0.02726129246849956,-0.097491589991606,-0.03628746022792039
CSF3,,-0.037747541495409515,,,-0.024251182704082948,0.043485124491586716,,0.038428451939647695,,,,,,,-0.005147155735148579,-0.012805203768613571,-0.04905293875128249,
PI3,,-0.044717591851818304,-0.03508506025257578,,-0.04185021968734598,-0.03294851181543686,,-0.03892471372304624,,,,,,-0.03127023076470719,,0.0335967348056323,0.005313875454547163,
PCSK1N,-0.11108987581393208,0.18425859784363235,-0.01945325176699342,0.06882297366599628,-0.004165728051700209,0.06384088101487792,0.028333919327318692,0.22724227253895593,-0.10421849236878654,0.07753747897497837,0.3028802596999893,0.19543580263582142,0.051549705557273555,-0.019613926560802613,0.01598126789182233,0.023499934164098697,0.1645859759972686,0.005063951395788225
NTS,,,,,,-0.06739870307294889,0.04303546219207241,-0.042488982840754023,-0.03398989606869219,-0.003990718804309307,-0.05753932985796718,,,,,-0.018962760648140658,,
SFRP1,-0.028403306444520254,0.07767461244765166,0.03118310513020382,0.033251118571016605,-0.0010144986721323714,0.15199225007895933,-0.08245252403613632,-0.006002051321086243,-0.033574049508009886,0.0720143449387048,-0.028345521534701306,-0.00253828093446836,-0.02211786537870799,-0.026685284385296337,0.07160554773864874,-0.018522114131729814,0.05714908060148837,-0.054094149679804374
CXCL13,,,,-0.029897471485306755,,0.039949733400195676,,,,,,,,,,,0.03375129510812014,
MICA,0.019124676422270552,-0.06912967041030786,-0.0012736774934697039,0.0018572428152510566,0.006359318273755685,-0.011586945887718325,-0.04146294378848577,-0.12490800768592612,-0.006482066168257384,0.05510098182921637,-0.03868708408163957,-0.10096778487372379,0.025900471855064614,-0.0818555555881117,-0.0578148757113289,0.0017934712175362545,-0.04541142406289229,0.016969687035062256
TG,-0.0017039046042832743,0.008049364818032818,0.024063506731411614,-0.021549201399549512,0.011089452202710008,-0.011213843454959047,0.026257713494493337,0.026368490146801486,0.009656400129848305,-0.011729866344373669,,0.008016739004975532,0.013742928496785939,,,0.05681643649299988,0.07361061434972718,
ADA,-0.03239706925584276,-0.018777596532146057,0.0728315637237091,0.006037606209143504,-0.025566982966655626,-0.03836741078835525,-0.04280547063405516,-0.18832723271071453,0.0023500017539196836,-0.032547098089540503,-0.1347257907644968,-0.06764590218214,0.08857341106295151,-0.062244706421515014,0.014410179352986854,0.0380045757081713,0.07759895430865245,0.08685046877998735
LAMC3,0.03314876469402897,-0.04206075253294766,0.1011480775753436,-0.0024799175228060913,0.010900415877862469,0.046651848252789375,0.02157173869770437,-0.09889201700690223,-0.04900699845002703,-0.0241628306296375,-0.028290349189023026,0.033405613622654345,-0.058417023822231635,-0.06164410264615992,-0.030935345904738405,0.04555309462846116,0.03190596339586518,-0.01801316682865904
CCL7,,,-0.021213087307175072,,-0.013851463423727929,-0.030158141992104582,,,,,,,,,,-0.013418612281045867,-0.04804639268234066,
NGF,,-0.021747431685936035,0.032121291967227454,,-0.031737240533625345,0.0021791702429668396,-0.01779639489125421,,,,0.030309149907239527,,,,,0.00145292506538308,0.015204786925047618,
TNFSF15,,-0.005707491605068187,,,-0.015424281988718874,0.026762454456119245,0.025981608323530008,,,,,,0.06806125392244902,,,-0.023379225630382756,-0.06292038255318089,
HMGB1,-0.021662975510725286,0.06888023288449907,0.03356026139307962,0.019069108147213378,0.036935019950470174,-0.0021759942838444697,-0.06790248946823442,-0.22362870621034536,0.03766347726901422,-0.05337288938134903,-0.13370934061242254,0.004907788426818467,-0.040111834352680946,0.08140622095973922,-0.06008704395691239,-0.07284845409478441,-0.030470877556505287,0.06494439371772531
ITGB3BP,-0.04742863316338638,-0.04043497785977521,-0.022700612616836324,-0.016500247767087,0.00845510685765417,0.0306260301538865,-0.05737707188051419,-0.1884852535328823,-0.0520959437071569,-0.04743425296108856,0.03971690896520637,-0.07771896286789101,-0.00532874670886519,0.007837225915957511,-0.009276503907018386,0.011247054795447882,-0.03804368799442302,0.021603687077479648
AANAT,,-0.009990753581385634,0.036238266063295575,,-0.014034520612080607,-0.020119751780337092,,-0.017393463738452387,0.019264857745842766,0.011772927838139187,-0.019823786456453937,-0.029383514062894182,,0.002265533956866895,,-0.014197451378707019,-0.005635827887583779,
RELN,-0.018742226394428792,0.02374382518248005,-0.02788136014656217,0.04894065393823829,0.08622285329112964,0.039792717645010994,0.09134168119030477,0.08154411493586984,0.005857963132546145,0.0758203207603587,0.030830181880608626,0.10048505134327639,,0.007342315561998457,-0.07745107855879804,,0.04497813871014395,-0.0002350671169085845
IL15,-0.05223906408967771,-0.0382439797763349,-0.009868851410768936,-0.0035545737062004125,-0.016017584688120506,-0.04986821976429241,-0.00988295561763284,-0.07669216145557889,-0.0335377591680901,0.02122346777296582,0.02135065542090473,-0.027251851209406472,-0.050929648599418294,-0.03643107732023567,-0.052518658019331435,0.0942449016034359,0.005677536570684262,
UTS2,,,,,,,,-0.10285774487635703,,,,,-0.041773791427189164,,,,,
BSG,-0.050762331733395186,-0.08937606399163614,-0.0022770131435664157,0.04823286199727943,-0.042650222630931475,-0.0365490077797223,-0.08568844876519739,0.1053997188710288,-0.0761370151694406,0.02802387381798164,0.20687526369854353,-0.1236459531303379,0.0626769807365633,-0.03099349969614468,0.04347793103268665,-0.029751951952079317,-0.012159382506023286,-0.01545758913848326
ADAMTS3,-0.02216922801736158,-0.06277250541868182,0.05557435089653408,-0.0008651961093271474,0.02633416308170456,-0.020295859777953167,-0.010683779291759114,-0.23773919382437353,-0.008750422278724454,0.02023272925958158,-0.030544010824539263,0.00778220845897062,-0.004181863625252196,0.03963688445797315,0.01504625765364636,0.018720564975961397,0.08976896792455621,
CD34,0.008638441970224434,0.06815716168306696,0.08433535890211417,0.013806890903870031,0.005724950645193129,0.014053328679566953,-0.002224859678943755,-0.12700005329226982,0.0010136613410086173,-0.058552866775035184,-0.004524960087333239,-0.024951706792848166,0.00150612679930098,-0.0008466181972724594,0.03559343710669179,0.08115697734370832,0.04467152672629822,0.04725283250349932
CCL23,,,,,,,,-0.03547996569704837,,,,,0.07642738647109153,,,,,
PLAT,-0.04491197266901697,-0.11121889205400974,0.04865039987141461,-0.0012608966104204705,-0.01972972003936928,-0.04302566986724495,-0.10900210548802601,-0.17708299430563915,-0.16205700542183088,0.04720787379015802,-0.04839605158591893,-0.10061423700605081,0.07741960498192904,-0.02116108590337138,0.010056665324324397,0.02742955063236582,0.017002898119940817,-0.09782793217900732
NTF3,,,,,,,,,,0.008545841381961064,,,,,,,,
LTA,,,,-0.01584735044358587,-0.01775305474619181,,,,-0.024867600954934416,,,-0.003000245969257414,,,,0.002120558540392377,,
CKLF,-0.06434481131260364,-0.009596765534574678,0.03565808115003861,-0.05365507405804924,0.061078645465964226,-0.024340827108807504,-0.09030062343480992,-0.25104556268777456,-0.047056537603161704,-0.05778415644657943,-0.13977661292195454,-0.14012369802888291,-0.04869913264597251,-0.01808728003408524,-0.01459610930259385,0.02769061533961971,-0.08477456171063526,-0.08137459621468031
CD24,-0.04199103352318136,-0.07051847693441422,0.002467690815774737,-0.05153669265889337,-0.05522997258392557,0.014909554069676171,-0.10177094753167605,-0.005721529909493324,0.06467375106615532,-0.12034945592853441,-0.021687699868632337,-0.04573383650931883,0.003350545365052696,-0.029883903630658473,-0.01998052356482213,0.015397514584367162,0.09016566619085976,0.04958658500986649
HSP90AA1,0.09423913337772932,0.10800602128829982,-0.053500229635095355,0.01978678716040651,0.04408733469281581,0.1987308169908998,0.0341336262342904,0.27665503452012447,-0.02332789705141333,-0.021709013424958113,0.28330841058499967,0.22565378355166799,0.04218491472266133,0.009435190892884537,-0.023168750866836202,-0.08498745661336393,0.056972871553092524,0.0536732539385897
BMP4,-0.023266411371726758,-0.005077145432951775,-0.00513254132598049,-0.016799120441974243,0.0038627464203353284,-0.039045628443127006,-0.03183291623774136,0.012657927638156773,0.013442530550263863,-0.032797048624732934,-0.02120786007554315,-0.023221394788668935,-0.0377651828075809,-0.06431562787038662,,0.011852308556290733,-0.003719505627524667,
SCGB3A1,,,0.044089128312102176,,,0.022510772821754666,0.034673024417510266,,,-0.030831616667302306,-0.012909523951837839,0.016874263082798484,0.05086476090457793,,,0.0025947139706396795,0.05557656595579652,
IGFBP4,-0.05866134689264667,-0.030871336681450246,0.09089546291616199,-0.03568818218427981,0.013848138301938984,-0.0823266234584562,-0.07651746715793951,-0.1292076017277335,-0.060156566112814135,-0.013768262181413719,-0.12940200772701801,-0.007415351614381874,-0.026156145908001954,-0.050481377968868126,-0.059938980851511954,0.03258829332711486,0.05505647792237695,0.09029370325932443
RSPO4,,-0.026566717433163668,,0.02744540874057188,0.0050864820656443795,-0.027653897091217725,,,-0.008495951112135263,0.027798332879184113,,-0.002845414395842859,,,,0.04308148084968941,0.02949887827239307,
LEFTY2,-0.022383984725455212,-0.0184336517939051,0.06747582615691239,0.10380849027045505,0.01933524295635579,-0.014335115863322132,-0.06845797134807657,-0.15329744794379335,-0.016723165809516313,-0.03380723980957956,-0.039281878083612505,0.01828039548392895,0.0953203816134973,-0.04616088868664058,-0.06578371223174297,0.010439330112786917,0.04555197701645809,
PF4,,,-0.02200517068210652,-0.014415319108642374,-0.012085128947101354,,,,,,,,,,,-0.019107625526818828,0.03453652816827079,
ANGPTL2,0.06963406381004822,-0.08301392563508828,0.08337668463751775,-0.05750328005876021,0.008588998487052725,-0.05996500830101813,-0.14341168432417922,-0.18469772426595246,0.008321292731050036,-0.016808502497402407,-0.20446637097641443,-0.19794799804857413,0.064006979426185,0.04096327026478182,0.07480329771069008,0.0687626969375042,0.0074300440901471105,-0.017620105925062104
LRIG2,0.04826436719871775,-0.0666809574594629,-0.04356366701841505,0.003562342339680574,0.0054843067841554875,-0.012207235176824986,-0.048350080940421224,-0.060864987328442074,-0.06469769817386986,-0.03017436492660997,-0.016938127093305475,0.01633933869171707,0.053348513420513374,0.021294833042441206,0.022641573078339194,-0.020180124694216445,0.05392031205743457,-0.013228811857411949
ICOSLG,-0.009289832425545676,-0.07403738412895289,-0.03651961120365049,0.006636323688004342,0.018926994099028416,-0.035808324375921845,-0.06165005143811977,-0.12342955217748337,-0.02419020615732724,0.015018704192645093,-0.09657782849508968,-0.03862477038465232,0.013134857735529139,-0.00447711443607603,-0.011237200717423903,0.08328112625211717,-0.08658626038564454,-0.047051750114454685
WIF1,,0.2779441883180287,-0.0028570915756819665,,,0.10838155147303744,0.13309500317088777,0.31092318111327205,-0.02231883429245727,0.11008839201200886,0.23112183487649585,0.2571914996825425,,,0.04777283749223505,,0.06197984301273825,0.05577924158124783
NPPC,-0.06556318238383756,0.04923697534820251,0.04174782635058512,,0.10317536861861941,0.07854468998158831,0.11329316656250356,0.021780484851345507,-0.029938855853023867,0.023808120243041273,0.08133814634012154,-0.1071848594793314,-0.024874589504562748,-0.04318923330554252,0.0665504287791926,,0.15636956763373314,0.05896348456957039
LYZ,-0.03155024665358698,0.00038741138176033086,-0.03560070587653282,-0.01632757327775179,-0.025906088868885183,-0.09434896269079736,-0.02781504256233714,-0.1721658775211407,0.03505288476768924,0.012337329071640825,-0.23468576826836962,-0.06220963666694995,0.07574059955661316,-0.07614631171388131,-0.028573393935395316,0.09618656989467617,-0.025469220568212148,-0.015277839751672321
EREG,,,,,,0.001230668697601446,,,,,-0.05919119419775144,,,,,0.030178420856920508,-0.007570725758862554,
SPTAN1,-0.06095643557060275,0.08249593233169603,0.040809369666336234,0.01063882583994906,-0.007822790271555573,0.06211993815856811,0.07939004275404789,0.11550358337169644,0.055875550047986035,0.007223254188396945,0.27197192142105464,0.13566233421905446,0.056315873930892775,0.006457341320986599,0.029701594571953344,-0.03063486026412101,0.10700792626164939,0.03838301326179477
LIPC,-0.0127498496655665,-0.034677113238209205,0.08876284776783083,-0.021695825679087375,-0.021717876786352185,0.054233164844577145,0.03922005448439541,-0.08155562336263587,-0.01497691097491154,,-0.024689669274652114,0.02308021294647368,-0.026376955904101912,-0.03274458791216546,,0.0104740657170537,-0.01635590789811014,
COL8A1,-0.02560804579139815,-0.1864515269539771,0.02228803610501501,0.08316384457877274,-0.03739087143852381,-0.0579279048918525,-0.09957332611832793,-0.07193033738101057,-0.015593122032988065,0.027460291933843743,-0.15458121093469882,-0.14400569656190704,-0.02469657188831622,-0.024707408901539208,-0.04341645897197669,0.10887559115985271,-0.029443270353590345,
GSTM2,-0.03776898796095278,-0.007301730901704683,-0.0017845906434763939,0.011131398277354357,0.07414133515402606,-0.033239172989959605,0.05088160493818835,-0.07049908211976064,-0.017793616214685663,-0.019876761632896256,-0.00823622057633712,-0.016759442966363107,0.07193655367797162,0.05478516027663483,0.019015771677420575,-0.032445619675292484,0.001808499325780816,
SPX,0.06837522475199556,0.14928848763632696,0.014819622592331145,-0.01260768258742175,0.016294542467547402,0.10412119667136642,0.010117156577815938,0.05137559366091968,0.131277788273647,0.0012526374584432398,0.11228131748221874,0.21204836110610495,-0.032976040014507976,-0.03863460394049638,0.11480277075264186,-0.03210889361403896,0.03295998192275921,-0.15701294359574733
MFGE8,-0.09687594707732497,-0.0893037803756045,0.03325435137974332,0.035274455365970625,-0.04218390651805949,0.06319792020245138,-0.10062979129626456,0.002895258550755853,-0.09206692477774163,-0.05420238899564135,0.09143233880066742,-0.07012552722394062,-0.029045920099358684,0.006947716054047017,0.008068481493922095,0.02953062489643883,0.0005847199485777306,0.08556896670774952
TGFA,0.018447818988479876,-0.12844348118688065,0.049945408146797314,0.030313479052351575,-0.04487617379130948,-0.09664178246961257,0.0007688258783294994,-0.14368248051389337,-0.08622945260391894,-0.003505838243604963,-0.08456085260064392,-0.08448909891887098,-0.02390589607422372,0.027223554230126498,-0.030853780031555467,0.016500892625736566,-0.016798718830786808,-0.1019279867680006
SLIT2,-0.023266407648752027,0.2313469176745809,-0.012941181203098511,-0.0282032793627067,0.08925794093738976,0.03999053473701912,0.00803042213182824,0.0650974581067237,0.06432906446004398,0.040003339927444675,0.22844210498580286,0.20515827051619207,0.03184885562199998,0.015553265071743975,0.0271858800630281,0.06618319578068198,0.006810197079629524,-0.014811928779414937
PLTP,-0.0297379061240154,0.01383221850832583,0.022199430521823903,-0.01415438709221338,-0.023461638447180858,-0.08188806094759626,-0.08761755570947569,-0.26190829030401436,-0.00031267451040204586,-0.15145282447067088,-0.2816843598871232,0.002499241343820873,0.037165702703001235,0.011437764861601994,-0.061626472231461324,0.03310720569727577,0.011772061205742045,0.04228515048262694
APOD,0.1036926867453974,0.12557066462030692,0.003531846827900883,0.034166244946160856,0.04778807922912021,-0.052933425338485766,-0.11932258529645261,-0.2530012648357307,0.0076203925023003785,-0.07903262888637805,-0.23508676368614728,0.12720624505027314,-0.02469377021361371,0.02368305635828073,0.05067663391925995,0.011776124096579684,0.007198881654051572,-0.06102501788403033
B2M,-0.009466249069092155,0.05133966588223157,0.045239890738615084,0.018261765595026354,0.0736733955863138,-0.04698559312603552,-0.14193547711882054,-0.33477449498024614,0.010276180227391962,-0.07095969298271494,-0.40758754282199056,-0.21715815357154883,0.04968032838811506,-0.045057767896057664,0.06004573798861718,0.054048504696116405,0.023658773536106743,-0.061182145188569396
OMG,0.04785974421633617,0.10476447156692341,-0.026325638351824682,0.022796932584181886,0.08773569736095638,0.0875667051024682,0.04734818101061593,-0.04703837700198014,0.06231563094934093,0.022496604550595725,-0.033427558891626914,0.1547604115256172,-0.013422132352227367,0.05020740430445401,0.075200132042803,0.026521202145364787,0.18958147049533322,-0.037012928573910406
CXCL3,-0.01820590070134174,-0.0967505097503552,0.003939643662100246,-0.029636524207209178,0.053529149098606774,-0.08343284813929534,,-0.030790138266263922,-0.0339537738806975,-0.012938864959568634,-0.027974558021509815,0.04863943776197338,0.08914128892201864,-0.032058196311469715,0.06310549135717387,-0.04609582806496338,-0.07541918212313452,
CXCL10,-0.04854619223014693,-0.015336782976998708,-0.048946976210450376,-0.024905547448712248,-0.00596752627406734,0.015919851160159013,0.0505145851234122,-0.22303358330660875,-0.009552860755528641,-0.025921797871785113,0.007397696884089596,-0.03118851852717781,0.10026523346368252,0.017040663676076744,,0.012292309744920432,0.04291062865816094,
RSPO3,,,0.01803495672350285,,-0.01403451957508843,0.054680166761564925,0.07086213859414134,0.12263583224141333,0.009470409338569519,0.050117869559980634,0.13829557342849802,0.06201962253448361,,,0.046513160203614554,-0.01361726758366159,0.03763800398385801,-0.03810074592607901
CORT,-0.02260751621527255,-0.009518243024056608,0.01970848980785241,0.05116824254664858,0.11111808889929244,0.17532696110156235,-0.031815454935124214,0.21315768714828465,0.001519784486557585,0.025015828615704044,-0.008965555203079381,0.007162115348731423,,,0.015547614418923801,,,-0.04632499523022016
NCAN,0.04878011038319068,0.007717379853570356,0.06842642205030794,-0.016276984111201796,0.014340033520440103,0.2032269719355842,-0.08877552139450946,-0.1170204271232941,-0.007043656875659065,0.02087398463537731,0.16005611965508723,-0.1783604974193304,0.021469031791838507,-0.002205080653467644,-0.022025519029374174,-0.08576732080427121,0.11617989890869866,0.0040267001521480696
PRG4,,-0.04065085694815108,-0.031901949926099384,,-0.013851465582272888,0.05841922083542566,,-0.03524170808741171,0.10239809233737415,,,0.003584443049523559,,,,-0.030846780978934358,0.01177475637348801,
ZG16B,,,-0.005845849973500585,0.0205187578835101,0.0017647611486823484,,,0.04128936675595207,0.03747679470359507,,,,,,,-0.016979267188106488,-0.04750235757937726,
TGM2,-0.004335826292499008,-0.09329391441474855,0.031179275159478364,0.01785824681639192,0.02336240350441934,-0.051569688610396056,0.016070833804359513,-0.11268599098504632,-0.04855526169647247,-0.022929309129852155,-0.012164410915907243,0.028179737892479798,0.06652307622129232,-0.014679339076063162,-0.056579651721222035,0.06037298254441569,-0.00867538748350411,0.015492945174099024
VEGFC,-0.02260751767089909,-0.02916780148172599,0.09030366932192176,-0.022273565845651894,-0.0010128005404736616,-0.017050865116537774,0.005219018272187409,0.010155731818668455,-0.02510484303150183,-0.06755939241860659,-0.01834348017721176,-0.010529220859852103,-0.02365877901926878,0.07250362026007609,,0.029876806320021425,-0.046803843352080175,
WNT6,,-0.00452668292181034,-0.03422684741247853,-0.016041980439368293,-0.019158360454663886,-0.01284846751941342,0.039386267381697516,-0.014875617996022494,0.0016104661621792248,,,0.060724241170775385,,,,0.06307023276095959,0.010168694389013588,
NRG4,,0.03628047495866781,-0.019537998149121064,,-0.016857867261012998,-0.013986939852756786,-0.015077910765223548,0.006104531938445016,-0.037961326416456886,0.046150791614876195,0.09180329061570852,0.053922718134676376,,-0.03395447645483609,,-0.013617269109832403,0.012167234989798839,
PMCH,,,0.007576082817132963,,-0.02335821744297616,,,,-0.028922532415776154,,,,,,,0.01345824257032263,-0.007280229428824366,
COL9A1,-0.0715032610591062,0.05229938579785738,0.05477327496040678,-0.02211754481140689,0.046817155865581786,-0.040054538137374404,-0.09349667191065399,-0.08708679543577563,-0.03651747634277688,-0.010420067797034626,0.03481815037001736,0.032700071938998064,-0.05910143822180918,-0.01778744029582112,,0.011013422236490522,-0.009781594972115316,-0.057613188370578494
GDF11,-0.024051226287738953,0.06513919394436674,0.03914316650839446,-0.028627731190125863,-0.0007596630305983993,0.007846441562010033,-0.1209440120883265,-0.07831082648118998,-0.02341941297155158,0.04363835462280921,0.010960642846318982,-0.03588687423608307,-0.050861104119105716,0.07777572053539537,-0.1030069644123366,0.08396044247909827,0.01399173708531581,0.10528101286495302
RAET1E,,,,,,,,,,,,,,,,0.04065746240718029,,
IL24,,,,,,,,,,,,,,,,,-0.07585412514434398,
SORBS1,-0.042441204083601754,0.12421857453806927,0.06155390388514155,0.0630080635516389,0.019821880684676677,0.054624639514932086,0.0231667112897513,-0.01752612672520438,0.05881232315434263,-0.016865311225850724,-0.03378016654035376,-0.010904955189786583,0.04039166494846947,0.006543711306585271,0.0025630938882747908,-0.010876561871068393,0.04451116175320604,0.03626405450207446
