,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD24,0.009950376233114346,0.011342772644879855,-0.023106522675975724,-0.011791935014628618,-0.07029922222793769,0.056414596740243385,-0.007522497284744898,-0.025867807467943885,-0.1651474894129621,0.06095473084240675,0.032380594370528946,-0.019058786966475488,0.06848713573183096,0.04238529498245156,0.09415548797348511,0.01855030763557728
HSP90AA1,-0.002750154287834248,-0.02780912493861748,-0.04684029848622445,0.03619237958833833,0.004938865271759831,-0.07001211117553631,-0.018604978617901197,0.05551299876803503,-0.04241732235796796,-0.08431012797686897,0.0073729577193972565,-0.045672649920875025,0.01485121690227612,-0.025901439612296007,-0.03398467089364964,-0.054265858273193655
BMP4,0.05652151367524714,0.025222203228672205,-0.045508327782148715,-0.015668248518313145,-0.02748887658184375,0.017446944027059572,0.046313932574744206,0.022668620716601338,-0.02958452808426621,0.08052094507783406,0.021625172989542862,0.08203923680756535,0.025965604917470103,0.0047726168771681995,0.02965657329381,0.027800267015844343
SCGB3A1,,,-0.013077838750520522,,0.0005445862658833552,,,-0.01384370535998991,-0.022966062172581115,,-0.039970496792866496,0.01194213010025882,,-0.0062361015250441175,-0.04712400376158004,0.03551296533444762
IGFBP4,0.04467067751961986,0.01665560059924666,0.03376028090494498,-0.018631052609963384,0.05464830443717452,0.06130242924748988,0.02868182990858584,0.01733451372770745,0.11884521368928457,0.025524119663776008,0.025812011019091405,-0.03440967408744553,-0.0010990648157825121,0.018250483853525186,-0.045945417853833735,0.08624048158992198
RSPO4,,0.08050026133747908,,0.06593289610976877,-0.007925378838006153,,0.005159875865754131,-0.014862834141753196,-0.05358092986649974,,,,,0.009221446886469843,0.07112475151337638,0.029444993976067868
LEFTY2,0.03226972737908006,0.05934805448089084,-0.03416693778276833,-0.025194690666791798,-0.041099658864779565,0.07771453381420482,-0.03379074424309553,0.11431366763210067,,0.06225922389255108,0.0761149227939493,0.0026624674771447824,-0.006173585888608519,0.0012435893808806218,0.07206420089011654,0.025378099784442977
PF4,,,-0.013566158403475689,-0.02094031531572936,,,,,,,,-0.02149795621577451,,,-0.008894875249691719,-0.0070749497011355
ANGPTL2,-0.029644671358427334,-0.01795518980017156,-0.004492736564478821,0.07458938435367049,0.016477716909841535,0.04422960531822749,0.0053415175939302536,0.025883853011373317,0.06596625903487591,-0.01747513258810178,0.03903721911162062,0.015670257035225125,-0.0032330219694004826,0.004961417150211937,0.039891834165405954,-0.0013843970594851725
LRIG2,-0.028155650253069656,-0.0014385117046808791,0.017440935107803205,-0.02158522824699853,-0.005636574097975445,0.011205178215106134,-0.0067186940701285105,0.0003020586980188594,0.04800758688449837,-0.009731186564247788,-0.0075509270234992475,0.08833106186035722,0.05182524773689597,-0.022507031828094173,0.09282101988372385,0.05517100931178728
ICOSLG,-0.036054938347125004,0.09989027042058259,-0.047911771872742766,-0.0020515485261895015,0.07350494562880586,0.04400719904061209,0.0021748461984288166,-0.04648732045621517,0.07673719629595664,-0.026599407499832858,0.041670409574575316,0.02415032994712462,0.0406045421875361,-0.03957336863699047,-0.013522300324135142,0.06527553754717969
WIF1,,-0.07430660188343627,-0.024410100078965644,,0.03412181776107405,-0.03381978409323438,-0.020302328776170258,-0.05379966923305904,,,,,,0.02486197326282116,,-0.0045013434305043775
NPPC,0.014671892240799993,-0.06516482875825258,0.006889963473953497,-0.032483593071004874,0.01928697041300523,0.000603051217676754,-0.03960339264625913,0.04930286679063007,-0.0019244757971426712,-0.03372626657516278,-0.01657710698829383,0.11619356488938994,-0.026786626144382052,0.03501004179014986,,0.029714472077521918
LYZ,-0.001849604430155153,0.07120472471993569,-0.004167142824077829,-0.01543607736272874,0.0808622954133318,0.05186732824487557,-0.0031505870265307935,-0.0009045300927846543,0.1478029723431764,0.03227075887534363,0.06125196034419039,0.04321590098619064,0.0022479544061472776,-0.019179833871746207,-0.0313619946026452,-0.015504380708904673
EREG,,,,,0.24964139760526402,,,,,,0.02782508961335917,-0.01683814383873205,,-0.04353281944215645,0.09054608710756334,-0.030793010376085405
SPTAN1,0.021343143387896005,-0.06515292891885718,-0.005199011021401562,0.0017458914512891485,0.027463000340634383,0.010289126010643608,-0.04986484193644681,-0.11754459055926682,-0.03245231496445876,0.03704302564608254,-0.024897213047977308,-0.0030239838601626326,-0.03384532388741322,0.030369825576720806,-0.04008756916365818,-0.09600986816603695
PTH2,,,,,,,,,,,,,,0.010504567596624938,,
LIPC,0.01794638151119384,0.05737538952565394,-0.016608543679935993,-0.03763130620161514,0.0056019253985886,0.01913634641956162,0.04960764042322172,-0.031165919581010525,-0.03733205673307317,-0.027607845530440506,,,-0.0013674200951348358,,0.07801741741239242,-0.017637189664372204
COL8A1,0.07788117775744195,0.09752489554035994,-0.0540105505294718,0.0198229189134151,-0.02841733852915547,0.04788460539166395,0.026740694728960145,0.03899153574493559,0.06061452080981816,0.11867058279608939,0.03926819866892152,0.055577533518268656,0.014568598396978256,0.014841816083080647,0.13752078620736766,0.08055315710519119
GSTM2,-0.042680181637541045,0.04893220503521345,-0.035339120206997615,0.05217855667246437,-0.0030541204874480463,0.011641790666955098,0.014905363327515906,-0.007686746773103339,0.08275381460078807,0.026326639181517633,0.027474990801015873,0.017623960729909925,-0.005156668287836049,0.0072416476910045205,-0.00410328565961691,-0.005865387917739912
SPX,-0.0068689785331950545,-0.08362085118839821,-0.0006169321935274657,0.018506115399247507,0.002654871834656526,-0.04728604253891521,-0.0399359987395149,-0.01601869356696966,,0.011455872279007585,-0.026477645692690784,0.04974951128339084,-7.436422784938775e-05,-0.03866402002963981,-0.037897645145975094,-0.058910897211817005
MFGE8,-0.0023089617012537113,0.06168044019036852,-0.06333298632260394,0.04574629170586855,0.01903455747431919,-0.03157746876052695,0.001980988831142151,0.005070438636621574,0.11049656463346873,0.09875941909211632,-0.0010884830859504123,0.009495910281429225,0.04285960108867885,-0.029123727093618625,-0.0415511198263166,0.09460093424580569
TGFA,0.01435722207672537,0.032207887785572986,0.0409780079323416,-0.027611833732609413,-0.02372036630420799,0.00354503198461258,0.02280802513625019,-0.006960350115718989,-0.003755304996234025,-0.018815937132631484,-0.004676324474901036,0.03536355496361407,0.036995085521013736,0.013952890419715603,0.024350406950374322,0.06209794175613908
SLIT2,-0.01872110054129607,-0.0647086403955151,0.011291436420037389,0.026562126754004788,-0.0037724688535122337,-0.0020048679581189215,-0.010689779563033039,-0.04462654571552559,0.08052903369384314,-0.03814142483559548,0.03645657593769487,0.05538479209389596,-0.03982513542018621,0.07510505549984128,0.08052974532255718,0.06130798745973947
PLTP,-0.004182905482245636,-0.012004735323527234,0.03144862265728179,-0.026736533056213447,0.03757386446715368,0.0660840197038716,0.04800578992136608,-0.019072292175260228,-0.09867103606555702,0.03859016186364275,0.010402724262547187,-0.03947612913892488,0.05199679132328254,-0.021315014132841644,-0.04105485935393375,0.017169504609562052
APOD,-0.052431367576844176,-0.05506825713431963,0.041932653691959844,0.004233516883585315,-0.13415928628758816,0.0035263911826289153,-0.02101522551272381,-0.027760908676138722,0.0007418624099042934,-0.0371213014353091,0.021084116391366255,0.037571361301343344,0.04825043374147904,-0.06331186388963818,-0.17483019487905824,-0.0962589633059711
B2M,0.015303129005945833,-0.06905378958925547,0.014900043989848007,-0.043733599690026076,0.05955830990742473,0.10339664403137225,0.011379851170307416,0.005777529150810739,0.14220823837904012,0.12352452746094093,0.10174609406654361,0.05446581160641259,-0.04561557241303243,-0.04729094703158119,-0.054232349417071495,-0.030571530053414262
OMG,-0.06908936350015286,-0.048259926535273084,0.03054102989922335,0.036456426086000346,-0.06580318873090565,-0.0017844763585761895,-0.025988681956164685,-0.04299027899696508,-0.057845743075500604,0.0014596867114464558,0.019817545052323565,0.03781467055112479,0.021696857416017356,-0.025877055737232472,0.00778262813201795,-0.06780867490608682
CXCL3,-0.014649210252832185,0.03415402987626207,-0.023454298526628656,0.07178275110654893,0.07644622044232084,0.06704088861130462,0.030780900457244763,0.033003162489754476,,,0.009089765350402549,0.0030004720063625747,-0.01988298596049273,-0.018733805375596598,0.0409448861750008,0.07126705171779715
CXCL10,0.061994543772419995,-0.03384148400141165,0.04208136445601855,0.017025173912830843,-0.03801496318825209,0.08462048813955964,0.060767967829606744,-0.02270535499091338,0.00543704873574108,-0.01182616497695329,0.03831576370661117,-0.02883499146737121,-0.02678662323177746,0.004430623006679656,-0.042055913652989725,-0.029969452908950835
RSPO3,,,0.021609777959490584,-0.024318090977226793,-0.01847523932182438,-0.02213976692700854,0.021849614576770527,-0.014930680607371495,,,0.06208428080475413,0.055412591536081725,,0.045098640957445535,-0.036732223821900924,-0.0554590723325461
CORT,0.08275702674687054,0.07831764058039518,0.07197934569068347,0.007596516903520279,-0.03697675539263035,-0.018574199011398174,-0.020886783967515386,0.022894757160543983,,,0.0010614122239523606,-0.02249651852245074,,0.06847849005756881,,
NCAN,-0.08506595983004585,-0.047481049299459545,0.018774821403564682,-0.08433215901649758,-0.047266310357040285,0.018631971579387507,-0.01703885475628052,-0.10524144154499872,0.09396864988114134,0.06513818897276435,0.003620177671423795,0.0675031698741163,0.027588266468409447,-0.008545209076527402,-0.09021313433787322,-0.09348531224632557
PRG4,,-0.035406127983698334,-0.019667509619870106,-0.02400090707739922,-0.021814528584043164,0.021276289933464924,0.001169987262048272,-0.017456433762568814,,,-0.02876316622170136,-0.033194989732859115,,-0.032226718771935337,0.10071368705224158,0.09826994122832544
ZG16B,,,-0.018135015203262116,0.013849498609518446,,0.0536720262194974,-0.017974290606152247,,,-0.03131154640800521,,,,,0.010514013907193313,0.023481234271027253
TGM2,0.07414326001553748,0.09999965092360287,-0.04908070336769172,0.007772178091020991,0.07039207708087844,0.055163653511549504,0.047060524955433516,0.023306912219653978,0.050720514640343814,0.021640706518301044,-0.02298389912928968,0.01972290864833425,-0.023352703982392177,0.030428877510649995,-0.04687889178491108,0.03708203542033361
VEGFC,0.006988520046669074,-0.017538231583055026,-0.02497181616456114,0.011413914219702236,0.03138800452673035,-0.010310476105422309,-0.011793228561198093,-0.01781498646576544,0.07138928579830546,0.10483203068744681,-0.020932954035727477,-0.006850412288132708,-0.026225986116701173,0.00966747369384555,-0.03732401490681957,0.10915194961740661
WNT6,,-0.04446082112513181,0.045810217322371796,0.012735690795477216,-0.03005832020495023,-0.018860087476178983,0.01716941276786407,-0.015548020585259743,,-0.029777284310104107,0.05616687741949029,0.00029023059157169754,,-0.012958705227422831,-0.0004632161093433173,-0.023577228273462376
NRG4,,-0.03313378108749969,-0.012045149824414712,0.009611296889755204,0.03981470317181869,-0.007770104636744241,0.00023495990818825572,0.04510121207617117,-0.01921489362612433,,,,-0.021059088043760128,0.06635882690712058,-0.02407893160068659,0.009220742289811092
PMCH,,,-0.013882683393540854,-0.010489668772075989,,,-0.004340393535942586,,,,0.04006759629700328,0.022080192098286388,,-0.026573859947902415,0.10340104897557474,-0.022913203603996894
COL9A1,-0.012143991706668628,-0.007835519634861782,-0.036379779825444776,0.03699301354110327,-0.0543510139615159,0.03444021381018634,0.07424089102203311,0.15166833573564778,-0.00131622361261728,0.05868707421429434,0.06765150659678561,0.0651271465197685,-0.035829119227251,0.05567224324170714,-0.04722309421576211,0.014662194397868367
GDF11,-0.010853118771853559,-0.04459581850991274,-0.012976370570417553,-0.04413648261413139,-0.05295878330307156,0.011737661327480439,-0.04220583342314033,0.040616781178290366,0.06879767010528398,-0.00588335077547301,0.004696797657401107,-0.01986715709810141,0.03201610929040734,0.04175088555140886,0.005074579705719872,0.010698406595242635
RAET1E,,,,,,,,,,,,,,,-0.0070202438216933165,
IL24,,,,,,,,,,,-0.019901355908695437,-0.0211551822338768,,,,0.20476632226488956
SORBS1,-0.03232857781271424,-0.030712087407890935,0.0163542517033064,0.07429627362209366,0.000738878982050915,-0.05436132136503517,-0.0241663343782824,-0.05095999014296554,-0.05883373237375608,0.06006238756926696,-0.0005065882497997245,0.04731411759726982,-0.0018562402444006099,0.03831751993790091,0.03476263841702128,0.000446541013782134
DLL1,-0.014677451326973923,-0.06163888032724207,0.021033804050001853,0.028046144242183244,0.0042924688012864745,0.06610557059644168,-0.0005924438384708708,-0.039527277672851885,-0.08107886936855428,0.030411899529356162,-0.01827062074803176,0.02258620736046613,-0.017580917605565894,0.034792767873867605,-0.02271559032816665,-0.023725802293606796
TLN1,-0.019459949699694053,0.060979217466727485,-0.023635424077018487,0.031817970765790786,0.013971122035402609,0.033440665632330835,0.034414973934902435,0.05596845902717315,0.025652398086811454,-0.01396576248765563,0.02390741008011376,0.027845133670762162,0.09208533484848681,-0.013511658787995815,0.016513323372001596,0.08059077301539211
COL2A1,-0.01708593507882186,-0.03391460686365633,-0.06516383298820362,,0.1302617250784659,-0.01770251331590955,,-0.014505249465593811,,,-0.013270469228098216,-0.038698170746677,,-0.0005177147419618314,0.10260767305891232,-0.015960790034568326
SHH,,,,0.033467485396324534,0.013615185174824736,-0.013916326434157793,0.027464648197509288,-0.01384370414996388,,,0.011117712876138924,0.04489105349033395,0.014388011766979989,0.037112206234756334,0.015599758442063048,0.08569491685113997
PON2,0.03465561459362334,-0.05346077380632128,0.0322706285988842,-0.0003857591512272228,-0.049552459805029446,0.04352806632692968,-0.03927506735730368,-0.07365066897005146,-0.06467634404541789,0.10375541432752475,0.042109338437240025,0.08052955532644851,0.05527339475234636,0.016381304656316376,0.07668848641807055,-0.009376894238142213
ICAM5,,-0.06233479183298226,0.03940624124421852,0.008053037798995386,0.07032793441487457,-0.03459244095973212,-0.05840325945316866,-0.027036006409881356,,,-0.028577886000310696,-0.008129909030916283,,0.06497971056692384,0.04340166293213971,-0.026265494129560526
HPX,-0.019407607980072534,-0.006830083080531627,-0.0326793818738078,0.04632533878498934,-0.027024526889090888,0.10960185370317213,0.04254201741262085,-0.015370721470174672,0.03281492666402657,-0.022923467188880633,0.07138328071664414,0.054450470800761666,0.025228293587258643,0.011631580603026239,0.05815568360275127,0.0667110334695937
