,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
IGFBP4,0.0808404161689915,-0.020353192935659663,-0.06267113130313014,0.0016768633866988875
RSPO4,0.1055579671544634,,,0.0634824715577089
LEFTY2,,0.05149659597938746,-0.018236473422136235,-0.055997699482831835
PF4,,,-0.014537045470309661,-0.009456374296097185
ANGPTL2,0.08042575934561341,0.06269536108590948,-0.020877563832675132,0.03371366877554223
LRIG2,0.015064273566264424,0.003871489807963419,0.01377418281795558,-0.022307179888341314
ICOSLG,0.018793538396901982,0.010314414793572079,0.02086925699336681,0.1380399055069198
WIF1,,,,0.07143667576147812
NPPC,-0.0711332770815482,-0.041805609968832154,0.06404814198213864,0.0361656410288452
LYZ,0.031587146760137394,0.0014580576796644218,-0.006858149495980975,0.023236708647493623
EREG,,-0.031791874247304064,0.009719301984946895,0.03188038252314137
SPTAN1,0.06632070713661842,0.07134443370306222,-0.010015800666424306,-0.018667802294535813
LIPC,0.004064174790305592,,,0.09798909433830914
COL8A1,-0.03866142620012832,0.14678218379960334,0.01611930832491861,0.00456451257109616
GSTM2,-0.04210781842996874,-0.008386540675643596,0.04997367983598628,0.022610140354147087
SPX,,0.03408531293124501,-0.018049600056001935,0.0532195401930231
MFGE8,-0.010050532190876925,-0.004863066609890103,0.04970647499809432,0.00913415299571298
TGFA,-0.06097517252681873,0.003445150894747751,-0.0039008138905574194,0.014671802116256336
SLIT2,0.08507411573105997,0.010841825371056116,-0.010641687449079236,0.039859577851110634
PLTP,-0.001292083152882777,-0.01897690811287209,-0.03644702169556434,0.038913313788009204
APOD,0.04886656762373758,0.09436180082816636,-0.02654970765813877,-0.027071327210396106
B2M,0.04856267286929379,0.027435214209509597,0.02480179352518489,-0.041560523216605104
OMG,-0.0349327630328948,0.07835599138295503,0.030021086148941962,-0.03333713223249722
CXCL3,,-0.028198647978431815,-0.0006652504611529814,0.04560957130985487
CXCL10,0.0814158062920644,-0.02891819849834942,-0.019498392214120742,-0.02118964258703498
RSPO3,,-0.011815231148606603,0.08880329368948148,0.05992557356211553
CORT,,0.023194275322569118,-0.015212279223294897,
NCAN,0.10916329849449714,0.054971843405957815,0.007369921903365194,0.03819930244748438
PRG4,,-0.030672634301423904,-0.022446648894881942,0.07818288737508139
ZG16B,,,,0.10776145397290991
TGM2,0.010732948470859779,-0.007190061136479506,-0.024162480819074593,0.016898015594236097
VEGFC,0.06283223557511017,-0.036040132383588504,-0.030479863321945733,-0.029632366845883065
WNT6,,-0.019440432126253723,0.0918502806971125,-0.02443477194355479
NRG4,-0.032577696556338895,,,0.06669153560728541
PMCH,,0.002536976763838766,-0.021343641598307286,-0.0034479569762180242
COL9A1,0.04435474922203862,0.04292192432885914,-0.02175445972465162,0.055269929858280914
GDF11,-0.027984588991890515,-0.0333231224133445,-0.02487060243243431,0.08406250463534261
IL24,,-0.021222524919017414,-0.014305259671191244,-0.017282934584578226
SORBS1,-0.0009944650645044401,0.07066364210925637,0.008547588428026678,0.015066707227020276
DLL1,-0.02543552998193695,0.14654644461033253,0.0027912941351685566,0.0009642437846099654
TLN1,0.03596562216270558,-0.03239553053149315,-0.02129407937301374,0.024343376481287565
COL2A1,,-0.025303527003356266,0.04414273915448177,0.048188995227886916
SHH,,0.056573350326892945,0.08721267322806861,0.05475862531671755
PON2,0.04625358357683835,0.0607200206592339,0.049252834270664306,0.06970314363476562
ICAM5,,0.0053252948725587765,0.028394684103219596,-0.003475828548006777
HPX,-0.042380526518550496,0.03861602521812032,-0.04598746295006493,0.004188288597809143
SFRP2,,0.044114362929527064,-0.021781441229912105,-0.041780764536612
CFC1,,,,-0.032514560331024345
CD70,-0.03535625923182552,-0.011401122947734106,-0.008708114575332907,0.026654937515412494
HP,0.0361086276244207,-0.03188641683972794,-0.04292697050605907,-0.03003495568982005
CXCL2,-0.03209426344539067,-0.013656836085926768,0.0416646046324593,-0.04901408389012526
NPPB,,-0.031832129497171305,0.13735809474496707,
CCK,,0.0017630587424760725,0.04801655263433124,-0.05883934518761941
SEMA6A,0.016181690997772502,-0.040585517445689175,-0.012949687342607222,0.07426515546200131
IRAK4,-0.012173627625100117,-0.00044659318703399654,-0.0148046417302102,0.04806084297544305
GSTP1,0.05028795352921231,0.12425214008398787,0.05704223266844271,0.039319135496361346
VCAM1,0.09519145667554241,0.07028377481218438,0.030019961532686816,0.0004197260323727853
NXPH3,0.046478345589301785,-0.027654642015171232,-0.02195926813025199,0.06663806902097241
MTMR4,0.031878440561614776,-0.04746724532694719,0.020793130473744134,0.0487357461840444
LAMC2,0.027152529081344818,-0.02609115841564564,-0.01878681992711291,0.023942707490818664
IL10,0.1207204222379646,0.013369752965185708,0.011963166522434721,-0.03646234742441007
SEMA4D,-0.04966463158675756,0.03778295432228854,-0.025062392765503757,0.023506060815252458
TRH,,0.02369585536776529,-0.008213270358705055,0.00010449834852352103
SEMA6D,0.05841970270979629,-0.02562801974353908,0.01639581136532005,0.037764807342022914
CEL,0.14283388011142728,-0.0056558084466932935,0.045740948395026654,-0.03780423185200444
PDCD1LG2,-0.07360274241352706,-0.023747683631699122,0.002152014002606354,0.0387978775536962
SPINT1,0.016563794689399506,0.038471224186199714,-0.014048335808018364,0.020592385087212367
CTHRC1,-0.002843694216446275,-0.03686755949929686,0.014126197326102702,0.05506060150291061
PODXL,0.10439084652082954,-0.018957519953296968,0.00042349276165077026,0.001276416249756417
JAM3,0.011329374351375742,-0.051191470662152495,0.009437303277616915,0.012006424473424798
TGFB2,-0.10467663510543909,-0.026508259854959186,-0.060331316125993,-0.014370479267797286
COL18A1,0.014384553121609932,0.03792857217016541,-0.03233279771425249,0.0024239968258076066
NODAL,0.03729289684651992,0.0222521294002116,-0.017670365478486137,0.01989781775409039
INHBB,-0.0593305110574722,0.010070789753381932,-0.007612507170833762,0.03764764885369319
LCN1,,0.032268032527345794,-0.016687425184539164,0.015092371821680441
ARF4,0.01767566224346184,0.059370697042376894,0.020898022487971585,0.006686226279841409
CXCL14,0.0043253569545897595,-0.06782111324297431,-0.059679362963155125,0.003661533973871505
LIF,-0.02782459146826492,-0.05229027077799722,0.009264336252627405,0.05005510643538099
IL17B,-0.03110767830428763,-0.029365514022989217,-0.01180337653401099,0.04614067510849044
MMP1,,-0.00879905472952617,-0.027505062810245232,0.0527527450142289
MATN1,-0.005063632130977892,-0.020979398594587202,0.025400158557152868,-0.005504335187280841
ADAM28,-0.0032226135918673364,-0.06379862570188874,-0.004399769825526637,0.10771823424285396
TCN2,-0.02827938459372686,0.020841120085473116,-0.007257603001497552,-0.011753873287181369
THPO,-0.032577732492458815,,,0.026146798844687822
CUBN,0.03209047535450431,0.05337112907727924,0.03693193834181186,0.034391186173445984
TIMP3,0.02694908986200096,0.0075917232596611,0.02597477701569351,-0.00042965568402416276
PIGF,0.13878062997549467,0.0657123900319981,0.04249868378984544,0.08324645446633641
CRH,,0.03340971444881746,0.022019145532684498,-0.0001301381577758545
BDNF,,-0.04354706227865952,-0.06561522105362173,0.05388780669538817
CCL5,-0.026166279799837752,0.07690801134928787,-0.03794098559099017,-0.01825992426867151
GAD1,-0.03580120682785703,-0.019002382262939575,0.07094693714498464,-0.0653312294814651
COL14A1,-0.007062382345294862,0.02658750986746753,-0.022151690214569062,0.028846207025207894
HLA-A,-0.047949654196201744,-0.07912675110044196,-0.005432616155342472,-0.026833799692418673
FGF18,,0.016837355870323405,-0.026049131335484095,-0.03510744025375961
ADM,-0.035855387032374585,-0.04266502176188348,0.04583210886020318,0.03668141894567034
GNAI2,0.12123478449797366,0.012374989969321095,-0.0692494517775318,0.021967454668936116
HDC,0.06797919801495546,,,-0.025573227120090736
COL11A1,,0.03274927812483062,-0.0025816196798457923,0.03550628581489784
NUCB2,-0.022876399099515634,-0.061250087967307895,0.0031084729447904257,-0.007469627604053808
FGF16,,,,-0.02519909082810265
CXCL1,0.0571563980140443,0.002557917959183515,-0.00835186908345536,0.036138296886146726
VCAN,0.0981613655231843,0.051062160463843285,-0.038311320650893745,0.06332712375661516
MMP7,,-0.009333673065217672,0.021343530322606094,-0.03113842270872437
PTPN6,-0.039575419754647095,-0.02587293985164415,-0.0280530893908131,0.011103677802436443
PTGS2,0.033476778937711844,-0.045085273994611604,0.0036949235398186803,0.027237447362390456
XCL1,,,,-0.02403719525982649
CD58,0.06114825648716366,0.01620099357851906,0.02845111848800628,0.10758468111269766
TNFSF14,,-0.027771831235030037,-0.02839895943306376,0.02155696381801971
CNTN4,,-0.008509970612396429,0.035389827433816246,-0.05753286786715699
INSL3,,-0.01698887240543049,-0.016484286538873037,
MFNG,0.017584793549775463,-0.0061498765745932075,-0.04694696347805547,-0.03210576697591314
ICAM1,-0.04522352981440431,0.022338723037844867,0.008155387173217577,0.029251855251099232
PROS1,-0.07550552791298952,0.0497711450729397,0.010162909448660946,0.044487602945332064
CLCF1,0.01572325443662188,-0.019459323796455402,0.013611878372734221,0.004408537725476484
PSAP,0.03510121623813276,0.03879234443160081,-0.05826348709504112,0.02896723659765194
EFEMP1,-0.05373455007894913,-0.02867564575760612,0.023326245219098693,0.0003286764563365445
C1QTNF1,0.008225900968631046,-0.053587112352316287,-0.01794680842756705,0.07448965291363052
ALB,-0.043522685235899486,0.05392710482791082,-0.03779240179200534,-0.03620709856351477
CCL13,,0.1261331983497308,,
EFNA3,-0.023213436108331553,0.044869506182294606,0.050869301699663264,-0.014039353649286622
DRAXIN,-0.1309172397147013,0.01044912572724346,-0.036105915729128725,0.007725263373581932
RAET1L,,,-0.016687414248299462,
NPTX2,,-0.033721169139823544,0.020491841977436788,0.06034411899736282
FGF11,0.007049209789399376,-0.006044049511435471,0.03024093646097253,0.018267864663519158
CD59,0.016189468355089054,0.05443318849479252,-0.020492674929035556,-0.038788956779368076
COL9A2,-0.014200349176771545,0.0371327341384076,0.013605368106163434,0.026950799245153353
DLL3,-0.00092927522740331,0.05787735903341175,0.0020477383617124715,-0.05696272519931851
FGF5,,,,0.02706055737930287
LIN7C,0.07626178104815388,0.029383355478309645,-0.0011318631010519948,-0.034170477486843716
GDF7,,,-0.014305264203387158,-0.025749841680039066
PSPN,0.017186211534080915,-0.025424899972242482,0.01763002558947059,0.05368482233942387
ANGPT1,0.015942879625044155,-0.011869540033503694,0.02356951317742228,-0.007632111800298454
PNOC,,,-0.015212280878344519,-0.0010612949477453557
L1CAM,0.039413353831392155,0.010207930751666195,0.03532027167280319,-0.00986118103169678
APOA1,-0.018616993738750934,-0.048118367376650234,0.07211752332257158,-0.022567521107731074
PSEN1,0.032281738808415616,-0.029860830476267034,-0.000903671187626444,-0.007033125474693284
CALM2,0.059220168959012415,0.04946817604634992,0.008932204198016975,-0.02402458823122802
CLEC2B,0.04313878758153337,-0.017906873737102317,-0.018650223457325497,0.016489375669914656
NTNG1,-0.03009246976758568,0.012313762735673653,0.007904953026526407,0.04105920824556626
LRIG1,0.1228237037585,0.02522233434284785,0.004796722142144091,0.029053459932150288
CPAMD8,-0.038793622793462317,,0.08443493699004533,-0.02771921945257534
GHRL,-0.0450783756025427,,,-0.02443478036714436
NPY,,-0.05718921120684843,0.05653151070436565,-0.028778519683338902
MMP2,-0.049627142697087914,0.007064976961100343,-0.058680331573246286,0.04076088815717045
PPY,,-0.005906599964480514,0.020651254325880455,0.023797909359569977
ALKAL2,,-0.024916966879108104,0.014308972212480201,-0.017543706303617426
CSF1,0.1004367069096264,0.008406631534335912,0.05072574843369036,0.06949613436946206
SEMA4C,-0.06247715691789012,0.048681946709794914,-0.005895565231615806,-0.015884204204443725
ICAM2,-0.023900730722065035,0.026879343956149476,-0.019608163253372245,0.017343569256137625
SYTL3,-0.053065011864323136,0.005569135819023266,0.0316537966299178,0.028751102882320103
IL1A,0.007660375168688234,0.051486217793291295,0.10579234013540983,0.05030369993327991
HLA-G,-0.03399158647727322,-0.04547475591409009,0.09697782735394102,
PGF,-0.04654573878017943,0.05315953121899884,0.041825640196269484,-0.03087497478959752
LGALS8,0.142594782673251,-0.01739317671497578,0.01593816485586046,0.06389165983051379
DKK3,0.00903963506429096,0.09062803712945895,0.019290269089727786,-0.06342935486027736
COL16A1,-0.060902641133504215,0.05034542045112531,-0.018564697727895686,0.010894764496889146
TPH1,-0.03257766921371862,0.05734590583311235,0.02249204547823143,0.18458467228266137
TNC,0.06614339884966848,-0.07891642819189709,-0.03544012590847515,0.0075742902544920125
TNFSF9,-0.0330548165015517,0.0024443207623869247,-0.011758107565253962,0.04004725460969489
C4A,,0.03331695536969469,,
CNTN2,0.0276167660427861,0.0429166326385227,-0.003935365095526831,-0.03887656130283491
F7,,-0.02891819246890048,,-0.03426252167761611
LUM,-0.0007703022303422686,0.02210458518086788,-0.03275790525866464,-0.008120334739730886
BTC,-0.03665462019512792,-0.020921295594740163,0.0775424755056657,-0.007356025339530733
APOC1,-0.11734059659502658,-0.01911105400007777,-0.026458925794489194,0.024866775056574694
PKM,-0.12263306086002179,-0.03257285493198491,0.012506967288065204,0.02043113757879376
TNF,0.0209590699432673,-0.020306182262128446,0.007798913102211849,0.012484261475329484
GNAS,0.007114075600677795,-0.0874825192959808,-0.03273541443504608,-0.07549133821896634
BMP8B,-0.011937967121512858,0.050389272799310075,-0.01892790496152427,0.05458749347621073
LIPH,,-0.020615898650829904,0.002771602571477769,0.12424061485094022
CCL28,,,,0.011672949988953076
PTPN11,-0.0439260361724703,0.026229026788089756,0.0023554453921702874,-0.0030229821717605307
ADAM12,0.07089661923223953,-0.058450630848083496,-0.026049470529924554,-0.01832656060629757
EPO,0.04034384485409412,-0.022389392438642856,0.002315884955337802,
EDN3,,0.001897836860670344,0.0294834429060369,-0.02989734632621744
CCL22,,-0.025339969959165584,0.005163773852048631,
CCL2,-0.005738450480932482,-0.04521904556079752,-0.004900630565434415,-0.04931594601169053
DSCAM,-0.08359269993204904,0.07105421095165995,0.014787456321982168,0.015938701674756414
ANG,0.024452296602370124,-0.004462211557271908,0.0632938699261723,0.046018682334296485
FBLN2,,-0.001519548655190673,0.060720144424434686,0.04208796734135309
VTN,-0.04925990777599722,-0.025592607738309233,-0.013587367245748137,0.005389491872606532
VEGFA,-0.13668656051907102,-0.05830974071870567,0.01943604054113401,0.02893447376317498
F10,-0.03060387371072643,,0.046805569358404416,0.020879709479793496
SERPINA1,-0.08802050671742329,-0.033723498891810345,-0.07069145903769572,0.03092881640977281
VWF,0.08856085629153314,0.036433852869567386,-0.02179245248717053,0.005833179423235502
GDNF,-0.04464152153598644,0.04564226723972923,0.0049901475495106925,
VASP,0.07873456493453332,-0.01269107330361917,-0.05819684500312892,0.016239919733451593
ADAM15,-0.03770893529354065,0.06288244315449892,-0.022334538756256312,0.060917354468446185
WNT2,,-0.02777181864915687,0.000299075357853716,0.010590062385469569
CALCB,,-0.024305420921545653,0.04660303455602391,-0.041080992546636955
OLFM2,0.032566483756355916,0.04786741038320291,-0.021038772794793204,0.0306843000447002
MFAP2,0.1068146106291733,-0.04956881644820689,0.049648284728444916,0.0215487837770621
HLA-C,-0.01540201720761716,0.006038512743392316,0.04634220230500921,-0.04215741517874783
THBS1,0.07304826466952498,0.008746295456063036,-0.05009479753865149,0.015742017759485746
HSPA4,-0.029969473111282435,0.027582218298660553,0.022791613328138473,-0.06499812697461042
LMAN1,0.0896491802692076,-0.05546550828797101,0.012406330044086205,-0.02806966850859474
LYPD3,0.17747137479700592,0.048258069780665235,0.10057365237752805,-0.012510645856298698
APOE,0.01855096122600378,0.016484314370842645,-0.07087667341914176,0.01271356383724289
SOSTDC1,,0.0045424414024972035,0.12564355205337507,0.024182015547999907
ANXA1,0.00021019318591401466,-0.05812020410496552,-0.01700698713613935,0.04488486713003942
WNT2B,-0.07959401361329041,-0.037342455878912384,-0.04475712639976044,0.008860618682738219
AMH,0.018540757424079155,0.07924839657929181,-0.048412395538940625,0.03299380140016217
GDF10,-0.029573220880009903,0.01635093130471856,0.06725676615163616,0.03854986994552383
EFNB3,-0.01333499022944219,-0.0011876116760836523,-0.040404731220824525,0.015125496697906745
LTB,-0.07954973036450988,-0.013312391534825437,-0.026854347994907952,0.0036832495371092676
ANGPT2,0.14566266467646768,-0.03136762944933322,0.005811626538885531,0.00333931959556396
ADAM17,-0.029053430972086958,-0.06646927922674686,-0.017153042121858288,0.045166196762740383
LRPAP1,-0.004113590266875038,0.0388968505566704,0.027357339000368727,0.012063735955303861
NID1,0.11093642464281613,-0.008294702612548253,-0.0636426569628438,0.0060067868732911495
MST1,-0.02223595679381022,-0.01061162723268422,0.032256165430239445,0.023330326395794403
DCN,0.08076677411138986,-0.02041407350834976,-0.07847520066088387,-0.03384890067796367
IGFL2,,,-0.019145626711801818,
COL7A1,-0.0005360354529615068,0.010725635049867309,-0.04910554919574255,0.0726389126449672
CALR,0.04948899864073187,-0.02038922709353089,-0.053692089342122315,0.033562555039414486
PIGA,-0.03150344879375809,-0.022750595820479457,0.004473782603460844,0.05915265945024904
CD200,-0.016199439000256614,0.05055373315314584,-0.03456940990055167,0.017268519655596053
GRP,,,0.004555076084683184,0.037776516682976664
CDH1,-0.05807845622504499,0.0594560365695846,-0.03347598320031662,-0.029621540384365944
LPL,0.05021258771326865,0.17911898496441958,0.05648649225339765,0.027272354320680786
SEMA5A,0.005942288027367811,0.08609184359977946,-0.010392088115713276,0.02713222663687383
SEMA7A,0.10103054008649091,-0.03209494165934885,-0.009117968038770132,0.02931538136731715
SEMA4G,-0.039963228352310254,0.04143149830604663,0.03725402123902266,0.018698144554982386
SEMA3B,0.051317689923795956,0.06793090754875099,-0.04048044001793561,0.06827553551011548
RPH3A,,0.07689399629486725,0.11064276165608679,-0.021202870066331515
JAG2,-0.0036847178356219563,-0.01313614136345168,0.028482461261876257,0.0792442296851976
CGN,-0.01310506925089989,0.06727071957827818,0.019265447031975004,0.000475952160160379
GDF15,0.08693910026049416,-0.0037348547695466913,0.049604715464849396,0.07228277890933227
SEMA4F,-0.01507460915126332,0.01170320260476308,0.0033494632581869584,0.05959898596378825
NXPH1,-0.024034777916457556,-0.014675265913012927,0.010858816893907153,-0.005599130418955828
ARF1,-0.0049987951561774515,0.06559896136393079,0.006326766345315228,-0.06892637769565195
EBI3,-0.08082701859512073,-0.006171564545816567,-0.023631411941073675,-0.010301127580943365
TIMP1,-0.052919820306111205,-0.056113699110869816,-0.008221665191167103,0.016572803388255553
SEMA3C,0.02505288323234345,0.024442025272927027,-0.023253259652182137,0.052692686703857905
GAS6,-0.02680243453376471,-0.02422918716632467,-0.04165266722463019,-0.007307879387418884
MEPE,,0.028994052776956485,-0.02750506143232594,-0.041397606609301696
SERPINE1,-0.032692611176343034,-0.07487782097131498,-0.013543404661711203,0.04054186881143586
RSPO2,,0.026575674403725384,-0.02591336263306421,-0.004462915677650865
SHBG,-0.06067886814172741,-0.03354800195384617,-0.005536127751306992,0.0996263623495446
LGALS3BP,-0.011663711062310128,-0.03573355279592829,-0.023453233701858377,0.022387494911290336
LAMB1,0.061378340535846836,0.032380857536250376,-0.0071336083170392165,0.008187750035863844
SPTBN2,-0.09656414225211654,0.02819687767358052,-0.0036098354893266873,-0.026868231584496298
COL1A2,0.02791011935725714,-0.00880879483474349,-0.05524772994927589,-0.02474765992542162
DEFB1,,,,-0.0025884308945902336
WNT11,,-0.027916211219031054,0.001739033512498875,0.0033828393880311176
LGALS1,0.01035502473988285,-0.06087440074204456,0.026202490687924823,0.00020845011992674917
BCAN,0.025545567615559827,0.08587426191538156,-0.009890188792742135,0.025970619452450737
ANOS1,0.14005063262484674,0.06191670422481281,0.021412751726444357,-0.02147782366067476
EDA,-0.01843618830678034,0.03267239638466944,-0.015195447018679602,-0.04309203648435004
FGF22,,-0.02147742330106405,0.025626964279830817,0.024157987014541343
SHANK1,,0.003053658597214736,0.06418514671202512,0.055561324788947375
NPVF,,0.0617055472261148,-0.016484280783970615,
RAET1G,,,,-0.02737237511117344
TGFB1,-0.04472752039956775,-0.08044332142481338,0.010600818307515993,-0.020632396770848962
MSTN,0.034243090179494756,-0.028692208348793883,-0.010147828888406882,-0.009765946230830255
WNT4,,0.004311211226784904,0.00880617559824582,0.03604819516959918
TNFSF4,-0.049663745116515313,-0.02577241685812782,0.043843161751431596,0.030110024651014727
NTN1,-0.015271852703004189,0.03889553516016507,0.010632376113223162,0.055368699532316525
CXCL12,-0.02146782518698029,-0.011265243910424754,-0.033425405342722245,-0.0583762751806881
GNRH1,0.06599520021793959,0.043842371292469685,-0.03687349438607681,0.05625571807450309
FGF8,,-0.003928358053997341,-0.022753068140818473,
RIMS1,-0.07167352320540483,0.0005902276958271575,0.028371463775216866,-0.0216812712880425
FGF14,0.01196486643722377,0.02957314795375399,-0.02483715957427505,-0.07343617002211979
IGF1,0.012478823120668808,-0.039868987187493446,-0.05897469419433125,-0.04480621702191001
TNFSF10,-0.013663115735617725,-0.0019465254444778477,-0.004616423746428304,0.014828874943057128
GDF5,,0.028169773021453903,0.03481172361106153,0.06876390521875672
CHAD,,0.011742830564830012,0.0009826044902367344,
RGMA,0.0717988469542384,0.03397905463325465,0.023001581666175372,0.07360008798839311
WNT16,,,,0.04284551123708977
CX3CL1,0.054520413400390065,-0.03610136855543343,0.041607223849534546,-0.031315098279053634
FGF1,-0.040541278937131955,0.056596155601319,-0.0559700307129633,-0.021143510829107447
ALOX5AP,-0.05140602783022613,-0.01182907604074041,0.05660714847940559,0.08703920585320153
IL1RN,0.0019605878849919198,-0.057765008402834044,-0.01146494157783126,0.0671943013799627
PCSK9,,-0.0025498954150027166,0.02803365885173438,
NPW,0.09168399717148096,-0.020493040140579722,0.050842854582412673,0.09678425779395161
CXCL9,-0.055172815301045286,,,-0.028956441272735865
ANGPTL4,0.01412926967496615,-0.008743154055150816,0.010605897839822456,0.037742246340259446
UCN2,,0.008058858251080105,-0.03036065134210094,
COL4A3,,,-0.013830612548306939,-0.03281159835287568
NRG3,-0.02957323960711206,0.013195896251290608,0.0007526726824629573,0.05365202100138675
IL23A,0.027853387648389596,-0.022103087005931304,0.08646424713780777,-0.036746148211858336
COLQ,0.01584342091195227,0.07229395326358036,0.05111402363893853,0.07399868759190904
SCGB1A1,,,0.05209291694746018,
TNFSF12,0.003311251198925006,0.012252898364000897,-0.01986948262212603,-0.03838807475460705
DKK2,,0.008745857982875908,,-0.011004897138792146
FYN,-0.06351777878773852,0.11328376208047117,0.0160815182597454,0.03523972585866919
ACE,0.051091941529816935,0.021851403872844174,-0.044044387134285115,-0.028631529915066484
IL18,-0.05384992692902297,0.031178101952271668,-0.047622170461753884,0.018702266402298728
PPBP,,-0.027063104417856816,-0.02068984880513298,0.03308079598667141
CCL27,-0.06071096063553456,0.051128837268405905,-0.013992558641052946,-0.01933130864640807
SERPING1,0.05830170898530195,-0.05398707759661587,-0.09556718814703469,-0.007961756117678211
AZGP1,,0.10228563114627459,0.004411363333741588,0.013792371152232606
INHA,0.013747142375777363,0.039594930005944884,0.017951886291858354,-0.038890146220415416
SEMA3G,0.03538159894124597,,,-0.0108317986062127
COL6A1,-0.04850105725913228,-0.0205964569706902,-0.03199764898552207,-0.01970766145532573
FGF17,,0.001490577899268485,0.0018013293152415013,-0.003925537229195757
TNFSF8,,0.03438617900917748,-0.01914562465194057,0.028748991161226152
FGF20,-0.03580123274845358,0.021990279602646285,0.01229137240803393,-0.025573244843879774
ICAM3,0.011947445549883928,0.08282183728374748,0.053358317367967895,-0.024494804648626536
LAMA4,0.0872718146144196,-0.011912617923266283,-0.06988357697634946,0.009910868319902785
DLL4,0.03902208753834424,-0.038486284516569214,0.031832301252082584,0.05778653207904063
SEMA3A,,0.04557511494393623,0.008780325692709236,0.03716083682306668
