,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
MICA,-0.049574341766642605,-0.04605215200798335,-0.08542111994763221,0.014420158000556703,0.01640069317834461,0.0726796252249317,-0.06165359650947212,0.04245865463714708,-0.064999374823441,-0.014735534297526508,0.07342741878642377,-0.06040789297546915
TG,0.024187224355404803,-0.03297292332228529,-0.024386980237107295,-0.023959279758034382,0.0653929868611134,,-0.016241927752781004,0.010734773091322381,0.06504028622946414,0.008321963158491956,0.015935449251357234,
ADA,-0.03622567284987802,0.028912160163224513,-0.08769445727230762,0.017734818797331957,-0.0144173820262357,-0.10640756747352981,-0.049493924114850256,0.024977416032203992,0.049123947133673164,-0.029669303229248354,-0.010128663440054848,-0.03334886669422066
LAMC3,0.016916485656709432,0.02486961578595651,-0.07570889713707055,-0.0566969511703698,-0.00021525102275256615,-0.009024842551902114,-0.03949762066780574,-0.002538345069341245,0.016826319721066383,-0.011245700466422832,-0.02239169531530804,-0.05562878258066216
CCL7,-0.014877744101872696,,,,,,,-0.02821560269775991,,,0.011488880706820921,
NGF,-0.025544347807738094,-0.00779077524258823,,,,0.0711154506678618,,-0.005700572380420647,0.06056082370863819,-0.008515274908375696,0.040152365266842786,
TNFSF15,,-0.038205423648017094,,,,,,0.003357990098038888,,0.020489445646811787,-0.04609884391932748,
HMGB1,0.061763551621589134,0.0037857001933306244,-0.13638860474960154,0.07686294846936514,-0.004849077161915836,-0.01933864022236432,0.019072479956071052,-0.05501217576541271,-0.036739946015794105,-0.0006553077687075995,0.017604660360101394,0.0803751512085484
ITGB3BP,-0.04611143496990889,0.04590130574079191,-0.08428471526289442,0.005737970590428942,0.08235423522607462,-0.005066248082458395,-0.04412580144929134,-0.004926096129722696,-0.02911050576659978,0.0015110778639692254,-0.00913811736898076,0.2002809432184241
AANAT,0.04092447393829401,,0.06655690680771198,0.08279459772666609,-0.030523446662694107,0.005892312436573011,-0.014503958703055066,-0.024753045019417504,-0.027843503446766508,,0.015111398786366836,
RELN,0.06926657574339701,0.041825530101772264,0.06413909890673314,0.014882261412253343,-0.01770067330179971,0.07870785074052104,-0.016057134172301164,,,-0.028230737796148243,0.0501743369772599,0.02245911786304124
IL15,-8.854830472593095e-05,0.027132027722338258,-0.047542055627039864,-0.007736580328922673,0.05321726118682789,-0.05275151371088484,-0.013451751335017175,-0.0064444633762849495,-0.009794977512523746,0.011146727939426181,-0.027151912157157305,
UTS2,,,-0.06012263434345116,,,,,-0.021079029449702066,,,,
BSG,0.0920584708168972,0.03824906831448797,0.12398689322697651,-0.06945201455430548,-0.024338379834442782,0.09312357273715285,-0.08103049368853611,-0.040411392941039216,-0.004909939243646547,0.018740458487411755,0.034606262157484226,0.05505816988289379
ADAMTS3,-0.005885854310865639,0.05104141446737508,-0.15984306535434242,0.019881761920308987,0.03906045980751233,0.04515972189734657,-0.022352469269059903,0.052639816116446865,0.03588061583506886,0.03846629595160902,-0.011613989871772607,
CD34,0.06020355137676774,0.0014747863843208196,-0.07106668297159814,0.05974140824408409,0.029173002214674663,-0.0013995072057092412,-0.031152100854918343,-0.03392416162269485,0.024931851917886685,-0.0361395367236166,-0.01763805007315392,-0.07009471772394192
CCL23,,,-0.02073882726756298,,,,,,,,,
PLAT,0.03246420879802041,-0.03622818889389336,-0.13659534205216067,-0.07858926353408575,0.009992816266868876,-0.07349161734076784,-0.03422606393212861,0.06616731359704005,0.07206373825601019,0.02160228818916652,0.0078783917123605,-0.08613415634676479
NTF3,,,,,0.12350687418508408,,,0.043952012578118746,0.11405197357824029,0.026311759537199844,,
LTA,,,,0.07614449812438613,,,-0.013451752995507637,,,,,
CKLF,-0.02538798550843172,-0.021215287326841345,-0.16674815650835872,0.01061735291252649,0.05758226027071813,-0.049980794420171455,-0.04964442558568599,0.01812310585212298,0.055921629814998194,-0.040698460168560185,0.05943347641326712,0.03302108744429277
CD24,0.011482787675395423,-0.026811058761345943,0.025361157779362212,0.04352259979447256,0.06551206339535849,0.001371322407672417,-0.040211876058039726,0.015561817173908605,0.07476888225344659,0.08766221490417164,-0.0033272709101859173,0.05295501556664421
HSP90AA1,-0.05519836723874108,0.014620216547081311,0.17218579157035177,0.016839902208973075,-0.01384241187559682,0.1548217942647688,0.11908696993622173,-0.09976010254193501,-0.13265383603848868,0.05498278962106762,0.03357811185993988,0.0830281065779589
BMP4,-5.3978202417288006e-05,0.02190813640938432,0.03810912444095501,0.07929266955043467,0.007479806016902121,0.021203742842143488,-0.011462282908752217,0.04478436625399924,0.0095867821331878,0.04095466556239653,0.013149758444753173,
SCGB3A1,0.030681900685175047,-0.034702682475349585,,,-0.025746825800335726,-0.010835636978326329,0.02638896389830747,-0.03216792485465076,0.09944664855863274,0.06866147024855437,0.05104072562001216,
IGFBP4,-0.022326853700306643,-0.016238975879791246,-0.00590394258473185,0.020106791582554653,-0.0015721259791215813,-0.0022849712037477108,-0.01636156663405528,-0.015258390343736153,-0.037555259049443644,-0.042455173342012036,-0.06792534608322241,-0.002961282821323322
RSPO4,,,,0.03516917965801086,-0.014756722957887195,,-0.018659699138846585,,,0.09405766295007223,0.0009094640776474708,
LEFTY2,-0.014851441185617577,-0.0004351679971657858,-0.10368600973043175,0.008135406876255321,0.02420217762541344,-0.032276705054069384,0.024590976493865175,0.046462448173668035,-0.023790096466946572,-0.019048261885148996,0.04460961315359293,
PF4,0.006657595813937799,,,,,,,,-0.018964067562715417,,-0.025122276234665526,
ANGPTL2,-0.029863693281226456,-0.018618425743875937,-0.11402848229318584,0.020446710275292636,0.005113154594491787,-0.04456842256805174,-0.09424411396394497,0.1030139010430419,0.0474317662382689,0.03165661867514397,-0.01979816286239747,0.0803579094244654
LRIG2,-0.0327840626407814,0.02062239761394814,-0.028965336598228825,-0.030005169189228784,0.024389874913023295,0.06763536801039884,-0.03877798627224191,-0.03684429866122213,0.05303827430559743,-0.01372329938298496,0.06968100737590571,0.012883058848200483
ICOSLG,-0.028337677925704855,0.03207355564041475,-0.10564740964952452,-0.03001296969887221,0.009158644945585728,-0.0862139942371587,-0.008289414753610924,0.023984837867914693,0.0278635343077324,0.06710020770031343,0.05782143243739657,0.028653689495222116
WIF1,0.15235673943354563,-0.022000498865281246,0.17471810028981571,0.03967650327419956,-0.023971023322767477,0.2553854213422262,0.05186097931316842,,,0.02958473891559034,-0.0017092347509534464,0.06251799883339525
NPPC,-0.014040535119411994,-0.017457513178613875,-0.03266674676802727,0.019783267570404897,-0.02006225110577808,0.07126777511884079,-0.07260493850898303,0.043062007009249684,0.10230669864450204,0.0125597760867492,0.008993257157104783,0.07176473253124857
LYZ,-0.010392248084409602,-0.051808580995356304,-0.09057384227451619,-0.020037401308865898,-0.001194523854378705,-0.12285316589921762,-0.030707218994235914,0.03176588431437703,0.021066940500625065,0.030205081154602565,-0.07169837778366402,0.005757096721541404
EREG,,,,,,0.0338524186197685,,0.008771171774104847,-0.03980975368926174,0.05339300684677847,-0.02892318198808021,
SPTAN1,0.03894292789133865,0.015612868773513899,0.10086649528771281,0.01384616466960558,0.04608002999970986,0.20772385047061726,0.08234191942278982,0.021257268053634693,0.09432581146976525,-0.04265443626725492,0.016598779998088422,0.11304908336220308
PTH2,,,,,,,,,,0.005598497983008787,,
LIPC,0.017387851103240988,0.019770456606300803,-0.03861134206718452,0.04465983788756627,,-0.05946649977473699,-0.021131446020258106,,,,-0.026180964305695664,
COL8A1,-0.011765142268988726,-0.04830775103139461,-0.03414379180190236,0.003514201465808218,-0.0019355081050604884,-0.07901715100717588,-0.06995029075865722,0.05236832532422148,-0.01599738070324117,0.05508149302027162,-0.0066198639937565034,
GSTM2,0.01897660714168064,-0.022988941833206638,0.012663953165508463,0.003692018708059768,-0.02582155025288051,-0.009191775894739403,-0.037380563452718486,0.09728851326896291,0.003448974316527288,0.0819546467160803,-0.024514009784497942,
SPX,-0.030558672463926996,0.05422090117669258,0.023189452064859745,0.022093017560814377,0.03460247358497195,-0.005709962965864674,0.13921053834715402,0.03413846766067005,-0.02354631383943255,-0.015569719495852318,0.006343763113690001,-0.02627148356828973
MFGE8,-0.011211094851818251,0.008704363933600976,-0.09992732222766015,0.01392478006996241,0.02599938804758783,0.05128440580304813,-0.04209124112461087,0.02776274655874942,0.06089654137074733,-0.026206403736716254,0.0036218252684178114,0.06250137736438462
TGFA,0.1007739658484225,-0.034465331355451975,-0.11523625259098388,-0.10265793219600004,-0.02593205705723627,-0.07003900574463873,-0.056997172818245116,-0.013881510774763382,0.01364412024557426,-0.03479177428973192,0.045973763466445626,-0.01592403241203004
SLIT2,0.010770449101119553,0.027682784844142674,0.11709615626124832,-0.023561906042950657,0.04120278760665483,0.13025423165919656,0.14545141144377596,0.01640158827675779,0.025360044326495107,-0.018910599270027608,0.022297511577213554,0.06004125854082646
PLTP,-0.007505254829379106,0.01895489501495787,-0.15220833328448893,0.09985804273517454,0.026081144340116443,-0.16754797389695558,-0.014988858113312424,-0.03563065540418406,0.01606919829517726,-0.06748939975077066,-0.038271928525672426,-0.016513915318720766
APOD,-0.03574301373604918,0.016553424764523282,-0.12983368298648407,0.05672344737527809,-0.026935163855846968,-0.05155030924405474,0.06700480432020325,0.10522968582505159,0.07149115426696197,-0.018993521344896246,0.00544095500567135,-0.06553263697204711
B2M,-0.07778794057576784,0.014632959264908346,-0.19778203245070236,0.02727456339630568,-0.02062808565003769,-0.214865967871641,-0.09482544329771946,0.005796633671146209,0.019997404994829812,-0.05871944395167261,0.053863993252377194,-0.09678279801383492
OMG,0.045423576657969617,-0.019168577273814883,-0.003318606500900658,0.06808995607054374,-0.046134099417327955,0.021998579596344887,0.08905299013804485,0.10914855715108486,0.13352983750708292,-0.05101458569042989,0.11175339866954095,-0.0582650284928525
CXCL3,-0.0025078475003332684,,-0.02393048114821029,-0.03660683044786788,-0.02754365729871461,0.10940542952548427,-0.00968769808614453,-0.07592245298498268,-0.030192480521340014,-0.0004236279743927664,0.08010868330961018,
CXCL10,0.03755097173144569,0.046426756952795155,-0.14616957486541765,0.06695164273565307,0.003330526776704006,0.015305196595884247,-0.015394924642416956,-0.029136229497191586,0.05765951328559419,-0.01509579038935215,-0.04131365333753777,
RSPO3,-0.020209522974496255,0.03314676975786032,0.09981668741396926,-0.020898937332588578,-0.03467832108662715,0.16034216196065032,-0.010123457787930135,0.021438772299444336,0.06834792549488959,0.015450817416955882,0.03335078396277315,0.04914509163646684
CORT,-0.027676855430211714,-0.03909010118763819,0.13354436333764527,0.047165284524413174,0.017135636326107737,0.04688938466243607,0.09480988583863223,-0.005084339558531386,0.000862550121420703,-0.009087889770066278,,-0.033166425495808734
NCAN,0.07285375897133232,-0.03928129734833349,-0.0661795665893507,-0.06986125887743876,-0.03092036981720465,0.1865457279582244,-0.05857707884584779,0.12960198651152935,0.13654822075224257,-0.017107592946924037,0.010987505659857563,-0.008636049352499507
PRG4,-0.02237435034695424,,-0.025926495298898306,-0.02163822759545435,,,-0.011835995623395414,-0.0309038930049784,-0.0017938499546406418,-0.020895815060967726,-0.01951774387458041,
ZG16B,-0.020630938616406684,,0.11324517085492589,0.00036339700264836737,,,,,,,-0.021431878164089486,
TGM2,-0.017980771173237594,0.02783640407137078,-0.006775970482571779,0.024392439503292927,0.0012240611578317145,-0.019641722474315323,-0.009262240105392741,-0.03429925274576511,-0.022516406923840764,0.02304161933071397,-0.03511802897896187,-0.04208691661936718
VEGFC,-0.003375819025457405,-0.00495312680018454,-0.02246801138329738,0.07991308745228108,-0.016690750130954717,0.09123217510358364,0.18227545061065,0.09669074835719554,-0.039762012750132615,0.00024292833656403245,0.040273049065604194,
WNT6,-0.02400491120613369,-0.027883874971838064,-0.02549531319881056,-0.02913630770490527,,,-0.010542033161102866,0.0025651728074125237,0.08555560938612417,-0.01061933363911629,-0.022145560170936215,
NRG4,0.011557941895597133,-0.010737797321522049,-0.006726309969367853,-0.014627699765647107,0.01794666980306489,0.09441907087892323,0.034578568816332,,,-0.038733067783543115,-0.03330352583478876,
PMCH,-0.01579335808175281,,,-0.024135532501029712,,,,0.002732780196561264,-0.027843502459379766,0.012185459046647112,-0.04264995778683012,
COL9A1,0.02743850318821634,-0.002566987706972616,-0.06645568235739983,-0.003622385259328989,0.10170212038120684,0.0027866704086011705,0.06826682424015136,0.09448421545621956,0.0522096755515152,0.020301369005806515,0.00972038845638789,-0.05053363462185914
GDF11,-0.027939476390002094,-0.057899884952593066,-0.06443665051093621,0.055062972674621215,-0.00722004821541652,-0.0044144632844189385,-0.029728163075918287,0.005806001315370069,0.010621904287533348,-0.06025492860846641,0.07575407819696017,0.027203322317553683
IL24,,,,,,,,0.12211264688072188,-0.018661695147114375,,-0.037232233984616135,
SORBS1,0.03844599984091196,-0.013679255809970717,0.0018283188219806136,0.0366837380164166,-0.006991523900119697,0.013720031863252869,0.0036309830128563652,-0.025071841837176114,0.03529177791302057,0.03055354412990314,0.00464646779322539,0.06414379787253056
DLL1,0.058751192531147016,-0.03213955688702725,-0.09313331138757676,0.05480703150891242,0.009584480404241112,-0.011082274150286642,-0.03906571672051536,0.046704772978665716,0.09433071630777447,0.0013205691594237446,0.15221577666897187,0.021138869930236864
TLN1,-0.010448551212974647,-0.0052119796923888306,-0.1514146291438945,-0.013805863991508316,0.03454330641957546,-0.1595453825182981,-0.068453237724028,-0.029951041839402892,-0.11025865499309727,-0.008554390282823912,-0.025451292796919312,0.016289318705682027
COL2A1,0.09144235704680617,-0.030208708307217554,-0.023930489292018246,,,,-0.009835002471075324,0.0031052415403510047,-0.014146867513381702,-0.05778715527133318,0.004224473845714003,
SHH,,0.012854668790191027,0.022501668710140102,-0.03141677064162674,-0.029561947769902293,,0.16818758652361793,0.02796848748700655,-0.006214643624957385,0.10917210905894273,0.006183344850626381,
PON2,0.06457715806623343,-0.05650736950108428,-0.1479949955115442,-0.04002932555474894,0.03699689670183493,-0.05309101336353195,-0.04011313537532953,0.06959801107247028,0.052473641352901695,-0.07409231536838064,-0.018840467104337327,-0.03635008975879188
ICAM5,0.012326749912074065,0.08294428920838272,0.05856284486605706,0.03212384936184184,-0.037749012119431845,0.13705526030060988,-0.0183312386650019,0.008884926690750618,0.09796063235632504,0.05285948252105038,0.0015289088151417215,0.02548117203693929
HPX,0.04862441029837235,-0.027883876852802227,-0.03484777805388232,-0.032358913316303556,-0.025746823175508842,,-0.023858494045750998,0.013649866108089331,0.006638841585541225,-0.034663907683374504,-0.043680337669921854,
SFRP2,-0.01977999845376198,-0.018527421620191723,-0.019098754865621487,-0.026969038211708367,-0.034340831440941195,-0.07326332493598045,-0.018413821663008943,0.0456632519114262,0.027455070209282756,-0.03058809092329198,-0.0022189576825366753,0.11570561914839815
CFC1,,0.15845173885946665,,0.005877431495725417,,-0.03410656947663088,,,,,0.004421261680771114,
CD70,-0.026724513748567817,,,0.06511482456647874,,,,-0.04009142488433436,0.011889868529575652,-0.03756773141104459,0.002446283997553478,
HP,-0.03908981272338825,,-0.016974925734083678,-0.02521939939557723,0.0001560722903584919,-0.06964136134244671,-0.03278640184325967,0.004163022950014607,-0.030304708044067194,0.006401824349241803,0.07573635805944598,
CXCL2,0.008677744321718903,0.01818478730533872,-0.05566825324339801,0.019527904301664074,-0.027386124759000395,-0.07480645248808626,-0.01857804949322765,-0.031802411511994665,-0.012248196966577831,0.024658202195260985,-0.01032752585455344,0.08552589275130741
NPPB,-0.019193727908750045,,,-0.018171066112794534,,,-0.012079106193390886,0.021623119845763157,-0.01567816473955052,-0.03423096135607328,,
CCK,0.07554657133058047,0.048911938273892765,0.18228710086575273,0.051311753443634534,-0.056644849611125384,0.20018918765325167,0.1464913285923617,0.020550924916996484,0.01859783555074042,-0.0010456143384395182,0.07696776242272968,0.06400859134266215
SEMA6A,0.04622882254130654,-0.08249924694807537,-0.1273348859417357,-0.007986099964217752,0.008732110371126665,-0.03854000140495564,-0.09417677170363362,0.050687905362472994,0.13428542710646368,-0.008984686999223649,0.043606662864914374,-0.005928498657346522
IRAK4,0.013135795535581933,-0.029940833338483804,-0.05797407443874516,-0.017831149107754216,-0.017261804400870308,0.010059216822851559,-0.055347424973117905,0.006364663211280018,-0.0072185937105156,0.013439114090237365,0.03592763822652656,-0.03681011069361884
GSTP1,0.04896584782484718,-0.021764584854995626,-0.16683824588639365,0.03642230159695063,0.016672022038868865,-0.1060094916378398,-0.06898850366295046,0.04237582926266008,0.0589163835752117,-0.023076008265388442,-0.03117781319381778,-0.07446389575673101
VCAM1,-0.03746499229246336,0.023958822863165488,-0.12863831695525502,0.03490365801119496,0.015324816216409574,0.003923461139986589,-0.03267901591682701,-0.023068601378423818,-0.0004849942203489706,0.043412914663904324,-0.023565112676376745,0.015517177265299527
NXPH3,0.03426439900179079,-0.003242705944684584,-0.00755668512183131,0.06057917439507041,0.003828133915441567,0.02602923732817411,-0.0005609718188478879,0.05731143353462624,-0.006138573670871319,-0.005723395906964086,0.11736418617145858,0.1049546448190841
MTMR4,-0.02519406452336315,0.02449034771899745,0.03203597589326143,0.004111927182983684,-0.013102459302263557,0.036155181140846246,0.0700551462443126,0.054379072369317896,0.07973528083189721,-0.004416558356151998,0.05687025434305111,0.00012204043083545767
LAMC2,-0.015065069451441666,0.061309640217693424,,-0.022875344995822607,,,,0.10504030242630095,-0.02450804209933783,-0.009886441570922604,0.030636912503756105,
IL10,-0.03183083583986457,,-0.03140214505059378,-0.01039120154106971,,-0.07150398153701645,-0.010812517337522951,-0.007215290128448005,0.03418125756497356,-0.008285726996444275,-0.05578834735209201,
SEMA4D,0.04263795184644442,-0.022229549898543914,0.023160844075538176,0.01543661910564843,-0.03789310393448029,-0.09578506199603652,0.04757878097288616,0.053150228037323055,0.0908873671992028,0.046667869528981526,0.10440991850685934,-0.0232848180225321
TRH,-0.04755207725614151,-0.04487008903540757,-0.022917556528919185,-0.0005445224184208824,,0.060437776225213916,-0.04464519633437907,-0.0021919625774862385,0.06694482239897859,0.03868056282014394,0.015036159397484736,
SEMA6D,0.002408310822248649,-0.01838976382213663,-0.09048342789127227,0.010802931170386835,0.05405172743056474,0.008508437064573555,-0.08693537704212224,0.00921606197014233,0.036579530900798136,-0.010408126081993293,0.051430348641475526,0.10944686118476901
CEL,,,,,,,,-0.018542230818930815,0.037651248461049246,0.029008207472876923,-0.034262480252671916,
PDCD1LG2,-0.0233786363930307,0.015473400886943931,-0.049490171626086134,-0.022100917931890108,0.035625441143046936,-0.02794681799406692,-0.018496095212972807,-0.03393935676275188,0.018683515235256683,0.0032363646925581487,0.02416793762082826,
SPINT1,0.00041505861579893577,0.01062744969251765,-0.0027597099565905996,0.053630202568471674,-0.03492944605754697,-0.040476722554726195,-0.015870447716405396,0.0893321164215761,0.05207195904582973,-0.033921333811721605,0.08173488674889433,
CTHRC1,-0.020027991283982468,-0.0068405971733804735,-0.05626711781155887,0.08531977547860028,-0.014893175007800106,-0.05061700744273215,0.030089506855051965,0.08287916573019792,0.0066148831882007625,0.02440771347085393,0.0213530531679319,-0.03805325199946627
PODXL,-0.014721968331506392,0.01444842081231468,-0.12559369097609463,-0.03489457677614797,0.012146816854010858,0.07520623271160704,0.04282202362928522,0.02629549731930342,0.0035582445622819245,0.036313028426428126,-0.004841104840876572,0.04527772062122364
JAM3,-0.019873921322795356,0.003736582225354878,-0.15236118068180077,-0.06874386390394958,0.03404537374690818,-0.13694636759523449,-0.056773207249212775,0.0441437143818777,-0.010189175333247685,0.021071152253819492,0.023957978084794093,-0.0010218376792935934
TGFB2,-0.040930571115670555,0.07886298857139719,-0.14274872799343338,0.007328064017577334,0.03865044099885501,0.07051755091720914,-0.03759620568266353,0.05398824325777311,0.05328161837822508,0.025149942311885918,0.0002351250813156916,-0.05764774542524473
COL18A1,0.02351248696011147,-0.007795490972964172,-0.09919870975463047,-0.03462321364960559,-0.04502404944907107,-0.06699336330181117,-0.008237136431201513,-0.027443531243502614,-0.0512269702204293,0.010222406189561582,-0.008354163965790282,0.10974068449091337
NODAL,-0.019328485391604255,0.058470720690145576,-0.06306504961629805,,,,-0.016606036991127785,-0.03196475478142288,-0.023051589504641413,-0.026673736138045485,0.02954814876843833,
INHBB,0.04270036360477392,0.0035127247236456842,-0.0047846714681158056,0.04124512474687149,0.014893940409019533,-0.031020422777059888,-0.03490324834270188,-0.03536406955241062,-0.05024671498480794,-0.0454309725599365,-0.020181524371568827,0.09937937348807693
LCN1,-0.015065072841143631,,-0.021000392444305963,,,,,0.019441376964883888,-0.02176931064112702,,-0.022494408602732878,
ARF4,-0.0017167433242498925,0.020816614092036452,-0.0625879254882265,0.004974864785538127,0.030903032033185233,-0.02648756633391954,-0.09243632451496936,0.07677788673006275,0.07629015589579177,0.013753004886134464,0.015164404732604237,-0.00936920669582634
CXCL14,-0.04721554425168968,0.006376001289100053,0.06777020468659208,0.007201012325840537,-0.008586738914705695,0.04793261261822161,0.09422377272901775,-0.024134694758029523,-0.03041026609197889,-0.06913898284825762,-0.0678261186373089,0.005112900839491976
LIF,-0.049092846936723236,-0.03384792855705283,-0.019674097365188888,-0.03741054416169245,0.02838856038240824,-0.046403904413436746,-0.020004448526379448,-0.050896297309350615,-0.06885462092315706,0.031018999148367886,-0.0998975305682663,
IL17B,,,-0.03468246010496607,,,,,-0.02958691759189796,0.03591102479710949,-0.002493046467354074,-0.025433021412147896,
MMP1,-0.020769690633197103,,,,,,,0.004397995988607335,0.010722085389669709,-0.033270214705765515,0.022851797719768786,
