,UKF251,UKF260,UKF266,UKF304,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
COL4A4,-0.02027304265469744,-0.059162836400973286,-0.01565559731041287,,,-0.048571210678217354,0.08438976088988273,-0.019262536145197157,-0.00042615204307660344
TAC1,0.030656706953775835,0.0794097924637639,0.059831500292687474,0.04796161150152193,,,,0.0059194586486101645,-0.010096461426365163
RARRES2,-0.012994457102125778,-0.0083560684756525,-0.08131229512670397,-0.06458853400298362,0.127027040520682,-0.020913888386225914,0.0507433232557537,0.05812859570885646,-0.030275138010309184
FGF7,-0.028711095619675137,0.009852993162479111,0.03538966572966458,0.003845351815227915,0.03411206549545028,-0.02333002740752701,0.04689029925375204,0.041824179788189746,0.02663891380812595
EFNA2,,,,,,,-0.01398676487584863,,
HBEGF,-0.004641020604110716,-0.018200969935656904,-0.021539243525983062,-0.04141840449294158,-0.041308780647140005,0.08838184271519939,0.04265855743000417,0.013811091140941343,0.03877167115254818
CSF3,,0.030756552563312986,,,-0.03200451351321505,,0.03945379877832742,-0.02122291176688023,0.00892648822840656
PI3,,0.0030370024702350137,,,,,0.010129255336515612,-0.03701100005132096,0.06904715210958941
PCSK1N,-0.006345685794653619,-0.0378716566620343,-0.0035324192750092144,0.036834375794977996,-0.025535801153299457,0.026230011591107532,-0.047657522873972506,0.0004261567699129018,-0.03302785982392883
NTS,,0.020737934578686078,0.018922713620414453,-0.02701314164923239,,,-0.01704021882483044,-0.0314282383446625,
SFRP1,0.04110929341155425,0.1260132933733467,0.04938992854653505,-0.00715131928712244,-0.10294743309766109,-0.04814080927166222,-0.056160286506244876,-0.03069792570714771,0.02083993996489607
CXCL13,-0.042945231874874736,-0.017531664694276132,,,-0.011879581682406817,,-0.010568273483982685,,0.05991892403506006
MICA,0.045556464278052086,-0.04477976578908692,0.07121978878854697,-0.020445530016699746,0.04566550857691183,-0.06277619153854423,0.0024054925329569064,0.024572062853993968,0.03831896070379039
TG,-0.010195062367379031,0.021265186720998128,0.011874011019519612,,-0.01604705813799279,0.06283390067474107,0.05783446536984898,-0.031498124798153185,-0.03660884309119301
ADA,-0.042290354799779786,-0.03682505241226787,-0.008244603475150785,-0.034146756751798575,-0.042314921075735305,0.0465635729347825,-0.006929322761161416,0.0005296109758338749,0.06000112146173283
LAMC3,0.04998049061254835,0.0016459779132253919,0.070527755275191,0.06681000736698747,-0.020200766001212844,0.10633122055480988,0.03061686306422845,-0.003616889338219544,0.05505462911308479
CCL7,,0.008615589824072532,,,,,,0.05330180406802285,-0.0693504543390412
NGF,,-0.02481028448675593,-0.021051349809500443,-0.027013159435593872,-0.04085624364853635,0.018353119304496648,0.10420527041770149,-0.015692785042241413,0.0553676515233346
TNFSF15,,-0.01720959404177247,0.09005670534904953,,-0.01706826164775924,0.056079426525448374,,-0.0216791374273773,0.08187333674658817
HMGB1,-0.03653774395971877,-0.019827242383939316,0.04780108636741035,-0.06702688175298535,0.034432824222044155,-0.09839839028620735,0.05438311993460253,0.006818171023864973,0.008418536365500637
ITGB3BP,0.05743557260728915,-0.014777302958084366,-0.0005459219635057002,-0.03985928464715155,-0.03913064344850474,0.03413594921908156,0.04650490025628897,0.07666804048929708,0.03857391639176559
AANAT,,-0.015506873464409073,,-0.025396342592073108,,,-0.018822397268688187,-0.023530375882296038,-0.025007179073207344
RELN,0.0029466142091599283,0.011479677970266021,0.058118758175157874,-0.005355562235022272,,0.007061073012758083,,,0.05025433421869934
IL15,0.05383186011341,-0.058775826955546194,0.02297003402009795,0.027585348585124,0.054719434858426556,0.06023437197030584,-0.0088240058426275,0.06404235657845447,0.022818139660640037
BSG,0.0023458043382560173,-0.09675674290592907,0.014629101780430614,-0.006949288292190602,0.11638191636430162,0.033588849921717984,-0.0031981914918868606,-0.0038280333926020817,0.06662826307416017
ADAMTS3,0.04055475251452295,-0.04915518263149159,0.02445079479382136,-0.040780558717785,-0.009684845757800974,,0.042912320119872296,0.06862215827179045,0.10308999760026608
CD34,-0.009185965702394107,-0.0134214079556309,0.10526022019441214,-0.035833598639371925,-0.051369024364173545,-0.008191495580422184,0.0391006531368196,0.015677586295572758,-0.00963830412980524
PLAT,-0.00020915772886802533,0.01996472730006382,0.00859616496530078,0.02570773741217996,0.06392695504762497,-0.03162360973869296,-0.01423810566385479,-0.004901139242470575,0.12195101546244548
NTF3,,,,,-0.00801478300112138,,0.003060097289412095,,
LTA,-0.01776001347939076,,,,,,,-0.018544695667906962,
CKLF,-0.04288954001002789,-0.06813475230247336,0.04083193602876455,-0.016083918365523513,0.015347609755479894,0.043370827474021566,-0.016594386225599535,0.022555263279011615,-0.023089515013615062
APELA,,,,,-0.019043491667470793,,,,
CD24,0.008310854458036481,-0.014271042692391066,0.04373183432241066,-0.0228126592262416,-0.1256317080933082,-0.059752951071087065,0.016929226381781164,0.07826019675214316,-0.00552903297198155
HSP90AA1,0.02090140582640468,0.0991092916571567,-0.03221241858917771,0.07359976648946567,-0.08645088984485715,-0.1108188964634994,0.04521113719641602,-0.07258712649691688,-0.09314029490202873
BMP4,-0.01882665538024548,-0.017861243289627536,0.021155244004052054,0.039643039719034504,-0.0019822694425229996,0.021440792543875056,-0.03612906275548685,-0.035577981088301784,-0.030386683751697258
SCGB3A1,,0.022143126462173746,0.11741652277273293,0.005167264138192116,0.039993505683267115,0.026648546262635218,0.004013003509939584,-0.00979485468739241,-0.02874675732795549
IGFBP4,0.024195079252126904,-0.02722185842994444,0.02324953015640355,0.011687620112911485,0.002506072095189753,0.05094975523799323,0.018960710036468917,0.010717789117526763,0.05126540220146127
RSPO4,0.06346584848075162,-0.021313656732604016,,,,0.0014840268730757417,,-0.021260566557339884,0.06481298545889909
LEFTY2,0.0728567188005982,-0.03308208991852541,0.02972791805839422,-0.027013159435593872,0.007186305970530395,,-0.016082266644978742,0.04336356097584539,0.044553400100209355
PF4,-0.016155146097802678,,,,,,-0.012819838357558616,-0.031668332496529276,-0.02470163195237022
ANGPTL2,0.04926648635712013,-0.04018852995234613,-0.0015188331856738847,-0.02354561525952416,-0.01865255746365448,0.002603472180814096,-0.019570950655278356,0.015630247494735957,0.15329821235386054
LRIG2,-0.008883955583697438,-0.01853859946937906,0.005574520067956624,-0.04343546887301297,-0.024699249202590173,-0.07249299333352013,-0.012134616544177,0.07701365049452122,0.050593025504946806
ICOSLG,0.009587983670295992,-0.03571947155907365,0.0004696532974512396,0.024117305917217387,0.020573945248645156,0.07675516899435998,0.02860980153180215,0.01881981093872731,0.04666336540324386
WIF1,,-0.0024048246622317563,-0.01782364456813705,0.11521052562593594,,,,,-0.034114984810168385
NPPC,,0.026276166231910696,0.018902534131228672,-0.032699671391525575,,-0.012263729281842375,0.09482461672945615,,0.008192087853631293
LYZ,-0.010228774722849067,0.026108909574743475,0.005040228065773547,0.004511737433451366,0.020708198899317295,-0.12539940480491307,0.04597923710589112,0.04632906340048636,0.03238366175411439
EREG,,0.021304996262494397,,0.011367243905151357,0.02890560809808907,,0.025445789055241537,-0.012109143691378117,-0.028438895810528973
SPTAN1,0.04500058234477361,-0.018354455300216326,0.03625521474772694,0.016371132379605483,0.01699173436735845,-0.08415560667529422,-0.03439212771682849,0.02589841099698381,-0.044957248052211296
LIPC,-0.010699642955050976,0.014481928314688749,-0.0010004686702118303,-0.039220647320444994,-0.0485530021067919,0.08414238481195542,,-0.029734493855057196,-0.012430446686793325
COL8A1,-0.05183274356253432,-0.06513477448031325,-0.028315248741379417,0.013088181333944906,0.09765140095143066,-0.07433039989791707,0.03985665185774024,-0.024025573508261424,0.04611444829809491
GSTM2,-0.015509426177204928,-0.006783986182024767,-0.015380519949074878,-0.005680946018881665,0.02640915875343358,0.05271185787700212,0.005558770703482823,0.045944339809989486,-0.02629113433225069
SPX,0.02120120228399066,0.056989232841093904,0.002767151045745143,-0.03782554484748268,,,-0.01591746793453462,0.0799730916949384,-0.04024738825644707
MFGE8,0.04936546680511219,-0.016033617266276654,0.05902762987168931,0.007172182889115848,0.06747258448778663,-0.01885214371302266,0.002704600294661656,-0.03602794122804495,0.025817622242465532
TGFA,0.03446682570898714,-0.06153357753935457,0.0008790848803191225,0.00017854549464792408,-0.013903806274827787,-0.05783883895460915,-0.07917119235777345,0.03203800129369036,0.09133829731521151
SLIT2,-0.02649053718199855,0.06280818664994478,0.0449441543893565,0.09266627743890207,0.08970248811540006,0.043100809126972,-0.01659174063848512,0.02761621742936479,0.05150851399018232
PLTP,-0.005338525071519434,0.013042389808639044,-0.0008313338842869471,-0.038141172568031144,0.010053978437673633,-0.003053385805403351,0.0040144181582471876,0.023642325429259974,0.05227890798402231
APOD,-0.01402564274249361,-0.07169562202743157,-0.006919405531122337,-0.05355190624486178,0.008290476098287794,0.05873705009380024,0.014897949278395372,0.02062552847009499,-0.08295343486416923
B2M,-0.042555669561530035,0.06301331034250927,0.010596964844679826,-0.11284058384556463,0.037856715023634115,0.08774361687090898,0.042526881945635475,-0.019277371730469124,0.11486998795930403
OMG,-0.004928496098869678,0.0014985038103469558,-0.019721214705059276,-0.0733100947402834,0.11073880273409971,0.015986577554994233,-0.022739804139557063,0.04695609471328699,-0.03609132198193967
CXCL3,0.006004570496795173,-0.03899466961657514,,-0.024222017408072512,0.023693619701862047,,-0.004280730432384413,-0.004331670116527854,-0.021156717089639364
CXCL10,-0.023161176001798477,-0.025216162851731522,0.004931153678259428,-0.03103674897744933,-0.03397553989772724,-0.08073597121275873,-0.01719511966360952,-0.02533147577537202,-0.057215264891524655
RSPO3,,-0.020635115021800408,0.030458989760048228,-0.022953954636994418,,,0.021242794253233208,0.014471023864714883,-0.02761608375654622
CORT,-0.00595932780687261,0.09310449411659592,-0.007117706502330146,-0.06016100569499494,,,-0.013415309258748141,,
NCAN,0.041292095010804254,0.0351908876726373,-0.02066481235972227,0.008382151416598864,,0.006110854488043747,-0.01758306120530785,-0.007677638784516384,-0.018599778913767337
PRG4,,0.1543589809688059,,,,,0.0636210168256652,-0.026570762214124244,0.02647225729321612
ZG16B,-0.019440092654950634,,,,0.015276359672147922,,,0.06187354458076273,-0.02107302545009321
TGM2,-0.004985586059256216,0.01679911986071312,0.0494121633396511,0.040262575599437606,-0.025097604289542663,0.07753926181037672,0.04118641171202304,0.04962322748400695,0.003841741754871268
VEGFC,0.026584220797432598,-0.02274311032201928,0.021423746110536736,-0.031401049863439,0.02552415138279771,0.03761335167221286,-0.02687939043362574,-0.02003065509624252,-0.002702538547923005
WNT6,0.05514466028521917,-0.02035807045396148,-0.018655425655233124,,-0.02385163788287175,,-0.008343396052683926,0.028587830680090694,-0.021774757653795
NRG4,,0.08326732499052726,0.04154292722860584,0.046090831630629,,0.05448205147814288,,0.05133056468228326,-0.017195573132697282
PMCH,,,,,,,0.07023597537116875,-0.0486669094980188,-0.04193583217513851
COL9A1,-0.04465326325618978,-0.0375872775442164,0.08791515241251531,-0.006606938892284793,,-0.03379066754478749,0.049696438231807784,0.12147406285868795,0.025615290630334984
GDF11,-0.03436403624057247,-0.007474844488092852,-0.0014717608731482788,0.015256994752557894,-0.013324784049896834,-0.04312829453863451,-0.05492207326265283,0.06722634752808879,0.04406308942724105
RAET1E,,,,,,,,-0.02475781478729084,
IL24,,,,,-0.03547727588981262,,0.019774595550170485,,0.05687265125343259
SORBS1,0.05316655319454351,-0.02665713036118688,-0.004462155667456725,0.0010660464341341498,0.050005083010528285,-0.11822954419104609,0.057905504235779025,0.05612688793197856,0.04038596804940457
DLL1,-4.618473330882162e-05,-0.07210065123419586,-0.014664564094275478,-0.04215469024186944,-0.035853758896636424,0.06806493017286303,-0.026420308207835398,0.035720889313623064,0.0756226472891778
TLN1,0.06543080695654108,-0.0706329806822538,0.032201737523241035,-0.043781921329897916,0.07129940167594764,-0.07776069090040374,0.04215343845107709,0.013027472450938998,0.07435673008657123
COL2A1,,-0.013196020110351503,0.0892328504741802,,,,0.0679969083359206,-0.03284523040956662,-0.012314599535814383
SHH,,-0.012141831902199174,0.04493062006840543,,,,0.07777192929317545,0.02150394563952933,0.07543602654822214
PON2,0.015787645189597077,-0.0763081636200587,-0.01875538791158719,-0.0571232559418247,0.023983711434589775,-0.010858805888335843,-0.009690624880957484,0.05698482801463125,0.06257793913134026
ICAM5,0.03366292624326536,0.10391633066041203,0.01335887735855202,0.04516516293796959,0.0024743286137701237,,0.050467190327583886,-0.004933074369426286,-0.06950149197352036
HPX,,-0.01793498471155353,-0.018655426913673247,,-0.027577131223572367,-0.06318651805072054,-0.03818001825727819,-0.004606403300371242,-0.013482023254857735
SFRP2,,,0.06934129186010048,0.01599032546616924,0.011845207594820528,,0.020517299315378972,0.051701160651462595,0.07761517761190646
CFC1,,,0.16187607411793342,-0.028544617473499838,,,,,0.006822949667671074
CD70,,,,,-0.03188405724423186,0.05563551732483008,-0.033844478598376894,-0.010267455578530343,0.005471620912466121
HP,,0.019783646804882354,,-0.0644107887294494,,0.04040344277163035,-0.012858697873014056,0.13451798948243615,0.021736590615543578
CXCL2,0.08942876423777608,-0.04281252448931946,0.03541049076850477,-0.039544465789309,0.018227890119120932,0.07524911561398043,0.04062457970356294,0.09274745700618865,-0.013388843309924372
NPPB,,,,,,,0.05300454017930337,0.08852224899880964,
CCK,0.051349543109017695,0.11347074181083079,0.03729952678724048,0.08466039035207812,,,-0.0044367608011861084,0.03884541805830742,-0.09047859486149788
SEMA6A,-0.030389089477765006,0.017681802385926714,-0.02024047634588604,-0.006026365713682197,0.03563680415918517,-0.03045139216789812,-0.02723692192556053,0.0228521942959177,0.07595130801924944
IRAK4,0.00360966170542239,-0.02026829644638706,-9.974089471717801e-05,-0.047768403561204376,0.0007837692285348603,0.03734929411254941,-0.009041940823617825,0.05241848844637339,-0.0009011006303993426
GSTP1,-0.01804686604440179,-0.04260092186729157,-0.004061045472165171,-0.05326469836961702,0.15142999713364097,0.09377516839698398,-0.013914890759587547,0.035876540229068526,0.04773335398786891
VCAM1,0.035137811241992896,-0.004535646827617375,-0.04156631689223031,0.0721088844399806,-0.0171745883890435,-0.09340683001364955,0.03994629501630834,0.11356844058911134,0.038946866468962255
NXPH3,0.02485111071644832,-0.04793532028850003,0.01158711134606653,0.1127242431621229,0.0005500614705288891,-0.026905043030159045,-0.013141749903475518,0.021826977663660208,0.04029297130368901
MTMR4,0.04995237298051435,-0.02240831056699802,0.039285585454198316,-0.00026276240531145995,0.020576977225822118,0.008706272796663984,0.009926086768413913,0.02923965121596289,0.01630815665600502
LAMC2,,,-0.025560951308300262,,0.04407586114106033,0.04605228354185667,0.07960975860228882,0.06249101840814989,0.10261024014158604
IL10,-0.025750471132515947,0.07329253866232005,,-0.012492785267208345,0.02146318549070071,-0.0712498237527613,0.007166998264360426,0.027180395936110907,0.028184314611101432
SEMA4D,-0.02166549859765679,-0.007217273853085977,-0.05620427716212456,0.010983433337059076,-0.035728132713532736,-0.0060244369293155865,-0.0010801957303673269,0.034420615689112005,-0.025547396715960836
TRH,,0.014642774719652923,-0.03496787308930804,-0.032406021341216104,,,0.03352966859760323,-0.025642295072908244,0.15998989469652578
SEMA6D,-0.003844981855847949,0.0065614269555485895,0.024003970139517394,0.053597868734228636,0.032308264221515226,0.027060429416326214,0.037167811722325424,0.017621886660589996,0.05084271460143703
CEL,,-0.011692263911343514,,,,0.05677795619392365,0.020711761382897625,0.028319179152386346,-0.002439183602797795
PDCD1LG2,0.0664324548412691,-0.01564795175603729,-0.017950195122440855,0.07360233850451117,0.022021957017043115,-0.026395120899033724,0.021017740491198797,0.04761329085177086,0.06564494204386682
SPINT1,-0.029337815363879062,0.062434189082949405,-0.023217487218728183,-0.0013652386904849957,-0.0210349586531016,0.01530771534079631,0.013982208591610784,0.044267164780093696,0.033756977991150856
CTHRC1,0.022705152575581523,-0.013607009904042606,0.022437877540296428,0.012988712909485427,-0.0643900603624236,-0.009669787483270314,0.018884596256817925,0.002151861381726469,0.07648156793700314
PODXL,0.006198658319985531,-0.016272613507737628,0.03410584460361648,0.0626802024167446,-0.07914715251826834,0.019115540340090238,-0.00628952266911494,0.028758072368407318,0.17138880150062663
JAM3,-0.005421135021995337,0.07020233068446131,-0.012734668431098993,-0.07727500574080957,-0.004998845884242266,-0.0364272182294404,-0.004267834181854432,0.006336493122023573,0.08226604294472775
TGFB2,0.02355940300325082,0.11222526674075979,0.020208005811591163,-0.028529053593204904,0.06068796812418589,-0.01729223152225486,-0.010546282816249678,0.02216449198096017,0.04365290368438364
COL18A1,0.03626504500503897,-0.04385903426786118,0.008749795524145948,-0.02038031928121956,-0.00641317845048754,0.0622178677092668,0.06789049273757891,-0.04873762589640907,0.042525366155484655
NODAL,-0.017315957202704575,-0.03127643509154857,0.03547830614254019,,,0.07033580979561714,0.036100163157566305,-0.023005711601924075,0.025116472084062178
INHBB,-0.03671248351307335,0.05197532202701362,0.02742087893181263,0.04682241266880007,-0.032110938789923535,0.07888104946426039,-0.008636983178404318,0.03680036144405408,0.11272209749585661
LCN1,,,,,,,-0.014716201714204848,-0.025930884458852662,-0.022117765010648757
ARF4,0.02208493657035003,0.009931847015711317,0.0012484416888197134,-0.059749979873596704,0.02605901640260998,0.07563420752408691,-0.0032909119783884546,-0.004010525003597059,0.05551263028349829
CXCL14,0.06053151351017832,0.1096175984377512,0.04347000325358105,0.009514362012194766,0.041456243348341845,0.06251352305002915,-0.004445925047630031,0.031114706543594824,0.017714685131856582
LIF,-0.021912350510334765,-0.028788065045033465,-0.022645615626145418,0.005145369249496513,-0.03670126402634162,0.19074620171921222,-0.008791558650836948,0.049591267564880324,0.0784130626465033
IL17B,,,,,0.033273801253332326,-0.04637945863720017,-0.023562941345081728,0.10346864012108883,0.056938180245027135
MMP1,,-0.01298588143080633,,,-0.012459913330986911,,-0.02425599204198745,-0.048120765246464706,-0.04555345958489318
MATN1,,,-0.02186186845899214,,0.04558874514563762,0.03142731770631947,-0.026028878840202226,-0.017957651756159362,-0.022789288823499624
ADAM28,-0.014624353765750244,-0.02471430704125637,-0.057887405712837674,-0.003907517964303418,0.02533478465229437,0.04122859898319261,0.012343833041009738,0.029021171836832983,-0.00036579645730456606
TCN2,0.004421890000090751,0.0551371091854008,0.03884961108926305,-0.02835704745616815,0.11061115694453605,0.05538202030139782,0.02323954867628834,0.06601006959870616,0.0828017593417044
THPO,,,-0.031088530185712775,-0.024855891549000125,,0.04861754405519478,,0.04081388108611182,-0.01967620851268378
CUBN,-0.04170895896962184,-0.03261427818918422,0.0654649544565968,-0.029645260007651768,-0.01725928407365198,-0.010991453780712092,0.057453998629242574,0.056088285723268023,0.02588811312206718
TIMP3,0.0798136740662281,0.04092881032910391,0.02410945416291954,0.06113020665018407,0.03820472507174838,-0.013661267651975001,0.0877887477936732,0.05984431545576428,0.10346699218707009
PIGF,0.04792322617264274,0.0609554014222126,-0.004779042729724369,0.03696496035679828,0.000782080783962299,-0.05524750691190789,-0.03928601074529413,0.058994715064263355,0.0341143082374148
CRH,-0.021731480630066864,0.09579142652153241,0.06008591837535469,0.04974361659189413,,,-0.029600511902515378,0.058739719254998025,0.03454498928814267
BDNF,-0.0194400889495029,0.1228453524425222,0.04649524276150216,-0.03826563117510627,0.03290510934812138,,-0.004256313786515305,0.01548621346241911,0.09456181399764102
CCL5,0.011125288195047246,0.0011851145637931354,-0.026911728442819395,0.04340598400614377,-0.01988067501530765,0.06608034944775057,-0.007361882653133601,0.018856811043929576,-0.05148295034531279
GAD1,0.03591231601377537,0.08369456617311634,0.025028122652433496,0.06336002651413834,-0.0007986746688728413,0.0020291386240373042,-0.03312035381999761,0.05790413661002676,0.03322879929091818
COL14A1,-0.0033499975664407398,-0.022528003502093472,-0.028520457822871822,-0.0113852796489866,0.11631219204018123,0.011225807507499375,-0.020073178015581915,0.017384742528551895,0.03796343591489003
HLA-A,-0.0089646787642307,-0.12534582772783626,-0.0009415980918476898,-0.06759837732680746,0.010278721595582314,0.09389777598471018,0.037153699492427174,-0.034922631736868305,0.07203436887192396
CD5L,0.036053801173489164,,,0.01910247209316165,,,,,
FGF18,,-0.018004787217549386,0.002904637050476508,,-0.03683716406037796,,0.014419018593863395,-0.02564229713016946,0.03631511212075653
ADM,-0.016672779290158434,-0.027414792111916393,0.05364717389279595,-0.057405236283082785,-0.06367346066766535,-0.02962993978075152,0.06001117233426913,0.03473681062452709,0.07700595245782621
CCL15,,,,,,,,-0.022239562310301175,
GNAI2,-0.022386558830278198,-0.08435626171660564,-0.018350692440503975,-0.05741893824132076,0.008537946933668685,0.014036254490530115,-0.01736207469348109,-0.003092084084624875,0.14245914953133673
HDC,,,,,,0.017224984193898122,,0.029403433098295427,-0.022789278502446397
COL11A1,-0.0007922776510878425,-0.08787591340915304,0.023133842029396036,0.020442964883033408,0.09818202077067485,,0.0398694007687171,0.03803552612570524,0.064273017888649
NUCB2,0.007301519518277254,-0.0402982306081505,0.043645873062526604,0.04901064117967185,0.025808215347953353,-0.010801834908686487,-0.012091385958339964,0.04951886761146972,-0.02588070003522595
FGF16,,,,,,,,,-0.02245587137647242
CXCL1,0.004951270075180257,0.08096349025859925,,-0.04351993150816203,0.027550508366032768,-0.053341428831586955,-0.015058090563491658,-0.039948082409626245,0.012777791219765102
VCAN,0.023105650442372123,-0.1095671048693664,0.01005036482067427,-0.01625317865896878,-0.03447051924400745,-0.1477051449874251,-0.0034681865665905118,0.0242000640292571,0.12767287588564927
MMP7,,,-0.022645609269633347,-0.023676726685704554,-0.035211902923213446,,-0.02399873717183113,0.002134326662705226,0.09247012951287854
PTPN6,0.04618042892833948,0.060196328131805,0.016907714160202727,-0.01108339198224078,-0.0736238227897253,0.01161256609355436,-0.021072452432585303,0.040685112571269375,0.030179409842488847
PTGS2,-0.02080534549498072,0.003324289095108144,0.03435010260410156,-0.04533613342351549,0.020998384830865035,0.09266886750712605,0.08044230600536663,0.03964082023762804,-0.009659739698268867
XCL1,,0.09012695691621349,,-0.031057128637332895,-0.006056317081432902,,,,-0.016455852053734808
CD58,-0.02816109920286332,-0.027994614067440568,0.04144409591715627,0.004827902852507953,0.013557160120182859,0.08141248440359343,-0.014442726193720716,-0.02274870359044887,0.07813645212042966
TNFSF14,-0.024314358411706184,0.06863281645721193,,-0.02299496552074783,,,0.007002192192836132,0.06010902104204708,0.04269280288045608
CNTN4,-0.01903320220138495,0.11733541421762077,0.07014135076006284,0.04154891885693489,,,-0.011137888128653111,-0.01510208043844623,-0.05995215543897963
INSL3,,,,,,,-0.014537059081203396,-0.030451005307254392,
BTLA,,-0.014395423290121308,,,,,,0.025880646167780096,
MFNG,-0.008961947706557616,-0.030075641840885497,0.025541951430932405,0.022425366746559858,0.050337792769171476,0.024008889151709588,-0.041791213861504785,0.022384196198990236,0.04670520430551349
ICAM1,-0.03634254216154308,-0.016129373650596183,0.03297310962245972,-0.00801227750958138,0.05211880443516885,0.0463910628584187,0.05900178352218223,0.006706238132631796,0.11650063415558005
PROS1,0.012472962503117305,0.003501135385080044,-0.04038720050936912,-0.02067602247435201,0.030248442502867297,0.05684698350836604,0.014359910811385655,0.04417528534704574,0.034777994573947625
CLCF1,0.06288065376354196,0.046468418127201684,0.048374596581304184,-0.008984602709032901,0.09627296031469694,0.10479652681427998,0.06302018086680967,0.022896244726701175,0.06508075645282027
PSAP,0.03669101289456603,0.014347209584327456,-0.02630660564938115,-0.006793435200208779,-0.07807431811730232,0.004594631426695248,0.05248672593340539,0.01977238216319566,0.04920370303477081
EFEMP1,0.05433125981154587,-0.04208685970614212,-0.021644850516888893,-0.11335912155626292,0.022034302970288865,-0.06789987464319729,-0.02089122347613431,0.028899394076178392,0.14403534085487027
C1QTNF1,0.017578631857067362,-0.008844301560124213,0.159011490595915,0.03126034446300329,0.05114661475134293,0.005353160651519496,-0.018463399190761058,0.010745812727581468,0.11323331540246791
ALB,0.020771164737286126,-0.034003237824440105,0.10263645001501998,0.00875013867658169,-0.021542957257428837,0.09179211477179267,-0.008128322111067957,-0.022303924799108504,-0.0013800135132014525
CCL13,,,,,-0.030305982193700867,,,,
EFNA3,0.003048140449917264,0.005219453063370586,0.07731246407457555,0.04229009130411154,-0.002126165370616162,0.03177722912684367,0.011931170605545284,0.0941955891116272,-0.014128547698026983
DRAXIN,0.04311388086360065,-0.03443244172693941,0.06753180971324539,-0.03241298650941531,-0.022791729062631425,0.03048563556373472,0.042826264836689595,-0.02229878978019096,0.09334570128571232
RAET1L,,,,,,,-0.014716192069822467,,
NPTX2,0.03936249515816361,0.049264416911991536,-0.0023466778428538164,-0.006006071029092051,-0.005013668426555487,,0.01571012761445688,-0.030776694094179845,0.04330825953825012
