,MGH258,UKF259,ZH1019T1
ADAMTS3,0.10474459162122389,-0.01100761020467121,
CD34,0.0777271907633261,-0.013441267723817511,0.03223446930268631
PLAT,0.0158748144051049,0.0028439937023050973,0.06091760145099014
LTA,,-0.014034521616347244,
CKLF,-0.0018859114492064185,0.00011914953974523717,-0.031290793676946184
CD24,-0.044788933841905784,0.02500512547194537,0.059551218882899444
HSP90AA1,-0.027417378951401717,0.0027289928827729003,0.029928975944487905
BMP4,-0.019948246248756064,-0.023318851162605164,0.011938119678526201
SCGB3A1,,,-0.04464147500804324
IGFBP4,0.051732932101617064,-0.02141203300600194,-0.0981829463939387
RSPO4,,-0.0073135023240590465,-0.040818102597063026
LEFTY2,-0.01919166785963329,-0.011669150451409909,
PF4,,-0.009553792621566743,
ANGPTL2,0.00947271035131498,0.0041010189437646945,-0.040389876720846644
LRIG2,0.004944244085426898,-0.060754041926348194,-0.06480029988983406
ICOSLG,-0.0012848365972853062,-0.005747470925246487,0.006881074296525812
NPPC,0.08229881213788477,-0.014820288382698292,0.014640210056557822
LYZ,0.014474454421225124,0.016348800637606943,0.0131475898526406
SPTAN1,0.05643212273937937,0.0038800671907760357,0.042366578804233876
LIPC,0.10772719486003063,0.017352406482271383,0.01654115981737042
COL8A1,-0.03306552077955387,-0.009383850330306713,0.019037098317106746
GSTM2,-0.02401178058643857,0.002702045689011322,0.07219126675457632
SPX,-0.02936157029474227,-0.02813313493376504,
MFGE8,0.0007373032476459337,0.010046598465620525,-0.021429937900442227
TGFA,-0.034684696583997254,0.04561273518178539,-0.06097514182067895
SLIT2,-0.019948243056737515,-0.03251615731961704,-0.033991530212769946
PLTP,0.007378460838006473,-0.03874960994568885,0.037997785330912526
APOD,-0.055878130302546285,-0.038365405290878965,0.02073883462009564
B2M,-0.009341919430117576,0.05959651762917102,-0.07021092337164289
OMG,-0.04405165767484693,-0.022243877330611766,0.10778992784953895
CXCL3,0.044340456298200784,-0.024361073078366973,
CXCL10,-0.009837043516255554,-0.03663399300098811,-0.02935346388513257
RSPO3,,-0.011094866273303102,
CORT,0.005131191114429485,0.010466668190386304,
NCAN,-0.004886104533343811,0.04000625019651712,-0.0026965749474766013
PRG4,,0.04181843245207393,
ZG16B,,-0.01270899355157445,
TGM2,-0.006758047913727712,0.014720316589207522,0.04944302250839669
VEGFC,-0.019383321405561864,-0.01951610741126978,-0.03482894831372956
WNT6,,-0.015145473710231722,
NRG4,,-0.0133268390067321,-0.0038510977301155613
PMCH,,-0.01846563379145264,
COL9A1,-0.019980706568848372,-0.013918910673504132,0.16405805985026123
GDF11,0.054368787999770955,0.08150267370289514,0.043343344215566425
SORBS1,0.006374639823274709,0.03747584435887674,-0.017270595111187885
DLL1,-0.025429019207242425,0.018950409686969597,-0.03813950332811746
TLN1,0.044336898587775016,0.014530889703788243,0.03341929879070555
COL2A1,-0.018205894736377497,,
SHH,,-0.01137900843597915,
PON2,0.05316767075780736,0.00942125002294848,-0.021436222661718553
ICAM5,,-0.017734992286022773,
HPX,-0.02067975011844913,-0.005964941029521097,0.0023826244822495912
SFRP2,,-0.01295945746702557,
CD70,,-0.02202739036648928,-0.035356241426968346
HP,-0.036124547156036566,0.03688007790072099,-0.019039613860920505
CXCL2,-0.012752330780073255,0.021899304921841136,-0.03209424728322337
NPPB,,0.01299115917264682,
CCK,0.009299799368058241,0.006493953970770615,
SEMA6A,0.060772078780681776,-0.00834556420939737,0.034162913698538945
IRAK4,-0.022653109670875395,0.0014763588424008428,0.023835541936276506
GSTP1,0.026533691664865182,-0.011200609780014706,-0.05973502575832957
VCAM1,0.013580782280799978,-0.017637592083378437,0.028066271994878628
NXPH3,0.04850533026740434,-0.003246542842290926,0.022870498081134904
MTMR4,-0.010790382239071774,0.04790996624923538,0.03381263296237483
LAMC2,,0.02248364578242302,0.082414931683291
IL10,0.026689068231618977,0.025149725744091488,-0.019704476838879267
SEMA4D,0.008477707734131975,-0.04807232559957618,0.023964136218911775
TRH,-0.017797608604006032,-0.016214119693202127,
SEMA6D,0.017311257211486426,0.02829404813809505,0.09158187556923159
CEL,,,-0.05766270340313284
PDCD1LG2,-0.038136608112867586,0.03431528226441694,-0.08660360179092198
SPINT1,0.016410215580901295,-0.002953309865079248,-0.02809209064516002
CTHRC1,0.010407608900663716,0.015303290716613719,-0.039123072100152215
PODXL,-0.030021369534319622,-0.019460940394956144,-0.05553511616138284
JAM3,0.01366285226167407,0.020556151287773383,0.0014819712114753295
TGFB2,-0.06710130433840396,0.03562085148815271,-0.0018392319473141841
COL18A1,-0.03955580949085198,-0.0021169379717944003,0.01634335655670758
NODAL,0.02167426203545575,-0.02240991270920365,-0.029836356075293592
INHBB,0.024791094300988376,-0.028466238633385002,0.05156371415554802
ARF4,0.043843267664076715,-0.009076320023599947,-0.02373523035478564
CXCL14,-0.051979234035819104,0.0675462913784479,0.02357732337971091
LIF,-0.02403901468140173,0.00863947186561328,-0.022459854338666825
IL17B,,,-0.031107662638949124
MATN1,,,-0.033991597214232595
ADAM28,-0.07435280401991308,-0.05634054458081803,-0.05631709181085404
TCN2,-0.04802427049997289,0.025378534118857644,0.00803213202951844
THPO,,0.027063653677331146,-0.032577716086824096
CUBN,0.06965087704007959,-0.0029427061034690894,0.11341247178814944
TIMP3,0.048922515533013626,0.010200570125981048,0.07895575244200306
PIGF,0.07898736517523616,-0.02479841995886453,-0.07002237394721243
CRH,,0.031783947601809234,
BDNF,,-0.0169424767499934,
CCL5,-0.07090622619577053,-0.049587620518120545,-0.01218016040152581
GAD1,0.012720060127734262,-0.023728910024124517,0.017779436551429634
COL14A1,-0.03450216027771955,0.023983063676832107,0.05378452444290298
HLA-A,0.061484629148414655,0.015760657782115977,-0.024071733919559548
CD5L,-0.03402827792635397,,
FGF18,,-0.010197153678114515,
ADM,-0.01237001596688021,0.0010973616206709216,-0.07100086253835473
GNAI2,-0.04006054103298042,6.017584062063079e-05,-0.04677566589291848
HDC,,,0.1911833910649783
COL11A1,-0.022414799895316553,0.01878214022791192,
NUCB2,-0.02955686971108394,0.026685945315342248,-0.03392753394486426
CXCL1,,-0.025429090238735467,-0.08006171464474891
VCAN,0.053968151581434226,0.021487676093174164,0.07505126157883495
MMP7,,0.053469077198719996,
PTPN6,0.014360346865913642,-0.019029765790861176,0.018386921394790107
PTGS2,0.0004418833076951651,-0.005921329658709425,-0.028000927090872114
XCL1,-0.01738051490401177,-0.011094868140591562,
CD58,0.07764809575877667,-0.030260989253444663,-0.14501667504882734
TNFSF14,-0.028431723562239337,0.01623629814780811,
CNTN4,,-0.005637346997869896,
NTF4,,-0.01403452232761734,
INSL3,,-0.010197151678002336,
BTLA,,0.019435987966123183,
MFNG,0.015234362284489404,0.029875212996388296,-0.004775476437300339
ICAM1,-0.004291276703493373,0.046306778973195364,0.055183940635598346
PROS1,0.012180213920682983,0.05559806126282363,-0.076532789942496
CLCF1,-0.03900861486271483,0.0359268398346695,-0.020945256609513553
PSAP,-0.11000736846757057,0.03746896482467212,0.030639457895856283
EFEMP1,-0.08017613592896608,0.04054917751128654,-0.0176271105692614
C1QTNF1,-0.029219703756407353,0.05008871554284293,0.0498596239677076
ALB,-0.02616595857838162,0.04657085598510441,-0.04352266331855837
EFNA3,0.04936769455935347,0.04417871272297934,0.01786781604794185
DRAXIN,-0.03963653350924251,0.0456155228603279,0.07581904375523188
NPTX2,0.011526751125619607,-0.03291266166944228,
FGF11,-0.0032302481460874857,-0.04320735920685215,0.0043756668560397585
CD59,-0.06581895747677827,0.023964347310223545,-0.03077507761201242
COL9A2,-0.033376838935456676,0.011791481827261372,0.04344435858709049
DLL3,-0.032278783765505026,-0.03520488921418576,0.050563794261705264
LIN7C,0.05492855321859359,-0.00455492149719965,0.04136947676098916
GDF7,-0.018002817608875624,-0.018194695659982055,
PSPN,0.004599189115360134,-0.013719529847033935,-0.0018352920614380071
ANGPT1,0.010131686296937972,-0.004232959100022304,-0.05642701744814575
PNOC,-0.0254237211964672,0.0459978750925237,
L1CAM,-0.02703400574029117,-0.035673378454469086,0.03746539804573278
APOA1,0.10244971000755702,0.11082162512481573,-0.05016572556502148
PSEN1,-0.022182070395355358,-0.0365664999142939,-0.06606474982903567
CALM2,-0.013085349836611233,0.005213642521238564,0.07553246427115894
CLEC2B,-0.050072012483289165,-0.008442725694966747,-0.025310761332833283
NTNG1,0.040184508672378834,0.022924323522822265,-0.03009245461349026
LRIG1,0.022528675772091583,0.056574813675045,-0.04622702308471992
CPAMD8,-0.015840934483723763,-0.012061410896691438,-0.03879360325760281
GHRL,-0.025273072152250664,-0.032171997494521605,0.08113980659023651
NPY,-0.023239269130047726,0.03193854492676967,
MMP2,-0.0806857153385763,-0.005972771218197991,0.013827379331285505
LHB,,-0.010504578010104015,
PPY,,-0.018285406621955314,
ALKAL2,-0.0237219297405559,-0.010351962875946202,
CSF1,0.0135809122033633,-0.011547126698296155,0.035927513990013024
SEMA4C,0.055148253664028535,-0.02794090796209961,0.06966841070093693
ICAM2,0.060806939038297446,0.01757097780262277,-0.0018951951007856996
SYTL3,-0.04328847386552133,-0.01981999630955176,-0.08351642348234704
IL1A,-0.018406911279077835,0.014138570449147469,-0.029416560067267963
HLA-G,,-0.011094867138631784,0.021419364648915702
PGF,-0.026999719084626717,-0.04814614218988098,-0.031138416203811855
LGALS8,-0.007336760510209723,0.002603873449378394,0.009771696820940978
DKK3,-0.025745578418593557,0.035227529776209514,0.028819741249675686
COL16A1,0.09262899612822255,-0.022528017979734534,0.01489428272133015
TPH1,0.0016769588499000688,0.05303571538685319,-0.03257765280811577
TNC,0.10514202271028984,0.04351791601767958,0.09141133063326196
TNFSF9,-0.015840926965358524,0.013728445055841138,-0.033054799855664965
C4A,,-0.012453786787636976,
CNTN2,-0.09177148470849479,0.030177445869686036,0.030737262608224916
LUM,0.05471773622481178,0.021438896318813794,0.0017811150535225805
IZUMO1,-0.01513650753539913,,
BTC,,0.05314662973243904,0.03721395466346661
APOC1,-0.09063090368345103,-0.037271480071440946,-0.056484055915147345
PKM,-0.024193310671580797,0.012151703604308698,0.057375927624226976
TNF,,-0.027493661866534555,-0.0890666442925026
GNAS,0.04494208388313032,-0.0375372648530413,-0.0361685483027343
BMP8B,0.0040258129750812095,-0.016084699455418253,0.012193591675777866
LIPH,,-0.015777313508603383,
PTPN11,-0.0024884604113607025,0.019150263649976428,0.04811201629616939
ADAM12,0.021284290009775962,-0.05751489819966994,-0.043346969021520465
EPO,,-0.01608469990580677,0.04371653900114224
EDN3,-0.022246713188840982,-0.004803744372213953,
CCL2,-0.054134619260219986,0.03764183891792591,-0.03870689829509739
DSCAM,-0.015988605675636872,0.07840371189268447,-0.025074328496792624
ANG,-0.007264489551337974,-0.026858540390755085,-0.039274023934135226
FBLN2,-0.02085903060150333,-0.02438903745233631,
VTN,,-0.006352155776365004,-0.04925988296948089
VEGFA,-0.0365148647817862,-0.0013171817092451298,0.010629905220126941
F10,,,-0.03060385829909601
SERPINA1,-0.108288103775753,-0.025132457769656252,0.142106035581866
VWF,0.00828410374852504,-0.010286487734371807,-0.023749786300775993
GDNF,,-0.013082994344179675,0.04656879499858365
VASP,0.030619938303043274,-0.04572761771094222,-0.0725940308862529
ADAM15,-0.08929980710804093,-0.007789609267703808,-0.01685187073844102
OLFM2,0.015867919288999843,0.06124411616572981,0.1973288701907722
MFAP2,-0.009295316270622373,0.029313427854006285,-0.010841525025021509
HLA-C,0.06612288977163899,0.01367924701752121,-0.0370760445421357
THBS1,-0.034384133153721845,0.027812204168185754,0.02413771595602006
HSPA4,-0.012187356683781524,0.003743405192723252,0.10096137672211204
LMAN1,0.03596671302419071,0.012217843385485896,0.041486557225592274
LYPD3,,-0.011792959368344035,-0.060678729589064895
APOE,-0.05306330324697622,-0.027306820876494203,0.03520209007813199
SOSTDC1,0.21866722369525285,,
ANXA1,-0.061200532898838075,0.04009718178638605,-0.011909832452439886
WNT2B,-0.03532010745746535,-0.029069317360370165,0.07104006771113314
AMH,,0.05538457802982635,0.0288131663490311
GDF10,,,-0.029573205987400073
EFNB3,-0.00304239471376181,0.0008399534051591757,-0.0722485132733252
LTB,0.0012746678403077086,0.06108906902307209,0.0430688862866093
ANGPT2,-0.018405609169043657,-0.04189368203614192,-0.028050652236785458
ADAM17,-0.003708800169406806,-0.04089593251286426,0.07458285696462008
LRPAP1,0.045552729749158104,0.013389112842947873,-0.0008435902445532319
NID1,0.059491864099443965,-0.0378859551986591,0.0065690326225384685
MST1,0.020268218958449147,0.009053899799098517,-0.015875190478676988
DCN,-0.07011797806628287,0.008238551333363556,0.04637313058919607
COL7A1,0.05031610263770324,0.009844333811079617,0.05177944341798194
CALR,0.0044140288802860545,-0.05615345209215187,-0.08192636607973221
PIGA,0.05438822701368735,0.015296707484028583,-0.028999692661122012
CD200,0.050628865249536886,0.0549325661375962,0.01962874010422955
CDH1,-0.002657266647850561,-0.03597538833359132,0.03332838543713456
LPL,0.013311746562702615,0.021449719421797693,0.014856167156870737
SEMA5A,0.05545752072433083,0.023242071347448434,0.036823078865675284
SEMA7A,-0.0431876039766484,0.006288795973922675,0.0020188419769370824
SEMA4G,-0.04029160187562817,-0.019205901238052856,0.014527291895739746
SEMA3B,-0.04539499086713972,0.05052252734049632,-0.031434015071878284
RPH3A,0.053365157653302076,0.025594660935469592,
JAG2,0.0028320271517739467,-0.03745222915166028,-0.0465846647415308
CGN,0.03710112204557751,-0.005019070147359966,0.10950040178662204
GDF15,0.005643010050452808,-0.04673466601618651,-0.08546240882508954
SEMA4F,0.10290284208504917,-0.002637413633998438,-0.0017354191582998047
NXPH1,-0.005344927112926468,-0.005419167682124203,-0.006830087196970708
ARF1,-0.03747457037278525,0.03715952662737805,0.11962549966470884
EBI3,0.022010522575104847,0.010072125689045525,0.002897749390942589
TIMP1,-0.026324263266851413,0.01375883630983276,-0.0034979114888299715
SEMA3C,-0.04577284551306343,-0.024600884994358654,-0.02779073759489676
GAS6,0.0046669218554743624,0.002643234496197618,-0.008621816756495322
MEPE,,0.04640239092894916,
SERPINE1,0.029665519092174925,0.019836719510544623,-0.05244532991021537
RSPO2,-0.016736854291291303,-0.0133268367480883,
SHBG,-0.018803029478799707,-0.02132439420505058,0.0036562150594319923
LGALS3BP,0.028055433005927232,0.02232044157874117,-0.061021288754514465
LAMB1,0.05691897126407121,-0.016055114403656118,-0.015990987263902207
SPTBN2,0.014080854429701598,0.009957045078570245,0.00807967219967031
COL1A2,0.034678581797200625,-0.02849118390321165,-0.001754766192411466
WNT11,,0.013980906794743123,
LGALS1,-0.08949389087739418,0.0332097915842062,0.10861346490912303
BCAN,0.053516116623573556,-0.005951247675440004,-0.004557388612245775
ANOS1,-0.017287149033075187,-0.02410531214009229,-0.01874954427965572
EDA,-0.023561993894368756,-0.001047754700070257,0.04318293384140049
SHANK1,0.07285610679043447,-0.021717320106737943,
TGFB1,-0.054522912226036016,-0.027750786501879048,0.009763714898224671
MSTN,0.06760892691147838,0.01038247390839459,0.08191436389120144
TNFSF4,0.043418474580733855,-0.012943534617004999,0.028971306089614308
NTN1,-0.01101046656932746,0.021583869206381598,-0.004737399619690625
CXCL12,-0.04528245906246819,-0.023219242593116,0.11819848565989761
GNRH1,0.04890069275243887,-0.029564370478371606,0.04173942853404105
RIMS1,-0.021388781976396966,-0.02998995770183284,0.12674552629770783
FGF14,0.11751205208845794,0.00947410337867688,0.01541605443587695
IGF1,0.01696098270675101,0.016278774487571167,-0.058881099023695704
TNFSF10,-0.0733509605156519,0.03717175502338606,0.00112152938178383
GDF5,0.06697701719625061,,
RGMA,0.00033889259426068437,-0.0295793417847699,0.05273002348173852
WNT16,0.0011681991865519306,0.035822679398394765,
CX3CL1,0.03213724395895246,0.015868317210177642,-0.024425878281835577
FGF1,-0.012874936308593658,-0.059429812532491945,0.0032900603082610153
ALOX5AP,-0.05989338873749591,0.008994806982102813,-0.039095057629352815
IL1RN,-0.014894734619063038,-0.026512593424422234,0.21930386810557367
NPW,,0.023299874931419967,-0.050975370683257575
CXCL9,-0.045282454093307105,-0.0366336297691928,-0.037772664557172
ANGPTL4,0.027025003361558567,0.024202378778303158,0.04116292982294203
UCN2,,-0.010351963654736908,
COL4A3,,-0.026160476486314393,
NRG3,-0.009752207827494338,-0.005049517538972693,-0.0295732247144928
IL23A,,-0.016286683397050788,-0.04891635569146762
COLQ,0.07579547684032983,-0.0005597054537577085,0.005224205995485368
TNFSF12,0.006551040204784664,-0.02874404945884636,0.003626048705651379
DKK2,,-0.010504578874002567,
FYN,0.07055613427474562,0.06184091589578544,0.05334648433907899
ACE,0.010750172860195405,-0.03546471932470256,0.013531971018815033
IL18,-0.018121529585261503,-0.012921313766134097,-0.022767118024891855
CCL27,-0.01695392866663886,0.11393410229181816,-0.052097824727970955
SERPING1,-0.03725115938421906,0.004849624556604012,0.13325665799449032
AZGP1,-0.002605593600794848,0.04555298146868854,
INHA,-0.02323926143007534,0.05578699654661617,-0.08585506934553784
SEMA3G,-0.025722784466498082,-0.01951610819651274,-0.05548820934556453
COL6A1,0.013555443796930786,0.01179194023154884,0.011135846655722889
FGF17,,-0.01943047391531802,
TNFSF8,0.08208509156071533,-0.013205445518910614,
FGF20,-0.024508015614316203,-0.014566418697746383,-0.03580121471951473
ICAM3,0.0300611209293951,0.025957986892259935,-0.047856476196159646
LAMA4,0.07478787904541438,0.010163437415135897,0.04167755513062825
DLL4,-0.01987426525827703,-0.013227939935783055,0.027101863058101056
SEMA3A,-0.04508543123278026,-0.012387497987820111,
RLN2,,0.03052313752859217,
C5,0.0397268742143225,-0.04625970096567343,0.02040124083013096
C1QA,-0.10528279668440108,0.004973031012598743,-0.015444028620035176
UTS2B,-0.01560944288420887,-0.01332683967666904,-0.03399159495574987
COL9A3,0.08564903570826737,0.00540301850461943,-0.06568892522258106
DLK1,,-0.022181063689024852,
HGF,-0.016683908955915133,0.020741846322002513,0.08109715220463999
P4HB,0.034135964413437705,0.011047331475323089,0.0017262239242021322
ADCYAP1,-0.017168440181424344,0.04035139915927059,-0.03879364094749527
GREM1,-0.05639050543576938,0.08875807439885348,0.11838562768297274
EGF,-0.009551470278388216,0.005926046688607176,-0.035801184478839454
VEGFB,0.02314576928837511,0.05086932388389971,0.015485949050467806
FARP2,6.509964244267466e-05,0.04723267347447074,0.04243872858725919
LAMA2,0.015519575327225702,0.01785671012269204,0.0030604641939497115
NRG1,,-0.023306552686750654,-0.02040749782811212
SPINK1,,-0.026379663779062132,
EFEMP2,0.04371008692529861,0.05507926794160257,-0.10029900844936325
SELPLG,-0.011261463817298431,0.04922886787661565,-0.021259498507471837
GDF6,,-0.014929410334922979,
HLA-E,-0.0066714434584618475,0.017730992131133053,0.016415380894500564
PTN,0.10668506960185924,-0.0009100395908172051,-0.08711469706028849
CD274,0.018793268876674547,0.010563237687220135,-0.03634392639506205
CD14,-0.10466856718775917,0.009006753858170452,-0.041510825544747575
SFTPD,,,-0.03084626389807378
SLIT1,0.02506125599493079,0.017009210768602626,-0.08155580230661774
CNTF,0.07065611409397403,-0.010504577794129409,
BST1,0.10231195795388225,0.01686609493652361,-0.027468274887324562
AGTRAP,0.01148044751496883,-0.03982541652010673,0.07264259903831498
LAMC1,0.03417215862758174,-0.0077784193428479835,0.061164743624752424
COL6A3,-0.03306552949432036,-0.011372533005745035,-0.03158523553070983
FN1,0.04362356592384807,-0.02409513176405458,-0.002721224018911958
MIF,-0.04339306153202672,-0.021906134685734626,0.04273056390500953
JAG1,0.0867532817751888,-0.046456937723011536,-0.06575197594620666
NID2,0.04775921005815036,-0.009325686980372346,0.012623394684892745
EFNB1,-0.01886055103689121,-0.0034845945742865083,0.12217600874916974
COL4A2,0.020363361058866797,0.01738778799114691,0.012722714954385528
SPP1,-0.09930898874560731,0.03433481905957965,0.011330773829688699
PODXL2,0.04346690644326242,-0.011761010042513825,0.024772354432869854
FGF9,-0.018406914140899875,-0.006853894501678129,
ITIH2,0.025220831214926215,0.027535586941606245,0.04203471728563877
ADAM10,-0.03786724861170174,0.058157426606368905,-0.0638882757913359
CFH,-0.00864943690477729,0.023921007443144876,0.029692075599548565
COL4A5,-0.07843429864944748,0.11113771689286979,0.11273867604415892
LTBP3,0.028879436574196254,0.02175358121775803,0.033882340452708645
GNB3,-0.028704564875651355,-0.04035087684961489,-0.005888214133218745
COL6A2,-0.017015221480567142,0.01293871284235214,-0.023478550284340555
GDF9,-0.019761565751804853,0.015984475815553553,-0.0040283864879552085
NCAM1,0.08831163127742495,0.01847618286690861,-0.010787243709496764
APOC2,-0.05821780408760159,-0.04849246136274658,-0.009250477809533416
BST2,0.1162270115751498,-0.009844567745211547,0.06673109566311003
COL5A1,-0.02932135450409294,-0.05266054877470821,0.04155551855833444
CALM3,-0.046940568760532736,0.007820456472444734,0.06832333983674133
THBS2,0.12049986405665249,0.0038500440273581886,-0.11068008121369548
SERPINE2,0.12739155594753407,-0.015221171922257751,0.015702182744806437
EFNB2,-0.06584945209190608,-0.05614750027099885,-0.11781064681379057
PROK1,,-0.0015682689254136813,
MMP9,0.11169667166765179,0.02886699492112229,0.06950112612375527
NPPA,-0.011360364385036154,-0.05059034644336256,-0.0046222619476758466
C4B,,-0.01792013096000808,
NTNG2,0.004897320116256027,0.010001235137730496,-0.05093599442028979
LAMA1,0.07891170420705873,0.04141509375535827,-0.06724553528354836
UCN,-0.023880923640614116,0.015372142112050034,-0.07116115471453482
ARTN,,0.014789836608946089,0.038532662432805495
PDGFD,0.04275596277599222,0.023616558309272263,-0.05042860131735435
EDN1,0.01497955317595236,-0.0005205658253915522,0.005897062942752805
ARPC5,0.022687609891791364,-0.02193041988499622,-0.001983492933537632
GSTO1,-0.06770193178712137,-0.041119763820569505,0.014268320207737611
SYK,-0.040325396158677224,0.029540824947354816,-0.04861252843096309
ST6GAL1,-0.04867667617674503,-0.04443956293803048,-0.0143415563501344
WNT3,-0.0276000689681252,0.06436768352829697,-0.0008821718269764298
HSP90B1,0.056584623335653436,0.014903806705513951,-0.0019521622394806839
ZP3,0.09303235376352337,0.03963369313065512,0.08314031600274778
NRG2,0.08446683483088037,-0.0302912944540228,0.08789771555586014
MELTF,0.1168194529393105,0.0699907143047909,0.07655136062600197
NLGN1,0.0007356438636910756,-0.031198461488458677,0.10786066260686401
SLIT3,-0.02340111741387915,-0.012550390827296195,-0.012429106025950752
CCL8,,-0.03251615281050519,-0.04787500938972186
S100A4,-0.025982599528704037,-0.006389776095133046,-0.0032616312919129344
TNFSF13B,-0.051126067346933514,-0.044590892878891106,-0.03783522609225891
HSPG2,0.002795863438451756,-0.04179188766722166,0.01333843810291258
FAM3C,0.12351890594899055,0.03660271583256597,0.03204433613629842
FLT3LG,0.02017667329215167,0.0071751079229826,0.023073535065565476
A2M,-0.11808384086981767,-0.005305666965991149,-0.02308855747951989
VCL,0.021037941086228463,-0.002853716121581359,-0.010219096919248499
FGF2,0.00766571041782133,-0.0016810040228286962,-0.10147326782218931
AGRP,-0.015374689789483661,0.034907606122578115,0.13845965177234337
CNTN3,,-0.013688690958210617,-0.04573882574080816
RNASE2,-0.02605548284840774,0.015399395702322778,-0.02105975316014876
ADM2,,-0.016084699744953725,-0.030092450423159688
GAL,,-0.013641435320471792,0.04219924650293604
PDGFC,0.07961927477415878,0.0034507381990213862,-0.04047150628275549
COL8A2,-0.00809762327227006,-0.007515922933986823,-0.01931475702524769
SPON2,-0.011411527708861086,-0.0024946109736843683,0.018289046460257197
LCN2,,-0.015777310987497843,
SEMA3D,-0.02121350432503651,-0.024811277371022546,0.07248004918283447
BMP6,,-0.011237794216197779,
TIMP2,-0.015369771344215594,-0.012815417122696736,0.046088918096743065
EFNA1,-0.02565279381775317,0.002487108304151536,0.07733917831415175
S100A12,,-0.012959456779265145,
TFPI,0.0755209057359538,-0.0017670468782639826,0.03606654147330698
GPC3,0.021631968095361186,-0.016286681679435432,-0.03060381619518123
NMU,0.04210493480756076,,-0.015105069759201952
LAMB3,-0.0019251843093269984,-0.026739842343446833,-0.023748490761532598
LGALS9,-0.05554387578426354,0.009768868684204126,0.045861744630443464
VIM,0.05749841518994106,0.033749902334998375,0.032914382932110006
PLAU,0.021260386612390228,0.055382618984932394,0.0043217732992959865
TGFB3,0.07159861472832958,0.01398267651259562,0.015360741443145802
APLN,-0.027433746699429096,0.02568874048981892,-0.012900378554779124
SHANK2,-0.018205898700884918,-0.01784732650426969,
LTF,,-0.014181860826163687,0.1319591782098288
PENK,0.013127286787743914,-0.029551139097881877,
CTF1,-0.018252802749430242,0.03748472456776186,-0.055745635195141606
COL3A1,0.0032589614437794527,0.014700053201618317,0.0380147154863628
S100A10,-0.0844601789043566,0.03653093428315164,-0.006126261860175805
FGF13,0.11877319947352982,0.009307134009786203,
SEMA4A,-0.008063363068991474,0.030131239868487907,-0.047524048756591664
EFNA4,-0.03170599773206654,-0.03522270147168469,-0.029667715705520587
HSPA8,0.06904488699768557,0.03517987555684321,-0.04068503416372168
NPB,0.04864395690232552,-0.011237795295952202,-0.003434800403953819
ULBP1,,0.012334941788068224,0.09142577725440261
SEMA3E,-0.038574633905059275,-0.013493783272761115,-0.011192069783928565
ADAM9,-0.024005888871312834,-0.010068663075714171,-0.13048357778575115
ASIP,-0.023653334572511963,-0.010351963727748548,0.01688861265126317
IBSP,,0.04892942055711928,-0.003406472029593434
