,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ITGB3BP,-0.043446732311799095,0.00413511974289802,0.07214080928419274,0.007759737303793055,0.06427845808173925,0.012260250425222377,0.026772056853132543,-0.008060886778468697,0.09535036638745183,0.04472015156295684,0.06674732948199578,0.033826470724840525,0.03199369449448722,-0.016496376104757446,0.029387849013127,0.01423134759638027,-0.027938389571326994
AANAT,-0.030287011755031245,,,-0.022717638884597477,,-0.012031463432730795,-0.02787954042526659,-0.018973994178206038,,0.023302341698371937,,0.0021274898831865822,-0.033998781145313954,0.02561106860949294,,-0.01489506124666876,0.056257362431469456
RELN,-0.06027507697508101,-0.020053073967105893,0.017571643640497143,-0.009167740810743837,0.0014583470388324557,-0.02648939870959768,0.0016509136395889176,0.023686485246925786,,0.04632112669202913,-0.06977741186029476,,,,-0.011046216513221815,,0.07871977036507569
IL15,-0.03336372753205652,-0.017959240530501432,,-0.01710397649236425,0.021089947252434876,0.009485636880282441,0.016934709737674556,0.019951841092888223,-0.0012100616500257697,0.10580438148364116,0.003719826487878669,0.08870091083935018,0.023331207766542704,-0.0515258558714802,0.027151736043075827,0.10751825963227211,-0.021119545450488067
UTS2,,,,,,,,,,,,,0.000824126958085262,,,,
BSG,0.02254414775145873,-0.051789227087724245,0.06936515118302342,-0.01739476561165298,0.11343502287106587,0.04235996479958724,0.00600521880874399,0.0059732146200809945,-0.12640389821985754,0.0602902739418665,-0.02593517955041688,0.05994007262805055,0.02023868950664554,0.006303462379365796,-0.028645446908626845,0.061979836238124295,0.13498942470406933
ADAMTS3,0.0248549990543302,0.01165251783491669,,0.0261478504496519,0.018558334657231976,0.020151931990618547,0.014935100158676086,0.040079519061299404,0.07896055966542961,0.04909092796819537,,-0.04439926053791352,0.0029685125741665164,0.02738986669019874,0.07395677824316159,0.11861469791605456,-0.012871242167738915
CD34,0.13110958082964402,0.03725760835737116,0.03466780594389752,0.010153109341966346,0.05164167566172247,0.04596112300834946,-0.024028783117755376,-0.061783074790414554,0.24881176547456318,-0.026974013467185143,-0.1961369521607554,0.05886775491243734,0.09992394922779657,0.055495709403224444,-0.02237097834245488,0.21708095023303273,0.05391058223628682
PLAT,0.02055750819733515,0.00936791020238066,0.04766312765552455,-0.000196490431173271,0.04655496331627404,0.07141553361361284,-0.009519003609182257,0.0640024230205542,0.06632065321779003,-0.045424917530034185,-0.014318757070955377,0.03487861349980233,0.025580799028689795,0.06111004115936566,0.04061755253738533,0.13735659450441193,0.1756555342905834
NTF3,,,,,,,0.0806884303594396,,0.11697067123258252,,,,0.03123749968940306,0.04405705302580292,-0.038101679704927775,,
LTA,,-0.02663716469334657,,,,-0.011587553160305459,,,,-0.03705079178599988,,,,,,-0.010613679203174861,
CKLF,0.050058884407676474,0.07390926498951808,0.020361803846441078,0.07238739517429214,0.06426614374578929,-0.0128921762963161,-0.028680888409017523,-0.013007668810230206,0.12513500040795902,0.05166444235041227,-0.007732222114016562,0.03237326125846776,0.11329266221333645,0.06995097075529051,0.015606105959340219,-0.020043393299911123,-0.0003823017560229544
APELA,,,,,,,,,-0.10012852507346692,,,,,,,,
CD24,-0.011548966684737288,0.09720981842893206,0.05998649692372875,0.12050671994326152,0.14658759193629778,-0.043655003330177966,-0.0070052113087681915,-0.07501530209351699,0.31835854004903874,0.02856798995285613,0.11588609601459361,0.15861738840274778,0.0023121357858877,-0.018661083230408215,0.04070090697157134,-0.02730751116617333,0.011584119369155037
HSP90AA1,-0.023710629784791822,0.06496568252969635,0.002121532270540169,-0.037882119247213936,-0.05106759566067717,-0.05895551987802667,0.04836719144034975,0.11738574412274408,-0.0215845438938572,-0.07562131928385839,0.011639562732143713,-0.04076703014859212,-0.1687190817392136,-0.14053814723465566,-0.0036787557210696932,-0.13949563502836237,-0.03018900155023952
BMP4,0.09249830028760209,0.01998231169504192,-0.000557223971175583,0.007643580744250842,0.08901241316216632,-0.016304699541383166,-0.018793540920578496,0.02377210179464994,-0.037087881248574324,0.011567521277987245,0.004917974007638988,0.03397165505749058,0.03125887748002093,0.029122642259842,0.0401718590425569,0.15226320248783914,-0.03953221717267308
SCGB3A1,0.15827337097893096,,-0.023436727344904745,-0.024055709777401766,-0.04044786158180253,,-0.010668944961860317,-0.03339953958795839,0.09296250153793818,-0.02585355253204147,0.03651276198642531,,0.11973279829781373,0.12608941626663844,0.11289255935410035,0.12057524973044408,0.056317852668737275
IGFBP4,0.11553263165203674,0.01264566677791627,0.03910462714077548,-0.041166592464642625,0.06942462838789502,0.06556102349960911,0.0014621630593720225,-0.05810612109185871,0.22011509951531613,0.014477818655507188,-0.03267024828525296,0.053792212600487034,0.12255048276728839,-0.04218983982566901,0.044647838827976384,0.2895439849462415,0.17241825294980245
RSPO4,,0.019353036814641025,,-0.03519964825358145,,0.007206085299023624,0.013884541510773335,,,0.024434543230405007,-0.0008534883157910177,,,,-0.03860994869834083,0.005738054219768667,0.04296873586061899
LEFTY2,0.02531589040676516,0.05897488799722073,-0.007613204211276107,0.03859281509837275,-0.01520459738134504,-0.005502078351888396,-0.025786307048520675,-0.020181942656022037,-0.057388173714493625,0.015592664089064043,,-0.03160123172160585,-0.03289832654564356,0.030082868478417363,-0.03830662732024859,0.17531803252221095,0.11680302629568771
PF4,-0.006040078707202182,-0.024230121657937337,,,,,,,,,,,,-0.026243558035960637,,0.14777788165820094,0.004796431527926959
ANGPTL2,0.04209164276399426,0.0402865777240964,0.01871580751347242,0.055654767913212375,0.029794840992916575,0.008900092858966934,0.054666796729595415,-0.03490163942801499,-0.020951931637095196,0.04152364054023273,-0.02747450167420996,0.09001788996974797,0.10840528723357168,0.07042116113282795,0.04399991604511981,0.17951419248326517,0.13160662183644406
LRIG2,0.059733932563384495,-0.014664157180200683,0.0004484432213718776,0.008362612456981357,0.07242703723868642,0.05531824609586519,0.018758441223231725,-0.027529161627550064,0.09687201064736886,-0.014821372823812507,-0.03718056629821712,0.06890732985329202,0.05889673022235754,0.09415702075180767,0.064035031956057,0.06959269389313681,0.02088295375602109
ICOSLG,0.028084170033041023,0.04455475441619615,-0.041634256755332624,-0.007259497629209159,-0.0013687862554835582,0.026529699710596898,-0.004092860323846363,-0.032315377430948054,0.05363402262848113,-0.015411948569271321,-0.03999048216812944,0.02396064544466532,0.03649361269597113,0.03546491950619553,-0.018289919651760665,0.06519270768738965,0.019500904131791265
WIF1,-0.02951448106325648,,0.0979617355215996,0.02603308929143319,-0.03873868945880172,-0.01039990465138052,-0.02324182263902906,0.026970706181802525,,-0.010644470989327772,,,,,0.008141095236970732,,0.02513079913067416
NPPC,-0.033261765815235884,,0.009859234694361478,-0.012866643941143494,-0.014844020522605274,0.05103326350818203,-0.023699469114752788,0.032850756672495894,,0.16888966448061607,0.22239064712542073,-0.044399175266474966,-0.023900821831012328,0.08240713818414312,-0.06625523741560951,,0.02495355374516923
LYZ,0.05275454742796559,-0.039853692230736835,-0.0062377697516215105,-0.15130562172810477,0.1151356329659056,-0.02348026643220237,6.640243989690171e-05,-0.09826372443748552,0.07746432554920922,0.04859235236168364,-0.019183562451946946,0.056148328503815396,0.04525473265150354,0.025746549257888503,0.012327197453427655,0.17091090554701646,0.015277730164400668
EREG,,,-0.046691462569951075,-0.06577947416367005,,,,-0.020761321055169944,-0.05075243603301773,,,,-0.056508380168308954,-0.02728563372369539,0.0036611455500023486,0.024991490731180014,-0.05301421168357878
SPTAN1,0.019112386183925464,-0.020711383709948215,0.021330736203014507,0.1048735308781849,0.006489932901407218,-0.04407991242299582,0.018866865008899125,0.09248358020117114,0.1053071700524737,-0.062099647904012775,0.018009136878698876,0.023563514864650352,0.06173959226873541,0.006488730965896365,-0.010705843566996555,0.0011652984835591321,0.05414588157936944
PTH2,,,,,,,,,,,,,,,0.014962877296378036,,
LIPC,-0.001313217283767374,-0.027063756276798773,,-0.020138570181058062,0.027564312852954524,-0.02519667960178463,,-0.0059841217951279255,0.017108362811376083,0.028258250417526894,0.0491827255668919,0.023772291754714018,,,,0.07816288421989283,0.09208455032672949
COL8A1,0.007908410825996172,-0.006785082186998335,0.0037120367825358956,0.0234596639203646,0.011737420457630151,0.05956406746612501,-0.0608483714295793,-0.05077697397426327,-0.22735006549418244,0.029612741948036616,-0.026061033142331193,0.09385869005518123,0.04264652981932318,-0.011288658404308873,0.00790238784369292,0.04211562368479814,0.011878664941126226
GSTM2,-0.011603214345383733,0.01159926378191808,0.07998703231937629,0.009246946258717878,-0.026794860536852053,0.0313130471733671,0.03253256193287945,-0.0330211369195364,0.03767135502367796,0.059955915230891686,0.16376441899901698,0.019579925873230413,0.048437341770982974,0.037614723684173096,0.0007464802304628952,0.00565582462689284,-0.0020629774962440312
SPX,-0.0183362631028904,0.03862384783559169,,0.022645515478502097,-0.05103994401833512,-0.007477870498405539,0.020522679678043745,-0.04640447915757898,,-0.06160246905223236,,0.02844416662488496,-0.03907424390321494,0.01740317376291039,-0.07096412243211073,-0.05435829749811026,-0.004513303816312681
MFGE8,0.11925001048468234,0.04472942830762199,-0.039121709208748134,0.011815893853290542,0.014017812806021119,0.0164373495251611,0.027244125537139414,0.020785242985064213,-0.027325101347861473,0.02495289480620382,-0.1346505239638562,0.03946538629146306,0.10503001498791441,0.07088050864228475,0.06232331542853624,0.21231237093749242,0.12994275930951582
TGFA,0.01177625452572506,-0.010977081132127295,-0.0020878908330438993,0.08455510591875667,0.05988524131835204,0.02822902106088495,0.00892302492652303,-0.03735803856338929,0.04571924447830657,0.028132032017257978,0.0589999659272803,-0.05092866230599168,0.04734855410058972,0.055831557960523095,-0.002055043465269749,0.03806932070754386,0.050065002221632994
SLIT2,-0.012632838385770008,6.79409560739962e-06,-0.02752045129504218,0.007474727444244498,0.01974867659034768,-0.034681348720948,0.04183925497623612,0.024423554037493928,0.027669137703420395,-0.017459652275038758,0.06425264802606587,-0.021665649820859664,0.007068940054896653,0.1005120512548629,0.05366411411787262,0.09488444492909884,-0.05276468185083598
PLTP,0.030632580773173018,0.019424738231598432,-0.0013551670577064264,-0.12499611411200663,0.0297844071475461,0.0435764541475268,-0.00180784173386056,-0.11028156964242475,0.11437334737364735,-0.012226255298816832,-0.06747851375099134,0.10981041579375365,0.07862701883325755,-0.021536492186202447,0.018104883975190916,0.06271066081214934,0.12420678373728704
APOD,0.0700491392729079,0.012850158832230075,0.016918758065279167,0.14050857112309595,-0.04770402809706534,-0.005992326039846416,-0.024602443080939427,0.004332893837752895,0.07491329531736385,-0.08083127407684611,-0.03642594298433769,-0.09402977322085167,0.08515098985735914,0.1190389307802522,0.048671248289183074,0.010872808847438633,0.04453373272634032
B2M,0.018109012307980593,-0.09160784070333192,-0.04139569078338375,-0.1111013758927976,0.008609858755331498,-0.06905049248017729,-0.003315415866195827,-0.12504916559361226,0.1823629885912252,0.08526605081387424,-0.14333721826766324,-0.057761792533962755,0.11684193331089106,0.05113290685139282,-0.03918240678615083,0.21769436241406145,0.07258735738148579
OMG,-0.0444801235831207,-0.0023678814897342185,0.06053274465667823,0.12256065672064549,-0.02820006984447414,-0.03321101098601554,-0.00886749913416037,-0.013412958864692511,-0.033462316148740186,-0.07685261945142768,0.039933743568617855,-0.05338098076115437,0.09262004536715109,0.10269432020731763,-0.05995075356487709,-0.024787119155621387,0.005285075603573197
CXCL3,-0.008188768907207601,-0.016225104743893538,-0.03201637339765268,-0.025453473231118413,,0.06588384817806023,0.030504774148576805,-0.02922664170254667,0.14938574047614345,-0.0017074819879870768,,,-0.020181922425513765,-0.039190960428807806,-0.006184300360018083,0.0543564214526777,-0.0630561603350907
CXCL10,-0.0346841747850458,-0.02635558959117917,,0.039106480848009766,0.0014705421819981523,-0.037854438128330906,0.03151736039639394,-0.03506158423120696,0.036795922449957136,0.03906566344658278,0.029337154101944755,-0.02256913101906245,0.025543226707490603,-0.03520021924154445,0.07769165306947226,0.1460396004028555,-0.05299717545768342
RSPO3,-0.028356559086880694,,-0.0020744976342604382,-0.024088746124639456,0.07434923123350425,-0.020355016207720004,0.006720188530865025,0.007714505278214817,,0.019657326816157755,,,0.0900676853286153,0.11654369112188587,-0.010078229222597582,0.005695595067842736,-0.03774306866789713
CORT,-0.025580088100294475,-0.03509724317954967,0.022761287813676884,0.1016028937432846,-0.04433606183812442,0.0293703190985766,-0.02973012215421292,-0.019216005631151726,,0.007823938749576749,,,0.037881156023141016,-0.02746254962682412,0.02583701716582023,,
NCAN,-0.01475872594339452,0.10984354621573213,0.02230282722017452,0.11633737328736832,0.0607426001936838,0.07218865287992048,-0.008178506253668895,0.08654573084431719,,-0.03578238429756368,-0.14420200383930568,0.04599932008610809,0.12254227835087811,0.10384827538304414,-0.04182467034607866,-0.09650117873252367,0.11995652707162022
PRG4,0.1264633197737626,,-0.024022273903483656,0.003799582621688096,,-0.0010974016362031854,,,,0.019965785346368045,,,-6.93886045380642e-05,-0.029195132205069942,0.07720726570664496,0.09374201991335002,0.08036578056418624
ZG16B,-0.028947859414209014,-0.029157013326861533,,,,-0.009207362886350112,,,-0.011282002570786879,,,-0.0412203003180075,,,,0.011626476673058909,0.030293701367623962
TGM2,0.10293127558300999,-0.003216853009032236,0.02526711653550366,-0.1054539167944074,0.006399741511404623,0.011902342759396806,0.05273673436327936,0.040283371016976925,0.1021677426864498,-0.006585670124361993,-0.18858698275636815,0.023696322911645674,0.06694843833478056,-0.017789348726455472,0.12565270478429325,0.1787803514833232,0.02489616813204836
VEGFC,0.10958060497019419,0.008589684284997876,-0.04143022149046187,-0.010375647510856454,0.033693984170598656,0.0715536601405524,0.014402819563400678,-0.02346020239482891,0.002140766325859319,-0.022993468901098033,-0.07773516689681817,0.055347486155471075,0.0423702850063861,-0.0006724223128240868,0.03207353221725454,0.10945787720948724,0.028345618342812278
WNT6,-0.033681976751805134,-0.026964310311182023,-0.020525204719791322,-0.01288930824713906,-0.032500171017797744,0.006840740806116832,,,0.004336679044559819,-0.004825158413827398,,0.03739755667956876,0.09220468287032119,0.10916403183379271,-0.004040131919688619,0.06396863421237255,0.04166409157328956
NRG4,-0.01922696506355952,,-0.02596415002679786,-0.018630486927134527,0.07870976221523789,-0.017688834909469545,-0.013704671799699204,-0.026136053663139286,,0.033596353786281764,0.008588135969248982,,,,0.003323292679667049,-0.044954453914673786,-0.022889465923538244
PMCH,-0.022160111952699433,,,,,-0.013477029107303687,,,,,,,0.236521311277796,0.11867847291117219,0.0334083601662967,0.11625921425415088,0.027109628308698192
COL9A1,0.07159221818017888,0.055218625784487,0.0002576827964292662,0.03802178807102975,0.08848492523862608,0.020439345221983027,0.02899623189877247,0.0578577982089936,,0.04349553177337659,-0.011012967549311477,-0.023463093571428444,0.09941867708832697,0.13013442230060585,-0.029754742192982894,0.03539166169573718,0.03442231117681047
GDF11,0.016498429268783418,-0.018799527772590818,0.02524649415515977,0.02484008160721336,0.055161374358962505,0.04210896354979218,-0.05308278879163146,0.01983009497003238,0.13486309257688123,-0.009770641095964571,0.03611433041010174,0.0030834648985634994,0.10608066051191033,-0.04121410693843122,0.0311889280657754,0.14348464806284722,0.04686140136989057
RAET1E,,,,,,,,,,,,,,,,0.07413743001216712,
IL24,,,,,,,,,0.11073938553636437,,,,-0.029369319455608552,-0.02582511784579274,,,-0.024867262192929087
SORBS1,0.0061588545277852106,0.01308781090758392,0.0363576587606808,0.00811391162537872,-0.017534826484141737,0.04318273483235594,0.0010249578996820387,-0.048771060771832055,0.04721531885688974,0.04423746944715513,0.06537349469944488,0.01711151409542772,0.0336982628780603,-0.011356636884860464,0.008470126012798089,-0.10508691610742016,0.06642545557720884
DLL1,0.0427698835610837,0.04271450734414253,-0.02141941212947972,0.07091422241723229,0.08377079930062335,-0.02682735924837504,0.03398172394433701,-0.00972199259061969,0.10973873334361806,0.04240708786800391,0.04774896409132729,0.04848604220747213,0.15959683579906545,0.13955345914419998,0.06335686335523524,0.1413668540149162,0.05121456563930439
TLN1,0.06099386264728883,0.00745914065512403,-0.03010612380232388,-0.011713714021304285,0.04946914869462781,0.020578094122096068,0.025215450566346585,-0.0522804688683737,0.17867872782429023,0.10171131827283372,-0.06052996534462525,0.1398334970538532,0.008390080795247789,-0.0034187591915623445,0.003918772264461088,0.13556709802364955,0.04311862112038381
COL2A1,0.03456487077170947,,,-0.006148423738026825,0.08295439285180932,,,,,0.023121722894191732,,,0.0985699663618781,-0.06730815720314096,-0.0207018731952736,0.013273197703354632,-0.03652831954684352
SHH,,,,0.00430929177019391,0.010820442153674137,0.0238556896730025,0.04734647743968396,,,-0.02585355027228003,,,-0.004396482604570334,0.019734569940611332,-0.01146009819722751,-0.00938236129495962,0.04178590858756969
