,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.04664102198470728,0.029778899224782284,,0.0448777996414572,,-0.01929097199944251,-0.01513525198861828,-0.009506786473804697,0.12277841726390198,-0.03940494373942941,-0.07440967069764651,,-0.06645189938635937,-0.03596998492767532,0.06660780814383671,-0.06969649462017971,-0.02394195333400398
PTPN6,0.05337338129734638,0.10209257166967035,-0.015087472086793034,-0.012234444960267214,0.015012227408649265,0.09235886804876751,-0.007757533610530823,0.03098887323101767,0.0594601621161,-0.06622751105672896,0.14777524473800813,-0.042335833832338826,0.020819695286634743,0.01216667733153947,-0.04033371037642693,0.05034281680089631,-0.008172561991890323
PTGS2,-0.05778464704647299,0.00415561734512578,-0.06297204656076935,-0.058164529897873296,-0.06819863341876695,0.024380761913370724,-0.025633249526770655,0.02282092570394483,0.009392112403292643,-0.05324335026345054,0.00799039349427612,0.018326943883361417,-0.051974129897059074,-0.04018374370451023,0.022653518709752577,0.10834697293876172,0.01622905021010654
XCL1,,-0.00855740108705829,,-0.013684956404870241,-0.019187009105487898,,0.019403220938482926,,,,,,,,,,-0.030336983374297674
CD58,-0.009777928336491751,-0.04206490009067064,0.016791945659577937,-0.028461900342289247,0.03190925666340555,0.10698719355720786,0.0057437414400868135,0.018126371857727804,0.013416708460455909,0.04548374075444445,0.0805614302995745,-0.017496844703208794,0.006350823422045422,0.06876580403509222,0.03189809311988115,-0.014476890379372248,0.11748389672418245
TNFSF14,-0.01223488401923875,-0.007945893393994818,0.07476301590424449,-0.01574706015683374,-0.046993217292375454,,0.04622811603297795,0.013373716774361475,,-0.04886677142838901,0.030200895971705072,,-0.023480237469244533,-0.013983987769251846,0.028797008930091003,0.0632760816827192,0.020056029524806094
CNTN4,0.018778118572846902,0.01367529326890807,-0.03012724624558713,-0.0008965417353736562,0.051341912608746966,-0.046110027511490737,-0.03490610510715843,0.011469591003220677,-0.050745156318921944,0.008867063839626562,,,0.033605012047132114,0.04264913745982145,-0.04586807872421267,0.022561191948529624,0.09069958887420435
NTF4,,,,-0.017310870555905578,,,,,,,,,,,,,
INSL3,,0.16468169068729008,,0.01070426147885878,,,-0.017452537403292254,,,,,,-0.026112952485691857,0.043997153588389105,0.014782706991469448,0.007359865054363776,
BTLA,,,,-0.019964582697261212,-0.020003095726091165,,,-0.014486969552831509,,,,,,,,-0.024879375607630812,
MFNG,0.08107940753777158,0.04589767533566363,-0.011447922950879357,-0.007534750048924361,0.0424796597399367,0.18823783475687816,-0.026177272246321735,-0.006238357323407116,0.07844447486079449,0.009567003351039261,0.042941753578600035,-0.05385008723132058,0.010896864891576872,0.03162349863581445,-0.036650295533886074,-0.011179381139274533,-0.03726476089392292
ICAM1,-0.0544123738053943,0.07679812867234513,-0.006483353449580969,-0.002227614207546846,-0.10371131578003573,0.12365117359634134,0.055605671822829265,-0.021624545220269815,0.09569394601771496,0.06961443463374291,0.049063789310720744,-0.011478551154853031,-0.04150222781111679,-0.00019759248281823097,-0.05579217830500381,0.06765804971480888,0.009547487736319867
PROS1,-0.0469548236497704,0.07243525284945253,0.05607656227558583,0.024161572870335258,-0.03853346086213338,0.1265063390621245,0.030032549130057845,0.03143095247073227,0.020269795978952315,0.0014761363414027184,-0.041315870712418844,0.0027568455998915027,-0.054374450676179284,-0.03612763317261132,0.02066989836984332,0.023214593549139198,0.05159243194292785
CLCF1,-0.015413400454800044,-0.004203729562201757,-0.019552534627025914,0.0002294991771522529,-0.02141713732308359,-0.01793288487793919,0.00652556301519853,-0.010651803410500659,-0.011462830138967631,0.10492876379549126,0.1497161163348095,-0.0729473213817647,-0.003898926960893888,0.01164602769450722,0.04644305540754276,0.0912918739330733,0.01571753905532455
PSAP,0.11185259909018051,0.11369961691785627,0.03472316699057255,-0.004953537637984956,0.006313461733999753,-0.14704770758762917,0.0523326310395315,0.0482988620597318,-0.008033211588728346,0.036715310895644886,-0.06085129304260458,0.12171982869632318,-0.07199986289133102,-0.07501973461052398,0.007087669638847459,0.04685847861758565,-0.02447602711484794
EFEMP1,-0.08855674635063275,0.0700761746974092,0.09271956319890855,0.04636159007908487,-0.00771140269315142,0.08755534239334788,0.054100099510408485,0.004915577663732066,0.045119016720170046,-0.04586886018709783,0.021876758554463138,0.1022185921850986,0.009799343432233725,-0.03706747989989427,0.009818787472540114,-0.038901716764778424,0.024389024765412368
C1QTNF1,-0.02830069671330568,0.10546868018135122,-0.05073649560535705,-0.02660468703277528,0.010850382344520463,0.06638937614669665,0.03757919591373139,-0.02517536593253156,0.07493369404526767,-0.07594479909444446,-0.04539369139944448,0.03818374040803484,-0.1325035928939031,-0.08060081531026198,-0.016605045449854965,0.07972895231836459,0.03672685589675404
ALB,0.032120841627916924,-0.010226241120365851,,0.030433602816831426,-0.015037728623151992,0.08115672218436457,-0.019053593317993257,-0.012884649154485475,0.04455717591041981,-0.021643959508212206,-0.05162477280910123,-0.01873358603258625,0.009224392852773634,-0.022743226348932416,0.005525775912248403,0.026545939723732828,0.05952246570225501
CCL13,,,,,,,,,,,,,-0.017430108005448374,,0.0595028742102295,,
EFNA3,0.00457942027482869,-0.03648988325027739,-0.00951430741553164,-0.02607704837403947,0.03710577016277906,-0.055198047176481246,0.03286286042597493,-0.019880008623485785,0.006412528464366872,0.0001969143712704009,0.035806859447658296,0.0035929676323675722,0.01135038942085047,0.06216197423019405,-0.036591613248726784,0.05175166031462429,0.0018389478499412552
DRAXIN,0.10068969972091421,-0.031552538634554775,-0.00046996516829732625,0.0390455662838326,-0.023843857459380127,0.14093907327523314,-0.0047513231374351735,0.044984777214509185,0.0497044393250543,0.0021544814584632662,0.017928486852914052,-0.008946916097124709,-0.09614770032220145,-0.0401940167968266,-0.012228159915642196,0.017848301836899578,0.0021806552280228693
RAET1L,,0.06862390589194145,,,,,,-0.012391353167400136,,,,,,-0.014312267735761459,0.01175098150211776,,
NPTX2,0.055211800086173685,0.0065975806036942496,-0.04641572293628465,-0.02630141539817859,0.0464014878301763,-0.11984576267550277,-0.01846233468941133,0.02277443798598434,-0.00029650081407873763,0.1042190345805095,-0.03485290211793661,,0.035749164906673174,0.0717757473959073,-0.024528175139453483,-0.029081233333797578,-0.014255569657684763
FGF11,0.04344365888654263,0.015321885953067903,0.006053438936929197,-0.03695690470609384,0.04039317134645648,0.08890813102898443,0.03208421522852697,-0.023449623251000338,0.03546560342950377,0.04430970913594528,-0.06804901712593743,-0.02610125502735685,0.033012082923182154,-0.009659211133393113,-0.0032732878055690144,0.092898747638124,0.0643131800686743
CD59,0.004953881239599114,-0.010671229855524761,-0.0051831635234784335,0.03718314979503227,0.003730380381026659,-0.08655306692583331,0.031971342915583206,0.020443665398040642,-0.020034443756585158,-0.0998578978539818,0.015346672908178385,0.034524221677020815,-0.04776937541285497,-0.05106448913235653,-0.028919626545307088,-0.10690500145118803,0.01421751775206846
COL9A2,-0.09840772315051902,-0.012878925123370915,0.03665286961841082,0.02749452489622501,-0.0007980439332035668,0.11935894544219881,0.004498465198506454,0.053446086921497965,-0.012630144430373707,0.05383181784327144,0.08680169990429153,0.02922959742719998,0.035620884806192306,0.0826334391773263,-0.05516038882130323,0.03561922715637369,0.042292236886724885
DLL3,0.007845803048524823,-0.04044087113582065,0.04245680950625081,0.08134658911982788,0.019256479147999363,0.14092698151871397,0.021742143573092093,-0.017955264053389892,0.021417813735680486,0.010591581520680803,-0.02413542814751699,-0.02390276364959022,0.11338920422508737,0.12561476701895521,0.025114910159238942,-0.06584585272007755,0.08447480307431178
FGF5,,,,,,,,,,,,,,,,-0.01667717245995483,0.005502182343750518
LIN7C,0.022358368996052595,0.014104827793790128,0.05737583620948227,0.02261820888575608,0.08084244729404375,-0.03531658461760175,0.040437117296944956,0.013307045612409803,-0.026633571989826254,-0.018296380233224052,-0.08936907020679723,-0.014046195875944904,0.0845159073664892,0.02056991760548306,0.017071098315542314,-0.005771050695709683,0.05000885564023245
GDF7,0.054794714219468375,-0.03789849163642304,,-0.009450033875122003,,0.15823550889873159,0.03786912425347577,-0.011344229434927432,,,,,,-0.02442541289702464,-0.022300122314387747,0.010225275642772402,-0.026057545194769886
PSPN,-0.03301588558573918,-0.028634498995772594,-0.015464878988183266,-0.038875315038588244,0.039133331708141754,0.09085226532284846,-0.006674679110166205,0.063114421133846,0.14048748091240487,0.002796316360752635,0.09127213531194142,-0.03440415862825267,-0.03530585196861704,0.017208854613814068,0.02547003642239254,0.07824872839155268,0.04017930754068057
ANGPT1,-0.05646447541332273,0.026160357082918473,-0.013938841178613694,0.03354943966197992,0.024979307470003934,0.014902723357756286,-0.020285227022028486,-0.023571193878897206,-0.025572087613436042,-0.015932474674487048,-0.02604665734526855,-0.02543918525049697,-0.023477503400149632,0.04192997906280267,0.047444714506616026,0.009111017222590605,0.02187172542801699
PNOC,0.02293928123638617,0.007412949760950447,-0.029171618872467154,-0.03688890385483999,0.04808789248704463,-0.06680907276253749,-0.014824683256905634,-0.02199598184090437,-0.03192707393940478,,,,,-0.00956353655307742,-0.026437705812305104,0.053055642950130974,0.045924866335890546
L1CAM,0.07841694154319011,-0.004272659090967309,0.050201384068492436,-0.03670455307799039,0.04202062208635613,-0.05757004275239353,-0.00972735807998597,-0.009887473843745258,-0.07692232837284806,-0.05969333687563554,-0.0319394875104834,0.0726503375110281,-0.027726097372320714,-0.08526859760907374,0.0052629028096281205,0.07652534794958436,-0.030999245699279466
APOA1,0.030709796123267415,-0.011048964565320295,0.005343424385436904,-0.019587640945236028,-0.04851935846639651,0.13540319118909716,-0.022726239705132097,-0.01835954617810258,0.0338106954446141,0.04593890368760663,0.04532595352134655,-0.07018909305115255,-0.051601272397202254,0.04929153970966845,0.01885640656917812,0.01701477190941585,0.0532484424800755
PSEN1,0.006874553522110931,0.01451451614313513,0.06089594516248236,0.03772886430350022,0.0073754183724994505,-0.0441035206797246,0.034440618042383964,0.048579219059149185,0.029793146681414355,0.002241760995441724,0.009588305736572673,-0.040688562135540875,-0.0036771327187944303,0.001559989090551997,0.011574073613254396,0.00833261546471382,0.016517901182249963
CALM2,0.05527429940148047,-0.028894577981579454,0.0017859836536421563,0.030446944750940782,0.0451188069556971,-0.13088161813248086,-0.022433353226728802,-0.04765852054810381,-0.03948559074116285,-0.0504639716755743,0.051721227783326766,0.007050017675571006,0.0839740090872327,0.06374223051433747,-0.012837198822400446,-0.053419853831963425,-0.0026802151332795533
CLEC2B,-0.07369015926792057,0.07012186404289632,-0.03640321875674464,0.0048485821166187205,0.03491480209720794,-0.015974743181221683,0.02397949731244741,-0.013457028554158482,-0.013297559152656095,-0.05332031859611777,-0.027646533893662638,0.01858400061972141,0.024662817422457153,0.009466439878920868,-0.017118422222352825,0.03918759954436434,-0.010544251747672607
NTNG1,0.07818106638684645,0.004744105370633052,,0.06831284142784597,-0.0334333608332928,0.05488843462329441,-0.008638839872596036,0.009698144561969395,-0.04880525741751507,-0.00874666140804716,-0.07822972891634804,-0.012899753408466075,-0.002758757888422218,0.08926699100513001,0.003060424435303451,0.03995901744118027,-0.0076281267738386544
LRIG1,-0.08702416938523899,-0.00813875740256378,0.04582618036098852,0.02126525149374351,-0.012747753963972316,0.06661757697064924,-0.020284415636703156,0.11166353346771135,-0.004702881651327184,0.0009073992081311754,0.03829056760950676,0.03194907834473997,0.09287301960570798,0.10093908345084855,-0.002854993570694166,-0.021273366022456372,0.04111193606617036
CPAMD8,,0.011611312168724857,,-0.014877137809196934,-0.009314155717978043,-0.03671257305705024,-0.01935889352395112,-0.020997230668389478,0.04097772744412722,-0.023276479747198688,,0.17922451741110007,,-0.027439978780801396,,-0.026959828176299345,-0.018476752546670836
GHRL,,-0.0014508428729102382,,0.0061605816261344525,0.014828397717501194,0.018017108132971416,0.031759449595923944,-0.010345740997649072,-0.02059347504177174,-0.03952026759150568,0.019165328339418388,-0.04976650215464618,,,-0.0241219118805183,-0.03700979899194646,0.014971689946974861
NPY,0.07713790835393691,-0.03241621519840311,0.08277731732132965,0.028486211104546147,0.043456276380102896,-0.06514293191642322,0.015732154823063,0.043498199232353145,0.04750297126311056,0.034471426144186315,0.019206305026728397,,-0.08092226614039075,-0.039445334800400446,-0.02442491568066575,-0.006554238637779747,0.0507673592197202
MMP2,0.011262428346706823,-0.017570652526844196,-0.007331877702016948,0.03739692677801497,0.09861164011215644,0.10838973094033241,-0.03559001766871422,0.048686301347259785,0.04831047501184409,0.04718114874366152,0.03009999690613852,0.002235039522701617,0.01634733759219622,0.02993752086258071,-0.008433142418603871,-0.09416124996044599,0.0367275884295833
LHB,,,,-0.012956863506461394,,,,,,,,,,,,,
PPY,,-0.027098232819826883,,-0.00981575788952274,,,0.02408357906773924,,,,,,-0.033414116811103345,-0.018607701142346687,-0.048907541875489464,0.015751661129847015,0.10691871459112501
ALKAL2,0.07531447129282691,0.03087584250531936,,0.07677945368153001,,0.11043905985780499,-0.016061257500567094,0.016077906946071373,-0.020837549586764124,-0.06563964312597903,-0.04389008293369053,,0.04162112910179459,-0.026379708595073183,0.06320728018405312,0.0305285399693431,0.04384086744772368
CSF1,-0.0740427734124378,0.0054175573348933985,0.038245249514529386,-0.02017855491260718,-0.06356843704058766,0.11227481017185448,0.05388565131127428,0.008797896756905885,0.05055629584961751,0.08395154969071043,-0.04742475968944726,-0.009882264679324966,-0.02834709540492058,-0.008739193732502003,0.04188052192188464,0.031708189257305,-0.0040951507958919015
SEMA4C,0.029449523657551283,0.029127349938945536,0.08052269137473579,0.010388343575016445,0.0061073289995096005,0.05029131633072246,0.002267628594215757,0.018503159591962078,-0.04370250194211743,-0.07135334242222978,0.001722317205449694,-0.053473991415292396,0.038482946879132805,0.0005207464709757735,-0.0217966637113649,0.06140026195291131,0.00599128656488912
BMP8A,,,,,,,,,,,,,,,,-0.023093829939610046,
ICAM2,0.012774893264191296,0.0024972561029102587,0.010412121121110337,-0.007854442544430129,0.04727050436779927,0.035639184980929585,0.046992698134292826,0.03659221671993298,-0.0005381267914311303,-0.014244921692500833,0.058855524178617884,-0.024151463920381592,0.05127339922986154,0.11208987833840371,0.00309442621405123,-0.08171536319315893,0.020625907968457858
SYTL3,-0.031032379409800963,-0.01759602488173994,0.00713847447076403,0.004997888679696476,-0.0498681866608379,0.09121491147706932,0.0113836349802487,-0.02330711813043611,0.009591146725521232,0.004703857363343424,-0.09966225795432052,-0.016298567236509194,-0.025956079807065317,0.017767661238509237,-0.043336648143913074,-0.03740108330739369,0.005573687642300283
IL1A,-0.03523442320228024,0.017303609273740618,0.04174852798924866,0.04516225229988583,-0.00093878245955278,0.0011788558673955362,0.03737329300054372,-0.00923081315999742,0.0032997925578934994,-0.03650969557363228,-0.0026203092136862657,-0.11905015510587867,-0.023866268601527428,-0.003505898287885682,0.06133122131882813,0.04725068410495312,-0.02927720251768208
HLA-G,-0.046275468900146895,-0.02472883921551363,,-0.013684955169003738,,-0.014236776009277951,,,,,0.02194515749103637,-0.04300179559353246,-0.027102626236388833,0.04192634201189908,0.06656175094623475,,
PGF,0.08398018321835844,0.004250391999857495,0.062251462758539974,0.002374016759596393,-0.012607457418338604,0.11592128583550486,-0.007778510757955089,0.04382771827951549,0.06458810550348525,0.016348507004948106,0.046375216729298736,-0.0010484224432059568,0.049360118681409174,0.10013203517610346,-0.03363340129066647,-0.028228365433134606,-0.06479678476401189
LGALS8,-0.027064090163203533,-0.032389932551986765,0.042108453978616615,0.006868812446182573,0.026291770418726487,0.045020916685630887,-0.027835038337535308,-0.02645972744748692,0.022190321469106523,0.029630616173311627,0.06331050671507867,0.028781545337812086,-0.0039026671507238968,-0.04981624580894961,0.0009078029005535051,0.0027196457578565927,0.024522872631188918
DKK3,0.037242057901017755,-0.005836566551856561,0.0006577840488147617,0.016514068347944267,0.08230372319758986,-0.15542545303692076,-0.058871682883232745,-0.024670358710983747,-0.06120597445186942,0.0009509870071983462,0.04731290338923686,0.041168331018328876,0.022551094364226185,0.06942931850368123,0.004321894258705427,0.004922918451210057,-0.04084555583283891
COL16A1,-0.0027395506662469668,0.005621903383131834,0.0782186037571827,-0.007391299649091855,0.013165159716173882,0.03920316203368845,0.007106215677591947,-0.009974311789951342,0.04751237141184665,0.04467650979409904,-0.06712570767898637,0.08443933291828128,0.027018406351420908,0.10476022886745909,-0.022934655693714064,-0.013998324672380493,0.005315323842113083
TPH1,0.03950548543752716,0.05629800059385779,-0.03598516316000204,-0.02490308429647311,-0.023913515126935885,-0.015085849508573213,0.06345540186170621,,0.015398157977981396,,-0.0013827734985481428,-0.04121308881474786,-0.01016280201875968,0.03291636776208307,-0.06315790011604823,-0.02507911528711282,0.0018297652497641988
TNC,-0.051301944070936634,0.04424316285976163,0.0068082060715705444,-0.06006960509545154,-0.026928120456475094,0.1396635045257707,0.026216624844953802,0.07883540571711539,0.06443031907742727,0.0651924781782929,0.031394752249286874,0.11558647959864553,-0.07874176475149991,-0.09450851620190237,0.05379336686305937,-0.023354476399357324,0.0008332926551868046
TNFSF9,-0.00784422210807608,-0.009070374437042323,0.06655103688388948,-0.022442234598943563,0.023336131192582512,0.039143957022210754,0.0326326864455515,-0.017280511867069474,0.008383032025840405,,,-0.041816714366415625,-0.009925081780847902,0.031332571452112434,0.06778515205431852,-0.013097095656760548,-0.046197469607189665
C4A,,,,-0.015361113544092465,,,-0.016771983451270858,,-0.017069656095355285,,-0.04709488647601595,,-0.01940521536715789,,-0.022535313814399053,0.052873035188602854,
CNTN2,0.08054413113272585,-0.012185135576305288,0.017129692175968436,0.04458099095968677,0.01969167661894842,0.019031452503549293,0.0537995825318969,-0.012920336259272764,0.05760159977998363,-0.08431920076191714,0.05879556932058153,0.012289207289985558,0.0415746510447808,0.06858355591629949,0.02430288706734075,0.011570085458998819,-0.06390556953279418
F7,,-0.017713764148953294,,,,-0.013102103346725359,,,,,,,-0.024449450978034068,,0.04719969679821643,,-0.022838310283063965
LUM,-0.0696767011810213,0.06407281274701919,-0.006356893015536157,-0.03406079819864093,-0.03916579368100136,0.014104607251304994,0.04551158445055046,0.0007097117680724482,0.04313606511211016,-0.039629736911895044,0.07193847587089178,0.028292715480331923,0.05152151316953193,0.08463455362295419,-0.057819220105773304,-0.04024143457842995,0.03375322219292336
BTC,,-0.01607060837343786,,0.015231323098688902,-0.022887783068400454,,,0.06205324517499914,,,,0.016801698405005595,-0.017688318230493067,-0.02085525906717438,-0.021580260863001924,-0.049522775161693906,0.05475058328245389
APOC1,0.061950445546621595,0.03822110510808154,-0.03704002982210467,0.025148378663754804,0.034764380263586386,0.11132696063757673,0.013456649271662185,0.006489135691003257,0.06576033741714281,0.0017795473454592804,-0.08838845967727406,-0.05971510179780948,0.08181314549447265,0.022933383161633177,-0.026195198955124385,0.040045848613149124,0.04549296454365076
PKM,0.05613508692934954,0.0169732358870368,0.012019539600538589,-0.035450258860032995,-0.07353899736375459,-0.033298947829102005,-0.04468323512921332,0.001761058282504926,0.05305881707392787,-0.017568891081077134,0.05048340767624479,-0.0377442894144997,-0.11205499566636895,-0.1253633759875815,0.016118722525092423,0.11250431641080975,-0.01945355368256318
TNF,-0.06526223209307153,0.03342108891964468,,-0.03391203566243624,0.008547884764943276,0.1316923158329174,-0.022392870469492624,0.060280128763097046,0.08687533251957377,-0.03248157294159566,0.018005912253006958,-0.06733820532637123,0.008281641711940003,0.031455176318598586,,0.023622613809814626,-0.017774867517475076
GNAS,0.02529782017076803,-0.022099941026307614,0.009395474248443843,-0.012404640704904551,0.06686107493526561,-0.10834968026373447,-0.036464719860358805,-0.015329837527562187,-0.0001751914082758773,0.09255149766266883,-0.0026783574897500505,-0.03393515447831573,-0.06546735134099371,-0.07013216031591057,0.007187056634755813,0.0644029000356374,-0.005039508679138606
BMP8B,-0.019112211349091763,-0.03759106495106406,0.002863973284297672,-0.019839659925972086,0.01913986963332987,0.15486321370223588,-0.003230325067332322,-0.010043007007644066,1.3838829160874064e-05,0.013648558832638942,-0.04772929439905088,-0.1054518821284792,-0.03129525330082941,0.012720668130101812,-0.0003835380088064954,-0.05280578645628383,0.02907911390725748
LIPH,0.0032399976703243933,0.0007306000429317871,-0.025822944669611225,0.06967640776136103,,,0.02647896475888462,,,,-0.033777536255144326,,-0.017430114415818092,-0.0192543340618021,-0.03541358399387735,-0.03913272684277535,0.04439014461363597
CCL28,-0.02925903242159326,-0.025540422052705167,,,,-0.028175681711724923,-0.020822892842498684,-0.011878756633806237,-0.015399765400581711,,0.04321151355577943,,,,,0.027011851476629087,-0.02689259026410423
PTPN11,-0.06384221003334882,-0.08100469335480184,0.03703396105626079,0.006342002457740526,-0.020493659061925518,0.007325154776673134,0.026463646031905076,-0.019671132663782464,-0.03913209221017135,-0.052071618520385554,-0.007095653863356065,0.0984732046484507,-0.02250165504051458,-0.024622567023167716,0.019515930513209094,0.07102570437367342,-0.0027251719414116606
ADAM12,-0.019856105391271136,0.03433820608392635,0.06578856442702619,0.02487907940886023,-0.05537783060488496,0.10662584286519912,-0.018085889191373706,-0.011480079838450018,0.05038099696696447,0.058233546141471984,-0.01354724582748507,0.05992549628590687,0.0013012448344151691,0.00656696633331976,0.013449620134837447,-0.06293708030760685,0.02137082320174302
EPO,0.06367911184912417,-0.024397432111407734,,-0.019839660481503457,-0.02566041545712759,,-0.014148202310323738,,0.1920932639393361,,,-0.006757120367258016,0.026561894368572807,0.02167028907995304,-0.021335244291166164,0.06803313553341483,
EDN3,0.03559911277566483,0.09009573023635745,-0.030460643946756842,0.021487486039263058,-0.02628800222537924,-0.018792283223255733,-0.009515792588756143,0.02703933802161171,-0.019618938330970906,,,,-0.049747497441406094,0.026529579706814833,-0.03934836453376266,-0.03464937255176092,0.04407672722958005
CCL22,,,,,,,0.04443085505929922,,,,,,0.018209552344488726,-0.0012008066673490545,0.06201215632781892,-0.015075720061153012,
CCL2,-0.13303347840936725,0.00669489173395642,-0.0015766355422908002,-0.04072699422665079,-0.03528505462746767,0.05921953930411622,0.05668199466731404,0.012559424010135108,0.004272817126733365,-0.033675426508242914,0.06316224293629223,0.0646139034195103,-0.03992324507389402,-0.0011541691302867415,-0.015745165199271407,-0.021212929807464333,0.04153025207910596
DSCAM,0.001167958010554198,-0.009904488152101293,-0.003340452742568849,0.03863896201197525,-0.012817926421979368,0.1452681192023079,-0.010859519526984673,-0.027633254226573638,0.05866229264787315,0.09444630340455873,0.0470269752612523,-0.03511018031784348,0.09787410452303999,0.053746044482360894,-0.0198945823127736,0.10924666181883014,0.030199287098875347
GPHA2,,-0.020237170845365013,,,,,,,,,,,,,,,
ANG,-0.02838253245113197,0.03727755689421931,0.023599432155843692,-0.041311533068026006,-0.045098108585914676,0.005141855399489362,-0.023611450746492946,0.04410563966546548,0.023225738120087068,0.09831732606883022,0.03458771009472128,0.13366283390546893,-0.031389804437001165,-0.03878366303892762,-0.01909738211559943,0.07988273861463539,0.08211427627835216
FBLN2,0.016129976890207863,-0.04003714553253079,0.027658725552139284,-0.02028504390698984,-0.025444544816003084,-0.02719331135974071,-0.007564630764981966,0.08553384003303582,-0.03346653625518392,-0.07166105597747865,0.05119968957292443,,-0.031842956705115534,0.06416840705185084,-0.034575410664818285,0.044221057143353726,-0.02410770992699616
VTN,-0.037877575906705443,0.09152038136250555,0.07317647398392664,-0.025510906694262876,-0.025871158351351484,0.008911716047594455,-0.023243907523313553,-0.01583993481431077,-0.01613566056237615,0.09670946754741047,0.05166780050061543,-0.016901876387622427,0.060430386907777064,-0.005584823627749229,-0.027626261739459756,-0.016716291033343895,0.04022136696270107
VEGFA,0.029672489308987613,0.00438597051561121,-0.0847584567265836,-0.05120172527014738,-0.06491620360300114,0.11113598587409353,0.014968380944003521,-0.022118160262409647,0.042290141756573314,0.03244013764874585,-0.056292704874233816,0.002347461261044079,-0.09817905465417116,-0.10047596701101592,0.054240425019074195,0.03429900699068087,0.01456639837294679
F10,,,,,0.09671489326044344,0.02895745174138357,-0.015513198041669243,-0.020674949562014527,,0.16480960074609644,,0.058001650149268044,,0.0014271696097768222,-0.01618147481780656,-0.03366732520063584,0.12542211195014447
SERPINA1,-0.06545695239987426,0.014333787380674293,-0.002849359541786337,-0.0004907781988603585,-0.05713591603322371,0.05043357349220743,0.026177263515528244,0.03336197309135764,0.09588600158471175,-0.027547403861755172,0.0046437342138826365,-0.024789664023301138,-0.05632089636337684,-0.07140338994405952,-0.04389420228142669,-0.012337029025863195,0.00649262689443846
VWF,0.08010468875341599,0.04321050004602696,-0.012027900034706059,0.0734776661618385,0.008704283709239652,0.06091319807776459,0.022092323693164637,0.05282037971078248,-0.0077730295944718475,-0.024009844442483278,0.07645575003424504,-0.006575358472958282,0.10837352475178061,0.07757976480217152,0.021644284774765574,-0.11908893043778004,-0.04357786030962373
GDNF,,0.018932989966781784,-0.03435628464902804,-0.016137209111141054,,0.03878208691815384,,,-0.0194185661001704,,,-0.040130246837434484,-0.0003762673547033892,-0.034721580189592184,0.020738200108624358,,
VASP,-0.04101177149727944,0.032531243385624,-0.03373501195026931,0.03564125087881377,-0.054076205143223595,0.12680266916078498,-0.008314242965624268,-0.0030079436535213307,-0.010245227504120975,-0.04220798590584763,-0.020571444107064674,0.04051615132567141,-0.06734689443296056,0.01878601544584411,-0.023733748840945045,0.00700249394457664,0.01151092078155727
ADAM15,-0.0861369789087367,0.042362335840352316,0.00565092720502174,0.07195326463378808,0.02553538683777864,0.09230498048481116,0.028220389076071207,0.04399420217748031,0.04020722643418439,-0.020499891180095434,-0.03555582871129712,0.022325389117274587,-0.009900612600427397,0.016763688143256576,0.01925370090532251,-0.002085747665789833,0.032797254681685796
WNT2,0.07545062970650845,0.05856037149847242,0.007508064096495971,,0.05224757389638697,-0.02482516455077579,,-0.013477340285405938,-0.018172898828088268,,0.06640451693440827,,-0.023480226828272097,-0.033884927331399126,-0.025617730506995433,-0.04637474000370114,0.0881518035157507
CALCB,0.014842158274069095,,0.06991637840459011,,-0.019059792501920487,-0.015291117329211255,,,,,,,-0.020549493124817308,-0.009205765564944537,0.02692582772830143,,-0.009018585499721201
OLFM2,-0.04235802742857016,-0.008190692488249779,0.06480278465655057,-0.007456280987258195,0.034575953146875685,0.06600697088224099,-0.03672254305465259,-0.005357904129629856,0.013751348871030298,0.061470482078810985,-0.1376834145077305,0.02141646553336233,0.09996895013683375,0.0392258572957883,-0.014908999761614425,0.020478886235595222,0.06396866721323524
MFAP2,0.006323706611266148,0.09269348040733187,,0.04649214828644206,-0.041816407558638115,0.22739365152232113,0.041150797927243826,0.013172925361040193,0.055386135289251966,-0.04752145321528774,-0.03692065786154045,0.017778287645970475,-0.004553794912736387,0.024657592113240305,0.016910529445274165,-0.041961262573024585,0.08032860687899555
HLA-C,-0.03782666635102111,0.03140676523478314,0.07340833585686735,0.04250828244243218,-0.02902898898128481,0.03247318314694875,0.07458690703322446,0.06434324225470392,0.06302106957961805,0.02269373163134931,0.01875615716037723,0.13403706093515727,-0.03556196404522682,-0.05625153269958783,0.023098248660809024,-0.014210399362796935,0.002113967362496274
THBS1,-0.051040637098113864,0.0170096217496124,0.061341830986481216,-0.010053299416203955,0.004126607989956587,0.11058855936871198,0.018236593782470285,-0.03030735543262434,0.010448779498339137,-0.039583491729500826,0.09091676209282697,-0.07474071025391459,-0.05105449300964407,-0.042114762430572945,-0.017316945917713954,-0.0777748219815567,0.036523543620617
HSPA4,0.04045821200063365,0.0068198544016243945,-0.02575877086723663,-0.019048470821876884,-0.003647625700587241,0.040649934184248254,0.04532958461776532,0.060380354958925346,0.02600523457262474,-0.03724319617027606,0.073463532766595,-0.005682263551585344,0.010283935096438488,-0.015557937594884025,-0.0394073549787137,0.0037103936238897794,-0.03779954860112078
