,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CEACAM1,,0.003226120061235941,0.038695904540540726,-0.016595312546133275,-0.024316125164195262,0.005047021558322195,,,,-0.060593334113669114,-0.024195453359415645,-0.022034261068721632,0.016341054340196372,0.01286875492600827,-0.0203698226256602,
PDAP1,0.011059882875967923,0.023738086516948597,-0.03098069118581795,-0.015188118624020062,0.023336449266319885,-0.028447853256781487,-0.009190826777007017,0.04690299162531768,0.002332212239545781,-0.06178763478525225,-0.02709904089105842,0.02555642290518481,0.013810713024923801,0.031318647776715655,0.017744469608791395,-0.05891456419680547
QDPR,0.011599905379023724,0.0059949740155826586,0.016734066598230943,-0.03295107010705729,-0.010906716011415268,-0.007234069989778916,-0.026578894893536546,0.003879920975440727,-0.009062094633858271,-0.10639226176615604,-0.03683879237184489,0.01741576433698351,-0.007600188618032994,-0.08543579564575644,0.046505017441054564,0.02320939516924785
POMC,0.0021347133256969146,0.05564865429083819,-0.02584265803694478,0.036884185997851274,-0.017945870500935494,0.0018580138765669032,-0.01891245368053994,-0.021718365217133044,-0.026353098057314617,0.003006150864831881,0.04141951029463452,0.004570469952838493,0.024799352996631076,0.04408514217245353,0.011617509308189423,-0.027592607852017455
CCL18,-0.04186060235197615,-0.01889904453443604,,,,,,0.01840473451506803,,0.15733179122129878,-0.01715497424323945,0.05061217626145858,0.019300058713242762,,,
CCL17,,,-0.016084698902694268,,,0.05027166497647377,0.0008601532096593252,,0.054154898965259476,,,-0.015632241740044045,0.021077513568889174,0.009285613130674079,-0.013269784589324849,
VEGFD,0.045260123610772134,0.013036661422990333,-0.0020977074523408448,-0.015877455448103556,-0.0018433663248718065,-0.017946941142961692,-0.012105160741197574,-0.01920353214324065,-0.01956809505646435,-0.018391495788313124,,,0.05314337001512355,-0.00756342342739808,,
TNFSF13,,-0.02310261657408294,-0.011094865316887238,,,,,,,,,-0.029995923900412384,0.14901343239549977,-0.008616496331879803,-0.021622006404388557,0.04262618507398288
WNT5A,0.032056101791333114,-0.05140825564459133,-0.02898957578747212,-0.04076354101510349,0.0375980534622822,-0.002324003273846218,-0.03327808796059535,-0.005173097012739854,0.058136680079599115,0.022857708194846397,0.035612532981007396,-0.003911636147016475,0.04825270753852265,0.03440604988651906,-0.00044530279934568064,0.011016311197100536
CXCL8,-0.01839650003891332,0.013321754996730389,0.0803493806291911,-0.0635429347820186,0.061370986753608935,-0.0099802380208121,-0.011272852032090854,0.019317876797284174,0.12167841853495236,0.04093240974520278,0.04292614223340039,0.01467529342668538,-0.041045233457613364,0.015850773025222052,0.010543399801015449,-0.05171874594682905
GRN,-0.027898088090797475,0.01745884244100285,0.03032028759777765,-0.045068819668243415,0.01748070882888352,0.01374086030205225,0.03857727537791546,0.016153679893231465,-0.0052932061511181665,-0.10694054555288397,-0.015115144081173556,0.059737511799148865,-0.012115525884266152,0.07293434741460994,-0.0740032987193151,0.011553402099069472
MIA,0.061832886161051884,-0.0238513205926403,0.0388147937884452,-0.0020396515443581293,-0.011233573192140646,0.020833083925697004,-0.013767071019997586,,-0.013917700029053893,-0.017283012758574967,0.03659041220835411,0.019575180207270424,0.09130779649059868,0.06575732398788296,0.07009495139099714,0.08351781608297257
COL4A4,0.003086863828175181,-0.03676764660030767,0.007023833510143436,-0.04175514575178999,-0.012262062375776159,-0.017586719205015824,0.001019690835295368,,0.039833105063278876,,-0.021689247571279133,-0.017195140948065596,0.0117052296510862,0.03873487158706409,-0.038969185806167005,-0.0324320573723403
TAC1,-0.020566604399086977,0.009654643005454438,-0.008990579078460978,-0.04944295951306841,0.00014200007285599729,-0.0527566263338717,-0.04259613925589587,0.03433028010951595,-0.022838624598628874,,,,,,-0.017444481171157905,0.046990886618496375
RARRES2,-0.025646549357869475,-0.00413296473881637,0.005737776039203808,-0.03852339288579314,0.03204066887130317,0.01887377071028484,-0.05092247010535958,0.006429011499454966,-0.010483691934466932,9.310218204751568e-05,0.07360416077133475,0.052077888146453526,0.02642755442105344,-0.020253105878382215,0.10534756990983592,-0.045286698652195284
FGF7,0.03857082431912447,,-0.028511621189305548,-0.030400709574932173,0.05212454356175362,0.035048982086786654,-0.0013229618685251662,-0.03017075554118773,0.018785651916783913,-0.0745808290652907,-0.10083598409370825,0.11996165805199388,0.051180625730261844,0.09485718492767091,0.002713895156149714,-0.02146527304826942
EFNA2,,,,,,,,,,,,,-0.020535695155768613,,,
HBEGF,0.04133271900225161,-0.06729855340656644,-0.008432417887646383,-0.06230862959351533,-0.018245457991831672,0.04217539629672388,-0.0310872134577686,-0.03860923766108818,-0.008963209469624828,0.0963560030810417,0.05274480931504525,-0.01667770379634828,0.06143932941609594,-0.046729707888376666,0.0026911847184443232,-0.012261401335554674
CSF3,-0.03509074219882926,,-0.019171558618259324,-0.03144044844403346,-0.012973025978178173,,,,,,,-0.008753443672749214,-0.033712135473658096,,-0.013971036066668727,-0.03411481361313684
PI3,-0.03526090050472743,-0.03220764037597325,0.042242333185059946,-0.04870563566644369,-0.014607798476837996,,,,,-0.02520463854972637,,-0.02782965410811907,-0.03877535967502827,0.03880257238403277,-0.030354419951155873,-0.006002093058966413
PCSK1N,-0.007932402509250806,0.02257240650528767,-0.0005351809309563155,-0.007323510608556189,0.012882997920439756,0.017602225571922113,0.01887735081053986,-0.00514398586750813,0.01657471833598831,0.03580095776001236,0.022231358905759238,-0.017567939291475647,-0.014511610523701928,-0.040998308359780786,0.08322614837665775,0.011959699638938991
NTS,,,,-0.011172748800370473,-0.015945409470181422,0.07887452384671496,-0.045753032375594214,-0.017289347623800053,,,,-0.0364683927231288,-0.02501884762348061,,0.16329377329886285,
SFRP1,-0.007399673429044714,0.08324045643535302,-0.01403452152396527,-0.018113427058916137,-0.013393986769620446,0.00018587300034625097,-0.016503014703649534,-0.012255040974411961,0.05813303043498864,0.06152389837149518,0.011283772600407766,0.05206229807369357,0.04192005617385217,-0.03847909356412451,-0.020208434730232275,0.005194752901632638
CXCL13,,,,0.023356698258691994,,,,,,,,0.013716118050927222,0.01061598651488174,,,-0.027671747959782413
MICA,0.013573040729197787,0.004221856276310073,-0.02169552532532534,0.02273681299140406,0.017459284311201268,-0.017433731341260725,0.011533404835911124,-0.002127804205105479,0.022710278868491994,0.03617351094845199,-0.030934096619294808,0.02454802289692466,0.06332278929964165,-0.029440280895161167,0.02006507975812059,-0.051975915820653015
TG,-0.02208120181453506,0.010904509607567657,0.06228813954027785,-0.028141833873978055,0.009405464182991626,0.014902806972605516,-0.011943159954413399,,0.087289396273906,-0.013911117284613316,-0.027932308864195784,0.06101840463316419,0.04818491870912529,,0.0665454219416705,-0.030494409451288767
ADA,0.008110520858627563,0.030465821415869638,-0.018280619207809105,0.027114986532842406,0.05104467835990841,-0.038500628488541806,0.010690799238317839,0.007027975368150499,-0.006614199100134569,-0.00015133475487789287,0.025696265071174822,0.0041328953470021485,0.01668322341056114,0.031656631645028514,0.01006480788731603,-0.027648175650796514
LAMC3,0.04241282918903673,-0.017420792937186482,0.02100422956682535,0.013163718673057358,0.016874226446899697,-0.012732500727340884,-0.016271675830949746,-0.01896980420820275,-0.01165282239288545,0.017337068812001522,-0.03941260357115631,-0.002932858517313959,-0.018896483489931754,0.08725835017730933,-0.049861134500345544,0.04522344628578018
CCL7,,-0.001531313755224612,-0.010950152255129648,-0.023799231196356758,,,,,,,,-0.023429127126883855,,,0.04104439434569898,-0.03793137556067729
NGF,-0.006471468383756624,0.007960035238746568,-0.0012832095104412303,-0.02540320224655623,,,,-0.017289359007688333,,,0.06186097176544192,0.004261971002618089,-0.020259660863919685,,-0.03335533431061057,-0.038662554482085824
TNFSF15,-0.033840618559945856,,-0.012193530101173163,-0.01762087001693379,,,,,,,-0.02574615312923211,-0.022840768084640032,,,-0.01597132543581701,0.021162313572718954
HMGB1,-0.05336897371136623,-0.03668053501206087,-0.005749701994192543,0.04156652821828264,-0.004841182835489644,-0.04849155061502021,-0.02566597581139064,0.12313677594235851,0.0011283804539194834,0.02886763058512807,-0.038914515972241354,0.01538839163902635,0.0059488828711334076,-0.04320673286854991,-0.005665517399613711,0.07210177205515181
ITGB3BP,0.08006847315595757,-0.012306546064509297,0.055882353977231,-0.0485743019939868,0.03766697238904554,0.027512239188619645,-0.0291153557418112,-0.03086720477263312,-0.0005005159280428623,-0.021934372397797636,-0.042407604853924315,0.05892062238199163,0.015899168355858126,0.009785185507791568,0.07541176060800532,-0.009378814430795857
AANAT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0,1.0
RELN,-0.04716463915440888,-0.008259377068846604,-0.01925820360543205,-0.0017326465910738214,-0.011525460317463432,-0.033601700995379284,-0.05383942982046843,-0.02451673230841912,-0.0022793122506218834,,,,,-0.03053632577932171,,-0.004427424171723425
IL15,-0.04810385514602438,0.1043908974049017,0.018986883638348245,-0.010713619725725293,0.03276880423588892,-0.04328928047751121,0.03971359937236834,0.01553795167721839,-0.02271510523883897,-0.016324745664037594,-0.030204112030754977,-0.03765568836475734,0.046924706852046506,-0.05254472159096594,-0.011598598930897682,-0.060376951054829035
UTS2,,,,,-0.005699736180599744,,,,,-0.06881232422240166,,-0.017503197290469615,,,,
BSG,0.05336251881797107,-0.02357385961320275,0.007756078032871673,-0.02332216789500025,-0.009464922176328876,-0.023245934766311063,-0.028859894459516807,-0.013325030628907624,0.03753187489028564,-0.0005395213989651019,0.03627417161964964,0.0903898494406153,-0.0020396234203949475,0.0631764927073212,0.015927115687634545,0.07320514065744782
ADAMTS3,0.03670089542678222,-0.040062469725689755,-0.03620695442959006,-0.03726037999309903,0.03575632640333748,-0.044121925022525134,0.01575954761618151,-0.026100972079440083,0.03423308753669457,-0.1458781437348685,0.042317167408361694,0.009072325232258975,-0.01742204932206995,0.008838022862233171,0.03985132941859788,-0.021454038670361605
CD34,0.009462262228388038,-0.004375702627123305,-0.01608100538034979,0.05129729927887579,0.019441451037746388,0.091234225374757,-0.02575781750634517,-0.03971364850345964,-0.017774609291628555,0.015237484085955802,-0.02888561068517256,0.011695331473600764,0.03813836829802443,0.02630637258390247,-0.051318666921899854,0.02890635202184762
CCL23,,,,,-0.013315041763833087,,,,,,,,,,,
PLAT,-0.002307996445002561,-0.03582961646281792,-0.0060810640887418305,-0.008512498361114576,0.018353289760310445,0.03658121729036377,-0.017694855285044234,0.004054646384210478,0.029472367540568794,-0.07198326474104581,-0.0529628620398612,-0.019675359039618714,0.04588840257594496,0.048150236629449984,-0.017485495123474252,0.07479059442579647
NTF3,,,,,,,-0.02222333805945083,,,,,0.01664060148828774,0.077421429679692,,,
LTA,,,-0.014034520867408294,,,0.004174475812823012,,,-0.00823250728884095,,,,,,0.09936358339202833,
CKLF,-0.059995469865296615,-0.07994474369862756,0.04196618885796781,0.0547830356392345,0.027230500872019302,0.06067041687380739,0.035748566629448794,0.03976379993585555,0.024196268046413727,-0.04109763224845048,-0.012688711101489367,-0.05133082774927508,0.03966096002403389,-0.02669350129721661,0.038029519173212116,0.0033505366024216272
CD24,-0.033176110456538344,-0.03357656886573552,-0.00974886008721915,0.001768139624176137,0.11002675149878527,0.04027544479698181,-0.011745179997138285,0.010292465225545649,0.029188875537392443,0.03989888665719314,0.08893328079811565,0.015321873840586468,0.01128754026960113,0.07884407248665888,0.0071404212615613595,0.03283102181525877
HSP90AA1,-0.05142468477780645,-0.012726516520346514,-0.0432603642142494,-0.007266165306903659,-0.014957030194376757,0.05756368842991009,-0.045836249519036636,-0.026288695245730534,-0.033267732292954745,0.027436255186252454,-0.02599888198391631,0.0027370527142671513,-0.11732231538307814,-0.0818717978196811,0.009527428273013382,0.06137779159666025
BMP4,-0.027472330491720213,-0.04521800969437282,0.050233916139883095,-0.030812771515178312,0.11768511363343728,-0.01448842392230372,-0.04434413297791048,-0.025926344240501442,-0.019355618169351135,-0.013567782162236142,-0.05507804045165407,0.019883620461609786,-0.025686585064191476,0.025402664766018556,0.011392237883253093,-0.014565853236941347
SCGB3A1,,-0.01947334318406999,,-0.018908092072366097,,,0.012722405770019332,0.04797768280569849,-0.015850301997526798,-0.05853375240850065,,-0.022269530143632598,-0.018307943989199327,,-0.016608809525335572,0.023440584943194728
IGFBP4,-0.009844398532268489,-0.015073598681455705,-0.018578759629541593,-0.010692037542763143,-0.0185871922448968,0.05027797357435591,-0.012077315543681997,-0.0008466720283590811,0.023258247019207326,-0.017655342461258754,-0.10902787941476674,-0.051660425245482415,0.006238844791407299,0.04430884171792394,-0.04873080704973793,0.050623566752793336
RSPO4,0.03796590074248699,,-0.021482293041269408,-0.02182301185949884,,-0.0170955607256016,-0.011612658004126036,,0.03364961536229144,,,,,,0.07775400940579322,-0.02626638894986497
LEFTY2,0.010465634487002872,0.01511152132356641,0.0008234756769315447,-0.03387268781168843,-0.023562186863314596,-0.011732077081829653,-0.012733421527452137,-0.017289359007688333,0.008501677040993832,-0.013008445207836384,-0.0228333101892853,0.17406551062394734,-0.02361235983921771,0.09236262135214822,0.040946912923138,0.10348507666909589
PF4,,-0.020200467624654134,-0.009553792111737652,,,,,,,,,,-0.01882238636267058,,0.05825267073042771,-0.02057594873987775
ANGPTL2,-0.030392050048935665,0.02225903076889535,0.05660958842714296,-0.0161120043748247,0.02439446018998033,0.042754506222894846,0.004564648411495941,0.019938342648390905,0.04230571874168701,3.26317714228884e-05,0.02283234692653985,0.017730724812678365,0.026608862948575084,-0.03218518830359345,0.05023211326362831,0.08592230422560024
LRIG2,0.054708428438340125,0.0009198044870278062,0.02010827134184942,0.012954948439017717,0.00779193080413998,-0.014797340862395482,0.003941625222817393,-0.05397989338085371,0.06371077948978368,0.03953889660248464,-0.006970400550747869,0.13000504737677468,-0.06684088115728865,0.046577572589127716,0.04473155579578951,0.013095789248331671
ICOSLG,0.05151492616136856,0.015647199445567365,-0.044726699482442456,-0.03334313743872667,-0.02036711485585039,0.0018152127836736237,0.0050321483875353,0.02350143798548683,0.03659545586401774,0.04187264130756455,-0.014269600037628219,0.004515162728374746,0.03600171610593118,0.037557689878938434,-0.01679392225648982,0.03190032119835936
WIF1,0.012620696023294941,0.002650260229209311,,0.028449066625480367,0.015252190955756645,-0.013192239291922002,-0.02185261801793858,0.03501976092651443,-0.050344191109808055,,,,,,,-0.037756426318644544
NPPC,-0.028142792734842936,0.022943300537537337,-0.014820287591827646,0.022020537649221617,-0.03150722714884808,-0.02573386719924593,-0.01613875276168649,-0.030404136725961754,0.06862937418886103,0.2271010235857992,0.11356996855956,0.002084983907171328,-0.012334871898677156,0.11169141719920418,,-0.0034800128142869952
LYZ,-0.03589721893616356,-0.014525595774853295,0.05148843323348943,-0.03200558548416057,0.057750374609795534,-0.017390418266620033,-0.010749259224663778,0.02752082119552691,0.003493295142936634,-0.03470934261671676,-0.020899703419419397,0.037956615560751805,0.019368136327742726,0.01690244827187971,-0.028939401791945853,0.006279122085751751
EREG,,,,-0.006599412814794358,,,,-0.017785697804943757,,,,-0.047556926975848415,-0.04402231270692166,,0.008749341503546124,-0.02368901227030144
SPTAN1,0.009390320232404206,-0.028561161157789734,-0.014346625704978373,-0.04454869494561883,0.06812989540541232,-0.002470118941052522,-0.008908841117949004,0.033542841615177954,0.004010947156956196,-0.038917179025681384,0.06709929828730071,0.019049403965955322,-0.007018337448450631,0.04850341934171413,0.0062332599636339605,0.005944205646304637
LIPC,0.03016653023662757,0.016584401266968064,0.032902219107197817,-0.021128267342260896,0.06324739946760241,0.003865306406201855,,-0.015040672998657008,-0.035683310540351655,-0.052720612355811346,-0.04395898237078786,,,-0.008614399573492505,0.03712278950599355,-0.03208696040483032
COL8A1,-0.029102112453849666,-0.05845202154041136,0.020105883829306146,0.025217542832169194,-0.021843589209908355,0.015028179722802501,0.03074207826649797,0.004217132159919068,0.00467270675104794,-0.004787404704095468,-0.02192859093331052,0.011475001537846852,0.050346679595884895,0.05752922870637553,-0.04464210253651836,0.02095326694567953
GSTM2,0.03438697580386853,0.022344297192530286,0.014601218584871203,-0.033274952770073765,0.16277149952817302,0.004995009865275966,-0.025694751777618086,-0.008352427898154125,-0.03313062231118169,0.06636896066428333,-0.00018945273032886016,-0.056369446510112546,-0.04265667454094173,0.05467388055517073,0.022170045195601045,0.07163894547223579
IL4,,,,,,,,,,-0.05039587385689523,,,,,,
SPX,0.030021628016676023,0.07893498828687935,-0.01806703898448873,-0.0071317766336550055,-0.012561622484604839,-0.02343545910455536,0.011667176141718557,-0.002687886015586161,-0.032654359665001596,,-0.05050733962854167,-0.023622325218109523,0.011574763233255724,-0.07077962867595826,0.012321990925471418,0.011277502440787854
MFGE8,-0.04661808457900505,-0.049407364093556005,-0.007440321455776804,-0.017276263433203532,0.02880455439676783,-0.0007170133708997986,-0.023799594269179672,0.005397762978598786,0.049340393525454856,0.0440944849240821,-0.042855762366677326,0.00979518648924876,-0.009798734704295908,0.03513867574040585,-0.03621661304722165,0.0013109977282903765
TGFA,-0.01793218396627799,0.0015967920736347711,0.030720390320141292,-0.008835669642373388,-0.038422199276685436,0.001356662149170384,0.027415775721803096,0.03624028075668736,0.028767009351940303,0.0334355581922332,-0.010633419989472613,0.07026093604142843,-0.026578077681143095,-0.05441201266357581,0.07420648824608843,-0.018530275461550172
SLIT2,-0.008442151453393713,0.005056073383948028,-0.003844250305860659,-0.025548603661285304,-0.02836679806131493,-0.015340633089918058,-0.0401354587025875,0.023602009869180263,-0.024034798151588172,-0.0038060059145520833,-0.024195423796808724,0.09495310905070845,0.08931198423814168,0.039185764640833474,0.05617894560301801,0.046192486686026955
PLTP,-0.011510445112281813,-0.044228660128161616,-0.024018173318471538,-0.03548384819460081,0.021513280835760328,0.045804243458089276,-0.02113172115695904,0.048864930305758565,-0.04045723110331429,-0.10390099905875326,0.06131989711009362,-0.02066663235515016,-0.007382125186116017,0.09067133428562797,-0.03782021746781474,0.037149611626510655
APOD,-0.020805217562919556,-0.11514214083781298,-0.05364930303982982,0.008527524497055978,0.018463475504900073,0.07059354124516073,-0.00993411181821205,-0.032284436716611874,-0.020473309133832097,0.06933256496350071,-0.011188042430905381,0.03619935931337096,0.04145298321702885,-0.08497979833538899,-0.07018090415982131,-0.022906747701531675
B2M,-0.09158844630486376,0.0796921914185182,-0.005527041765901076,-0.041151551406213085,0.023872644133977466,0.07827383623988911,-0.013122790762888283,0.045778384385357175,0.025711325288631397,-0.030222929771065953,-0.06488637905944108,-0.004557971438598284,0.07083512979299794,0.06586165892517287,-0.08058655750098068,0.05293958520339435
OMG,0.07656033612888666,-0.027911007916425347,0.0020646087101799143,-0.008362247850358199,0.0279858746558294,-0.02179353178193537,-0.03495518906932591,-0.028039311667791063,-0.058741105211708514,0.07128464560248993,0.007543071090983053,-0.020962999127660625,0.09518087003892535,-0.014590854909354285,0.09973400510923464,0.004801935574870786
CXCL3,-0.0652964865977248,0.01503309080424052,0.010296295153329542,0.009079463704234769,0.08331680262127243,-0.004706078774068014,-0.01242308941922848,-0.02503772355302113,0.06684098910781247,-0.10213593639020871,,0.03820706002703758,-0.0004271716177948573,0.003346292562165801,0.014399782454644301,-0.042527980630777625
CXCL10,0.0017076363820858413,0.03589008470681352,-0.006685119489887769,0.026533830429331634,0.021072309163336456,0.08052595051299609,0.04200293322855877,-0.004501519427064075,0.02858435014739642,-0.08816526410126171,-0.028858771424126885,-0.024193579424832225,-0.0252462766560536,-0.0400296095485204,-0.00959668144339476,-0.024997048255375534
RSPO3,,-0.0264520624315182,-0.011094865681236075,-0.004148547916652272,-0.019215338165346568,-0.025820260243207868,0.009148506886116315,-0.03819836748897393,-0.0170948305024911,,,0.009285152051708821,0.042658549875529445,,-0.01485703312329353,0.028301261000392056
CORT,-0.021053115866359832,0.013551641404133308,0.022777794010214687,0.07461114609482025,0.016298488387793717,-0.011910338484399053,-0.01855828909128396,0.009154329618251132,0.0008280054388943281,,,-0.02671540514454546,-0.019696670659968954,,,
NCAN,0.0563840334467365,0.005797047311794081,-0.0474578565694377,0.037143778996203414,0.020926407521617094,-0.027509819008815502,-0.050388793790216074,0.010990034811967746,-0.011116468364917075,-0.028905961116746023,-0.041055485804867925,-0.01803855062266454,0.05206906373390225,0.024305409470209448,0.05534738240945159,0.08848042908452852
PRG4,-0.05113126159023976,0.007334804696818425,-0.01095015396154833,-0.015127754235674532,-0.01664570340650795,-0.021847447939376683,,,-0.019986682737138255,,,-0.025661377702441895,0.044262924058187186,,-0.03365518404741351,0.08054236125548093
ZG16B,,-0.027003649566132933,-0.01270899287337105,,0.025808876238433958,-0.011679504622012907,,,,,-0.019862816828177417,,,,-0.018525121392607438,-0.017553394540543783
TGM2,0.009712463683343876,0.001923936918851281,-0.03550660650506574,0.010893437255205732,0.0031702643414011264,0.06091686793146062,0.03990247788690309,-0.009291694183473524,-0.032395994073654795,0.006488461995367576,-0.018337487112497247,-0.012535804904733733,-0.031793682509245434,0.0020556564908948954,0.00220851916504135,-0.009832484921112234
VEGFC,-0.005141171819866234,-0.009523563453068262,0.010686742799839014,-0.023286626621891668,0.04845254918794968,-0.03145002441035228,-0.03219707401125605,-0.020097761078326976,0.029246616050656944,-0.057127253374642584,-0.025746155425187683,-0.030151940666483232,0.013515841828020953,-0.026459521537329424,0.07219672529677756,-0.0013111410681702733
WNT6,0.06966020847436173,-0.008338637756111168,-0.015145472902007868,-0.020844588919070706,-0.01636886963975658,-0.015062404412799062,,,-0.017801651749420784,0.1447647694828248,-0.018889541135564757,-0.007963152177132062,-0.03660714278855723,,-0.02237289142522088,-0.018137922958760454
NRG4,0.035056525038150696,-0.017935634527152446,-0.013326838295557962,0.04463865163888137,0.0166919739115141,-0.022438219459064875,-0.0483637145100585,0.05053726754360632,-0.023795720379182705,,,,,-0.014973244963106024,-0.014857034788412481,-0.008424604154088803
PMCH,,-0.02067178401534048,-0.01846563280605159,,,-0.017095559900556147,,,,,,-0.023814094968805433,0.0022709543922329557,,-0.03203741104513261,-0.03493168122914123
COL9A1,0.06860891869197236,0.09724798798419322,-0.013918909930734653,0.010292188207337419,-0.02050500327940831,0.09013856314412941,0.02336537954472092,0.106915706230087,-0.027114657666119774,0.06259136252448427,-0.04979872237775079,-0.0044806469659269986,0.060663199637844764,0.018341281899341384,0.012086013625633649,-0.04715826723763333
GDF11,0.025769629361383557,-0.0395276845161855,0.05404650149719165,0.025877477477819558,0.013996060755481526,-0.0361477378706413,-0.03376709472452498,0.02515380411017852,0.06715089586747339,-0.04028348878113492,0.0149664080979946,-0.00047023002445167807,-0.027802187051558274,-0.011479804611653543,0.031894295428467216,0.05182233421321983
RAET1E,,,,,,,,,,,,,,,0.009590733714280547,
IL24,,,,,,,,,,,,-0.01775521536215457,-0.01852227298177089,,,-0.030494391940547646
SORBS1,-0.03599365445079382,0.019437805660034786,-0.00906818291726287,0.04698951105896122,-0.0077702920501633915,-0.010761376603618495,-0.0575034825084876,0.05006118260660329,0.025039666285614774,0.005826215950148382,0.05483810793786875,-0.030684332586080252,0.08228782907375048,-0.002609379326872336,0.021720194898056773,0.0007964257110073378
DLL1,-0.018960767995812127,0.029103382338145384,-0.01390537662909874,0.06700886381059751,-0.00535379624653847,0.03542902235660972,-0.010574034840172095,-0.05300807489399153,-0.017204620192117978,-0.09201885777295929,0.0063510393066914545,0.0031987847904272728,0.054534551502216935,-0.002117627724756531,0.005271931667455525,0.06974163027218498
TLN1,-0.051351801917929756,0.0038999234460805454,-0.022596760052049487,-0.03547997803872197,0.010359665587932212,0.0008513183032243295,-0.012678377333305142,0.037015466880311106,0.048893397569714184,0.12534381318088317,0.03580385846361965,0.03966836483175552,-0.06405793579440214,0.005169961228869267,-0.08819375364998099,-0.009238151217234515
COL2A1,-0.0011047977123176337,-0.04100138423147327,,-0.013511379439918482,-0.015364198767909707,,,,-0.016607734605765524,,,0.09088656883871271,0.06432003655313619,,-0.021622004732932805,0.11612717741146934
SHH,,,-0.011379007828749146,-0.03425226103440318,-0.012078127079354252,0.06598094360524313,0.07196266642246883,,-0.015850300612111734,0.06921165005643196,,0.0368909016016453,0.08710462175667073,-0.020301066892871703,0.07662318837657701,0.0013596335450459587
PON2,0.05515125712349137,-0.039209016185097825,-0.012573484164334582,0.06416568980595329,0.009320103237579478,-0.05265093314247583,-0.0023630904216295377,0.035954931708032725,-0.029189130084303228,0.02368993035397117,-0.036045033006316556,-0.018692439629536043,0.09446379329330981,0.03678517115628627,0.039618295080849034,0.06720945576363346
ICAM5,0.13184374184764813,-0.008975277261824888,-0.017734991339611712,-0.003232637854146804,-0.03002314582612689,-0.02998004341034172,0.015247131303065885,0.01734642141187133,0.014836869436381633,,,0.02591761964741184,-0.006882328162220307,,0.07738361433948915,-0.06115565516874005
HPX,-0.05651999231712118,0.11046559425550016,0.07211171154718496,0.010990157674614275,-0.0223734743617812,0.07592805963303585,0.08686368864373219,,0.047294363316442066,0.05624700409146462,-0.032552146239377154,-0.024616648248034514,0.07880874079103045,0.005202237718807884,0.04892473573613724,-0.030925246151245842
