,UKF266,UKF313
BMP1,0.010084600936192203,0.006886924401954892
NDP,0.04804847877553464,-0.0615696163451565
TNFSF18,-0.01445349238139686,
RTN4,0.010399661343626876,0.13939226770967822
HEBP1,-0.03938001008735688,0.09501180290500334
WNT7B,-0.0034969178637744144,-0.009558813270249702
PTMA,-0.007902273698976106,0.026502431900334
PDAP1,-0.079926052858085,-0.03754184844114263
QDPR,0.06795664622321738,0.04593889661555534
POMC,-0.006263793258665651,-0.03715042086489233
CCL18,,-0.05170593584824996
VEGFD,,-0.025100326084613107
TNFSF13,-0.014016872441358498,
WNT5A,-0.017882497496540004,-0.009208969803023055
CXCL8,0.017183205276851538,-0.0013275082588981339
GRN,-0.04780597394285416,-0.02041672743644828
MIA,0.074882948606677,0.049419032220246614
COL4A4,-0.01333643485669915,
TAC1,0.07206072674513028,
RARRES2,-0.019671384558603653,-0.10628211345718681
FGF7,-0.027478780128137134,0.005461950648425254
HBEGF,-0.005799408675554673,0.02758802983585599
CSF3,,-0.03770887849055455
PCSK1N,0.01076814161378681,0.0532326581129676
NTS,-0.01628075681296807,
SFRP1,0.027618882340467308,-0.004372892113145012
CXCL13,,-0.024048272857833324
MICA,-0.011243907931737364,-0.03770045932379391
TG,-0.018792285185786076,0.12008185508987441
ADA,0.0026470525699056895,-0.025644118048789077
LAMC3,0.03358444695115387,-0.015431446755196799
NGF,-0.01793288047804193,0.02783786949597496
TNFSF15,0.028597951560424918,-0.024013755015131276
HMGB1,-0.021149089582173066,-0.050928034770417234
ITGB3BP,-0.020316668697496043,0.06373108275810728
RELN,-0.007663491026808791,
IL15,-0.01549381449876795,-0.02291408136465933
BSG,0.028208486429235076,-0.0740711074331284
ADAMTS3,0.09778295636410454,-0.047113897563233365
CD34,0.044025337129459254,-0.05180041117928846
PLAT,-0.021124466051511425,-0.033603051123854075
NTF3,,0.07140193252160298
CKLF,0.0021516746476551553,0.06323854515803744
APELA,,-0.04426807037009014
CD24,0.01599965937190725,0.12406989711825381
HSP90AA1,0.03607515551659693,0.06505827264740673
BMP4,0.04757430626094117,-0.02618439987235397
SCGB3A1,-0.019778128236139402,-0.018802331158784796
IGFBP4,0.029732289857990975,-0.08392980656616872
LEFTY2,0.023678267106121833,-0.02715210930705076
ANGPTL2,-0.02101410719249565,0.02897227223664317
LRIG2,0.012159300172177123,0.07790039011993413
ICOSLG,-0.00032134022781134285,0.050708200892291895
WIF1,0.0323916318323413,
NPPC,0.09958844343657008,
LYZ,-0.011821600280345708,-0.01783523027833679
EREG,,0.09266193464511559
SPTAN1,0.004671143707417909,-0.01655354622755718
LIPC,-0.00883149174111265,0.019232367461920023
COL8A1,0.03129531384532791,-0.0744091888123673
GSTM2,-0.013102106441289747,-0.009977340929506749
SPX,-0.006001635196217993,
MFGE8,-0.03934207492135188,-0.04230373281803978
TGFA,0.10815368958124033,-0.04278941740762802
SLIT2,-0.02998353564049289,-0.05258659062198358
PLTP,-0.01307546912068612,-0.04587592041460752
APOD,0.025123777893341755,-0.03791457645184639
B2M,-0.01059027172056137,-0.0758764207010188
OMG,0.004667457393406048,-0.00030339162068271955
CXCL3,,0.027657209424221063
CXCL10,-0.02117828915684334,-0.027398592549770614
RSPO3,0.06937217273580501,
CORT,0.00861527593823064,
NCAN,0.04225368254606478,
ZG16B,,-0.0013406596655337688
TGM2,-0.009948477839848533,0.08357386858208403
VEGFC,-0.008281498619281857,0.023912756053870936
WNT6,0.030067903488344462,-0.02976282636079644
NRG4,0.13236952149342168,
COL9A1,-0.013898235814248941,
GDF11,-0.01095813813151113,-0.0005779917813575372
IL24,,0.04699647056704497
SORBS1,-0.046692303976730395,0.14937595182037638
DLL1,-0.003950266903251774,0.06036368282703594
TLN1,-0.005185811434938302,-0.10062881226652437
COL2A1,-0.01721687385903616,
SHH,0.05826046082403012,
PON2,-0.028832804980251852,-0.020279212899036468
ICAM5,-0.01079836953348806,0.05171112706052967
HPX,0.02966839994954027,0.00332709421997902
SFRP2,-0.03756835694523023,-0.02229143652838199
CFC1,-0.026853389344363574,
CD70,,-0.05969926980852067
CXCL2,0.07920862908321168,0.059910467073076984
CCK,0.040980083724133164,
