,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.03880758617394376,,,,,,,,,,,-0.014824746311475448,,,-0.007843959386435315,,
BMP1,-0.02257230605070614,-0.0052667363653125555,0.011488872572384843,-0.046038774480901164,0.0921982565029584,-0.01769220974732444,0.022914458711138543,0.031063979393011875,-0.10335534678307987,-0.014913521924362485,0.00018603105526577416,-0.08491163568331056,-0.025959435412192484,-0.16056435439251956,0.01558904621800781,0.02582530993368107,0.10642459926125517,-0.024501295965167216,-0.03803261130057225,0.031218030767870695,-0.002967413644804738,0.000591887671540529,0.027142543243861096,0.009200264292982652,0.015478271239196484
NDP,0.027870499884651664,0.01404389242504096,0.0068672885066751056,0.0353271986178888,0.037637094066730645,-0.03026963679922006,-0.018741644250990546,-0.009910325946544219,-0.05276856320413117,0.011595808491816165,-0.01650424653964143,-0.005196556431426882,-0.05821605308470925,-0.05811701103216386,-0.03408326083571366,0.06412623044428356,-0.027413123242226632,0.08462174613338107,0.07425673393082685,-0.07102256846565477,-0.015173767502212799,0.046055379402627716,0.07607880639389142,-0.002457901753009532,-0.04412599864392789
TNFSF18,0.0823813415433498,0.06354662470269273,-0.007305094497582114,0.06293082177948546,,,,-0.027945785264944636,0.005810930048907776,-0.010229701279479038,,,,,,0.12820430740580693,,,,-0.015288499198885525,,-0.011033567056238999,0.008771414832833608,-0.023888275860393583,
IL36G,,,,,,,,,,,,,,-0.0097914156472939,,,,,,,,,,,
RTN4,0.023847616360924848,0.0029280332843872234,0.026507822009885766,0.0031994620635040624,0.001437244067889043,-0.0060371963772493575,0.027370659803007628,0.07151540796480858,0.15252563849061923,0.07609600285902682,0.07869212800972637,0.20719126160087098,0.0028116138478887654,0.2226604086676343,0.025689624067263016,-0.009317759497906525,-0.10349527140482997,0.02438538292766107,-0.0095738859186266,0.07777760957929007,0.16536356040512631,0.043220591819235425,-0.03306671825411768,0.08467406809884766,0.07198809034532676
HEBP1,-0.03956518331007347,0.01922573997145755,-0.023172240907612954,0.00834597909714763,-0.03791765705060808,0.018660020447771784,0.028622440857763193,-0.04073862646476701,-0.020298361507471666,0.05864025909331273,-0.030870652148502428,-0.07731822630688542,-0.00585004270384177,0.013873571134743534,-0.03636842081692625,-0.08483106692604828,0.05817854498783196,0.05503537919191818,0.07015970841273336,-0.01897149494272591,0.03592265090809253,0.03144596138287917,0.09525515064257203,0.027538913168845276,-0.07681084997062242
WNT7B,0.1273170159119466,0.012796482124271726,-0.05153723822657785,-0.01974472941816236,0.05669948943632647,-0.0041050359587586575,0.05446579535543301,0.07117059253684878,0.12260799830408102,0.030653232008790485,0.13225735976826047,,-0.010099373854239303,0.011000927039704816,-0.008091330945733341,,0.16114178349834177,0.05174163805580054,0.060023462298898496,0.0384108996357737,0.10516233481895547,-0.03819600132105899,0.009454725899478541,0.027964240704637894,0.06102778597109642
PTMA,0.019971410174681393,-0.029974604833834708,0.028465589923412957,0.026980069836806123,0.05055032646644816,0.003406543672207929,-0.02060127035440734,-0.024791112244465854,0.0015972644230849238,0.04218407635202412,-0.054793401694887264,-0.29408138817589696,-0.030757734927243888,-0.19012760248467903,-0.08395078016503525,0.058403891974772415,-0.05835777524101998,-0.060816146583905564,0.012370701947154289,0.07892732014654356,0.04701226330974062,0.08996916450467334,-0.12119144213192734,-0.07852708014867117,-0.23409949801121988
FASLG,-0.015970527120657326,,,,,,,,,,,,,,,,,,,,,,-0.018897544564324974,,
CEACAM1,-0.022175216676090598,,0.013826730913858063,0.07938404101873851,,-0.01498905861466092,0.034933017880884196,,-0.01851458729832335,0.011938210701196453,,,,,-0.04177360483261119,-0.06503095694899434,0.10702818420684211,0.0035534000347204123,-0.016511089841229856,-0.021967977207878447,-0.020881365562819915,,0.11810818232869646,,
PDAP1,0.11344993270948756,-0.017905471136670098,0.09248519142966713,0.018642518861784002,0.013625814904432638,-0.003734553199784289,0.052210931316978626,0.017452099872884746,-0.08298192489247905,0.009357914497214523,-0.0268290681767091,-0.04460496002429266,-2.225837502375975e-05,-0.08073038406292973,-0.018410952535133383,0.02611369225617492,-0.06234743855020402,0.010337638784938857,-0.035810370050765906,0.0032097735222548674,0.009204930289898869,0.00955522411969966,0.0568995885008757,0.032899685069622236,0.02049247489068137
QDPR,0.02750457618146628,0.010777539786117882,0.1099552809861794,-0.01796153464543668,0.05420268690684045,-0.0008139972750968791,-0.023284065669311824,-0.025710425082797802,-0.05280360448880076,0.043643043377301266,0.04513082881404537,-0.2170521211237869,-0.07014590430412826,0.04286072363159522,0.08930406661391485,0.09730905605058028,-0.07609955739976905,0.15058960625074996,0.08826198034026028,0.018581228337937843,-0.04213866701335763,0.09882076702901482,0.07882155020061245,0.03066780764931389,-0.0880273352888683
POMC,-0.0028559744915059846,-0.020233484084639684,0.005727274488179568,-0.029663543002415603,,0.0009919674993133802,-0.0014080053995874566,0.04159357061641029,-0.0014005834854753036,-0.041656148098981355,0.051535874246521694,0.02652970427975798,-0.029644667657147638,-0.0035780456785280013,-0.07828754717112762,-0.036074871852802434,0.09615947184488298,0.04786672369693724,0.10572330972977124,0.040899379518405304,0.030675879889959116,,0.07627238111945943,0.04163933708941231,0.05468826172072404
CCL18,,-0.015124646769996935,0.03387163775215471,,,,,,,,,-0.10331320831558809,-0.041077908706176926,,0.018697372872356104,,-0.018763867691869118,0.06633868371532659,0.027743961129926453,,-0.03744655665638702,,,,
CCL17,,,,,,-0.01947987355481616,,,,-0.02003860569406356,-0.04090976645198404,,,-0.038726264783671235,,,,-0.0403565814158874,0.019082195451132513,-0.019545571659926545,,,-0.014608652617945105,,
VEGFD,,0.021311043710195987,0.01701505616266578,0.01410685321312654,,0.02127117061605097,0.012036349939790442,,-0.07839245863116431,0.004084301836873519,-0.019446124293323156,0.07290815958678348,-0.02002913580899876,-0.033123598826148064,0.021790494692859583,0.010520095621008517,,,0.05561732494026992,-0.020614545373844054,,,,,
TNFSF13,,,0.009360085639261538,,,0.010124217536508965,,0.02427357045784774,,,,,,,,,,0.045947808380146754,0.038871580169522246,0.028422407625532,0.03535806786700156,,-0.01944377919228596,0.042116713404894396,
WNT5A,0.02614144162254297,-0.04083939665636163,0.01387160565478697,0.05799617179150221,0.00975319611376325,0.011364975942495347,-0.007689116411146071,-0.027167229636380047,-0.10398534546877988,0.015911617388559986,-0.0342878539163985,0.04458347836025592,-0.06980677127246261,-0.01101547347838555,0.0023078682435608076,-0.012809489201434454,0.07071293639744557,0.004296280268240556,-0.006511243922361121,-0.018023690223856983,0.04175428438694157,0.14906852860830325,-0.024302336264440928,-0.03406810445504667,-0.04981209147683878
CXCL8,,-0.07039993110622965,-0.055599495140471245,-0.009523891013399123,-0.05987217542664916,0.053913849024287266,-0.0002107996898936728,0.004479102938029967,-0.04842695516325607,0.029763738347750788,0.002539424757471752,-0.04044568930142919,-0.067769760102685,-0.007206134704407471,0.04263400462677321,-0.023211175680328416,-0.03303674331553278,-0.1515085338695107,-0.1829004266059926,-0.008986586799336914,-0.002047579465685042,-0.04062366618368755,0.016463277884256416,-0.06530457872674329,0.007532374799377582
GRN,0.011629264022375218,0.026471595481553003,-0.04330260860080009,-0.05723077006382875,0.09121035342776743,-0.0037418393111739246,-0.005923136478934362,-0.06139604716464396,-0.10544739053807352,-0.061363931730105625,-0.005039378003352215,-0.16804341580366888,-0.030998737804858126,0.013012018756176464,-0.034780048237201384,-0.03718191539390593,0.035592139893399335,-0.001158509777872677,-0.01718896641858618,-0.0782174496483083,-0.04024191381515781,0.10885094095423845,-0.12756362959904527,0.07535339891580986,-0.09437188142127356
MIA,0.09246426545063346,0.04227498917423324,0.034270741659523166,0.015062223575846334,0.05259957506350142,0.02641894683243662,0.06443525815014385,0.05963849522948719,-0.02968099604674107,-0.007215918247918675,0.07177624782931107,,-0.027163106449721055,0.05897221689667401,-0.06041628911500465,0.06483332733154049,0.029711866740468093,0.2140462138011446,0.15642371403375616,-0.050746610272345595,0.009483468537404451,,0.14588631328480892,0.01040163627263312,
COL4A4,-0.01849581640408524,-0.02594426121449404,0.14101178890156163,0.013188553146213394,0.016030780666643533,0.044281480532141884,0.0773695514572936,0.01812768675943537,-0.011013027624567587,0.04140575859003566,-0.01182752460330841,,,0.0012963733125480655,,0.07459622789119924,0.033969027902293406,0.1014607631591406,0.005669669031659547,0.040793540461850554,0.07927004722078808,,-0.00014984650964176667,-0.02673561144507665,
TAC1,-0.01597051843175064,0.07303135994285356,0.09718756546645467,-0.0006431415493477613,0.0322537610377666,0.034459127910228905,0.0352858764756931,0.022608759094586588,0.23820085161046775,0.008503203309679675,0.07918797281442194,0.18718888373128134,,0.1586445999455355,,,,,,,-0.011439081565829463,-0.016370729541102677,-0.006023652914265788,0.06747778932423174,0.3260240584499903
RARRES2,0.006559452285202202,0.026394594167093145,-0.03167001447387923,0.004267978636860454,0.030399413396038015,-0.01946939831013963,0.03995684143147878,-0.03426743253504189,-0.12765528096319656,0.03108716811107051,-0.010498841702511568,-0.09703185403544504,-0.0058021589115240906,-0.08693727843434895,0.022927698712547406,0.04521324311586921,0.06755319586442818,-0.02088120463927425,-0.05057645806624262,0.027212662407762947,0.0074900514844482196,0.057705889519375705,0.10706058823738693,-0.009117412145950103,0.03877985651858122
FGF7,0.031820057702811745,0.07905051520904421,,0.031045102139489994,-0.06419269727209197,-0.05420483058581352,0.006595581325252912,0.0036580697421022277,0.04135803696086314,0.008290031923909385,0.036711614862385604,0.04105962027472191,-0.023654830020390264,0.036709005169630035,-0.07040368497656231,-0.014959567075696758,0.09512581060050826,0.04972283901258631,0.0952436364340989,0.025295040967057546,0.06704804931243699,0.12291341089471987,0.11406613678418956,0.05191385453147189,-0.008680865891369816
EFNA2,,,,,,,,,,,,,,,,,,,-0.010593064395862587,,,,,,
HBEGF,-0.03518129373866318,-0.04668870148463867,-0.04396345510555474,-0.00020520987317330474,0.0012037218640201003,0.01600916374579473,-0.03453788696071853,-0.002894629921135251,0.01762764714328428,-0.05034463481261062,0.022471556507186782,-0.11128137171146742,-0.04440954802686407,-0.07006752991912384,0.0966928962044297,0.06527127424557126,0.05242027584845635,0.0071572682357919325,0.005590439360872269,0.002936460506588178,-0.0020194355027582205,0.018862122477439222,-0.07010544433499813,-0.03182068843968929,0.10237107737314799
CSF3,,0.09001577166969513,,,0.036353990558748585,0.1151912733426063,0.027094969040709585,,0.01290858720592594,,,,-0.03009029627528804,,,,,-0.05732204390546376,-0.10509487378110031,,-0.02333287565441062,0.028303414938589004,-0.027895655711336075,0.00856090168573164,
PI3,,-0.02869877012490788,-0.06024901257395288,,-0.001969749579809317,0.09422129636041487,-0.0232228132761292,,-0.03356464300608184,,,,,,0.01644376815544688,,,-0.09795607078174469,-0.15628705611196309,-0.01660715093582644,-0.019875725162834652,,-0.03665578114082781,0.026839075459086044,
PCSK1N,0.0037617936126800094,0.10348654820007132,0.08299008358881903,-0.009256424707339644,0.06457968493365397,-0.02549486850253717,0.014092772324214221,-0.007582177139294836,0.09830411801595684,-0.02513153995479353,0.056834827969617426,0.2922243656545979,0.021625190051608862,0.237684813341945,0.017176512215287557,-0.0039553029155968466,0.06165644159394287,0.02979985433333488,0.024363735720371142,-0.019853005365267122,0.12359256620334859,0.029996084670895432,0.13670947637387298,0.037726272419168976,0.19650366713819434
