,UKF259,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CNTN2,-0.010283750732562606,-0.013388487460507281,0.06516532302633435,-0.020567344961638097,0.03323124194331424,-0.046044271830254016,0.009141937283759043
F7,,,,-0.02176640240190004,,,-0.025290049953982683
LUM,0.02036876090650163,0.029988835248108775,0.09150280905129628,0.10399996188747065,-0.018956597250113776,0.057991773771161687,0.042589194024770224
BTC,-0.028169054675181975,0.006219256695641198,,-0.015747226911707712,-0.028049153528166455,0.005430013649091387,0.03626686485130043
APOC1,0.033563050057160274,0.00965852408939734,-0.017144658212456622,-0.020061258091049413,0.05550914622719678,0.10882495680695047,-0.09861584474574565
PKM,-0.01960190278041914,-0.0177031388624266,-0.044390880173316105,-0.005976596533620956,-0.023028715498200618,0.043119456214221336,0.06813583681521113
TNF,-0.008379699682605225,-0.014927996165550976,0.01882911070772658,-0.015284237935657462,-0.01920073898166232,,
GNAS,-0.004476839903776961,-0.018824642767531843,-0.038115233348624745,-0.04954782532848127,-0.025849862542996496,-0.008766368151775915,-0.030299672090310707
BMP8B,0.016654445873514973,-0.00991203601342781,-0.07318398965750533,0.10289534330841746,0.005155350558640961,0.021185130658244077,0.0646681424740644
LIPH,0.038565018503831386,,0.16671544725302911,0.039996677836976184,-0.021407172100565634,,-0.04016171790562181
CCL28,,-0.011723845603155918,-0.03871237335001094,,,-0.024291318686655607,
PTPN11,-0.02609655284285452,-0.02513976739244893,-0.022961814759352456,-0.031074774301096217,0.02115935971800875,-0.005669840765867699,-0.024326476135187715
ADAM12,0.03777736640863922,0.09038581198459714,0.007242332438927769,0.057345573731949546,-0.057924922669145916,0.013750950797747434,0.05528682354125287
EPO,-0.02728634279873661,,,0.03465431780888777,-0.0037354550674980943,,-0.024195801893914105
EDN3,-0.024911862258728417,0.03239474797373448,,0.07180864634691547,-0.027657572807613537,0.028064157609529787,0.14547217555688824
CCL22,,,,0.072946756898452,-0.020331719945756187,0.004481128886996597,-0.02123076285363346
CCL2,0.04302555851760376,0.04586933347756714,-0.09318161889655838,0.08411364639158839,-0.05007681625001622,0.018185462166286262,0.07146022593255516
DSCAM,-0.012636544612274718,-0.02727288857346494,0.013981038623029733,-0.07771132287354697,0.02105448881597896,0.03773556606051456,-0.017496043845101197
ANG,0.02570265111955982,0.0006460008696185453,-0.05165750621058233,0.037237408050272834,0.07336973000247071,0.02151961439893963,0.006287445378068632
FBLN2,-0.01922139535620041,0.029675399608831882,0.009751687662539976,0.05968986714749046,-0.014273033206009844,0.03520432876543735,0.023414507373372688
VTN,-0.0010052123802442255,-0.015633366003856702,0.08380286954722538,-0.019263271698087565,-0.015633783454682387,,0.07978115411839276
VEGFA,0.0598540718788406,-0.002272326079288857,-0.047968995520512085,-0.035341856632518785,-0.04194374412772835,0.054682138119769054,0.06273482471132624
F10,,0.073684221848526,,,-0.026701073946918636,0.033503819636007834,0.15802988387061886
SERPINA1,0.014934944498399494,-0.002712706928255749,-0.09990660044734957,0.05751260121402313,-0.03341391424171279,0.05862008968644235,0.01691532967355835
VWF,-0.027456860519365432,0.058690517162964556,0.105575927041625,0.09708142154614206,-0.03207308458303102,-0.00404017510995381,0.02861311923217261
GDNF,-0.00924984844667143,,,-0.04248659676327586,-0.02282740271576501,,-0.022217672320595537
VASP,-0.009890365412728105,-0.043371489104208724,0.029684744411801748,0.06316802121099285,-0.0033492890101016904,0.026609350707424775,0.08411353254616975
ADAM15,-0.02339187188726444,-0.0034611233319316575,-0.024297256610031653,0.01103839969414222,0.037269043746391076,0.03694469372113309,-0.006958620827656161
WNT2,,-0.0133015821030979,-0.04713081167094523,-0.02090353955560087,-0.022834384313816347,,-0.02905246941913789
CALCB,,,,-0.01829442047233313,-0.027043583678891196,,-0.03779489505977633
OLFM2,0.010544436319122441,-0.006188926594520486,0.0226300950937843,-0.012299715835698388,0.05874578227282054,0.0062195387351014235,0.012168568598379245
MFAP2,0.021835896628232588,0.07161573705827014,-0.010130270248312883,0.048767289813944646,0.016260409182950367,0.012983680929253038,-0.008920020768946052
HLA-C,0.06333761716714055,0.009844261207530009,0.0835511848713693,0.05344461379693327,-0.030758171462642866,0.06655054195646208,0.02330691886618967
THBS1,0.014573420386221964,0.028370300251451198,-0.022493785628381814,0.047887103121921626,0.009079968908526232,0.04388794822995474,0.025703051908720194
HSPA4,-0.026698386531658087,-0.03678657085535623,0.011553783237953585,-0.027202644941811866,0.0019662683966816343,0.015719842607922755,-0.026486311604604854
LMAN1,-0.012874522239279396,0.015840895690198385,-0.0480578479367079,0.04609859333496699,-0.07321404134027329,0.02756789608412279,0.013804490377568212
LYPD3,0.040201354107056254,-0.015534393842809614,0.05261613390507456,0.07622565332334054,0.10157786856869883,,0.042999930532473606
APOE,-0.06613388550316232,0.013722005088367744,0.0007422799021351692,0.07964617952932702,-0.02740305963739664,0.06537083043807738,-0.016777821715005227
SOSTDC1,,-0.023973526324950537,,-0.03480642375548398,-0.042070434977511284,,0.06203354524827496
ANXA1,0.08449910566633226,-0.018327991412413487,-0.027622704975848664,0.008457482072322048,0.022659474357071642,0.04438668596182739,0.013627833392437113
WNT2B,-0.0344371879246244,0.05491011195370515,-0.009798440381346,0.007115670302777597,0.005148462886664733,0.10898319537497424,-0.010387333551237025
AMH,0.013508934022907673,-0.013186539225811943,,0.025611371694099494,0.10117986092313451,-0.024291315588996127,0.010506458413684937
GDF10,,-0.004123262767940629,0.07326352673884617,0.04589857956985913,0.04056996767014304,-0.030658368314048903,0.044016213371837275
EFNB3,0.015860013288766357,-0.011904320688359851,-0.0323152943467681,0.0036884777577847606,-0.03181406475409824,-0.013214828216293299,0.05222171333872282
LTB,0.025943554013332155,0.038653970863452625,0.04751180458981756,0.03431261552407338,0.0025876087381861332,-0.03229836120627616,0.017894738918161783
ANGPT2,0.012274791281408896,-0.04999038914392452,0.049128905528779396,0.029639805020217874,-0.017536890143295302,0.028622921313353096,0.06616162941419035
NRTN,,,,,,0.033555199374849465,0.04966630960949618
ADAM17,-0.0055403048498082405,0.04162999350700221,0.021182860901231424,0.0020069200340397976,-0.02360584688897624,0.07400964476090587,-0.011606356967603607
LRPAP1,-0.0089774138790232,-0.019405927152345726,0.09267419758848637,0.018755798270211527,0.06437397735093921,0.0778805758659197,0.041762851230317845
NID1,-0.007339543322093863,-0.026662982475320715,0.053261337693587915,0.08829211642030074,-0.020657111224565528,0.009276237654652087,0.03307715458913755
MST1,0.05518505468818699,-0.026651071693707236,-0.017939459609273,0.003348103606657344,0.07251710084649593,0.016744388487430484,0.024828891402626365
IL13,,,0.021306640291446587,,,,
DCN,0.02938921946102773,0.05887815392325073,0.0918538526990497,0.06764440422672888,-0.04960575044093105,0.006922456470891287,0.0005385972894989966
IGFL2,,,,,-0.02202918171731595,,
COL7A1,0.014505781622722142,0.0741838673685328,-0.0254414540327682,0.06628738426116106,-0.022832351854076737,-0.00833368760495099,0.0710156622222986
CALR,0.005657451674018595,0.0007999722743730988,0.037546833891898175,0.08938312314862039,-0.1343751976895904,0.012366463266461972,0.04848342379026945
PIGA,-0.03242784319319895,-0.019200599405380686,0.011536524745960052,0.05712672377542431,-0.008551100584980662,0.03060174501990858,-0.005057939329543436
CD200,0.03888601900618288,0.02404091693325539,-0.01087543287243752,-0.005331280304603627,0.051785281324153554,0.024482453619143297,0.05995104601994742
GRP,,-0.016310823577945204,,,0.11786196925034673,0.16943349921645579,-0.02363093264956244
CDH1,-0.03453176863720681,,0.030938462656133182,-0.01981135988779229,-0.02339789105754158,-0.004137617811219616,-0.040728224335279554
LPL,0.012084466380757575,0.003290374742600739,0.005737002575451875,0.0345575507059144,0.07589765202971445,0.032940985017611064,0.058548229197714165
SEMA5A,0.05691216307727364,-0.007167891866556553,-0.025339606594857494,-0.00045103005786762106,0.052956606695347415,-0.038578901444394555,0.01412549717653373
SEMA7A,-0.004691190686452817,-0.03197451541986985,-0.006020726299893743,0.03509708772517407,-0.003402109161770745,0.02820645378297744,0.01885622852490695
SEMA4G,-0.0034282547268224333,-0.007120055917984632,0.038608393199182876,-0.034935457711280773,0.005233005634356283,0.03876281879599414,-0.033461469126263355
SEMA3B,0.032296090226141425,-0.011925088416998308,-0.05588261292059039,0.05291725690256414,0.03596664793675012,0.04370030292974249,0.014107623966322959
RPH3A,-0.014000769902943116,-0.04862522185660462,0.0749172426670489,0.0397312253064704,-0.022617926833507943,0.05371338336947811,0.020800346227832882
JAG2,0.00611169401454895,-0.015531056396666909,-0.042364488990958946,0.12049438816803472,-0.023586082743441848,0.045372367669009636,0.036889012653658626
CGN,0.014267072693082208,-0.012353171509095375,0.005787355752528287,-0.021642879159062437,0.08346270896560526,0.021390901702487343,0.02682495438981987
GDF15,-0.025486732966023887,,-0.054779395334051385,0.018171894328013135,-0.0010544330480984669,0.00478671584729434,0.04148491322978105
SEMA4F,0.027785899457196433,-0.005499684732088974,0.04725801188166655,-0.01989230532721253,0.028635387354784825,0.11648080044641543,0.015963353151907764
NXPH1,0.03262465024437721,0.016961722402933917,0.009216249201585062,0.021848364971004907,0.024993047483995,-0.03385698196673828,-0.006366527509410316
ARF1,-0.010093134224515181,-0.02567879534912147,-0.0560381975218562,0.05419496346166197,0.028135401280202928,-0.017580879451004575,0.053026537320864514
EBI3,0.012799740505859894,-0.029077916751476505,-0.030338601080049928,0.002894065765577177,0.06513088375547993,0.026971497428040295,0.024964014357028465
TIMP1,0.005433992953885241,0.09793461236406933,-0.024179251200055703,0.0463654925414808,-0.03569548000658853,0.026405526184758957,0.06390111686743463
SEMA3C,-0.013217114260494437,-0.0071096210125148225,-0.0922376842803351,0.03305855134099144,-0.003202147864391637,-0.05587485107590772,0.057023314161299826
GAS6,0.013587288472497839,0.042673778407656855,0.007068506401042229,0.09104986650324347,-0.01715519291971897,-0.02804240431251646,0.04030751502374904
MEPE,-0.00309006042293938,-0.014190556030314558,,-0.014462182475576573,-0.03164764494573305,,-0.03646666274002292
SERPINE1,-0.012829953567894351,-0.0010138959846499713,-0.0003900367999589204,0.019868303568002302,-0.024208824297300046,0.017663094624034606,-0.012487521469452322
RSPO2,0.015585815998804141,-0.010226248328329506,,-0.023565278386106177,-0.01596800224352388,0.0981562310774682,-0.0019160966832447207
SHBG,-0.03617504421355989,-0.020020932912549857,-0.03635563820513214,-0.025251208597924815,0.017366391113071,-0.016162410326980684,-0.03429026399384592
LGALS3BP,0.0026048686376267706,-0.003716682017414959,0.1132625403984681,0.04708622123513471,0.03627572753910753,0.008214699813467192,0.0252902412090651
LAMB1,-0.01732441663421223,-0.008007948657618193,-0.07218620114892585,0.03655604435022565,0.009089195360198655,0.026507154453809367,0.043179292575285216
SPTBN2,0.018455213112935222,-0.00530924621036848,0.043795604193540644,-0.025463485761400322,0.020717754913221333,0.10225953129754001,0.026024814882562492
COL1A2,0.03012392857226914,0.0629996361779685,0.04594497478664129,0.07965684954868632,-0.08590319203798702,0.03677378994309865,-0.005680945646350881
CEACAM16,,,0.004322700449025768,,,,
WNT11,-0.030555957458014794,-0.012531726019074171,,0.014285884360671056,-0.010829369950693094,,0.04925042758386913
LGALS1,-0.017250324638205437,0.02736974247224195,-0.07655284941825394,0.011842813940170512,-0.03555449798477061,0.012544641247993009,0.06940428570387437
BCAN,-0.035554947421503294,-0.0492160940169838,0.09863564631373153,-0.012344369055553639,0.04528534801770585,0.007909796442983896,-0.06702026706849393
ANOS1,0.009816383748891664,0.024259739732707418,0.04778521874367781,-0.004119412709355662,0.06037383535336526,0.05692911103784622,0.04134762637219254
EDA,-0.019138181199483885,0.09605788569992144,-0.050910310208038156,0.007147577748828669,0.04908370766209038,-0.04459408686611951,-0.015849456863304513
FGF22,,-0.014404801739408125,,0.042795727108652884,-0.02098310240444739,-0.0014869964795953781,-0.015789095167613693
SHANK1,-0.02004976345186994,-0.018033508692819302,,-0.0014224911259723475,-0.02670107114339086,,0.014905206687856092
NPVF,,,,-0.01907311532513753,-0.01896700600798317,,
TGFB1,0.0020830273404117763,0.004586858730244891,-0.00843613679364156,0.06460195855402462,-0.02114330665256414,0.05809613851082753,-0.01139168641450522
MSTN,-0.023166389178872607,0.014215049258329141,-0.040323895595218144,-0.0017032214222800425,0.004259971169837736,0.0708590645908043,0.04374266989402026
WNT4,,-0.0293707821080138,,-0.011185368630009887,-0.012150800737112518,0.060767186340443945,0.0342298991216303
TNFSF4,0.018495229504260823,-0.013415703140088709,0.08795560913808309,-0.010335663005735924,-0.03714098423426575,0.08738497597230797,0.08509866341789851
NTN1,0.04135156624113915,0.032693090039673495,0.06533910918051919,-0.002409098093943254,0.018342291683304937,0.028593793830261904,0.004475467719133947
CXCL12,0.03335874754219188,0.0030321143145126492,0.015456036977253977,0.0399540561437232,0.06634010779299071,-0.04120454082770942,0.06797111043400708
GNRH1,0.056312998711232236,-0.019941575137469535,-0.05353539099358126,0.007432561134423824,-0.0131583977169209,0.01687068834043637,-0.00015080582283007865
FGF8,,,,0.0011270723273146177,-0.026179945960796962,,0.09653379740387599
RIMS1,0.020533672987102396,-0.010215534724456044,,-0.03884695694459955,-0.005101841972812847,0.012856052806154414,0.024262798783141637
FGF14,-0.031472948092143536,-0.055799496064463945,0.03497371239350378,-0.031241605914696307,0.006021429040631634,0.0726048241883077,0.03729842529711753
IGF1,0.027034017333858355,0.021197035103873153,0.027156983527551443,0.0785360952760357,0.04490867954635212,0.024593361957176936,0.010843489262453532
TNFSF10,-0.04392339744896239,0.02886998921474676,-0.03721072450764941,-0.017639573602910047,-0.00042863246978025135,-0.023193083410211732,0.05316972894903425
GDF5,,-0.014404801951928666,,-0.037922138238639096,0.024560509578511806,-0.013194627904388596,-0.05240794807059323
CHAD,,-0.012105160350852337,,-0.02711504205178882,0.03243098553049062,0.011113300051386965,0.010532009922266244
RGMA,0.04868693078381476,-0.022648906871795837,0.07658134038530613,-0.004545075907827048,0.01766913663935432,0.10345362924777449,-0.04611645215176045
CLEC3A,,-0.00791170735718927,,,,,
WNT16,-0.03494811507152937,0.00019146188250198843,,,,-0.02202579326166024,0.04685203923091711
CX3CL1,-0.0010825295376321892,0.005815861661191046,0.0282666787237933,0.048482224259991526,-0.014766904299224823,0.047086219967035124,0.01956908175647438
FGF1,-0.006862373796616434,-0.009903432402154362,-0.004899837512476045,0.013413439111999942,-0.009423168480108043,-0.03877380114974091,-0.10873602878972226
ALOX5AP,-0.028111169229471735,0.011468407879801152,0.061724949399854255,0.06063176561658117,0.009048083402541108,0.00325856965404971,0.029103080332735135
IL1RN,-0.044976388549291334,,-0.06813764764345266,-0.02382865258279149,-0.010638898170545238,,0.010925959444093615
PCSK9,,,,-0.016636753989456257,-0.020110266675844663,,-0.02091242183003615
NPW,0.008464173324571483,,-0.034496832076466,-0.013369118269716825,0.009378116157514549,0.017147570168868455,-0.02549213127380049
CXCL9,-0.026532170241662264,-0.014404799597855495,,,,0.005055775179044673,
ANGPTL4,0.029531196575734046,-0.03791637688914594,-0.07274592739970832,0.015327428978702274,-0.04115105076498175,-0.027318686540750526,0.042699909491590214
UCN2,-0.0005155623212888209,,0.010093744950264385,-0.028766715321156124,-0.03493332004947831,,-0.02363093264956244
OBP2A,,,0.03937413104388502,,,,
COL4A3,0.07379202397630588,-0.007287827934422933,,,0.036547778505876934,-0.041376584119530414,0.07848482573200982
NRG3,0.0068823908218757284,0.015135983738061952,,0.025780943876358726,0.029330908941443207,0.04528246164392752,-0.01309495851909681
IL23A,-0.007024414549677164,,-0.04565032906939352,-0.016636748185859248,-0.02582737256685289,,
COLQ,-0.02681468119499085,0.019956947030354832,-0.00028372693836989333,0.0124093165539,0.08204105968371661,0.04245538066384089,-0.024006583328986992
SCGB1A1,,,,,-0.025290406592660623,,0.03852293955394683
TNFSF12,7.819112312265705e-05,0.0074886102407443365,-0.01913353204425043,0.03192182132233834,0.05910790625298394,0.03313634120807781,-0.0031086169929619403
DKK2,0.04556977179630555,-0.009912034895700722,,-0.019638526174891997,,,-0.01403508736545174
FYN,-0.007667721791686012,-0.017000963824181876,0.05356725750630485,0.012362173096343151,0.05066314426480723,0.05909642617518401,-0.044567749501602784
ACE,0.009496087451849222,0.00419322187369589,0.1262287188912555,0.0743932145211397,0.021846374384638895,0.029762333640960748,0.017547482435351477
IL18,0.018111889850746975,0.05695507734993209,-0.004320601283048847,0.004550718967070544,0.02490762237195696,0.014664393474761183,-0.04742338511484667
PPBP,,,,-0.020370098222328745,-0.02380598169456176,-0.028321260559314387,
CCL27,0.011010441557717212,0.01777365737669943,0.016127387459909163,0.15158908446252536,-0.04183146886825975,-0.03040659248731116,0.06587913965443676
SERPING1,-0.01968974591388874,0.046313941068588056,0.060497534707648515,0.13643443549995435,0.04143704674562388,-0.037472700377222445,-0.016967916775720494
AZGP1,-0.00041505622276520176,0.009977116951490578,0.05019225607393987,0.07172048857032857,0.0336173181235493,0.04663155121999946,0.06318528754212879
INHA,0.058691781003686626,0.057859532865947416,-0.03549964406569458,0.059346272627505275,0.017612231839701075,0.01601244469522101,-0.00812208036773088
SEMA3G,-0.005727982248088471,0.0858703237613484,0.10923843327176523,,,-0.000873801906193458,0.08509764483461826
OXT,,,,,,,0.05161035069518849
COL6A1,0.03309371612883634,0.0292339645901519,0.0736335607580176,0.049387017412072284,-0.019889604102169767,0.04424132468037404,0.09184014180320502
FGF17,0.0017765765676706477,-0.01994157200947911,,-0.03084670709909791,0.030227028534543048,,-0.035082810744348186
TNFSF8,0.0916128051192171,,-0.0228237590500654,-0.022103089889696895,-0.022029179347215544,-0.02202580182462368,-0.02154462545711608
FGF20,-0.015233151637716123,0.007183710476507333,,-0.024035241501411234,-0.03438029765119752,-0.040359835825969345,-0.026168036740156615
ICAM3,-0.004910525991510682,0.012907888251798453,0.07220347887229513,0.039146544751565364,0.015040687266157293,0.015855548765424814,-0.016750095563563938
LAMA4,0.020652365365998085,-0.020161373898254918,-0.001739968960171961,0.03469413062502455,-0.04479350778014698,-0.02790778752404094,0.038468564733143515
DLL4,0.013042664608018563,0.024617912401309384,0.05304288132794454,0.055416925891948104,-0.029756595111035566,0.02900700794346137,0.05050658825928701
SEMA3A,0.03419024828621684,0.09072378286398496,-0.021341541343925217,0.06572191614140713,0.03327066036501746,-0.0136611452448837,-0.008315834996809247
RLN2,0.028745701840133607,0.037924664104443666,0.03684666535079962,0.04079429981385509,,0.08917035320674367,-0.023630930043753582
C5,-0.022630920695154325,0.027503867881936653,0.11628590651090075,0.05115467977837569,0.024734989470855902,-0.026726597758671387,0.041211411167888255
COMP,,,,,,0.013597439054591856,
C1QA,0.013124755716458335,0.03783250173414447,0.01931097750726887,0.13214040801545207,-0.027897637183994115,0.0453700155945394,0.006481748426735509
UTS2B,0.030184524403817484,-0.024913237668613638,,,,,
COL9A3,-0.006369261549385692,0.05604920011131169,0.14284616433952751,0.02922998239777725,0.08253701121279751,-0.013698483045285592,0.035444576239586995
DLK1,0.043118081972878655,,0.022269033102935706,,,,
HGF,-0.004483820400392976,0.027019375458782156,-0.04905552767478555,0.016348422170286033,0.029380283970369583,0.021959872701761435,0.04464779639871562
P4HB,0.018803948731002544,-0.018536612522225798,0.10462102105812342,0.07318295334429548,-0.06829396585075824,0.015149973457624573,0.06547267190778035
ADCYAP1,-0.019061553726769185,-0.019540617931712016,,-0.024362210777720848,0.012113361325614708,0.013486097485749247,0.004938423190594421
GREM1,-0.019540282626142668,-0.011594097009955643,0.013210765971397507,0.0698217305643783,-0.034981531033223885,-0.01497398896609776,-0.025477018404619297
EGF,0.004318221296983164,0.04568586201061313,0.12031524317063161,-0.018687495607062447,-0.019200743273099712,-0.024658380498478266,0.035090270134052644
VEGFB,-0.006285236371840515,0.012213770381798805,0.05142978756538995,-0.02088563621559284,0.04693287367711915,0.055182360521486416,0.01445421878196171
FARP2,0.02069348960321589,0.04290821138381196,-0.03897656716859921,0.0026860229530827635,-0.0043725229223952715,0.012591360747560926,0.022293684318437212
BMP3,,-0.01759216506615403,,,,,
IHH,,-0.03246690911130517,,0.06588719807270385,0.010837983317654162,,-0.02334367651454859
LAMA2,-0.007584626593809844,-0.032955549685756834,0.031211277385789007,0.052727306995887104,-0.006184105182744553,0.0009280328792667,-0.007945718574517152
SERPINC1,,,,,-0.01920074480056118,,0.09537555016951701
NRG1,-0.03953760964094258,0.012248097523410478,0.00633825746675275,-0.003063299615443783,-0.012193960281898552,,0.021119157322542326
SPINK1,-0.03808982822902044,,,-0.042185925881406613,0.05747886603261301,,-0.02833684428819294
EFEMP2,-0.029789568155245298,-0.007896817961373752,-0.029006176100060423,0.0152760053760367,0.028605952598109906,0.04538440944821995,0.04221461953140606
SELPLG,0.00040303936600720865,0.02183991243334621,0.11065901963784695,0.028296708753507933,0.014797350896538481,0.020852980084413646,-0.0162631360279705
GDF6,0.022757044872675464,,,0.03617085255756283,-0.04901571862439589,,-0.026738730529767867
HLA-E,-0.044792159823946485,0.06682391467128296,-0.05539307453705641,0.09845848484671785,-0.06530849356720586,-0.015550678714012682,-0.023854437500956543
PTN,0.060532806161037546,-0.014105641399023197,0.1156079799100682,-0.010011697884381037,0.024466437620683984,0.023090649675661132,0.011551405166491975
CD274,0.01670988936112587,-0.013752755774361374,0.11584708294605157,0.056629499481137296,-0.04192829276849143,-0.007995522623235237,0.031767502166808924
FGF10,,0.052309283722496165,0.12119621474079237,,,,
CD14,-0.02160433455722789,0.05362190294234391,-0.06990090704414995,0.1000276214170873,0.026031110150239723,-0.04046809408403688,0.04245835883638217
SFTPD,,-0.031365634175859566,0.10565017989557118,0.035979161602242425,0.11190483403558714,-0.04781801070310761,0.09400279788566174
SLIT1,0.029983098388998007,-0.010773422698816688,-0.04445841813630456,-0.033950335637783574,0.028106340177028094,-0.026558466606618678,-0.009996035490324871
CNTF,-0.000844169745908301,-0.01159409600790519,,,,-0.022694577301872212,-0.02363093264956244
BST1,0.0016825984294526874,-0.021777674908435806,-0.06794139086212994,0.010099904619854742,0.03704740323089374,0.06624110487658305,-0.013961264971114789
AGTRAP,-0.027920854979093933,-0.028713953293064684,-0.007757034836502223,0.06188557717620891,0.04013813933468317,-0.014184256782032893,-0.008161368758869095
LAMC1,0.04986908192858298,0.059795776960116655,0.07547425851980315,0.09810180966720011,-0.004420583736532663,0.014015094265076296,-0.0038490252786937376
COL6A3,-0.01635367444413509,-0.021770193100744566,0.06489187705104445,0.05734131372074474,-0.055376686631796804,0.0769385541335181,0.060445746673144854
FN1,-0.011017122102741257,0.025622287807694575,0.08065752638799323,0.05032035828364765,-0.05566503891530076,0.016634461623289437,0.019674229858836524
MIF,-0.059875977687536136,0.006733237103361484,-0.035865498576915525,-0.06308056522727092,-0.001822684956813875,-0.058750901140851276,0.008621008405986088
JAG1,0.015233996897232581,0.001280347007130723,0.005614909568965424,0.00990588831021387,0.006964113577528635,0.03935762507327733,0.024917622328063754
NID2,0.0025070349948691697,0.06863849213666932,0.02504478356107765,0.08484036626450892,0.004373693688517628,0.05558102951665188,0.0358845767242298
EFNB1,0.03013701963983469,0.009955743851733671,0.055230708692371906,0.037920504452074295,0.04202632599083616,0.0486997719872761,0.08699954783043434
COL4A2,0.02189780563009853,0.017681357281839723,0.08183376036797133,0.09531305444412985,-0.07855477922706054,-0.035318989018643235,8.553976142208108e-05
SPP1,-0.00045401694615154195,0.04238500737894839,-0.05630494186725126,0.0006154850213623979,0.016428970593423697,0.03348857082609318,0.04531949873057585
PODXL2,0.008313967172851154,-0.028684989072215783,0.07631995045681356,-0.05596870545884055,0.02686848444379668,0.012245102933520454,-0.018461184308625332
IFNE,,0.14086978568970057,,,,,
FGF9,0.03443273052882752,0.04574969065183037,,0.04640093529978053,0.004938697788593086,,-0.005582061981395287
ITIH2,-0.02380838720049234,0.051926475749884134,,-0.02329020329816937,0.006939028513785259,0.014440137080296133,0.031724897927491516
ADAM10,0.026912928471063094,0.0063138246258847884,0.08653610830611384,0.026468870862168942,-0.0026914643998288868,0.004730347576956728,-0.0017846716471204226
CFH,0.012215866147129939,0.028366394931483803,-0.008475558465266823,0.11136831308513659,0.01611988190084016,0.021158973771930045,0.015783642162215946
COL4A5,-0.021651372274768634,0.038469780830791195,0.04823251691553935,-0.011250613967476623,0.0641315006413585,-0.07005209441545161,-0.005568553360912908
LTBP3,-0.03289508170795951,-0.008708565915244132,0.04299211889487967,0.01894776621840649,0.03985552225308175,0.04727325439639721,0.011689783942836741
GNB3,0.011697782399714592,0.016210376883031306,-0.06700525573678368,0.14618746104150998,0.018280304159604792,0.053128578750152304,0.11708219525050768
COL6A2,0.02092298423669918,0.005314465583376551,0.037746745898113096,0.0539556331268975,-0.02203162455384285,0.01109817547091062,0.0691471481733708
GDF9,0.01944978172169633,-0.017771443870531506,-0.007483637616109977,-0.016858387116080596,0.024254197416165663,-0.01842776299220748,-0.0154423053185602
NCAM1,0.0410585659532693,-0.04581010721908448,-0.07710708917492218,-0.0448730565623376,-0.009311938415291654,-0.08646876114426788,0.057588602136463024
APOC2,0.012172570434484976,-0.028629781933308698,0.022841078099067012,-0.02394603005600481,0.003827683382983162,0.0015135356963095086,0.05625536332489329
BST2,-0.025012990334425948,0.047274269903443585,0.030822460621860944,0.07420351200326697,0.04691958381462657,0.04361629913726579,-0.06322181856143921
COL5A1,-0.01215616584958961,0.004591272959800882,-0.02108629371796795,0.0640260079688327,-0.02853794255905667,0.04652584705779417,0.031326679437176416
CALM3,-0.018299661698438822,-0.04443997574062894,-0.012411398066534312,-0.040915108984725015,0.07034896017853864,0.022854685962685573,0.02994170588286393
THBS2,0.017436091780858767,-0.024787181700261316,0.05504321189038264,-0.01114551171906318,0.017816758459990208,-0.004783516611739832,-0.038294402250639625
SERPINE2,-0.060561343892905475,-0.037804187589144674,0.09275433227639203,-0.037233731402883205,-0.07439689679682727,0.08018725352873407,0.004687998391145986
EFNB2,-0.020180590929327284,0.009009465169884478,-0.0778576690780099,0.054108480958383484,-0.043869147476396225,-0.01793119820846701,0.0064338573973105485
PROK1,0.0005242814117841627,,,-0.015284236364338549,0.017886136458889316,-0.022694555149009622,-0.022159659315747884
LACRT,,-0.01640552825133188,,,,,
MMP9,0.010183900374590497,,-0.027422116783394856,0.039292212626510684,-0.04107414704832368,0.007802874168275774,0.0602926826083467
NPPA,-0.008537525403718162,-0.00879732509689847,-0.0643037200594627,0.033219176927560407,0.08519160880055382,0.06161263978548247,-0.04837747825949492
APOB,,-0.01210516033161463,,,,-0.024903429421384096,
C4B,-0.03039999746569767,,0.01636402994758833,,,-0.02520432283485342,-0.02735610102372329
NTNG2,0.08619916390431819,-0.03197451685144451,0.1365261060928878,0.053756568106440035,0.01768238550250358,0.011216781921175976,-0.010418542665853339
LAMA1,0.061623061379224575,0.02105045221112654,,-0.0025239969957608346,0.06545449849781139,-0.016240706512900296,0.00775000921710095
UCN,-0.020062068623176367,-0.017146154974718077,-0.043613730325382,0.0562036557385351,0.00682501063990099,0.03871541498913194,0.014614273219650925
ARTN,0.05919129648552388,,,-0.02876671456876924,-0.03339482804552591,0.031881615172411226,0.027875931993932183
PDGFD,0.013353889883754253,-0.018033508159279284,0.04159236951447981,0.032479097281215695,0.0017560509189994543,0.011529466704612855,0.000509466043172668
EDN1,0.04171307249626706,0.057449398740287684,0.06398742667026032,-0.0042321443424377025,-0.002439884740575924,0.02600827340223232,-0.020657112333196653
ARPC5,0.009714973885085198,0.059085218970100425,-0.08147158484504656,-0.02026309551711207,-0.031024306675784576,0.08231438832995876,0.01236884701856989
GSTO1,0.009143652158111627,-0.014308480237787495,0.03207487130932032,0.028319110769249513,0.020723479225576907,0.004766737346510203,-0.012259180399437969
PROK2,,0.009630580769118356,,-0.013280806437150081,-0.021616329812439248,,
SYK,-0.005881391197419139,0.007156833919243656,-0.044387996080703714,-0.018703643714636346,-0.007390968649236908,0.022930555661190927,-0.06844732706555981
