,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,-0.03352715167215661,-0.026441232978642207,0.013806735104658073,-0.017456167756757415,0.060514419670808756,-0.003959330428035674,0.010000865959305837,,,0.03548065122217825,-0.04810926041971847,,-0.036985797462104196,-0.02940987812245929,0.028103283819625822,-0.0287034533192449,0.024490836670997128,-0.05495949774282883
CNTN4,,0.0504445905936385,-0.03217995948657174,-0.031409924333044306,0.0088852676196136,-0.021556405994566923,-0.04743634828149692,,-0.027302680986552263,0.0405518245304686,,,-0.015430303142862005,-0.016317741530443856,-0.027853175647425787,0.08218754944923679,0.05843125569945426,-0.03251658762873883
NTF4,,,,-0.027372665317329944,,,,,,,,,,,,,,
INSL3,,0.12022476509831292,,-0.019888330614768742,,,-0.01974513132296282,,,,,,,-0.03270745242792798,,-0.02870345054602914,0.03775747922115832,
BTLA,,,,0.014038379914099808,-0.017407615135915433,,,,,,,,-0.014271671914192091,,,,-0.0339375687214809,
MFNG,0.03586755498904787,0.017668638868978185,0.04855817768869631,0.006128438339133501,0.027695732972102125,0.052282762024135836,0.003777783959988881,-0.013016930175817275,0.015721004712258874,-0.05034440405619794,-0.06845253077747097,-0.01063341135881746,0.020996376295129404,0.08161811545260918,0.03524255343332983,0.02789421639623826,0.0345731683650196,0.04190688419721732
ICAM1,0.00386717967263278,-0.021072478805874085,0.002786543519084127,0.06654338742571646,0.01435193683296351,0.021198619266148567,-0.002414347624287287,0.034726423131621525,0.061810279838435116,0.024181409081782134,-0.04216706955235656,0.0376929286187214,0.04205483575111016,0.027322427923333777,0.02428742952005746,0.0357673959093194,0.01578680872835628,0.09007787420084198
PROS1,-0.0001870855681979785,0.0087945157590658,0.0001857906302668595,-0.0264677463617267,0.028842107077329072,0.08752316103513572,0.05667373462969782,0.03133839153191846,0.028703495382213128,0.09166206235735457,-0.06781940003341203,0.07074815748855887,0.003609612619311921,0.014508256987654818,0.01977832406860039,-0.06422172246899446,-0.04860343354565415,0.032473984910629555
CLCF1,0.04436709428747733,-0.021449766110446283,-0.024423140376603553,0.01733851369983995,-0.010998878965275748,-0.012017473078452605,0.0363521844027652,0.05382678213303059,-0.0005555839039486248,0.049610256544019314,-0.021751777738506266,0.012443638332940323,0.0511620615408146,0.06160811425255441,0.05051968247195344,0.053283981364031174,0.010998619858026956,-0.012188517779542156
PSAP,-0.05749347370425079,0.03422156725280991,-0.0098094320200162,-0.029836904607738312,-0.014619550799716583,-0.1215318476421731,-0.07929434958868382,-0.10057358989020018,-0.024071190587826464,0.05533958864047355,0.054959918565861327,-0.015690991775371643,0.1324363868572308,-0.0030118947000888022,0.09020650769921568,-0.026266826966759152,0.07130839561273361,0.002933784114800627
EFEMP1,0.02013141825181116,0.04102071423115342,-0.0015801527257941574,-0.03241238952075298,-0.0227256195262305,0.07395255132962673,-0.08903472446987393,-0.04192294548187988,0.023576670885811786,0.11391962482208942,-0.04517581869355374,0.07430361885323505,0.06368600380703573,0.0036218109215720193,0.08570230812435191,0.006407676491087155,0.04116571140009118,0.031544078488223944
C1QTNF1,0.0508367899788119,0.016912813162455947,-0.07886036010476968,-0.04422838022929926,0.04116027556067424,0.08381317126614667,-0.016905510569099357,-0.004367096184830787,0.03807235432648519,0.028873150428484477,0.04578684367790539,-0.04932772711325041,0.032519710068375465,0.01856896476828512,0.01839955488358403,-0.0015776499091289518,-0.06379237250551298,0.0488832117099797
ALB,-0.030855324686326277,0.0019157193064752666,,0.08125903949909614,0.016080743858132674,-0.024056734446084298,-0.021556504566902356,0.020009101479005028,-0.03789847403387766,-0.0426095845546214,-0.0554255985855095,-0.043522685235899486,-0.019047957095407193,0.07430367366217766,0.07065827986099774,-0.013794400000501587,0.07068974882251888,-0.030854042869585006
CCL13,,,,,,,,-0.0047966685175964445,,,,,,-0.021831864041962426,,0.016258434588564928,,
EFNA3,-0.020461154853544924,0.08407672086346296,-0.056762437954257665,0.022292034004538486,0.04083401030114323,-0.03805918032010959,-0.03314267063973788,0.017673501062321077,0.011182389991959972,-0.05112547087295771,-0.0708079198190208,-0.04212581027116266,0.04388095683768336,0.05042559107762163,0.02206972075241583,-0.025940770489992597,0.01005493719484165,-0.055459163456943086
DRAXIN,-0.02230457537707562,-0.022634938922477487,-0.09071819419269034,0.0037788658872665096,-0.014936774753219658,-0.00046454387725390855,0.09174225799231307,-0.004851326763612542,0.016896185663611132,0.0342104646341731,0.01887162689162147,0.03717230549645195,0.0664095636890636,0.01937988830504367,-0.03449532001069641,-0.009810826558902462,0.07494497109395482,0.06457688296991292
RAET1L,,0.056211524824842034,,,,,,,,,,,,,,0.032068595233055774,,
NPTX2,-0.02454939446631898,0.014435619674507611,-0.006811678072794835,-0.034714579914248846,-0.012011915835186236,-0.13680663608324098,-0.12183353199986278,0.04332592264060982,0.05010175088907152,-0.020703437271774032,0.11444008169535176,,-0.005480112353750666,0.047996262430949996,-0.04228647855596232,0.037717779524502434,0.006905977952053765,-0.04496672414402598
FGF11,0.019554092385421884,0.024583765761756637,0.031842658051924475,-0.00909656317792278,-0.04254154048543757,0.031172970676367207,-0.006643757080443174,-0.01382510609830843,0.0655111829243716,-0.009554093374053392,0.03174630542257706,0.0021154080372021724,0.037848946695412965,-0.027778837059800644,-0.07194364943051368,-0.021157778012496575,0.00558584879146985,-0.007983002941483646
CD59,-0.028916356548446112,0.004819094693045482,0.04204565369250495,-0.05616661071264249,0.03532772314251631,-0.07551055897535945,-0.04796178390938341,0.06527711238467325,-0.06104092875873414,0.06652752510290523,0.020564341014318567,-0.032401821060103995,0.02078344981546262,0.07161237531076428,-0.010091232090760344,-0.02553500775924603,0.03334571810584515,0.05195834725538426
COL9A2,0.017161508325191262,0.026243612589222812,0.09979325705862928,-0.09150184292792793,-0.03400650668582307,0.046398080544058126,-0.039824515937570186,-0.03240719368338556,0.003948181797403736,-0.06486955274083647,0.0572012047251227,-0.014487665184051111,0.07825004047073487,0.01474968984548757,0.08645170190112342,0.00785629705808414,0.017792012419301596,0.04909894089370836
DLL3,-0.08819415390114732,0.013191443121372867,0.04317689809440259,-0.12923382689121835,0.009030812435963556,0.03394531582599947,-0.08952351476808657,-0.025111394595768607,-0.027198699243988458,0.009763037509556696,0.022350130085967333,-0.09315407554474978,-0.01966551245109909,-0.038195252832198885,0.0009569111309955235,0.011966327050585809,-0.02650788985833079,0.04022216732517874
FGF5,,,,,,-0.019156242213138823,,-0.010551717208453283,,,,,,,,,0.002461535704521811,-0.03683558224938657
LIN7C,-0.026777614548289197,0.0418927663917802,0.013983453240459107,-0.062208176313247474,-0.0102147429559195,0.025864321552448864,0.022970787859822445,0.07555528787297987,-0.0092999877797104,0.03857513654127747,-0.09025029683298183,-0.02077916450635361,-0.026942310688683652,0.02893702350966067,0.07905518844207007,-0.02533393674974598,0.01622017781710107,0.0022445751552193725
GDF7,0.0689424182366051,0.012503349216871617,,-0.01825488387110869,,0.025167331150003008,-0.050526875327234044,,,,,,0.13745736926918906,,-0.007716268133892612,0.024978812188373993,0.003472576291072094,-0.033312498617504696
PSPN,0.07176093932634241,0.039315861525417654,-0.06721530267125159,0.03735564883232017,0.04433759732680725,-0.03758635981949136,-0.02900053508551306,0.0548798592964323,-0.01182986830575555,0.10954933146853708,-0.05520316491514541,0.11819938741708569,0.07803296622612532,0.01947771022648653,0.046533764259877826,0.04304898888552198,0.015278834006563826,0.01617040697000635
ANGPT1,-0.08831295635148453,-0.02256235415106602,-0.016966210562830604,-0.03663009627969958,-0.03813921959402268,0.08189670720661792,-0.11295617344294712,0.03465679207916694,0.009757872879828015,-0.04379819190470343,0.0019496932964185487,-0.056427045863920326,-0.007905660806103436,0.048798611632084724,-0.06558488688904626,-0.008598339275292485,-0.002714592187129481,-0.056095849636754944
PNOC,0.051900514341869264,0.01902346567561675,0.005491481923470289,-0.04368760540883789,-0.013056607935589184,-0.04382914981691204,-0.0884063571639533,0.059202033311437925,-0.034660710404240305,,,,,,,-0.02766368257754407,0.11455249683890192,-0.011059797454755407
L1CAM,0.13475042435556167,-0.0028779250413026743,0.06708427480669218,-0.02268764932108079,0.037292504147598535,-0.062484334270781226,-0.06144274316320667,0.0682119878879883,-0.019772251993370734,-0.016806843172587422,-0.042692066935812296,0.017417634552714983,-0.04459332602888374,-0.050628992559714966,-0.03543204655891329,-0.02452718994786183,-0.0056857795180440445,-0.006822415931677639
APOA1,0.022369088162954603,0.025135678100199246,0.14405541714846792,0.010038662762661221,0.009968171841637705,0.029928824506120087,0.017548545879070183,0.010547863907265467,0.024845628534410556,-0.02779912699988534,-0.01313142024351953,0.0316308652325859,0.07314160596739769,0.03619989816476631,0.0345060809843197,0.026548611509375007,0.02740303121995328,0.12433357592170494
PSEN1,-0.048415010005116256,0.04510774110283389,-0.002243829235166677,-0.03086236395552075,-0.016732243437695235,0.03448760910595444,0.02814013175042227,0.027965879592646497,-0.027513451405735825,0.05369859020432129,-0.016678766418680723,-0.03865744347855557,-0.01689005402165255,0.025711825893342515,0.05499552284875879,0.007599905259021273,0.06434516631841661,-0.021182165016725204
CALM2,-0.002624106899784837,-0.05739618609869498,-0.02230341404492246,-0.1226317393351057,-0.007146575737022338,-0.0989649755459844,-0.09776665316606592,0.06863336912985828,-0.06715762786178657,0.051164466547371674,0.021522168856189995,-0.08337104792014079,0.015587691264968633,0.06821028112300237,0.016369475464906805,0.04651761434668638,-0.023421367158079024,0.013329602666356775
CLEC2B,0.0032461398978625494,0.04235647308615476,-0.06873412123122645,0.047350358550852484,-0.0062656190591075635,0.04465826942598,-0.0033018998437492056,-0.02830700767993678,0.032098490545540315,0.0763994927117822,-0.06371899816565238,0.01185526368779793,0.038932929512779976,0.011299362337761371,0.025113036332190693,0.013006507870555198,0.047264377287332446,-0.01588408802443334
NTNG1,0.061838743508787944,-0.02597688670170581,,0.02854876242416233,-0.03322720729912624,-0.0470570854720071,0.015970009475612525,0.01606115955690251,-0.03208003634510862,-0.0638703865389806,-0.026428459694776134,-0.03009246976758568,-0.030234122577423108,0.0121956335173515,-0.019373288144304494,0.020783992427814795,0.05340006617452663,-0.010539936691020622
LRIG1,0.04664965613715892,-0.013555196848567692,0.04847184976578784,-0.01302985697632721,0.00011957264532882093,0.04720443179549437,0.03938911429179855,-0.0365912484870699,-0.03892707716038676,0.06101387649961541,0.022039769971055913,0.00840398725202678,0.09200735563536104,0.031534076525927206,0.05601464336483184,0.04487530208298052,0.038211482185785954,-0.022926306009117544
CPAMD8,0.006347791204034014,-0.03679221349781649,,0.0625822613309571,-0.021200095722544804,0.005132339165219604,-0.021901909508331017,,-0.03235406883391687,-0.033670963285592305,,-0.038793622793462317,-0.000603474437122817,,-0.04449943034748032,,0.06381265709014146,-0.023621058279522402
GHRL,-0.014374089179093153,-0.018018536489790002,,-0.046935299923144644,0.040870960515208034,0.01859540409107626,-0.016366509019092645,,-0.02235671442971914,-0.04536555351801703,0.15937717365066453,-0.04579506944736385,-0.024298484628239372,,-0.03299725138751353,-0.02524049999510776,-0.009432234030071547,-0.020822208651550697
NPY,-0.027404124803322685,-0.015524218658066453,0.09347214219486327,-0.005156413645770582,0.016348178773267167,-0.0925169106080944,-0.07338850278000074,,0.017584201249906745,0.0008420397481774537,-0.05449405406686791,,-0.03507851460203332,0.08144225072811463,-0.017039195739832192,-0.0038200475204676777,0.03384394849496362,-0.002103962944696038
MMP2,0.0390655299825003,0.06382692058128862,0.1319816245795167,-0.07668898457507387,0.06016799614854505,0.0705425605230466,-0.03322174008437283,-0.06079106066978834,-0.035438659630057184,0.025189236090812705,0.07365722683441227,-0.011310629175953747,0.1377790539455243,0.08594880393385844,0.06427437812218313,-0.022331830435514934,0.0631640521135404,0.06332529179369768
LHB,,,,-0.020487929083595445,,,,,,,,,,,,,,
PPY,,0.12576054136443024,,-0.0356635091647644,,,-0.0160067326573644,-0.018125928128904213,,,,,,-0.012656639500905892,,0.014156153651140485,0.047984205336866384,0.04562149272137107
ALKAL2,0.005575754029073484,0.00569368932099648,,-0.020190271429694345,,-0.0196486562449654,0.06794615847954855,-0.019234643910277672,0.03056398548342168,-0.006361373257020639,0.07044437459356966,,-0.017614946942579698,-0.024947270027583388,-0.025759021039049364,0.031972259493251026,0.019240993551786257,-0.013206898699465173
CSF1,-0.012754746769134967,0.06296428926920428,0.04736498725967082,-0.05744036144973615,-0.010982407815650642,-0.021714432595537653,0.008753837891015826,0.05072922593660493,0.010349581532515435,0.06454888721525706,-0.043901354462493304,-0.06634833449429407,0.00683051513057989,0.00014600910333183477,-0.014176542426690824,-0.00612985182129784,0.028884810097128046,0.05691014099177073
SEMA4C,-0.0021964085954068965,-0.027562694916130816,0.10215048751708572,-0.041179313828967015,-0.014177971082680799,-0.027431221194993832,0.007430280596876269,0.03088807462779282,-0.04040617567186366,0.014531283734822435,-0.011826327572524426,0.07166549500947461,0.03802524968678472,-0.004791825929772241,-0.05890188761231002,-0.08497070242730093,0.07730561405663472,0.001730954186214025
BMP8A,,,,,,,,,,,,,,,,,0.10383108581019924,
ICAM2,0.06017937161947299,0.05253160688758081,-0.037242572313379005,-0.03723244610980921,-0.0009302970383051857,0.05769521861087478,-0.02115859479934508,0.007774026548633222,0.0020279492662010493,0.008165344419939085,0.009237625358104995,0.0026479475504337813,0.02891806277238465,0.045248790570246764,0.002503056325954401,0.02439039630803625,0.0784065377347152,-0.08979678663418972
SYTL3,-0.051046473695779374,0.010410072358492527,-0.028932362425766755,0.054080561704880056,0.016834264022780824,0.03849219008905891,0.03814366234097387,0.15313979594156527,-0.03256728281500981,-0.004108610479089851,0.01572086646859585,0.017253746967090308,-0.02315510718936986,0.061772262271932867,-0.022686429705764177,0.036113930242121894,0.05427008772226054,-0.011669017276827518
IL1A,0.0631998135148466,0.07985698569517967,0.025385667247748423,0.007178922561703704,-0.013724734354653703,-0.04766364124778617,0.05542462907481086,,0.10133575410927223,0.1294170530329703,-0.027577845736670322,-0.00553356372606444,0.031269714147438295,0.08694552660029543,0.02678732741251998,-0.026308929875670458,0.0005560535724632877,0.015888755533149588
HLA-G,,-0.01568304803484665,,0.03367750213526107,,,,,,,-0.018126080601120288,0.13070367297583751,,-0.04815696227460269,,-0.03267257091662362,,
PGF,0.027060929108917994,0.02634306806770297,-0.0750735531466214,-0.00985265898831164,-0.06560622657125131,0.0002112119877518238,0.09331438495642505,0.06220820529784242,0.03599178941940596,0.07368839828274697,0.05550616464340419,-0.020002829155153043,0.06885126983134589,0.07625528653321062,-0.01977535762152327,0.017189588068885923,0.07268121823570053,-0.015086514662506904
LGALS8,0.010173703275657805,0.040960837617194094,0.05668337162554309,-0.06955974698480547,0.03325748548963585,0.06933261164056824,-0.02519526960518279,0.07764958598224521,-0.008510762286009926,-0.02663539155707482,-0.0081169652779134,0.0628358128021042,0.026011249471868635,-0.031807765528263955,0.010374796980912336,-0.025284999455042662,-0.001811434873560443,0.003300176232163065
DKK3,0.009846312404290323,-0.0009508732644781579,0.06570869783474734,-0.04103499065998327,0.0061485896743353145,-0.09413331403793297,-0.05438748795329581,0.0529563181093214,-0.06906481824553681,0.07291852706534205,0.0017630531865084067,-0.08076530989096412,0.01822504877854581,0.06424955435433014,0.06461955347210874,0.012158242424026638,0.11003625543360301,-0.0248127567136663
COL16A1,0.045813252483481524,0.026111576479049874,0.11320081928355656,-0.10249619641113102,-0.007317368561191693,0.05521479116846687,0.030979623569493114,0.049882838901667996,-0.027751612653635994,-0.011028476667772824,0.0089757292236302,0.03415939538818207,0.023872085403351184,0.0658362345991073,0.004223388297546069,-0.035542656281639315,0.09879611216100438,0.09930075237180687
TPH1,-0.007056373680990716,-0.003501306536439929,-0.023824032694350076,-0.0011631943682904944,0.049767912836916804,-0.02060028340359064,0.05651117354278168,,-0.021081206843933144,,-0.05770480628646977,0.1423319632901674,,-0.04418063209486618,-0.03143434524886017,0.0011459058098900695,0.027289845599474723,0.014433919934537168
TNC,0.03650235726007502,0.03479652746213814,-0.05344081723397908,0.04205849279607632,0.014576214561886618,0.1228958586031501,0.1547559220415304,-0.03536549344264582,0.007732622979506988,0.07957589767906174,-0.06737567590336431,0.023743216604977253,0.0636342322878647,-0.0039032548668603254,0.045399999968701,-0.03449826649676488,0.025812975093164225,0.043576202832465494
TNFSF9,-0.01867987917906234,0.02067736568612581,-0.018360655892564956,-0.026971520640338982,0.02416847284881454,-0.046503177881541596,-0.019869339812661535,-0.015838418121338158,0.004512116639886093,,,-0.0330548165015517,-0.008274596992406477,0.0052306550191503825,-0.04028914578598457,-0.03606179775567748,-0.004541915920443349,-0.023798390551047835
C4A,,,,-0.024289628796311625,,,-0.018975178688311025,0.14116829436911152,-0.018531181646773705,,-0.010621620344386996,,,-0.0243057600944506,-0.012813432744583915,-0.023580327755092913,0.007651971185400178,
CNTN2,-0.03995349926197795,-0.012198061941840421,0.10589366115615419,0.02587109910570354,0.0069722520251090875,-0.01296397382293163,-0.00901817289309328,-0.02275982983673944,-0.018681898771616114,-0.001171841905699928,-0.013863368297532253,0.03423897756496817,-0.07501651904946417,0.03565951264374613,-0.07810482985216388,-0.003324702003935823,-0.06172957467262532,-0.0006964323396293805
F7,,0.012902222194406721,,,,-0.017329388990892328,,-0.01959654543550733,,,,,,-0.030623854395292034,,-0.023334232144740844,,-0.010964156889709609
LUM,0.011265561074419637,0.05624901045370326,0.00821212654891488,0.00917697530809842,0.03132862468863423,0.06868328935232781,-0.00021145329163515172,0.030312936677962588,-0.00047349689977916394,0.0639741512642672,0.020925232581649484,-0.024787545455375797,0.05087795757039328,0.0826697777443781,0.0704321978521604,0.010183151537760051,0.06532819008001484,0.02888130649564104
IZUMO1,-0.01784921630991328,,,,,,,,,,,,,,,,,
BTC,,0.058852094953822584,,-0.0003273510456314264,0.030761300070187677,,,,,,,0.13734171889431757,,0.03798723620614368,-0.025943384368344962,-0.022580986818335085,0.04720719761455819,0.03835085788159142
APOC1,-0.078090429212217,0.03627261288593132,-0.041423682371761826,-0.004244361859807396,0.009090679835809565,0.12134523896909045,-0.009753312981838732,0.05577094400985189,0.008158419249111709,0.0739338336742583,0.11685572571047664,0.040664312763507356,0.06372393410137692,-0.04646457395406533,0.08846482290258169,0.04207597663695242,0.0071870526954234855,0.014850813206596215
PKM,0.057540343455337914,0.0060025028550449114,-0.060574661362276426,0.056330475869401424,-0.027882357005370943,0.016010999496517228,0.07505101701838442,0.01871249263859122,0.04290497164122646,0.022339943563209237,0.01595125582731304,0.025925443394096852,0.092699112319751,-0.015517551258256245,0.018599559781190118,-0.08020554363270319,0.012599532269038925,0.04463114270271584
TNF,,0.031615539539084136,,0.09020621679636746,-0.029049267835535377,-0.02543302864077681,0.010145184256803637,-0.02789595896978115,-0.01283011462126791,0.05528139183760491,0.054112418729406,-0.023468427765131406,0.08155271476818413,0.060018825857679696,,,0.08975269529672764,0.021766066332915363
GNAS,0.03170635602573125,0.03070566673274143,-0.05007212269960327,-0.09366783046888358,-0.013447926808768326,-0.07293858036460078,-0.027685714454849332,-0.10560305047925975,0.010417186451339594,0.05722462459197066,-0.04124021935956796,0.058153777339203884,-0.0056409870198623315,-0.08403549121961,0.017848520622979647,0.0014589298986218736,-0.008893837859515741,0.04551996553402616
BMP8B,-0.03235678643339703,-0.011050009723447845,0.026155381134146345,-0.021506244760667148,0.03461635027509943,0.02552691008807276,-0.026934054078414735,-0.009904404675293544,-0.007920789946658142,0.00019901333848133291,0.05889226240220721,-0.023845201729195173,-0.014183077663322295,0.062216802752704366,-0.03067148596985595,-0.0326903446206844,0.06967948192537762,0.02627034159566854
LIPH,,-0.020690503270377733,-0.02758238527737298,-0.03077177207718389,,,-0.015299181200927483,,,,-0.04437462143730426,,,0.05708461498584785,,0.006163934224462914,0.05589822259151989,0.03618395954001001
CCL28,,-0.029103766600804843,,,,,-0.023558222176997563,,0.0037686193253172336,,-0.04035759043858393,,,,-0.02090008860170319,,-0.024461319626820906,-0.019886059790172654
PTPN11,-0.03448120888537226,0.052516038085063575,-0.017048136846173657,-0.052522565732674255,-0.00976386722215397,0.016631254656178335,0.02267369890860322,0.030289981271166038,0.03745951291962389,-0.029287195767886597,-0.10079872512086273,-0.02535813865523093,-0.0841807532518665,-0.04438706686476254,-0.027221582609484964,-0.008258317935194137,0.01789402171564231,0.006807307990236262
ADAM12,-0.00534348335233614,0.04010732262395442,0.04402080215910771,0.0434506177809673,-0.039938242316769824,0.04547702143312829,0.045405141195168607,0.029790110273215573,-0.04217095776864993,7.103260235671901e-05,-0.032044992860114516,0.024970493123889766,-0.014779713372613433,0.05995482006764549,0.023002900695863623,-0.013343192775421864,0.05266930891356949,0.005117785506676243
EPO,,0.10142360563777973,,0.014983663729614238,-0.022330875311601592,,0.019086746188423123,-0.01781793529155781,-0.021081209939779764,,,-0.046459218473736005,0.04630122604051477,-0.02370997062757017,,0.01140677042808056,-0.026012580493686203,
EDN3,-0.007970581078329477,0.1006976365424178,-0.03253607316616597,-0.016856519984371175,-0.022877030220607397,0.007104949226189953,0.02074781576571275,,0.010007623446120896,,,,0.1096699068228216,0.07514472233066505,0.04218832660656463,0.002374976047790901,-0.00021403516811573442,-0.022749662365071473
CCL22,,,,,,,-0.0057090235021356826,,,,,,,-0.026834580039713878,-0.025943385516498673,0.07771496643932514,0.06391127061762857,
CCL2,-0.04724747979409383,0.06031524232627021,0.04945075009664642,0.09138099339858954,-0.006131465767389084,0.03388873941234716,0.013073945382433961,0.09941591711062621,-0.04707296694594863,0.031783698189788136,-0.07661432377320022,0.023720170625463964,0.04562198803846693,0.07075941281715054,0.0006778930582594712,0.014397699162126453,0.07355171110660307,-0.0020561129276290453
DSCAM,-0.004089224916189645,0.014600423245727481,0.02878084202713339,-0.06403543580766603,-0.00879368015332168,0.04551929473167024,-0.025152834608335874,-0.026214187207713933,-0.0327484917445904,0.04955497965909732,-0.1069717801882219,0.061812402776555066,0.057748227915145244,0.0033949260154080086,-0.00036200783526860566,0.02248234152670951,-0.020275602077976188,0.1145415745896837
GPHA2,,0.03726813379892838,,,,,,,,,,,,,,,,
ANG,0.046057952905328374,0.013459460416186743,-0.04549978371201243,0.06698583635592728,0.07478816070689272,0.018493750039915997,0.06220798395926271,0.025464443386107264,0.1150098568976995,-0.07447469335850296,0.04873553282860788,-0.11107785403094575,0.03512295680466632,-0.012198274970942339,0.03865107292743216,-0.029151582508904806,-0.01811818540179975,0.02920754508308262
FBLN2,0.052791934074606105,-0.02451163592508551,0.0076146537698664595,-0.023606345824767953,0.0024773830248821177,0.03818229156444659,-0.013467041956190594,0.053507799963751095,0.030637570460587498,-0.02703633714982428,-0.04856342174970643,,0.03346301670922581,0.03663099253134492,-0.001331514642303439,-0.03289181503403113,-0.0004985453162438896,0.022137308613222436
VTN,,0.03446198604265334,-0.01615140461845917,-0.009564935970846662,-0.022514273483840174,0.06650994359559581,0.014969612731915962,,-0.017517216234569463,0.07557206166013017,-0.03852768685239593,-0.04925990777599722,,0.03657679371276582,,-0.02890735455603932,-0.03139824676625276,0.11827160828816652
VEGFA,0.016637041006968688,0.00574567856958314,-0.03751276304663693,0.10053024686049641,-0.03189659374034662,0.014094961160783584,0.11450599619749834,-0.053943771238237515,0.060504164696922505,-0.01716095087913442,0.0010584707251263842,0.00425775252478569,0.03413750694945125,-0.059998119155281804,0.0677746814250723,-0.022754583607357555,-0.07002112915349513,0.04197587461053502
F10,,,,,-0.02100619815493278,0.026751226080048988,-0.01755103716403475,0.011210839004090613,,-0.030976055529207975,,-0.03060387371072643,,,-0.022445914257750558,-0.00854892139399141,-0.03665616193084771,-0.029916974834216004
SERPINA1,-0.012954245997205634,0.06208257671606173,-0.0370209522308742,-0.02115220399616168,0.02375058575425126,0.06427206823770973,-0.026005334682068042,0.02574208752134179,0.0020623630414476064,-0.02913490750845562,-0.009495054457249002,0.015512479292594203,0.048448823434591046,0.03330570182550687,0.04979524626714867,-0.010541750811826718,0.03695403848019981,0.012787468164513231
VWF,0.0005566482274675828,0.07722335988509471,-0.012877759830506194,-0.05466203335230272,-0.0004367535771360524,0.04011345169650443,0.010409058845923557,0.0030325270205007466,-0.06663093247192964,0.004131944348431897,-0.09000877762956443,-0.08502112520021261,-0.0034526250073999725,0.07619349702806391,0.026593815440106784,-0.027643207421270802,0.07038569685703579,-0.05645140121040274
GDNF,,0.04271138989482153,0.0904156662530395,-0.025516823242857648,,,,0.031481705354604025,-0.02108120829804275,,,0.14998818759754248,-0.030234114135228304,-0.01704723518047796,,-0.006522102609063912,,
VASP,0.08763296655239328,0.04308572314670373,0.0054986082272356724,-0.016531899165902166,-0.004291475786959635,0.015304118243566882,0.06244501801462422,0.017920519317329846,-0.016935500653109847,0.013638543227433584,0.16548189375539352,0.030584339497151915,0.04722976691175233,0.06459884194179752,-0.00362238616323966,-0.015725564569193676,0.053761876756219545,0.1040041839449002
ADAM15,0.018764495543445,0.01305425160957007,0.011371982091452577,-0.02083797331199366,0.01465679065478213,0.06586783062296127,0.04695393368934218,-0.013984082479534516,0.010581609940188473,0.05533788215448783,-0.014487397691672593,0.054969674717188735,0.10988736827432272,0.01571176589892474,-0.019640742872061363,0.027489197623406878,-0.01845109532902665,-0.07015004644188008
WNT2,,-0.026112745032636234,0.0672009228659298,,-0.01809139473823663,-0.0006523871857864413,,,-0.019728885418106332,,-0.04913379960605029,,,-0.029409864794242187,,-0.02680568314565109,0.09238391186177258,-0.013491603604830144
CALCB,,,-0.03783204327469932,,0.02734950932438125,-0.019156242004961705,,,,,,,,-0.02573901090526905,,0.042051313399177476,,0.042291252889864475
OLFM2,-0.06296409710632808,0.038558480470304426,0.07721818855665677,-0.0731807720054738,0.010967323327975268,-0.04382609321794538,0.011992118956001331,0.0389336451069476,-0.05001814963289619,-0.0184817797656124,0.06516153909903874,0.03969926216180342,0.08374955108074006,-0.0050713285368477,0.01598283496236662,-0.016253489416599213,0.03270054994626376,0.030123992202172892
MFAP2,0.013858877973518197,0.03883822946365554,,-0.025315359898365572,0.04640399805643139,0.018589510863512064,-0.03480445509841746,0.06386707106980526,-0.03483805712518152,-0.005880091733948712,-0.016289821676488923,0.049359668415113196,0.006847733715306202,-0.020344004525426302,0.05980510612517611,-0.007949529714455453,0.09310473191449516,-0.007715087515573818
HLA-C,0.042447659878028975,0.048136298242735576,-0.036176496164529795,0.03419377428313585,0.014613039810500826,0.0996913205698786,-0.051248787486607696,0.021247172831620042,0.005297136268709496,-0.04505853057886179,0.07512764190341681,-0.06518871960354211,0.052313138704278776,0.030482415935084845,0.024902821434198415,-0.059312361324368346,0.041719980764102396,0.047281091960902466
THBS1,0.0336067967132162,-0.042705352089714384,-0.021511267157112244,-0.0042079550381872634,0.04423217954719387,-0.003771128474102019,0.07003920473796844,0.01734575135063599,0.020781243261225473,0.017604359612348665,-0.010250519829449824,-0.018731212999467527,0.02561850083346305,0.04861530085842162,-0.024626149467308678,-0.006558101153353175,0.0258565512394511,-0.033741425702933384
HSPA4,-0.014611410857669132,-0.0020468103703534064,0.011450224891112458,0.004732281850688414,0.043452385374154835,-0.016369099612446293,0.011038768047018786,0.04599128771166142,0.038086856177676896,0.027990845912810324,-0.01026897028873815,-0.0027777048585706844,-0.05370724535915199,-0.010358736315889716,0.0752097483967395,-0.008230271870257762,0.016380715748362865,-0.011702565449803977
LMAN1,0.003276994174374666,0.059539431613750006,-0.020505391875224054,0.09974780690678264,-0.026437882237857827,0.04262674894736246,0.0791626679693607,-0.02269061921480441,-0.03309140312141655,-0.036612112455606485,-0.06923607028042841,-0.024958369600854177,0.019074540557064253,-0.0013673262672865183,0.0388155072788061,-0.044894308757480544,0.0184191475856988,0.041467579419303055
