,UKF259,UKF260,UKF296,UKF334,ZH916T1,ZH916bulk
IGFL3,,,,,-0.017325836195145983,
BMP1,0.016480104703879728,-0.03514673908922249,0.05861152574784885,0.036586707826433786,-0.003368755474429594,-0.0007628939139805332
NDP,-0.002751569078812213,0.0009922530421811338,0.029950036925999415,-0.043353399222057505,0.04230902618282906,0.011861407747700203
TNFSF18,,,,,-0.029225588119655064,0.01724161914521934
IL36G,,,,-0.012722255828311473,,
RTN4,0.041697362213402415,-0.11856439961216383,-0.058546418219094565,-0.04421351691570773,-0.02154075424959706,-0.08209038884267958
HEBP1,-0.011586222987959985,-0.019826010999481333,0.03216607491253046,-0.018008233848114365,0.06832174523315324,-0.02846937145050563
WNT7B,-0.03132216736492454,-0.048776651956256516,-0.012332312690747553,-0.013983225285880573,0.058200060541334635,-0.054370406369445866
PTMA,-0.041628071020127354,0.0067679406188388596,0.03995034274939295,-0.004787864560151786,-0.05214114851518355,0.003869387419710911
FASLG,,,,,-0.01502669182125568,
CEACAM1,0.010791664712232224,-0.02040511618513974,,,-0.020907434649975003,
PDAP1,0.03472782309497464,0.025657213109457025,0.05158336841690302,-0.01906760585462457,0.022035320516814436,-0.0004305408059367545
QDPR,0.05751564174222384,-0.05213071895749892,-0.02787930264555665,0.024712876937648825,-0.01680155430040046,-0.04470087136258378
POMC,0.06789972667789826,-0.004688767597294244,-0.02466713250268131,-0.014110589182879477,0.029965913502094148,-0.05084509127827932
CCL17,-0.04667363543387911,,-0.015263946019111355,-0.011622141883883035,0.04606610274570532,
VEGFD,0.026326347438222396,-0.0195224598658385,-0.011196288998412855,-0.012455809433471896,,
TNFSF13,-0.027693543080654113,,,,-0.022192666780103745,0.028258257989806974
WNT5A,0.027734991019945657,-0.06622121521209402,0.0028672441620047296,0.03525461411668518,-0.0012954779574137654,0.023007237388002606
CXCL8,-0.0797030931686992,0.08300694390318683,-0.010426471146152526,0.03849830397513762,-0.004436147209139133,0.06666695500835844
GRN,0.04887997868032204,0.029907199143950697,0.049688590154979055,0.005181318265609852,0.0167553997346287,-0.1180330108578035
MIA,-0.003277163558673295,-0.02182885995430044,-0.012733420819186759,-0.017058801838497055,-0.038118005419156345,-0.020044046914106006
COL4A4,-0.01814957068691084,-0.0480947517239232,-0.021391134320868723,-0.016547670649510262,-0.017929430292446587,-0.030403203783174345
TAC1,0.03611388761636708,-0.05721168888359073,-0.01427623247451167,-0.029325935524752756,-0.017904885908493894,-0.0856649168803473
RARRES2,0.04300262060155084,0.05977133013324661,-0.031606636235098746,0.027862937769598983,0.04513125542825248,0.046927033393706956
FGF7,0.032350705125581,0.011755458993339836,0.09926952211894578,-0.01833027651344559,0.04431403403924391,-0.03990790393560185
HBEGF,0.011420337778882196,0.07586876105218363,-0.028753143677305068,-0.060426077301103616,0.021425654546557364,0.04622843392480819
CSF3,-0.020030061766987208,0.06828371093396869,,,0.014802340801654061,0.036425714910973565
PI3,-0.04448874322301495,0.09264946846345921,,,-0.0044685488498382026,-0.006874012160151594
PCSK1N,0.02943662338570306,-0.04189085979904547,-0.017295722938382815,0.002614428387203414,-0.0024479157525829237,-0.06413900683869699
NTS,,-0.02604536869152504,0.08950419792866124,,0.054793096516116975,
SFRP1,-0.026182060578778008,0.10925256213265315,-0.01526394617283183,0.013133380706014393,0.01885707332818432,-0.02656804258467115
CXCL13,,-0.005917530260059833,,,,-0.025940685248522513
MICA,-0.016967423255736466,0.04760100514733352,0.027036550905559835,0.008866469205786816,0.01860318979247786,0.08116954935371481
TG,-0.01567543177280596,0.032232661981396654,-0.0110464514484964,0.022704267030007566,-0.02796528212202792,-0.02858676938533637
ADA,-0.010529830208063896,0.001461980389808741,-0.01794032550857492,-0.02460668327503563,-0.014820753592704707,-0.048915009764612764
LAMC3,0.011245711676252839,0.031039702402788985,-0.026885501344538435,-0.03338848857607953,-0.041639948640839065,-0.01640076768299359
CCL7,-0.0021401570760513906,-0.029262846139756084,,,-0.015026686477943432,0.08526349342812979
NGF,-0.018744246874883425,0.05277785606911997,,,-0.00619944724576701,-0.022719921892997028
TNFSF15,-0.02166383453474016,0.013489282196612365,,,0.00467199407119166,-0.03539449886003661
HMGB1,0.05823697435378349,-0.09612669434668883,0.021959652392119586,0.0384193252125081,-0.000744191815859572,-0.06108059501969706
ITGB3BP,-0.054752759533481965,0.009439129606426925,0.006890031511028612,0.02130575646137469,0.03893675035621565,0.09314653442238705
AANAT,-0.01933442180898968,-0.019522462652779668,0.07707776876583963,-0.01558999166735048,-0.01589886093922135,-0.019527371006038848
RELN,-0.0005858200571170047,-0.013551754003254148,0.008096607816656559,-0.017259466403125857,,-0.047906107943703403
IL15,0.04908921519329723,-0.0044044849594233135,0.01469476838229537,-0.014458996713774099,0.00344836235178532,0.01983124049511808
BSG,-0.013145988022765363,0.024981610124223525,0.015968414224705903,-0.0031905307193533855,0.04181105680026184,0.08908070102792465
ADAMTS3,0.02300636612154021,0.02045915142186657,0.039915250728644144,-0.024026186007820746,0.015399665712744006,0.0056620595754826196
CD34,-0.00817144018329177,-0.0542362963359029,-0.02382388593882377,-0.03348471977146079,0.0029144454670710584,0.05423157187590358
PLAT,0.0199807406248135,-0.06563780268733281,-0.023634370273298604,0.026341303691332058,-0.03583376410653137,-0.05114208643744515
NTF3,,,0.006829682111407411,,,
LTA,-0.03494097323749341,,,-0.0144589984985994,-0.02139747080834382,
CKLF,0.057912792183332784,0.03781756173389501,-0.0031463689976367793,0.043923930552126095,0.021309474483972315,0.008190495187129884
CD24,-0.046749657941878166,-0.044008416835396,0.02400445799186666,0.0030784823275779366,0.061464719866218064,-0.06881545347591483
HSP90AA1,0.033451885022989326,-0.041948983801976016,-0.00937522659995355,-0.02528440785037408,-0.023032304005228765,-0.05030143531562323
BMP4,-0.03529487692009541,0.024827293275831646,0.018223661532570743,-0.012320560110159494,0.037464825031151096,-0.054153749455808725
SCGB3A1,,-0.02324884297920901,-0.010740765600047678,-0.01008929794006453,-0.005579143685375465,0.06442685933289298
IGFBP4,-0.05358017887943285,0.044139144411200815,-0.018340937255887438,-0.009662790937791437,-0.04653985665676717,-0.032331642639352974
RSPO4,0.02243410154178791,-0.02683294401746666,0.04185250320542297,-0.02005690722413668,0.19812605200770825,0.058826308152454564
