,UKF243,UKF259,UKF260,UKF313,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
PSEN1,-0.02028900617303127,-0.026513729091900504,-0.020628698983072857,0.010114017092044044,0.06964424407283479,-0.01171773123309331,0.0330355429149971,0.013282912441166882
CALM2,-0.021006884746697457,-0.07819775115105995,-0.08197659769657911,-0.020311408520670277,-0.07870862880062358,-0.035976053218347626,-0.012712731588312782,-0.075819472905402
CLEC2B,-0.033498362276605055,-0.0029280797511188673,0.059875884418738576,0.03648407912190706,-0.041370123677632056,-0.03112841716078905,-0.020066418778881004,0.0588378658073279
NTNG1,-0.03643294011863942,-0.013312244634375891,0.03670878927077889,0.01709065367580848,0.03775349657638703,0.024837578663426122,0.04892879849950452,0.07395171217915221
LRIG1,0.027865085544963183,-0.06474215483944491,-0.05649740900934195,0.0003592013714431377,0.004095690035825164,0.02319278054703235,0.019099468939352483,-0.07566396656187914
CPAMD8,,-0.014355853737459375,-0.014785271340693384,,-0.020488405715372325,,-0.02559105678970356,-0.0271391523180533
GHRL,,-0.004409694561625495,-0.02503994483320597,,-0.014157521826702234,,-0.035130782792267126,0.019226689426664667
NPY,-0.05012651800227879,-0.023156672328668304,-0.05537608593282276,,-0.06030904813248815,0.04661535354468259,-0.030840811868317386,-0.028188645229361303
MMP2,0.04795982240618446,-0.049057289748654836,-0.02519649349087386,-0.024005250916120817,-0.01632237429321587,0.03506303643251797,-0.10051254235442696,0.11127220480922438
LHB,,-0.012502864447487796,,,,,,
PPY,,-0.021763840502836085,,0.1212336596806065,,-0.018725316116951503,0.035718660652121904,0.005365643603004401
ALKAL2,0.04083114962034007,-0.012321217328186577,,0.07077741483879761,0.003607908598378609,-0.016894700535594925,0.032471824276202745,0.014473444185728176
CSF1,0.009085153943537636,-0.023471283386015805,0.0604195288030392,0.05378921061658002,-0.045049044633337296,0.054311505422080186,0.053267027142616934,0.06665278926083158
SEMA4C,0.07406125459303138,-0.030143997962269062,-0.026050645289090613,0.040293862616051106,-0.06968335592541898,-0.017835374016319166,-0.07518718474341914,0.05721973468333461
BMP8A,,,,,,,-0.021921338281965283,
ICAM2,-0.02743819223781771,0.016229989926816103,-0.04110166551859283,0.019219204345265098,-0.0362493241196767,-0.05146346606058003,-0.06807150194069418,-0.021379566962050348
SYTL3,0.008290564055120754,0.01911508262220062,0.023759179601911998,-0.028268711821487078,0.006947114417805822,-0.015527436673214875,-0.02734449306371585,-0.0010042433048528816
IL1A,0.019008868052103205,-0.039075811133365765,0.028331261399182846,,0.04126668427987233,0.014193521694423934,0.01940787957126133,-0.007339057048812866
HLA-G,-0.007649313228172519,0.07466219490732828,,,,-0.03239820809600947,,
PGF,-0.057849873481942364,-0.04701354985556256,0.02653356667509039,-0.02267753455093732,-0.033158911117870636,0.0296358380497879,-0.023611159354093504,0.0028902294174133793
LGALS8,0.08662516936119385,-0.03690109116830155,-0.010420569996547183,0.020527497921665482,-0.01720700328633447,0.005338195277346,0.024728339256778434,0.06998505598902728
DKK3,0.08218258706489646,-0.07405591024342804,-0.04429289790209548,-0.016620129955029074,-0.09831427327702533,0.03544045694011558,-0.022793302730676476,-0.01357876262772947
COL16A1,0.01698609177255281,-0.06848527889389047,-0.06450503203716564,-0.005822204299009847,0.0467463327963325,0.035379721233506474,-0.09957768187572283,0.0715676401749376
TPH1,0.0030553476416517295,-0.0240304983631181,-0.014513660485370188,,-0.013349799093442078,0.08476547610857198,0.031678241925572,0.021318707652159402
TNC,0.04421271268409118,0.025874438029481438,0.14194433289561062,-0.00696017240853505,0.03595466903982533,0.00955906326280709,0.07605721806390135,0.0867872451329261
TNFSF9,-0.045757366326637065,0.005157936520815336,-0.027584396668121777,-0.027167046471197283,-0.022649545049212547,-0.03609848054363007,0.06221666325306218,-0.04531501683875266
C4A,,0.0048456213835429566,,0.043073608591001636,-0.011734980534081924,-0.016352008853494283,0.029598511392737028,
CNTN2,0.026043977097198065,0.01593350392510501,-0.06952822553817595,-0.014413924133126048,-0.03753267378665106,-0.017227410749067352,0.017833276599046384,0.007828382196358018
F7,,,,-0.012410598901877632,,-0.02060258705154697,,0.04634130399094324
LUM,-0.05805553367339456,-0.030857435305536085,-0.0038694664249024372,0.0868059037726949,-0.02802032002158399,0.027126191714484507,-0.0630560099197897,0.06625960391219753
BTC,,0.009055185625827121,-0.006196393509991544,,,-0.014905247421163214,0.0107735296405827,-0.034943921306745646
APOC1,0.02952980510182048,-0.04260993609726458,-0.08253925916361352,-0.012055428855188604,-0.023251428260619652,0.04027406915095137,0.047714854953129195,0.050275208165286876
PKM,0.040197249062404766,0.05673662691054166,0.09860571650955877,-0.006363492424902028,0.05664675127523631,0.012907634257311267,0.11617279262093272,0.12844469129351904
TNF,-0.0269392195791274,0.08346094758137562,-0.03135567499247623,-0.017666662672589904,-0.01520554926350981,-0.014467013738496886,-0.030055212534090412,-0.026108204662669065
GNAS,0.015234609959344612,-0.08502273702176655,-0.07658185321466561,0.04949939154720284,0.08777479454668992,0.050656000634880884,-0.042630840348109586,0.03665670451314866
BMP8B,0.006046178070556361,-0.019144492694160485,-0.01538608808126781,0.1285081987105136,-0.041097114448566986,-0.008816680866374979,-0.08541257929745022,0.1216444391257089
LIPH,0.05494819925192168,-0.0028919616090693962,,,,-0.01468766926066947,-0.020572921256512305,-0.0416314036654285
CCL28,-0.024379006371005298,,,,-0.010586970598337258,,-0.017021966576877726,-0.03950056166856148
PTPN11,-0.06853722682181723,-0.0015602077564213607,-0.062364502947762045,-0.028900956947277064,0.017863664643954485,0.017157599588106587,0.04969138071744341,0.0508486926077031
ADAM12,0.06532245349484483,-0.009148416974493291,0.03771526313203427,-0.0025446419474215777,0.05068725427991427,-0.028480504454249368,-0.046762786515095994,0.0528342912962143
EPO,-0.011420938366745795,0.04122315576047846,0.03139366816394418,-0.011284195415507386,0.011756335352899478,-0.015951183921486835,-0.018101446794242894,
EDN3,-0.016498261417632484,0.00027680782554401396,-0.015954791134326123,,-0.013487551133261739,-0.02090754103207906,-0.03289019703320026,0.007730699548621009
CCL22,,,,,,-0.018053304594633404,0.032573458197707045,
CCL2,0.058384008584776055,0.03294866072109549,0.11163628826748886,0.00226575618226716,-0.019782000294674838,0.007841490015188567,0.03851303006026506,0.050532254439607426
DSCAM,-0.02637363906250028,0.037723540989472185,0.025808931736918464,-0.016601587460624113,0.06857373644426483,-0.03815852162272089,0.019122919065067478,0.09773414017014415
ANG,-0.005512581472966419,0.06441406068383182,0.07523214894626583,-0.022979268256052822,0.074418221245157,-0.020448284359920434,0.026114742970640814,-0.004293552788217383
FBLN2,-0.04716639255715615,-0.019311425756251808,-0.038867518675258055,-0.030984698263925987,0.023085821060540083,-0.01702539535633693,-0.010992455054580186,0.053852636739126165
VTN,-0.03156008889980667,-0.024617023106851238,-0.01570179903212235,,0.10865416810407037,-0.018233294815077305,-0.029520438280103232,0.005951276440070618
VEGFA,0.014495428052127966,0.1019200665976273,0.1317128354622545,0.04166422647572898,0.11276157116102968,0.0006678217596854757,0.06269220722710725,0.08830511365079217
F10,,,-0.014650044208374563,-0.03640763887275591,,,-0.005420935728671931,0.009530084950223795
SERPINA1,0.08566098406709895,-0.007860199806266583,0.023857168941418753,-0.023665133966038972,0.01271488379535718,-0.0042438941905428105,0.03146105646644277,0.07621312454144644
VWF,-0.034939769284953834,-0.028325089227935453,-0.04691795557862061,-0.053804239075844154,-0.03993444239415735,-0.04563511801267598,-0.1053007502176362,0.0007530706262152935
GDNF,,-0.015571773058869238,,0.005254013301009878,-0.013349800014265598,0.033259942073368624,,
VASP,0.03598712583477524,-0.025658200401915857,0.048406078207875486,0.00625967927308523,-0.030116263008662682,-0.07392968253430818,0.014947434210799138,0.005875219174374111
ADAM15,-0.01840885393291368,-0.005990698979457536,0.0319956717025967,-0.01565940680854393,-0.005295916446724222,0.007127129111794585,-0.059168598626161514,-0.002291805693233393
WNT2,-0.0079674091483295,,-0.012617215678510756,,-0.012493433541023974,-0.019785860126436353,-0.013154293415350495,-0.022895159271195554
CALCB,-0.02966995952949946,,0.11701938387151768,,,-0.01731624654269669,,-0.01413606911555392
OLFM2,0.05444020518138596,-0.03633810403253492,-0.08505013645010069,-0.051783787837294835,-0.01842619406360712,0.060618201083449195,-0.01017245075647768,0.08281930606229938
MFAP2,-0.007180250132990466,-0.0037462080553672798,-0.025379336279187426,-0.07568952023582803,-0.031247547965374035,0.005470097002884429,-0.033291907204547,0.02093411715913633
HLA-C,0.06596956566342402,0.03640870424442727,0.06902403546970319,0.0325883101766743,-0.008065259716272446,0.01410499062610387,-0.02379959953779361,0.13730719485463427
THBS1,0.08226038517878072,-0.02174261222536137,0.13228234964099062,0.02901344494429506,-0.029945814522275075,0.08672281563901853,-0.02736390563147307,0.09546606955374028
HSPA4,-0.027726692776390567,0.02326412214693066,0.027351780591488337,0.015775389819817413,0.04222089584920746,0.020184833179435865,0.02492265979804304,-0.0071387594454522555
LMAN1,0.001594180839897693,0.08880919990653927,0.11321137873345159,0.11787538202659434,0.067494176236602,-0.04557616837768796,0.046603121012566036,0.0668013355768576
LYPD3,,-0.014036334660498827,0.07523430583672551,-0.026544374359511503,,0.039993476756300855,-0.025924098677581452,0.08597490661599295
APOE,0.05370090437501336,-0.10644224620236725,-0.05836351945802837,-0.0013113689197535934,-0.06296416879982872,0.08650904410543817,-0.07997560945369143,0.06188269981208793
SOSTDC1,-0.0189774024813875,,-0.019602545233767286,,0.013025125817035365,-0.032945378943871485,-0.0015880124496413335,0.05730237767418636
ANXA1,0.02817291678707969,0.012634250445512968,0.10559223543894185,-0.025481883330991207,0.015134807812726582,-0.005647960889316083,-0.009716959799290945,-0.08606495768264626
WNT2B,0.034960214920453626,-0.028868525687796805,-0.022551396968673025,0.06226730055978765,-0.021860234836848177,0.028693862864447826,-0.009834175472891588,-0.003977826975290773
AMH,0.07614586165329176,-0.00496947129665544,-0.01949773494768209,-0.02770328403638695,-0.019585754142080563,0.029205166349190338,0.0164478032246279,-0.01682064335857348
GDF10,0.09858903237885423,,-0.021606374984601082,,-0.025683257908150625,-0.006480309899202132,-0.03854913418125913,0.1332483978033935
EFNB3,0.03458674800614486,-0.030739579015824955,-0.037603987165488094,-0.023837171271937962,-0.044020720036043764,0.005563155296680021,0.01939147379893889,0.03458331030566534
LTB,-0.03364582092229088,0.011476184320460341,0.09922557317965425,0.03133147406001493,-0.024812619642687495,-0.045931465877414264,-0.05575855994458764,0.0034064369067049274
ANGPT2,0.025874308206463813,-0.0735770259969736,0.0006303206682015648,-0.023101229287509736,-0.04143166008847192,-0.029793360641696697,-0.06942487770517014,0.025356813421233745
ADAM17,-0.028703065504161508,0.034803758531359134,0.051519544410680136,0.0013451315702772972,0.1196285538815017,-0.013587346934688627,-0.050728943174353856,0.01976268963975528
LRPAP1,0.05023854438097359,-0.05463940889556596,0.023406692114383384,-0.07355067598557988,0.05870565350814079,-0.004738157508531077,0.03988601102535603,0.041227534923234374
NID1,0.038767824806602125,-0.06979404951493944,-0.0650323107413169,0.008880208979910504,0.005462705124116017,0.008854807754903323,-0.08200696991471823,0.07775377830740784
MST1,0.049398238772502184,-0.027963769067583126,0.0173135960514943,0.032180269139196874,0.044654947569068286,0.011788717953324649,-0.007288530194929117,0.022310908608542485
CCL14,,,,-0.017405922392287526,,,,
IL13,,,,,0.06996985099818738,,,
DCN,-0.03144180172577351,-0.03986058121486067,-0.03537874393411095,0.08471480939993045,-0.03165868068932344,-0.057537161430029765,-0.06673293548958155,0.09863081206964912
IGFL2,,,,,,,-0.04782705076381255,
COL7A1,-0.05791097794856913,0.013832882314705131,0.006745599518153435,-0.03022090372365961,0.025758193548979427,0.05804897554468337,0.0034368147589271016,0.0610855059000788
CALR,0.0009496088826356061,-0.0725561880024719,0.1116350538752891,-0.02139521865733702,0.11717220524967636,0.012895618232499075,-0.01854339571931629,0.054231085202675645
PIGA,0.012288805450706491,0.06261906756080077,0.11224977877736111,-0.00785634926881304,0.018008987600996906,-0.050519053429530614,0.014374650153087157,0.03803303901989777
CD200,-0.02270941791861129,-0.005308073063727731,-0.07625026115873554,-0.043345810185912666,-0.038618323719332236,0.06350319710226261,0.017007210732152448,0.05438141097976268
GRP,,,,,-0.01348755316323879,,0.0562913554401884,-0.03901385734913536
CDH1,,-0.027324444870332643,,,-0.021949106246947514,-0.04584405313988051,-0.03642115622209558,0.04971630544320894
LPL,0.08196113920047382,-0.05202092853136028,-0.08064285873121539,0.02239746666884649,0.009784051951399706,0.054276313122331624,-0.03490671302292411,0.08867502303731047
SEMA5A,0.008695220460762059,0.05643794160846741,-0.019779242959561787,0.049051345867062605,0.016329786321478103,-0.02926610566589274,-0.10128004517907506,0.1268245020784082
SEMA7A,-0.021822327695512612,0.0009110946888679594,-0.0512996412229383,-0.045440087509481426,0.012920812504143139,0.024276627427198653,-0.03136766600296508,0.029640486726046175
SEMA4G,0.07057034126442366,-0.012448052558773372,-0.025412998666867997,-0.033165477050319886,-0.015173379794195896,-0.0009647954531628608,-0.04595087794974403,-0.00932957113968549
SEMA3B,0.033287633871923204,-0.026326232539837374,-0.06807831546761854,-0.061633257924036094,-0.01886507333134981,0.04519349688122551,0.059843139622441414,-0.03137935582938424
RPH3A,0.011513275268329855,-0.04265133273771541,-0.022232032743205607,,0.0029644906379364456,0.016049727698172353,-0.04352821677515189,0.018942861711619227
JAG2,-0.026837454814156836,-0.021874023036718804,-0.00847612430388584,-0.022842215319219965,0.029969048573035003,0.013568628800747853,-0.0667505801456447,0.015159723997584714
CGN,-0.03468110449032233,-0.03713258380057128,0.03821912882710954,,-0.03342363972712126,-0.011551270488218541,0.01192789924251561,0.026790747073895952
GDF15,-0.06672143088381971,0.07011738489459006,0.04665152695040844,0.029122889386668915,0.03324048468803835,-0.005281672293836814,0.009505555159425739,0.05567998312510927
SEMA4F,0.02341100167086655,0.04523594857155997,0.02863501880155928,0.018949512800150305,-0.051701432897335746,0.013640754674329247,0.006331418346956201,0.04789554488867067
NXPH1,0.017348702110803256,-0.012799425906144375,-0.029106263133089495,,0.033943681646066044,-0.0409102882853076,-0.036087657722081626,0.10106206410782856
ARF1,-0.06959950949983032,0.07260901218331156,0.047043540591012976,-0.016609896536060924,-0.009076795404213179,-0.0070235713805237385,-0.07604822961211295,0.04132752658311502
DSC3,,,,0.05576201635629005,,,0.004298455371202914,
EBI3,0.01341934555934688,-0.00748570478796829,-0.0272105136857054,-0.01687355555779499,0.07346237691101078,0.0038828613540621915,-0.0032958623941899464,-0.006819571319153983
TIMP1,0.06205863443646359,0.05486021303629786,0.14238129462203053,-0.060127687394872835,0.004174538167085404,-0.021287304890651764,-0.08639399411037442,0.12637441305700317
SEMA3C,0.0019006269262164166,0.009655508124474176,-0.0195482168267756,-0.0049364010949156925,-0.05195890716553819,0.06914044360870453,-0.017827327840247688,0.025102103937156367
GNRH2,,,,,,,0.08888394906592809,
GAS6,-0.011532810843230783,-0.007657452088832846,0.010097089563799027,-0.017523712570005467,0.09580032198541229,0.04826012810046336,-0.024563270483384442,0.03768690071505362
MEPE,-0.007219058626491176,-0.05168665496222152,-0.029513577085977485,,-0.024732257223228145,0.005280778093239269,-0.008149541659348059,0.020523512856483607
SERPINE1,0.07608805910376741,0.08246759783742919,0.13036230881157784,-0.022783593291972888,0.012553288129233274,0.0010149084912174865,0.08283289420594077,0.02198701988495352
RSPO2,-0.026059605183776705,-0.0158620016163312,-0.02579862760038056,,-0.029244191623015833,0.017939155868648984,0.11136217521647179,0.031031106140301044
SHBG,-0.02432838128944759,-0.02538093485660179,-0.023554452206039994,,-0.0107581387201587,-0.02390106613346928,-0.037950725118647326,-0.02554421604847306
LGALS3BP,0.061758384237581204,-0.0006065977380207787,-0.022960206518908746,-0.06133927782192989,-0.04222282635279273,0.016777837575943172,0.05490568015925934,0.14950199200896713
LAMB1,0.08179966234131493,-0.004858211025460294,0.10363435305510259,-0.0166014532827003,0.0265646590654008,0.01179256785730371,-0.05545235036091041,0.11163486670766437
SPTBN2,-0.05143263898189198,-0.01163486425275156,-0.04951964857315657,-0.026254545415874155,-0.03242160349748584,0.0206762613556202,-0.041292628024353475,0.04081938219866086
COL1A2,-0.0004742009250034647,-0.03643757904988769,-0.005149630318088354,-0.013953650818585225,-0.029529699421263506,-0.03090703935778835,-0.09434584703086622,0.12549712298007995
DEFB1,,,-0.012772439530210717,,,,-0.006745897414029411,-0.01723708620924301
CEACAM16,,,,,-0.019528458521677044,,,
WNT11,,0.006041059306339538,,0.00872300905759303,,0.01634979459758057,0.011365227945908486,-0.01153293504504434
LGALS1,-0.0385548033543931,0.09749049655570408,0.10156603688193461,-0.06996474251407316,0.004336631766637319,-0.03036384049432841,-0.010319342491928044,0.0573230048112451
BCAN,0.02768987720143484,-0.09638581452280846,-0.12722847643146157,-0.016045082058050456,-0.01357280247088749,-0.0018212732282865728,-0.05245013899132218,0.04528648304926606
ANOS1,0.06515217311287551,-0.07221577981445866,-0.02419749319570855,-0.028406119217408245,-0.0016569299087446543,-0.0027254207270709344,0.010368487769659245,-0.025565569428767847
EDA,0.05742834918932191,-0.010025289879274974,-0.027425737721630778,-0.016738074932573357,-0.023500669156131932,0.12707004743033337,-0.024974679091978615,0.01148880823631547
FGF22,0.014538070145122055,,-0.018531325305881717,,-0.024408746518830838,-0.024320564287196266,0.02808598532621134,0.06256120200937809
SHANK1,,0.007248407916187428,,,-0.015048827432019114,-0.02859011993420477,-0.03227123970858183,-0.03151481222967026
NPVF,,,,,,-0.01805330580473136,,
RAET1G,,,,,,,-0.022570556474333998,0.06476487231905007
TGFB1,-0.05220512128119599,-0.01403268087637736,-0.023999018780530196,-0.05475286872575477,-0.012183214289366587,-0.00233459832676266,0.002535012236423968,0.0543753300091511
MSTN,-0.026699447097747457,0.006876670394094685,-0.06195683955762126,,0.009377275795793106,-0.020441586065341823,-0.0065078442842733545,-0.022679229343653292
WNT4,-0.03156008490634414,,-0.020424236634557783,,-0.014924515477499165,0.006144792526636416,-0.052007805379349646,0.05132754695886378
TNFSF4,0.0445234816176998,0.008652302989652865,0.03112714247543734,-0.03462266120955082,-0.022301620508235514,-0.04030947448716299,-0.0365680012172897,0.028777583578370944
NTN1,0.029475319025088344,-0.017011414969148535,-0.02109737819982322,-0.026216871085316142,-0.044711292117770175,0.028105132767102185,0.022545118826315366,0.055206541818999005
CXCL12,0.044675169818636375,-0.07096919321029294,-0.012195219247912286,-0.08402607961601878,-0.010133115562266669,0.04496757886208618,-0.06621618921574514,0.02420761655809417
GNRH1,0.04372042005635095,0.0493466365001429,-0.02337470523155594,-0.03842297663114335,0.11073884165003696,0.064882580030597,0.032988022965051114,-0.02177612035773653
FGF8,,,,,,0.005131674620569555,,
RIMS1,-0.0378817687570184,-0.0034958274780436467,-0.03583572832480168,,-0.03929711885191514,0.11722684697666091,0.06105784198974341,0.03641518125321614
FGF14,-0.06344843777476299,-0.0007255747040256238,0.01007788769119673,,-0.04552784022411796,-0.07458904892805186,0.07603164947343875,0.09626051382865447
IGF1,0.0873124026006896,-0.035625260788007734,-0.03675424379418552,0.00693257505042937,0.04882338285078275,-0.05114210548591646,-0.010193136314763438,0.01624345036916879
TNFSF10,0.017632351898824367,-0.050841643971016245,-0.00899441669929306,-0.06183716938425018,-0.02945595585768011,0.00831897263495754,-0.015962189870474024,0.10119654704797575
GDF5,0.022703742151754126,,-0.016932385244475507,0.05262269742883068,0.04977862025071309,0.05776636458244978,0.05538070473509891,-0.01622153358618895
CHAD,,,-0.018087325447034997,,,-0.0364029253624293,,
RGMA,0.05970055355969262,-0.07308937006114946,-0.07671190987939355,-0.030440662744049614,0.049248144911564755,0.1047720979566469,-0.00046137801435326703,-0.03479987317787018
WNT16,-0.01818678445118265,0.00032752559973728154,-0.011128821422362007,0.011639129506430349,,,0.001233191827873164,0.07320197829112567
CX3CL1,-0.03258083661677603,0.026961862631703037,0.051674097894893974,-0.005538594643822592,-0.01889643535182746,-0.024582585201441895,-0.012601390027848557,0.042632987636122534
FGF1,0.024250782200376197,-0.06120450954411147,-0.08316950482729694,-0.02365333767192995,-0.05511725231372132,0.05189870522399129,-0.023739270071602564,-0.10997145603478888
ALOX5AP,0.010899314689347305,0.03445869810009713,0.11060171184005547,0.07215275461057842,0.012084071448670294,-0.02575081836486985,0.08174068670756807,0.023694028129977642
IL1RN,0.01016279274581946,0.18146788974597391,0.07746030941101241,0.05559357876660873,-0.01173497795091099,-0.018291261110867187,-0.007804010803452625,0.059524375144693054
PCSK9,,,,0.014277274825306037,,-0.015747212883146164,,
NPW,-0.0043848821898764415,-0.017769431325016072,-0.020221509113735037,0.07863919667983728,-0.01307021045181648,0.008579473000457622,0.03915208208422932,0.07895893916303999
CXCL9,0.07237710913496517,-0.02878638183090554,-0.017747880459021276,-0.021235150891091195,,,-0.01032123195192481,-0.03778541591393878
ANGPTL4,0.007855255892623498,0.09506206683463647,0.15204281422444532,0.015162328055219488,0.06850398381227908,0.05942113995485525,0.027323736115639874,0.07349296233951745
CCL11,,,,-0.0166015847277769,,,,
UCN2,,0.010603921509231068,,-0.0447256538267153,,-0.02722860423362631,,
OBP2A,,,,-0.013279892148348033,,,-0.020332662495865364,
COL4A3,-0.04369763249113552,0.01892282589995176,-0.06087176779257743,,0.030436483816796672,,-0.03289019906349216,0.01356980249912168
NRG3,0.023488344485965734,-0.04429194579259511,-0.04171080384210142,,-0.03970480361743068,0.01331639156079884,-0.03611219928421584,0.041496177000535206
IL23A,-0.05009856046859393,-0.019384900051826044,0.13488145028694914,,-0.01800580927286931,-0.015747207389858377,-0.01485079198146035,0.0823402194486806
COLQ,-0.03881467374987634,-0.010371428438253245,0.004901003245435317,-0.04187561866754436,0.0049932543276143175,0.034216788256317125,0.0034390924863683028,-0.034825728963125246
TNFSF12,-0.00695390091478245,-0.050841506808259496,0.00014827190805238668,-0.018686129345101606,-0.02448693571501842,-0.02017675351331086,0.015580172098368393,0.06861345728923851
DKK2,0.12439617574513476,-0.012502865475725817,-0.012301238150063936,-0.026346900689942842,,-0.01858848502437763,-0.0037662679252868855,0.053950909994123525
FYN,0.087067342214685,-0.08901854886708765,-0.10103143865954703,-0.002941285250518542,0.004572504156783711,0.026662734051670724,0.04134886784774557,-0.0008642448668920315
ACE,0.0008998785771482132,0.0007361806119205104,-0.014836535990818505,0.05398278700008349,-0.039994592088523594,-0.03736795631528855,-0.041707346268806865,-0.021980859378467856
IL18,0.018999235613298263,-0.028471205373696795,-0.06038201859784945,-0.035819012991068475,-0.026618818889053267,0.021563244646866053,0.06045851295935622,-0.00032433161359573674
PPBP,,,0.01958584089236571,0.017732281466756178,,-0.0192809410634371,,0.004269199985730131
CCL27,0.03180066452342905,-0.029028569670316123,0.07265321877938546,,-0.03151675964789833,-0.02393848061839959,0.06762647658708393,0.013246390316150753
SERPING1,0.10909777959961622,-0.01111388548533074,0.07685595318629686,0.00410545568901533,-0.08600816359662715,0.06865117911847791,0.02355943698066414,0.08440754429540741
AZGP1,-0.021299823628518795,0.08354182621306841,-0.05799336227448175,,-0.01269652543712325,0.046841420237300445,0.04723215630515436,0.11239780631048191
INHA,0.0827571267874606,0.05574779740322602,0.025643021647662495,-0.02283666835019415,0.0360901113654635,0.014496323576088191,0.004178402666358549,-0.03812748226743
SEMA3G,-0.04008072933825465,-0.02322865850382582,-0.020119496065189247,-0.01830390636397034,0.003476128926091021,,-0.03390972975422622,-0.05483730851121024
COL6A1,0.08003986494545405,0.003507379629525584,0.12765975702692736,0.02301268281902002,0.05369859999047562,-0.0393100554320348,-0.07544750330356068,0.15901497235558035
FGF17,-0.009262490729589446,-0.023126734008733694,-0.020923683500049004,-0.014098634183946222,-0.015536931866894223,-0.027678380119480882,-0.019370791196901896,0.05072114027356481
TNFSF8,0.08265276675856242,0.002371262867249137,0.019121334641322187,,,-0.020921272388169064,0.07018361855353926,0.010260564677974407
FGF20,,-0.010171028365388123,-0.02382199743393791,,0.07997555774323714,0.05529523098179001,-0.033348163774418405,0.1003357816596153
ICAM3,0.023290228636347703,0.10993621228582807,-0.03159927982883686,0.0018804414943199895,-0.022222427151261083,-0.002096551439235253,-0.04436770228802797,0.055876681067776345
LAMA4,0.055293017743157605,-0.037539712445982025,0.044976992166934564,-0.00367383046455953,-0.045218703503818125,-0.018336498107619476,-0.08433866909456375,0.06157256347856281
INHBE,-0.034505846366262215,,,-0.016325499056421753,,,,
DLL4,-0.04818156832408114,0.02270280287514615,-0.0033194350011347897,-0.07374766447376209,-0.01904425645905557,-0.05878746075749874,-0.02975346081983182,0.02543237572724305
SEMA3A,0.12977388863811715,-0.010858427105756175,0.008520516433411908,-0.01360037503321651,-0.023248018909322737,0.021698991502743997,-0.021823594031133844,0.003770633746898183
RLN2,,0.11135694464569128,-0.017861666073428567,,-0.011256683260452602,-0.014467009041752268,-0.02235606629024899,0.024792319096195874
C5,-0.02131480199204395,0.046427579967555324,-0.0057536744048948514,-0.01900186850199568,0.05961924427846129,0.018474275188247048,0.02771024949843134,0.027217294085781073
COMP,,,,0.06253156592945754,,,-0.027617044021940148,
EDN2,0.009228639978731348,,0.05737472353760924,0.10726559683764211,0.09335582251857596,,,
C1QA,-0.02344586824016818,-0.04688614111776627,-0.0848219481119176,0.034070716095237256,0.008452359691614071,0.038910744305003186,-0.060667174575772656,-0.006251341383449996
UTS2B,0.12046493634643071,-0.015862005102016012,0.015843931178876162,,,,0.010262132808142472,
COL9A3,0.043620122639984465,0.004517021659567534,-0.08474554916992877,0.021022988099467343,0.042543455509618334,-0.041064587026015086,-0.055630158382230656,0.08714412381391878
DLK1,,-0.026400568622387263,-0.010402640914420152,-0.020564996694989793,,,,-0.029346109447628096
HGF,-0.0184122106344578,0.02328019025050045,0.018926305747484544,-0.08597849440355634,-0.017145179651352316,0.0644543738294514,0.07168450195987586,0.03593324385109758
GIP,,,,-0.017141607371887736,,,,
P4HB,-0.06186041537748685,0.043729864474838835,0.07823516195455253,-0.039056227510292654,0.025858824259678812,-0.019434188180725433,-0.058032078093908666,0.1291566384968836
ADCYAP1,,0.004282459961052969,-0.021022354932134887,,-0.01658704173205373,-0.04458573324614038,-0.03424893098443915,0.05998943576551062
GREM1,0.12306807320916599,-0.01370974524553068,-0.025463626001339033,-0.022153955359051763,-0.03823768161873779,0.03933154500243079,-0.018739033509081297,-0.009331407180121272
EGF,0.03706958088793234,0.006789992707666812,0.023416951715917497,-0.01687354987292252,-0.02048840934968984,-0.017688304567331586,-0.01375992815696262,-0.027567040424086472
VEGFB,0.0017793043309398742,0.02218483959822079,-0.015031116174526666,0.025729180305328524,0.03535178878868917,-0.02529360295693775,0.04918025512801489,0.01669770346311415
FARP2,0.07784526045411867,-0.01802707794673655,-0.011988571861129626,-0.02588831730615082,0.02642768486903005,-0.04676323355114671,0.019973900446489827,0.09761866424656052
IHH,,,,,,-0.018937598645234883,,
LAMA2,-0.05766880528932668,-0.03796619763868892,-0.04784673382495152,0.042438448914863675,-0.013313902970272368,0.09724424906794815,-0.006735974082252793,0.08048081944944423
NRG1,-0.040824806998119356,0.006014505364169676,0.009689611458835795,0.06838971571415428,-0.008064093801740117,-0.0009208596836407295,-0.006568999274987984,-0.008091052040052407
SPINK1,0.057161593558930114,0.046494576580833134,0.0488777276047675,-0.02199481014112415,0.1056661818443749,-0.03993031068128737,0.15049115177407338,0.047054064385171734
EFEMP2,0.10804626096100177,0.01869441615937127,0.047654154762210944,-0.10369302571636883,-0.008533549890534075,-0.007636769919164678,-0.04244649522289344,0.03872089464404865
SELPLG,0.0249591143154503,-0.06541885038684418,-0.007807849128423701,-0.04937513109273512,-0.01901005149098465,-0.009689138513370374,0.007367468924073815,0.05978166245852515
GDF6,0.015026979666235637,0.04919823755807481,,,,-0.022420007263357043,,
