,UKF259,UKF260,ZH916T1
IGFL3,,,0.07141838058415897
BMP1,-0.03828224578856017,0.006652093795975485,0.04956389467333102
NDP,-0.03897790786144084,-0.03848905823884028,0.05498953177736894
TNFSF18,,,0.037306928756226584
RTN4,0.04321568670612278,-0.045957462656723846,0.04388862209354756
HEBP1,-0.0155228659902924,-0.003995098242750941,0.019644714173032044
WNT7B,-0.022753995280856167,0.027948250483023313,-0.019375444105098883
PTMA,0.05468779766424753,0.056740653460193316,0.07635440793656678
FASLG,,,-0.016133862178077208
CEACAM1,0.01727249509408153,-0.014562084186546665,-0.022447899587766034
PDAP1,0.05107935559661617,-0.013580952337543282,0.026125157229535824
QDPR,-0.013241882829578071,0.05862737477820368,0.04362106666111662
POMC,0.02177487361761151,0.024892345037968704,0.017918612096772514
CCL17,-0.015228933061595151,,-0.014623533915175407
VEGFD,-0.0001865751930181947,-0.013932177671296701,
TNFSF13,-0.01050457719230214,,0.027738487050097675
WNT5A,-0.018821186123793347,-0.0595958062563412,-0.013919272203661699
CXCL8,0.05393603684278246,-0.0280800805554514,0.0648683891768222
GRN,0.004857165327064593,0.04451919180374201,-0.008575948954786554
MIA,0.10178899480224053,-0.022547416151566007,0.05739923504442901
COL4A4,-0.0001420964003687625,0.024308718763417538,-0.04294472200714522
TAC1,-0.010128238952240144,-0.06721664853655997,-0.01922412231501383
RARRES2,-0.04624236935500251,-0.04083997455381527,-0.019966725244311107
FGF7,-0.005484009880493566,0.0011679205503689562,0.0033294859363964535
HBEGF,0.015059890424707909,0.018369481582566006,-0.022549156548220938
CSF3,0.0950044455598821,-0.046418344690841634,-0.015396325266306665
PI3,0.07990205289039685,-0.025741999673072155,-0.03345109987605229
PCSK1N,-0.07198363571393177,0.004203698451154887,0.01828892051243
NTS,,0.05282235635733621,0.05098408294908583
SFRP1,-0.013287832749183917,-0.01589420199261433,-0.022270047313947838
CXCL13,,-0.01575135715291243,
MICA,0.07102732137079408,0.012538794676476398,0.012490822357015213
TG,-0.01433967678409954,-0.033710992484289846,0.08259703027936403
ADA,0.04039839518094821,0.03196256317780448,0.11671585702652408
LAMC3,0.007038427932224592,-0.04404091706719813,0.019365980166490767
CCL7,-0.01036756340398213,-0.020883391457257316,-0.016133856441068396
NGF,0.16402278354226432,-0.02229084680953573,-0.03841716996705599
TNFSF15,0.01311756407848209,-0.015461992168781002,-0.004001069666163919
HMGB1,-0.03332119140319687,0.02562133677396576,0.050934979687732904
ITGB3BP,-0.013831540423798253,-0.057651371619066284,0.03188168412735349
