,ZH1007nec
BMP1,-0.029362026891067476
NDP,-0.0009763667278708081
RTN4,-0.01678733029954336
HEBP1,0.04685950018944256
WNT7B,-0.018371823578894816
PTMA,-0.09332470016883772
CEACAM1,-0.04449316691222827
PDAP1,0.00335054645773085
QDPR,0.03890787385768436
POMC,-0.04354119660922429
CCL18,-0.038150564530196045
VEGFD,-0.04298087546548488
WNT5A,-0.04062629965799764
CXCL8,0.0017461117583840709
GRN,0.020620243846205345
MIA,-0.013252447387088164
RARRES2,0.02057370141989173
FGF7,0.01993477431445374
HBEGF,-0.027672400382004175
PI3,-0.06106908036136537
PCSK1N,-0.03254179898035067
SFRP1,0.017128061003131977
MICA,0.03186887545135274
TG,0.015124907194143283
ADA,0.03354290595816931
LAMC3,0.020079769734417097
HMGB1,0.023702623723851193
ITGB3BP,0.06798755332843322
AANAT,-0.009270648214099416
IL15,0.03227345743917924
UTS2,0.013434308914585984
BSG,0.00018851863146605668
ADAMTS3,0.025702461874939634
CD34,0.06409595531197956
PLAT,0.0019782751792721777
CKLF,0.05674005528332441
CD24,-0.07440232830697474
HSP90AA1,-0.09677434795738901
BMP4,0.07861308331431745
SCGB3A1,-0.01671704885367892
IGFBP4,0.02993745548520027
LEFTY2,0.09645665433622458
ANGPTL2,0.09079456340934328
LRIG2,0.007627738846172996
ICOSLG,-0.05531911027281168
NPPC,-0.03268831816612995
LYZ,0.06673232329636683
SPTAN1,-0.015087164472885465
LIPC,-0.00894824854445517
COL8A1,-0.08203218718406148
GSTM2,0.09336158314481596
IL4,-0.00745759155420591
MFGE8,-0.01586381144628886
TGFA,0.023196842972916264
SLIT2,-0.08098210533984547
PLTP,0.025588236647770563
APOD,-0.04574443112610531
B2M,0.06930634293254473
OMG,0.012093468102419222
CXCL3,-0.07499754440020383
CXCL10,-0.002571942616064433
NCAN,-0.04401871738320032
TGM2,0.11464094067577713
VEGFC,0.0633324963420966
WNT6,0.0476605437421636
COL9A1,0.09372322772163778
GDF11,-0.05201088709939564
SORBS1,-0.010879487758417699
DLL1,0.09226033218228508
TLN1,-0.01565361690183756
SHH,-0.061482258561551886
PON2,0.04191060726484522
HPX,0.19286670360931046
SFRP2,-0.037005280857497456
HP,0.10644508063269509
CXCL2,0.12143058712977683
SEMA6A,0.02988244330549241
IRAK4,-0.01120881391498318
GSTP1,0.029925444999266287
VCAM1,0.00532084713240819
NXPH3,0.1781257113272189
MTMR4,0.08342548212670703
IL10,0.08998015935363195
SEMA4D,-0.06404109507613488
TRH,-0.057436677292955714
SEMA6D,0.017393969391320832
CEL,-0.047399662504839776
PDCD1LG2,-0.051527720329628816
SPINT1,0.07566770349231404
CTHRC1,0.007766565697317408
PODXL,0.04242596425249979
JAM3,-0.07050798840186345
TGFB2,0.02784887387785602
COL18A1,-0.01909937935542247
NODAL,-0.00544456734317917
INHBB,-0.010996965832063365
ARF4,0.08758821405755779
CXCL14,0.013315115436769063
LIF,0.026738887826755004
IL17B,0.039620835549395744
MMP1,0.05364988326227517
ADAM28,-0.02507206443002929
TCN2,0.06348644484778651
THPO,0.10014077338791577
CUBN,0.05655615528560672
TIMP3,0.031618065272812794
PIGF,0.07279202208645892
BDNF,-0.0333857151607227
CCL5,-0.0006916233950564892
GAD1,0.08093952208790495
COL14A1,0.1153629506175195
HLA-A,0.04762333010080365
ADM,-0.11851815117765335
GNAI2,0.09298870271660267
COL11A1,0.018203531791532106
NUCB2,0.02666186636655453
CXCL1,-0.03522684146104188
VCAN,-0.01802275131074994
MMP7,0.11523658787023153
PTPN6,0.03605547520641864
PTGS2,-0.055812623096822736
CD58,0.015536160741612121
TNFSF14,-0.045478494854666124
MFNG,-0.08158965949097005
ICAM1,0.07706605137967668
PROS1,-0.017589584081436578
CLCF1,0.007188975460336348
PSAP,0.01039373733782851
EFEMP1,-0.003380665083157243
C1QTNF1,0.022119640186799273
ALB,-0.05239475265462072
EFNA3,-0.07747106497642331
DRAXIN,0.01932813636119849
NPTX2,0.013904022358659169
FGF11,-0.01841195601769587
CD59,0.08174242943597766
COL9A2,0.010168974547857422
DLL3,0.003960420716407252
LIN7C,-0.030526811559670703
PSPN,-0.024839002309863835
ANGPT1,-0.019345976087767933
L1CAM,-0.04035753053646222
APOA1,0.06475120640302653
PSEN1,0.07425007776154342
CALM2,0.004713946987946668
CLEC2B,0.03600449829170811
NTNG1,-0.05948616528231308
LRIG1,0.09284582896860626
GHRL,-0.03256278051785227
NPY,-0.05151414791806214
MMP2,0.07102939704851065
ALKAL2,0.13967341399065544
CSF1,0.0341161151865552
SEMA4C,-0.030270191812839044
ICAM2,0.00398143010138413
SYTL3,0.020633682656244393
IL1A,0.02410820765398524
HLA-G,0.06565986633582344
PGF,0.025234341140660373
LGALS8,-0.01380131743007581
DKK3,-0.021845895147308014
COL16A1,0.026290461399969135
TPH1,0.02577106166280569
TNC,-0.046340473398650266
C4A,0.03720841444400152
CNTN2,-0.04203585159462003
LUM,0.03225840802727075
APOC1,-0.050241943053202266
PKM,-0.01053020963972032
TNF,0.11780221787842578
GNAS,-0.07096879655318306
BMP8B,0.05360259240890009
LIPH,0.06387387961121568
CCL28,-0.038150710551259855
PTPN11,-0.036912793112429176
ADAM12,-0.022438795042973435
CCL2,-0.008744767275901956
DSCAM,-0.004492536289072855
ANG,-0.0010661700272743633
FBLN2,-0.06557018301450555
VTN,0.08415980014779945
VEGFA,-0.03624643196383739
SERPINA1,-0.019311383912435823
VWF,0.035413407707150575
VASP,0.07488665066256982
ADAM15,0.0779273443831426
WNT2,-0.02163110122696689
OLFM2,-0.04685654053974375
MFAP2,-0.007735227504117596
HLA-C,0.0796482472454284
THBS1,0.04507239458824457
HSPA4,0.11307426557784772
LMAN1,-0.020450781430782942
LYPD3,0.14894087636926617
APOE,-0.030169678799932313
ANXA1,0.04441541147995501
WNT2B,0.07360470319853815
GDF10,0.09492089009257226
EFNB3,-0.051966140399257774
LTB,-0.0314542937564473
ANGPT2,0.03336026032140992
ADAM17,-0.035016079760891564
LRPAP1,0.07111900765148298
NID1,0.049616906021718886
MST1,-0.04200591080906947
IL13,0.0790440499096793
DCN,-0.0028525149021826042
COL7A1,0.11052987979193642
CALR,0.003330069213308196
PIGA,0.07573315304975191
CD200,0.09640303905896795
CDH1,0.1235828021705434
LPL,-0.051458419712532504
SEMA5A,0.03209139436023593
SEMA7A,-0.02283504671887409
SEMA4G,0.03327598578768507
SEMA3B,0.041745152329605975
RPH3A,0.021113105963371
JAG2,-0.04174016967188544
CGN,0.056595558161165904
GDF15,0.01563248197621793
SEMA4F,-0.03933130949175876
NXPH1,0.019838171724257166
ARF1,-0.03285940751577377
EBI3,0.069814869311785
TIMP1,-0.03889900011453199
SEMA3C,0.00836049922950974
GAS6,-0.01940253209504597
SERPINE1,-0.10189148406439608
SHBG,-0.03582816836183279
LGALS3BP,0.044479817116371
LAMB1,-0.021185537061776963
SPTBN2,0.08921759421521451
COL1A2,-0.006960301941614097
CEACAM16,0.00678892698782328
LGALS1,-0.002257061605561136
BCAN,0.027727426500762355
ANOS1,-0.05711799865586587
EDA,-0.05017167227803574
TGFB1,-0.04438348270209596
MSTN,0.09326663898112836
TNFSF4,-0.014844995569462966
NTN1,0.04435123553613082
CXCL12,0.06319984214423303
GNRH1,-0.06861509669356071
FGF14,0.00034598214284216306
IGF1,0.08207839744735371
TNFSF10,-0.02215655349224079
RGMA,0.06997093259625953
CX3CL1,0.01881288422323676
FGF1,0.03006643852050421
ALOX5AP,0.015525846883208542
