,UKF275,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
SEMA3C,-6.519724824850313e-05,0.1355958140701939,-0.010234975296817984,0.06284572423159157,0.0036089536208395176
GNRH2,,,,-0.007506716182691417,
GAS6,-0.01679618904031006,0.024138050077964157,0.03704526913857344,-0.03530786799625068,-0.07305638401320833
MEPE,-0.03130133440837035,,-0.010625561134753275,0.1866477983297947,-0.07812263061528664
SERPINE1,0.07721437718079618,0.16112812505836557,0.0004075963807947616,-0.0004528702576545256,0.15255190347099953
RSPO2,-0.026049485697961228,,-0.010643678944823815,-0.007302471304917081,-0.027977307683010114
SHBG,-0.02216677851223454,-0.02197378975538477,-0.023907315802749417,-0.018867715357474724,-0.020966144458596826
LGALS3BP,0.009622212165049283,0.0017291259616391177,0.011823001526398712,0.038733181208261615,0.11473558227139141
LAMB1,0.03350645601760838,0.09134033976666375,0.01602699718047665,0.008421965289397981,0.01907175309814781
SPTBN2,0.017895391675973454,-0.04848436163801463,0.0064081345626167295,0.03480457617629754,-0.05170862063071965
COL1A2,-0.0020823072840245723,0.15311736026713718,0.10876719455277449,0.023746545181188888,0.010208688534964048
DEFB1,-0.011627289397298107,,,0.057188959824573865,0.018873509547505822
SCT,-0.010686911807273958,,,,
WNT11,,,-0.024228520008388932,-0.0299516295761392,0.0443549772692338
LGALS1,0.06817524714332684,0.08605874943991484,0.05153107870043824,0.037256133756067476,0.14148999569416124
BCAN,-0.022974368105604017,-0.002159576488558723,-0.01312979706535976,-0.06105777352281645,-0.01310667462357216
ANOS1,0.00718550317704384,-0.02531289767143471,-0.06226925560041901,-0.047730952637741235,-0.031464655029201836
EDA,0.015733660070713366,0.09276791272133324,0.044764779188716255,0.028857813300727658,0.012137655150177555
FGF22,,,0.0047681093911144355,-0.03314219858006612,0.08321999683980626
SHANK1,-0.015642678589793763,,0.007980807923537994,-0.019275434062805043,-0.04163798472079651
RAET1G,,,,-0.013389997983906948,0.032993157590608654
TGFB1,0.08507783007611606,0.08273880133046273,0.0038805488122039284,-0.0059051638683233374,0.039939808974267584
MSTN,-0.008160898386247489,-0.05130141086454141,0.003967024248721311,-0.05442462396491024,0.023357964835305216
WNT4,0.10291235484661738,,0.12103441191703838,0.055793116409229265,0.08645240248619342
TNFSF4,0.04101477417771608,0.016349581953860454,-0.045228571900440294,0.04657217173895053,-0.018563998046574985
NTN1,0.029322414352006065,-0.009550452527989452,-0.05331174953710198,0.010670599122404588,0.09495093262010279
CXCL12,0.02231056390720613,0.038681821914864876,0.031099671296083153,0.06350346738930047,-0.05223288490011766
GNRH1,-0.0016869002601834586,0.02501702279115624,-0.02376518490881576,-0.0007413900391466146,0.02478340557816294
FGF8,,,-0.030392246677472458,,
RIMS1,-0.04506094841996391,-0.06953209310464689,0.029495089814097156,-0.02330124649614838,-0.07781088736089509
FGF14,0.052146154934798766,0.04403156642017466,0.03698934435724877,-0.005817395304235026,0.0010106839839794984
IGF1,0.01578345659951341,-0.02527315377246394,-0.03026304482072009,0.08582497651578744,-0.013676075189468001
TNFSF10,-0.002647120889885582,0.06948695859519491,0.05260390825070747,0.046399168422128226,0.04239785969738918
GDF5,,,-0.0205389751368981,0.0425977026339624,-0.028637118556971618
CHAD,,,-0.023478650470470503,,
RGMA,0.05177090139414638,-0.011040741511890299,0.00765467855241151,-0.01762566519420195,0.05573200390121224
WNT16,0.043387969913757214,,-0.015021001202065329,0.042327477353981006,0.09398357452924698
CX3CL1,0.018695654505192713,0.10401976771046523,0.033448411792279434,0.02383937944138344,-0.023469370184600505
FGF1,-0.02162342405488244,0.026940997311114954,-0.013252413255088101,-0.002776590498771637,-0.1544353514201801
ALOX5AP,-0.04388489391666763,0.03937703194695091,0.025310956189210018,0.0025428133036380115,0.13988081722277343
IL1RN,0.049843723670203,0.054336687859721684,-0.0418528801626164,-0.01924739074789668,0.06282373877616707
PCSK9,,,0.08599652298113626,,
NPW,-0.014825929616706993,0.06210365770657677,-0.028678603677924415,-0.041830031163121874,0.08683284838236327
CXCL9,-0.00041092649900256024,-0.05352438611624547,,0.019179701454201344,-0.03945972250388715
ANGPTL4,-0.028942460120739345,0.033850887277402035,0.05279658039796576,0.020356143968057613,0.12597714140202426
UCN2,-0.016745339719005523,,-0.01647558530514619,,
OBP2A,,,,0.008698455697633523,
COL4A3,-0.021661873070039587,,-0.023042974840860434,0.05307030474908691,-0.013668826084914567
NRG3,-0.03863209441647598,0.16629942246505397,0.023459185814547766,0.03659207643519844,0.019764866342038175
IL23A,,0.05127860531980715,,0.03144298931822582,0.06858318086303207
COLQ,-0.010529912276916343,0.03316246280686775,-0.04241276961319131,0.004644888621019983,0.1205226649400907
SCGB1A1,,,-0.01686941440872443,,
TNFSF12,-0.021646661135387473,0.07134186098278261,-0.028219729404274797,-0.008761088430347641,-0.024893691402526025
DKK2,-0.017168148581953372,,-0.019417437318914304,-0.01892737615329234,-0.043090919808879274
FYN,0.04814422789103568,0.05726355090539989,0.01837141239271393,-0.022222453825460037,-0.005222297524177502
ACE,0.024681910037424655,0.06439421822241942,0.02523417136232249,-0.0003745324373793362,-0.06335610067203255
IL18,-0.014749105633570236,0.030243723905935667,0.004935740680027854,0.05400991095796888,-0.02762729649193998
PPBP,,,,,-0.028489779549414788
CCL27,-0.011869697027081953,-0.06987889354464673,-0.006695649366821103,0.033300961687294385,0.02846345098569253
SERPING1,-0.02121310718322872,0.09126507228557759,0.058211986888910626,0.06478223530103465,0.08235978728440524
AZGP1,0.004253508374483348,,0.012343304639836307,0.011529518453587361,0.09387800434150223
INHA,0.006160902116465166,-0.01750426780859911,-0.04391608950537819,-0.04933129726244244,-0.034488983407002134
SEMA3G,0.09268412088987583,-0.01997954926186049,0.039755071805177324,-0.04202855853980816,0.06369085701936257
OXT,,,0.01182061426077156,,
COL6A1,0.05178937826650528,0.02767634018357002,0.08386265548249384,0.00045147486654168237,0.07137748421148463
FGF17,-0.02432765604261557,,-0.020113903591081204,0.06118925962010744,0.09595145660208186
TNFSF8,-0.01370948347727809,,-0.015021003184684408,-0.0333987834012502,0.09733429257717968
FGF20,0.025800170799212527,0.021492909193618008,-0.03039225054070538,0.09185616540815252,0.06085183823333631
ICAM3,-0.044051845967188044,0.11976247931617792,0.022276434413480112,0.11904197883047382,0.048012896985828835
LAMA4,0.035394657568712413,0.12632439715209182,0.054798599589676804,3.1330361989184206e-05,0.025926786456241743
DLL4,0.041991644963966804,0.08976595075049051,0.009832236220360691,0.021461092012233115,0.004167963402154551
SEMA3A,0.010371913162607785,,0.06448504421897178,-0.00011638716486837147,0.04843568866421017
RLN2,-0.013964820833310932,,-0.016475583488365333,-0.027873437587053605,-0.027900501314841567
C5,0.06182287410589835,-0.0037990775433406104,-0.010363159784904034,0.0737064792201454,0.12806346195380233
COMP,,,,-0.011036233397696627,
EDN2,-0.016957946204398708,,,,
C1QA,-0.03344845486379416,0.13394942098887352,0.047521479042563104,0.038472511885776293,-0.06376564190655776
UTS2B,-0.012071085889981199,-0.03297602559163594,,-0.029699092701400136,
COL9A3,0.061527375493900874,0.013243881704791296,-0.01741213699490691,-0.011038994522708491,0.022462810382036305
DLK1,-0.037247219866648085,,,,-0.018133351703081054
HGF,0.022890344937390783,0.10451039310776165,0.015553539043254985,0.04304902002843372,-0.03521191348975697
P4HB,0.06115350443228966,0.02743723247256344,0.0530268636471657,-0.0205852618978301,0.13235507625564186
ADCYAP1,-0.02314819744923278,0.0127776101899086,0.020271639015450565,-0.012345717270603731,0.014814377723064157
GREM1,0.0028065683917831465,0.01996013269312805,0.058848672388739476,0.0903892955500003,-0.026116455215610363
EGF,0.0014323140522110385,0.07622464768219116,-0.02074348577740939,-0.004452018915136211,0.06536676387264428
VEGFB,-0.004554346922590577,-0.0023748924247200703,-0.026091938675839223,0.04422155070658281,0.09779811941533706
FARP2,0.0055032163483552995,-0.03070660107292769,-0.029365038814701684,0.039812210145893506,0.10181238472761912
IHH,,,-0.01627530912362464,,
LAMA2,0.0016128365679712574,0.03836260179682647,0.10376256436382057,0.020982533957973018,-0.01136005892218152
SERPINC1,-0.012914971438890258,,-0.01607268694408998,,
NRG1,0.05154478743747756,0.12628195345811793,0.02457245797754983,0.018637689469491306,0.09564649151112874
SPINK1,,,-0.019756566626980422,0.029334796436109395,0.08176640927890987
EFEMP2,0.07638436182093387,0.054833580569448835,-0.004134691670087202,0.015306713151310108,0.12562115593451795
SELPLG,-0.0553211281654673,-0.009756694378839905,0.0027140417362262297,0.031249302382112303,0.014203700365515723
GDF6,,,0.0383807291946607,,
HLA-E,-0.010974196403131967,0.09434593366389231,0.04370577894026813,0.019113308518453342,-0.0853802889637697
PTN,0.06914685097823912,0.07715996418727795,-0.024647171041290543,-0.004669045709404359,0.09480072030696823
CD274,0.006239678476722045,0.01397425236195972,0.008710570339019176,-0.003814184350215865,0.12990784621812929
CD14,0.06619569616620684,0.08522702453830536,0.0095990788948384,-0.002448041236595266,0.06877522321267562
SFTPD,0.0028521679830470228,-0.03831365814025865,-0.01651420352408787,-0.017485003997227383,-0.00930068359197197
SLIT1,-0.017776787493984602,0.0652234795855686,0.023994350371181295,0.026747891430535378,-0.10639452451118474
CNTF,0.0894840502029193,,-0.01647558530514619,,
BST1,0.028293604116769563,0.08649331562488372,0.018907214861388296,0.06058219682404661,0.09013647451533183
AGTRAP,-0.007949832216744194,0.03765252056259188,0.017731416885781864,0.02511624897846291,0.055414525443045044
LAMC1,0.08205405292880337,0.08194394306637665,0.08424537113948828,-0.012170031566926016,0.026299368984368094
COL6A3,-0.022825047630684284,-0.056139073841901706,0.08192936327625973,0.023782973109635556,0.08199316358876647
FN1,0.037772534667268216,0.14736240062539216,0.08383502032238703,-0.007529638096216088,0.03243638678530025
MIF,0.03178522312658624,-0.06687189124744429,-0.06207961089776827,0.013173931366920933,0.16698604911230194
JAG1,0.04944186257089841,0.012226261559309094,0.018190544042411504,0.02038447574545434,0.07908129189018549
NID2,0.05229302381395423,0.10013722619997331,0.03189517825117194,0.026960118079711996,0.006473818536052595
EFNB1,-0.0035156265801799496,-0.04335060379832599,0.054145544416368444,-0.007187877092273677,0.12404351518207395
COL4A2,0.07145470221649798,0.1402413509458689,0.10224006987924507,-0.018828665883232468,-0.06574952817810933
SPP1,0.03949525424265178,0.048622662880158506,-0.04938457864534927,0.007776514977216215,0.143467623826621
PODXL2,0.020693576360464126,-0.11047721847489272,0.00907317738470185,-0.03201707896467115,-0.01748249545632684
FGF9,-0.005820483963345556,,-0.051336797851627605,0.10892255635692875,-0.02689703406854493
ITIH2,,0.02245478441563701,0.08110705442786999,0.048779634061132345,0.07041293801537636
ADAM10,-0.0450601561495051,0.039112062566525566,-0.018059334607453705,0.015340991143007736,-0.012065846239659268
CFH,0.03295908014525993,0.028508526154958105,0.07843341787530139,0.048699889110433534,0.034812202733430275
COL4A5,0.030560391207642344,-0.022616852213206994,-0.00020341829088405298,-0.01075029312904192,0.04222629771845507
LTBP3,-0.016516723337599005,-0.07690756984204568,-0.022730798910313394,0.0022744522447628165,0.07712857279264199
GNB3,0.012023106154807848,-0.0019187359248211326,0.012373060395286475,-0.016875475025721516,0.032352806169293334
COL6A2,0.029601161530092013,0.07321019802663342,0.0713037628142124,-0.017388453071812266,0.05270379449435775
GDF9,-0.017236598411357038,0.03423280075306859,-0.03670917617776926,0.006516565212131832,0.09207906174068502
NCAM1,-0.023953669800878822,-0.008419717993199717,-0.07853287310563478,-0.01207099757162624,-0.11273470440181939
APOC2,0.053012575904219345,-0.02023681830028391,-0.009176978040989419,0.010524326889702685,0.10337589538770066
BST2,0.022617933223425517,-0.019061333743145947,0.018911334720788653,0.04451155811220641,0.056576177051960067
COL5A1,0.04948687082319221,-0.04722354929750037,0.08251581827048507,0.01299384565158424,0.11092352244049801
CALM3,-0.07463124475718368,0.06345384210978124,-0.015231453447817197,0.008499148963256735,-0.12877686574490285
THBS2,0.025827860380881487,0.03268992339575611,0.07274224932947881,0.007725090148604554,0.1181044646905543
SERPINE2,0.03661401917504305,-0.07891762032630857,-0.006557055759501146,-0.001373786204373244,0.06905452692718919
EFNB2,-0.011125849801672298,0.04770451502304009,0.04876000444819905,0.010716007717583449,0.05977505942620014
PROK1,-0.01778515391499132,,-0.015449807369170508,,-0.031818357337033816
MMP9,-0.0035599742113723975,-0.001179291714454463,0.02567263707471194,-0.008796632104348544,-0.03117170835425494
DMP1,,,,,0.06517453064856372
NPPA,0.026198401595206814,0.08016944038346605,0.035326846505939966,-0.0030330088244082355,-0.0584636223410147
APOB,-0.010087356115888159,,,0.012478926360825614,0.03352283685763626
C4B,0.0230816742220074,,-0.01907278831167485,0.04225806639604324,
NTNG2,0.005618749179483095,-0.03060998306284484,-0.005656852786979094,0.09569286284200533,-0.019894568457507845
LAMA1,-0.026627025305044173,-0.026739776112379765,0.01767584915113185,0.09037443617230558,0.02555238180668331
UCN,0.05793961709783232,-0.07376356524343534,-0.040775820997785775,0.01958524045276213,0.009824741142695478
ARTN,-0.003567315996138204,0.0018070346962557212,0.03701065602049391,0.010319143732769064,-0.003280328076753366
PDGFD,0.07664447080164069,-0.02514866870552619,0.013331625728973945,-0.031406060202799777,0.0460775072089036
EDN1,0.1193185853717781,-0.05893762963843931,0.06169984749037769,-0.017909518444536917,-0.05556921392644432
ARPC5,-0.027837963201943157,-0.026664343212315592,0.021330412010022896,0.01840429372754651,0.04953113869167538
GSTO1,0.0015530719021925599,0.0415314394529459,0.04171756420336741,0.022954583488009477,0.0018954061459802189
PROK2,,,,-0.020873591845360473,
SYK,-0.005457853724516243,-0.05223697090015171,-0.02356066986558342,0.048855407612398066,-0.019545383531409867
CD40LG,,,,-0.02475782703524244,
ST6GAL1,-0.06297745517717088,0.04109369638629708,-0.004617430914080794,0.053345657489093076,-0.07673531875012947
WNT3,0.051953533430165254,-0.06397975469235108,-0.043739201482457,-0.020436265720229965,-0.06450203888773036
HSP90B1,0.05252329145625304,0.009468763993956294,0.03349897943413027,0.041958346830918425,0.06474617625161183
ZP3,-0.026328055919860576,-0.0220439924404602,0.0854725401113389,0.04616690843623662,0.06538273292437091
NRG2,-0.004639342903048323,-0.07684864190870828,-0.036063246472580864,0.07364627557391804,0.027403838972290432
MELTF,0.021239652771148483,-0.08810968010041464,-0.0330285733502222,0.018681980506948134,0.04643812954180627
NLGN1,0.023393614178902025,-0.0077616143104433126,0.00048361389299351353,0.012989521663050271,0.03344177614409894
SLIT3,-0.03759671756724836,0.010868392454824622,0.06454178423460089,0.0902998814764494,-0.002026466367779088
CCL8,0.07917556338671544,0.035116666964854076,0.0847785003987932,0.013531731270627182,0.1777176684008722
S100A4,0.0038478189972537156,-0.0415406868249923,0.034082773915034156,-0.0026409553971494487,0.08094300363840383
TNFSF13B,-0.05148048640593186,0.02908124206740711,-0.001399937556316523,0.06044954750610888,0.04300722226683126
HSPG2,0.05633184243226132,0.11177946613180983,0.06379788691127967,-0.003925707462077055,-0.010845037795559028
FAM3C,0.02490801649975153,-0.057532469926615155,-0.039567248454894295,-0.0029959213312169197,0.03831609188130784
FLT3LG,-0.018806277189547378,-0.0706076944498108,-0.011874616259041366,0.04101346953481719,0.08557070176422965
A2M,0.08632728245276536,0.14147233260323105,0.04012708790410012,0.015840732659402362,0.005495021597315653
VCL,-0.005852092320134182,0.12907389843279266,0.07751780012787135,-0.02374256102892486,0.02016773306341725
FGF2,0.011943369183039235,-0.01049948928840042,-0.03783668576770397,0.006079248562338512,0.061313890140944426
AGRP,0.029029497038427613,-0.03160438928489998,-0.015867632708469737,,-0.0237489668792579
CNTN3,-0.03305264037875825,-0.000462814687378674,-0.018534180716013707,,-0.03318045209379751
RNASE2,-0.0063952846834476156,0.06398177236235245,-0.021855037283570865,0.05623610168765382,0.11167042090887018
ADM2,,0.0028626212372136937,-0.02025550651201285,0.012309084980471863,0.053079255952408824
GAL,-0.03786050892649768,0.07953941698149852,-0.02041934110307252,-0.0232140241858761,-0.02981863605797746
IL36B,,,,,0.07603858883457465
CXCL6,,,0.0461308297652148,0.0631074370452673,0.12692338938444095
PDGFC,0.04516874903321974,-0.009014630031039214,-0.0056674564380185845,0.006054253991852158,0.05368885254825147
COL8A2,-0.023324708217113573,0.057324883857404745,-0.03333583005087498,0.02450099789397812,-0.004873856478735719
SPON2,-0.042187305753188936,0.11737086002077013,0.12066328208500522,0.039890381547320476,0.03797001039364272
SEMA3D,-0.03274781691804497,0.07892884925927847,,,-0.047044786885099665
BMP6,0.1492587634984312,,0.06107214822018171,0.03752264518576322,-0.02606023139308946
TIMP2,-0.022006092966925635,0.07301558014208952,-0.0026205035051501784,0.004690591680169391,0.05940041190963446
EFNA1,0.003137953035640682,-0.012930080796681717,0.02475620061540345,0.015394799907472964,0.07017683755660337
S100A12,,,,0.038605253981613234,-0.022328883569535322
TFPI,-0.027074967598429367,0.05919439111786754,0.04095130874965915,0.05193055371258343,-0.010425786055161436
GPC3,-0.01564268594214204,-0.029689463744428046,0.07003771523046153,0.04814906382329776,0.05254360917225808
NMU,,-0.04599533517242977,-0.006646611239237736,-0.03288212937976172,0.09085974229274203
SCGB3A2,,,0.17142220490085847,0.06798441311271038,0.05370902193901433
LAMB3,-0.05678338314727515,0.006799631631764723,0.1337626666034938,0.07210300220914385,-0.0006117366584123613
LGALS9,0.027676913810603308,0.0617456130136108,0.02051983318390642,0.01216892089511278,0.05918413344853756
VIM,0.06980867076680791,-0.005731859739453099,0.02624584570050565,0.061519353522602876,0.10421328673639565
PLAU,0.07440051322082589,0.13549943310480395,0.055961945582972704,-0.008470138034754783,0.0740103088426735
TGFB3,-0.05079621467341472,0.11179705727168322,0.010054470186530794,0.01838867330231195,-0.03842887145014328
APLN,0.04783083380374802,0.045903498173137026,-0.05444618024661443,0.003346051472526836,0.025243385715716844
SHANK2,-0.03266601245926154,,0.0580002893188274,-0.013796860641301785,-0.03408006464719087
LTF,0.022017514743523425,-0.03613075468830465,-0.0015002060262792457,-0.020009719227733275,0.01013115215615558
PYY,0.022216813356687085,,,0.017952643892781225,-0.023748972745999793
PENK,-0.060695487846861386,,-0.021378389355128508,0.07819243404964343,-0.030991959059834262
CTF1,0.0035220693669041417,-0.05192350893825311,-0.004445797549721043,0.13522550672204206,-0.01535530315718881
COL3A1,0.003956738820666396,0.12611018667851231,0.0989208628119819,0.012242074691503641,0.02261592934728803
S100A10,0.05495606351545307,-0.05160053204330584,-0.006384434539990826,0.017016579243429867,0.13211049198125563
FGF13,-0.07545418805540323,,-0.06818421076099124,-0.03845218314700262,-0.0870032646962981
SEMA4A,-0.021313994475568133,0.032951855941446104,-0.024327801732580714,0.05465115324701332,-0.06103838692961004
EFNA4,-0.0030398258597795686,-0.04766535102477635,0.047578297482008924,-0.050533083373963984,0.014654206518178498
HSPA8,-0.05772170865784249,0.05125470090181624,0.01106491973204278,0.010386138876858011,-0.021612772677703136
NPB,-0.017683677932664003,-0.04330772248261454,-0.05380558907392421,0.020167123324049973,-0.00020607244096319889
ULBP1,-0.018185924157479365,-0.03160438928489998,0.024892620918474617,0.0628168921312978,0.13889332610085914
SEMA3E,0.0560536394557067,-0.03558129108887998,0.010147250539647391,-0.035769986921767326,0.04346508328746652
FGF3,,,-0.0326006325528436,,
ADAM9,0.02768043510025883,-0.09097390627331405,0.03877871106545052,0.014581583629860362,0.11839559467450456
ASIP,-0.016312516871708992,-0.005390745316754157,-0.014363917699725625,0.08744171288687516,0.035553003365341944
IBSP,,0.02401837697942677,0.023811741726996943,0.007379182358835324,0.0682376040405314
MMP12,,,-0.015021003184684408,,
FAT4,-0.0016326172221811728,-0.058710403529690425,0.009496279855140486,0.03450040455835828,0.046247803792158704
MDK,0.06690537662143048,-0.010812340306130595,0.012270747192787113,0.03502758606960169,0.08046137852746081
BMP5,,,0.006829383790492833,0.07802974832932327,0.09483409017217641
CAMP,,,-0.021996726778155024,-0.01577395205406096,0.09399626618335509
HSPA1A,0.031952471277961664,0.11915910287681575,0.039764597916201606,0.025630377311420233,0.07634321257597641
SOST,,0.13437030968202715,,,
SEMA3F,0.06767066422449483,0.0976818414627948,0.06644711798694429,0.0021549236086161783,-0.0021582255935340294
ARF6,0.07963684220183814,0.01660657944229082,0.09107144810550696,0.0016454040578145945,0.06813166158931146
IL6,0.016232097311257267,0.0361200055914698,-0.009564690842725399,0.09522490097066348,0.04267233553385283
CALM1,0.002213253666047645,0.09823378409510446,0.00552502549730336,-0.007788531797248293,-0.16864264962092462
VIP,-0.018284181722621105,,,-0.03214369668817717,-0.0068052772567265525
NMB,0.029095107105693574,0.0315747717923178,-0.005787481390273345,-0.024102399961334793,0.10638554508711368
CCL26,-0.011008958706500914,-0.017274317846237463,0.02960043295244473,0.06018720161819085,0.028208191368202844
FBLN1,-0.042245103846795536,-0.022697367938031576,0.1031360882054955,-0.02906969456925358,-0.01991971727263124
SAA1,0.025214598748989788,-0.04745488414677297,0.02873496011549852,0.04954204791189233,-0.02045620772170189
MICB,0.07061062177416583,-0.0471182089922693,0.016578244178284306,0.06542567940949681,0.08051013905349395
MMP13,,0.04054726430073767,,-0.027873428928595262,
F13A1,-0.03577086025857226,,0.05748268602440009,0.03391329350804525,0.10138551998256615
CXCL11,0.013836927628429535,0.015195766511206969,,-0.015832079951197158,-0.03142614501697619
COL5A2,0.0813484294574444,0.01383360507382213,0.06752959014810954,0.02627193904207567,0.042576910416256254
EFNA5,-0.006966690111784105,0.012746838392193104,-0.03891264903660575,0.02974148762480064,0.032218560839680124
AREG,0.03298959521220606,,-0.009122733170657543,0.08308464520539562,0.0723952885205503
EDIL3,-0.03825670423010978,0.10212112173314247,0.00941289465224654,0.018717190839016074,-0.08369622111204342
CD86,0.0461975079078985,0.019674074827593275,-0.03576391061519557,0.08452912354814096,0.038060637022523484
WNT9B,-0.013050570139244533,,,,
HRAS,0.015701704757121404,-0.07823466346907336,0.014069674651747025,0.045327333180742516,-0.00022171982783738019
C1QTNF5,,-0.006739958038513344,-0.017632326798874567,-0.02668815056370872,0.011514757166421166
RLN1,,,,0.015209744011600785,
COL4A1,0.05488345570838069,0.1430481155250112,0.10984230003470839,-0.028734835418831886,-0.05953260236820165
CCL3,0.04794965102811942,0.17302865032402845,-0.0497804726522388,0.05204403737419637,-0.06526507150656974
BGN,-0.006070307536421649,0.1363353496227421,0.10483842144614232,0.01889965399426441,-0.04022321497296203
RETN,,0.0721446541617038,0.0009447077444532209,-0.038046313678626,-0.015520347838859512
S100A9,0.03214252144149935,0.10462536583358947,0.001356045636115065,0.014174542272784916,0.09035933227000122
HCRT,-0.01564268031299946,0.031857804047552896,0.01117345657158167,0.009359959586558013,0.029107449235933607
FADD,-0.030657234433937166,0.1016169379994727,0.04454008694490093,-0.01785224101778581,0.06415731786938653
ACTR2,0.01467819688863042,0.045099280410844524,0.07518902937430597,0.004678864449798522,-0.05026274727420232
BMP2,-0.018234947386769906,0.04409586071938495,0.04191676368116722,0.06395256263650828,0.07217920479776768
PDYN,-0.04966744506730378,,0.002430673140613732,,-0.07471026181211854
CD55,0.028908613316458765,0.04828037761226524,0.03557367864058812,0.035255856750771565,-0.06783969627774826
OSTN,-0.024173180016123202,,,,0.05851436245758451
PDX1,-0.01674533911786367,,0.01488262381942218,,
CD6,0.05282204631563048,0.03863117869674817,0.12011976258070058,0.06959964591949681,0.011193308674612656
IL16,-0.005776138307534118,0.07871365986370821,0.005943174944457996,0.032726740829866485,0.01839452815535451
LAMA5,0.0031339265152855542,0.07055837919933097,-0.010970465874440782,-0.0029011955081702416,0.10722921748641706
RGMB,-0.011070140479829522,0.04981168788225435,-0.04440621659205232,-0.03852452341679027,-0.008548946378720359
INSL5,0.007362131753754423,-0.002361672893423589,,0.042551611797739176,
IL12A,0.052995447822604895,-0.05741495055425939,-0.01725481296296318,-0.020018340523568094,0.10684943868167979
S100A8,0.05677577486232323,0.05675901373709461,0.06847520792071957,0.06627345645247497,0.024793942825943365
TAC3,0.010553591953547199,,-0.02873553464143398,-0.025770940786176963,0.030673943845649185
TAC4,,-0.05166286886579919,,,
MFAP5,,0.006288718465780664,0.0023574375589673316,0.01582261615903833,0.061388462333661055
CXCL16,-0.04218710255074663,0.014164229634388115,-0.0502439766512661,-0.005815748721361974,0.02561112462376051
AGRN,0.01025104855141243,0.16444882215974707,0.06073425360120007,-0.0016658700899252568,0.04856617923177789
COL4A6,-0.02008170580335674,-0.04557533194597587,-0.046116279476552696,0.03466943451173552,0.015951920056554606
FST,0.13513750691345985,-0.012646910565901708,-0.03303345760199688,0.055875974956721496,0.04425359594382126
MEGF10,0.0013961862229752843,0.012774896341314028,0.017354801439933926,-0.0025528045572574824,-0.09766673900394852
C1QB,-0.008915588837171242,0.11362312068964783,0.03175186594588051,0.054074594028081,-0.032919247049899486
HLA-B,-0.017494274064013906,0.08190161700752034,0.040796357184863026,0.031900653295112755,0.016249781527677983
PDGFA,0.02204673497625126,0.08021707004989952,0.01845754270107449,0.005877447846070039,-0.01116032891526314
LAMA3,0.0685888996904997,-0.040977158851421405,0.06931992406475172,0.08428959095015712,0.0018259827217410713
DKK1,0.045471522946594296,0.05827040698230587,-0.05511622297034594,0.03995766781437914,0.10183672816948615
INHBA,-0.02224058483929299,0.015153044830777361,-0.03404486673785681,-0.022153687227581736,0.03164597082290702
LEP,,,,0.01662999460515747,
IL7,-0.0025354559183795988,-0.012456098997021024,0.05141230669573338,-0.025594571249659612,0.10518411765586728
FABP5,0.012458213714952905,-0.00559046810748243,0.0006546466085696835,0.016256190942936507,0.10058879062818635
CCL4,0.05887384450188065,0.11179181966286025,-0.013640237332579004,0.014690421170910501,-0.03836681742454206
FBN1,0.061617037946459806,0.015458428001946238,0.055026612221709126,0.05608366954365869,0.058691653084529415
TCTN1,-0.039187652117587506,-0.017527224454419708,-0.021552304301611258,0.011007123982354214,-0.006482034530428768
NCR3LG1,,,-0.014427564250021126,,0.04021286442966727
BMP7,0.03539850105578434,-0.10198286364768269,-0.1069842397648676,0.01574988913787316,0.03967410467689419
NLGN2,0.024112200418563115,0.053587271313082746,-0.028322652183183576,0.028694445046059832,0.022626359095665623
CCL25,,,-0.0035599726477903433,-0.034432798492508576,-0.030195121027375624
NPNT,0.008763380394879181,0.008948694441205754,-0.005563054302024166,-0.05056362182846943,0.002649069552913863
KITLG,0.029370964460293476,0.09119894824388206,0.04767142551668779,0.010804749064929727,-0.015400247937130742
MADCAM1,-0.021915576426033603,-0.02494525250322938,0.07607716801582932,0.06211245072680335,0.04738321735625339
F12,0.001714349608433909,-0.05507569683524267,0.008181241013571202,0.07208225241838774,0.08480992867202088
S100B,0.07796901187395393,-0.02204222187830967,-0.0052859716694821385,-0.04118652441943432,-0.08521729691024067
IL27,-0.013964822420613948,,0.0344573601471629,-0.028847084654009515,-0.025093868219821774
CD99,-0.03177213178196067,0.026610316437186594,-0.026504990125129507,0.0009629556804065548,0.1314992093998314
PDGFB,0.011553559340167066,0.12493985070918069,0.021916119940106164,0.009182864895435195,-0.03849552181843956
CLEC2D,0.041592580852002056,0.0021069707481987093,-0.0028914718933849377,0.006060913096485168,0.039595084517990674
F8,-0.04700433407164597,-0.056809995776708935,-0.03757669204050496,0.0737602128772118,0.04808744057232604
C3,-0.02247465546322079,0.09654619089433239,-0.03665622999706934,0.04136688381908775,-0.06250711063471599
DLK2,0.0037313436063536754,0.08393966385026394,-0.02118878769234721,0.09558383469470191,0.004335592769404878
TSLP,0.015624014977112223,,0.009719618233717009,-0.023098909609761232,0.13568089747014173
OSM,0.05054087113822231,0.07516789460645776,0.006668701892828063,0.03474375181147768,0.12295367993857999
PRND,,0.04885481027263553,,-0.014552591207279062,
SLPI,0.004826994936651161,0.08888490496725608,-0.02919834809384635,0.07044479961805089,0.060149061138736366
