,UKF251,UKF259,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
LRIG2,-0.025446872969309975,0.005685382810129622,0.006199919588762123,0.0537203008125186,-0.003403074940524491,-0.013400150888169022,-0.0004946256961652723,0.028031235140380317,-0.0319877311480176
ICOSLG,-0.020481179354906297,-0.02559294841560564,0.08293276331275909,0.03619023744697847,-0.0688356177368248,0.09839185918122931,0.021348917875177037,0.05989866607086147,0.08465867198761756
WIF1,,,-0.04333578715136503,,,,,,-0.0040549277387453364
NPPC,,-0.013621141097027402,-0.04696804475401897,,0.02681204321147044,0.11277405413453556,0.05675851124244405,,0.03142955652729308
LYZ,0.04046934617597152,-0.06868302399688275,0.10947099629321541,0.022159936333491444,0.05272141132672823,0.04647366661724582,0.0244954864231302,0.009565840044165594,-0.058501874681961545
EREG,,,-0.019461100190228592,-0.0007100221997060959,,,,-0.03939753184958905,0.0013506217287429876
SPTAN1,0.006249008956151977,0.02825718011233226,-0.09160269800461214,0.07899179837503432,0.030390414534684215,0.017355636362658022,0.0035731212592440592,0.0017610744543038726,0.02192270509963929
LIPC,-0.003293750241338845,-0.015779699318274505,-0.034854475739492664,-0.011806804426754114,0.06501985071853103,-0.04131084928433384,0.05490807501710702,0.04310699622794333,0.0068319922027478075
COL8A1,0.04190005578219293,-0.0460953382408074,0.09633942495257425,-0.12780891159823604,-0.02081910088155557,0.07746974295236013,0.0701897334447334,0.04667192427203453,0.06644723692229156
GSTM2,0.05023948003682537,-0.038707829193598456,0.003041602140882549,0.04819296436051958,0.08154406467561282,-0.04384362234268361,-0.017544027728477046,-0.027384963911193855,-0.022346382704197473
SPX,0.06852307889522076,0.04385896743260376,0.019444649965211995,,,-0.001316470132577881,-0.0390135913272712,0.0004372559615844699,0.033028571375062946
MFGE8,0.03417810248768202,0.014443100179728045,-0.06710533932382218,-0.09141600239222418,-0.0708473065035752,-0.017280342232365402,0.11782686757903171,0.057293239093356534,0.057085960149827294
TGFA,-0.015846985188793718,0.009180192589278432,-0.00682741903575583,0.0033014563851143184,0.04022505899831383,0.05627109006714485,-0.04476048501321064,0.04707506146536679,-0.06073053801591956
SLIT2,-0.033908647257886275,-0.029885192200491104,-0.04635163226584633,-0.036682795463081376,-0.050316882418135,-0.03015399101659591,-0.036492275850608824,0.032496669821952984,0.009494360046209786
PLTP,-0.0007802949983466407,0.0012120291246422623,0.1091809422838146,0.08324033199702315,-0.030332713578243187,0.07676699013580195,0.1891647810064469,-0.0017847004069711332,0.03306946354985675
APOD,0.03740912147762868,0.01714053771114214,0.030997823434081355,0.005534440214015629,-0.07120187812672532,0.016122054795520206,-0.17439032109116656,-0.07212856798321561,-0.014656139248269182
B2M,0.02873956553579396,-0.051964413505906595,0.13401821484162096,0.048156303845409025,-0.14299966660501395,0.06639398290285162,0.10466136121116558,-0.008071591201536261,-0.05440312035781598
OMG,0.007142270517293838,0.01751371999405391,-0.04945748819383473,0.007695485119751012,-0.0022013901267624496,0.03401583771902545,-0.1366840027937825,0.02284629359563691,-0.0701948025792025
CXCL3,-0.026735871315501168,0.039061848230454534,0.01368603258712613,0.07878379780221893,,,-0.01821903179358205,0.05102829169849538,0.027840990995495758
CXCL10,-0.043613236950450426,-0.004384504748083034,0.01458246959851148,0.07088271185231922,-0.016759608455803737,0.041475771612857114,-0.024544922038981468,0.059154416897261454,0.028603651376023657
RSPO3,,-0.010197152380498904,-0.04179663148214854,,,,,-0.01859125474762032,-0.03736203420508765
CORT,-0.02322508921282128,-0.022867897203026608,-0.03566302396581559,,,,,,
NCAN,0.026901326590551805,-0.035664236687356625,-0.047054887890504965,,-0.059113532326980044,0.011848619474262303,0.14251382859233758,0.009551116166513428,0.004238288937729799
PRG4,,-0.010064149647586538,,,,,,0.059576013147596384,0.10834514212277761
ZG16B,-0.015648718406735665,-0.011680676508920206,,0.02874643618214499,,0.14160214669013432,,0.02974664954993839,0.015007253276297292
TGM2,0.04441247477222627,0.0019793423781275395,0.004913556436039325,0.04176575608911194,0.008175824607760425,0.08074242789010255,0.09775834499671808,5.891758624700292e-05,0.04610314494415043
VEGFC,-0.020093557058956088,-0.017937009446050235,0.0027954936705379104,-0.051384477058931836,-0.07786764204548034,0.010383501757300325,0.05992048575167275,0.008683104882803714,0.0008890500188251461
WNT6,-0.014471883466294178,0.09014670077210006,,-0.013820273060183179,,0.09937810672314336,,0.01687929643169634,-0.016529271975445615
NRG4,,-0.012248530514425544,-0.024499229002042964,,0.014045921379306974,,-0.01929670902426173,-0.018591256831256425,-0.02485748980903882
PMCH,,-0.016971532322748183,,,,,,0.01486081073909304,0.031179151807279138
COL9A1,-0.015561804809695563,-0.012792696154418692,-0.019191315391289942,,-0.07935585279506469,0.08416787588549889,0.022386475813848977,0.05630810977185306,0.06550622662484601
GDF11,-0.009879881655645007,-0.027129657082832524,0.0990962494620403,0.05924029190717669,-0.06626299088316434,0.022380666537364164,0.0016311441820610261,0.06955261695814759,-0.04374398522884011
RAET1E,,,,,,,,0.04026320072103955,
IL24,,,,-0.040897168181999316,,,,,-0.027789846679644056
SORBS1,-0.01296804686206352,0.018240815835067037,-0.01587873020412622,0.05359059723179183,-0.09657001398546006,-0.06294709212392124,-0.10043342580667718,0.0427496847222513,0.0017090347082496344
DLL1,0.06168527669973936,0.04633275099564566,0.06606476114525016,0.047080855734723495,-0.05916962332898399,-0.02352623405874966,-0.023616852796268434,0.008508390492161667,0.05416177735648544
TLN1,0.05529538557282582,-0.029351820018675798,0.07669950743583787,0.02035012466813612,-0.050687407257337926,0.02314440636517666,0.06402567589230898,0.055529423059028166,0.03443649413409394
COL2A1,,,,,,,,0.1403694813529346,-0.0002758037451354757
SHH,,-0.010458303876980126,,,,,0.15697618655057366,0.00795578190964031,0.05478035167098353
PON2,-0.04095873306524101,-0.035173345834885524,0.048368986635393595,0.07067267185097686,0.013965192110827496,-0.09986825094555499,0.07326171929213045,0.034980735716206315,0.09349111503479096
ICAM5,-0.0013719350720532882,0.07512606259246492,-0.07530716123196884,-0.03871419466716251,,,,0.0900603798417649,-0.007098485952810208
HPX,,-0.01417418431292598,,0.0632346975506811,-0.06273488961612217,0.03502711700095642,-0.02587192824949101,0.006655079066574331,-0.013601613678491657
SFRP2,,-0.011910874750950132,0.01145013285938245,0.022913713095788685,,0.04897278475382234,-0.0510442996186687,0.03142159749285056,0.02442166187290991
CFC1,,,-0.01999052580669248,,,,,,-0.021994967340601614
CD70,,-0.020245098100218305,,0.09008437051576364,-0.03281496726688063,,,0.13339758109252675,0.02465277902338624
HP,,-0.036087317409987725,0.032326286927642736,,-0.009264808834435001,0.06768595253041025,0.03711578961111872,-0.027810486814078283,0.04615643247596281
CXCL2,-0.009515812708357092,-0.0037139738985811576,0.050134159228623146,0.10148315768126892,-0.04750837802064644,,-0.05019954579585022,0.03375848151988991,-0.0025683875724634296
NPPB,,-0.001983949911083175,,,,,,-0.018858759542938607,
CCK,-0.04392000396283716,0.06906814150010157,-0.11571327095042185,,,-0.030809910535597593,-0.04384040375116723,-0.024464902151302655,-0.11713911526339842
SEMA6A,0.039176401484948116,-0.030833324294022406,0.0731604749316004,0.04245006307116976,-0.08478271641243303,-0.04152207223829539,0.09909262277638127,-0.0005697772709194087,0.08782694343714895
IRAK4,-0.036357866332062554,-0.01798650538442142,0.10731475030185059,0.13865003251265334,-0.0319831267148513,0.03568610842848758,0.07810251580998884,0.0757077599645777,0.07772906392413469
GSTP1,0.030061109591934535,0.01542803833445999,0.15291440194606376,-0.013840843631072717,-0.027048923274736455,-0.010897994284715763,-0.01751972111021675,0.057998029326514586,0.09063886471087028
VCAM1,0.08439785363394862,-0.06939169816731704,0.02179408395096408,-0.019299717626514553,-0.049955626498336424,0.028444411451451795,0.009782423719356552,0.04693743716922894,0.002001754277900292
NXPH3,-0.036154986881653556,0.033961780402091496,-0.020893683142536982,0.0009874249565225356,0.029501539124934667,-0.004230583380458786,0.08268109369630963,0.03752027317225668,0.05537534901867011
MTMR4,0.018305603742909387,-0.00955864962679136,0.007491085150021227,0.07620223180957447,-0.060303924142305954,-0.07056002173137486,-0.023948047576865077,0.02034238917807456,-0.05572118505807254
LAMC2,,0.025961668700194274,,0.062335363112661864,-0.04822402151511018,,0.08867403771787967,-0.0359317202001816,-0.0239368381241101
IL10,-0.020728392541426444,0.006461404317836111,0.12883519463229487,0.01976101413993569,0.06159965653686916,-0.010319513391405136,-0.017996405289898244,0.006868275112247414,0.007416123903361167
SEMA4D,0.015154288565770276,0.029295609523518385,0.07496803282829746,0.031248397245539194,-0.01055938193823607,-0.033485728970225566,-0.12661998783435557,0.03082134099249508,0.007022032542724825
TRH,,-0.0002580656772796439,-0.031130877184278385,,,,0.00960276059191267,-0.02112307538430535,-0.03454229503089601
SEMA6D,-0.021486058639685196,-0.002083813824066695,0.006783870671516523,-0.016526067125014636,0.11704334940322987,0.018555012129173366,-0.03583182708685936,-6.225329355400057e-05,0.029080149629227385
CEL,,,,,-0.0746346877581848,0.0063646303805604204,-0.03636823736432425,0.008169128305239092,0.05832250850314147
PDCD1LG2,-0.0018310138129411131,-0.05185793271817313,0.002472482986547883,0.051356154257473446,-0.07420296315067627,0.00483816346722224,0.0793135349234398,0.048910897391298225,0.05209217908926639
SPINT1,-0.016062691248129514,-0.0291434805103494,0.0776820357565134,0.012205903591276662,-0.053121437309779425,0.029819160477314925,-0.023425159396705995,0.10525240103192743,0.031944361742907004
CTHRC1,0.007903443349320926,-0.041011354465600204,0.0697974103704381,0.06650228748147222,0.002002757582357539,0.14107288936709386,0.025809061921588314,0.06119420645429626,0.01760632065955825
PODXL,-0.016932396746925423,-0.0449284346012212,-0.08212050752794788,0.09480504350842568,-0.10707384442080597,0.043931077607116946,0.06599911437886467,0.09011090601079857,0.0009687330739788534
JAM3,-0.001299601587193623,-0.012873070094551837,0.10180882877458307,0.08307996385049433,-0.026682677670598044,-0.06652793597453986,-0.06251703754330314,0.05154221725024437,-0.012252330935906858
TGFB2,-0.04477547824239015,-0.011459296018653656,0.0029947743198293184,0.04485374973975981,0.08796372526534807,0.022201396934380578,0.029034325769249848,-0.042886073226220504,0.026392351462736916
COL18A1,-0.03670537424815262,-0.05475470870204775,0.08457248277752641,0.13846398267857854,-0.07532339016783782,0.03746600806997364,0.10243217366996457,0.06057669662220968,0.0407444900027942
NODAL,-0.01393885013913264,-0.020596669585761097,,,-0.01020897584167978,-0.02453495861317049,0.06786677487023723,-0.028908849585069857,-0.039866764434983486
INHBB,0.05028684480434072,-0.016461374828221926,-0.03280318058199628,0.0867085112058188,0.0025824438422429362,0.034122466879555224,0.003992217193214485,-0.009555723667182969,0.08829957203303802
LCN1,,,,,,,,-0.021360803533719507,0.012719431592314536
ARF4,0.017920010677411998,-0.030405058967049915,0.0811368324987897,0.08468434063309437,0.028446180790845297,0.02606477151023841,0.006656071818562789,0.07333520343580956,-0.007989923852177335
CXCL14,-0.05241760064882181,0.030136681403628383,-0.07206982100436841,0.02231055653025203,-0.0700309091612365,0.06807893513226869,0.14007405534823023,0.01866617583905326,-0.01827108468020941
LIF,-0.01763881524909276,-0.02914058877549781,0.10651452623329492,0.0672229791021091,-0.03665529731673995,-0.012463638520942339,0.13725157111758304,0.05206618316152796,0.0842188464201813
IL17B,,,,-0.0060937844739223646,-0.04604795940369241,,,0.1374317666944401,-0.018983007195746738
MMP1,,,,-0.0705943624391824,,,,0.03886347747063418,-0.007097631891033333
MATN1,,,,0.05745281170753571,-0.03188131279858807,,-0.018872391133019802,-0.02569017340065019,-0.017299405076269907
ADAM28,0.015267220950664866,0.0336211204212417,0.006912914969188036,0.0056954999970708345,-0.027330537257688428,0.05950172684817654,-0.005658310360897731,0.03203919646801049,-0.01314047255511024
TCN2,-0.03155472332229098,-0.03856770944578248,0.04462633225935833,-0.04783852559284958,-0.04955113217263762,0.07811287429106435,0.09834451094395838,0.054643716663995014,-0.03261431356922035
THPO,,0.035004258635061535,-0.026998956665484297,,-0.008888283748830187,-0.02553362814486777,,0.0030021150155708403,0.06958905561020531
CUBN,-0.0240654718551771,-0.03247826923782188,-0.02076133392851559,0.09747179197671454,0.01737683668675161,-0.04472272535878279,0.04491900249440171,0.049577321545429154,0.04957478348171386
TIMP3,0.0006164077883052123,0.009457666890687003,0.00015287399975189616,-0.10465742604657592,-0.06121311903171533,0.025970500809306553,0.1097454473770963,0.033370554318938234,0.0648721862044925
PIGF,0.02600344038070776,-0.041946540712977945,0.08915064521729572,0.10986118114388792,-0.04760754425493095,0.06279117472978726,0.029692454829514884,0.0564520785684523,0.07204554676109522
CRH,0.059119833660128025,-0.011796304863015958,-0.023161242480457367,,,,0.052018673518805805,-0.031675337728371264,-0.03788842761721614
BDNF,-0.015648715423956256,-0.0010450990670486686,-0.026798400371821414,-0.04375769443358692,,,0.18669346173682747,0.03607309695723529,0.09179357421748252
CCL5,-0.05628064759812912,-0.03146928525829655,-0.03520775227030985,0.06156501749283824,-0.11290654240146392,0.012828049117897969,0.031272944472898856,0.05910574880221863,-0.015120348564521399
GAD1,0.04337227601145613,0.024668099451962938,-0.08167964664714181,-0.05424664497832779,-0.017794994987560656,0.06321208235057281,0.06753806662379615,0.00823501804735423,-0.08965428026893789
COL14A1,0.0803300486878019,0.03797321707409648,0.06179535362470304,-0.0714087253224649,-0.02151849009189429,0.038336468440978634,0.24615169666281347,0.07856835640454704,0.027839886304438764
HLA-A,0.054341915499086624,-0.045878601029810256,0.08714469736872371,-0.08801537750429678,0.08849219296944116,0.014293194970633924,0.15316838448003584,0.014187480866741577,-0.01690387562970717
CD5L,0.031633705121839266,,-0.028176416840954104,,,-0.029145934854972515,,,
FGF18,,-0.009372075998185207,,0.0952505877123684,,,,0.055687279566897604,0.018299748294173353
ADM,-0.013357843939186863,0.004148653571971212,-0.0012850667409503025,-0.08065479991201457,0.048355547754391465,0.06561859119251993,0.013657134014359461,-0.006696921919546184,0.0809901833383207
CCL15,,,,,,,,0.07067029516817462,
GNAI2,-0.027688405211290745,-0.048482779901174576,0.054165411311538715,0.010213926224366005,-0.043688020257872384,-0.008672344865066657,0.01587190283659489,0.0004530165450100573,-0.046805067811894245
HDC,,,,,-0.03842809581719858,,,0.03819037066938712,0.29920343859914467
COL11A1,-0.04630685286258318,-0.002018541989014176,-0.0342015273112,-0.05614824270696921,,0.014409515777363963,-0.0367819751368494,0.03785893337938638,0.09680540751179861
NUCB2,0.028173293674148413,-0.00380066474574927,0.01497936826388175,0.021231862082446703,0.07495388983915266,0.06708141523198238,0.02613328682144476,0.041952228407072086,-0.014118345876029462
FGF16,,,,,,,,,-0.01704630707394561
CXCL1,-0.01876604176799326,-0.011525090667750386,0.022542212456938295,0.08324690688289199,-0.07645760090628181,,-0.02836795976067875,0.07861849942613465,0.04195928953229753
VCAN,-0.0558299116132912,0.0035853221673410505,0.015279612472859258,0.08353506233945551,0.015561914052097543,0.036161794676257304,-0.018199045494554967,-0.001202128682182614,-0.013421688385344436
MMP7,,-0.018632324599677584,0.04928850039466306,-0.0072548547703976864,,,,0.06372606709826184,-0.08989878713178198
PTPN6,0.0027168799492155327,0.07101603196374204,0.04797927843077242,0.07617261068925726,-0.06944394633969173,-0.020006594924080093,0.01845054009685953,0.05757300790982241,0.04592106635363532
PTGS2,-0.016747707883114846,0.016257392088507815,-0.033354705000257945,-0.02309497876057819,0.028283619934643824,0.020546320568854814,0.06317709659545366,-0.015972917123926962,0.09802996206690096
XCL1,,-0.010197154096700299,0.10055996106495801,-0.0012174034067628518,,,,,0.0015402793773075284
CD58,0.03176418875362712,-0.05552746873888059,0.08546086958661721,0.09229251905900583,-0.07642342413416245,0.12538925318387403,-0.001681542460517394,0.046523453170153786,0.03684060395524316
TNFSF14,0.014668403699726329,-0.029442450597573912,0.08330478277368288,,,-0.01430274588595174,-0.039268394729529046,-0.0037494859351640945,0.06835829471308172
CNTN4,-0.015321183232739627,-0.0023346341821150565,-0.07180262723821705,,,0.09318450469955265,-0.02368339108731373,0.023553833501333797,0.033650453182761865
NTF4,,-0.012898953375092965,,,,,,,
INSL3,,-0.0093720741599072,,,,,,-0.008002849001336939,
BTLA,,0.06159159242250309,,,,0.01340110514620899,,-0.024255258526420208,
MFNG,0.061387046922629876,0.011575811496787573,0.04253410578747134,-0.008087576916626583,0.02012882563417825,0.02485917113423187,0.07196141267105453,0.009580139520221347,0.0806041169925707
ICAM1,-0.011253758756259408,-0.04754246281260596,0.09162455385750322,0.016300902173919416,-0.03341501785886178,0.047484047603751335,-0.04226255450199444,0.012124218518622547,0.006949773697031757
PROS1,0.04566133290626561,0.0037279895656614453,0.11312797013742569,0.06626046315843512,-0.050895512696305024,0.025413595212314403,0.12909581133894119,0.029861424165254804,0.015794723888280966
CLCF1,0.014802740552663701,-0.009589914687100479,0.04714504864977814,-0.03482457047973725,-0.08535657567758842,0.1311810620040398,-0.04757230474861618,0.031419288672926385,0.04987566944513834
PSAP,-0.007917432128646578,0.00605613538593203,0.03163809376089456,0.07307170913959721,-0.008629992534700304,0.0904612389103277,-0.00645132137430276,0.0143696841361581,-0.0657519627067864
EFEMP1,0.046794580675620534,-0.04807074805932648,0.08136101260183701,0.06565544372252946,-0.05678761645182674,0.0027638604023939536,-0.0008638664958692512,0.04581714626742502,0.022631956194570417
C1QTNF1,0.0640116498968429,0.00360582035027919,0.030230214358574602,-0.06901216804019221,-0.0013668053756220122,0.0357268284557398,0.10825836026867086,-0.05143505272418198,0.04072051376203804
ALB,-0.025818756424078413,-0.016638779640865155,0.027369303511337546,-0.017276089541606258,-0.00521901276859322,-0.046909386587915644,-0.02411489409870775,-0.0137106775805022,-0.0038846478279641935
CCL13,,,,0.06481059260274032,,,,,
EFNA3,0.0064683987235291,0.03604667295146203,-0.05139228446171109,0.013306067188607568,0.03600058165811776,0.016013385869971482,0.06944695480002108,0.02233521099658428,0.028707756372813472
DRAXIN,0.04010072129747385,-0.04752212763211339,0.024606178135474884,0.014445105052544838,0.014475841866357357,-0.021125957471593678,0.04454788022184924,0.12760840870444973,-0.021357553785901533
NPTX2,-0.04343593192082227,0.08613972850007048,0.033099442616835076,0.049704663833463614,,-0.011587983929314339,0.011787961373273384,0.07353408308987835,-0.03058795081826618
FGF11,-0.015360886895867355,-0.033623654958108394,0.004023343926387466,-0.06032435945121044,-0.04037412176368438,-0.012976494950197093,0.03210140280985919,0.05188225355901846,0.04979330978814479
CD59,-0.022047886312491462,0.007975493143499594,0.0729974402955672,-0.041061431066147965,-0.1223730340336888,0.012836933462713685,0.03787682111323285,0.021899682402808866,-0.06148175685435643
COL9A2,0.019673879465591796,-0.01992361752637156,0.008089375797888036,0.0493706799281987,-0.06147230451188786,0.043331246814272924,0.010422882760135473,0.07971242824797307,0.10640959157660963
