,UKF259,UKF260,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BSG,-0.022291908832388036,-0.005247723503468102,-0.0019089579308598525,0.045761967664495404,0.10931020129422113,0.02839826630148751,-1.4344578454539766e-05
ADAMTS3,0.02397954513761263,-0.037086749884670325,-0.017587587165332118,,0.026437157155622077,0.024029499874331832,0.03367861499822553
CD34,0.01239810144518945,-0.009142097202346032,-0.0031984813566462342,0.05575122012645246,0.024685911355475206,0.12888041322764454,0.0026190371999729534
PLAT,0.019383875247794936,-0.03520883160786636,0.07928866299487762,-0.01831591961565142,0.13029354633903445,0.018379319774076277,0.00827234686102532
NTF3,,,,,0.023718859297416267,0.02452595881923896,0.10547521366021913
LTA,-0.01670430931729027,,-0.011587553160305459,,,,
CKLF,-0.001986433935195852,-0.023440920836604758,0.04110005366006682,-0.07834655176430208,0.0877153019221518,0.03832297931018008,0.001956056472462201
CD24,-0.01671838475322803,-0.01683473141733845,-0.03618365993829741,-0.004994452232414416,0.044354143668833876,-0.032788799333828694,0.08113853848974949
HSP90AA1,0.0008682450107323891,-0.04664753232448589,0.03851455767621571,-0.06839738334300723,-0.10915434153007299,-0.09079556350013585,-0.07955003004387742
BMP4,-0.021929535975092947,-0.027437278302692655,-0.03323646746246828,-0.10427875275991348,0.0338972157005804,0.07472539736017118,-0.01513134725982376
SCGB3A1,,0.005213957808441032,,0.09049838195206462,-0.03359260823793716,-0.0036102286763484903,-0.023293804738679657
IGFBP4,0.054532312742202105,0.02432593215179882,0.07704360641530894,0.02602773342557366,-0.022634881647661354,-0.030634146523668408,-0.014983988961921463
RSPO4,-0.02556887201182405,-0.019432333423726002,-0.013477029757715937,-0.05263830715886519,,,0.036709867509497514
LEFTY2,0.03573367561544602,-0.018130115247916617,0.0010673301623454815,,0.0712317567128177,0.04402166546442392,-0.009413800011318849
PF4,-0.011371211037076492,,,,,-0.007244587711622657,
ANGPTL2,0.04990767836311519,0.06721825418041454,-0.023169187973154592,0.042905812347278215,0.06936588062078332,0.026083857667890373,0.05760583375849924
LRIG2,0.016173747328396444,0.036425143856810546,-0.0015857191842922013,0.014825145726066346,-0.010045085159890875,0.00533980616511978,0.01770917665898869
ICOSLG,0.035858911475079,-0.004722635560398382,0.0890851666037075,0.002538944155886668,0.03481750179718986,0.11268140554526351,-0.0023546059628843734
WIF1,,-0.004803645352087197,-0.01039990465138052,,,,0.010386221150936554
NPPC,-0.01763955253221298,-0.03389820838910807,-0.006810091099456389,-0.02837206676263201,0.07918734908116681,-0.020741614069927816,-0.04075280896566877
LYZ,-0.0038329527396275083,0.022681875000898834,-0.00599732596605956,-0.024274766882563796,0.045999056786473286,0.048577607997927055,0.008890620871092273
EREG,,-0.02734590382709342,,,0.03691983322908109,0.026176119191788524,-0.014936070521402424
SPTAN1,-0.0068563163531779655,0.013730367724585257,0.016312411323965735,-0.001008993639180857,0.10409147411856207,0.030940811869196876,0.07923951551632043
PTH2,,,,,,,0.010325495480552501
LIPC,0.03717867772299589,0.00025520320105858196,-0.02519667960178463,-0.013050423261053889,,,
COL8A1,-0.027930861843294814,0.0061237545478776915,0.04122916474445717,-0.03883637791779344,0.04742770203375227,0.02977734192466552,0.024006427786054364
GSTM2,-0.0201202564407362,-0.02814749595891977,0.04211156989577417,-0.027262926110586606,0.04624751581367786,0.033558870749311354,-0.038566247797875874
SPX,0.020407390899068102,-0.03773264163346319,-0.025873863441032246,,-0.00046460104564383044,0.05284830925646282,-0.013257520354358282
MFGE8,0.0548114692792352,0.04458536838075519,0.022912973281839246,-0.014676519281043897,-0.017863902208940855,0.043672870018324254,0.014321552367244526
TGFA,0.04387868337247104,0.04501171147376408,-0.01726435812384504,-0.02654676728972647,0.03261508440645389,0.03407136185803611,-0.024495882238917223
SLIT2,0.02729452835448078,0.001362579073125172,0.022030349547185128,0.1274199312474253,0.03078191052960065,-0.0027301106726507138,0.0007778117119639745
PLTP,0.02207657720867608,-0.01011149326861051,0.01882565063042373,-0.09862336540029171,-0.0016121175895027298,-0.02525835335873604,-0.020874477731415226
APOD,0.019986722048949253,0.021281782009812126,0.019971887550517126,0.003985934974689658,0.14041013324922733,0.08759211123545708,0.04499425092737206
B2M,0.03264277749607979,-0.006956679610159211,-0.0018988051850992135,0.026399928290630835,0.041623337432636597,0.06779107175368633,-0.0024433529525284786
OMG,0.05744182544215533,0.0036230750252435094,0.020448034346853203,0.01441201612334447,0.0639269286354595,0.06876961114434971,0.03357607048004432
CXCL3,-0.028073618131085037,-0.03162274191049168,0.06087707882950447,,-0.015384915862051644,-0.006389263764444151,-0.03266139664878348
CXCL10,0.05829387287494877,-0.03852674172717639,0.06678505940160878,0.018716575918579736,-0.03055241646182115,0.06676241005906434,-0.05876196804884802
RSPO3,0.030184001329959315,-0.018813685533705764,0.006602613408386952,,0.05740408029633715,0.005831222268557268,0.04674173152366636
CORT,-0.010203976563861279,0.042978277682846636,0.021413516146761468,,0.037110420927328525,-0.021884947165606877,0.06120264685036194
NCAN,0.008971267195710375,0.045535905557303503,0.0005780989695902141,0.07261567449686485,0.12048668800082944,0.054207742818866755,0.046419352929282655
PRG4,-0.013033202955323474,0.013564548154642758,-0.01722310901263333,,0.01300634027998779,0.050950241160961585,-0.040593152653453694
ZG16B,-0.015126625986999686,,-0.009207362886350112,,,,
TGM2,0.02396109863951107,0.01503988401763935,0.058033050762456635,0.01198282101014285,0.0051121751262977275,0.008571857176914313,0.015518738758525408
VEGFC,-0.023228657433366804,0.015717773667229012,-0.024793156636533472,0.05734696964839483,0.026343879185958527,0.015626470440747872,-0.03243733477775142
WNT6,-0.01802659787975341,0.000669446569131629,0.007273627678600177,,0.02740324074678577,0.01937526285601927,-0.050007942802833855
NRG4,-0.015862004211877258,-0.019187010257783067,0.013356875339803533,-0.03526882342303269,,,0.06423300728500964
PMCH,-0.021978352167910515,,0.06881321074797367,,-0.038224576265115086,0.023953681790453984,0.01426322856703756
COL9A1,0.00048257909608148594,0.01827800860849668,0.02191208195248288,-0.01638940825263853,0.03944920761515453,0.04060511253035084,0.0026587847783910027
GDF11,0.014832514461808917,-0.005121219841710396,0.01107014013776153,-0.11349525073340581,-0.011870130475497948,-0.028585197785573238,-0.03463609865926274
IL24,,,,,0.018068409485980503,-0.031999272427725815,
SORBS1,0.04572118849478807,-0.06284438415366346,-0.02473201179681798,-0.06321468825479955,0.012436923318950592,0.02125804043839592,-0.04224896133685528
DLL1,-0.013700291885554694,0.0030366445271986803,-0.02854940382464692,-0.04082999024051955,0.08617067644778342,0.07972497538038871,0.049651877969813935
TLN1,0.03262726450798863,0.05892314367451882,0.059920163453278504,0.048749898693592794,-0.0006707759591072931,0.016895506274278074,0.042556902727205234
COL2A1,,-0.012031227952464753,,,-0.049249638299863924,2.0841060273211887e-05,0.008048395808776504
SHH,0.007787775482024232,-0.005844606726500513,-0.030717405682257944,,0.0719983686210722,-0.010596032322612211,0.023280144229527636
PON2,0.02470301390445314,0.01160432391469202,-0.008663321567699275,0.06843314385590048,0.1251140472821093,0.05268095859120505,0.022084701281481732
ICAM5,-0.021108720694862297,-0.03190674812267626,-0.029917175331911218,,0.05513783861307941,-0.05639100631014637,-0.015547381585333182
HPX,0.005435639042344039,-0.03413168657624909,-0.018068879011719927,0.00026114407539218104,0.027072813022702473,0.09982873073223289,0.012791162294524669
SFRP2,0.0584193473686669,,-0.015059229083082064,,0.07291682600352174,-0.017155695587979036,-0.008586667279755177
CFC1,,,-0.011587553860601155,,,,
CD70,-0.026217661862157838,,-0.021614845126211788,0.11699965761466645,0.11577411615161287,-0.01702293816569615,0.029470502212927407
HP,-0.044375587411430426,-0.03831117782682332,0.023689027805103315,0.014427949836055214,-0.03481562299981789,0.00771812346316272,-0.033722226494655824
CXCL2,-0.07690792497047863,-0.05942579976437724,0.03163419778812405,0.09606587958719791,0.01578277174138218,0.012622483806755534,-0.026440172428878125
NPPB,-0.048245597454962166,,0.016741807367090477,,0.06002946856451093,0.03735043435922611,0.008141912480210983
CCK,0.017488500735776263,-0.03861558957882767,-0.02291737908935254,,0.07885075677222408,0.04345366804163109,0.04221502878140682
SEMA6A,-0.034953691923113026,-0.022057969281536825,0.017918630337626508,-0.10690460691725011,0.0716560815685132,-0.007843456118901556,0.0620138819550129
IRAK4,0.014800803303895759,-0.0130790732621534,0.00864068565164176,0.0015900713826298477,0.037620715412950125,0.08718514393668743,0.007188927106636026
GSTP1,0.028573303811886608,0.015362062932651271,0.014529098645429419,0.03308192200218793,0.08420076655771581,0.08658531411999244,0.015090130083309786
VCAM1,-0.006757864472896506,-0.027070272506311017,-0.01713253514469978,0.04277179266377898,0.019935887936592712,0.019924908401917636,0.02997306563219824
NXPH3,0.0354662170830052,-0.03310473275252319,-0.03138016508340251,0.04428873284519967,0.039846327240604405,0.13189372554693368,0.08399851235458633
MTMR4,0.0033268794074692537,0.02534608211228523,-0.02338582170970902,-0.10504077199068364,0.05639648974036242,-0.005068757054787091,-0.049004667324329364
LAMC2,-0.009930292242101757,,-0.01277335357465853,-0.05389877590530105,-0.021455101928243975,-0.010985814961214237,-0.03173720918704951
IL10,0.04517721716321382,0.008146522221031084,0.03385031188518215,0.06139326836907161,-0.027327645043952214,0.01787258059728983,0.009175180586439858
SEMA4D,0.05330825266060978,-0.0072847805299594455,-0.03164258827186676,0.012375003010197354,0.048371614825740504,0.0709952053017065,0.017783033589306302
TRH,0.0075228778478030065,-0.011839640469903039,0.027538691735400463,,0.019337750552379768,0.032209695485891934,0.032732757482452975
SEMA6D,-0.007071369360706135,-0.0701965311416154,0.012268378531754236,0.13979481376507671,-0.011254114501971793,0.012927540207730296,0.039581496842588194
CEL,,-0.02335837735143887,,-0.07410256678577448,0.07621511422375872,-0.020660848015962976,-0.026335284715169043
PDCD1LG2,0.018817779215738944,0.0037971313848876777,-0.017392560381630312,-0.12636116013481438,0.0872509118494063,-0.028681802423175192,0.021072459045014428
SPINT1,0.025457921547666417,-0.0189858540461582,0.028292838365915562,0.06237394607599923,0.13041205150074897,0.052262293157973046,-0.017551528203306167
CTHRC1,0.011058485510805125,0.0023884764176741284,0.04283254373156809,0.016235382250404683,0.08674154337614391,0.06442107897641426,0.033814587051415934
PODXL,-0.01860818772151955,0.030627228658722236,0.025663096914315793,0.039765184445348746,0.018743444528722866,0.03994599446497655,0.01623275439628674
JAM3,-0.008126696081807019,-0.06846172319904476,-0.0014680980602614407,-0.03825000718162011,-0.0014244384284316566,0.0005578235104568508,0.02951296891941223
TGFB2,0.06640422323782552,-0.04256648804253365,-0.006311699297090509,-0.03329976166553441,0.023337364467938552,0.01786492302498886,0.06593889601746998
COL18A1,0.07133282300697398,-0.006250238954697697,0.10186597504613014,0.03102007096018914,0.0478618465240862,0.0328401435414301,0.006438383661685403
NODAL,-0.02667295144794839,0.07938890124185584,,0.061921423825479736,-0.0148576924892198,-0.039526639280954325,-0.015930159370783226
INHBB,0.02173790021230921,-0.046654008629575916,-0.01961291454375407,0.04176412802979336,0.06668823422334025,-0.01363064896972082,0.027056558618199063
LCN1,,,,,0.024475592963247413,-0.037327911332692004,
ARF4,-0.023608126393976806,0.0033237615335222036,0.038588982725792746,0.01857171262897896,0.06229156566059951,0.09001168797815043,0.033769404584663834
CXCL14,0.0014993387237201778,-0.05456829258551776,-0.03009286650536852,-0.04520659282511658,-0.08662686339043972,0.00620892406920955,-0.02649984256255351
LIF,0.0030397466452615155,-0.04158616390067316,0.06252416731761369,-0.08833089179089355,-0.00837476876527563,-0.041098079815470465,0.06376244362399902
IL17B,,,,0.14998650957672105,-0.004050177779032435,0.004874052248544014,-0.03635685354373225
MMP1,,-0.01183963788711962,,,-0.01918925503664132,-0.016731251880880264,-0.03269665813537192
MATN1,,,-0.01027396591417201,0.11896895316538618,0.05801276088946737,0.013551242787953504,-0.013568555190114495
ADAM28,0.0345917610280387,0.046432446911319605,-0.030783218528757653,0.15320140337492025,0.008002942861158146,0.04248440000619447,0.02055867857889542
TCN2,0.06472287427802,-0.0009339323982939964,0.03087339981920485,0.0072233179039546715,0.07931662402380095,0.057661186848414904,0.008022943316404593
THPO,-0.02747657286758066,,0.057371719606260536,-0.05389880304789223,,,-0.04036693163565837
CUBN,-0.04928695902248809,0.037873177797537204,0.0911308546175624,-0.056764133151847355,0.05130585269173678,0.029776217040031635,0.06403363344690219
TIMP3,-0.01873928954012327,0.01751190462984833,-0.023737136139825175,-0.005221673085668758,0.01909692427606703,0.0018802987681197105,-0.0130133692016381
PIGF,-0.010317178388792664,0.05314231531065876,0.038053629915851137,0.02459024513146026,0.07584317660852838,0.03157739539953902,-0.03817148241711174
CRH,0.022592016091119167,-0.012031230160001629,-0.016173620565533422,,0.06472416458141281,0.07164837852473058,0.11707628231877824
BDNF,-0.040970323065604705,-0.026229983809793554,0.0511328288309154,,0.02763362517139644,0.005137811306599125,0.06474384538329489
CCL5,0.021477921024967154,-0.0473832634170672,0.08420100681991376,-0.08737320133750423,0.06411879872081336,0.008175662782521683,-0.03293418610536792
GAD1,-0.020817514109673384,0.013792350485406273,0.011754749438791179,0.005262458090625733,0.0986757078233209,0.032430284868045084,-0.025205547697341877
COL14A1,-0.029970111086416902,-0.04620142707230024,0.0021935008307125956,0.06647774297581835,0.058955770281551925,0.012438030666591977,-0.009661153089387808
HLA-A,-0.06077814849260049,0.051305030388747085,0.02702915283739305,0.12975874482109737,-0.08006547100371224,-0.032137146871601706,-0.044825731400203295
FGF18,0.012004211564210198,0.00634497377331385,-0.01100895923966196,,0.021390698696923595,-0.014125068533913689,-0.02730376744692681
ADM,0.008484934161628018,-0.009130011259776982,0.04502671019466159,-0.023778067365056547,-0.013571628820956803,-0.032432329974024086,-0.012842122166665984
GNAI2,0.023767923413685273,-0.04216663300551133,0.043643872978369726,0.005886038082631171,0.015491141705468786,0.043734573349349916,-0.03337250629348551
HDC,,,,0.06789214600502916,,,
COL11A1,-0.02157050149433096,0.059601579744800175,-0.02102589664355989,,0.01126129549305434,0.009687842797863187,-0.010400176221109904
NUCB2,-0.01729956492424039,0.01605835306040347,0.0031958485554382755,0.09030610527975917,-0.08974595848493368,-0.04289050248268147,-0.05126085456022459
CXCL1,-0.001981484980430218,-0.037732644283613365,-0.02324728570540762,0.03993337159372743,0.030434374570857348,0.021793062080515447,-0.002593608823126091
VCAN,0.007932184625546016,-0.0053167755142347626,0.06299081247356099,-0.02397028386074317,-0.02926449397542846,0.0048721978985038295,-0.007151269890096837
MMP7,-0.024129099480878526,,-0.01014653335551743,,0.014656509454393828,0.02149421351344591,-0.016406092838763542
PTPN6,0.01697745290871334,0.050299628565103664,-0.016484559683005755,0.011235263864569472,0.03589484927761019,-0.004835078623286011,0.036442528264645405
PTGS2,0.010970364636743087,-0.015633278342614045,-0.031623520624214106,0.07608627756400188,-0.031041516216603362,0.009740038055846917,-0.045934781035332266
XCL1,0.09607409200277614,-0.01258929744245276,0.04949928487822242,,,,
CD58,0.00728819437778512,0.06224621381421614,-0.0008827092081431498,0.06220701051714743,0.08794040865241173,0.025448375667345327,-0.03307516502128661
TNFSF14,0.013342175541555085,0.04655783374918427,0.04719114747804834,,-0.027168252456681516,0.05565020782600557,0.005745044381459584
CNTN4,-0.011356114857004256,-0.017378974323108427,-0.018069851730945632,,-0.013195584344990772,0.15134259373278097,-0.07442854898380845
NTF4,0.03588519763606605,,,,,,
INSL3,-0.012136956316791785,,-0.011700020127453891,,0.08003415700851244,0.019563853911151802,-0.013205642667552206
BTLA,-0.004147870090884129,-0.013124761680213612,,,,,
MFNG,0.016435512796949634,0.03633343866712537,0.059101385654351926,-0.01060730079481338,0.026896066170924472,-0.005793515178384631,0.047273900957683676
ICAM1,-0.012495711420187185,-0.02860666267567868,0.0638821204029004,0.021317106566118724,0.05671759836049087,0.03026420290472845,0.018293969653680416
PROS1,-0.019719524628489884,0.029546164250037747,-0.01840401603022116,-0.014255284084118738,0.05435619082973027,-0.015204237446414828,-0.04093553820227078
CLCF1,-0.040151822092628464,-0.011004795535543834,0.0038232886392608936,0.02761830106168445,0.01776730457976336,0.0964419106281288,0.013025962439375772
PSAP,-0.007168075060934424,0.007630587530538317,-0.02701352045727958,0.013423270940740778,0.0382731180167783,0.06287994418455763,-0.01334209645457317
EFEMP1,0.03552703826484275,-0.0013235190092172608,0.007622948196261706,-0.0527463504130524,-0.03749044348450906,-0.04135940713714293,0.02076927743998769
C1QTNF1,0.017657490474912767,0.029923639958742917,0.0024359929568545016,0.05835951289673178,-0.016502760943023952,-0.037903430842307774,0.006357842791785235
ALB,-0.0215474331743769,0.07357082488004221,-0.012773353247693884,-0.016311388852003495,0.030478050709420626,0.03890883282959322,0.034801963909057945
CCL13,,,,,-0.007944908606924289,,-0.005525269699573853
EFNA3,-0.007873348945504495,0.0032171245608844847,-0.013797122679370583,0.033421343739829135,0.09459942468722848,0.06808325487329278,0.039158932847622695
DRAXIN,0.07032425307677821,0.018499010572852477,0.036322159981650684,-0.005298009150125438,-0.03781583651433075,-0.02443451408839294,-0.0015290558583123932
RAET1L,,,,,,-0.015639046475661375,-0.04308359657636058
NPTX2,-0.027281504011179982,-0.03160432094981303,-0.06625413435653255,,-0.04237799158699397,0.05258552793092114,0.06361242489332258
FGF11,0.01661455111251149,-0.015259810544484,0.04776493507823718,-0.002410110450389142,0.06892741229682606,-0.005408565765772895,0.019274833550783185
CD59,0.0109948968508993,-0.018432050655972605,0.009689720705997037,0.0914089304112174,0.017516340475606716,0.011466464880223029,-0.008858277222993913
COL9A2,-0.006073876553868811,0.0066531587667505564,0.05064834840236867,-0.06792392917693683,0.06612904566758437,0.03251418034337308,0.03756735284271125
DLL3,0.0005732982164334371,0.04463030949504922,-0.006525077312916978,0.03501897415874956,0.06493453594595654,0.07844043060771203,0.03288289450315252
LIN7C,0.003781518509005459,0.005556095983248751,0.02948756866465444,-0.07762149419965247,0.012613512062787553,-0.020757381877449414,0.047493241864938654
GDF7,0.08792662533899853,,-0.01543564878044301,,,-0.03199928256574325,-0.03838080660738266
PSPN,0.01897878333846756,0.0093022257903746,0.06612584633657458,0.005843796706429906,0.008892586870833535,0.013357963877558303,0.07074761954640017
ANGPT1,0.0099730899504724,-0.03112959514743544,-0.01522196197187373,0.056656152554465315,0.05118603343145306,0.08637278898259568,0.06576696306641183
PNOC,-0.03291396330893348,-0.05548393485003779,-0.03880010087688176,,,0.028777599212589884,0.035209185643012245
L1CAM,-0.01191549881977699,-0.020715249311351745,-0.011637104257470174,-0.02772555622461132,0.052284809229209854,-0.03839698618871728,0.02742949827609084
APOA1,-0.01890130416439556,-0.03670641837322638,-0.015235461516399809,0.05455671869085894,-0.012269482197518946,-0.011213460317323311,0.052040713734239887
PSEN1,-0.005537978490349509,0.008502106633687563,0.037982475136532454,0.005907063665680801,0.01321282573823076,0.016959762574668528,-0.005557847757449715
CALM2,0.10220102972325024,-0.022754531898910392,-0.03770597119971599,-0.1136183034129739,0.0768529094447963,0.019259740089354768,0.06501740492240313
CLEC2B,0.027207537741253986,-0.014759107346793346,0.013326265758994534,-0.009211808502196515,-0.04684654669212461,-0.005911024171378887,-0.040528301045550615
NTNG1,-0.0021380915554640376,0.018320609325865427,0.05810796610259994,-0.009390461082533294,0.03812505028587674,0.06407922807626286,0.01300812492541521
LRIG1,-0.0006168642095305172,0.016827419824698354,0.05763423250641637,-0.011574677075869294,0.08855578301156843,0.0540074072246203,0.030050308164191124
CPAMD8,-0.014355853653507547,-0.015984165652998514,-0.012978023690282304,0.09168521230265231,,-0.0359486096839666,
GHRL,0.0316956200580518,0.014214343189200625,-0.010700787014402507,-0.07188769951739196,,,0.02885447519023769
NPY,-0.0454499602903826,0.06095601491245503,-0.01634123160128747,,-0.007358867647178813,0.052559320803442375,0.030744435685276232
MMP2,0.061215749161993134,0.003571603990435143,0.04538202620702966,-0.02023054649427998,0.07565053367187319,0.02168129836089903,0.024428699313951127
LHB,-0.012502864374372093,,,,,,
PPY,0.018436213151870637,,-0.009484823939769838,,0.059655836745242656,0.06388304374534431,0.020260327114810753
ALKAL2,0.08121384047364154,,-0.022878924382929825,,0.01047163539576334,0.03397843072207705,-0.01985873803206029
CSF1,0.025458326276991478,0.010214626165411127,0.01415255772466931,-0.004921496134804532,0.03492046940882949,-0.03333536104375379,0.03437706152238297
SEMA4C,0.031163353770507485,-0.01883300580408374,0.06298075122171386,-0.014623392818828443,0.01568485477196135,0.026336726452061462,0.04372919958474912
ICAM2,-0.04302519887551727,-0.018032431367691077,0.029251511606730403,0.06878758933165367,0.060562999365350645,0.14138755883913182,0.053434289411162746
SYTL3,-0.04526116696331191,0.03867052050306218,0.020179519591363375,0.10565146962213263,-0.012740664457957266,0.023422900658965646,-0.009307847224337033
IL1A,-0.02402484179967232,0.025443294812722766,0.06209029521857829,0.015826677637246364,-0.02946341051026262,-0.015571713254149269,-0.006498288469929286
HLA-G,-0.013205444231321143,,,-0.03902431977754748,0.028063737341022073,-0.009453474432766517,-0.04117641865763189
PGF,0.053646355295459115,-0.0242041434756197,-0.02523225883785916,-0.02385586463661122,0.018920207008834122,0.07053030535673334,0.014641829442790964
LGALS8,0.049205596965529806,-0.026364072100230042,0.0035075078268026424,0.080100283295714,0.038955179078076545,0.004196704843121467,-0.003577591313816761
DKK3,0.04372363455540853,-0.02693912784513066,-0.032064404792165706,-0.042498080935477314,0.10336353455424462,0.02665982003753609,0.027518511300154234
COL16A1,0.001284642584203133,-0.004407311882982665,0.01458851205891715,0.056666262873943586,0.05874195278672593,0.07464899773966246,-0.01010064471158462
TPH1,-0.02403049822258976,-0.015690530669601927,-0.0094222093109038,-0.01971403871810143,-0.0008767126243043549,-0.031886006944974586,0.005278940919832769
TNC,-0.026661286325894103,-0.004003494851475365,0.05166617816287082,-0.04133575154280285,-0.06645258400151728,-0.06307469086271363,0.0034824645340823138
TNFSF9,0.07041978172239688,-0.016433861409108123,-0.0203690086892005,-0.054688123085723246,-0.009352651806322991,-0.0541981323589919,-0.018537177109220218
C4A,-0.014822871228468362,,-0.011243783034103408,,-0.03847434036022316,,-0.028990334486951236
CNTN2,0.00574371963795483,-0.05780774868050836,-0.015046803611657826,0.06838183431400101,0.1068674850749482,0.06079494420238438,0.022190941505239817
F7,,,,,0.03634162363888151,,-0.027718574853221396
