,UKF243,UKF248,UKF251,UKF260,UKF266,UKF275,ZH881T1
BMP1,-0.024740449987369108,0.06033566727424864,-0.0448101528816063,0.03490321491822347,0.009934721978708821,-0.027332388249669198,-0.05516146860998489
NDP,-0.07653173648026732,-0.007898621240451783,0.004133888111352762,-0.026035845076530492,0.04515852980533036,0.0017488040012955447,0.07059646511426208
TNFSF18,0.08764237880244917,0.009025302346561516,-0.01046577098847268,,-0.01640753027772535,0.008806537940492343,
RTN4,0.0036264021892672155,0.03971091285403712,-0.0615259892514866,-0.015624207409914569,-0.11178618932920256,0.037764184530174556,0.03686378356069094
HEBP1,0.027668874123161904,0.021250289177974516,-0.023462875083423575,0.07084950724508828,0.02277155573126787,0.022530784876185823,0.06446817576596604
WNT7B,0.04975845354492257,0.00621949679943396,-0.015248983530408457,0.11344865128087996,0.013652770435530233,-0.003970720908188014,0.003696303625479096
PTMA,0.05120142874316032,-0.0024786403800491365,-0.006114428239866931,-0.01793379935693134,0.11003166021003072,0.02263555354639532,0.048878509293363244
CEACAM1,,0.012919419808612543,-0.011702677694987998,-0.018417549806153073,,-0.01985153968813039,-0.017006896440500206
PDAP1,-0.029587366433530136,-0.06825177566791642,-0.012617779997016193,-0.028395752958792278,0.05317192419792563,-0.022187379592808046,-0.03534007283450563
QDPR,-0.057526651118383655,0.003829851858456199,-0.035589041512443215,-0.02039570318000666,-0.04932330244316591,0.03661002083709163,0.056745578916468364
POMC,-0.040169791560156466,-0.012446170003986274,0.010941277866527266,-0.015071481301437498,-0.02649174700162207,-0.014645674462481979,0.00026406874038821434
CCL18,-0.008925407156411162,0.02731726253028921,,,,,-0.03267753609783483
CCL17,,,,,,-0.01574220298520926,
VEGFD,0.043323919029444824,-0.025929591641214705,0.04312082459664921,-0.017620868886772417,,0.048717533058972175,
TNFSF13,,-0.019567301928175577,,,-0.015911881565497245,,0.0007659865972408305
WNT5A,0.024403674339002743,0.04974965387001175,0.02045536954612193,0.047830357942562234,0.045394581542300534,0.045895870930370716,-0.01285653545629924
CXCL8,0.07528093789730744,0.0891083003727828,-0.015694697867106918,-0.07881281745450912,0.09060010833143275,-0.04102475766772352,-0.07444340952346208
GRN,0.010986069195521433,0.07644493825750412,0.015887881231306293,0.005807456687448044,0.08767900407807501,0.046934664277552676,-0.024624257629251863
MIA,0.02698745351709032,0.006283279514875435,-0.014906717490167719,0.003172947415073385,0.034621720453710376,-0.030941508203853517,-0.03860616949430472
COL4A4,0.06257328945440908,-0.031141219000438564,0.07157391036090761,0.09278260956296797,-0.015139452316026017,-0.016435346959405277,0.022765038421368924
TAC1,-0.0405289780955527,0.0009359358868080208,-0.03840436586810219,-0.035210091809949814,-0.0009140631601329782,0.09789652625665131,0.025292536539625262
RARRES2,-0.012997447803111102,-0.01565196933445416,-0.022375968457817384,-0.0010488652265991027,-0.013266203658840878,-0.02541724030968676,0.021463904994874113
FGF7,0.0285483773589033,,-0.018918720595354266,-0.010696768073507444,0.062032218092318785,0.003591663490496151,0.05499115023464224
HBEGF,0.027307106975619097,0.09166262192438995,0.06176083482245521,0.035952155253710615,0.02074446473289182,-0.04479249896157153,-0.014690573090058308
CSF3,-0.03236045418034364,,,-0.05870809180272262,,,-0.02438170916682169
PI3,0.11887472881603464,0.08747268480831492,,-0.04043244896520424,,,-0.04110831400772286
PCSK1N,-0.09406356368292759,0.004539443795851116,0.02571970178770183,-0.03292533050016593,-0.12360744384644295,-0.01175653018362764,0.016572828830387645
NTS,,,,0.09126497442800365,0.001212760037390223,-0.0038727532019098027,0.10826143321575724
SFRP1,-0.04996498016242153,0.01815168822961909,0.007643558100237531,0.08856589480729653,0.05431824227611567,-0.009061827345336065,0.014930266502750762
CXCL13,,,-0.02829807867682655,0.018068275791731217,,,-0.03977164138405242
MICA,0.06094669480005596,0.05903322887521461,-0.04188784060758214,-0.01799846517354323,0.08797101273455964,-0.03480919537373457,0.03971938702431282
TG,0.043571834298137505,-0.0074011072684118965,0.14659075585423187,-0.008994267530592737,0.050148481868786836,-0.01585967376764452,-0.020066521307798665
ADA,-0.005421514314413421,0.09119856891469395,-0.032874725509270654,0.04094843681649555,0.032649608334485214,-0.00563181654533704,0.014381041371097365
LAMC3,-0.057654326565734854,0.08588366491923799,-0.02829807878326903,0.030437247972552244,0.06886891541972566,-0.009121914718391713,0.040382334084908794
CCL7,,0.12955096943095945,,-0.026412489953928732,,,
NGF,-0.01864377754769726,0.17123672816359806,,-0.028192583978826114,-0.020357313765150133,,-0.02295736862589569
TNFSF15,0.07915185631522792,,,-0.01955571793314878,0.10871226475856158,,-0.01514062281029687
HMGB1,-0.024079938705688534,-0.056343568303066985,-0.06501544128688055,0.06928359599712429,0.05116643720582155,0.03579033551578902,0.03627669304032615
ITGB3BP,0.029437583077581552,0.01535369206042299,0.023083274579855734,0.05623893254400981,0.04234212516338014,-0.028498590745631422,0.04280887256856907
AANAT,0.05437806922324752,-0.023929422113555327,,0.0037030270051147955,,-0.014262697303464704,
RELN,-0.032145904490383806,-0.05166067884396032,0.033412699975060106,0.09757721746837698,-0.04271553511425458,0.016772590637904355,-0.01828823153029783
IL15,-0.03278604396995174,-0.024336709142440245,-0.0202732800502982,-0.0487320160480983,-0.017588498599355577,0.022194169205041882,0.004604630300828633
BSG,0.0005676881374771428,-0.02222351821472627,0.0019132897498858523,-0.008379429575800916,0.028119995036323342,-0.02987883350901552,-0.10668108367723574
