,UKF248,UKF269,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADA,0.06609583527922112,0.03611741607379374,-0.06408130292233184,0.07065422690738704,-0.042281645818605766,0.02036118454453045,-0.06034460034487109
LAMC3,0.048631071700592735,0.05792741873245782,-0.07697958695397938,-0.02931579078599581,0.04320767189545085,0.02039121793620266,-0.02644271291973295
CCL7,-0.013758074799077312,,,,,-0.018160448435554637,0.01707384137935677
NGF,0.03586874935855953,,-0.020259654397886833,,0.02839164798921565,-0.036258111164596506,-0.006617893692480325
TNFSF15,,,,,-0.017127586164068537,-0.029762788156307715,-0.042114412988495276
HMGB1,-0.06372783873028622,-0.010811895308340164,0.026869810850445118,0.01917664897046882,0.016422269398392253,0.021958325994670295,-0.06498477315739827
ITGB3BP,-0.04276377532907007,0.04542902074182784,0.0008275166801294236,-0.07107752640018744,0.0037995132161108515,0.04263943187137278,-0.10688213822840992
AANAT,0.10217414663438826,0.10994963251224651,-0.02763547485619937,0.10984770884824813,,-0.01921451177507359,-0.0013193723332974962
RELN,0.03073755644232453,-0.03651287168265564,,-0.001108076886410199,-0.020688267929809774,,-0.0464440497743433
IL15,0.035129667361257486,-0.03245748613774379,-0.04182995268072498,-0.03221881909135162,-0.006192561572439607,-0.03947957590277771,-0.031318194544052755
UTS2,,0.03046568512286859,,,,,
BSG,0.014456135624432641,-0.01291179315799845,-0.01424101085937097,0.014317524062584347,0.019959777593681883,0.050909501030147915,-0.08678092746631737
ADAMTS3,0.013930014843270772,0.011721328545972116,-0.05300454842010045,0.017237389309313598,-0.03041035151585006,0.03369632256568569,-0.04369475330945932
CD34,0.06596773564443804,0.05374912535881867,-0.030755682417601262,0.002866652287555833,0.06969111521138845,0.005696051861957681,-0.06140594839890995
CCL23,,0.012481270585860025,,,,,
PLAT,0.043440690051168386,0.017832931496032527,-0.14059663233652603,-0.03871526175562009,0.04433279069540317,-0.0062105908300676025,-0.03358441769438417
NTF3,,,-0.07653218149402521,,-0.06670287728366572,,
LTA,,,,,,0.038871995479156804,
CKLF,-0.00504456992586842,0.07544510538097059,-0.06802421275177101,0.06493892540126851,0.018588295388545072,0.02763214784111673,0.004728483886120562
CD24,-0.03802708429705879,-0.007351688749911789,-0.035777079901725205,0.04238649851492328,-0.023724909425446937,-0.02569952518234377,0.03251871695846008
HSP90AA1,0.007898090310757475,-0.033366913299489875,0.01037120061948233,0.009164701850658945,0.001166552480082831,-0.021261091728634177,0.0032454757758549582
BMP4,0.05109604141980868,0.02670416694624057,0.016023832863813783,0.09188411379088836,0.00268193801279587,0.06436288434535622,-0.055566569491484454
SCGB3A1,-0.013758073423288216,,0.0030796995188850517,,-0.014427085378666752,0.00836728316593089,-0.04669044628490096
IGFBP4,0.0813071589867822,0.024280090581037382,0.06028623593796705,0.014300361148633055,0.06531782044871809,0.008266036388335908,-0.05589337221650631
RSPO4,,,,,-0.023953932965811366,-0.03410641827596421,-0.02929815051444676
LEFTY2,0.060833555826090804,0.07942345258775436,-0.023612352303144155,0.04470233864575173,-0.0325757662965938,-0.009086007362671497,-0.12206121541605226
PF4,0.009506673123541361,,0.09191039695420233,,,-0.025859831168669467,0.02115493938923488
ANGPTL2,0.05484325365928002,0.01778951078121852,-0.059557468279747,-0.022198924557442417,0.016539437009373294,-0.006438871915835245,-0.14641733551147051
LRIG2,0.06192958828385942,-0.012156346865611518,-0.013116725218103966,-0.0912485513781295,-0.02522920899483396,-0.015205918511393282,-0.03208529587778629
ICOSLG,0.058337025228021075,-0.011655919090766591,0.014324337087197972,-0.01458262890665338,0.018625169162346397,-0.0023386315240851692,0.017808343496985384
WIF1,-0.025679774430836744,-0.0655086812147799,,,-0.02226750091532676,,0.01161488079331985
NPPC,0.009276266774053573,0.024750525729209962,-0.035613205484816286,-0.024544937141647197,0.04853447364738524,,-0.013572632699053323
LYZ,0.029003481327340624,0.03868427580774167,0.007112804078506499,0.03835464417705388,-0.006136064785982996,-0.0518587270386247,-0.05927946412244367
EREG,,,-0.039483554122895934,,-0.003983076837683936,0.04522235284029519,0.1802713137997885
SPTAN1,-0.03294556861909872,-0.014073513649242171,-0.08102599675373387,0.03167814246018897,-0.01627424536665179,0.07695178212103025,0.04519522249073082
PTH2,,,,,0.023894848165026943,,
LIPC,-0.01747242551016727,0.003663922726008828,,-0.03012767220156896,,-0.03269661448441605,0.02133062852289003
COL8A1,0.035020474237528944,0.10211260051832918,-0.04858968402119675,-0.03455038738304345,0.06009125326926122,-0.019689962230698976,-0.050190083564274755
GSTM2,0.05147558278759611,0.0463138716841424,0.0007621008278192926,0.01635851458957762,0.01199412131583764,-0.03872248423470448,-0.014008691517575984
SPX,-0.016322744792900384,-0.04364018085454439,0.11614021970076625,0.020042985880359646,-0.03839776653909481,0.03521795922314492,-0.003251742728356349
MFGE8,0.06218175748738628,0.05444015359724121,-0.008080511268872067,-0.018928827541964507,0.01742659447026091,0.017861684168754773,-0.016532459340856683
TGFA,-0.009300587174237497,-0.0026915092859211434,-0.08317262139133301,0.028595811296826285,-0.02229428525278048,-0.045011426776339944,-0.041472758096430466
SLIT2,0.05809605793572483,-0.0413475481021948,-0.08075632617425,0.010691022660899758,-0.01726443928922831,-0.05598431564382754,-0.06708041733729736
PLTP,-0.012579401642061273,0.021780771943881644,0.03748975513795128,-0.0005848923725947886,0.03320339323176098,0.06915056875746144,-3.9280930645669005e-05
APOD,-0.08250485146762411,-0.005414337441199154,-0.1523646221203867,-0.018546882061380995,0.07247890388939149,0.009274218502270571,0.08789735365962259
B2M,0.10798565257483067,0.04812000654394768,-0.05648882483407796,-0.029011725395443784,0.03172125321882621,-0.05060036365070095,-0.0719341158382764
OMG,-0.0523304909645365,-0.0031374795752507276,-0.09758545160405768,-0.0138462957346439,-0.04045888128653224,0.09662806271536353,-0.04746053982294587
CXCL3,0.040230548656046604,-0.016337603620483927,0.028654609137108933,-0.01821904102286138,0.00040243849013293155,0.0037433577610984513,-0.021454372017069456
CXCL10,-0.004325258378259367,0.0339859432608758,-0.02524626859850242,-0.024544934472789378,-0.009873715420445022,-0.05540960828845385,0.005775615920144283
RSPO3,0.053887559089458005,-0.020432740421805623,-0.016603459586854465,,0.01611133881082036,0.06918063927801024,-0.0448312831466367
CORT,0.030985051150044313,-0.023424596690290147,-0.01969666437361893,,-0.021117235939337134,,
NCAN,-0.03116950228896605,0.0023544245509833166,-0.11752551516001918,-0.11289156609075568,-0.05089824538004269,0.07941601939748838,-0.011595865556052668
PRG4,0.113597523673027,-0.017700304512825015,-0.029063633601854977,,0.1155150243822836,-0.0011337220922237286,-0.0008063466267367259
ZG16B,-0.00076418351405179,0.02256731767308538,,,,-0.022979358802896966,-0.019579470793261194
TGM2,0.10955381191517312,-0.014572503187136897,0.03953300356183154,0.014141119066472474,-0.013742066907086199,-0.03884207111650085,0.047422371432972496
VEGFC,0.03762788522910831,0.00878171944430666,-0.01862264969220688,-0.024031215325232304,0.025117312193833088,-0.009842609719759915,-0.03081562043361655
WNT6,0.055816381812025605,-0.017405931733780067,-0.03660713110509473,,-0.031790778303849763,0.0323445885525875,0.028218500443864165
NRG4,-0.012671669902047761,0.01229278638956759,,0.08467779639406472,-0.019518878308970453,-0.018429306125156763,0.02049498338368643
PMCH,-0.014604781499771666,,0.0018675662743609888,,-0.01821227867011336,0.025436090510241254,-0.03896362215329624
COL9A1,0.04868825134888578,-0.004167594976573214,-0.059958098191213414,-0.0010439071042890288,-0.05200861357714901,0.07942318658358359,-0.029582332812414902
GDF11,0.005669555072971848,0.037316121762936076,-0.013832453910629337,-0.037478771292878334,0.0013123758303085142,-0.005535411267467214,-0.05812544153517328
RAET1E,,,,,,0.06421150087664253,
IL24,,,-0.018522267070239278,,,,-0.03401416489438264
SORBS1,0.009156770453126288,-0.055770126016580546,-0.03934043279409006,0.04370518951590205,0.028692938482875824,0.03856831962796798,-0.04588933317330118
DLL1,-0.0013543041649875954,0.02312124934940592,-0.08939662690393933,0.04860705434376959,-0.024602652905314562,-0.035258850552064486,-0.012597406603197301
TLN1,0.07547583358458128,0.010816390015745924,0.018340066211947417,-0.0011456141366028673,0.056384375973322395,-0.03883571901449108,0.007305596701175524
COL2A1,-0.021129529429183287,-0.016337609180351507,0.07179243315493707,,0.0011766896637798803,-0.02682086633960057,0.010571218263700718
SHH,,-0.012843345939083846,-0.03972818432037013,0.0340976646125695,0.019578210932743124,-0.036674769229288244,0.007727455409829715
PON2,-0.03216725100688749,0.04081063438910631,-0.06878973060065027,0.004845837927588498,-0.05589220694971861,0.056002844218606324,-0.011403289630341061
ICAM5,0.0021339566789038804,0.034853591661935995,-0.051680318332406154,,0.03636753407277316,0.13208856876588787,0.022845577233512736
HPX,-0.014394885255062505,0.10594037072928779,-0.002613610531826403,-0.025871941355525147,-0.018087055521977702,-0.009360595820629238,-0.025765967911255353
SFRP2,0.0002984187123694794,-0.0130389307555836,-0.10381466871066691,0.04264977946668471,0.024370473890759636,0.06295747221932492,-0.04347126502912591
CFC1,,,,,,,-0.007253664540220816
CD70,-0.03341792641215409,,-0.013017208203878259,,0.05653950960883363,-0.028117236416096508,0.004783171610801009
HP,0.027620722794206756,-0.032143265594029816,0.0018446327046369377,0.12504683348923026,0.05942236659035015,0.04777270097283041,-0.03619322720864105
CXCL2,0.03445298948444178,0.004725182066002939,-0.04140685241326573,0.05154441662649806,0.03031859794533844,-0.015629527194640624,-0.051110119254226045
NPPB,0.05981592934520329,,0.017566091374622447,,0.058579589763195127,-0.018694478588086334,
CCK,-0.04159405115654711,-0.04903658293021014,-0.03364691676322027,0.00659881374187165,-0.02859194858648052,-0.024251785404327195,0.06285733595373841
SEMA6A,-0.048896650515591375,-0.029539272256211068,-0.0785911979558877,0.06087218511562689,-0.03452293625898581,0.01059140743230771,-0.08499744362742948
IRAK4,0.03425241451515641,0.02358184230761565,-0.09324216426098875,-0.05711804371225522,0.024274891027111327,0.04506682677699192,-0.04183756315639525
GSTP1,-0.05068860924408657,0.031293800673871545,7.78187131953389e-05,0.03185153143385032,-0.04234592686223659,0.008495515434053013,-0.08007726310690226
VCAM1,-0.0224126694964236,0.032809335518943494,-0.052387567144695564,-0.042492768010146315,-0.03291964807748671,-0.003816879656661412,-0.04866022489273834
NXPH3,0.008308154840076205,0.01959265942486452,-0.07788957457419922,0.016361585178132798,0.02359947664520327,0.018057326462514373,-0.004919603098379149
MTMR4,-0.001796690804126909,0.013237221695516485,-0.03594198759902019,-0.0032767384287728583,0.023146889088951815,0.019676599390954157,-0.02870162485668632
LAMC2,-0.01393130241702033,,-0.02432493391163319,0.03611720218719561,-0.017677857160769535,-7.00430001940796e-05,-0.029298166642999786
IL10,0.06444467232557491,-0.021438591037602737,-0.03299433248163101,0.00949535844572987,0.10250939411079316,0.012674641203605761,0.022715198596531823
SEMA4D,0.007722121727202056,-0.0660507039254248,-0.0630918770699758,0.02467568046928105,-0.04741288327355384,0.009977240898040553,-0.04669562991604571
TRH,0.08655075893449464,-0.03384688326240596,-0.054795058874555595,-0.027746714822653975,0.0075839364075088525,0.018207175070874094,-0.09713849505301873
SEMA6D,0.02702332330762005,0.06238853141155562,-0.018461609044807807,0.005599029369254605,-0.011476246497137679,0.0427060682924749,-0.11082662092878158
CEL,,,-0.030240057105092432,-0.021404440996573928,-0.02792406096039042,0.053830212265311254,-0.014295453181277987
PDCD1LG2,0.04247922078584316,0.010098957194578805,-0.06801356872037226,0.003740293245289341,-0.016166051186301895,-0.027827586410281487,-0.03624993524817095
SPINT1,0.0062165940361998415,0.0572330175867174,-0.009413324805378986,-0.03686263187214879,-0.012936062756696091,0.007451432827554545,-0.0526522640159503
CTHRC1,0.0655063399491415,0.04439590803504701,-0.07187331545667691,-0.010615965366060715,0.003953783050660668,0.031153374606013754,0.031224078387671085
PODXL,0.05478016164871477,0.07238362905911787,-0.03052419765784328,-0.021096656122144015,-0.010895397843876485,0.03569126567453566,-0.06585446963264101
JAM3,0.06672783057816928,-0.004095781949565453,-0.03740820598394901,-0.06229198944701958,-0.008422515602637305,0.0018376301523619974,-0.08165169975161769
TGFB2,0.06004164912153892,0.016963876360788988,0.01440970627997773,-0.01927175990685922,0.014062020657514879,-0.0018911250626014902,-0.05714022285251881
COL18A1,0.07462321102612661,0.09128122065656835,-0.009350218284659473,0.018457624561083397,0.028563422588705447,-0.008619967050190849,0.014648494247192397
NODAL,0.11661445054994676,0.029280820747848487,-0.022879362985656435,0.030509823909538505,-0.020215955527131613,0.10369607986978535,-0.010890866387634429
INHBB,-0.021819424728236777,0.005504343917525007,-0.03218742234891431,0.004697205853780863,-0.014288825205233916,0.02390433108733334,-0.040261508826825
LCN1,-0.013931305551620097,-0.014337199720505239,-0.021606664477760756,,,-0.02117472696845331,-0.020550164240241836
ARF4,0.06394000989373544,0.03646485525966839,-0.07979996012008402,-0.04641965766950076,0.03926252022370497,-0.052858159378038436,-0.14462475080654166
CXCL14,0.03194297454673346,-0.008004090636035657,0.014915109770831271,-0.016236397056631737,0.051098982634552606,0.04632223274271259,-0.04213678548910719
LIF,0.09414891856548228,0.02403951687760781,-0.05440724450959169,-0.02529809903211495,0.053683840844378494,-0.03491190756302871,0.06507230649934444
IL17B,,-0.02367809833278509,-0.03459565026625802,,-0.025150527183256763,-0.02425745281783292,-0.023234785869486206
MMP1,-0.019206605203624456,,0.012822940849424756,,-0.018212277227812327,0.0589720292758362,0.024952488546451143
MATN1,-0.018291397773343984,-0.015031579192707117,0.02573650984944071,-0.018872400693273682,-0.025920318298529577,-0.02546638316635774,-0.021174093676090106
ADAM28,0.04793778605618624,0.028460733614178522,0.0039817070135108054,0.06156277531580932,-0.01352602053712104,0.008950021161577656,0.04779699522601262
TCN2,0.044542690558668496,0.07374961178914441,-0.013427061015713797,-0.0398620036706207,-0.01183589289556431,0.032006139190464494,-0.05786976684463674
THPO,-0.023834448659968102,-0.016415927293546264,,,-0.0224846755512739,-0.012266802143736811,-0.03173130453070186
CUBN,0.04226632594858965,0.09169912003104866,-0.05155258661911732,-0.018069737958715203,0.030930166797450497,0.12115100773793662,0.008460273185942353
TIMP3,-0.033629102009868114,-0.01021159197907197,-0.1281502081666407,-0.004676490057724244,0.014992423279694295,0.03023819897586963,0.021686378252515227
PIGF,0.036757922346189416,-0.012633581524993335,0.02224796865159021,0.11060136915690713,-0.03351006438621575,0.029508317733942014,0.057554208663979194
CRH,0.004705167362445092,0.014836439206407455,-0.03225453124977308,-8.475232524251336e-05,0.006260115441924369,0.00794411556397447,-0.04637460722317946
BDNF,-0.019267685760300527,-0.020721100528291132,0.011642508530738014,0.038927020881425516,-0.01995218378493678,-0.0042791206723517584,-0.07664964486695577
CCL5,0.015099908179790093,0.07928157307003647,0.03250116091719331,-0.01836691204653576,0.04460007607660218,0.03326366496770693,0.07197897055536827
GAD1,-0.042403890890711234,-0.03414608408735692,-0.10658033345498052,-0.03883108729280414,0.04724143496400621,0.024318480677347445,-0.07174000526983486
COL14A1,-0.0004448752193182275,0.019671037431688507,-0.018267843590838818,-0.009021434334452053,0.03528209375236075,-0.029578734418397878,-0.017616220682465995
HLA-A,0.09293380930367913,0.04530645252397188,-0.01425923273498371,0.011603384645895857,0.08252033287944614,0.013343710493296827,-0.0555870381456395
CD5L,-0.016322181205816903,,,,,,
FGF18,0.008592348524602535,,0.013416714795046771,,-0.03147211099523579,-0.02093907137787294,-0.029068208267403434
ADM,0.06541578460475687,0.03774130438480392,0.04850662094737041,-0.016200043122813968,0.05756251954241236,-0.04997804668307788,-0.08145672876284517
CCL15,0.03761685321016061,,,,,0.004632349483694549,
GNAI2,0.0733512280734169,0.05725977590383645,0.015065713316258372,-0.01847309672818896,-0.0003148418548856084,0.017729349800763714,-0.013334167990112304
HDC,,-0.021063332287781122,,,,0.019867596643129815,-0.021174084086543477
COL11A1,0.009802488134765941,0.032014966819574456,0.036184844632286946,-0.03427628678235945,-0.02094513723658314,0.08592239615813471,-0.07680248903769443
NUCB2,0.04932784242667845,-0.009852894233274876,-0.007251435858590236,-0.0682670923528004,0.05187473229761041,-0.005666164164152633,-0.07146985126658252
FGF16,,,,,,,-0.020864307253561785
CXCL1,-0.0066723651538374605,-0.0019901286085273313,-0.02290166792555724,0.007738468297092436,0.03938885682720417,-0.005039784010610035,0.032739826575857514
VCAN,-0.03194783269161923,0.01772494840940501,0.01145039103480676,-0.009418089357962433,-0.0156922457008655,-0.034796130623135975,-0.07611353703980758
MMP7,0.09207412443135046,-0.010464973415308644,0.015566027178069096,,0.07004332766864543,-0.01938398192207564,-0.02853762690209398
PTPN6,0.013362474710290756,0.04672277140465445,-0.07418367268305495,0.022741632453979307,-0.000796471947504794,0.028899318107209224,0.011556773317656595
PTGS2,0.03516673552757873,-0.03568740688601258,0.001995913131071309,0.020897715599820732,0.11211617758310531,-0.06034209714732686,0.02797130040587693
XCL1,-0.017886191213966642,,,,,,-0.03768311932872304
CD58,0.04075878901806936,0.026302149616491653,-0.10439779240174472,-0.001453724658896074,-0.0028295862572893303,0.017896585993332725,-0.035659992481232236
TNFSF14,0.0007569398993205028,-0.021805310057818685,-0.013176433778357565,0.031057892333980153,0.031759732487123354,-0.033443949516677014,-0.05447773429738664
CNTN4,-0.031685161271436446,-0.03715895917958982,0.060186770349399774,0.06197082835736993,0.01200566472641433,0.010351668124255023,-0.05382533469093472
INSL3,0.08826776446575618,,-0.021343643160161605,,0.03230438191510283,-0.024865782126297895,
BTLA,,,,,,-0.024043968010634346,
MFNG,-0.009355447445042537,0.07010633758408837,-0.023922825032089104,0.0014347361062025052,0.024279900730056855,0.022889603376583276,-0.03468503575180988
ICAM1,0.052343842494069176,0.002749333975237792,0.032078910747186856,0.015288570722979846,-0.028255324165504466,0.02937333169822906,-0.05927245797886386
PROS1,0.07738457103501586,0.034729183361377244,-0.01184466401648975,-0.004259013632721027,0.04566574522784841,-0.037090634189163384,-0.06804838956259844
CLCF1,0.03426164005857395,-0.029526091729725267,-0.07760113089826697,0.07208834708205027,-0.017309674061109025,-0.040258311588390557,-0.06570379144768076
PSAP,0.10741277344701369,0.011074994423640525,-0.04666155482608102,0.009737265543148655,0.04629821812362754,-0.03597206724646796,-0.01807944158837237
EFEMP1,0.08195761531606294,0.02551767899086068,-0.028178353022854496,-0.014222572275239686,0.07065876491048463,-0.04977304304982933,-0.14325714567946257
C1QTNF1,0.06824669564231471,0.12237888256344424,0.04249495195929989,-0.028830831354363918,0.073402708735903,-0.015469548526601063,-0.02450759049772033
ALB,0.09870313847409315,-0.017553676250286903,0.030120698399666475,-0.018753016163512087,0.061997128042260194,-0.028117245191143704,-0.029978701785013873
CCL13,,,,,0.010087878694621117,,
EFNA3,-0.033709963595794326,-0.031351884903240715,-0.01719777509332672,0.03925063162832674,-0.022807909282539555,0.055124818007569416,0.005808050154526465
DRAXIN,-0.0011134363287092222,0.10651760309840327,0.10014726597501597,0.005724287749404384,0.06571634376617304,0.05065066677443395,-0.08505749243034937
RAET1L,-0.012481859374997347,,-0.02160665031765761,,0.004467145620968407,,
NPTX2,0.03938156134224119,-0.041138283374596615,-0.04291156835642567,-0.00761930289408657,0.030592561841465936,0.02758475118895887,0.018311851249549684
FGF11,-0.00709471520561245,0.012465653685273043,-0.02000267582470634,0.03096760805968024,-0.02519156129000785,-0.000611401342077291,-0.09942426352486297
CD59,0.1120685294513449,0.014161867433939431,-0.011559650586183396,0.03193640426045162,0.008513881071473429,-0.01820561223071027,0.03909632523794598
COL9A2,-0.01722309904536577,0.0004217558992337596,0.0035763936419598787,0.0037994759950994734,-0.05953555484370858,0.06758533283696383,0.011157223384782318
DLL3,-0.08375172143179466,0.06467851927842345,-0.12180078386199183,-0.05111357745541693,-0.07046145408749709,0.08358107418408131,-0.07520037597012173
FGF5,,-0.013977893580491828,,,,-0.05635790664086377,-0.008500443151352339
LIN7C,0.016451376578435553,-0.005358654249041034,-0.03983451914436004,-0.0508911729458764,-0.004611567134277007,0.04528011653701157,-0.06811560872124696
GDF7,0.0060379834758870704,-0.009950164076106025,-0.018522272938468524,-0.030837045620170454,-0.021378389414192442,0.1481258124229541,-0.032367410196098303
PSPN,-0.013482308189280093,-0.003030541566738373,0.03181394857836434,0.004002377552235085,-0.009658875870958594,0.02759431954663819,-0.062174355709085624
ANGPT1,-0.006510453935931541,0.017745707378209352,-0.04732688886469601,0.10753822310378416,0.082322493649466,0.04115446965571106,-0.049195572919654054
PNOC,0.02752337966180284,-0.03376816942741749,-0.01969666651655599,,-0.025344953812592337,-0.02566379554201286,-0.10567014708931928
L1CAM,-0.009255251894526898,-0.05512647044397194,0.01121286667311164,-0.012270087648110734,-0.020957775036796057,0.08992315000897859,-0.008729347686978507
APOA1,0.005402141655098675,0.008326718633977381,-0.026662341492447873,-0.026033769164508974,0.01117091666830727,0.04334161152656689,-0.06596476153502599
PSEN1,0.06886557540605083,0.058873083753473186,-0.019312890266123723,0.022102219275187893,-0.010914188732273017,-0.03416206509199687,-0.011548338155723585
CALM2,-0.007594428139458584,-0.026336034491983136,-0.09609206963319057,0.004706490179943203,-0.024823712356441718,0.07099096631938058,-0.03485338564795216
CLEC2B,0.06843430301319876,0.05967973072899414,0.01790759169261218,-0.0032757007869393348,-0.04391282106041452,-0.016186860059900235,0.022544609502958914
NTNG1,-0.007624676507806933,-0.00966214868931627,-0.08121841016341262,-0.03996767676049224,0.05781614191648743,0.05316537167747819,-0.027015259263852766
LRIG1,-0.035942165213651595,0.021629786827455318,-0.09684800144610015,-0.042901665945861395,-0.029607648571389242,-0.003515435102899712,-0.08743994116597881
CPAMD8,-0.01168192089876599,-0.012644885840648093,0.020048444606452474,0.03541293187293277,,0.005359001157239584,0.045037409140033284
GHRL,0.009613421008989095,-0.026891133106548525,,0.09115435978667688,0.056856519582928144,0.015579557048290683,-0.02023147456910791
NPY,0.0593373278048252,-0.006383324406612358,0.04956104773956564,0.0646334405083565,0.007681806406068239,-0.03139940121947641,-0.03264186358180483
MMP2,0.021479231873797335,0.04565201191867828,-0.075734719335973,0.01185586941784789,-0.05682445842845863,0.00104246370911856,-0.08328460701077374
PPY,0.04211645252064396,,-0.0074242825047068,,0.026934399493930738,0.01920136841761771,0.008056530380979735
ALKAL2,0.053527947383573464,-0.01433719739685786,-0.028986038698350335,-0.00022480477448684857,0.06514069620289095,-0.003711152981997267,-0.07822521324162496
CSF1,0.0401019614557146,0.004684483255033528,-0.0512460246188448,0.057280676457069024,0.040200781048140136,-0.011734224302159554,-0.021861668504179806
SEMA4C,-0.017834050739156948,0.006858394444480553,-0.043423550076809696,-0.03335271646407998,-0.051265626314619894,-0.006183092644627724,-0.04055831013713396
BMP8A,,,,,,-0.003952700613115059,
ICAM2,0.018925924387686244,0.012022710073101836,-0.03999975257290868,0.04164068493869713,-0.01613279848966633,0.012292235611446056,-0.027948953816716436
SYTL3,0.021986944923339885,0.005099539844237708,0.020062236121298965,-0.054611015138111424,0.012752582246672044,-0.05311417494679336,-0.04418414299841812
IL1A,0.03212746843055744,0.0198389510933846,-0.011924191370995183,-0.007608746310597271,0.009618630301188277,0.0175543076816263,0.018714420553840653
HLA-G,-0.01920660113512133,,0.003023560639057387,,-0.038772784989627426,,
PGF,0.01887598422566323,0.044879878392247656,-0.017467108432288322,0.01925016520178389,-0.03258253554546288,0.022653072566458557,-0.08810425284803121
