,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,0.061168758705274884,-0.01513315628449904,0.03777227445375778,-0.02131255533419243,-0.041346578391058056,-0.0062763044127642125,0.06253647431659023,-0.008407137741886351,,,0.04758682129875411,,0.010383294536201662,-0.045826890320678514,-0.032218803199136295,-0.04487867214750944,-0.012032342070595755,0.033364638426892204
TAC1,0.015615729079071664,0.00935174714097706,-0.10420776590506767,-0.016255588973636385,-0.031339992037620806,0.0252437351964291,0.23433365826771987,0.00921183559516407,0.14010445014771863,,-0.0635588243920414,,,,,0.014806077919067377,-0.03068394336293398,0.07308113013412303
RARRES2,0.05816054590964056,0.03695138359276866,0.011979256395490027,-0.005627756117507805,0.05979182749139008,0.08821605513399577,-0.19566358600550243,0.06445421833245452,-0.05652892414852249,0.021258480380130874,0.1931277807799712,0.18785386265175785,0.12379325914386874,0.07530079035516488,0.03236182497206106,-0.04059644126730656,0.08422583109034214,0.054122997407448456
FGF7,0.09445652868320821,,-0.013615266003158655,0.04007030796099927,-0.04886912939616222,0.06056294236043154,0.0008575782076797178,-0.023939493693934513,0.06826696660567341,-0.013732344475861668,0.12774528624791504,-0.06782367795787356,-0.05055433591582032,0.03396064788296139,0.016568480412646015,0.054907713196729435,0.06840653734084892,0.0783599415276037
EFNA2,,,,,,,,,,,,,,0.08567503117428239,,,,
HBEGF,0.01530317711389297,0.08434541476161087,0.059366649609280536,0.07943633369205742,-0.0418464168878733,-0.027548082904871478,-0.09874526140415807,0.016597991958781245,-0.0012902156842629503,0.04765582364041431,0.08620942030636417,0.042996698157166474,-0.014237765974858594,0.03090114797226191,0.03398570274723607,-0.014674196143658853,0.0809019648883051,0.011775405684497016
CSF3,-0.060335417536151466,,0.027463078151668464,0.023748826212507637,0.040029216745854794,,0.0036890466587604907,,,0.07956841088237158,,,0.08034728040362663,0.06776935006992005,,-0.03192489956507517,0.04613820380154088,0.02932440583458802
PI3,-0.035859503264486156,-0.009225367370813496,0.02110027441866438,0.11543322448016545,0.10635167808907686,,-0.0417090650311804,,,,,0.015567199716622852,0.11508945506867309,-0.017105201317873978,0.010839230047648024,0.10156943683999135,-0.012981133721254503,0.018016432926233155
PCSK1N,0.059582851744073455,0.0003958414888048418,-0.09988365241789815,-0.05650610164347601,0.005687284594927008,0.05555094206917575,0.15997487256299064,-0.013954041589314462,0.07627232495941003,-0.002932846658004,-0.10172718572769607,-0.014983241918364892,0.018767589467408523,-0.060435237305453235,-0.03002929647405582,-0.06556209910864212,0.005131768242203608,-0.0404499822890169
NTS,,,,,-0.05194151037945663,-0.027340311286645696,0.023254558900169527,-0.024396905812787053,-0.016713660026614,,,,-0.03023747533620237,-0.033141035908886896,,-0.05111356902020931,-0.03639123534483068,
SFRP1,-0.008196326031515074,0.02356498575203807,,-0.027569957569640393,-0.029117327296861076,-0.018376899163081134,-0.02177779216311915,0.04183845436274149,-0.017147720381485043,-0.024839624882378286,0.01894531806274062,-0.00964517439132087,0.12621485443411154,-0.03985071898218145,0.03884066844533838,-0.022313961824350904,-0.03554559523049643,-0.005515009442337661
CXCL13,,,-0.049396764659145664,,-0.002656283028284962,,,,,0.035059917814905396,,,0.04345232253233996,0.11188828159274398,,-0.05207615463036771,,-0.031168740699563276
MICA,0.05747909557013378,0.10696481917296966,-0.016273279073694684,0.08050053136175302,-0.03761220833589389,0.01644046685626589,-0.08829779210583659,-0.013220217721660986,-0.0060220024612641495,0.049246490310296945,0.09563072355403165,-0.002532185122274161,0.05263226470752508,0.03674785930772434,0.054385838613913766,0.012085098076270173,-0.011888011093106807,0.003735701123786331
TG,0.06306736032523474,-0.031803857970580975,,-0.029752352243014358,0.01018120428617903,-0.03155792649378352,0.04590711517321164,-0.020608107108148362,,0.009660213606713295,0.1479551558213419,0.04238360961189626,-0.02734495333650756,0.01848911342953965,,0.004063310072214261,0.041120822345744296,0.06664061396386957
ADA,-0.07112754349866225,0.0752247770699912,-0.035296466132397085,0.0097931348644264,0.0004685716071919532,0.01947090475689225,-0.13524766030939916,-0.020041267226406225,-0.029800858365048852,0.025237638694985146,0.0562831375686652,-0.046459870855083935,0.011501637640700798,0.017623000242354334,-0.010536116310475435,-0.05742346535838746,0.04400723581353085,-0.01609195956376385
LAMC3,0.02495159372531787,0.09670822900715874,-0.0966537531971504,-0.04913308522665808,0.04181193081845247,-0.01047515727725481,-0.11296070956286909,-0.008040087094938501,-0.050219882576488954,0.07307187651742085,-0.051788263946751234,-0.04455941433943676,-0.007860312422032402,-0.007573158544477974,-0.026196615505378662,-0.09684343993703855,-0.08748512194860039,-0.0820586920838159
CCL7,,-0.018737502076788877,,0.005291942218854567,0.0928635013348271,,,,,,,,-0.0019033766361334925,,,,0.04383183811755391,0.0473263640581892
NGF,-0.034760949167231214,0.0691375231929799,,0.05698293333530398,-0.023113454896288122,-0.0054177344145969345,,,-0.016713671031450196,0.10998404851383153,,,-0.010119097048420607,-0.026836813521454443,,-0.05480807604109283,-0.0651891984909037,0.06535171450544283
TNFSF15,-0.014970824066941729,,,-0.012125324251357185,0.02542517182511024,-0.03656587980881577,,,,-0.016542846001448855,,,0.08318240328310313,,,-0.019824814547011637,-0.03344451420022973,-0.030218445984060056
HMGB1,-0.003101312810016421,0.004078592571875699,-0.10362230287619628,-0.10280143291325557,-0.02181050663210673,0.013669520923812985,-0.14299711927216044,-0.006484177221081393,-0.07383045185390742,-0.0016159058980839795,-0.060310003782279305,-0.1598910502943215,-0.05903133465680455,-0.10640391991822964,0.0008799381179290589,-0.00395028466707216,0.07501512944862254,-0.04216364757441482
ITGB3BP,-0.040133308027285965,-0.04897005938725611,0.03533859549551951,0.014893500887132864,0.061618177321341214,0.0055123140669796535,-0.12937836746522513,-0.030244384117995012,0.021681267802979638,0.002101763925623853,0.18709386507262793,0.0661229330528651,0.06008840004696262,0.0566128155202884,0.026650623582689215,0.04450035469850247,0.10639429319672188,-0.0028809560487274757
AANAT,0.03428353947156938,0.010436484007450684,,-0.02179518540419413,-0.025523007403141826,,0.08054159452729498,-0.018532991156510633,-0.01571330878559209,,0.061559239099421105,0.08442524668183721,-0.027058770579475536,-0.03660714396836021,0.01520394776619201,,0.06454875762130573,-0.023462894584331036
RELN,-0.04963754238381813,-0.04700185659426136,0.01974554772614563,0.032363045229333955,0.02783613765418119,0.028516306800323132,0.14128195321463805,-0.013728285855652543,0.068722279976031,,0.047396958287491214,,,,-0.032354451137233904,0.03824042187742711,,-0.06654610862750664
IL15,0.028977100221883,-0.027407455339783476,,-0.0025463382231442374,-0.008522958414769468,0.033508998868144686,-0.041423696684173145,0.0042607618787463865,-0.03220007951636615,0.0521963187119452,-0.003574951781446071,0.02037229537840967,0.003825952743948877,-0.02682947340004253,-0.032218799116163835,0.0383880979911019,0.00522239233902073,0.015504934667949482
UTS2,,,,,,,-0.07184818231646055,,,,,0.052542771390817776,-0.023042523514584506,,,,,
BSG,0.08879104263934445,0.001288848291926788,0.08613771622705256,0.026503092844003543,0.011075644332877577,0.022319904881927713,0.1516465220639893,-0.0679370679228399,0.028734914008542438,-0.007049068737779353,0.1750079792812864,0.1626964266965192,0.16472788144164605,0.041273969482691894,0.03181459813874235,0.07745471990560503,0.1253181639433911,0.008237673148572664
ADAMTS3,-0.020802221787380185,0.10992924947029789,,0.055377769171249994,-0.05122565425853851,0.10325549534011845,-0.15001982901515684,-0.03341505990154077,-0.003961188478556353,-0.029264038866571595,0.06762044671640108,-0.09732752416959661,-0.01775970396055981,-0.00844186514884404,-0.040086862031767534,-0.03251407307559909,0.0772685286572084,0.0031661061338033674
CD34,0.004028108529033753,0.04830724298969236,-0.027962066713199656,0.023913059154092236,0.01537557748238064,0.013028287022231192,-0.06484660200812153,-0.017139750427486087,0.0352820809567171,-0.03027143994579114,-0.054051216483506755,-0.08424074803954154,-0.06327538655464149,0.03329632189268233,-0.009670518496695129,-0.07370272920894874,-0.0783234422592747,-0.048261147070425725
CCL23,,,,,,,-0.028140478399056357,,,,,,,,,,,
PLAT,0.05522795292703665,0.09925278613811218,-0.08438276970165373,-0.0727395618484227,-0.007636747348871198,-0.01181330597822378,-0.17095980335161046,-0.023078925862175016,0.004125079694786661,-0.03556734238674006,-0.06234710152548897,-0.1091309061988627,-0.02593999520527112,-0.053668470449128716,-0.004926619219107962,0.030893429803159535,-0.03030506821700817,-0.026840853707584572
NTF3,,,,,,,,,,-0.03037729694790925,,,-0.04282956618377957,-0.034433491955814015,,-0.02656499736930115,,
LTA,,,,0.05756881526579365,,,,0.04564098491049215,,,0.10488136199152936,,,,,,0.05626105881070005,
CKLF,0.024513277710532282,-0.03502638316185599,0.027869158089082052,-0.04575198752749907,0.004240611239593451,0.00418905421344233,-0.1759003396773122,-0.00992449074619578,-0.057233573253254316,0.0034278299110305638,0.0434199499686737,-0.04304332574765031,-0.04178350916485203,0.029663580312790983,-0.03601865348393194,-0.03433555054029059,0.06180168321305112,0.008616199216229367
APELA,,,,,,,,,,0.09296490246923947,,,,,,,,
CD24,-0.016224681239947254,0.0012639369858247283,0.030417037698212614,0.042824212969847356,-0.10070437706280266,0.04463201639770811,-0.012611232021505674,0.09132958343609822,0.010822401967434456,0.016057798279214955,0.17736636287976126,-0.050701540191542833,-0.07238967798138252,-0.04889284754954808,-0.011184544458687384,-0.10780513604290089,0.06816765383699527,0.07409489595199638
HSP90AA1,0.01184944277482438,-0.009977445893816779,0.043964510428064055,-0.06352302262121994,0.013698377660966274,0.03890307593428089,0.1815036723077821,0.08086418177444633,0.07776043975055492,-0.08141671788697043,-0.14665750907289923,0.12366618286229021,0.06343523994997835,0.0001934788625975137,0.08182258229625551,0.03423339014517552,0.0656989400957188,0.06499437867454111
BMP4,-0.06629208441972073,0.04022665675734114,0.005830841279876041,0.049075324675823796,-0.04953151881268185,-0.0251679565946965,0.16044150847496727,0.037747220062971674,0.08154333649144552,-0.029557074211596885,-0.019714765915906585,-0.03808811200471031,-0.003337600296762384,-0.043240539824060814,-0.02388616673765479,-0.05635929654494539,0.005879914165970375,0.05042929323397622
SCGB3A1,,-0.018737500203063705,0.0029710944046739706,,-0.004737207777190422,-0.03321345493057998,,,-0.0276598208006733,-0.04994363213926889,-0.04008369507979999,-0.04169026307652733,-0.00865848368139183,-0.004872920567479657,,-0.012582063622863014,0.017524672846762908,-0.03632091200050745
IGFBP4,0.08123339275933164,0.08726455524030673,-0.11096730303994459,-0.04434914390926827,0.09253223519971014,0.026554646376149738,-0.09602794502178964,0.0028912263696451884,-0.009486086955804926,0.04085101431486969,-0.006814021441274062,0.02315961054846617,0.000754097362682146,-0.0746635959405216,0.0539995067969311,-0.04285276441479861,-0.10315153273124457,-0.08422709455062598
RSPO4,0.013685288894099175,,,-0.019737226255724074,-0.01410123952131078,,,0.03490810588882049,,,0.10472602697017773,,,,,-0.027726164923052635,0.03179548768378047,0.02125525803608365
LEFTY2,0.020135176353292178,0.149026718344018,-0.10799139342394536,-0.031303271128508864,-0.017653437196902502,-0.017919366005880358,-0.1142633491170089,0.00014546557694812703,-0.016713671031450196,-0.00942201277481216,-0.01702433630596435,-0.10496316913302876,0.039005889880961736,0.021737103755137523,0.05447489083041225,-0.017551103148236068,0.013715012710417541,-0.02274709146139893
PF4,,-0.019437148651936284,,0.012181774717288764,,,,,,,,,,-0.02493293822816876,,,0.034065141810537415,-0.0010991102181975422
ANGPTL2,0.03355130060044624,0.09103691672696651,-0.08339450045779216,-0.060073850935861706,-0.07171801299847314,-0.031608661153940176,-0.10262709253444081,-0.01933649827700527,-0.0158041815350824,-0.04552498550934099,0.13840060938562154,-0.15471931001807082,-0.03318647527315395,-0.031449417138351705,-0.045718345632656955,0.0512880217802407,0.08285895697558969,-0.058693338594007334
LRIG2,0.005833671258180601,0.03207437044818239,0.02428896976609565,0.009874830463520699,-0.018686426418170848,0.011212749314949685,-0.0368131646976104,-0.012354666207177598,0.05177425291754522,-0.006480274782803959,0.11490360588855611,-0.03061936037501403,0.07838342914741145,0.07200588785866727,0.06952572361274811,-0.01692079318130754,0.019301128785319595,0.005277290776564937
ICOSLG,-0.07271243362975731,0.1244587853523713,-0.044309487485442285,-0.0021468978003221294,0.024356399357263848,0.03832062902544522,-0.12017726820839551,-0.016870077337488854,-0.04280564648891937,-0.07141188442633696,0.03677130088490036,0.036300521672023425,0.0023828009312026944,0.0837485522491247,0.03186609780133443,-0.014509496431187313,-0.037988517160511485,-0.04084903165550314
WIF1,-0.022665420453975703,-0.03497399409120405,0.048261019907139005,,-0.037287647313815106,0.04889733121903082,0.31686325135574167,0.10338276819309139,0.0603463308722458,,-0.036575448861692256,,,,,-0.025774155905160065,,0.05332972529881249
NPPC,0.009706687244991115,-0.021207697569774066,0.008907265601148425,-0.029113546862202765,-0.01646885478744838,0.06639330435789019,-0.029115970614226303,-0.031249491572952197,-0.041495304815913535,,0.2851969089024244,-0.05208285949399149,-0.026724069650151956,0.026628007835645347,0.01572330448735659,-0.04964006989122147,,-0.005376856579242896
LYZ,-0.020690127286223912,0.058640834191761956,0.0451790518415166,0.005523660283823629,0.0125629371072416,0.027326597821744698,-0.10847722615186264,-0.0684732773780536,-0.030532253828007016,0.03304972279577828,-0.01770070534584829,0.10748814796456269,0.05537648966739859,0.03994107977547388,-0.02653912857718874,0.013213730464298174,-0.07407947202614902,-0.0015468602404777488
EREG,,,-0.0565900975200478,,0.024403849350738575,,,,-0.01719348311550628,0.043358601077560115,,,0.044256557233027426,0.11779252680893848,,-0.0345334058767568,-0.023462225119866023,-0.007017597616459289
SPTAN1,0.08096019513943319,-0.022014659473607534,-0.07390038591582852,-0.09513116556391474,-0.04509863368810616,0.0732834008086351,0.10287348647863687,0.032130484406211704,0.07639651244754948,0.014881918736450278,-0.0048495470254606215,-0.023625634911844443,-0.04752831089854591,-0.10201414573959085,-0.01931520592009048,-0.008657516641590984,-0.05503775190450578,0.00045435385351011437
PTH2,,,,,,,,,,,,,,,,-0.02699140504789897,,
LIPC,0.07287233154202874,-0.009152466779329618,,-0.025107370630700884,-0.02269998442989733,-0.011517320954499503,-0.02125016414127561,0.10694131673312407,0.0031751044537815043,-0.031612692656260294,0.055274853552614064,-0.037549894005261035,,,0.0026999464998220435,,-0.028323050011200283,-0.03614192172279291
COL8A1,-0.06053941251600643,0.11649179292569663,-0.05556933809019799,0.07832116330679609,-0.008911999831200416,0.0381204539489294,-0.02345329584087259,-0.002267642259837352,0.02247806616544543,-0.03396360268300899,0.00968373784639332,-0.024911777904068618,0.050152010685884686,0.030576641977469184,0.12119189028494633,-0.12378709271498572,-0.07499308145714437,0.037186894179857474
GSTM2,0.05707767724488212,-0.028489613655975504,0.007595202546305021,0.02151128394984523,-0.05251892065927606,-0.022002396616495036,-0.020308011688478234,-0.025789684392179293,-0.027346446720426326,-0.022800928450617593,0.1376467535512831,-0.018415904950388015,0.008678570369705882,0.02822512541693103,0.05982947935714378,-0.03606590320663255,0.05329141256176359,0.09068754898967077
IL4,,,,,,,,,,,,-0.03589411497835777,,,,,,
SPX,0.16041205026185387,-0.038486559846439984,,0.010549405617566902,0.022223191201927135,0.045657917577236376,0.10940633245701477,0.03537903899833872,0.03078955818768333,,-0.10576758580929937,,-0.031098203103945427,0.02099710412282028,0.011464566155738489,-0.0436308535550584,0.0027827499386347885,0.036461488645381845
MFGE8,0.015916385132789666,0.04883461931629415,0.0006887325640340852,-0.03711509749334869,0.08812240942602065,0.03059616977194688,-0.07596338158387131,-0.03831076897694436,-0.0032343574319404905,0.06239282342858182,-0.0004489749208317548,0.04836853639132833,0.03020598631944721,0.006110562044827988,0.05201751663581816,-0.04653479290403187,-0.04368966384574897,-0.014319149248289887
TGFA,0.04317418112087954,0.057367282660594876,-0.02849577103511474,0.06916024941894314,0.03240102615023572,-0.022076774432201574,-0.06254775243937992,-0.03982054501240053,-0.05575939600386123,0.03177908505642315,0.06644597040361025,-0.03795630251919084,-0.035552028525670756,0.030831451621629143,0.01219172518261124,-0.11036134199832548,0.1191832806256371,-0.0016743155445019349
SLIT2,-0.05746516303036367,0.10567986619734515,-0.020464858382344325,-0.014505149062538138,0.034478971860679664,-0.00937847019181003,0.017519634488535992,0.000554582058995561,0.12767318884416912,-0.0023376423909635133,-0.08285398453297267,0.09391893085451573,-0.0007129960266313346,-0.005571575894904781,0.04732907044462964,0.009548667905458512,0.01439063418876873,0.05127929743715216
PLTP,0.07038537570848329,0.008536776658819922,-0.1305259533650939,-0.039777621304947455,-0.02658605785266597,0.0871736285108973,-0.18177933181962344,0.06360870610886146,-0.09977815571563634,-0.050577803436258395,0.0465123990304856,0.09922871081525868,0.05231813033013183,-0.006746891843093225,0.03965630572543276,-0.08569966234196473,-0.101878099172899,-0.004405737602350903
APOD,-0.03718960950927056,-0.09929539649798048,-0.11978142831575503,-0.019562737770705205,-0.06874326268739048,-0.0625026550017059,-0.23979468633792755,0.03938780599534954,-0.05950083087018822,0.09816996421004195,-0.10839823905282976,-0.01077189367377924,-0.008283521190373516,-0.02729779220892634,-0.0015306612313829542,0.012299469766839955,-0.1498163574269207,-0.03500498785368225
B2M,-0.07423324665233678,0.12706288668803867,-0.14866436923113138,-0.022676547640790128,-0.011420698709509907,-0.013158779244503371,-0.23078722629344325,0.020018288257853012,-0.06579112330626644,0.04561854454339059,0.014452955610574006,0.05122917547109098,0.035158368355240034,0.062043503597848576,0.026419551475637907,-0.09719690402972819,-0.10037714141939656,-0.08325820650341502
OMG,0.06626816951720964,-0.06883856699709001,-0.023110491456094798,-0.037831915872096715,-0.06988186414960004,-0.016591925048661728,-0.08471255278501792,0.008223724330698134,-0.04045770421538728,-0.00852276962981896,-0.11547294850997111,-0.044347795067899466,-0.029763622504646137,-0.00041563366874566523,-0.018885590860154445,-0.053204342372269585,0.003697207774220157,0.04049406254383447
CXCL3,-0.015701750389685867,-0.03303858481247291,-0.0008285397789268245,0.07904748639076467,0.0670816011588084,,-0.04386876971903577,-0.044295265535873436,-0.024204036405022236,0.01770122508916584,0.03308638969365261,-0.03864205792193742,0.054915255032416115,0.06231623768582604,-0.018219029727327404,0.02501969630566738,0.08200635381571014,-0.02326551664056509
CXCL10,0.025610297872163564,0.025772613702446295,,0.08092278506497333,-0.028447096041509252,-0.02444479647984307,-0.14067697441797247,0.05141062548862499,-0.03514643513031204,-0.03384240523328114,0.007924144052285281,-0.07736608608884088,-0.004416548267369303,0.027773249035341126,0.0363985639783739,-0.027549087551194007,-0.022245260153654363,-0.010804130931756742
RSPO3,,-0.025452513238070226,-0.005570374078854201,0.06129362880228247,0.019747074386580552,-0.002513456452690067,0.17066345811314215,-0.013675673139720132,0.01966116572074641,,-0.04323097272276806,,-0.017359751512795424,-0.017389820972682456,,-0.06391501392884089,0.03915769839976403,0.03272562145120768
CORT,-0.020034016201127387,0.01908781516778256,-0.021067383708644444,-0.02198635703701958,-0.04122003062990049,-0.005291666554386776,0.18733831506462914,0.05892754459692051,-0.027905714478397386,,0.04683525951748485,,-0.02302981176879687,-0.026091052611668504,,-0.011703296268914547,,
NCAN,0.10588460010070568,0.031366253501958964,-0.09997373928032936,-0.09510470893243876,-0.09988939850429453,-0.020706138462594222,-0.0915517010796597,0.0078201289272037,0.03525630519972843,,-0.06153404253908265,-0.10763289133929094,-0.08542207828542572,-0.08335420261064341,0.12692917381826807,-0.07722538637147597,0.08183407263505658,0.023068508820435762
PRG4,-0.026065716561608873,-0.016079647670626775,0.03905175350300091,-0.02151090648764922,-0.024317859337931885,,-0.030946963826242874,-0.0054667551044249516,,,0.07377084253639295,,0.00483907837621012,-0.01742569784652302,,0.015702655730516657,0.0013783053488283638,0.07952901321780786
ZG16B,,0.0770814515566887,,0.04557103116537709,,,0.08620633320067012,-0.014182811251646757,,0.07327162278890177,,,,,,,-0.0074704664293849905,-0.019771689292144044
TGM2,-0.05225714737694845,0.013646875070465738,-0.0005833438699009775,0.06018629515678027,0.050204662724585875,0.04105072841545274,-0.01987766538349994,0.007648383363591052,0.01857021278219831,0.03425605442414042,-0.0932606147904105,0.10142766695452937,0.09024907430119941,0.06173036406805928,-0.006867190889013214,-0.035148331071582634,-0.027377997743533177,-0.03512286280600345
VEGFC,-0.04662161855562251,-0.025514908788422625,-0.011580727714324657,0.02561308615990597,0.13767319801693426,-0.0175722238499753,-0.0097865708301529,-0.0011481789810141073,-0.01942856105784301,0.012846043446995258,-0.0246935580461151,-0.04068849380109798,-0.03969427929582321,0.03293300715880701,0.1451042057215629,-0.04732070917300495,-0.037147170857129735,0.03916877671934742
WNT6,0.022664799048616305,0.027860896285910094,0.04231417258467962,0.08292555422483835,0.012196566310788222,0.08394087321834941,-0.03872661541306157,-0.005339685897210312,,0.003206734784109735,-0.036422099082422776,0.1518458061576878,0.06815220766947909,0.03413165976777975,,0.025696347103078783,0.09065287652033908,0.10147061198937177
NRG4,0.04556195661659788,0.002465413891462765,0.014508094700355072,0.008095184354125946,0.018970384039311335,0.18151326646497515,-0.029994937699855246,0.042406249382958915,0.02713020265544458,,-0.0040854304988427485,,,,-0.019296706835785684,0.14475846649791438,0.08868595451113451,-0.030723717263456636
PMCH,,-0.019890655319112827,,-0.0023129633055398663,,,,-0.020759707466858426,,,,,-0.03135066320688916,-0.03660714267019712,,-0.02108032291619352,0.021449130413382613,-0.0393461416320108
