,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL13,,,,0.18212165251748466,-0.051626033857508136,,-0.0006461660897372836,,,,,,0.03911141836838364,,0.02061390820125073,-0.03468398860619651,,,0.03932734413282146,
MICA,0.010369281157609824,-0.052243018637390164,-0.06252538890005159,0.004650076149715097,0.04374814690442874,-0.00036087225218344246,-0.017496136066177812,-0.015526033298061896,-0.13517509486699533,-0.038584037169041276,0.04267532942246542,-0.028890631530820943,-0.004830253582378594,-0.08497158310031455,0.040390113221020894,-0.05434940785868923,-0.05099384927541381,0.0890253416065059,-0.007118764742799024,-0.05668317118614996
TG,-0.03157037608363834,0.009708148437951715,0.07810654875714201,-0.0012889029478453324,,-0.029790204270742512,0.03259590525516853,-0.009965767410588123,-0.009345751531158953,-0.016650312977158997,-0.016222056640791276,,-0.02040002571498676,-0.018068424070944087,-0.02196170573103182,-0.022196049481585774,,-0.0006304464267258241,0.059317933487394385,
ADA,0.026096919087551664,0.019314090711433248,-0.020967649117957975,0.006388865518621201,0.060283188102657384,0.029653221070359722,0.017575787972876046,-0.09567329262869974,-0.31005787572550897,-0.04993778734831716,0.06292150543786558,-0.17890705122221992,-0.0031554019297964893,-0.07668242186073378,0.014136785365916659,-0.039339297011418195,0.12989563918238867,0.04053758990883091,-0.0037636373733956003,0.03801195403314941
LAMC3,0.08842181898906999,0.001476371540938206,-0.0017384986189580701,-0.013355827005314734,0.11441076832727078,-0.04296440664099777,0.02591963412408866,-0.12063628127756061,-0.23781554496404017,-0.11497981286934922,0.050921856997828634,-0.009495360926737095,-0.0027721613158834023,-0.0030152313602227767,0.050941550465968335,0.016972245985546277,-0.06025554505790835,0.013091144296339221,0.09782271214897266,0.00942028272372671
CCL7,,,0.009221611984064675,,,-0.03186877725334347,-0.08769625606545263,,,,,,,,,,,-0.019554254234417392,-0.027380522625032766,
NGF,,-0.03168615894603386,0.01107691761242334,,,-0.0022865076512076604,0.029711363755266406,-0.04796984190499074,,,,0.08443694760506897,0.0522885926827497,,-0.014439693395955152,0.0150457643660124,,0.11708492955288043,0.0794688203026319,
TNFSF15,,0.02107111381646231,,,,-0.009583137477621096,0.03804379262427716,-0.007732813787095151,,,,,-0.01482155196849946,,,-0.016747397714060593,,0.034697128509732236,-0.003497709572330448,
HMGB1,0.01819767831631577,0.15512500771483456,-0.016707676849958514,0.005498790203498504,0.20730926410514458,0.09008293771575306,0.04723188063311746,-0.11385572927829013,-0.45672038418804095,0.160118911886742,0.003937942231652285,-0.14307796862563202,0.010588278936960762,-0.032671884420322976,0.06817241656831233,-0.04320353816949727,0.02549798154269203,-0.0741189175599873,0.07369573735805733,-0.053907109751051153
ITGB3BP,0.0009011108812648936,-0.09868046043051558,0.017330607333734885,0.01055402010488032,0.03768171555725483,0.025748542888048714,-0.027326299166224494,-0.20279613574529212,-0.2896623085997318,-0.05399380883102225,0.013801442538720874,0.012244113958304088,-0.026393579410435974,-0.1269800589293131,0.017153894002135184,-0.03969192226851312,0.04178216159747084,-0.0136086787710775,0.04020210191332139,0.020556857321370064
AANAT,,0.052413486475515074,0.1137670776798314,,,-0.02914805455624331,-0.02448545537062736,,-0.0066576987658528335,-0.08136732151646744,-0.02408654805624991,-0.048241111343175665,,-0.03286114403403033,0.02169926040778153,,,-0.02068921643500818,0.00758387557063734,
RELN,-0.026172678771955685,0.24687843655150885,0.0685774812304694,0.0757609606776561,0.020587630470984074,0.07013693963869626,0.08846948557999365,0.06690181189057064,0.2942380620253066,0.16142932263571788,0.07225453467573727,0.008161776257325337,,0.0798317244088596,,-0.002243311333884875,0.03960096697350754,,0.19248271051648033,0.0009854012247684557
IL15,0.0640893759113076,0.047558836266948325,0.10652977456932729,-0.0356982247524694,,0.0589144216249628,-0.01089568857186217,-0.028349116598132218,-0.10190278098565969,0.05015237083467849,0.04446413732526062,-0.061608882351146706,-0.034851173970410355,0.05705878302250798,-0.011680815169227417,0.04164856700504007,-0.032421519908972886,-0.003562716239175483,0.008022611012353935,
UTS2,,,,,,,,,-0.14385494723074865,,,,,,,,,,,
BSG,0.008920913721498759,-0.15703212975934236,0.11173516253841534,0.08839048892070851,0.06947610423540353,-0.013397482643041428,-0.09005535674004969,0.012536043332478609,0.2734094124636537,-0.26890965287108065,0.03434184378837379,0.22349816572588074,-0.05819207654910195,-0.17666838302141452,-0.04854709583591602,-0.030352398610877664,0.10718523259015271,0.060652766340710734,0.11266594037937869,0.17168585835201094
ADAMTS3,0.0756030794192506,-0.053777947242873124,0.0005946500690860618,-0.027973255987969018,,0.05845531964343481,-0.008635020518214576,0.06043804935477982,-0.4049753694884821,-0.0251787399765871,-0.042240458969259806,-0.042027258470251835,-0.01604388994954885,0.005645078555971082,0.06532906716696907,-0.03475421190006485,0.017331448036409236,0.011049914702265958,0.014495086730658937,
CD34,0.03507991654219974,0.14783475105355753,-0.030420646964674943,-0.004783728609421472,0.20303815193885785,-0.013006445054531109,0.06449133112668298,-0.0031244639178846555,-0.20407580205490397,0.018784248744271485,0.026667067824937135,-0.03539391324834109,-0.029333741812340178,-0.03563098317883575,-0.004680139060899584,-0.002376486098867556,0.03189652304139845,0.030489979770540777,0.040376408991942475,0.006847158162067492
CCL23,,,,,,,,,-0.08587333133127575,,,,,,,,,,,
PLAT,0.05786024183085158,-0.0061880723077655814,0.051955667920977514,0.03482353143750185,0.07087028047796994,0.12345898833439488,-0.01606570599713285,-0.25950793726348004,-0.38277128498959917,-0.37745589377807154,-0.005243887114507822,0.004523073448998682,0.05175343156961124,-0.08123347760865955,-0.0020359917065997006,-0.10559281955395265,-0.0763644554974704,0.03542338419313355,0.09076935105389106,0.014458028940403456
NTF3,,,,,,,,,,,0.021428922861639124,,0.020722654440256047,,0.006588087564677779,-0.054327301788969204,,,,
LTA,,,,-0.03143188200742623,,0.0072106756122816305,,,,-0.0536499919581012,,,,-0.030477196036311494,,,,0.016354131758028603,,
CKLF,0.030943491560554197,0.026424775709859148,-0.03746961274895391,-0.024464292308890783,0.06842834286450812,0.04262424667178436,-0.11487641253971945,-0.27067618653937603,-0.4946341559327869,0.04183128167735482,-0.003869723794807203,-0.16054903142944013,-0.01354069331127239,-0.1072734604307064,0.013662354228734347,-0.027548956105947806,0.04278975399664841,0.050788715248298824,-0.15535519529599756,-0.02508661677547796
APELA,,,,,,,,,,,,,-0.027322736703279192,,,,,,,
CD24,-0.0098511932977855,-0.01722835353807097,0.08221523450695357,-0.00179067068000337,-0.007912662687057715,-0.08602614474004391,0.0850585602775647,-0.010083593564053089,-0.06928217729135734,0.15471782022425457,-0.14901737200864187,0.027395148855525655,0.09882224903833889,0.011284240152428139,-0.06177587800565184,0.01835957439081303,-0.058844118879507135,0.0693276131861199,0.16521921363585285,0.10391017493834967
HSP90AA1,-0.02859172435765079,0.009478813600994737,0.017598230432667016,0.03248835640011889,-0.16486915572380906,0.05167620103139368,0.3403816735689788,0.3442262232707472,0.5209113114995277,-0.12959478437090044,-0.02593422496017767,0.3304692730156164,-0.038341709366046105,0.22453359118624372,-0.0017374458824727821,0.06481629856679161,-0.013652246872517803,-0.10395965366822736,0.3166559548708607,0.1957152719656884
BMP4,0.05364645276950822,0.036568573247267415,0.05966281077379747,-0.03331963746497402,0.03284615190680147,-0.047280136131496044,-0.06961486743191611,-0.17518513303321337,0.03528437091959045,0.05314173350496166,0.021886057171398236,0.16805513394598207,0.029883904942508057,-0.025969718842619945,0.11385378739502722,0.009214946689762854,,0.012773544325681658,0.09384122401348613,
SCGB3A1,,,0.0070760924438079366,,-0.020997141641408975,,-0.011873621665468584,-0.01511756322812794,,,-0.013567590902670557,0.034438824134757524,-0.005342872215878568,0.010774784640642975,-0.028017891447947366,-0.034779060510803955,,0.022891993727172398,0.027632067964970076,
IGFBP4,0.056393628417128076,-0.006264534773264431,-0.012924978199530498,-0.05497207670268667,0.09360057216752303,-0.15421390252967562,-0.06440457110974095,-0.17932589198772517,-0.23063935536605282,-0.21685595841671385,-0.005908869968095181,-0.09030796013264444,0.0030451738848173994,-0.055812303211454674,0.045847669144860055,-0.09131823100413723,0.03459015015576994,0.05291222716306266,0.19690356460377031,0.04696925715431748
RSPO4,,-0.03870789173721048,,0.03362576595615861,,-0.031805923116210146,-0.05253060608256171,,,0.004622492003382869,-0.019314371416603533,,,-0.04227666898307918,,0.05581371270750871,,0.03307449418294271,-0.0007025681593542021,
LEFTY2,0.0936119290341971,-0.017906415612608344,0.031118300474569253,-0.03181791334124829,0.1330693959504838,0.009574306285312277,-0.06151737042791647,-0.12464430938837315,-0.30868425244362624,-0.08378376052836438,-0.02345051263635575,0.03879689710317599,-0.016758578526983894,-0.019614703452606828,-0.016829266724818374,0.004025744553131422,-0.050200039355840796,-0.016220574762877596,0.14255464592443168,
PF4,,,-0.0046381627093582236,-0.028591568725334388,,0.012916698273727184,,,,,,,,,-0.013415302945233356,,,0.01571952986674877,-0.007192315591121508,
ANGPTL2,0.053017907281226746,-0.022186267641862427,-0.03686549873928253,0.0032475524066815846,0.08095684881102065,0.1027805470266696,-0.06305377815851676,-0.3190033954095592,-0.35454330920670746,0.086939483068779,-0.004466886154416485,-0.1075083808040871,0.0021254393344884047,-0.16236767802749663,-0.028949568159922324,-0.023947113596715076,-0.004758989686022046,0.03044655401631228,0.10274332832987733,-0.10984654451868037
LRIG2,-0.009216475330306137,-0.023801335161366944,0.04679638344799894,-0.012879317821092143,0.042612512748759684,0.04091320387871859,-0.01984870772260536,-0.10902206372211666,-0.1818603052437729,-0.03799509939253975,-0.0076596226285338105,0.015027991286424474,0.04387393779571863,-0.004834656138800379,0.03312412813335904,0.004512219748707206,-0.03081755620707126,0.0640569097288966,0.06540171131231977,-0.03731223110422804
ICOSLG,-0.02057125719028859,0.002314890757942149,0.0089640159680105,0.01286562071530097,0.05531712784488478,0.029830702109254034,-0.09279711445992953,-0.09948917943659456,-0.24409553544422546,-0.07334420444088548,-0.024315021545736344,-0.11083896418357235,-0.019878278365579417,-0.0829151796341481,0.015170540077851673,-0.02935195394066414,-0.06416520504273455,0.06261088600485833,-0.027548202216764413,-0.0754234126760602
WIF1,,0.29553183595746924,0.05368862290673671,,-0.02247157586315566,,0.14735490872708018,0.3648044780779451,0.5211074102029213,0.12728152712013566,0.15041166609968243,0.19117508822527596,,0.23186200298427104,,-0.0049400969387890376,-0.03299170578029325,,0.07529674541709264,0.25658768641170054
NPPC,0.029507622016661295,-0.005655629625728394,0.1532963526087808,,-0.027553357195206126,0.10552035978927096,0.20918976438383474,0.16970323893002603,0.075437226271075,0.16773194951585108,0.1069159005619971,0.17122951126251504,,-0.13046659132700292,-0.008879028261056111,0.025506823759874956,0.02032040598425814,,0.19072777619970618,0.20356582741234455
LYZ,0.003972409062497583,-0.013482158803756698,-0.03780939843703334,-0.11363882278502183,0.047594231347832694,-0.037232168445107336,-0.18271363444869423,-0.10250872564857362,-0.2886876633745617,0.0036398266332116056,-0.023585915381843757,-0.23969401046146332,-0.026493837070421338,-0.012620852951636204,0.04329773879435101,0.022284863046932144,-0.06603130049188874,0.05759645220153162,-0.00362135486600925,0.03135315784995788
EREG,,,,,-0.07250322955834611,,-0.10947036883089105,,,,,-0.03131420971924737,-3.119579567141121e-05,,0.0017543467132194457,-0.029172766346321377,,0.03965515460526737,-0.02050891806273506,
SPTAN1,0.035994891451096266,0.18231348147823567,0.0986128031312408,0.07128110948339746,0.13372276605222058,0.17395934065436816,0.1321773278908528,0.2510407909881899,0.3390498304548488,0.1853900467979376,-0.011063929460429597,0.36275510506742403,-0.006283147989670224,0.13244588833905574,-0.046059701361401834,0.008754461699586661,-0.01637204030492071,-0.01830498346102539,0.23201554552169665,0.17153546102100015
PTH2,,,,,,,,,,,,,,,,-0.02691714832261668,,,,
LIPC,-0.04041953194827984,-0.017809446071051057,-0.029041495014706358,-0.04303183899582244,,-0.004024404314233506,0.009062231260866692,0.13470826228240998,-0.09037134640091216,0.01884649174461789,,0.012473819754336216,-0.02450295830379662,-0.047876824909379515,,,,0.09746451906688826,0.042373770544712155,
COL8A1,0.09966133430205207,-0.10756832508684552,-0.02704003389223735,-0.01792829043533088,0.02041686522622979,-0.04354251498334291,-0.10505316383461094,-0.2334039162537846,-0.1509475122697548,-0.10923863112613696,-0.028699866594711125,-0.14359568003774126,-0.007522580667609244,-0.13707087812541063,-0.06261276832137162,0.015047897265384436,-0.053244382449835606,0.05221305511521223,-0.029281580000402926,
GSTM2,0.0004095824638366163,0.01389124437588609,-0.011830854789114265,-0.006573676460259794,0.00341949509877988,0.014032981556634027,-0.008334996406195934,-0.013407242706817299,-0.13383917306029183,-0.07430186036756481,0.06211629055258571,0.008033368758510006,-0.03592453066624698,-0.021234930132872403,0.0018935801549193674,-0.04972629683698011,-0.058128585867460815,0.030017876678205394,-0.024161499738689148,
SPX,-0.026316604769004062,0.20868688571024843,0.043682812795189714,-0.006948979726606168,,-0.031450811109770195,0.3223835472198977,0.0387808756764468,0.21323082467767301,0.25192995211195457,-0.011651828478136792,0.04246517606870352,,0.30372191893036915,-0.016656813331575065,0.059746273710509536,0.005319823848207919,-0.027865042915444536,-0.029870276205150877,-0.0464854039097251
MFGE8,0.005968975918555095,-0.10279920933408594,-0.05406545365469942,0.008773206821806148,-0.02610401091548323,-0.046255353270414766,0.1502583144224301,-0.13729702439481398,-0.134084453399763,-0.11297684786547878,-0.04639252693595287,0.07719513213726692,-0.042020771312787634,-0.046894520456661114,0.03784839591866592,0.00022741245978890326,0.11399726835468998,0.024050103097480482,0.10830749614432242,0.14635385703981996
TGFA,-0.001954690682535812,-0.24997488755330807,0.08168860504559296,0.020986603433421302,0.10428626647294482,-0.012469093785799133,-0.16954682396110926,-0.15990749605724125,-0.3037047882310925,-0.2918848262482972,-0.009764334568016692,-0.05737728921467357,0.0333966608267196,-0.056592077417667704,0.0560427618694993,-0.05032762214053367,0.05591979000722116,0.08322237808685624,0.011333156577226661,-0.10267520290402561
SLIT2,-0.03249049503260567,0.24092030310434748,0.014009935336357826,0.08734750364139046,0.161045540899607,0.12067526387018625,0.1837592316592326,0.15373898578134518,0.24189728152809556,0.19563380900790983,-0.01960108989535242,0.236731361954522,-0.03245701829050974,0.1731837119226325,-0.04306608588928779,-0.014814190843469993,-0.03382908112977883,0.05953632198286202,0.10436030070997024,0.2373681965639498
PLTP,0.0014674859085748334,-0.04904255860615777,-0.022835068832979047,-0.020615470610799328,0.1888455521365497,-0.08810397083157348,-0.2828738136561825,-0.22934372418693327,-0.46913842902474867,0.06467079819676964,-0.10463511646687026,-0.25740301786524666,-0.00889669625236036,-0.024617992678693763,0.0745241712632343,-0.03746024837431903,0.04745388963880429,0.015099433169223544,-0.02662378111496205,-0.027627213274292413
APOD,-0.11677013945476104,0.11912116044307047,0.0476718775693931,0.03683628422881793,0.24244837471491928,0.1388768950022847,0.013650746812108568,-0.09393620893048858,-0.4991091489466821,0.09706495703756628,-0.02178135647643355,-0.2788927289148534,-0.041999425738580856,0.05822177536828181,-0.022766725002006855,-0.017919789933573793,0.019205410264248973,0.038895563946750464,0.07055714795172323,-0.09848086204862715
B2M,0.02931648341316203,0.11265571595159288,0.08234505800338805,-0.008420586420662107,0.17582971859033117,0.043250330899598885,-0.1414379930433729,-0.38394427537836306,-0.5766328254596278,0.013192981693619115,-0.07670279296957755,-0.351047671203975,-0.06235612412528799,-0.19578047473777999,0.11339210700394896,-0.02558918024504142,0.03728533611468969,0.015691749382863534,-0.05368697071885353,-0.18166861571908052
OMG,-0.03428788475544015,0.1910998982720358,0.09811096338835154,0.07444223661467644,0.16278099891393225,0.08280847777496464,0.16082356831599706,-0.00947822455749148,-0.03746754534727438,0.22317871725673383,0.013971743263472045,-0.025887758111236916,-0.012410597665207319,0.15196232021256037,0.011683102817467109,0.07343703363765232,0.01656439674720951,0.011064709012466924,0.22458530608998187,-0.10229173866658905
CXCL3,-0.02542372399001545,-0.07117105832942175,-0.004741027195649022,0.06496976612263183,-0.055860163364252986,-0.07411410473849564,-0.15709307579324716,,-0.055002481979896774,-0.18769159159516816,0.05610678944892746,-0.07430832239735416,-0.04919835027829265,-0.02194910015152893,0.008698467371803536,-0.03982741795331661,0.04907912965360737,0.07833949983618314,-0.09504153036140306,
CXCL10,0.024223713119194253,-0.038083101942440634,0.056641758081506406,-0.0197073451249438,,0.0706384226533828,0.04715702653029261,0.054479611012864096,-0.3600627535900588,-0.05415775088727258,-0.02018326864655237,-0.10173990746878185,-0.016910710677454924,0.017773626463820125,-0.017993810298774362,0.05083365364188519,,0.08899929213593441,0.03287810233000239,
RSPO3,,,-0.0003532289418030349,,0.1477206510741849,0.13298849503931098,0.25603435930257123,0.17204044966854823,0.19348395529191753,0.17382740268435276,0.009683728251745948,0.20629278962312456,,0.02373310237960152,0.02760671715536789,-0.004250360537622674,-0.056680310541181105,0.06507631675638673,0.25413520313855564,0.175744875435494
CORT,-0.031570382689966495,0.05608933014384651,0.06334801003272474,0.020554097932270518,0.37395459624386923,0.19998029974601814,0.18668301301405268,0.050926374849551585,0.27389111109399733,0.09412497280226517,0.06717374132389006,0.09478405921674914,,0.06276554659958637,-0.014038432684604724,0.012263464443043723,0.09751099901822942,,,0.07333870085055454
NCAN,-0.019380235674675676,0.10321445927650016,0.08472852573277559,-0.0085659377729277,0.17537615186521624,-0.10662888186890629,0.4352322105449949,-0.16432885015566706,-0.267424920130048,-0.13131651270949035,0.015484497607190699,0.17070959793471638,,-0.14890459856379773,-0.029296056364725914,0.10370378532714318,-0.020166510938080886,-0.08330706118096551,0.1829238590288638,-0.0559544923919536
