,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.02616584096885908,,,,,,,,,,,,0.02064458486303275,,0.05276013836200181,,
BMP1,-0.03040175060012812,0.00248621514542767,0.2574230682471843,0.03625968697721176,0.06359505574902738,0.01635913989750443,-0.016428625939788128,0.04075942052981597,0.2693718677256867,0.022210057005621262,0.015993108366862182,0.038651921959328296,0.27208383316028717,-0.0849697869444286,0.1571115499923622,0.14273931790064287,0.13690822882848508,0.15043635224230914,0.09144990448331397,-0.008505462604001925,0.09923517420436959,0.03753389133783685,0.23649574202916782,0.020001766832158208,0.059057923580602106
NDP,0.01212156431427594,0.10878429195782313,-0.007116157222753428,0.011620107879452883,0.0552064553021174,0.035765782102393,0.06101421973713217,0.06936314645816523,0.063990782040032,-0.026268752881384718,0.027942998383227165,0.029815056910600195,0.14202436680413918,0.018225907844733418,0.034196094739245196,0.18410009206246494,-0.10501765361540955,0.10325886467923091,0.05423447608149001,0.010595124718678251,0.06409534913139787,0.05501417237060445,0.11390601394921113,0.15378193709818436,0.011198613948538912
TNFSF18,0.09139800113592121,0.08710621813600275,0.03820629577709237,-0.02264607886564236,,,,-0.010167151271141798,0.23014504553785547,0.029012722018234852,,,,,0.1269369880803116,,0.03640787993817473,,,,0.05918109005154828,,0.044513491400186046,0.0123269234981415,
IL36G,,,,,,,,,,,,,,0.06801279097387583,,,,,,,,,,,
RTN4,-0.07451159790977024,0.15210458751075415,-0.011420712202243175,-0.06931173972045887,-0.04443808777768965,0.0007389460816906793,0.04303654021804944,0.017320018599894876,-0.2973805295256611,-0.03533028886917762,-0.05497305865236763,0.06551153463302245,-0.05095425687829033,0.15751204867304452,0.02406638999683274,-0.09907500024850509,0.04256432119632825,-0.15530216574695674,-0.05141698409340469,-0.07592588255978554,-0.07057264363054183,-0.0016376031630364089,-0.05820097611326999,0.11350439027679356,-0.025131735390527897
HEBP1,-0.06830463519347751,-0.05090118818775871,0.09848782769712745,0.03222840221899484,0.03290267465548273,-0.016346136664885085,0.038330020757937296,0.03805812312168502,0.10753482604271021,-0.019094192138508485,-0.01807399328728603,0.08530022785747847,-0.004070011760778778,0.003431502783704575,0.15248613196733335,-0.004309749729808984,0.05104631757906896,-0.021336767133041307,0.060334544494016394,0.0002560728629973422,0.00039140539425940735,0.03953562060489375,0.12044531016432056,-0.0006539489522427108,-0.08567097382694024
WNT7B,0.011357353864467032,0.09999833340005716,0.017951715993367087,0.010536653587388119,0.05593020807652559,-0.05272872784259503,0.052509033982539303,-0.05862384481936788,-0.042662131511375045,-0.023174914208431475,0.0002455159367901561,,0.08311894065145861,0.13766013289467888,0.07066428368306364,0.030735748301671462,,0.04341347767721384,-0.014850487507867985,-0.002375517520267313,-0.03654286648310714,0.0027836877172711188,0.11968710389501565,0.06443854127467247,0.013132812347100445
PTMA,-0.036837422510786325,-0.06273811202734654,0.1159319463601193,-0.02030864061688424,0.015259611921732696,0.014762416447027832,-0.031723116830184236,0.0034174491178704373,-0.13173409017597518,-0.04507989194494878,-0.003649994959028109,-0.07709135946978274,0.2378575780215594,-0.12131622008094388,0.13119311941593362,0.06709532858920546,0.03785043122951007,-0.19613043035614225,-0.023094661178710944,0.03609461107848844,-0.10639483083062448,-0.03127566819216922,0.02120650356667709,-0.1043998540482536,-0.21191145721400237
FASLG,0.0015633739975569035,,,,,,,,,,,,,,,,,,,,,,-0.0100260440985735,,
CEACAM1,0.015026254451260658,,0.0685674526098757,-0.017401125435476276,,-0.05069828690168959,-0.01767436833772068,,0.04634491838403132,-0.03473217439076357,,,,,,0.08859064077989474,0.12338045432823559,0.016799112569362167,-0.04881716609394617,0.05692863970692883,0.04249885993080005,-0.04178535956573019,0.07792600927274995,,
PDAP1,0.13248045904230918,-0.045503738465598104,0.0056900347342048315,0.04470978692817267,0.03352913137272355,-0.016511562019371654,-0.07337404611223483,0.03534904633687075,0.25141062926210017,0.020213550130227277,-0.0128054984845407,0.05406786189928153,0.17213877321330517,-0.06721100601909027,0.06834353304367345,-0.08514789429314024,-0.05325444361678157,0.01940265499129284,0.03375278467290454,-0.023256636169590453,0.009046680886220309,0.05285515754032158,-0.06525015338261977,-0.05662601983259666,0.10186797005922073
QDPR,-0.042027798936553576,0.12728134707022162,-0.14299826485590394,-0.03350905900068709,0.06666701652900595,0.01621238179941711,0.01812096281739826,0.0727854227735227,-0.2953393407693609,-0.00725085617908491,-3.667360375149855e-05,0.0005755217540906967,0.19954875528968258,0.0256761404545215,-0.11287830840899678,0.011402733163865043,-0.04643145387260792,-0.2393063603510694,-0.04963072233955384,0.013218646486153687,-0.13631382374700704,-0.01668658117443111,0.006654553231226778,0.15517696292654137,-0.003504894944057688
POMC,-0.04049912896330667,0.04347390619112349,0.05375511146878971,0.036312757249081465,,-0.026744143423532533,0.0026538328744467907,-0.0037388957392874927,0.0027228153901290015,0.017095231198552812,0.02704557275370874,-0.04766351889417618,0.058885919297241365,0.06728573154598261,0.1372412872598458,0.010541338918409571,0.05269276952067748,0.12975785662955036,0.012740839533210738,0.0026910527789069994,0.04218347074982413,0.11397814155819701,0.09169436370684095,0.010849382713703247,0.06387440951549546
CCL18,,0.048488283308638046,-0.038218161510933574,,,,,,,,,-0.015575936504602898,0.15072361142799487,,,0.18465123296411043,,-0.030941907710708632,-0.03660068777575638,0.04230647674875204,,-0.0711155472025531,,,
CCL17,,,,,,-0.010904426448219888,,,,0.06473039514696782,0.04998415188959595,,,0.05702885617391403,,,,,-0.034633416526398744,-0.030225124734747,-0.05397791045106885,,0.0706349510908828,,
VEGFD,,0.039643182398804745,0.0028387715903340008,-0.021432903320252716,,-0.03920294455547305,0.025422920543056733,,0.04143658563809861,-0.003179584231315995,0.005802098782311316,-0.045648696440399573,0.034835170160078664,0.06226571637363097,,-0.0334273011717872,0.08988712761382713,,,0.02374680160798494,0.016320315759145446,,,,
TNFSF13,,,0.0050678371986918455,,,-0.028363017282363935,,0.03435671712356526,,,,,,,,,,,0.05263037634388852,-0.029577936009400767,0.20172430371122932,0.070725390099909,0.034006046280500773,0.08822066359329368,
WNT5A,0.004112834265752896,0.01035794162420948,0.048386094761716,0.00012363321042129288,-0.008803477410076348,-0.05154982582019463,0.04049575879765895,-0.05868934046894997,0.21009521724670394,0.02161740434072913,-0.023997701844975367,0.08785937694152349,0.026869462023571503,-0.07521661041103814,0.08331539700851125,0.03928174419026125,0.0562684302771938,0.15048767392887022,-0.02440589313504763,0.05985486141561742,0.02679061283359075,0.051422584213117385,0.05475306400455342,-0.04694456980959046,-0.04522586085481343
CXCL8,,-0.13779993860600692,-0.09142889820658946,-0.015744864294800234,-0.006024434597779376,-0.06389683944743442,-0.05517498894032573,-0.010519829807350157,0.07872745320976522,-0.02227895429863778,0.004896749810713112,-0.024133472311642666,-0.06727222797406482,-0.051140789627803517,,-0.1745676857702542,0.007576614822067206,-0.031490296364290966,-0.11052772526481712,-0.08826680767825842,0.017839496750936084,0.010534660417071377,-0.0832288754688986,-0.172492574609217,-0.03339720339060097
GRN,-0.03905077567785095,0.010433870487902145,0.26552553928300454,0.015101938342802167,0.06521099286717431,-0.015850432939711372,0.0073582814197809725,-0.02515936478572228,0.26743925380104955,0.05680924570367533,0.0576004264334098,-0.029194133384310962,0.009337235110601066,0.05554288321917785,0.1588395752600212,0.20972489576653383,0.20592415516652385,0.1613312411045911,0.12284876138368972,0.0743531370819016,0.13860483952324276,0.004565005294246838,0.08310529725174715,0.02991206612251099,-0.0782805970634909
MIA,0.0636084426451177,0.03484584926316713,-0.0177112890543302,0.01385078483820621,0.01424413837308121,-0.027866157443206727,0.01570912681631296,0.06342425970020318,0.05337637861648773,-0.0017762313170219645,0.013530762092482487,,-0.06545917869715795,0.01768410876581006,0.024938970489301583,-0.050091314383546956,-0.03333849962012711,0.10005043577261484,0.03207258260389112,0.08118992153221116,0.09283565022067942,-0.020845037793435443,0.11349950329157643,0.003223305544639471,
COL4A4,-0.009456805647505829,-0.05084283979404285,0.052536578934934054,0.015174300091578122,0.0353026467572799,-0.005702266605118206,-0.03239478228747407,0.05885905002217042,-0.011304776816285668,0.0847979039015129,0.019094563518891137,,,0.010741140921772741,,,-0.002293216550961548,0.03234022123196516,0.0495271455200902,0.026340529976646085,-0.030420513192237778,-0.013333990488208691,0.052640700671154464,-0.00032833411265443884,
TAC1,-0.018558329058093195,0.1662177971248492,-0.09027483732718479,-0.027634784046829057,0.07256055448993226,-0.03519352258320433,0.07848401649609528,0.10946075901879612,-0.15615939500740367,-0.01589945448341771,0.032602245784168885,0.011922436837593751,,0.07807398973660967,,,,,,,,0.019631534522961,0.05159531687652387,0.0236774598495257,0.15527738760204945
RARRES2,0.08227022661114472,0.07969807998978841,-0.1725285899023865,0.0671512513045161,-0.07883128217731915,-0.01919324317774828,-0.04968154782086886,-0.016825263992976625,0.24856267912509258,-0.004377922360014921,0.0027105513596381156,-0.0756492145252619,-0.23396872668702112,-0.11118578497378662,0.007994346581728599,-0.020599317184517872,-0.07546069186927744,0.051476865882583676,-0.09067766075806294,-0.057862596268921124,-0.02516599244518543,-0.009588221127721685,-0.0005195430767082972,-0.10558325169932012,0.07660723164823814
FGF7,0.06540908569311206,-0.0077347787224871225,,0.06377043501715861,-0.037508714408679644,0.011979950097730223,0.021362172840116603,0.02771347802104742,0.13718017755800346,-0.01150908234659757,-0.003525175806053592,-0.027433347817703218,0.0045106082002440906,-0.033642834893923265,0.0476626542941077,-0.029727510883135043,0.0025402798869804456,0.15988912385560106,-0.05047633656738431,0.006013237054919778,0.03701847320830546,-0.019821122401487222,0.12146342268084748,0.07789634139538033,-0.015447264496144916
EFNA2,,,,,,,,,,,,,,,,,,,,0.006018121143879683,,,,,
HBEGF,-0.039510728575142276,0.02232368213029242,0.29895674751698725,0.03581733738441392,-0.014476221657689723,-0.012886501550996323,-0.05459838756558709,0.01694860206376804,0.11460857856122396,-0.025943642871549134,0.06511932669121304,0.0034899734223439323,0.22319147746741524,-0.07984131099488098,0.2098900904699199,-0.024907627511038543,0.06070894227181238,0.25008909552592407,-0.02068107585069993,0.0900900018977344,0.004248567763956763,0.05013821574419073,0.10272520938577176,-0.06140368061236675,-0.07441843584298127
CSF3,,-0.06082542979737473,,,-0.022078048125625267,-0.036508547173381665,0.001598060872792174,,0.06476050518244485,,,,0.037006280669306016,,,,,,-0.08505189578509786,-0.047674105461934665,,-0.05251644313742209,0.007094029272164722,-0.05320430172800066,
PI3,,-0.07205679194289266,-0.02211873821410037,,0.07799442769905919,-0.03508728305310961,0.0004694565014832698,,0.07211642388740558,,,,,,,-0.08251665137533021,,,-0.1141435776726813,-0.02908987524152365,0.00640479922145047,-0.019066773885856342,-0.1277302478262559,-0.10574355772106765,
PCSK1N,0.05662836103851358,0.15681742278203853,-0.035016795933107116,-0.08826155978527801,-0.01714437948247791,0.018651621419291574,-0.021154838032622,0.03532671021845788,-0.05218745492357698,-0.013103187074189322,-0.009573797542872364,0.03896418832915978,0.05689026155781133,0.17793267577710553,-0.018050490334385907,-0.09105716977437571,0.03321892319705827,0.005361580095497749,-0.049014229421333794,0.00907388793366175,0.021300779669514706,0.019436871659320717,0.04272581601433757,0.03495531166874452,0.12640706091497703
NTS,,,,,,,-0.03540014377132936,0.02042317323035995,-0.04643639083817305,0.004890523560515395,0.018665615086733974,-0.016164111829418765,,,,,,,-0.021075269052404064,0.007664996129802811,,0.033044132720193395,0.03451930715921379,,
SFRP1,0.030076311226373626,0.053112437731304495,-0.0022938359867605606,0.0506656093699415,,-0.00016477755445318861,0.057578637845991425,-0.03035929480410841,0.07666389256217102,0.010155434864642756,-0.013801275327660362,-0.004189662406401979,0.07119596015585464,-0.03124462490293052,-0.022067517915793294,-0.03733648468179516,0.03983704982854513,0.01144526075200677,0.0011056959743860788,0.04061569056637496,-0.07823321360067742,0.029082588875580996,-0.01748754640249209,0.017578875719081493,0.09117896450206375
CXCL13,,,,0.08818462704392235,-0.01603127527550542,,0.013658757047998052,,,,,,0.04689900988864637,,,,,,-0.04939825907453053,0.03939013212079404,,-0.04953793000997066,,0.0008513797836648548,
MICA,0.08267033555636522,0.0265637561289508,0.12771168934264326,-0.02760802697561291,0.06095583161517798,-0.054670705737349376,-0.0031820531019843127,0.06982801223658987,0.19613205995090943,-0.018430843616611344,0.003302157660973063,0.03286127870818283,0.0027099002627664474,-0.02021237987726331,0.11093878347610256,-0.036323183550474814,0.017978910397540234,0.06131156310617604,0.0934617687933927,0.03604979483432926,0.09294098621125912,0.07051963020559762,0.18964813878794914,0.03993966263199274,0.028216648843211848
TG,0.03856534131949879,0.012291732763002853,-0.04070423140921096,0.1114660915160759,,-0.025728901804551046,-0.0701628421802088,0.038908489918530534,0.0024576553094406354,-0.02428863546198447,0.013405208069321741,,0.030519880739360888,-0.03407600191618361,-0.013655252527224784,0.104613304878518,0.07421796061898678,0.0993762555890676,0.005060672358590317,0.027074867568579693,,0.017448185752614885,0.10865119675156458,0.020663305801797108,
ADA,0.049091998545038595,-0.05466524098584343,0.20051716584047954,0.0009493337711668898,-0.0318563529183289,0.051769968640261364,0.0281932955875024,0.08558563344108606,0.19160008305629,-0.0004120602744373328,-0.024055279426002607,-0.03593739711038779,0.15385605120974943,0.03376237433538919,0.07306444769149835,0.19501626801264296,0.06719186592346409,0.16746955640427091,0.10545621537242636,0.06831427816518458,0.028246047108895476,0.1375096363870809,0.205857471045004,0.01925576987673637,0.09252807075531834
LAMC3,0.060155547944447205,0.10134059076952891,0.37856626416705186,0.006108661462538594,0.12139227901348323,0.032574907086130485,0.16912746288900632,0.015559011592443269,0.2875756045203879,0.06843569970206792,0.02746158163332704,-0.01898089456198523,0.13992732209914924,0.10745771404456352,0.20151534030932694,0.35586396774002277,0.2242297486701965,0.21200468425544647,0.15601700091973103,0.05826942915664761,0.20092170056113057,0.0938876653558202,0.17452581658430455,0.07324911367242638,-0.005407806197764509
CCL7,,,-0.029847817754063935,,,0.02019574494787169,-0.02633403569191598,,,,,,,,,,,,-0.02610149378731306,,,,0.02885339087149212,-0.04223312978232245,
NGF,,0.00013641028297012265,0.0279155183579183,,,-0.049984267335925876,-0.05834727302504179,0.023120771424515848,,,,0.04716943392233199,0.14127856044736492,,,,0.02983715563959968,-0.05399612411877626,-0.03783308455820428,0.06178623652400811,,0.055948578928152796,0.058233100084381116,-0.06841094829643994,
