,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,,-0.03834397258659472
CXCL1,-0.026001900785487517,-0.00233741053982376,0.007583424116407206,-0.03017405181424523,-0.03924410747768219,-0.001521202226708779,0.032609885940924205,0.04085349903940604,0.0914218216542469,-0.014416595796204197,,0.05622722451197172,-0.01593526963402776,-0.035133770090800695,-0.007941804999290147,-0.0017057738692752506,0.015592092480278803,0.005079790673438009
VCAN,0.06558447361636191,-0.043166559674364426,0.035694982809912394,0.05265151238762461,0.035201374588262654,0.05331252371683954,0.06748063898609302,-0.17569984247700673,0.016968606206804182,-0.028634080090019665,0.003979070743082289,-0.012998674492276298,0.01779719217761615,-0.07628741337356408,0.07717763217335875,0.014733837637844326,0.003418127804892665,0.12307429912493256
MMP7,0.02604077054304986,-0.002546867253753732,-0.03455170255899713,,-0.011198019676855457,-0.01722704422370037,0.0031848242816576986,0.11751855448535978,-0.03518681990717068,,,0.09171831330702987,0.12122304087649882,,-0.00817138062023119,,0.0639965107664572,0.0934038319451939
PTPN6,0.05734475263682247,0.004811030333781523,-0.031670433350125995,-0.008538136791326584,0.027364562430810146,0.03971029920564471,0.05567076117531691,0.06126948766489568,0.10400172277234808,0.02065204564744682,-0.001895452045113661,0.02599010942343202,0.11979533580206424,0.05764684753963966,0.009099444330216571,-0.02966262667715365,0.05119113234969421,0.034929555826027685
PTGS2,-0.00012965706971628505,0.03593223595193449,0.030105220887786076,0.014751441311614903,-0.04563638636754541,0.013185223682944953,-0.04887285434428797,0.03760550478533356,0.013142596135891218,0.011578155841797744,-0.003314754751883876,0.08688222553127407,-0.11912342845347061,0.0468102359363949,-0.024906598399418882,0.02080323681537355,0.021373604717817855,-0.04705707031055357
XCL1,,-0.03049667769536265,0.07167957444247197,0.01450534749992322,,0.0720638473735269,,,,,,,,,,,,0.035368846248858186
CD58,0.1012075817868323,0.03091716938517832,0.018973427842341826,-0.001012710758690174,0.04549551911611658,0.052252201375556806,0.057133846791706855,0.09909487338013201,0.07620007446227021,0.04944161660808912,0.05097709198210292,0.059937117982449134,0.11746128838954012,0.0018584837101606189,-0.004774635958837898,0.15103565315705186,0.050610030209944985,0.07126381561943768
TNFSF14,-0.01673046561228516,-0.008005639798170325,0.06667026232534122,-0.006382547119119402,-0.02333271967324786,0.034871322330839075,,-0.05487647793588116,0.06310410058771544,,0.04085564302947867,-0.007556496352760715,0.013174396770474005,0.006515428457329207,-0.0036966990904579,0.004695885457685664,0.02534091939617201,0.00026917881349987723
CNTN4,-0.03730887488846409,0.02421374106983735,7.85464773379772e-05,-0.065473872974886,-0.030357388069574772,0.0020931802395257513,0.004775732522937829,-0.07084582884084814,,,0.044096921473371686,-0.020619457885871398,0.055978311083607624,-0.01722659411304672,0.06769899684920001,-0.04347441547654908,-0.000382818638477982,0.05605219360574828
NTF4,,,-0.0239197636319784,,,,,,,,,,,,,,,
INSL3,,-0.014654267894680323,0.06824269359973728,,,0.17976798419976692,,,,,,0.026003279751855363,0.09423713358789612,,0.0004442904029925522,,0.10748982920197159,
BTLA,,,0.015390547768209348,0.025340977836517422,,,,,,,-0.03475209168419804,,,,,,-0.018386177853153243,
MFNG,0.06389362439761977,0.10252466177737826,0.009510417887598313,0.011233724699767049,0.0039459848951566385,0.01932158990551222,-0.012408935349673618,0.0610847460908198,0.07477042762598633,-0.01871519381184721,-0.04884752333753969,0.039623457209953805,0.08785168287126781,0.046900577447780756,-0.011107255651264355,0.17758967868034495,-0.004860818587765744,0.027190296000410608
ICAM1,0.05710447038631978,-0.013459659258409633,-0.019571217029978875,0.008444308173209033,0.0078651148200682,0.09370302740374657,0.002438300599686508,0.09477906004928413,-0.09179420906583291,0.10690285604062805,0.035811386930584756,0.03551024816234232,-0.008844357177235978,0.04998382233439652,-0.035130362443477336,-0.052441854993749,-0.01751808935407657,0.10678912840605
PROS1,0.054056164802941405,0.02551035858372092,0.024553069275521987,0.06319932432015761,0.051466751716288735,0.0488277704375632,-0.01371145026239563,0.13855575852255284,0.05061852867530808,0.025753140397339884,0.013049928442930434,0.06979482742783638,0.05595890715546812,0.14232536236006904,-0.08253329893529716,-0.058800591969662336,0.0849113607206463,0.12121248291746348
CLCF1,0.10053604213903304,0.004695713262108412,0.05481616745045399,0.06761701827547499,-0.009433821975437877,0.058757995189377334,0.12793563694019602,0.1447159488664041,-0.012752733445794587,0.034366081827159944,-0.0442503586099867,0.02399180110750407,0.08456418204031192,0.06138215967912627,-0.02430416386169334,0.028108265874258843,0.06337309840562312,0.07159262586186303
PSAP,0.026630326382425115,0.01656229372181716,0.01889957029096913,-0.014243146993433936,-0.07357362926900947,0.005863326602350431,-0.030676194690692778,0.04257558588488723,0.10802894813211658,-0.044697451712083495,-0.02981872833879376,0.08762692670068772,-0.015619823081589662,0.014891853043374712,-0.036845489123894494,0.026203875095767055,0.0614398062859185,0.05232813465967409
EFEMP1,0.07868383509126917,0.004147719802707694,-0.0070108048328398915,0.05499720217459534,0.025388356563077,0.08291853766293043,0.04248245281872207,0.06892503814962984,0.08136401747144067,0.0828805596730468,0.015111671070285873,0.05394885963101561,0.19107540812132995,0.022936015032374975,-0.03697010010245725,0.036402414061655966,0.12107510291013898,0.14734133909923305
C1QTNF1,0.00311769340238078,-0.03510791607187307,-0.04292193940614713,0.038837588984474036,0.026029766763221125,0.0525792658966713,0.0633869128231341,-0.021876580504754987,0.016930005724464896,0.03398275913418789,0.02815532633685714,0.06613641482224063,-0.01475938843155357,0.11170553686351574,0.05079723021760013,0.0878742616961557,-0.043678623392797856,0.2026904433729808
ALB,0.05817405466629652,0.05832278766626289,0.008159292952641437,0.00507117124130777,-0.018783269125587712,0.005741939661724549,0.007997429719802848,0.004951413642044255,-0.03726499695605644,-0.014243376050720293,0.011849868518240549,0.061673585120104187,0.030212646776756613,-0.0381539457864017,-0.003611336735855732,0.004367566518203763,-0.014325149609751935,-0.036730884837901955
CCL13,,,,,,,,,,,,0.006755435546941164,,,-0.024747192684217507,,,
EFNA3,-0.03702743149494271,-0.014263026370277673,0.022469402621610648,-0.057658186191892516,-0.06041634963501771,-0.05984674091904234,-0.00682096364146323,0.10444522036609208,-0.06631430464193547,-0.10906934645626175,-0.02038997635774756,0.06195429070842237,0.052627900455292725,0.0752208906509914,0.05159892249368959,-0.05663472635958443,0.06275584677344694,-0.03908863445114339
DRAXIN,0.013434210057698358,0.0025899547247023396,0.051537376357751824,0.011126601145193937,0.03893368322467235,0.058501437769210775,0.057904952292955066,0.179972396478017,-0.027371148364084417,-0.04869858837013133,0.06144197522852305,0.029296080263435734,0.003486603127761583,0.04086008641239773,-0.008183190335831186,-0.01959148942915589,0.0611244593923244,0.167642717696815
RAET1L,,-0.021282073854879492,,,,,,,,,,,-0.022422817729235423,,-0.017865655552991994,,,
NPTX2,0.030011974270418313,0.0802930446965823,-0.010036197846414937,-0.0568133723780408,-0.0649448462790711,-0.07484903165904114,0.019969240982114837,0.032847393388467115,0.0438081081168582,,-0.015765008825913456,0.05025460637247467,0.1364105606746269,0.033629283030634616,0.0016576652341556719,-0.029971515972565657,-0.02165710474320624,-0.011590372739697992
FGF11,-0.06736031764976907,0.010506310499463326,0.003055341445142947,0.03795545116301865,0.07739600823796922,0.019570345489954736,0.015763752210078686,0.10441133319264205,-0.06431006870860742,-0.0672364181498984,0.048243615877793744,0.054699095059847214,0.02216987681355289,0.08226427614433703,0.06224741775196402,0.030795024062960245,0.04950093121280703,0.10655162914989703
CD59,0.10599217414494033,0.057229909537591564,-0.01999792156548048,0.02880857025716329,-0.06856870825612614,0.03668372176311986,-0.0035307921589302687,0.0793870641697296,0.31790317628849524,0.013552326907484851,0.023612684172457966,0.06999719429163796,0.05129775215904671,0.07934793961034141,-0.06171714689819266,0.04290074598107049,0.01794526307115734,0.13552371300368105
COL9A2,0.03600862086781346,-0.014917252062051288,0.008805356548608076,0.05346913646689872,0.05090103268800277,0.0037579346614212217,0.020142897045096267,0.0478518571680676,0.11106087762717472,0.05227308990068301,-0.044152659440023265,-0.01706803905921074,0.16741298368108454,0.0227356294082948,-0.009562495619333986,-0.003153943350557027,0.033553267487496465,0.1032617192079735
DLL3,-0.011405275167527151,0.04469721947638415,0.07321632596278924,0.04645871175646505,0.06645894324225772,-0.05639912720108651,0.013176780461636443,-0.021560309517747022,-0.012748742315137142,0.00814294765290201,-0.006374496881666479,0.0015020558913133647,0.14268101480353307,-0.0320276706604867,0.016852777565324262,0.008676376876385951,-0.00197515789273722,0.11042748590702163
FGF5,,,,,-0.014957011465157427,,,,,,,,,,,,0.11852961483576784,-0.033837847826448914
LIN7C,0.034339684746112265,-0.03729574211276782,0.050103888452302514,0.010336548330900473,-0.0006754624532111289,0.00025313613054061624,0.02132382228209418,-0.002656627013448662,0.01789951932585926,-0.0682705272508344,0.05464456394337763,0.0014410438542850831,0.003742960063956531,0.08118469286216318,0.07874745526833503,0.014611128371788193,-0.01105278456447435,0.04570277508882582
GDF7,-0.022552801613865903,-0.0009149824232526769,-0.021820803535966885,,0.10585484070973578,-0.06742949897912577,,,,,0.050839009021767696,,-0.013120955764819838,0.01603414398855227,-0.021228508014137462,,0.07199648201874988,-0.040620449932766034
PSPN,0.11222823856695696,0.0038249543348714715,0.039363335735174525,0.029817651808677525,0.017824638047592132,0.02751971580014429,0.04592340385578347,0.02531707946953715,0.12404434027701829,0.0612708355264254,0.07209358101278893,0.026403949707334475,0.1758240244881214,0.039400995866192015,0.09380822479286023,-0.041825909530067325,0.023324569089311704,0.05273033340063311
ANGPT1,-0.053278645580130984,0.03153446883988934,0.0008866828987112324,0.02337330992631234,0.0780355732207962,-0.04602155098124197,-0.04169777489069013,0.05012330936969017,-0.10621744303545298,-0.0052978588974901,0.010154986626074286,0.03793088559540329,0.11688208345344377,0.059080390695925106,0.012057888153779193,-0.06939525638805252,0.05429148338221886,0.010148475403169094
PNOC,-0.0005920020769058883,0.04567170145988256,0.028450722836669728,0.009687366239402527,-0.029080248678047572,-0.07109381597947759,-0.0314035786769192,,,,,,0.05803707420811307,,-0.0059808964305720375,0.11741596545290324,-0.03433868637888277,-0.03728012165991147
L1CAM,-0.013610278492629892,-0.013100843419574496,-0.007890857831849953,-0.04682091421303724,-0.016924606119175734,0.01480153021614925,-0.08011717136472232,-0.05822079599543459,-0.027316341588189262,0.051418666136791254,0.030737652841669214,0.09129650124181012,-0.059847009359996955,0.0024855364825901367,0.10757454826994006,-0.05345715945388176,0.040600718776754446,-0.026673243044126913
APOA1,0.07729890571656162,0.04090852823966792,-0.0270657527017478,0.04169623016537743,-0.007135826886713299,-0.015391316072004623,0.05423090038230395,0.07821361745564223,-0.041455012520362475,0.05504690725963735,0.1759953680209503,0.06245889575353283,0.04492555338792924,0.07225753853913579,0.02596317944984448,,0.07339692615906972,0.05731715177004261
PSEN1,-0.0028074583890065397,-0.032021856126403264,-0.010946915683758891,0.004438298231249653,-0.02207528121941291,0.010079615794889982,0.046162860923424386,0.04549027881502003,0.03727642103736308,0.04987875045682675,-0.0011468711293777963,0.013664944340205105,0.06332787140699855,0.016900175299128257,-0.05538329391830681,0.008452564090157702,0.008179453758721901,0.0521411552301737
CALM2,0.08887950245864895,0.06627153706653699,0.019603443123662148,0.033764759997124576,-0.07713405246746056,-0.09381410182743413,-0.0621220539231357,-0.03422198805805158,0.14582565659550775,0.012259332179590498,0.07650140593201724,0.08649543136809858,0.13970077139406048,-0.1182493605879802,0.07544468245616434,0.04506886526573122,-0.04659548042736178,-0.011326223460876764
CLEC2B,-0.03715247835668029,0.015537712779897411,0.01773171200168735,-0.020906095737416707,0.061554272357630974,0.012727886247579133,-0.05712526004012509,0.02377621001212984,-0.0481002478102663,0.06299198355077452,-0.07082305279224602,0.029652674330920448,-0.028075226242733304,0.07039986153505129,-0.034787523909244576,0.0869974139100112,0.08052057745276882,-0.0036521180605856942
NTNG1,0.04686760426101009,-0.025006538429802515,0.0057216368109351936,0.042890225338329535,0.0069282946098197335,0.0653134474798896,-0.03992283213781944,-0.00012042806142171917,-0.0022095610714697286,-0.035450414821018746,-0.030234126051448353,-0.022597935966922555,0.13639959792079037,-0.005939351058918978,-0.012455115358261009,0.019720913100055634,0.07078271525603357,0.027685008663584785
LRIG1,0.04615921942862078,0.042022708587209315,0.09141232206189928,0.03935841056647115,0.030210179020790696,0.09508732585478305,0.09984349916457858,0.0025949904473013172,0.21421447453232575,-0.018290180462113084,0.07018223791586128,0.009776028048717614,0.11257191919847043,0.16339473322530912,-0.054265707606585945,-0.019307011092096746,0.05108225240380756,0.05754117746138394
CPAMD8,,0.10592240750755276,0.03706696449280619,-0.02510789327829927,-0.01353062973366303,0.004563375073544753,-0.03425280042445206,0.012711780297686786,,-0.04570080259479823,0.03275908667382755,,0.02302272467096844,-0.03371944177897389,,-0.043469999467139614,0.025300419478494346,-0.042178703908873516
GHRL,,0.0586150581866362,0.053917773511140035,-0.017868537748808224,0.09369927342872068,0.018288750337185224,0.05181933982163271,-0.031520112880071116,-0.005986798138671466,0.14179707251468332,0.047806848068841626,,,0.028080693724379786,-0.020962089094658142,,0.06175242405724337,0.023934795434891503
NPY,-0.055571047568098025,0.07539076032108859,0.002925324398848873,-0.007767041054871942,-0.02577458054601423,-0.009025042916326227,0.024133871687699312,-0.00473624013882225,-0.01641399383394666,,0.005626763121085429,0.08557714992443427,0.0667255250615051,-0.06116449624772607,-0.026010519629438948,-0.053343013542640275,0.05934397243783102,-0.02366123263009328
MMP2,0.030049180079107014,0.026998082159890368,0.03470358693311213,0.004892271186193093,0.0875107797477911,0.035177388068189874,0.09845183525819048,0.2088693493143935,0.2108265191975012,0.06509417493956708,0.05593430591122256,0.04570362885440317,0.07484904228857626,0.08323808685533322,0.040378293958453694,0.0507816395597901,-0.012562944425556489,0.245273313850235
LHB,,,-0.01790349661996825,,,,,,,,,,,,,,,
PPY,,-0.01624581271378809,-0.012527794485109699,,,-0.004159836226488938,,,,,,0.008321921864407483,-0.006957485505721655,,0.008259844812501946,,-0.024294061060324865,-0.012965477395172526
ALKAL2,-0.009991707944382117,0.12870075153043803,-0.017643386738741017,,-0.015341483651178493,-0.005931403942439523,-0.0009346944649830266,0.008014313358501989,0.06791741842273084,,-0.04859916204129334,-0.046349444288986054,0.057197000581855936,-0.038617738146006435,0.018761225867203465,,0.07211652673449606,-0.01925261152119727
CSF1,0.05953429721493245,0.06095487101077073,-0.010205145517245502,0.029513129616762137,0.03215430853229972,0.07679462716700373,0.05404779528151678,0.1468368581021495,-0.00351309639134189,-0.02933519236787394,0.06501502287346804,0.007858880808842755,0.04890934678230336,0.0630440482966235,0.06087549395349851,0.015748741729251284,0.05448802614883095,0.15723882681598142
SEMA4C,0.05958599138314603,-0.012948664186813008,-0.019097193352753606,0.09843447046940161,0.04067640977180806,0.04516625483779985,0.06617444731100362,0.11819706314809136,0.17225958217704299,0.021271213498368625,0.12387045747297741,0.04618897515604339,0.07994655635661449,-0.004306473492546043,-0.04911253317766211,0.06334521291985026,0.08226519399775958,-0.005442068923585447
BMP8A,,,,,,,,,,,,,,,,,-0.0012643820159522568,
ICAM2,-0.009500392176850246,0.03062477131641982,0.04917360912887574,-0.025374501892221225,0.04009053571549581,0.03836491530397977,-0.02972046436941287,0.02387102642148733,0.17353119109514814,0.023508050205289024,0.048490630496350794,0.005712784569190119,0.14230458398183976,0.07901520282113327,0.07257227088746859,-0.0019040291263230965,0.007117060406084199,-0.09803026434534955
SYTL3,-0.008554580169550805,-0.005766268346842324,-0.007622800046041819,0.010061954360822977,-0.03453705937268337,0.07332386551582437,-0.00794071906861319,0.03284231375939845,-0.1070177160521042,-0.09371098939814118,0.16259013063578207,0.06372809259607502,0.07920454189595048,0.13286709896535503,-0.041908357735958884,0.024913148441777163,0.015899661761635802,-0.012550464757660569
IL1A,-0.005978914516566744,-0.03278805621841316,0.014895401182765056,0.0013871285276672346,0.06144763265728554,0.12215745738571711,0.006260019687909047,0.05796734895451656,-0.013156153995306277,0.04866769604993417,0.042870666952593936,0.004048254673889501,-0.025557367523658347,-0.04432300936772983,-0.02441880385106236,-0.06169810629188821,0.04152053624153515,-0.014884582021616632
HLA-G,0.029495663096107304,-0.03274802988708974,-0.018909556968821455,,,,,,0.06201514971378885,0.057361588909446475,,0.04979925452682082,0.038298798158224096,,-0.019328438179348026,,,
PGF,-0.03523375274580585,0.03620370540946046,0.014244883393320484,-0.008321724718654569,0.002960053602263215,0.026173153575116168,0.025716765572277967,0.10697938980495443,0.15561718415186832,0.019844165376062522,0.026439549830946398,0.0074233556713757575,0.14702010321354014,0.08808861250253543,0.006995796617840371,0.046583260423562374,0.026339926459649943,-0.03529804097540412
LGALS8,0.043778795068300166,-0.042654046088122385,-0.0021030556113566055,0.0324580162818814,0.033303890933294805,-0.015330850600241096,-0.010746935520716833,0.04300221743713977,-0.006329887062560269,0.07219661689160017,0.05861068239895993,0.08974286348304394,-0.037260946271885545,-0.004506673689296629,0.015897686269405287,0.08724369444149364,0.05687055207919292,-0.05277332917369941
DKK3,0.06931437849955507,-0.017115996581969852,0.04103199892125784,0.03551750817564314,-0.07389854230518546,-0.04232465598700183,-0.0646060468775667,0.028436266587055736,0.20729244099876026,0.001114459429915544,0.04406242306259589,0.012955466222906059,0.13770940560962594,0.06654584045582099,-0.07526891808088852,-0.052004512181152394,-0.008634169391320364,-0.06227842487691518
COL16A1,0.07120480259027542,0.026827293446356593,-0.020387603931474825,0.07110586363191862,0.013488267577750124,0.009016039586834305,0.12440571376558571,0.1596190267879372,0.20661345578062404,0.12654524412801185,0.028549889689833054,0.02624196705120099,0.1369098784795937,0.10532239266612851,0.030871969033575173,0.017919200545630638,0.009976544055767275,0.14315435709210453
TPH1,0.0458639313142132,-0.024045370840843055,-0.0010009473062049011,-0.02299980097227226,-0.016084505072798985,0.057859339757824695,-0.02113921777151512,,-0.03728419590487631,0.1371835480637585,,0.060881310450466616,0.04830218066355741,0.08071642636905368,-0.003641114538340136,,0.10123979865358063,0.061040013714707235
TNC,0.0753522143071749,0.03539872122672821,-0.02287050237882907,0.021924841804770587,0.06020497966044891,0.12090583595873276,0.09020783358735365,0.00789967121340654,-0.19479544364591792,0.01274975337847726,0.09651809905189164,0.08466460193962888,-0.033652499138914604,0.16468145992927571,0.048059851790312365,0.14012824237194313,0.11347438244752474,0.04497879055426312
TNFSF9,0.04636718694231395,-0.042757882512729675,-0.012268482692162535,-0.053912704861914344,0.009431746866377815,0.026631141042207006,-0.028154309398522245,,,-0.03894020550200513,0.01875433097731225,-0.00734677275780467,-0.06895077239664116,0.07787702936770745,-0.015797383632527036,-0.06431566777844602,-0.017490623576379875,-0.055324887317332185
C4A,,,-0.021225634141971223,,,-0.031073553002227187,0.02189038990072115,,0.022094702076350288,,,-0.012673529824921414,,-0.05264453271859313,-0.008335815703725567,0.04522546728413193,0.0748464649306095,
CNTN2,-0.05471659301693277,0.0203526034676784,-0.0005251308436439102,0.014327802445435685,-0.006646414181722013,-0.008877768372777834,0.009660842827065998,-0.17591801302988586,0.14576189516263688,-0.04352257472417886,-0.050921893194933995,-0.006390648133082353,0.11500402651351485,-0.19577867938917412,0.03770108133851344,0.07771179428717749,0.050681351114835446,-0.06191625855711912
F7,,-0.008296460223743524,,,0.015351366940240117,,,,,,,-0.02532025008836697,,,0.023172105160179864,,,0.0076830540259737
LUM,-0.01818195609389965,0.08346043165050873,-0.040213305116775025,-0.020843547179430117,0.06176200062308776,0.0745089909518578,0.045860842655354776,0.05822400766105351,0.2122695987231773,0.05430269252335697,0.06897939453500637,0.015476599777938749,0.16823703390112418,0.14948566694017415,0.07409624527490224,-0.011990451420547764,0.0001926895061255252,0.1276836902145879
BTC,,-0.021282064990211742,0.006389739281271765,0.06401064859395325,,,,,,0.02900586932569232,,0.06020496486575793,0.008724689738375624,-0.010990362763819912,-0.035398973221109596,,0.07900815356634484,0.07542973260014534
APOC1,-0.03531692788545345,0.04479681273799402,0.07067485334212617,-0.004357590564656211,0.07049857239311366,0.01855518636108577,0.02535245118099261,0.1533640260215137,0.11815469911999722,0.12545766806946204,0.05488237099572979,-0.06974238798992217,0.12277981129654425,0.07578705257924259,-0.002608482240675714,0.08166258583129074,-0.017094368862868085,0.07366910390785278
PKM,0.011082350468738865,-0.005811934461504434,-0.06245332147541702,0.041477573139625794,0.015520775314949643,-0.004532541708532926,0.01160639910757379,0.09998859748128193,-0.17982133043332255,-0.006412182937258561,2.7984945635361714e-05,0.08473544900905962,-0.07012513644964158,0.08316668791831289,0.01632123230941926,0.01649579010579448,0.040770342104602265,0.11257909324401896
TNF,0.0028639431643995984,-0.027501032945208836,0.003877975187595744,0.04424548037866251,0.0798640944106084,0.04913978985345445,-0.00570210145069188,0.09594858268606783,0.08266396505099327,0.046735125477169376,0.05802926626486563,-0.0012129722881310681,0.0028691828416552607,,,,0.018185243200065145,0.008953228475371871
GNAS,-0.06075082743109614,-0.0019403045705974737,-0.03441273510032985,-0.05640700311073457,-0.010691461145173735,-0.06921218521466123,0.08546318928684747,0.24350649859320914,-0.20674652456510423,0.03582183365891885,0.0058768625195000515,-0.04228537012736551,-0.06856791213868865,0.1571439873449871,0.05144028588069815,-0.014294182923362769,-0.05481601078209801,0.033412513582193965
BMP8B,-0.014667203313767292,0.02818013236683676,-0.005217232683391781,0.0007075980081490932,0.017015485969234627,-0.018692095723789444,0.07685710308989095,0.12453737410612715,0.13311963207743957,-0.008683442148626442,-0.03546028749059111,0.07227703594396857,0.015618083082187066,0.04353012601056608,-0.02704158775354749,-0.04159354485120598,0.02193004584873334,0.07609678749457821
LIPH,0.04419379728973755,-0.02404536492106075,-0.004808110182722314,,,0.0309932277667677,,,0.02604794281232054,,,0.02344088126481309,0.08374489961908592,,-0.021537400245752944,,-0.0384892048733282,0.04954154652901218
CCL28,-0.02255278181728322,0.026856029451720654,,,,0.007689009219076889,-0.01192372123400114,,-0.046604601503821085,,,,,-0.042115697626540986,,,-0.02318825609537836,-0.000840439560859663
PTPN11,-0.06520822069518624,0.016283023288833017,0.0003304041934863554,0.01146929149286307,0.017942793184493055,-0.017277126693488118,-0.03428135993650812,0.0020038597055520024,0.023877570121312156,-0.03791740611849204,-0.040410476092668325,-0.048276962801947765,-0.027568537390870472,-0.10581670261546393,-0.030181097368345046,-0.05224409305577764,-0.023394415555419486,-0.08062493468274239
ADAM12,0.03534486259474596,0.024399691363324816,-0.020328561842758667,-0.0031714976776196116,0.02035389338580681,0.08176212884421845,0.03969379932051391,0.1532507289814414,0.12074420913990631,0.11390715572214628,0.08365162607734122,0.0154217013255236,0.1293736112584715,0.17746361488712994,0.0004464624105029264,-0.05935704243534161,0.04248809945280804,-0.004353847898845539
EPO,-0.06222740968937582,0.04314517479937652,0.03744438829699973,-0.037179810163139454,,-0.026212458154003575,0.05643936071011582,,,0.13580056328155682,-0.035402467952851555,-0.050674378547827116,0.057029022502316305,,-0.032798053412630916,,0.01068118310108578,
EDN3,0.0650533626480493,0.025932849484025553,0.010373365941517148,-0.01888222378465932,0.03882370921916886,-0.019882928398749115,-0.03199058623940151,,,,-0.027128645438778513,0.02378610485095215,0.017594883044939415,0.032278557487666684,-0.04308682193271279,,-0.01605818515655894,0.06030258932571752
CCL22,,,,,,-0.04741372881952434,,,,,,0.12081142251813423,-0.009725928734758863,0.011044685317377142,-0.04395467805978218,-0.046888781817451694,0.06032361378139193,
CCL2,0.11041714782088129,0.08435563279126278,-0.002868270353312644,0.06874994859348399,0.0058995237822640385,0.1037830726131175,0.07683365993991113,0.014655791913589672,0.13450004724199793,0.08332961866492973,0.1344874803418681,0.09979976934201751,0.06883709916202407,-0.009350777382026238,0.02093787178337257,-0.09130453474381776,0.07911692763475833,0.03732776781614016
DSCAM,0.010975572859986083,-0.023088136207710636,0.007510691556624537,-0.0009941027242903271,0.06608273318587869,-0.01632791235024162,0.07434928728266145,0.07621258403497294,0.09430228333912356,0.12912762105652767,-0.03543353494764744,0.042475065425690864,0.09968294162303737,0.014647118769675529,0.03960274367620351,0.030165570945609593,0.018264171585205328,0.1967315954598795
GPHA2,,-0.026799781012704908,,,,,,,,,,,,,,,,
ANG,-0.052456913877554495,-0.014356857073952931,-0.032317315784959375,-0.0038659117216150157,0.031504359952802354,-0.054243731406746855,0.06026321350421295,0.056595521644335615,-0.1318770452876352,-0.10284299072009874,0.046558808570773214,0.03446839424275291,-0.05448242137961309,0.044883825718447685,0.025368497360817626,0.05422172929002536,0.026009451003949628,-0.03287815921995855
FBLN2,-0.06158513376037392,0.018883863278822577,0.024262759706859482,-0.010749745152428396,0.09831599033774292,0.022823599216716124,-0.026836542213900257,-0.049287527802765366,0.06196577668782853,,-0.04884908291192565,0.03712495157479529,0.06011190316599741,0.0665711417416405,0.023304497205305946,-0.05935703660523945,0.03027200021981416,0.01714649913187477
VTN,-0.029195931460846127,0.001908231973100652,0.030913903301457987,0.04727510032388097,-0.005076443674239183,0.0413747468814162,0.023973385505466037,0.14638723556612426,0.07245112079172368,0.027773555436538706,,-0.0019448587719826352,0.031265744205456886,,0.061285252545073075,,0.02515475411048321,0.02944038012877024
VEGFA,-0.07940142309068829,-0.039898907700593685,-0.05129331109418872,-0.021221754373307148,0.0621283282508853,0.03963141585645322,0.05320987118565322,0.12622007397950277,-0.24183434831669123,-0.1131339995330347,0.017918018896783783,0.04846945451621678,-0.18402729653620525,-0.02412377474565614,0.016418144905607796,0.059278284376055076,-0.04607187544069998,0.030413881450148297
F10,,,,-0.03497428778548298,-0.022001079707998805,0.01425327137535495,,-0.021706490402600143,,-0.036052873910135196,,,0.04502327860323895,-0.045230685661000074,-0.03348183348488352,0.018634512210481156,-0.043534951931666,-0.014447140850156867
SERPINA1,0.002426751088910463,0.08310780499548213,0.009999100864495241,0.030306499743971007,0.008759301119155743,0.04559076337172661,0.023103689599722678,0.05133728832625793,-0.07806937502050648,0.0455214052414973,0.024044352999947477,0.010667907409732592,0.01447013195545895,0.03952262747381324,0.024259765857084097,0.09083454621480407,0.06331570706553295,0.046389379794875445
VWF,0.09976941473775368,0.0946788815443836,-0.014826504714162176,0.04177555195647618,0.032444550914308784,0.04243492859472636,0.027038603378897016,-0.010467780858367706,0.16022901033351258,0.014745731774834025,0.02100721146943794,-0.009869020720263143,0.15358432620457163,0.1180505829035673,-0.01571344780323084,0.05279229038948242,-0.03020773777819409,-0.0802463347323368
GDNF,,-8.046061397456883e-05,-0.022298025184332482,,,,0.011994193792240202,,,-0.034451188935732915,-0.030234117609252577,0.04811416492069531,0.053230840381453995,,0.08012667910318846,,,
VASP,0.055000490919059265,0.09281067972689591,0.04207211010948973,0.05517336019683416,0.03166077070457688,0.08417312653055031,0.08683525800135908,0.0870322397225043,0.04822159285442929,0.10708340573948717,0.04382680095968054,0.0474986729907894,0.09271773442689754,0.061709245864438565,0.04093815367409363,-0.016536745500477706,0.04988907522744442,0.019037753831242014
ADAM15,0.05239738495222793,0.05324700362873299,0.03257691483206358,0.021820803896153443,-0.03732736703328409,0.027718643454845215,0.026538579097263024,-0.021788554598471854,0.17838908951756205,0.04707349346855191,0.026278626121682643,0.023308275569786152,0.06674098965362306,0.031789054094941524,0.02326237814082713,0.020795070493833986,0.031989017753301145,-0.027991134529034168
WNT2,-0.026223963567731254,-0.008266114037737967,,0.05957550843488218,-0.03473103926805593,,0.0452801374295483,,0.04555328626683476,,,0.031134498405048054,-0.03197185944320451,,0.031944808157856205,,0.13278509524864296,0.004050515942450083
CALCB,-0.02744739115340867,,,0.022979783607735994,-0.014957011302614717,,,,,,,0.05461997435700185,0.017547154692124305,,-0.01307997058202405,,,0.04640009037611498
