,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL6A3,-0.0014406264233652463,-0.06683628936069294,-0.055076870343275255,0.05249576961661866,-0.05047971802170184,0.04949232519692879
RLN2,0.03497024445117093,,-0.022066321646065586,-0.017821543829100193,-0.017599222654168748,0.010769981143759239
WIF1,,,,-0.01986600996125869,,-0.04648052386457307
IL13,-0.034100191507431606,,,,,
PLAU,-0.041891269106176104,-0.01042166857657253,-0.005458725294184017,0.009556968181807872,0.02726340597673071,0.03139157656984662
CXCL12,0.01881482800867153,0.009045546032439724,-0.03239933107663052,0.021793732829075246,-0.09482076416758066,0.04941870863389915
MMP9,0.08015387342331146,-0.05234858271122863,0.04929854206329175,-0.0029161764897206633,-0.09469289910650767,0.003340986738376192
TNFSF14,-0.04126536909281494,-0.011374400981950803,0.0626939476883552,-0.02346144902129654,0.003851738476183933,0.039017667083260744
HBEGF,-0.03437640090001355,0.031025324419934767,0.038509367390995725,0.03067629847592017,-0.0007049526074404942,-0.05446404217517463
NUCB2,0.07092364546279492,-0.011073463953289796,-0.03921601927063919,0.06605462395101604,-0.0066640622889601485,-0.009650157958200291
VCAN,-0.005497931433492759,0.033064862026832016,0.026069836869388203,-0.008154877820235761,-0.07010429617927415,-0.021439110169215164
VEGFC,0.018779946782820096,-0.003537297854509347,0.06033607255981889,0.10648232338594059,-0.019382117204998047,0.02550533862769388
LMAN1,-0.005126987882488863,0.009187876563244315,-0.012488486938022979,0.030890445110338532,0.020536580024074068,-0.07996526585189669
IRAK4,-0.06348944016438712,-0.03374660093806021,0.016432539203381884,0.032400590357504554,0.05016451001082952,0.00944389990100949
MICB,0.21886488287048347,-0.04165978910864219,-0.033970055218707024,0.046303466215203634,-0.009445668618935407,0.06395425685408614
COL1A2,0.10300940987305539,-0.056027755551834826,-0.03486519688580217,0.09230245136919742,-0.10814660587483338,-0.006333650072041567
ICOSLG,0.04043842905950197,-0.01718911821310413,-0.02351716965385361,0.00600739615597193,0.0055067151086457145,0.04005615451448018
GNAS,-0.0623261282315141,-0.038724110190900156,0.07155756064392055,0.021849321577258614,-0.0021533898419336425,0.035074393640975664
C4B,0.05851131087138996,,0.03571945956863468,-0.020630925337466636,0.061020982676536724,
COL2A1,,0.03245872938250874,,-0.011870850609093805,-0.02073840419802334,-0.030253118507323335
GSTM2,0.01824041041987195,0.0503943325479206,0.050851074599850526,0.12078596236664176,-0.023423712018235485,-0.00789988958310457
NLGN1,-0.012418009750437284,-0.007890954104245947,0.0809582090710408,-0.049132128191052324,0.07690690149326171,0.01685229814781146
SCGB3A2,,-0.032263001355854866,,-0.0033310144758253494,-0.023371259047604603,-0.006170691206359131
LEFTY2,0.10716944378457087,-0.022705022583247123,0.0052158007903575715,-0.0041060446753705135,-0.04600932108260978,-0.006250694047002823
ACE,0.056134214445172574,0.029191836846035407,-0.043492075681180076,0.03364223814278833,-0.042817098063052124,0.02833596623546829
RPH3A,0.02222633771170259,0.04305518203419508,0.007331775931081972,0.08956111752544535,-0.034266438863573834,0.049844022056163194
NCAM1,-0.11979671931828989,-0.02935467272931025,0.028178155423567993,0.03401807946344835,0.05094864886307429,0.029069844932916766
EFNB2,0.03562913775357508,-0.019513963088957774,-0.022018425722757567,-0.04440387129910797,-0.015081287168993119,-0.024969324225818466
ICAM5,,0.010708582009818455,,0.001777560795045169,-0.030728175299414767,0.011945894094184567
CCL5,-1.1995974250685065e-05,-0.035695827096444366,-0.0022901521527326643,0.03186898734043842,0.008724201876410148,-0.0059849573483081375
PSPN,-0.08113882432628311,-0.0016772722458794232,-0.019423335684676184,0.01777384767643091,0.04516827514455737,-0.025424113697141898
PENK,,,0.09667280820833472,0.025619002517850018,-0.01759922462226484,-0.04486237552715648
EGF,0.10888555299186077,0.018187849925104756,0.04117430387436317,-0.02243810916994096,0.030148247849374133,0.06810850148671495
SERPINC1,,-0.02077640379032329,,0.07098587368766468,,
UTS2B,,,,,0.026342759499043692,
F10,,0.04476955145952698,0.029063990661018772,0.10540346012216324,0.043011745653568974,0.029192670633208746
FN1,0.10962182203642175,-0.03856056666469658,0.017974638494456956,0.02152395987280967,-0.12123728971444782,-0.012461638689833429
FGF2,-0.04955761597111801,0.023947726595428393,-0.010080578123130917,-0.06108793734220339,0.05930655327304534,-0.04200061285973321
GDF9,0.03250975447814427,0.06934192709555174,-0.004243417606030667,0.032286256779280376,0.1468267608027598,-0.018205047672404173
CSF1,-0.03600406960844261,0.015507816393804014,0.06949751243149904,-0.02451447718113428,0.05327349690797969,-0.07696362558490052
GZMB,,-0.02637216254517276,,-0.026698358876375387,-0.034406421217318336,-0.008767123095725615
WNT11,,0.001363080224513164,,0.025390687882273257,0.003794460210335165,-0.027160299410101393
GDNF,,0.022920813170202326,,-0.02555210607950566,,
FASLG,,,,,-0.014042009278387479,
SHBG,-0.032509048421571804,-0.028618482450010554,-0.051101538526627216,-0.011094160579709484,-0.029875705885768777,0.026074632577500083
EFNA5,-0.05386615767088751,-0.044801940990362936,0.00831090770573243,-0.06277360086612488,0.0217944048809188,0.07071742435466342
THBS1,-0.04738421657774377,0.033260439623574896,0.0031995287820345683,-0.05770030915896518,-0.0374984527341355,-0.0017322009294225634
PODXL,0.06515707035275496,-0.012093505902776774,0.027546830499869793,-0.006348173033135163,-0.03950325802699418,-0.012900312229345881
LCN2,,-0.013450401620288818,,,,
C5,-0.05059564689532593,-0.006750579380124119,-0.021995632015463104,-0.008078712976026484,-0.018263731908035798,0.0689389541612184
DLK1,-0.13294776382610826,,,,,0.07930756651536909
CXCL5,-0.06025669292372495,0.01729217776900447,0.03350946098433541,0.02101898664035658,0.04116013665142355,-0.0023410462068776654
BCAN,0.06872451686842748,0.04968981071996004,-0.0020943883852512874,-0.035901908074878086,0.026287920558182538,-0.019990274290549257
RELN,,,0.03210076571152254,-0.018457093067498303,,0.022694808108355505
COL4A3,,-0.017219577655199138,-0.0013609056895950808,-0.02492545325446268,-0.025891940422041213,-0.012091588721610974
GNB3,-0.045616799912332646,0.004315804341865371,0.05198960921431211,-0.06346319340543362,-0.027986787103724733,-0.05628873279526908
PYY,,-0.025552426464033173,,,-0.024532610349185944,-0.023369274643072743
MSTN,-0.05433692375112167,-0.04220821529660856,0.006366170267667063,-0.02764677346091615,-0.021997349330588965,-0.03382323308286976
COL18A1,0.09394562179772875,0.002465154034248844,-0.034725625030624374,0.06066396441696086,-0.08544204183254515,-0.007166009976440695
FABP5,0.14015507530422028,-0.008725037100524032,-0.014608450202832201,-0.0814723307847124,0.06758326490781248,0.005303130590972716
TGFB3,0.023818108249994155,-0.07672045809855059,0.009021788082928377,-0.030520102982149945,-0.05570691587258107,0.07339163874709223
BSG,-0.16057498539910947,-0.016246395999517323,-0.0013238350647711027,-0.058651699728358556,-0.00632900329669664,0.01438380805113644
BMP8A,,,,,-0.017256994512935983,
S100A10,-0.14133058206778687,-0.031151175895880047,-0.010432810663733,-0.09320911923089505,0.07540060126267698,-0.050193549917735183
PLAT,0.031424410530624794,0.0028469814382869976,-0.02879953999793429,-0.0015308502410341944,0.03672823366024461,0.0007179266772217758
SFTPD,-0.04126547675432325,-0.03168194248199723,-0.0075298951905602785,0.04343147429644982,-0.032184549896237376,0.002283097298735625
EPO,,-0.006283028321181322,,-0.018247548578672956,-0.014249885841205458,
FGF7,0.01281380702825059,-0.028920485958525248,-0.040516468188022604,0.0328647823622394,0.06108740039622949,-0.014390454208218316
CGN,-0.0012807464673339321,0.014059616565307832,0.00015339668093133086,0.08884186221114324,0.05982686213816919,0.0635639820477851
FGF13,,0.0784355976375497,-0.027729351272145014,-0.011445665117412586,-0.02427861761325394,0.08636731246279945
CXCL13,,-0.018583556249318994,,0.10668874840564731,,0.07096362414960586
ACTR2,-0.012100497217064006,-0.0005859219222072223,0.04782677127064284,-5.5187189449070416e-05,-0.06324909837988783,0.021261445353484832
SLIT2,-0.07005463467323371,-0.03451321258754737,0.10382774767790093,-0.0370059821838888,0.037001112979162046,0.011814836289739124
LAMA5,-0.030322301582582915,-0.08767154475032754,-0.0388430283654733,0.00472966264296566,-0.03433376626361955,0.008309452738440236
TIMP1,-0.08327798760560808,-0.04005516753647142,0.008800670413868424,0.030197712074047558,-0.08893252010321964,0.01769885304621517
PLTP,-0.033679025600344394,0.01024772165727728,0.07164210495007486,0.047120014833999496,0.012603444355723617,0.03150520297447036
TNFSF15,,,,0.009623349283512092,0.07092735799419875,-0.023734451503632226
PRND,,,,,-0.018266035762729147,
NPW,0.00452146627029826,-0.051393726427878386,0.1006031131941496,-0.012528498535474083,0.11601670774242671,0.06555333186104843
SHANK1,,-0.014725784522490832,,0.04454711250053774,0.0073402308722377695,0.0594402452411668
PTHLH,-0.029194445730051574,0.018999293969106625,0.022474816366380154,-0.025842292769681634,0.07723535700384927,-0.00769153545034554
SYK,-0.09465083349073605,-0.025630719409506873,-0.05487600442894116,-0.047006661666183745,-0.03255222031647959,-0.025251961226239267
FARP2,0.043798395473336936,0.06031185826258747,-0.011609719173429248,-0.04462139342652019,-0.008634939887081847,-0.012660970501084548
P4HB,-0.12402416248469697,-0.05724219989590677,0.04045617005734625,0.024471055635749715,-0.05056369170843711,-0.03963012569233573
TAC3,,0.02638056939583899,,-0.006342073460187073,-0.028782689223488915,0.01113912253143727
C1QA,-0.02845114590595789,-0.018352025451687924,-0.059337785473334334,0.056580047359652615,-0.03190254927257922,0.0020266896385385137
EDN3,,0.017360166934914347,0.0524081502659397,0.05930453368683051,-0.02589193882374755,-0.012754561941247647
AANAT,-0.024727915183098522,0.037422617595810406,-0.04452159770234796,,-0.014857026115924085,-0.025643603886960697
GDF15,-0.04819987395127947,-0.004914586929727668,-0.033640005650339755,0.04248697538285806,0.0025523110908070045,0.08929108989408276
LRPAP1,0.0011795712224343564,0.015486153815107128,0.03556892985206547,-0.09455321889636989,-0.00865413929617021,0.08853468358419084
LAMA3,,0.06867286899432411,0.03521028735650889,-0.0188696388506824,-0.010832945307768873,-0.037093177427380185
VCL,-0.0016582893424674228,0.0159514659945227,-0.028829403361630066,0.06641941437262111,-0.05195654198634324,-0.06990155255437344
COL5A2,0.0688265715772078,-0.0647382213146534,-0.06931173909582854,0.022116136666405894,-0.0863189051399097,0.04155563632508863
DKK1,-0.08658778765237964,0.010160660533782262,-0.02815326675661749,0.022009812693836246,0.016860779873962086,0.0007418283389080953
COMP,,,0.0463354784029798,,-0.021740788405342097,
POMC,-0.05682334429898584,0.004344334322071991,-0.016924439571728758,0.054937126936114675,0.04006953805162589,0.05174844269387293
CCL13,,,,-0.026316887732267185,,
CD34,0.12919361686960273,0.03178021174168984,-0.025385635966968276,-0.013887824150205865,-0.04313226044328733,0.014777490991125925
SPON2,0.0863760248456766,0.0014528522213744584,0.059716001339637496,0.03594333580380156,-0.0455210371255157,-0.009728656520389027
THPO,-0.04257812351069063,,,0.01769451760669288,-0.02131628360679116,0.05493994333503019
SFRP1,0.06938916027459652,0.022226684605740645,0.03480523191009472,-0.01583610151111029,-0.019382600865247537,0.054344646351516805
ARPC5,-0.023017709031709178,0.0008779236384056717,0.03827119867610065,0.06940106028223034,0.014335298536235339,-0.03876650248542396
VEGFB,-0.07417330027273306,0.032013273280735756,0.017330334273811858,-0.013393591841053225,0.029762841004581528,0.017157757700314375
GDF6,,-0.032666744436679766,,0.07033527488001644,,
LAMA4,0.11169789317162075,0.008564814857479053,-0.021553666925322342,0.06427371194739769,-0.03259914079873596,0.01976805467581053
NPPC,-0.0487208291461021,-0.010402672010533217,-0.016403230146923718,0.03775730388729093,,0.022303773463726112
HAS2,-0.03999758538995543,-0.047192290491460225,-0.006840475630862229,-0.061628561006102596,0.05448273977762274,-0.020089271025724196
JAM3,-0.10226673927660913,-0.05902451008166147,0.024869736387696215,-0.03254217417053014,-0.04505051379539447,-0.036863950881235986
MEPE,,-0.00930305975522811,,0.027782067199887694,-0.01969109475133742,0.024549304944258724
ALB,-0.047540905074562684,0.01956100886573405,-0.04415871188977929,0.029013497774797222,-0.0022046509097821804,0.06212987127577946
SAA1,0.07418709136059509,-0.005262085258933596,0.0130241779189856,-0.005706143233569609,0.12000834931665827,0.09959800630270478
SFRP2,-0.033577113267442206,0.002778189208316637,-0.013100635989973377,-0.029447597349752972,-0.03589923614829889,0.0027965952925852705
CHAD,,0.016535011949692757,-0.01791598772282626,-0.02539672107534743,,
CXCL8,-0.057149053847508804,-0.042685075562347415,0.08920898772103564,-0.020564471557258164,0.01449168513271247,-0.034421962142456096
VASP,0.001515812021154192,-0.05768064245490449,-0.029713638713330888,-0.020996737588856555,-0.021316965830520146,0.05251993053840183
PDAP1,0.06583361112430612,-0.017094808738910824,0.05551027948423686,0.020579589625398947,0.0233665616053663,0.018545919638032506
VCAM1,-0.07583223950068689,0.023225539602042537,-0.0530955587019269,0.025496256798034075,0.018601147946341868,-0.01723656137022943
CALM3,0.005591809337824369,0.0483793894116038,0.02224627927697373,0.0447217564354997,0.0588009873833979,0.06868081535431211
JAG1,-0.05801624841710125,4.919209316101069e-05,-0.0029867198985358665,0.059735135227630506,-0.030721958931888907,-0.002203804978051638
CFH,0.10369118526768774,0.01848040224494966,0.010706415115434308,0.01542001876174759,-0.0298571159182547,0.03847326132807078
VIP,,,,,-0.020295454164076604,0.08199130867710529
IL7,,0.03229983706584819,-0.0293906670711304,-0.0316035853614549,-0.039615133443480416,-0.02111005709438719
FGF8,,0.028929582672990155,,0.037783488015846176,,
IL27,-0.03304678730380343,0.08018855089058763,,0.02995981849672479,-0.025034057369213512,-0.0246926679548641
PROS1,-0.04164145811473804,-0.04591382706664481,-0.004123109524045616,0.056850400502995106,0.004342840788981829,0.060345823989075995
TGM2,-0.09673960774007498,-0.03146397813781966,0.03543199287282934,-0.0005136533850941914,-0.026897031975417915,-0.05207458269855777
C4A,0.003689069575243433,,-0.04424163552763192,0.214693297088343,0.050436224398830776,
GPI,-0.11305750124820424,-0.055092702011936924,0.014087543683723181,0.027171779162826086,0.011058139404753834,0.03282375822665162
DLL1,0.08946273877048053,-0.011879581109628458,0.03179396066633457,0.020361703189804868,-0.019714703895882917,0.018000857705000057
ANGPT4,,,-0.0395348438155488,,,
DMP1,,,,,,-0.026563126606947002
DRAXIN,-0.0549034294723452,0.015269792304865875,-0.08142516220458455,-0.013590634750989436,-0.006124256779107157,0.003669767081967726
PCSK9,,-0.0217605632035805,,0.031081846667848384,,
NPTX2,0.025281741804792868,-0.0026854116936148695,-0.014890747134617584,-0.019021243287330025,-0.014190655114875309,0.07158125613708372
PDYN,,-0.024921704180592544,,0.007804550580832327,,0.04646891355690303
RIMS1,,0.08030285783499537,-0.06485629853079809,0.02540002197104455,0.10952947896411963,0.038638870737734005
FGF9,,0.045869105903781224,,0.006913799433726778,-0.0249094828792496,0.04331080643416229
COL4A4,,-0.03326627369061915,-0.010162426482710915,-0.03459124524625042,-0.037376678827807604,-0.026719554319675272
WNT5A,-0.03137829913593542,-0.008685784855066556,0.028673195091682185,-0.0005089560703986811,0.013296703149936213,-0.046697004788748026
F12,0.12003882008600274,-0.005130175916421448,0.09642779767803787,0.02384205199849745,0.035536772634504867,-0.016408928567345937
BMP1,0.021916224069867388,-0.04821615076796235,0.008921829736324525,-0.008841792146908193,-0.026869293990944683,0.011634847784029841
CORT,,0.02380391725601395,,0.05188676845938892,,
FAM3C,0.06527068947719594,0.0086193182368984,-0.02321029355669203,-0.001850629262087681,0.09275107536290467,0.02004574081473579
DSC2,0.015006862488349601,0.004131059344514452,0.09315760891477257,0.040478315068456755,0.057652090584546394,-0.05221353874305972
IL36B,,,,,,-0.03357923571464536
BDNF,-0.013264824316665933,-0.06055831351787292,-0.016176657559717932,-0.0712286356375905,0.005691887121286116,0.027071109720054873
NXPH1,-0.03329259266323579,0.061674129576161474,0.015736476113855064,-0.004476690822152639,0.02205619517957888,-0.02154731592034183
RAET1L,,-0.02077639182714614,,0.036881743305704894,,
HSPA8,0.09334844407599163,0.046308767948794974,-0.03856608343630647,0.06612298350739658,0.03399643514258251,0.025718123052908045
LAMB3,0.004218794422138396,0.00924139698893394,-0.03459003695162208,-0.025340018160754423,0.0031240906824400497,-0.026581503327752293
PON2,0.1381373037598916,0.05089216012425293,0.036665457331417635,-0.008490676743835392,0.06908962944810723,0.020855934507705145
CFC1,,,,,,-0.029712369115189246
TF,-0.050487924284039545,0.04882965555111894,0.03276809252298165,0.04009510670884809,0.11095509816252581,0.0404462414972794
HLA-E,-0.017775206808833204,0.016895671631173365,0.08334765194206872,0.012166026230970831,-0.05380537381783413,-0.0007577541552123427
OSM,-0.1387746834906994,0.03921514166542469,0.012642588545515294,0.05827735704906943,-0.008651865214079651,0.011804966944081374
ULBP2,0.011650417427252579,-0.007847485727710109,-0.031756002387656225,0.015592553206635728,0.05199271330308409,-0.01986003344256196
VEGFA,-0.1336189516396572,-0.02612376043503973,0.017229118036799718,-0.061977263185030516,0.032650273749948666,0.030270637907213373
TGFA,-0.05294234361271905,-0.026267890219967963,-0.04651183962634036,0.09550390851542269,0.09521532571375733,-0.011204354378793168
HLA-C,0.03866887942395863,0.020441285546753563,0.030800477961054114,0.03426330810054009,-0.012162558918209384,0.0014856737645630436
CD200,0.011219483217849727,0.06020337652240118,-0.01626146676674448,0.017123147486399076,0.03565080115069833,0.03869253141782423
BMP2,0.031621431700403574,-0.013858147505743742,1.0150484060367726e-05,0.005148681010606392,-0.02788496833399044,0.016545919624093346
TNFSF13,,-0.03260032815888553,0.014044391445571094,0.018371252807076015,-0.020738405801173716,0.02468142589555848
CSF3,,-0.057493675110409675,,-0.02460683388063908,-0.013400098491997617,0.020610753975967334
APOA1,-0.07415931497018843,-0.058189184280773285,-0.04480005991181331,-0.006786248452524653,-0.05375340389779617,0.012434822982080344
IL15,-0.0347185223226113,-0.03887133734470878,-0.05544356702479241,-0.037273650645824524,-0.037535947843275075,0.03215290716187565
FGF16,,,,,,-0.0009997144767578759
IL12A,-0.06506372150202917,0.04817050664822586,0.060648671858285645,0.06017119749043944,0.10103428110166067,0.052204693628263535
ANGPTL1,,0.009719268230125457,-0.01554110785158209,0.09656205806606034,-0.024784395718564077,-0.027745745976946026
PTH2,,,,0.02301605313468935,,
FBN1,0.07904750038797018,0.058568599586040895,-0.007839576544776522,0.03797605914733062,-0.049510291817754806,0.041252327399749995
CD274,-0.0344960849156221,0.023180768956863624,-0.043586904472411966,-0.036053558744434805,0.0538097155747248,0.11795886272104837
NPPB,,0.01939682437318426,,0.08081659899548906,-0.014454926560616114,
PMCH,,0.09739424961850135,,-0.016248132686890782,-0.003207988278736315,0.004503097459169645
MFAP5,,0.005374708154781349,-0.009676853562903397,0.012923771086221905,-0.028899101368955744,-0.00040928650629166985
GDF10,0.11044594930300645,0.021818421833762983,0.028384286357224127,-0.029282050946968407,-0.03765059358396906,-0.014073618174349482
COL4A6,-0.06551206260074434,0.01782170866698289,-0.013226382337972043,-0.022090306555688402,0.04334359091452392,0.00725655794716852
TFPI,0.01928601927995776,-0.028099979050459835,-0.05236296278717644,0.006509209616926037,0.03255846002017154,-0.10400985470073458
CNTF,,,-0.028571304351262726,-0.01782154579430159,,
FGF11,-0.176232167760499,-0.03938032160528693,-0.015040859468524919,0.0005514815158399283,0.07392504410254452,-0.07029825960611581
JAG2,0.02538844749483577,0.004771472782943376,-0.009113027984853644,0.004617563120744618,-0.05402179250174117,0.01704303621840653
CCL18,-0.03461629791110534,0.010389508187735135,,-0.03382129954803026,,
NLGN3,0.026318659624514813,0.0668952554448639,0.005285840260725562,0.042436607314890996,0.037427443101187244,0.05435565563202996
CNTN2,0.061106950574169774,0.04715455027236789,0.030502628321794716,0.04490060122388732,-0.051260104364641616,0.08787412381899377
FBLN1,0.07568252658313475,-0.06843246644771794,-0.0058017105904463176,0.04757719136358604,-0.07667838748318913,0.04685967813190699
NTNG2,0.00560626655228135,-0.03453754005138284,0.09168735492252936,-0.0039842870354580995,0.07262830843785417,-0.08445384651917222
CLEC2B,0.0054214174285852155,-0.013747239772866736,-0.07737101183024606,-0.0032132432004589304,0.03304540387559321,-0.008834562391411458
EDA,-0.04552377076622792,-0.0025288148431031805,-0.002868952183991321,-0.02593750226304183,0.06928023892750892,-0.04814645932980488
C1QB,-0.03331913702419245,0.007289304970174248,0.013736174035381125,0.06168139601027002,0.01357799908995512,-0.009234329350634366
PSAP,-0.0905444572725076,-0.002259131377562914,0.007365563653458219,0.026268493993869907,0.019873330879092526,0.040357172011258144
APOE,-0.05405903891532396,-0.01057487367349622,0.017072483305444582,0.052099793582333805,-0.015233719489750297,-0.020700138691867622
TIMP3,0.07656083594943253,-0.03108069003499471,0.015393016913993455,0.08511072513539983,-0.08247983777286984,-0.045937599485384874
COL8A2,-0.001083142125725743,0.02518981102986243,-0.03375345931138867,0.009326501844735895,0.05417071480695115,0.0586402919127193
PTMA,0.05161024557513364,-0.05618373476321438,0.02017059822268168,-0.004114376070106658,-0.030679717001530098,-0.012989974176922017
APOC1,0.013844556368965033,0.028656337736885584,-0.03244131189724093,-0.00931536461311647,0.01849302077120439,0.03183968575706805
PF4,,0.0042204047387326875,,,-0.01999531351739685,0.054252240669616945
WNT16,,,0.011117689485233818,0.07723422500216769,0.0847020559102634,0.07101241311040676
LAMC3,0.16534720798183886,0.005368176485556934,-0.040833064888007344,0.07126703229961312,-0.08324651221755092,-0.012682737265812948
C3,0.06992945472691282,-0.011523227195249758,0.04320050992687144,0.03207866182841645,0.036252643860242885,0.022995164734502468
S100B,0.13134685671204288,0.04878472127018723,-0.003689855539005493,0.006974831877080985,0.055054134190969176,0.02145118573603878
F7,,,,-0.019072788623237972,,-0.03130968650777482
COL6A2,-0.11961246491540349,-0.06325614792864853,-0.011583113841287896,0.03413470262356699,-0.06107012114676137,0.007179013245601584
MICA,0.03085967240773545,-0.027814907535557452,0.0842092731127034,0.008115321100613922,0.032048455339789,-0.01020220838918719
NPPA,-0.06482489082539486,-0.02940799670589789,0.03633475897252873,-0.05707932946182999,-0.019069616860211955,0.028347716118591885
COLQ,0.1323479067634864,0.07457260362167542,0.027050148191170492,-0.01899809074871729,0.007638841283064967,0.12448973936835724
SLPI,0.045355578380222875,0.006143314162274375,-0.09631378072440225,0.002200372888918418,-0.017452723607621,0.07712731756884987
CD59,0.07865552052345666,0.012075098307668813,0.053225025851936086,0.00627186749229107,-0.07674473239350482,0.028310835883597705
PDGFD,0.09339947391290808,0.06573752906067262,0.02890660701301912,0.015191462833678757,0.02472803228716171,-0.027881226029015275
FGF12,0.06141378161998116,0.048297753897721146,-0.02491282668406999,0.08645073400932443,0.05444198934598596,0.05162089994026361
PDGFC,0.0519480140122417,-0.015003209163677441,0.030381270524450044,0.009741308666884893,0.04188927080549771,0.05505819377295711
CCL28,-0.03461643040478423,,-0.030581519543556243,,-0.01340009355442617,-0.036867813779355434
GNAI2,0.014710302477741515,-0.013200085498191873,0.03614388226002668,-0.0031050219519894204,-0.005072590416943085,-0.0009828985005449706
IL1B,-0.04621045052105755,0.08115097258332057,-0.0095259263027664,-0.0067718722895401635,0.026554239803975175,0.017483793646510887
TRH,0.1057562724268941,-0.01514282281878157,0.003396229823757575,0.04359199513815633,0.08794971211612619,0.00456111314437596
LIPC,0.1253401898764993,,-0.05184502908913378,,-0.025281644466629213,-0.026875028754936785
UTS2,0.02907374793470363,,,,,
RSPO4,,,,-0.004220417897522176,0.004607168986452317,-0.032335568735155286
CP,-0.12662536141433534,-0.056714993034347023,0.02105684694674537,-0.05040519471860394,0.01987230114775522,-0.005306660749778808
CCL25,-0.05214198821192219,0.053144026078596904,,0.05982790979199953,-0.0024225573762455257,-0.011743869875243014
MADCAM1,0.05841912245536785,0.014713980208772187,0.06986191135465636,-0.01738573588725358,0.03414529055468629,-0.047040779270342024
SEMA4D,-0.06759255616983224,0.04774372056963279,0.057891074815450895,-0.03000762642845549,0.05910676089720026,-0.025220964145781673
SERPINE1,-0.11304509734790838,0.0025947746151726097,-0.03602468196492236,0.03307026810795452,-0.04564986137351824,-0.03623922399996008
TNFSF10,0.12485408864701489,0.05477654856686855,-0.03192368587946904,-0.004296652819513361,-0.03428275016397853,0.01784914008002739
FGF14,0.02179371288041273,0.0022521634350807927,-0.006106862826456167,0.004956042682299188,0.08737106477579452,0.08356177433379375
BST2,0.029473956387165448,0.008227298047184941,-0.011296206706667011,-0.02390152465185724,0.029683357175297527,0.005480714780299918
PTPN6,0.04476737523251756,-0.021240092410521827,-0.0006319885487531968,-0.0007632785493279187,-0.006344181176922958,-0.04143744318682317
FGF22,,0.01252225290148654,0.09062679080125595,0.028784113455346295,-0.027310460507837572,0.0035919473407014144
TNC,-0.13424918393907465,0.005652172493940352,-0.0610661957988112,-0.027713983961042517,0.07781299258578712,-0.02913866090143615
CXCL3,-0.029172365477503008,0.04755450496306794,0.03448466034529667,0.07897297131754395,0.06063704424270436,0.03468921266106203
CRH,,0.006902793257206136,-0.00303879903666352,0.007452009057282604,-0.02427862127431178,-0.012196356702916224
GREM1,0.11661851556493062,-0.005399066653227099,0.02940845961822058,0.09079204695933991,0.007762232117373475,0.022435691386886145
MST1,0.06510283649190068,-0.021932842439182268,0.018579116780718535,-0.027619823508795823,0.020204848764420552,-0.03811977053988546
ITGB3BP,0.020864754117004246,0.014628540091697137,-0.04291227446513762,0.042361666962633965,0.048550159968302455,-0.09110587592908725
