,UKF243,UKF248,UKF251,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PCSK1N,0.04710255519444955,-0.07818585478732931,0.02471872624601492,-0.059090687820554946,0.05309605575905697,0.0029383635110608814,-0.0670307850529823,0.05582157273515088,0.07547754615088384,-0.030847389423542263,-0.04682572200948802,0.12681909679204176,-0.09552845412793151
NTS,,,,0.010526150275974474,-0.019266504703736167,0.052203477888516946,,,,-0.012709857761002101,-0.0195608638181885,-0.010286366026574722,
SFRP1,-0.04529399758906547,0.0026416790776931376,-0.024174020647058533,-0.016360831917711656,-0.05863675709753564,-0.008219254239326615,-0.03172638306293956,0.044483294648209076,-0.02736482513484346,0.011980923420378932,0.014205764382284908,-0.04752829525015794,0.003665041528242
CXCL13,,,0.014088226316361722,-0.01621379336782024,,,-0.0034157115818711703,,,-0.03657789834597021,0.008690978275248833,,0.021142340800644577
MICA,-0.022932835673112176,0.02179721418099653,-0.017682865333201042,0.014586061108222855,-0.0309959022277346,0.003625378327711783,0.1035145375352916,0.0373973539715085,0.050396288460227257,0.015603206685653482,-0.0024689396273495936,0.07581436920613654,-0.02036224635886907
TG,-0.023384862929396802,0.006644475149257039,-0.017539320874872637,-0.0347006966484379,0.08038760717517753,-0.013378611417638507,-0.05253706396170013,-0.03849331660108732,-0.07282255848169729,0.05986295685851435,0.044032930412112724,-0.017438827441917652,0.0021627905827246437
ADA,-0.001361286368464339,0.029995969633456066,-0.03623390169508562,-0.022185519530879057,-0.04344533905834013,-0.016425918908934047,0.0008613915147417544,-0.001518324518138598,-0.006649547744441484,0.016423647749596385,-0.03591520399634888,0.07780598301834858,0.037328841819247865
LAMC3,0.01632039588696823,0.032561497281148204,0.023003510981857444,0.04349813234586749,-0.05034127102370049,-0.005229761969721859,0.03825299334194687,0.06975395507164353,-0.016529291267520223,-0.0313572867468808,-0.011648107804506699,0.04622407800118455,-0.00030096846288037697
CCL7,,-0.015631383276536886,,-0.02149649649996448,,,,,,-0.024406426702445583,,-0.010034718787959897,0.056390104628409043
NGF,-0.01690086161450298,0.00030356702918814087,,-0.022945272629839444,0.04874445900033243,,0.027877948085839457,,0.021272155271122264,0.03324472395354585,-0.015839916894888686,0.03612451947617223,-0.03976195915016183
TNFSF15,0.0061385176829842885,,,-0.015915933061876886,0.07320975225049502,,0.024866630705541192,0.009713557379073439,-0.059789400361878076,-0.023793525429535257,,0.03440930022506707,0.08211708983044265
HMGB1,-0.023731298880050145,-0.012622725634303065,0.027018466390186836,-0.052897751210996984,-0.0743791202048722,0.016687973895524382,0.05688435089294359,-0.014311078487036269,0.0571254502248019,-0.028932835027616597,-0.09940058085243529,-0.0819146244445935,-0.023644006815494747
ITGB3BP,-0.0022402419027100187,-0.07090215352862135,0.002257524572255454,0.0782309054549474,-0.0346015747020227,-0.0006872248114703428,-0.03790319583728427,0.07185541933542,-0.07166723133534882,0.007973269647104646,-0.024022664857032007,0.043360381159146734,0.05310873516559558
AANAT,0.04434602652748924,-0.0069389850855808635,,-0.014341207553150995,,0.07994784681014586,,,,-0.0015316017769502247,-0.02160666793598623,0.00010144564085771884,-0.03085419249653023
RELN,-0.029140740489692778,-0.03363661030718234,0.03434242931217884,-0.04317378546330019,-0.01986348252008865,-0.02648939870959768,,,0.004181552982930358,,,,-0.026519920810463442
IL15,0.10445641347658205,0.031741497008344964,-0.02234482645862075,-0.013605101824924458,-0.018335244076709976,0.0040635081289807345,0.12806282725592516,0.06346741109807114,0.02319688169105337,-0.03922642072952114,-0.015354383497919337,0.03812831729513141,0.05524967797144435
UTS2,,,,,,,,0.14147076588985813,,-0.018233308454676023,,,
BSG,-0.08297463373496251,-0.039894442683005904,0.043249882575610604,0.006990039916724454,0.0012642273125758757,-0.03619616865732822,0.15908737591246547,0.08289128920923548,0.022851921437007018,0.05979192809945254,0.02465928347105255,0.04134546650154408,0.02726872515388822
ADAMTS3,0.010808225522430395,0.0183273672611614,-0.008067811484640803,-0.036037961629938005,0.02252193179711686,-0.04291005006625235,0.02411608934127124,0.07795884056930323,,0.013922102759951177,-0.022012956694413666,0.06861435271882717,0.019720083379224818
CD34,-0.0573922205372337,0.04841995581122799,-0.013485755280326495,0.011118749923005218,-0.018718174962490765,0.022228367557748867,-0.012227305647770182,0.08057480789329062,0.0018033174645065726,0.04477147012694683,-0.01742476992560532,0.03880790447963381,0.05085682892920162
CCL23,,,,,,,,-0.010825296186806525,,,,,
PLAT,0.04179374036591967,0.011259648289243633,0.06121650917999785,-0.0032209780215801008,-0.046692023617470095,0.04780324933026176,0.013941601949393156,0.012834137232044743,0.04253418592336999,-0.026635647876907007,-0.02557328033032565,0.0812553137620212,-0.0072423681892242395
NTF3,,,,,,,-0.021238212314598666,,,0.024429756522715618,0.016439010352676517,,
LTA,,,-0.012898471701713193,,,-0.011587553160305459,,,,,,0.061806930310917996,
CKLF,0.02004561415255122,-0.011543766767180809,0.03414842624283209,-0.006142225913845321,-0.06435814266181236,0.04808512151029605,0.09064950366295206,-0.009646387418892968,-0.007297927329940236,0.004889024995713666,-0.022054235136728176,0.08253731755819663,0.0215241844916055
APELA,,,,,,,0.1586870828642792,,,,,,
CD24,-0.05713406314213447,0.02376222846394663,-0.003774894304569373,-0.10740501796875151,-0.00638122490543721,0.03020724676031036,-0.12882329577567186,-0.0588739948110721,0.07117392348896402,-0.013250432783700939,0.00018053614624496172,0.1124635515590416,-0.02760796243546916
HSP90AA1,0.010842337048583272,0.07059308354903472,-0.045263102919554564,0.06395717240496004,0.11518527346987814,0.04410464831613998,-0.09416615776680175,-0.07129262314865349,0.07822812514928341,-0.000410886924811857,-0.058456051936078786,-0.1412119156424178,-0.05700636432641171
BMP4,-0.03657759870252491,-0.025639433161963265,-0.01367313611230057,-0.02783142991323319,-0.038210897337519714,0.004013053296266026,-0.024587733716316538,0.05887172415410968,-0.009155661800837692,0.0899252614369035,-0.04550500726646709,0.08104012628857378,-0.014240712874595047
SCGB3A1,,-0.015631381713419445,,0.004528934691355926,-0.023405263346796983,,-0.007894029610996287,0.04883882577365819,0.015770852498009833,0.022634155873987857,0.12826299066685973,0.057417981665440654,0.14815238067242967
IGFBP4,0.013937707908010537,0.05416080904340417,-0.006136725994070016,0.053437764004877764,-0.09705531134715492,0.0282697667930896,-5.601478086688444e-06,0.047568533380469506,0.017813047062237918,-0.0014400092711376266,-0.03783870575759583,0.041715671353723206,-0.009521170837381578
RSPO4,-0.02064613520224871,,-0.020851852646301017,0.05292962921912991,,-0.013477029757715937,,,-0.03342668059148002,,,0.09240253412768601,-0.03890591457570329
LEFTY2,-0.034582410016860625,0.07719317789730877,-0.013056884558891205,0.018809675405734503,-0.05255676978257461,0.008923128285102964,0.08788842579726133,0.0071786669793638125,,0.02072037312544967,0.07321568149952457,0.04644309217429714,0.00326958916155521
PF4,,-0.01621504932388015,-0.011732913098368793,,,,,,,,-0.014716190845975755,-0.013467164711092208,-0.013374625447010739
ANGPTL2,-0.0021351874308754917,-0.012910870899230674,-0.02253252301148147,-0.05660062313245548,-0.08169129430798312,0.06026483905307247,-0.12960807599007315,0.020862909175585857,-0.004362159384037981,-0.03078886918516702,0.0031865689615920975,0.01534328577395249,-0.026262586461762785
LRIG2,-0.035103732587609585,0.017996108919253507,-0.046819788218405156,-0.0035660560937509286,-0.02531593276959616,-0.0018581344571010246,-0.028115413885640653,0.013696331151930136,-0.03359413118086251,0.0024171833304564346,0.02378282407981855,0.03556854633979829,0.0072398851721033036
ICOSLG,-0.015311781441836782,-0.02286666166139293,0.015162582374263591,-0.00731699308273911,-0.008651310006725949,-0.004499256526282523,-0.04160624588217641,0.05764498457709669,0.08860976313408685,0.01975282971873916,0.04124338472169024,0.030324184008168328,0.01151484062541889
WIF1,0.12026637807458251,-0.02917634933997754,,-0.03867196552799993,0.077310733316973,-0.01039990465138052,,,,,,,-0.018149026240080805
NPPC,0.04733884636665787,-0.01843028423572742,,-0.02385865513804938,0.05981382400744011,-0.02028690954289496,,-0.02958099188927585,0.0663105127256046,-0.024015921531537938,0.0037519887927675672,,-0.03721414734665648
LYZ,0.11258840709895099,0.01801209145757513,0.058805426889297095,0.1013204396897665,-0.052456923908325466,-0.004538053343209269,0.1494506081978006,0.03214472114261637,0.11468075990078395,0.005881184752879199,-0.0006692692758150443,0.11604515182603838,-0.03529876421600433
EREG,,,,0.03998578513591232,,,0.011269024440472227,,,0.01618358791738943,0.024927098952712733,0.016024945331302783,0.021633337843948
SPTAN1,0.025534762416159193,0.0299245711696128,-0.041592417420433826,-0.02821474991220534,0.0819570553134494,-0.003117908555226387,0.08496549362147865,-0.01261633594226428,0.06729489756319298,-0.007529759030301828,-0.04503381773849109,0.02015019283963222,0.018219352996475355
LIPC,-0.003117515498713964,-0.019851482413693656,-0.017658661273580657,-0.019083966251933072,0.02247899163525897,0.019012229947561392,-0.04922691733825724,-0.03136761386634753,-0.005691699025353949,,,0.059052487524703386,-0.036893740766928536
COL8A1,-0.06810757692313633,-0.009836166534857518,-0.033188234421519504,0.02702041216440807,-0.05041181625324018,0.01142213816755061,0.043404837388505944,0.00033292962172646673,0.08938470964870966,0.040326548492304944,0.007748795709690553,0.1537996011319711,0.058433513340980466
GSTM2,0.03404408917626215,0.0030414999120234204,-0.025709842980167836,-0.0010966111174180956,-0.015504917755352255,0.03321816521044534,0.07365063099610222,0.08020578184808486,0.0345399265270262,0.005628622226017773,0.08182743454552577,0.03360710866059755,0.047503974506777874
SPX,0.09036283717364638,0.043487098277759456,0.009436350377908676,-0.02775475697205462,0.02797220225086658,-0.02694748194854692,,-0.03921527919207136,,-0.00615643160154378,0.026232934020200212,0.029204925616887464,0.04597969646958715
MFGE8,-0.015847776639725253,0.02277003394760366,-0.012602801235038654,-0.03706611604759095,-0.01271917038003798,0.047464523176102225,0.10564639021672198,0.09354460748063526,0.006748572951314306,0.09351551787103261,-0.065214943910062,0.046850136977395984,0.026379308518021293
TGFA,-0.005905213483657371,-0.005033480322974694,0.013558525052735727,-0.05997809093425503,-0.0311971032915399,0.023145510494180708,-0.0011904145003514912,0.07382212653528968,-0.07787191889439231,0.03320770280718915,-0.004888399444193145,0.12620773007192895,-0.024112971413894485
SLIT2,-0.041840787645601944,0.003198260214112475,-0.030593205469424782,0.014445067602876328,0.004877195631023741,-0.034681348720948,-0.013992224316817936,0.08465123916055262,0.1326840627056032,0.050237788061029236,0.03468314595301138,0.09251875734349635,0.043641590706158535
PLTP,0.06852795487977602,-0.06293061250895604,0.011084525094748854,0.04882584829281933,-0.07195158927966139,0.02365214512379033,0.008572216283066434,0.020201758105484715,0.12379311139121357,0.007268026404473061,-0.03499627739863469,-0.010868101616842124,-0.001987162274585592
APOD,0.08976838087301273,0.04083440397934004,0.0247298851713851,-0.11830555284960034,-0.06533695158745047,-0.0185446323491204,0.07520458873577215,-0.11870306144304812,-0.124994672365322,-0.028891358183725676,-0.03680530012955561,0.037890653139245854,-0.07442987553569565
B2M,0.06873775903627696,0.07989524097674984,0.019685701792833316,0.13269346436137822,-0.09706964492538071,0.08633810705428428,0.16071889476286974,0.026565006831968767,-0.03549796751077487,-0.01404688444733894,0.01567536571134945,-0.010492583147333564,-0.02939217194190154
OMG,0.03614069988472268,-0.009661056579309234,0.0017872762736929342,-0.1290167721514836,0.034561008926750715,0.02328808455820356,-0.024933130841138774,-0.08309919021677431,0.0039329644038855185,0.02786624508783051,-0.0066759954053779115,0.11261916943843986,-0.025965035417837137
CXCL3,-0.004464791549799107,-0.002555915511271822,0.004331977997209253,0.04590311205411878,,-0.04438190164704376,0.11511494039158278,-0.030486178602978302,,0.011440657474729596,-0.011474316648969217,0.02531870593867561,0.002729330720408669
CXCL10,0.012374902555589063,0.02233040238405156,0.004724777259999539,-0.010638206315122902,-0.025062201490068232,0.0346552846592188,-0.0339739449550984,0.1007302721077027,-0.0044661417447158,0.08047457240100069,-0.019738678096504318,0.0028194838934489383,0.03673364747779052
RSPO3,,-0.005079267583888127,,-0.019083954485731715,-0.0042504169325759565,-0.006531457672106673,,,,-0.0373349968582055,0.07419492058651951,0.012245631944410371,0.046260452150585434
CORT,0.10628995162585136,0.036358082356589834,0.010196719876778166,-0.023161260163168534,0.004410406289616786,-0.0038790408550623545,,,,0.03695240804352769,-0.015399745753667976,,
NCAN,0.008519110336815933,0.02639462321648318,-0.012553279383874313,-0.0659226258434949,0.006993777396657052,0.011610930093139911,,-0.07492852023331373,-0.026825936911263688,-0.0024806039607734123,0.015161043220621529,-0.05573691683404401,-0.03544827951679193
PRG4,-0.03159152389640385,0.03659126815734413,,-0.013664042896868107,,-0.01722310901263333,,,,0.0062916399603187316,0.014808817631020746,0.004634612615111077,0.11982130192059894
ZG16B,,0.009155831661944122,-0.014118653979600746,,,-0.009207362886350112,0.1113015850437389,,,,,-0.013464712517048767,-0.0260001810607287
TGM2,-0.017554702388317626,0.03620494481444092,0.07233571763799108,0.11868079296103536,-0.07333622059438252,-0.004285614185992112,0.00877862355340588,0.05424823312246218,-0.024515134870456354,0.0218514887298881,-0.031828230902023316,0.028479974129194712,0.032124855589447554
VEGFC,0.07870504678920684,0.04995019069769817,0.0709895815221934,-0.021033489844415814,0.005032862843915057,-0.024793156636533472,-0.040624697232373545,0.05480644507209802,-0.06718032063222021,-0.03140966907677061,-0.030855477925079044,0.020422657498070963,0.04437959608600461
WNT6,0.050193368692829185,0.0023807813306900728,-0.013056884901562654,-0.018827735612341787,-0.01880631093312786,-0.020490657698756486,-0.04966461684025173,,,-0.01189734755756682,-0.014492971375671402,0.023790310221510392,0.047406512538319054
NRG4,-0.021424395411559636,-0.014397052777031646,,-0.01946264222503328,-0.023022401146182203,-0.017688834909469545,,,0.05020863593285107,,,0.026075977149795947,0.010307913685727248
PMCH,,-0.016593378116269337,,,,-0.013477029107303687,,,,-0.024807452714459343,0.015410739363032324,0.08205000011815196,-0.051740991442740865
COL9A1,0.019636888495981542,0.007748401497241094,0.02202347058866733,-0.032395371976507416,-0.04485520000712343,-6.137692928640949e-05,,0.019231888812139237,0.07568110582673124,0.003402055710729006,-0.01777396024263284,-0.0077567625013654756,0.059209317992306804
GDF11,0.09001057349270511,-0.018514528721913375,-0.013638084825790053,-0.09658788939449123,-0.06626652050359451,-0.028874640630666346,-0.035508984664918,-0.03127701701271528,0.134149701524019,-0.045538070530782675,-0.03091074706337887,0.04796504820912663,0.07604273650604973
RAET1E,,,,,,,,,,,,0.017507183823315994,
IL24,,,,,,,-0.028007703315960513,,,-0.01849583896044176,-0.0144815486649232,,0.08195112638849371
SORBS1,0.023145172748161136,0.033726618858250706,0.04810638145622897,-0.02176511975093645,-0.009647198341336803,0.003349611529475679,0.060472463691812514,-0.02583709334656898,0.07988301092371293,0.0019476019190732172,-0.010387692925989796,0.04897861869042295,-0.023986001177755095
DLL1,-0.04718407210251803,-0.004756516747336618,0.09422959128992134,-0.04796806770746405,-0.08319085662320815,0.02670889997083409,-0.006927200009073451,0.04558999435763367,-0.011187686030810062,-0.006428932295691983,-0.011856193574754639,0.032503386858049405,-0.023070695098344644
TLN1,0.052424527381963196,0.008707254709122111,-0.05195432962946676,-0.0632981113128502,-0.0365264482258038,0.038782418835366685,0.0712302925751274,0.027248781492989087,0.052158190678187735,-0.00036272850620840076,0.027974838588914804,0.08226677653764283,0.0550900163267753
COL2A1,-0.021929279539686777,0.024302325053232255,,-0.012204063166727926,-0.02037429739903351,,,,,0.017528492623012096,0.008169201372850118,-0.00865846040711311,-0.008548185616113426
SHH,,,,0.07824070919462957,0.02904638733665881,0.05221042888006666,,0.07699057397046391,,0.020458995696690924,0.004376035317128882,0.06612415089181346,0.0757314979839639
PON2,-0.04740520012798972,0.039070530342225435,-0.0061314605844238765,-0.12151960048384665,0.011539904459660428,-0.004691380587007279,0.0852765380746048,0.005906344871856144,0.09377990486173625,0.01568818477940667,0.02702285369953698,0.092061187432429,0.06945748708117058
ICAM5,-0.03822671552417092,0.03627955933697856,-0.016807143232624746,-0.03236510612819423,-0.04685767122342845,-0.029917175331911218,-0.026512732459346065,,,0.0004605847343545298,-0.01576274725164491,-0.007260945267639028,-0.03621776982237517
HPX,0.12147975380664476,0.06300970818885751,,-0.023314941155498814,-0.01880631220174626,0.028131160717810723,0.0003081964568209825,-0.030486162653264856,-0.016370528230323533,0.0037532918681237883,0.009362331986996457,0.06362663947044349,0.014904085776686862
SFRP2,-0.02855065306940002,0.09724123751686801,,,-0.04445806384260849,0.13278124880980108,0.2162345090303906,-0.02109563320685244,,-0.013413666403427974,-0.05508256971768077,0.13192758223182022,-0.02400076563826246
CFC1,,,,,0.1035126076774242,-0.011587553860601155,,,,,,,-0.03574970040284235
CD70,,-0.019616245853234644,,,,-0.008134239676068274,0.009298470137641311,,-0.0451537836994042,0.01045362255620098,-0.007955146733299119,0.03856396113484645,0.05119904727570719
HP,0.026881114569484905,0.0008453505575412701,,0.10164757292160569,,-0.0007307874952593731,,0.043723529726053645,0.057624489684788234,0.050045170620590294,-0.040925163910297026,0.032454839856484015,-0.02015194746938437
CXCL2,0.06266127538957128,0.034736721784787004,0.04520866878186472,0.002663875182988105,-0.02906596964428288,-3.251748100617917e-06,0.1213381802560179,0.014258170274239214,0.05098535066532344,0.04893585346066471,-0.044832831697448554,-0.005323279450226662,0.03504435924813991
NPPB,,-0.020165995287516066,,,,-0.010146533410954308,,,,0.05525637393037575,0.0167514238303624,-0.035445089241047986,
CCK,0.12649809888687868,0.0487839786391099,-0.01529342900322222,-0.07461383215802203,0.0887325044623355,-0.011954239599805485,,0.1312208868857603,,0.012413965782793513,-0.020246487553622548,0.049366543802685244,-0.02806957735873695
SEMA6A,-0.020348352248796032,-0.01061911345806457,0.02350302019909881,-0.020071531242184623,-0.05581824864221813,-0.07703365825582423,0.03034846547401823,0.09138978357855164,-0.006343490589844847,0.019682709975526805,-0.06564709957686787,0.009682914375852687,0.04659610661910296
IRAK4,0.020123112506891794,0.06658855324060697,0.016496619582699826,0.0012451728982141356,-0.0595600429863476,0.021622410880197424,0.011047804987004133,0.03684828285488176,0.06898698127632374,-0.0334027796734582,-0.02313554662117251,0.062226534604824066,-0.03292679317387034
GSTP1,-0.030451161285558203,0.004490435416802603,-0.03856598718135997,-0.009812491936104497,-0.09258763026710821,-0.018607564595682705,0.11536428309645076,0.008823057793280527,-0.005494039062159514,0.05466820998581889,0.06004541536447956,0.07796969345675112,0.10376071548719339
VCAM1,-0.025965706041693196,0.0480946518015397,-0.014253967382917107,0.06119235743817413,-0.017232135459329518,0.06998365646376571,-0.08279430771682096,0.04816283645405881,0.11217570006410119,0.008602171452649377,-0.03699090196571883,0.11906730064889559,0.04144588002621226
NXPH3,0.042295920274287115,-0.004483643174075368,0.0038840895026929236,-0.005345061703880828,-0.014238844086603078,0.005337119284170832,-0.05285150421504319,-0.005255809309207892,0.012654815940574916,0.021644830108830195,0.07967493219485067,0.09261207312186248,0.02256222428725945
MTMR4,-0.04840003539102277,0.017302641769349786,-0.0060389923591660415,-0.0417330967572632,-0.003544113056078567,0.0064741864362224425,-0.01128447117142504,0.061425728701733566,-0.05941459426280545,0.02726430048172712,0.014630241329618708,0.055703620589960395,-0.04236308793546802
LAMC2,-0.019564687793464222,-0.01582819768041921,,,0.04738924047491675,-0.01277335357465853,-0.020495020080040786,,0.04612558161955752,0.01604949085541371,-0.019018336841625405,0.014878184313409882,0.015222811696378671
IL10,-0.012410265196276825,-0.0008565894809214964,-0.018701659409997996,0.018090558723654265,,0.05246855268702713,-0.020668484179068445,0.0754446375337482,0.01276071633976272,0.029316519569867427,-0.03514424957675633,0.08853320491608227,0.041092830479666574
SEMA4D,0.04939618633538378,0.04442762411417762,0.01470384696004611,-0.0052642843732977436,-0.03191632832835918,0.07545775939260434,0.029898846797102915,-0.049972578520999,0.06162836897063254,0.012402961501774747,0.04779049825844178,0.0907699486834025,0.019325111692285468
TRH,-0.004828301062693729,0.011672883417616573,,-0.01200972342448586,-0.035250693612729755,0.011190542899735671,,-0.0028671380178492203,,-0.059056902159559194,0.043412598291258056,-0.02812741766996317,0.020877385669344523
SEMA6D,0.028855422316963197,-0.0674789559089485,-0.04259089978692316,-0.02185888408415401,-0.053569344580939315,-0.04336254954391707,0.03726580469915055,0.11177918497041738,0.04173352863470945,0.014746789528373683,-0.001794927717101482,0.04335655909210954,0.019945063513316586
CEL,,,,-0.007386415516797639,,,,,-0.02080449109090862,-0.0280091209354722,0.011342145468512975,0.09778775943233246,0.08596496927184136
PDCD1LG2,0.11215762542528018,0.004129745857724766,-0.013005022165699681,-0.02670257908419725,-0.018095376488407405,-0.008910698266771776,0.01545432711948925,-0.03883318675479992,-0.02766960364717506,0.025358512496360067,-0.0348314784597483,0.15734327815096852,0.04405908625678806
SPINT1,0.011236375107719309,0.023859691574388907,-0.014785618879043689,-0.03203353741981095,-0.023405270498282168,0.07029590932684532,0.02513003553729704,-0.04017456684213778,0.0409855529078029,0.018082469576268103,0.025664952407875193,0.1552228758455063,0.014005548948523246
CTHRC1,0.13698640811961343,0.003775805854805434,-0.019586800787941977,-0.0014848271790484642,-0.0889119896044641,0.03831779241856374,-0.2164166907640509,0.007456668526090916,-0.04525966961066474,0.06392814568686603,-0.0314491342555683,0.01566755767166449,0.02857779953557529
PODXL,-0.045306528718602905,0.018208615798079704,0.028800359863343408,0.04913333726317524,-0.03965136719304534,0.046263993871161375,-0.056781015412845574,0.0043092773313458945,-0.08302013209747194,-0.009471970428617135,-0.0059706330678502085,-0.00108507577679866,0.011027144110251722
JAM3,0.009186703318328462,0.016987658635415386,0.0046043866302146776,0.007192119065070879,-0.04327307974220739,0.028745452992922804,-0.021291873380275588,-0.009664932505653253,-0.015982309033520582,-0.011267712582660983,-0.01638029470349187,0.05048650526685409,0.030129349213129687
