,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
PDAP1,0.01739074780593162,0.10691685157199163,0.07001705357494367,-0.003451396766474771,0.005598972290375174,0.04139373555881666,0.005993148098651377,-0.029185326181338116,0.07357396484273067,-0.014804888104634054,0.011597612605492911,0.029394741998774447,-0.03035004721326951,-0.06174333287736642,0.014021229479441745,-0.0011106699783029795,0.05875891419057886,-0.03688830610890008
QDPR,0.020625943400000294,0.012590081416885853,-0.015629849386087184,-0.05653517828576199,0.043604979742896136,-0.033843589292127614,0.026329682976376455,0.060764699198172914,-0.045017900951669146,0.03422101748354294,-0.010174954248063726,0.02492164374759527,-0.004585176444252252,0.11840607892394017,-0.007390860813929659,-0.03505927144473296,-0.002700333191495042,-0.040324347889728884
POMC,0.03872133179447457,,0.021159937570172257,-0.014530027405591972,-0.028473183273470534,0.040650622674940684,0.027636780312929054,0.14651310658203556,0.02522748219022654,-0.06396887550993226,0.0024961917819425875,-0.022780198256892977,0.14565967844229294,-0.005343509351385309,0.028679693717609634,-0.019982250762881917,-0.010683449284997261,-0.05571524596746354
CCL18,,,,,,,,0.01013346084526478,,,,-0.020824145392035087,0.0016445399620439438,0.05753441170618401,,0.09072493664805735,,
CCL17,,,0.01661739419492768,,,,0.03329957590772276,,-0.019501036714583843,,,,-0.0161235614107209,-0.01788386870438574,-0.02757603358089066,,0.03742421671953871,
VEGFD,-0.017267651176979554,,0.007892051096123778,0.04455200178945986,,-0.024018666635355873,-0.004273492771015327,0.03243890001112501,-0.004864887551457056,,0.04313829957235668,,,-0.012309079638057269,-0.02908420410385961,,,
TNFSF13,,,-0.018733099520732082,,-0.016850747251288555,,,,,,,,-0.030938692551094545,-0.02290880869142067,-0.029571729797071372,-0.021918286088694595,-0.025114774559458635,
WNT5A,-0.008589094695837372,0.025472565624163567,0.003223027037473826,0.02813141704737809,0.0032376610915944982,0.07197553082860307,0.019010254969606157,0.04849790713523309,0.055180722037819284,-0.0025738510351442007,-0.011001742983531104,-0.002899845766423439,-0.0023146474339848762,-0.009075966755613988,-0.04075448995232378,0.028961899608360337,0.02563179400363711,0.0920699996160565
CXCL8,-0.01616840507579756,0.0065548317496653295,0.07754112893610317,0.02791725540053488,-0.023969095039720126,0.08129438636495584,0.03395813210775746,0.0515193603169993,-0.03394045022417202,,-0.016440604672995816,0.022501406516041128,-0.06579748994356525,-0.14811485085209708,0.014685356522766034,0.025323423933109525,0.036409834161956395,-0.003079442370586646
GRN,-0.03684363364983715,0.030740550471224048,-0.007918824967014787,0.009634288559649989,0.0029654950047229667,0.04982885098297487,0.0033828711005614584,0.06767417880323809,-0.008945594970813606,-0.044169853540925355,0.007404206865546403,-0.07491690860409592,0.046952649791668404,-0.03826734893971102,0.01981675849611621,-0.023324733992200152,0.0024234601566255455,0.03369618395664902
MIA,-0.015356641381203982,0.017153061610692733,0.023614058699819272,0.026643103254314356,0.05412165999470638,0.05013165812359611,-0.028849520678289893,,0.006376119707435758,0.0029801380009559187,-0.027661481090979444,0.050525724032039594,0.07025381703064464,0.1770234530033913,0.010093426849081707,-0.027582531479763885,0.02133109626596338,
COL4A4,-0.02582529688076796,-0.03837097583006744,-0.021553119011113776,0.06804880070739569,0.02978721183580194,-0.014128252754561806,0.06492425035307917,,-0.027765685198219762,,-0.040018441932887165,-0.026328226347885886,0.06435850040752579,0.03324556623872738,-0.017096858357232948,0.12365013549996329,0.043230253151931464,
TAC1,0.013436805170210953,-0.02782233974945768,-0.01730780554098625,-0.03155170645935595,-0.014531200392426022,-0.00895915515016014,-0.038284947011705095,-0.034958296518322336,-0.004953572210298866,,,,,,,-0.010973385307412062,-0.020262421707146892,-0.01296515035578252
RARRES2,-0.030772240825719728,-0.006074607487603286,0.061472796738263724,0.03486689041250519,-0.015342648799116381,0.05366424684920455,0.016018717362946723,-0.02624123845119971,0.06497585143511776,0.03524860133043481,0.015062419210479391,0.06299388750438328,-0.015345420895328261,-0.059136153134248595,-0.00329061569334154,-0.0037486047125661662,0.05903843304074401,0.026435223882179306
FGF7,-0.019489737278893353,-0.022379486716302393,0.03170373265241742,-0.025157671242863486,-0.02933462305771451,0.0003001612944471988,-0.022167186235444378,0.061669246130819276,0.05751833340786884,-0.044753621736931246,-0.03463944422336044,0.01314168151215237,0.018662500458135986,0.0751661259255347,-0.002557154421197806,0.02975399060318659,0.08711389661566883,-0.06768656100769598
EFNA2,,,,,,,,,,,,,,-0.02608810997676939,,,,
HBEGF,-0.01152536872146017,0.006641196303349422,0.03132158211994546,-0.0047533760056254195,0.008347007516894512,0.010901338510300479,0.08220394693007113,0.020224723565415374,0.02683125426547063,0.06291866850204497,-0.015155510984595267,0.04639500887705643,0.03127298427059749,0.031603624615766164,0.026241251845260848,0.0072932253293602825,0.040210560809566954,0.022482060192005406
CSF3,,0.06833268271724452,-0.014901182387776733,0.048972713506901154,,-0.014947419479229002,,,,,,,-0.0030685234661111623,-0.06340011635118348,,-0.027982842918840525,-0.01622788443468566,
PI3,,-0.011319752914677633,-0.009668488249964585,0.042537932258126666,,0.11947567272207407,,,,,,,-0.056191829360973215,-0.18106954569183475,-0.023430338076435197,0.037357178149666236,0.011848418102980736,
PCSK1N,-0.05596282558329783,-0.06833354487421625,-0.043745904645616576,0.07090080110552735,-0.057581335646934295,-0.0007653457936818434,0.013797774985224524,0.0022319744784572992,-0.021755986407138203,0.06998914160661646,0.04205857521949297,-0.04004107952477852,-0.02161967402246756,0.0032349430706085343,0.0655154647933614,-0.04148698507780157,0.04251148247297592,-0.017386465454915043
NTS,,,,-0.05207385182596903,-0.01957233464617519,-0.01837217658546178,-0.019568040335621116,-0.0022042578381405316,,,,,-0.03761459037032508,0.007313450168099469,,-0.014063501480710455,-0.0072707099903618014,
SFRP1,0.006620705914785548,,-0.023696555201452377,-0.025667090601181882,0.02493843172152059,-0.0539162627370877,0.015299517550301255,0.05918671731761857,0.014253448966670834,-0.021586819060687427,-0.01085587487845386,-0.03834593059023224,0.02418708825629538,0.04035598216802478,0.027782520190306827,0.003519484832709511,-0.023472857835538607,-0.004668757326233814
CXCL13,-0.01815339115378557,-0.01950224892837823,,-0.011118133234356599,,,,,,,,,0.0725594186557292,-0.030262637319105265,,-0.037321133027260964,,
MICA,-0.043152125668709844,-0.046005573505516734,0.0317762656732353,-0.0037933250097410844,-0.04154292227038479,0.11896682288338398,0.07519671030631601,0.014295478261665976,0.0454908161143113,0.019953968693870866,0.10942586644480752,-0.059732535660940535,0.018056779420540826,0.008691266227726336,-0.010550116970805289,0.018948710723317032,0.017861348519042898,0.11470825482885366
TG,0.0031902247193904367,,0.019493689165075125,-0.011101531050931052,-0.022591633708919208,0.11360925286254858,0.034234761038912036,,0.006039864215834179,-0.030419328833927572,0.044066128981006474,-0.03390657733878386,-0.021424181993464485,0.012968352969661664,,0.009100605094648618,0.02436770189731825,
ADA,0.06820474936294334,-0.013591931206274008,0.012722210286786764,0.024745401470655768,0.013197340787795414,0.06038152679466015,-0.0005565452394465326,-0.01429760543591538,0.023788436921120027,0.08236943111637213,0.0491964325981401,0.06364207481606986,0.01479652264554819,0.021379585363561913,0.031798126583949475,-0.009850031360144122,-0.0016733842508266838,-0.029617379779148034
LAMC3,0.05047910775308689,-0.02803372011093191,0.023263805158271814,-0.04464555397145355,-0.00751084661484432,0.05570165134018064,0.016228288247786108,0.04570124268298155,-0.009104371267780378,-0.06752946694951203,0.09822490988176029,-0.043908772409395634,0.005112174373104118,0.020039691205397375,0.008068967164435196,0.03280896936083482,-0.022672464708796924,-0.050951754474686826
CCL7,,,-0.018488759088430617,-0.011996929487426276,,,,,,,,,-0.024165502063738842,,,,0.23004519693560185,
NGF,,,0.03437475628820268,0.02920384662545753,-0.021558478019064006,,,-0.0242353115599264,,,0.04296112243808195,0.06090333133715806,-0.027909220288904614,0.03980579264322687,,-0.013577966804164494,0.03504284145393588,
TNFSF15,,,-0.020588137518590913,-0.010224985541350847,0.12953780531325126,,,,,0.21461131252426338,0.16034491703648296,-0.03125283829907322,0.049819442154972485,,,-0.01737686504646221,-0.023727484809371695,
HMGB1,-0.013989563218764546,0.008000337634082715,-0.03192119491248209,-0.06868144896677318,0.05481690442452449,0.03231391987863837,-0.09121712010181234,0.0037189296520295334,0.0016882203941995817,-0.07909167569964956,-0.01837916030665643,0.05334492788664897,0.026794418058681622,-0.06781825833247782,-0.078706888182067,0.05221131022650801,-0.03475358979645088,0.07052409324684421
ITGB3BP,0.03738180537982943,0.009921210391040505,-0.018521520858801845,0.044439138923563,0.012619025464588608,0.03444435643009201,0.030360060144938972,0.020342885785537317,0.04760390634898404,-0.015800521413721246,0.018767371898696133,0.056954784823670064,0.023792099240621718,-0.04539603251545245,0.0463276277661095,0.08731217836613965,0.03334604857785325,0.08700447339864571
AANAT,,,-0.018733101520080137,-0.02249867705068173,,0.043116211053993166,-0.02194688018866092,-0.02278475706142403,-0.012914239143432947,,,-0.02168922033525337,0.04263929310419492,-0.012481558683582944,0.027151923699869077,,-0.017992263489429117,
RELN,0.007502363784455595,0.08815413175077592,0.10530677872495858,0.03572455089570422,0.01131616450947162,0.020148396057911775,-0.03089128952664955,0.002897884034991239,0.05468886144227832,,0.013801743396150562,,,,0.005397930005466656,-0.020989369804808533,,-0.01006641687759861
IL15,0.10570409756842453,,-0.021630380642690846,0.018177114404584412,-0.018626291504710662,0.05541042020932738,0.03932692071483336,-0.013162279539144485,0.004606869501155089,-0.031059501352039432,-0.02711046227666177,-0.01620185708496594,0.05382326228058376,-0.04340082925907327,0.09311179199591449,-0.03227903674598495,0.05874679982094875,
UTS2,,,,,,-0.026340658981047906,,,,0.03288511590998735,,,0.0793214575704177,,,,,
BSG,0.035943475427938104,-0.049355647433061665,0.014138308569011089,0.014702501529437887,0.008041552674970072,-0.03725812092007012,-0.037055870477372924,-0.009546547145100384,-0.0102923940100512,0.006300785849306094,0.006266028956727304,-0.045255607862374064,0.03103873770654742,-0.014022756016189002,0.033461964276978284,-0.04310773115872192,0.020928513583064787,-0.08798744956520134
ADAMTS3,-0.017126240989276738,,0.0036652400865926646,0.05358515842531096,-0.030001567262489422,0.05682496803320684,-0.04573907264440479,0.0673898582483216,-0.0403140436703559,-0.011750329620912953,,0.001551463611811878,0.09385465746440742,0.05738912865001266,-0.0528522365108939,-0.0019633633680026215,0.03779691550395322,
CD34,-0.007776500563084685,-0.032197424223994235,-0.007877863915674379,-0.023984440321027804,0.01848133136779532,0.08644840243179115,0.016550966144605463,-0.032798452524339765,0.03239584921831578,-0.0020869061205812493,0.06562460630578643,-0.06422766938721569,-0.03112489747329629,0.056422206519322886,0.022317201137898382,-0.007709610759472307,0.003372600158730593,0.039579296906459095
CCL23,,,,,,0.05898246217471343,,,,0.001084322428112191,,,,,,,,
PLAT,0.03484765586993093,-0.05781577596474915,-0.009026829165891277,0.02542456087940035,0.014414719233805105,0.001397279958761392,0.05035302268714345,-0.029729272325341158,0.021472628358486744,-0.034018196438261705,0.005413928451206681,-0.026267700998127908,0.032818717437022346,0.13204070010349228,-0.0326118493120361,-0.005191489507958447,-0.01948563604328652,0.11763804714377905
NTF3,,,,,,,,,,,,,0.0498039952357416,0.10504691887737036,,-0.016396319749710096,,
LTA,-0.012055896485738049,,0.03835143732555587,,,,0.05926771911112584,,-0.010235206420869773,,,,,,,,-0.024214875157587534,
CKLF,-0.006544590115848603,0.04300686219393638,-0.013303565362550757,0.014127256320021165,0.014084347931880781,0.023434477448744714,-0.06142242580332443,-0.024902493875434126,-0.01828414317265549,-0.06218070158132868,0.10647599203583998,0.008708453377506831,0.051204548390699996,0.05491130616853506,0.012410544264053648,0.005124503584812509,0.044531404208544095,0.06263692586121472
CD24,0.03555378036161671,0.025781686471502394,0.05792262566152149,-0.014877518359962625,0.032395798320242766,-0.03225613927616444,0.07051267937548177,0.09641464492818154,0.02470374449715442,0.07842575203659953,-0.04631559757727859,0.016322103267845826,0.03530706164869429,0.03151309053430007,0.07327279891752803,0.014250571083646019,0.03773897438098113,-0.05297268541534677
HSP90AA1,0.03555679523770407,-0.049012889570527095,-0.01223754679935586,0.014678135873400246,0.032237474253080385,-0.030555306108552054,0.07517013160957495,-0.07966575632229274,-0.00859099866093058,-0.05002506882907793,0.014209169438126078,0.02210692195625892,-0.09200079976707591,-0.2204885122442603,-0.059498536470927975,0.017357736076746715,-0.0506151417925554,-0.0438479999027722
BMP4,-0.01277995699160296,-0.032766066098809804,0.010009728809881666,-0.007680634937120716,0.06187506395296976,0.0927394002436519,-0.0027159345497868906,-0.005308492327801069,-0.020672927370267463,-0.05851828215002985,-0.03652564088439381,-0.0073658107493760035,0.005077099873170151,0.031902490408745376,-0.0032971460794010542,-0.0003885784902373355,0.03585416922066588,
SCGB3A1,,-0.028708785971847568,,0.030753287916303173,0.040562804520395214,,,0.04464432098610054,0.06343747271469313,-0.032651041315875644,-0.02048569154436226,,0.013466115623387561,0.07937404202174257,,-0.004569933071446901,-0.03565546243797092,
IGFBP4,0.0058741761756705415,-0.004271595903381067,0.01585006669695875,0.05343438371742465,0.043522033669693205,0.06141999704167367,0.013012599362680465,0.01962149603831401,0.019334778394158612,-0.053339918181946944,-0.011612176636436758,-0.04215078186742408,0.014970468093407163,-0.08386652493077137,0.01060203577210385,0.017395030101737822,-0.017131885255247,-0.05761970923858514
RSPO4,-0.01948973357876797,,-0.019788145625092575,0.1447871861095954,,,-0.024583772293814494,,0.07934796885896088,,-0.007774916402682386,,,,,-0.024302564091146308,0.03375666156450197,
LEFTY2,-0.012203961237308146,-0.05030988798825407,0.03711135855720665,-0.016934822737569695,0.005088351989952577,0.050707922865027705,-0.005153624339810056,-0.0242353115599264,0.015364047627402885,0.020964783564762793,,-0.02771698543065405,0.1477621148593568,-0.029996639296796603,0.029232911418741382,0.026760312905252735,0.04548470493580034,
PF4,-0.010966476421490042,,-0.016131078054382256,,,,,,,,,,,-0.02391155895770385,,,-0.024214869554085812,
ANGPTL2,0.047632417470572695,-0.010270709131620185,-0.04793113714113192,0.025502172541768918,0.008823870756890112,0.05426821325031317,0.016499625489468234,0.07678679205523718,0.09271644105584845,-0.004631139494167345,0.08097310671327825,-0.06228576605558408,0.11922851630247137,0.11635609033207821,-0.03478485176352961,0.02431946169776136,0.0016045521096637917,0.05779329202975454
LRIG2,0.005770915363913239,-0.015018652688082489,-0.04633309178218115,-0.0029759208379445613,0.008607441978572859,0.04032650187749331,0.026478380458774202,-0.012349317595568501,-0.014594624497956803,-0.04504879607423954,-0.043196303035105875,-0.03726178926074503,0.0060380951447326645,0.054236472196120114,-0.004708707356214936,0.011415151776035876,-0.023283036246741957,0.006152962026711687
ICOSLG,0.03370572790969359,-0.04018466908602621,-0.01629563734557715,0.02081846746824641,-0.04462103478644749,0.11798945169414814,0.00696304269848695,0.11248110137487034,-0.00910237363238634,-0.06604403176878895,0.05768778028095556,-0.029243165268469012,0.009735491952803236,0.10330364189346919,0.04591523404564276,0.03455292435433999,0.03178661740904479,-0.055216848337609925
WIF1,,-0.0465545738440002,,0.04223602468082216,0.005669074258792596,-0.023228018759154787,-0.018970714795709647,-0.03611513589615251,0.01588730099470894,,,,,,,0.04372921892628697,,0.004060811975839519
NPPC,,-0.03601754841020813,-0.025023280089845164,0.027338224354742834,0.007264333182114371,-0.036302381696712,-0.021198364881592723,-0.060169404949722866,0.048042333649830384,0.009302625654844502,-0.021791204408332578,0.0795352749725211,0.035988912756212126,0.023355411018539166,-0.03236107674501108,-0.005674563548553998,,0.047477681904176686
LYZ,0.010670266056255784,0.05911639126483471,0.028909749120149947,0.0157821853615571,-0.019122174040189135,0.028149722664152846,0.009678759925426746,0.0795372978902917,-0.004204503013490936,0.06744611012699574,0.015627083684321585,-0.03218086174839898,0.0749065206698391,-0.006016495037320526,-0.00871272116906279,0.0068579313084172425,-0.028827224537424975,-0.05123928248230751
EREG,,-0.03620290875923348,,0.011076175610767873,,,,-0.02493105310739587,,,,,-0.004307132853248874,-0.009272363492879349,,-0.030269253318466145,-3.7206905039345546e-05,
SPTAN1,-0.05607721996360194,-0.06559863949085272,-0.059957767875759564,0.01994269719785438,-0.03244946954605703,-0.0164807935771294,-0.03520016567138111,-0.028961384362847835,-0.021288308341680932,0.04597322110251384,0.09547295631150071,-0.1203191252503555,0.031192256189093357,0.06144877235338208,-0.014853319300847895,0.06586220251247198,0.011444348883726148,-0.09368607255628206
PTH2,,,,,,,,,,,,,,,,0.03287251537094643,,
LIPC,-0.016505133112996877,,0.04084341727258609,0.008070171060172828,0.08757505660933768,0.1257192751552519,0.035090243323717,-0.044651061717879456,0.05260722830237254,-0.024788244952349447,0.020102230813323314,-0.0533610967405529,,,0.051084375640198215,,-0.016652484829663906,
COL8A1,-0.025949698587955636,-0.033532983464206904,0.015501459483890829,0.0022693457059427846,-0.03412806286768713,0.01945923983828781,-0.05858128442958993,0.02771924091440132,0.12117248708356072,0.034158614941197804,0.013716765737743884,-0.04831098756006247,0.03452817207978231,0.030282131562004627,0.059999013116491,-0.04860259722535127,-0.0026330430888404843,
GSTM2,-0.010766165735602892,0.19925561870469957,0.05403820857190955,-0.023239176467295647,-0.01575103754602303,-0.03951785547422966,-0.03624315481332031,0.05869079337970076,0.005004840436019162,0.01692319059445673,-0.03475609990813887,-0.01586810547451517,0.023637190218136046,0.10594337466888869,-0.0395173593526027,-0.005798912174990332,-0.01193031475787588,
SPX,-0.04841996702524802,,-0.020781974552510508,-0.024626616411214358,0.01655370472653758,0.03742109105699678,-0.045138035994197225,0.06148863951092776,-0.03644513749093874,-0.03098985949743287,,0.06591923508638316,-0.02436477235011955,0.05270949499390978,-0.08537280270532503,-0.015397844088036327,0.04793052878748455,-0.0921282989727737
MFGE8,0.01087553456759793,-0.062426164754452465,-0.028335418525305547,-0.0006207701820224541,-0.030117720041819587,0.012693771267057041,-0.026207115924115697,-0.006299711023952078,-0.022621607503990702,-0.0022304644417547683,0.007048327485297717,-0.028435486247886547,-0.0014269791495727917,0.07150458611802907,0.049089581066427745,0.013994464772491973,-0.012761545746319887,-0.04983521259628909
TGFA,0.006641927660677848,-0.008498222132544954,0.03429235494376272,0.06796957707496525,0.12074689856227017,0.024810080046905287,-0.03809685548422379,-0.03199145978542067,0.06918959973927286,-0.053860509691360706,-0.012033597841551481,0.04906270642937283,0.048811956206457924,0.030552094333056223,-0.009348854326987234,-0.03893762005844411,-0.012084857952712623,0.006154650606687209
SLIT2,-0.028594745705982517,0.003055229419988868,0.029375385138340506,0.01579181421238222,-0.027650703261415593,-0.03494381030499939,0.01698198727291216,-0.055149127771732406,-0.015925301663131275,-0.015245015967280241,0.023646662446551676,-0.029370433078045037,-0.016447943980122073,0.08793833214640427,0.04216276655509164,-0.02522124284641596,0.0019240583509326388,-0.0428796399382936
PLTP,0.04377553217334358,0.09680068355953139,-0.019047514108961047,-0.014050591654023292,-0.08011958314487189,0.037493002139107695,0.024546871191583268,0.022787987571196506,0.002211191375347554,0.07093231238036661,0.010533416902283921,-0.029815119054728237,0.08597321590601098,-0.0668458880498967,0.13582866234076138,0.0026878347655461088,-0.026482839846883613,0.042361739073178466
APOD,-0.016502212011733932,-0.03126652029536285,0.01725023281328406,0.01654154082071255,-0.03678898767272978,0.02104310748243716,-0.0016969937548123432,0.039771560209210514,-0.027015141046903973,0.036097163097710085,0.022792407545478847,-0.07532312911892701,0.1363633576409527,0.16889153593166523,-0.058704264747522016,0.05576032608783244,-0.031417536263985656,0.0631743404194348
B2M,0.04921420353932729,-0.03324799190990992,0.002249127513653822,-0.041061833397797724,-0.008148092568265843,0.052718977037940665,0.11828271933134171,0.06653002381287858,0.04213022825560403,0.017652787543349417,0.1255754923041547,-0.10729305296420737,0.1558539527529272,0.03300249388447735,-0.030616301994631306,-0.043848497585615154,-0.042316154192768414,0.07021268270052383
OMG,-0.0007339355719709493,-0.015115564253537562,-0.05226885221983654,-0.009975171280475112,-0.045505927646823645,-0.04239032039449099,0.07885583825385648,0.053565356846091386,-0.005825061604099633,0.09151790145893232,0.0628442018251872,-0.055074708092125814,0.08326040410321076,0.16367636622229523,0.04468377915732513,0.026725099112621425,0.015262139671236942,0.03442413256430491
CXCL3,-0.02254603186261947,-0.017540207256109486,0.036134772308141695,0.10272145588373617,,0.025087239204316707,-0.06820719540205482,0.010960007825792093,-0.017472355246704225,0.037414729296593584,,,-0.03313093009616978,-0.05174061496247123,-0.0018637079720610764,0.01758494811624007,0.00426945895481708,
CXCL10,-0.0013698178792937892,,0.01868140118323417,0.07936755850345373,0.0029513330723527063,0.008654471166855221,0.11909506226453442,0.010234135893992065,0.022136606925403316,0.1206023026964807,0.009259788278881187,0.008860458699642882,-0.024953981014903176,-0.03207233243925805,-0.016544338690882263,0.012745605267974287,-0.0647675580416638,
RSPO3,,-0.02685822533947422,0.011639130604101763,-0.016945367406307123,0.08036866521616086,-0.02213976295706213,0.03587689957516435,-0.05354445683985039,-0.01825827448614515,,,,-0.045299755700495666,0.13534409097467578,,-0.020399607916965466,-0.017257003375884365,0.015730880324098244
CORT,-0.019585432441128304,-0.035644524237611615,-0.006596517693468028,0.007412813254834661,0.006776777611157533,0.07841489589607545,-0.006355866222021344,0.04502682582411924,0.010391817120949208,,,,0.0048901725368673725,-0.025022231117855946,,-0.04041842346478246,,-0.03037793549077027
NCAN,0.003038705523900516,0.03615186574850548,-0.07511177461023527,0.011902388176683733,0.016958263002873997,0.04423442262676142,-0.05013729259666275,-0.06296375449566483,-0.01143974482838178,0.014550995053459602,0.0813329274032178,-0.08922475002652161,0.05983094394129158,0.16642510820152379,-0.05565787378000354,0.0030626190557910783,-0.03238530471460599,0.0985269150668541
PRG4,,-0.030030965579337966,-0.002878092338180084,-0.02143633213618413,,-0.01917904980398771,0.04782432822515883,,-0.005770522190625094,,,,-0.009403189951703595,-0.03692183322595154,,0.01082266942839202,-0.0057301795416057726,
ZG16B,-0.01319637200687987,,0.00711625073743034,,,0.05548840328110009,-0.016795370841632056,,,,,-0.02411115164969323,,,,,0.03597225202308752,
TGM2,-0.006634388357689495,-0.007143323495045077,0.004168403279969443,0.019506818681522074,0.007584187517036178,-0.008279993046944963,0.06361554282407046,0.01662654597266528,-0.0006496687406564875,-0.0032022775961417084,0.00842615863888131,-0.072721069355465,-0.012793452299616983,-0.06772592132222995,0.017809218931305684,0.0317771616347222,-0.02104768691440034,0.032889448483227536
VEGFC,0.0018603147410012528,-0.010474005890850374,-0.01450505257873367,-0.03299761847141876,0.02503017425468542,-0.025286372994887236,0.03312912676543683,0.008830618922159984,0.025666071766430022,-0.0398750438184779,0.02902598990522233,0.03738397361613346,-0.0028295205480017597,0.042398754323798665,-0.03168376431065245,0.03633845864843795,0.007312406514472981,
WNT6,-0.012203961557595048,0.029483122137084393,0.021171784056820554,-0.029537201910492243,-0.019104835916180618,-0.018860084094321498,-0.006954860814514536,,0.08731276553855649,,,-0.022929708049596487,0.07570740830942208,0.05444236352445756,,-0.0322534687034248,-0.025986955783789904,
NRG4,,0.08390822200972671,0.015523735887022891,-0.01820784437117038,-0.007916972574143552,-0.023888723216444835,-0.005025808544351873,-0.03138525434686701,-0.02541521509764978,,0.15930672288063605,,,,-0.025441605101394846,-0.03209216642912164,-0.017257005309982722,
PMCH,,,-0.011771392642562913,,,,0.054114168627200886,,,,,,-0.024562569403381824,0.0002351642162310799,,-0.01847734442014019,-0.014259557960895087,
COL9A1,0.012866084270249638,-0.04756485301988304,0.028542816425384178,0.049628757720009485,0.043407101025596966,0.014675611054784106,0.0070150091261205125,-0.024585439597154313,0.06411820947678847,-0.06983253998935067,0.0877821002555583,0.010360138194315747,0.06535710603078625,0.11059376350204429,0.042037625033411845,-0.0031222114447254454,-0.00872980023756577,0.09320937625438457
GDF11,-0.00657662795132182,-0.0017864089791249477,-0.04592335135785183,0.014657851586538463,0.009777101798510698,0.07210311260395874,-0.010862444311954924,0.06381633726401198,0.03670435420099582,0.04793862697753254,-0.013020339843550555,-0.036244625348286055,0.02892901427018978,0.02589448228561229,-0.03214403097142074,-0.01169346598729344,-0.028045744876084376,-0.010579875411227768
RAET1E,,,,,,,,,,,,,,,,,-0.018930812210720852,
IL24,,,,,,,,,,,,,0.02825232421268948,-0.023530301307206833,,,,
SORBS1,-0.04729361033357053,0.026145208618695466,0.005846384405390745,-0.05957010456918378,-0.010616964782226667,0.01050203145824098,-0.019354015901303447,0.027598847232468787,0.08225868653887058,-0.06147901535389115,-0.03479430897134486,-0.038842707956000505,-0.04562850993376073,0.013292177431800417,-0.02614088432822638,-0.030238133134313065,-0.04125946959124129,0.03570977714825647
