,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CSF3,-0.04087543770306326,,-0.021070013798253413,,,,,,-0.021580822009025804,-0.04532061341465558,-0.02202846441264947,0.0302809008589841,-0.0687013738201752
PI3,-0.04842305134474238,0.08210087549711853,-0.018723823843969086,,,,,0.00396664269310845,-0.056434177837959634,-0.12085037234457896,-0.057957217092378,-0.04210992995667517,-0.08902313323331049
PCSK1N,0.03183117237914255,0.014428143345507832,0.012606511200620903,0.038701737815112845,0.022447903564688107,0.04237174312537664,0.013966244560499875,0.0771185042099839,-0.028364915082457035,0.0033834037957588604,0.08132685977617356,-0.018350335600262363,0.1636333709404366
NTS,,,,0.025513327791672164,-0.021156814452135044,-0.019263009349919244,,,0.009824669845858091,-0.00033889989509197,0.06202109454923678,-0.04366461803499074,
SFRP1,-0.01438889147025273,-0.0012110518588284926,-0.015424283859748146,-0.004048346495656532,-0.0008024101876007715,-0.01859719669252632,0.08424500023078274,0.049153308422585335,0.0400130018804433,0.05650405317682928,0.01662218554809182,-0.03224881622856112,0.033212468188005106
CXCL13,,,,,,,,,-0.045276856393043984,0.0017274760287406576,-0.009574667696054685,,0.0392645773201134
MICA,0.03212492932919898,-0.07091019772771683,-0.007433406522134803,-0.04316916074502796,0.01999036333783434,-0.001920235639297954,0.08416653736222052,-0.08232505729707318,0.0869369886546502,0.07017997600267012,0.03326312712460926,0.06320233983432719,-0.0406898402745052
TG,0.0023971372076815206,-0.013212082164671261,-0.016645246019413938,0.04577918326838079,-0.01787119652149906,-0.013458710350261742,-0.0001747989509306216,0.13758629400408254,-0.009969208143047152,0.010445024254899835,0.01626864504622971,0.029677600522674725,0.011641580230833014
ADA,-0.0009522224876296508,-0.0012936351148166482,-0.03267678553721987,-0.035746096367039196,-0.00012573129089724858,0.018293563250893027,0.015734110351894048,0.009683454333030845,0.034446395603947945,0.026004240737865624,-0.060537096073538244,0.08389741997296397,-0.024951914884430042
LAMC3,0.01598105999471375,0.022494347665496493,-0.027216275219786114,0.05729884454314214,-0.052835836762392605,0.040563302185156004,0.06243688070334192,-0.021326662394480028,0.028674791989480874,0.00993520916466756,-0.01992563510403759,0.07112128542111444,0.03387798717984794
CCL7,,0.0299376191396216,-0.01203448627743891,,,,,,-0.00656867746169561,,,-0.03089837976038337,-0.10271894537966517
NGF,-0.023549501606302124,0.01174239664843216,0.014961291973239324,-0.007740593027394306,,,,,0.08367077535181273,0.13891601995281297,-0.049653184876983884,0.07880478032754955,0.024640997153591762
TNFSF15,-0.029133672545013287,,-0.013400989069112195,-0.02896824155767085,,,0.03338233703993606,,0.042504016113517694,,-0.009001218542844663,-0.011024516599481851,0.010809390963728164
HMGB1,0.05621369095808996,-0.041069145888600556,0.02945390045951525,0.044376500331068505,0.05198127892671426,0.06280072801425597,-0.04389482444945652,-0.20999143338183593,0.02914689946602251,0.018769599025269892,-0.01733811550432736,-0.053268567231726155,0.003727572956994481
ITGB3BP,4.799391063596951e-05,-0.02504992165120281,0.009060093879904028,0.015139845055295602,-0.02691949299785324,0.021547486646415537,0.16938797682690024,0.0016994858199935378,0.02629328767440892,-0.044102552957398615,-0.02836251170953896,-0.030941237359945757,-0.0792899820375128
AANAT,-0.012383071035290965,-0.026693371385110392,-0.012193530788031414,,-0.016071671471381662,-0.015514071003235406,,-0.016305685279062565,-0.02887945041723884,0.002505998147775916,,0.018792715535254117,-0.02333211562486549
RELN,0.00295173507043934,0.019802148700498224,0.007145124234900242,0.04939737833994778,0.005291598247543731,-0.019745037849981203,,,,,0.012662343733321191,,0.011887371873654089
IL15,-0.041413012634343195,-0.005961612549775092,0.02592243370129438,0.06852666444494922,-0.0064152622520502875,0.0019854406559375406,0.011166715387200828,0.04464268529394768,0.04368208386444624,0.02503636806063936,-0.03786794223463763,0.09086062589966443,-0.031488915452177135
UTS2,,,,,,,0.08557882046826694,0.03178400291069497,0.050910908136627846,,,,
BSG,0.033438334519294344,0.042117473277873387,-0.03982401776585873,-0.002827030328989025,-0.07782929739221475,0.051538779191180856,0.22266502847444877,0.159071606299591,0.07017017030472987,0.04755394772247745,-0.07215371150153142,0.05093958897184701,-0.06701394091752737
ADAMTS3,0.12887992090697267,0.03839657599950322,0.023660499115824303,0.033292702393034286,-0.012048853008854606,-0.0467064673186269,0.1340405860611333,-0.13618305781427031,0.054769079924106505,0.020900214495698486,0.05842257386729619,0.030437946699296378,-0.06709313106562434
CD34,-0.011250489522146606,0.0017518141511236433,0.012763629992061529,0.04198730844506249,0.02088584138496025,0.031557187424107916,-0.003405467647913965,0.018697869865766145,0.026781951976620432,0.05429959397811326,0.016806252649799992,0.03520564468133668,-0.02436813915601994
CCL23,,,,,,,0.04064539455738737,,,,,,
PLAT,0.08181071330920262,-0.013616594512028264,0.009888301970453428,0.03693953189172385,-0.08358630667816991,-0.0007747019133711059,0.018258953956730075,0.016392173328890917,0.04785789525776953,0.10707190929191256,0.042174836118338624,0.12048792438688705,-0.057827983117100364
NTF3,,,,,,-0.002788106777811204,,,0.06348793329896427,0.12442169854025069,0.04642617268362706,,
LTA,,,-0.015424283138175903,,-0.015478694557053606,,,,,,,0.17477965341714916,
CKLF,0.1633679947045956,0.012821907827282694,0.024214545000312244,0.06315550570215467,0.06510212109661391,-0.03676129492703081,0.12391517404272415,0.10083136566996598,0.14330226220282313,0.09507270300669958,0.029350770179569156,0.0016023839863160434,0.026702319098875944
CD24,-0.06646716670289135,0.004131571534602902,0.026389365745430955,-0.016352676666351415,0.05212848317092802,-0.017824691805354103,0.019971342856954063,-0.01931744955531707,0.0109476511420276,0.08232623062662339,0.14591398850650905,0.020979223823554043,0.08870816903284982
HSP90AA1,-0.0487222846976874,0.05358014330244539,-0.00023641001913132033,-0.025448640993296464,-0.04124123631718989,0.04528426067042033,-0.0962187119877594,-0.15212711565739692,-0.1387446046533539,-0.17977914960428878,-0.06861447162660446,-0.06802130218844378,0.10312664107820971
BMP4,0.010968906506092443,0.00730152401561948,-0.03598670417005109,0.021198723054926476,-0.044397390966829056,0.03021412056637297,0.11102066804067832,-0.03271638127098461,0.05630978022244389,0.018728888397825504,-0.017811860065249166,0.08740321219317529,0.11351314740326118
SCGB3A1,,-0.025052568138969524,,-0.02365980100833272,,-0.013086270629539903,0.07410509394222728,-0.014720470991935868,0.07585493843147817,0.019249170950659384,-0.04755377204681274,0.0017927129030923807,0.054672671684670694
IGFBP4,0.06207129409404212,0.03915488422014204,-0.025152432209803295,0.1051208597815585,-0.026247152985075566,-0.013604371661379776,-0.07756788639680863,-0.034403625426494756,0.031278423032070464,-0.0296786695147595,-0.08882388744884415,0.10036044229450099,-0.013304406279654932
RSPO4,0.010520804461237161,,-0.02360956768358807,,-0.018002664088792673,0.008227133841338436,,,,,0.004431540541235187,-0.013135044178770407,-0.04985014729072759
LEFTY2,0.03453261810720951,-0.001578488743051857,-0.034464219228845835,-0.017246189753959414,-0.04433427284212892,-0.014349253694993576,0.008260274977515124,-0.034023299752622846,0.03925172318999184,-0.02002799038443417,-0.037065947528732164,0.09687044662238371,0.08505547454234327
PF4,,-0.02598801791875598,-0.010499852183548434,,,,,,,0.08406032193928634,,-0.03318325328823587,0.04963333691664916
ANGPTL2,0.03826577266755232,0.04346361845775731,-0.03232451587433719,0.013054901281009874,0.030600969173872394,-0.0018783853852350004,0.16652588000911525,0.06074910776888591,0.051885016660194974,0.12471037196943129,0.04273909345581611,0.08104314551528978,0.01138543951995416
LRIG2,-0.023070244455679633,0.04204884764475754,-0.0214987706137217,0.009300885512530582,0.005401084195101686,-0.03754864118193722,0.13966616465553425,0.040360479079031494,-0.02940057634738758,0.09799259292110701,-0.006166869634969806,0.05475756636932057,0.043728990470696574
ICOSLG,-0.033451761986884765,0.004384822717342353,-0.018000398159907505,-0.0019967567750359128,-0.028242808729298564,0.07911564626380035,0.1360007308882419,-0.04822009032577504,0.08288087925837305,0.043138938697537675,0.07164678126455308,0.03333134001278616,0.030292766342236935
WIF1,-0.02839057926939141,0.006438966348148044,,0.044385973668927194,0.006301116219322256,0.05805843783893464,,,,,0.04600950178683649,,-0.000580238819339287
NPPC,-0.007479779075470128,0.0637174595605994,-0.016287860067698775,0.012386576237116155,-0.016079625376808286,-0.018186711026486762,-0.07779798269222245,-0.06896120141949508,0.14112354478896835,-0.02161308646551803,0.015029163687124375,,0.12015899848928449
LYZ,-0.07596404115728102,0.039552161233505495,-0.011064387206153999,-0.029379829239511972,0.04789589026926656,-0.01679964055641841,0.05993755140074491,0.13764652610343608,0.03730303907228688,-0.018846692041069518,0.004620857065744617,0.08865464634429453,0.01955919459221647
EREG,,,,,,,,,0.017049473843795973,-0.029954215749607462,-0.01031917144092312,-0.01243566740351103,-0.012959967884352044
SPTAN1,-0.003871156308175797,-0.04029591408395835,0.054904373427371075,-0.04065726464823262,0.04137376384265816,0.03364007987208493,0.04392911584880524,0.0537249503780921,0.0178302211122115,-0.004903779943331049,0.13771874455877722,-0.07200916993864923,0.11440490793359698
PTH2,,,,,,,,,,,-0.055063741072700276,,
LIPC,0.046132969652214494,0.05524567391974087,-0.018869016375030932,0.09523595079383178,0.008023576697494006,,-0.04439656697551631,0.12319951789277359,,,,0.08578360009075627,0.015639994534456556
COL8A1,0.13061866726538526,0.015806198423344794,-0.05439211977397743,-0.06929648417408328,-0.023247922208062904,-0.026077178476095902,0.05689591858974986,-0.05886617508450805,0.07779883657431173,-0.012391712667846243,-0.015451360765001376,0.07959447401139265,-0.08072494564180037
GSTM2,0.07753546780352899,0.004240935575408055,0.007517622077620104,-0.023339225677118373,-0.008139384683629822,0.024895959974329175,-0.0663809817109532,0.1441914246431059,0.11907910773517347,0.014997032655740773,0.024044345279460227,-0.011485950757710967,0.02203089723485579
IL4,,,,,,,,-0.08257033512803821,,,,,
SPX,-0.0012232117405102823,0.03819909401739945,0.0495093837114865,0.051864233474498915,0.10162659511965182,-0.04924704978860409,-0.011962521319227091,,0.08871015187523168,0.04772028885413428,-0.028913396446108314,-0.07703237339336229,-0.01723531343046527
MFGE8,0.0208260013818643,-0.004099019361665486,-0.01058862115233106,-0.04802791501284182,-0.033352976880859524,-0.014779190629638547,0.08604885040614742,-0.01348823574287184,-0.05909853686020519,0.019460928614443596,0.015478867636879149,0.04660262673956806,-0.02760453558162792
TGFA,-0.02425571570664472,0.02939611013785244,-0.020459576901337224,0.07817067222178344,-0.07295491394117397,0.010668870112764997,0.06579065987007433,-0.05128669955027713,0.04934071449313056,0.013090552827070043,0.046110841238074844,0.0929920609056111,0.001055612580782989
SLIT2,-0.05830055995627567,-0.0042441622212846435,0.03357519538293807,-0.02668152093542474,0.04172572811851438,0.04630457851764273,0.14013410222463635,0.052139264836125694,0.08144219424317821,0.042915212954635705,0.03564943109090861,0.07730216409279793,-0.02769543567466224
PLTP,0.028031834483179693,0.004970339738428826,-0.015294951555325965,0.0028017916067654912,0.06337103942646667,0.047144499580606125,0.0806027147087336,0.10328914864675848,0.07452925426926968,-0.002784222453524102,-0.0981827952700345,-0.01747954394320053,0.01934597631491199
APOD,0.05855215635400986,-0.02911103126071001,0.05302799247158401,-0.06007863988297644,0.01805670012167418,-0.06016878232837056,-0.341846926610441,-0.08891608863273485,0.10844220152492404,0.16466310282065943,-0.03813670057596522,-0.02325144651247833,0.00035671730281006185
B2M,0.08272855473615777,0.009434279052380999,0.02387912567979115,-0.02494701074641148,-2.2375558048550876e-05,-0.009385267834317512,0.14182148208532258,0.1833428294863875,0.11392973843398908,0.09905199680047003,-0.09178475797732345,0.11488038356695655,0.02718423971746224
OMG,0.06439747849940983,-0.03986936119104634,0.06721633660776012,-0.029347821431699863,0.02876696375538452,-0.007424883811102028,-0.04512821701435077,0.017066955419030402,0.05867708881224133,0.12154962863179768,0.01771226449839962,-0.015954803512584985,0.14369283962841245
CXCL3,-0.05928556775236872,0.04441828656862669,-0.015428926365716416,,-0.05359234215938504,-0.013999541393315417,0.0441953662177382,0.03639639105513165,-0.05255348078306465,-0.0003822006326583209,-0.03349400418944886,0.04508947264003752,-0.07145179662015946
CXCL10,0.033478613504418074,0.0406918548999653,0.021683178183262226,-0.037725603306744265,0.000435323511487951,0.03395111348612033,0.022140248439375152,0.15299943897160864,-0.04869032533081598,-0.015198334333361232,-0.02042013190887551,0.1167604905049242,0.05410046851256095
RSPO3,,0.0712220436121235,0.03469111794972676,0.023613263031853116,0.1203462141125603,0.0006104997654832415,,,-0.01804856483525616,0.08783509391938346,0.031563730444031095,0.02548019541610172,0.11822377081951041
CORT,-0.014744215174624577,-0.03436378496428352,0.09252093048854838,0.011204333985917986,-0.0275453929914589,-0.03335259520958053,,,-0.04129688192477322,0.003699444861406367,0.04853923077712357,,
NCAN,0.17806359602143038,-0.012360185875353364,-0.016813572047511563,-0.048640820140398486,-0.011029663077948296,0.020320619237128603,-0.1645507979211788,-0.07084370879744287,0.05550989583109232,0.10829764629350408,0.031450684790203694,-0.04872462583680446,0.0953865575395749
PRG4,0.061172137309913686,-0.03767607433269685,-0.01203448815283495,,-0.02300669002690131,,,,0.08271356171379905,-0.017635603839921875,-0.0445779498454769,0.14875096595692178,0.00033248386033923384
ZG16B,,0.02423770241083523,-0.013967495316150005,,0.03242490167626681,,,,,,,-0.02859236808071156,-0.039283161698936434
TGM2,0.04258555188987314,0.03088047972335561,-0.0035104766421027835,0.09516772255037174,-0.07873319352029509,0.007329177550674075,0.0743327539870479,0.09082707648285433,0.032386449717209415,-0.005120285219468395,-0.021943589043223428,0.09853563994129252,0.06347847683881294
VEGFC,0.045165908832267274,0.03576479175869334,-0.007349800157593007,0.021061404597633438,0.011672973815909057,-0.007043568868850247,0.07433206937802439,-0.009591818277506584,0.04729706976874472,-0.05176839491504065,0.01995256759567948,0.05257691777919843,-0.01502178748889958
WNT6,0.018680640218020617,-0.003434459398115738,-0.016645246710533385,0.0495619166291721,-0.027371493136160052,,,0.11035348326096847,0.050656178549825105,0.052599631102336286,0.039396475221139336,-0.028723598601146854,-0.016129338872056274
NRG4,-0.02985255105133957,-0.02307429709731172,-0.0146465226101681,0.009912303974222889,0.025496525399153015,-0.02721138896567549,,,,,0.09729135158448553,-0.03135581708767766,0.060691913999990195
PMCH,,-0.02659436916933847,0.08032023473266844,,0.04386909997800088,,,,0.060159174644624766,0.08903282990668332,-0.029359073753374362,-0.047144772728520905,0.03098963618555606
COL9A1,0.11391462470895442,-0.024172865924496408,-0.01529722387922642,0.01984017531346607,0.03951740309918801,-0.027720819135276343,-0.002605204059929641,0.026270855714327496,0.09008544379362936,0.07072225079839273,-0.005469767819084889,0.07794816920707787,-0.006047845400044164
GDF11,0.03437224386751952,0.022990639237271158,0.023625163393352668,0.07641138011641666,-0.052170104448686735,-0.03587427857296408,-0.029731886851315725,0.007238394967368192,-0.001493303837632685,0.014253431422544378,-0.022323298735611244,0.07381928393690436,0.07221668847358582
RAET1E,,,,,,,,,,,,-0.022128916735971713,
IL24,,,,,,,,,-0.04165224259888905,0.051583809718507,,,-0.06824412946136442
SORBS1,0.01728039965085994,0.03583109793924863,0.026613712835753166,-0.02627298450941558,0.087190885628848,-0.048763355688306274,-0.0076059941562092335,0.0807741624491528,0.02707723772567739,0.04107009049752214,0.048867530416763685,-0.03423140197746135,0.038507900586927116
DLL1,-0.05805472141588193,-0.026390631383594744,0.008097889711391564,0.02037448672536179,-0.030333696580834773,0.006769378720914919,0.04725948756474783,0.06482383536142464,0.006340108582805211,0.0753328245662504,0.13845472742379586,0.03562673177480232,-0.0466560844262554
TLN1,-0.01364431950284058,-0.013947895561255556,-0.045924070881854025,-0.0261642528516666,0.01329025356755141,-0.013129695860641164,0.12601835510506634,0.09211295674357975,-0.03745724741606607,0.012580415164773815,-0.09170094457622603,0.04779548399725911,-0.039284464952326764
COL2A1,0.026878710708748293,0.011983498209728629,,-0.03066900015284639,,,,,0.04904568089591748,0.02599588497643657,0.015069514458072326,0.01480482734933557,0.0038131114023806398
SHH,,,-0.012505809086060981,-0.010417192499017597,-0.014837301870906802,-0.015025372519831966,0.049617731624923625,0.020798852706567856,0.026313944582555277,0.05968450716250361,-0.013497313020695536,0.058693657856160805,0.04767174366380194
PON2,0.17371748816335425,-0.010366226898390065,0.027261163531549684,-0.04433222857802843,-0.019326827826407114,-0.014658516011007016,0.0911008558327559,0.09424997644926962,0.07016382371201556,0.14139634834274886,-0.1140674682558789,-0.041655846463068955,0.007052741812204843
ICAM5,-0.07120160676345673,-0.04105756079216192,-0.0194911910751809,0.01657133312559474,0.00335542260229648,-0.019905285727821215,,,-0.0205582307809898,-0.03930110369542241,-0.03547847149750769,0.02344048453698955,0.12592010769404746
HPX,-0.04865853576218761,-0.024086510554493606,0.018726021302809898,-0.028308745106331527,-0.01194747386307522,-0.013086269295426129,0.07514056971997603,0.08890418973915586,-0.026908243235974617,0.05480019672998132,0.0095580447946276,0.07421462506911199,0.012139723346250962
SFRP2,0.05106920035316272,0.01932063070168109,-0.014242761296239729,-0.001194793435503966,-0.020116171552095042,-0.04813809461377407,0.06433200438540108,0.03854706339724264,0.039463990976395934,0.062813131929785,-0.012317795205841565,0.07408516850400992,-0.04248874918461189
CFC1,,,,0.048665895880298356,-0.015478695492511078,,,,,,,,-0.03225521346763073
CD70,,-0.02565920818456501,-0.024208641740386398,,-0.02887318668385997,,,,0.05899811159136023,0.01514871586848731,-0.06384341666882175,0.020130939161056585,-0.05394460394110376
HP,0.10307297000793116,0.034669305627407054,-0.024057630092011215,,-0.024906822385006036,0.0430217600048544,0.1356652429933246,0.19104247099998975,0.07002728034415177,0.06527313825384325,-0.09782809531097143,-0.046904872842993134,0.11360590296667576
CXCL2,0.008243659011281119,0.014166810775623834,0.0437661587685661,-0.04375239106431354,-0.00224689951583684,-0.018186709603138604,0.01888558159053119,0.20741507071665383,0.02534447481615596,0.008156476136258053,-0.09611975868568347,0.03573464410999622,-0.08299600271052215
NPPB,,0.00975989450727463,-0.03000868551546282,,-0.013553775271479392,,,,0.029622360727363493,-0.0028894435846529344,-0.018906057020458437,-0.03180698433118873,
CCK,-0.041461711918855754,0.012393316065542044,0.04963133831335397,0.008965170059678906,0.09661281140836815,-0.02501838766416948,-0.08300561768602077,,0.02604597656589812,0.0663604773083775,0.04563523222235627,0.03380828535838656,0.15931565425740854
SEMA6A,0.1615282793843063,-0.01654757409855819,0.027929074610081803,-0.0141449364005511,0.028561688946418556,0.053134136294163824,0.07184912889685192,-0.037945976554860414,0.0593402573074412,0.025708718291021393,0.029379770814723795,0.005585615380867195,0.04873555899314361
IRAK4,0.07215130003583667,-0.0012398249253669216,0.042516450207468685,-0.003157947168723962,0.030977172456419386,0.03529809303766594,0.02168350375199622,0.016398285344504653,0.02629486301569674,0.07624808241240895,0.011928513006422758,0.0460023233647334,0.02697756099857154
GSTP1,0.09001388597679287,0.006589736555458937,0.051479757154270375,0.011010796259266565,0.04652934277522342,-0.00357280730093275,0.09801032685006572,0.13576068113885278,0.058356777202985474,0.1312997316161544,0.05811823263864146,0.011688819360229018,0.026587818380465204
VCAM1,0.007379297977927847,-0.013700823765412973,-0.010865099649159818,-0.027051739186995306,0.027387365145818566,0.04318621651771421,-0.04591403753342869,0.16271309424043137,0.006672780825540189,0.04521695498664376,-0.059949498394087176,0.014198602471289288,-0.06814651461852594
NXPH3,-0.047159405897270454,0.04496694673085945,-0.018181305775288262,0.03705839960693463,0.03463506947178518,0.030187804006793523,0.14791131715341002,0.024614231135486803,0.04591264751449032,0.03238487018712688,0.06728878944143156,0.003918532194423118,0.10770512003195308
MTMR4,0.03165347044508528,-0.045205097184181524,0.01905847881357662,0.028637572339414816,-0.04818771612164733,-0.001206987121349222,0.1352892615776335,0.06474602837745423,0.10250308248824083,0.0761706976970637,0.02379807628175494,0.06089236480872532,0.03665333898074339
LAMC2,-0.027261251948457813,-0.011087056072506544,-0.027952678904072766,0.03987997107096843,-0.017062690950897543,,,,-0.0345749137550362,-0.040051687584887176,-0.014919317068696246,0.06859709578141349,0.06356805728185871
IL10,0.10255971961266791,0.022995904189226493,-0.012402450932621892,,-0.048192732838892936,,0.06615435233003562,-0.03099444895413997,0.10875097171030775,0.033692019633070565,-0.08107887792961922,0.06341929675538174,-0.04747135047802427
SEMA4D,0.04159112813499807,-0.005303240294123071,0.04711516498444051,-0.04233236282040439,0.005237070365350722,0.05638411092195997,-0.025086507226039743,0.08888095620375663,0.08770963688336321,0.1298877269966773,-0.01699695633186148,0.07082452707341626,0.061299615334304995
TRH,-0.041516185740238486,-0.04896716766653926,-0.02964490647779775,-0.03852551192659163,-0.04496293331058028,,0.05591049801445577,0.028719354081977073,0.031878173969648566,-0.042961953171340564,0.02566643407547367,-0.03562595547418639,-0.013169353664184437
SEMA6D,0.09634195909240034,0.03901341122154103,0.02708027204569479,0.054930294904541474,-0.02448788547975667,-0.05084962652681178,0.1765274361436288,-0.008654231669603272,0.10502471537249664,0.038754310506404495,0.1025594253498858,0.013232942958001708,-0.02469476184860593
CEL,,,,,,,,0.03339635364774122,-0.012633263590800683,-0.0051739549327310345,0.013948696585035232,-0.021929221060528737,-0.019801234023173055
PDCD1LG2,0.020280461632265864,-0.013834954404792356,0.016513658145921498,0.0016721383609484767,-0.0297894537694339,-0.05176383775765927,0.050316546883997545,0.045798965861769084,0.04920131911308151,0.057566380253757515,0.008783765984878643,0.03247592676796382,0.05521435314371322
SPINT1,-0.014787413149580585,0.0188967707045328,0.042312003112432696,0.008904684626822652,0.02912775214230948,-0.02138584307656435,0.0978042388617129,0.038137393223673204,0.08899109515780483,0.11665890138779356,0.009304818682056064,0.06881885531300588,-0.06924959878218272
CTHRC1,0.06407869735395359,-0.016887008917256627,-0.03587638567496681,0.008358361965036495,-0.06144796516471475,-0.03399513272451331,0.14185995315962574,0.11584474450702359,0.055896890418325254,0.00932293594915665,-0.019890377120075922,0.08137954282035761,0.05094015871503405
