,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH916T1
MTMR4,-0.017278721370473545,0.01305172352303381,0.008371818010774364,0.018554858867568063,0.0528161753275681
LAMC2,-0.02373103294916096,,-0.01160176727254685,,0.09757385245432974
IL10,0.03183465804448992,,-0.0005423962326408615,0.07249684589414472,-0.021223503376268563
SEMA4D,-0.029484984311608172,0.026973801727888668,0.008544465760485016,-0.014380609063071087,0.06015686571350979
TRH,-0.025167686246233497,,,,-0.015954303491097024
SEMA6D,0.021498192731818033,0.026693592245045743,0.017987660509563432,0.08299466347913816,0.07419882728129627
CEL,,,-0.05446361034296687,-0.00828262926563734,-0.007766950186160759
PDCD1LG2,0.0001701586409204028,0.09970235508170834,-0.05737159348800286,0.011949263409514249,0.0716725784127286
SPINT1,-0.008691189743308386,-0.017552772225745736,0.0020627705897002806,0.0015271393539177415,0.0681424481620889
CTHRC1,0.012513314040151144,-0.027902048068017476,-0.022527461252818452,0.06656775023858709,-0.022307312321927508
PODXL,-0.021878330872274716,0.01521235915025727,0.01650529961277028,-0.011998976935214355,0.019519862232640562
JAM3,0.017930591210390125,0.051596103421594854,-0.0023018028859274377,-0.046714400195504276,-0.02965003244326504
TGFB2,0.0034834992898733763,-0.010579820647613886,-0.12893426794610618,0.07173418162292403,-0.04020740830641751
COL18A1,0.07396309695503761,-0.006693972499896933,0.005770322973023718,0.02584705180478108,-0.07883116526217422
NODAL,0.12122919715841807,,0.05407906859248885,0.00127449720078761,-0.0024222504230812783
INHBB,-0.012217487906914584,0.02420002992625088,0.0028251327225367944,-0.008605456803935131,0.097101055529243
LCN1,,,,,-0.016133860064897282
ARF4,-0.021759335536872187,-0.020130291863704488,0.1474370487502907,0.07291592833168786,-0.06281925048563587
CXCL14,0.014577097035537433,0.014328334604584042,-0.11623445732935446,-0.00817319964057965,0.05117112430695172
LIF,-0.050274224934532284,-0.012733421527452136,0.04765673493905814,0.017332442804721508,-0.05676592315611939
IL17B,,,-0.06740560680525402,,0.0358349122500175
MMP1,,,,,-0.023099514583286688
MATN1,,,-0.035502351334719004,,-0.01940384227750367
ADAM28,-0.02480731819146983,-0.010623092545610032,0.05527833578423012,0.012386012456156812,-0.027592116867980392
TCN2,0.008278459831317702,0.03656020091381295,-0.04931962172573608,-0.01325017578675046,0.00951920075584615
THPO,-0.021539332209953736,-0.013250334299203914,0.031101179189972426,-0.023136885938784546,0.13931063617164854
CUBN,-0.02573370631160165,-0.02943658415745936,-0.02052141962270406,-0.005971614838966918,0.039852205890332865
TIMP3,0.04891305525412061,-0.013895164978062185,0.007302040720776783,-0.009487250543822216,-0.009555133154665673
PIGF,0.0030188065735093834,-0.012418360623330581,0.011839909988181517,0.07562989159322928,0.07229874081828463
CRH,-0.011975391832981732,-0.023973720072611823,,,-0.023924449546627893
BDNF,0.054666393916722,-0.02155505267497013,,,-0.008280384592606107
CCL5,0.03247656708328787,-0.0331105936768463,-0.07911314705174612,-0.043292582977404875,-0.018761590175703047
GAD1,-0.007898497872013533,-0.009847628718182257,0.06415227021620738,0.07337818245219525,0.015353086364698327
COL14A1,-0.01854963070034045,0.01566647991124809,-0.07774284875536844,-0.07833879381079172,0.037753341537216184
HLA-A,0.01806927614781841,0.01985658330499364,-0.14247170078575633,-0.04696066256197936,-0.07783231871254462
CD5L,,,,-0.02641011948998273,
FGF18,-0.009514359256569462,,,,-0.015954304771098278
ADM,-0.04578141766371263,0.04244100552140087,-0.039276955660219985,0.10670129074792745,-0.05483242942865737
CCL15,,-0.012336510137152487,,,-0.013837167289389047
GNAI2,0.001107802572935594,0.01588486188499815,0.04710666088135047,0.09338597275825931,0.008000368254493713
HDC,,0.020371118925506485,0.03730435474372608,,0.09181375625285472
COL11A1,0.055765829602422164,0.009859742128073843,,-0.041661286288845634,0.02191452904652605
NUCB2,0.05791448515363518,-0.03547928227788752,-0.03970050088900956,-0.05702559313440644,-0.029124775791022725
CXCL1,-0.031497239441955135,-0.012057883317622824,0.07655746047057123,,-0.03480904878821084
VCAN,0.0217279296199328,0.00046086367292578215,-0.03303803859736022,0.029409917259703905,-0.09112724057888581
MMP7,-0.018915193395857708,0.06551026158644706,,,-0.10679983929912834
PTPN6,-0.03144827444176248,0.026438271648835214,-0.09777382664083813,0.09734685415105478,0.04720900478995123
PTGS2,-0.008275780866305921,0.05203934204539186,-0.06144348320681579,-0.005280005846089631,0.001456192347714826
XCL1,0.017494627520133033,,,,
CD58,0.0056856731847413225,-0.023455656837619913,0.008755572602329557,0.046877181462225505,0.09275525469677415
TNFSF14,0.043104126591982164,0.012686745773816354,,0.01439216111542693,0.005625300258559544
CNTN4,-0.018604340606581716,-0.025815441259585806,,0.01482724406207986,0.04969881654671236
NTF4,-0.013094780331288181,,,,
INSL3,-0.009514357390383426,,,,-0.018946220644431678
BTLA,-0.015102176634166178,-0.01504011595277216,,0.08765251290140057,-0.018320048039645473
MFNG,0.06378316254600151,-0.03359154720270928,-0.06540038683249158,0.032010407361125134,-0.003087214729722149
ICAM1,-0.023854163836875074,-0.005608999511924073,0.03370872427621605,0.07678873773504521,0.013692740840181688
PROS1,-0.0116133314742676,0.01395606606802707,0.04172839321947398,-0.011537307050554252,0.04902101887989128
CLCF1,-0.031162895601873675,-0.022408470473824844,-0.049638671340577874,-0.0020429537857738545,-0.06418655753070085
PSAP,-0.006515195241880267,-0.03500703285999901,-0.07736942161091583,0.026485617651502025,-0.03970004385571713
EFEMP1,-0.017401391086333314,-0.0014962787652084875,-0.09961609536179132,0.0006960818563914205,-0.1382346165335135
C1QTNF1,-0.01051594430346467,0.06314436973095773,-0.050694357388735456,-0.07671959857963147,-0.003589340695549224
ALB,-0.016891383203117352,-0.013376615211866259,-0.003666991264527301,0.06956189528081205,-0.021423638661323165
EFNA3,-0.02056831709430507,-0.03504284073610176,-0.20155288641575936,0.02641443929242252,0.045314384753117734
DRAXIN,0.03635200151714086,-0.010740765600047678,0.0040499482806067525,0.05281198225187555,0.022608982256816342
RAET1L,,-0.012864484029582481,,,
NPTX2,0.049940509624813605,-0.0066070865421325245,,-0.01733663366170862,-0.003709340331763136
FGF11,-0.01905459612054108,-0.011666908951625565,-0.09033892643425633,0.009311107040946304,0.05780962100530188
CD59,-0.018322220560836835,-0.04121491716751834,0.03218416286574329,-0.020057215247086063,-0.04290506456146261
COL9A2,0.026591500000449207,-0.04024939445131625,-0.02918616461683957,-0.04858082387902018,0.11103618335378375
DLL3,0.023019004237718833,0.03349859888556875,0.030059993277019397,0.027485043866272027,0.13236225706939553
FGF5,,,,,-0.048537269613481517
LIN7C,-0.05124718521419902,0.05168181812245542,-0.0649587720996694,-0.014763358432081994,-0.011124215303241479
GDF7,0.017219263717844907,-0.011777378662524476,,0.14046942711794966,-0.027025877502950765
PSPN,0.030530925589841416,0.004139777702509143,0.0844078272092357,0.0446294036067682,0.06658620368099769
ANGPT1,0.039380969185993694,0.016766638605549406,-0.0319800752727183,-0.03533412241224574,-0.012873044792471188
PNOC,0.015063436859638603,0.02106473767207066,,,-0.019554258556714443
L1CAM,0.010787239564293737,-0.0410518759227257,-0.012101821876806128,-0.003113523536840138,0.011191811864072174
APOA1,-0.014817039649026123,-0.019060556616201874,0.021979179020251736,-0.009379185368277232,-0.0031142811677568605
PSEN1,-0.02886159743574092,0.026844654901525936,-0.07978574903489744,0.003707964447939724,0.01115873745096799
CALM2,-0.01083230441838966,0.012439487576993808,-0.0067879067922705025,-0.05510573140125098,0.11176316877758273
CLEC2B,0.07051270864692624,-0.01458420752907664,-0.05330036775820778,-0.016092407971152037,0.008786575381565
NTNG1,-0.01072348363793659,0.04067044906460166,-0.0652058043390945,-0.02578536372779959,0.09519064230604472
LRIG1,0.024567084019750676,0.014070099550335245,0.14453361600362333,0.04688920447518061,0.11019773984564461
CPAMD8,-0.011253787089481505,0.03030802077913015,0.09013107013452194,0.08613218050124957,-0.019851999307366246
GHRL,0.010084343579729486,0.015163269395976627,-0.0385516473523129,-0.014435506213624898,0.08577554999054265
NPY,-0.01777537951584652,0.06631767137244138,,-0.029916934276101318,-0.02392444285828735
MMP2,0.036510785468853314,-0.015000517797246682,-0.019991004771719865,0.02968772525786638,0.04758364334558951
LHB,-0.009801198665985899,,,,
PPY,-0.01706102832667179,,,,-0.015543696344761224
ALKAL2,-0.009658802536614679,-0.02855844606402781,,0.047118656808874754,-0.02924346093141393
CSF1,-0.035606396175962646,0.012269830834331703,0.09260928612306928,0.005071762398792802,0.04565580501265382
SEMA4C,-0.02278311099150547,-0.054136211936265145,0.032926817060012284,0.060068794511241044,-0.007982216202761471
BMP8A,,,,,0.08094543901831476
ICAM2,-0.038521581227997294,0.0011959841196605434,-0.06524160321255526,-0.019555132216984048,0.044595013931316686
SYTL3,-0.011750606857547863,-0.024197038443985904,0.05810168776903386,0.06403714548743591,0.03683212490351843
IL1A,0.004259595282189806,-0.01158689675358402,0.09223404003208194,-0.008989665141620475,0.054630608938870784
HLA-G,-0.010351962439029179,,-0.05895139640950144,,
PGF,0.030075374132258786,-0.019421190714068455,-0.08846329739687686,-0.047143358269496144,-0.019620658175175033
LGALS8,0.04840497208276606,-0.029806880897396273,0.10364089895667884,0.11147301317536698,0.009852798760305788
DKK3,0.037909666414387054,-0.0003114543828089574,0.040077651007221375,-0.012155730421367923,0.06754710208863345
COL16A1,0.06315914571089415,-0.01717908381621468,-0.048114995780338204,0.011636663339198496,0.057248258877111526
TPH1,-0.018837898266336407,,0.046258241762039604,,0.07735593454933364
TNC,-0.04469173770571314,0.04309070821876683,-0.03918577027269477,0.0883654408682197,-0.08520566489425638
TNFSF9,-0.01697639245047361,-0.01794032225001688,0.09091698065714499,-0.008768805635618292,0.004558369871629998
C4A,-0.011619889759688851,,,,-0.022900171862254
CNTN2,0.001283011047560858,0.006249072288051996,0.07667038165155995,0.0015380916884732397,-0.031840418953958394
LUM,-0.01856087942974922,-0.03408078267684482,0.0438469610085673,0.04994225891246441,-0.06307373888538337
BTC,-0.01571798230334342,0.016423951812071715,-0.02785318046079737,,0.02085296382001482
APOC1,0.045316586513960276,0.02086597515935613,0.1467637964943733,0.007858172075210253,0.035595570516936834
PKM,0.017796055024336527,-0.0013472953741567638,-0.15630928879282188,0.08787531544357345,-0.04076401748337489
TNF,-0.025652705111062105,-0.015702761930624004,0.07423163131416928,-0.03699419144471808,0.015229452951185203
GNAS,0.04020903883325698,0.0098739054571936,0.05828613319692716,0.055672510174315466,0.10842925720799386
BMP8B,-0.01500767900372501,-0.010426472517846043,0.0711298565133998,0.04476255389805646,-0.023941949136007286
LIPH,-0.014720875409238224,,,,0.10982301276986878
CCL28,,-0.012332315360757299,,,-0.013204615638622186
PTPN11,0.00035608903295588615,-0.046727427449776655,-0.06089361927540395,0.0017328345963371881,-0.04107056113792138
ADAM12,0.012041846008289687,-0.011918416152370737,0.00027145761615572975,-0.008176544061099387,-0.06560912660720725
EPO,-0.015007679423955825,,-0.08041221849901295,0.11376127168280971,0.1608745699544443
EDN3,0.012743975433502681,0.04096368802788298,,-0.02313683514089553,0.10818891272092145
CCL22,,,,,0.016593974599053752
CCL2,0.018179593665697092,-0.04337951334670967,0.09234324429609017,-0.02664883681840383,-0.09077203379638481
DSCAM,-0.003562676641945435,-0.017751132869079565,-0.03287365599775515,0.05244653700273129,0.07692946358192947
ANG,-0.02385907772027834,0.0132114787717969,-0.12445036100332353,-0.06724599515938089,0.014860349392868523
FBLN2,0.028579317672726975,-0.004814591963994501,,-0.04166124625233221,0.0640094439563628
VTN,-0.019297684546511585,-0.016444740594144698,0.07206130327372985,,-0.022900176616604113
VEGFA,-0.0707516132052581,-0.03257999297704532,-0.12116864766735007,0.039453232853148376,-0.05856105892547752
F10,,0.024263033829833427,0.007332301823931652,,-0.024791097042356606
SERPINA1,-0.009159318617728479,0.054469096726857846,0.013515918250600624,-0.034356748406480515,-0.0793700220074811
VWF,0.025815477424237513,-0.029471772249534976,0.058614120932010745,0.011337774372560047,-0.004013686046323413
GDNF,-0.01220696600948039,,0.006381273468293761,-0.025785356527820057,
VASP,0.0032315668094791998,0.04161174755333984,-0.05014272236220068,0.08835093064283493,-0.01962631676316033
ADAM15,-0.0628743617026369,-0.004273297628383883,-0.027910699568604008,-0.024465136521086953,0.02337879245927735
WNT2,,-0.013991936677181353,,,-0.03414826312736299
OLFM2,0.028198698579510566,-0.015918235830812155,0.13031757400723007,0.11050167573753397,0.11902541616608474
MFAP2,0.02667275579649746,0.0985810439614474,-0.049857498909769545,-0.016002305495883603,-0.020001470498012798
HLA-C,0.008733347503231684,0.03503217799899194,-0.044365472161659,-0.022911872203052856,-0.018854055612098426
THBS1,0.014121714659543292,0.03716593322651825,0.026849987513361,0.07177808605840703,-0.13390234840166795
HSPA4,-0.03809539906944116,-0.03952642197241924,0.054594443537321125,0.09222252123408434,-0.03554219122400948
LMAN1,0.005769851316310807,-0.026886735178389735,-0.07979416248727829,0.009089143863494738,-0.047335468076182045
LYPD3,-0.011003310891485773,0.0009444110590234662,0.032848335130479314,0.07380228736621249,-0.029120041937686525
APOE,0.021515835043173594,0.01666538360503197,0.11263082336705575,0.09521917342338199,0.06365983209858996
SOSTDC1,,-0.02521775678017474,,,0.1709015808992469
ANXA1,-0.016516036160873968,0.016775363797363767,-0.049363667001333836,0.04181346813070677,0.0075979915292050185
WNT2B,-0.012732301053332794,-0.02321659096038505,0.029803554818040895,0.04375921781564012,0.09329022513132675
AMH,0.19434364987147107,-0.013870923053262811,0.0015915557912400662,0.05602523708688853,-0.040197444421740294
GDF10,,-0.02862345520750601,-0.0319297654162688,,-0.02510786425963164
EFNB3,0.031706982562727706,0.0356107953027745,-0.09101932556525848,-0.03226211977895802,0.1452788448451912
LTB,-0.0019260375675359106,-0.006927477064762328,0.0040768246165110225,-0.02759504353364494,0.10405024074055995
ANGPT2,-0.03478820564589536,0.04024646668136409,0.0659625393272215,0.046278917663910686,-0.010335817977056884
NRTN,,,,0.026843281064852474,
ADAM17,-0.034136379303073804,0.06126069360180003,0.042643966512605304,0.038100243452083696,0.013480967791639799
LRPAP1,0.03174626337903468,0.037493611729382134,0.011794092118271118,0.09076664581765337,0.019358136034392077
NID1,0.0074766030272360425,0.016275605790302874,-0.006360301496468554,-0.015524041914479751,-0.052512419464479695
MST1,-0.012440932328617775,0.056561933023432286,0.06642521486228764,0.01823630092902655,0.030775412225902795
DCN,-0.010634793638929337,-0.053403305666806775,-0.03210130608780892,0.037946571389004,-0.02642413661928022
IGFL2,,,,,-0.02531882502079124
COL7A1,-0.05845903504552249,-0.025145965997884812,0.00983594537892744,-0.005239219156176391,0.03652258561460579
CALR,0.004819854091833027,0.01580481814317279,0.03958848755745776,0.06477218104115147,-0.06007685780129837
PIGA,0.032613322186763785,-0.01614379630842916,-0.11514513575645924,-0.010984607032008748,0.09547230044807913
CD200,-0.0045919859746226055,0.002087209887196638,0.03747600376535876,0.06774225027377831,0.010931511713763609
GRP,,0.016229019923808208,,,-0.016661752320032735
CDH1,0.0005742071915865699,,-0.07931198129454634,-0.04241722302722451,0.0019128034580733239
LPL,-0.021997022732787995,0.11506537070320749,0.037520067364161205,0.05756447040400134,0.1379254131133739
SEMA5A,-0.013825164331663404,-0.029524742711653843,0.0829021774689316,0.11364621587070528,0.09091408864013399
SEMA7A,0.03455316181919345,0.010597993888374057,-0.04223691844275235,-0.017905303079160696,-0.008147992416139683
SEMA4G,0.0038999347692258855,0.008683055819849692,-0.09343947901868535,-0.04333901048841854,-0.023398776951501683
SEMA3B,0.015892631596465305,-0.01777617540489496,-0.03798606722986757,0.04836196614983133,-0.012204954612961994
RPH3A,0.029048374809986448,0.03397959608948144,,0.11971852805027378,-0.007969516282145971
JAG2,-0.048577055988200536,-0.0364490265981791,0.025131906968132268,0.021819296276621342,0.01229912425202196
CGN,-0.034279330418776996,-0.012994303397741555,-0.07542052341259743,0.048561795332170206,0.0640520897034737
GDF15,-0.02356712458475979,,0.06770690259414285,0.002529308349319825,-0.0174525777480289
SEMA4F,0.02844715835538722,0.029110279775683753,-0.06502082435535818,0.06432036667743014,0.07163812224153109
NXPH1,-0.031039101538120197,-0.010407686735623435,-0.022214504654844917,-0.037857840126997944,0.11354807204773595
ARF1,-0.06021749824430156,-0.023441375907800075,0.04289809936842466,0.02876157865304087,-0.07640302799050132
DSC3,,,,,-0.01404201558581665
EBI3,-0.02267495144115823,-0.01164610710130853,0.041380496155096314,0.12111067474659006,-0.03292369128219999
TIMP1,-0.006307029897626498,-0.029036564055012228,-0.011465645275406788,-0.026481075387910034,-0.09515717066207795
SEMA3C,-0.010407095010475209,0.02196756968417754,0.13089545768856892,0.058939094109312855,-0.040150186900108485
GNRH2,,,,,-0.015216437649147138
GAS6,-0.0580881401416026,0.00331012050675594,-0.039060470034850116,0.017061713980283482,0.05842496881274188
MEPE,-0.001829933242497174,-0.016753034018773368,,,0.13349079727629176
SERPINE1,0.023574178630609906,-0.028848710882821486,0.017075343233255356,0.07151766254234489,-0.11803037038076916
RSPO2,0.08095720244092662,0.02426912036330466,,,0.05854347674859464
SHBG,-0.019896527384009557,-0.021060023037804788,0.05749362643551065,0.07009086780276844,-0.029439884994220306
LGALS3BP,0.016324644520970207,-0.013030492792168743,0.00017358094449666773,-0.015803868616847502,-0.012670776758726968
LAMB1,-0.0012751438030679796,-0.040230791294983546,0.07321812621606127,0.026305393037326565,-0.025326314469936308
SPTBN2,0.014148298150543878,-0.020668926207998067,0.22250186667487673,0.0398217008763282,0.07667600342267827
COL1A2,0.005772136230919029,-0.03116643431071238,0.01705690407835527,-0.026391184200659418,-0.09790470116644884
DEFB1,,,,,-0.030071599263831603
WNT11,-0.0168059903595124,0.00889456009031126,,,-0.018635512575167268
LGALS1,-0.013912647368371358,-0.00016186121205022353,-0.05158015279273536,0.03376153620912682,-0.09000721413018482
