,ZH8811Bbulk,ZH881T1
BMP1,-0.02642548700985926,0.0688520781219573
NDP,0.044984573309201116,0.0189583391636367
RTN4,0.01637938062373824,-0.0073970692948204745
HEBP1,-0.01574985633687781,0.013174529006819051
WNT7B,-0.03444588774038488,-0.02006997139618311
PTMA,0.040637627048464464,-0.03132197609615354
CEACAM1,0.032250519077012395,-0.013320731907298697
PDAP1,-0.018162772762330193,0.058774590652925875
QDPR,0.05119745040098459,-0.10671603006003522
POMC,0.08496020968650908,-0.02179096751398124
CCL18,-0.00019343162864055244,-0.019768838391959923
CCL17,-0.024089351300727396,
VEGFD,0.10296314347036066,
TNFSF13,-0.02618430127517228,-0.014958289142672603
WNT5A,7.289411009476297e-05,-0.03366964426266294
CXCL8,-0.04559805846060743,0.008738091305120342
GRN,-0.024630703661820106,0.011732089312383388
MIA,0.045089939594145395,0.03972804859520443
COL4A4,-0.026719182959515548,0.00046509807766842535
TAC1,,-0.022982057383396252
RARRES2,0.01713128495685752,-0.05041148633248233
FGF7,-0.014027895004070154,-0.010141733359052
EFNA2,-0.015860284432384547,
HBEGF,0.03633046312310351,0.006813427227933801
CSF3,-0.03221109864359265,-0.019097088783319855
PI3,-0.026282107671057906,0.01654684060088042
PCSK1N,0.026651780277465436,-0.01179361192153831
NTS,0.10628634003859677,-0.025442524421896
SFRP1,0.06796730019854501,-0.025968156058066738
CXCL13,-0.030421641560742677,-0.03115132583088783
MICA,0.05954382192840404,0.002091267039536895
TG,-0.023798075075099553,-0.015717197525630437
ADA,-0.012323292595392835,0.031000045708674828
LAMC3,-0.02225772346318327,0.05030307376427899
NGF,0.009771992596931222,0.05640597252634402
TNFSF15,,-0.011858964277879972
HMGB1,-0.03755348392995974,0.03835872707165494
ITGB3BP,-0.021982958434572986,0.039954757834992985
AANAT,-0.021343647157192943,
RELN,,-0.014324343664112962
IL15,-0.006447835865423749,0.05876187090369861
BSG,0.019272391921037656,-0.004313967692459296
ADAMTS3,-0.013519233740385625,-0.015217060322076714
CD34,0.06568781659046312,-0.012217599523519774
PLAT,-0.006663796330316499,0.06822748052982969
NTF3,0.08341274469867678,-0.05952373057459657
CKLF,0.03146454275640389,0.02473904378518287
CD24,0.012994649619998883,-0.021266632433911546
HSP90AA1,-0.025659005034644446,0.006199487178248809
BMP4,-0.0041721853277149005,-0.041094121530996605
SCGB3A1,0.024997640096320235,-0.02462732677982414
IGFBP4,-0.01369971616372458,0.04764624867433633
RSPO4,,-0.016585456504795062
LEFTY2,0.0037470499942231996,-0.02255512511426221
PF4,-0.014537048740925278,
ANGPTL2,0.03248174927021521,0.05279708494664091
LRIG2,0.011544338844672299,0.01631217878139756
ICOSLG,0.02299122373922892,-0.021872283477123257
WIF1,,-0.015417788320137215
NPPC,-0.027505070781659216,-0.03247562991605769
LYZ,0.003754857510827051,-0.03568070659125717
EREG,-0.02733082216928626,-0.02065746570868786
SPTAN1,0.025744813927965543,-0.041022628000301355
PTH2,,-0.026376401153806232
COL8A1,0.02008502546412368,-0.060072361164338055
GSTM2,0.09114920758093376,0.0008408664839172678
SPX,0.0270126243994236,-0.04081590528521277
MFGE8,-0.026706471383508793,0.060068177874403376
TGFA,0.05619970020327522,-0.004512377655934738
SLIT2,0.013273003539937357,-0.003268380945468959
PLTP,-0.043955773388446646,0.04441889864280019
APOD,0.046712384454018464,0.01962384356859108
B2M,-0.026285425437456038,0.007538146508768374
OMG,-0.005331763884373074,-0.007490376487327343
CXCL3,-0.03355333138178806,-0.000789196047641092
CXCL10,0.06280827657315909,-0.02266250007735096
RSPO3,-0.006915990646189716,-0.00817729510107677
CORT,-0.015212282645827907,-0.02758383855519823
NCAN,-0.007763352795294945,-0.03284337613604005
PRG4,0.013326571748054973,0.044357185834554336
TGM2,-0.025615163393312566,-0.013062987632722733
VEGFC,0.053002933008283314,0.1184306714939894
WNT6,-0.013255076671528886,0.03039048059712073
NRG4,,0.0838400265050986
PMCH,-0.021343646400304204,-0.012609994198760199
COL9A1,0.004506890738734388,0.012665799189155322
GDF11,0.007897631172917988,0.04420415461511713
IL24,-0.014305262889658558,
SORBS1,-0.017875562108753282,-0.008615133526765389
DLL1,0.08268303602755911,-0.024817289555699052
TLN1,-0.0054652463067778444,0.018987065003670412
COL2A1,-0.037283891177528915,-0.011479256888296461
SHH,-0.03644302912764721,-0.01155173138653174
