,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.027566190749331025,,,,,,,,,,,-0.023324916924006046,,,0.07070762111407108,,
BMP1,0.1021847538751215,-0.03311639194739575,-0.02192683985495053,-0.020901448384215433,-0.0001791016098173607,0.012949901059006463,-0.08695082188561566,-0.03430292153151543,-0.11783151990321787,-0.08583724860197177,0.009801517844926794,0.002241927464383626,-0.14915976212811957,0.09578770422515556,0.11768302569662488,-0.16250069633028943,0.07692038532669981,0.10531369701602653,0.1536860088367742,0.01345176672100126,-0.04985195621526501,0.007878699520492308,0.025591442037876444,0.11526830957643089,-0.077985146859291
NDP,0.08364967672418853,0.2291203811032146,0.027885270913307895,0.04573493047444075,0.07682176081831131,-0.002798705129118784,0.12996727171636438,-0.020790384375813355,0.02264721666525724,0.010830501611244261,-7.2028042137487e-05,0.0068858657368765655,0.014077498531985014,0.0612169867098388,0.1829366209179487,-0.1056230497790326,-0.04264296082828445,0.08141747242707,0.07338370996215934,0.07334075343411992,-0.017554265145613448,-0.008574030177833746,0.17929282673855224,0.04370133644494292,-0.0557051955343995
TNFSF18,0.0794336360774143,-0.044768710867936504,-0.07169939502873134,-0.06419780825176895,,,,0.0006056010947573423,-0.00901410620498964,-0.02938125920615427,,,,,0.16207895946933493,,,,,0.012325557149233364,,-0.025041666732161537,-0.03587345413685019,0.11598659760525167,
IL36G,,,,,,,,,,,,,,-0.07165073810299466,,,,,,,,,,,
RTN4,0.03231930543447486,-0.19339605654468936,0.02269075192407633,-0.03673896719300958,0.026899137226129126,0.0016476395434857206,0.19409818791732805,0.11623753994314816,0.1827918271360722,0.013184876333929826,-0.027799872970668184,0.13417741236174036,-0.011774455914909988,-0.15682766653378258,-0.09120084455412278,0.09778978438539093,-0.0925113889032891,-0.06960941078603042,-0.026942207829603215,-0.016040545608701575,0.08302843710414289,-0.05117688637596347,0.04163293903128047,-0.16781028999076908,0.040849613788371104
HEBP1,-0.041622332821069585,0.02002403356953834,0.06302609589629102,-0.005726226087463433,-0.019776470847121586,-0.016916510081974416,-0.06178932006196296,-0.07332594235762943,-0.020448987730503024,0.003974453572762615,0.031248831064509656,-0.04857739611674083,-0.08264568874185681,0.07574614424449326,0.08386544344788864,-0.07106839300231614,-0.011096428805837437,0.061229644776907,0.06764066783976345,0.06139855094651205,0.07832215278334506,0.013318236555858214,0.11941459547139291,0.0339626618785159,-0.08022140538161145
WNT7B,0.13514889915811662,-0.09625520272191887,-0.048503074699459574,0.03290463217291227,0.02235107403000814,0.019707271190160934,0.055366711313210755,0.014632244311427449,0.1534590059681959,0.0034018790818539685,-0.02867542931844046,,-0.09747445244945775,-0.03421118473447815,0.044317662632116096,0.013828804582497614,-0.0227811170808778,0.08245208347100565,0.03496156413142381,0.03813204611508049,-0.04951379201566819,-0.046941452595473276,0.023502668733539008,-0.02328553822283425,0.13436103146062606
PTMA,-0.01244597817986411,-0.0720525991654388,-0.11680933865580197,0.062316296693061754,0.04399278719292779,0.020479939292688633,-0.1817655574420526,-0.13885880575105838,-0.02178178703192415,0.024554443534315427,-0.039140631767374104,-0.12975303358745272,-0.060541181971461425,0.13474787119040027,-0.06758505204109076,-0.07104067152202993,0.021458422190682096,-0.10124669054564757,0.05001262893826694,-0.06018051084007863,0.07517376672676908,-0.04131741519143382,-0.14513377933634564,-0.022273889115780866,-0.08924939506032806
FASLG,0.06108926662976122,,,,,,,,,,,,,,,,,,,,,,0.004844966858646985,,
