,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04302293678827151,,,,,,,,,,,-0.037474087531207186,,,-0.03406654363191651,,
BMP1,-0.06246136914231702,-0.036547363163932985,-0.042390695692350606,-0.049819024818666346,-0.10827679960983407,0.060944962926201524,-0.10435481195570573,-0.19428361274579337,-0.2660348500694437,-0.09780006531728712,-0.06816585283153738,-0.15232781078574387,0.10512042688779814,-0.22165251307496023,0.07053245971585752,0.03307593371767163,0.04857343165376271,0.0044847445078484965,-0.048591030795474235,-0.006541077403105378,-0.0375642546232138,0.005792564740690308,0.014347799344738017,-0.038755084841516185,0.044500480177082295
NDP,-0.01831383290556087,-0.0386404191684786,0.03245241130371597,-0.007784456179607851,-0.001857891181202963,-0.001675081366775368,0.16229135017034188,0.06752031394408067,-0.13336926544478753,0.0798608024619382,0.044604808277085156,-0.04045112045384633,0.048971300833053615,-0.004663793900418309,0.019223917061001464,-0.049687641112021994,0.04084990810029328,0.035879559094403456,0.06541949347245382,0.03040784101615208,0.03658215749355,0.11312430099389645,0.06042683011832266,0.02899070891154181,0.02213960015335908
TNFSF18,0.06877140660934813,-0.05305700917776433,0.00039126188300529145,0.02988480532276728,,,,-0.08502894638055843,-0.03489814164165323,-0.024721491721700028,,,,,,-0.05284922271215022,,,,-0.03864636501444499,,0.025940868772142852,-0.04194636381949941,-0.10657586961487274,
IL36G,,,,,,,,,,,,,,0.022603801961823138,,,,,,,,,,,
RTN4,-0.013514470841401062,0.2932160228774579,0.052931961614462474,0.04394600235404845,-0.06915034851355908,-0.03602803428806613,0.20779813954764753,0.5896197507600889,0.3597532132545531,0.20724280933672262,0.11136737776197068,0.25620650746063517,-0.04076560375779522,0.35718410534321426,0.10431102495458379,-0.09656890542582829,-0.04504939332801863,0.09280154599629226,-0.018975351265073485,0.000507332845115653,0.1923386728474828,-0.03708696084114008,0.00035981788090474006,0.12921412405351174,0.037090391774602376
HEBP1,0.006842368044776212,-0.0019714704365233478,-0.01870963732818057,-0.008391247042399668,0.04028806675168308,0.008531348998780686,-0.031532411008929846,-0.20223849473833766,-0.08195224427934057,0.019730418241723644,-0.03847355041621985,-0.18615013144094691,0.02109892052254623,0.01619403750316329,0.02024366981149901,-0.11617608632058474,0.022970217851207245,0.0981785228333316,0.08839473434606904,-0.005062904646076253,0.05296218822975088,0.08467766101471519,-0.016977039264134144,-0.0864229043843066,-0.09951053208640624
WNT7B,0.02199888968560215,0.30032486924624974,-0.012259814858111142,-0.006045389526409569,-0.04179118661672021,-0.013804685473173275,0.07755512220567994,0.21735259523810954,0.45907554348507124,0.0505677210206143,0.08051157619605415,,0.020385937382952406,0.07148238397201943,0.04199225952175598,,-0.010569802436577007,0.006823842361159772,0.06581336644745493,-0.03319618481696817,-0.003849163811465167,-0.07727544936907219,0.012033460880729712,-0.01245349489164405,0.035763846068049214
PTMA,-0.0314952076549442,0.03345592057294255,0.03014179821296529,-0.00716288372222537,0.029975100883676848,-0.0586056179394516,-0.22255951029996363,-0.5578445590502357,0.057701953549165415,0.07833929045501366,-0.0696447229923361,-0.3577697075682172,0.19028729210599862,-0.36206755051985423,0.0261383348906921,0.07192929636033044,-0.09793595546634178,-0.13604962774137316,-0.014568119130321492,-0.02365078780795132,0.06646463348428161,0.012949117916414924,-0.03709794187726505,-0.0925465320788438,-0.25537686902739026
FASLG,-0.022713947546818797,,,,,,,,,,,,,,,,,,,,,,0.028482413341303775,,
CEACAM1,0.03852322134918576,,0.04155437173286806,-0.007807909054602652,,0.014369577143172482,-0.0015482547502409358,,-0.06978910999047054,0.0023513666267804345,,,,,-0.048921779802836275,-0.05559728646221933,0.04529492633450044,0.05347265076407515,0.037915905695860466,0.0328810371752846,-0.027368386103098576,,-0.04110878267072382,,
PDAP1,-0.00013054159849577003,-0.06665819987880572,-0.008463008538522936,-0.0070189680777207036,0.010879117997793742,-0.003146272565851111,-0.08937696661528127,-0.18345146694397263,-0.2110689712424389,-0.010268546743770817,0.004644912666468122,-0.021889933977890397,0.09001281781850132,-0.1442292533102193,0.006209551256729971,0.03305097053049417,0.04062867412883878,-0.04135018373777809,-0.0346433608741065,0.07753409506545099,0.07183681564494057,0.08267091996947346,0.005069696476420568,0.010490823216985521,-0.0035940192313610357
QDPR,0.04441223523536042,0.1226573662100628,0.02148068919187713,0.015183700620391358,-0.04180412447851657,0.005546374596120543,0.19485000961703777,0.009626766232374274,-0.07663906007630858,0.014810359241341112,-0.0017697238859906953,-0.23238827660856973,0.12089688179531968,0.10438409276079022,0.020863506809895013,-0.032293744219421015,-0.11401330925890127,0.08386341550019341,0.12463652280452112,-0.0222467715962638,-0.02836078200565053,-0.02739636698514251,0.038945142861856345,0.11622294227153569,-0.08351809869002812
POMC,-0.001962099935425019,0.1068258046728796,0.08968462005394402,0.0021324455360569833,,0.013529149451870795,0.12322246567662391,0.04118115974022831,0.042969070267657956,-0.03836366600544097,0.017177035004848067,-0.04579671520014288,0.006185160583966396,0.05072688353753154,0.08954395919541987,0.035217921901246924,0.06231100994514474,0.05694106523733174,0.04473585495755505,-0.045655648276104646,-0.05036139838736773,,0.046114495933396754,0.004874930116421116,0.022147474651001496
CCL18,,0.0333661492661072,-0.06787340786407238,,,,,,,,,-0.10314354560354844,0.16467576887084057,,-0.04194786855658047,,-0.03806301765928336,0.022256461042666754,-0.05506545901017696,,-0.07855659305536228,,,,
CCL17,,,,,,-0.014534015872458901,,,,-0.052705575347788705,-0.04270874358437995,,,-0.038637586186330834,,,,-0.06717127109136393,-0.04032133049272201,0.004693410385577428,,,0.0049828856631038065,,
VEGFD,,0.026246795675496804,-0.00019687622401264463,0.01933701352936379,,-0.014805002126166353,0.07548266497809882,,-0.0608576859668117,0.04516979540722046,-0.0500116031157683,0.013425229437460532,0.01079934802957337,0.004715648477264574,0.05403355992393677,-0.05972642799416966,,,-0.017471686420429424,0.0705240451637666,,,,,
TNFSF13,,,0.028947218562779934,,,0.0242041901921108,,0.04233506551592473,,,,,,,,,,0.02092296547326864,-0.00599407189449081,-0.012652133197080827,-0.025338080530042748,,0.015958597347262522,-0.04628658081201638,
WNT5A,0.024928240376536483,-0.030889168076879542,-0.034647636836905464,-0.013256564628417369,-0.009952256890342818,-0.00544993440744724,-0.12933624837251392,-0.30450214374031787,-0.2178892074594068,-0.025806004261928625,-0.03531215495714265,0.08888442803025408,0.03487795891101638,-0.06583544739799685,-0.0345219763253697,0.02905467933789234,0.0023992593592391674,0.00389446865033635,0.08850958133955038,-0.005658753751094068,0.04524904526657013,0.031671763744026006,0.018505416516356645,-0.050326695917769,-0.013382859646140374
CXCL8,,-0.07989091306942162,-0.08487077281720365,-0.008395620984702435,0.02483568075820349,0.009733137063998004,-0.09319676452240365,-0.03528234565483307,-0.06483847397848104,-0.1285695039501035,0.009551525793124443,-0.10600456678639134,-0.00782137017149261,-0.08562921019938843,-0.038857272072983666,-0.009691586319723671,0.0362294635354854,-0.1652660269209211,-0.32316546486945463,0.09913722714812756,-0.09487538317332149,-0.05997997623609408,-0.0037796070558713635,-0.11242837819622398,0.06995061034106412
GRN,0.00379682875482149,-0.06984732516387426,-0.07876277990086561,0.012395564264573623,-0.006785331041669825,0.007469642794263363,-0.059597528480219764,-0.2745073219749103,-0.30495204284170974,0.06406735357927362,-0.10250764047365886,-0.21525811210807597,-0.004756236059581463,0.022880585873087327,0.002438899072182915,0.03613004784627976,0.009095140994601849,0.013578362829909037,-0.01656873778769787,0.051008686208822596,-0.08716335234521265,-0.00010584825557598918,-0.03739630368077453,0.07026295176634884,-0.03651103032745171
MIA,0.053905185988403055,-0.006806842732992599,-0.03142374499971326,0.023180302462024394,0.042347583096328446,0.022455115594784077,-0.043595722561986384,-0.11551057049449237,-0.09950364854321561,-0.04181883416418911,-0.03942439627300334,,-0.03213542817206245,-0.03680061007920081,-0.08359925253646706,0.015590837069193203,0.12645050616687117,0.10991006228069312,0.1696081362037552,0.009372626193177337,-0.12134324478310435,,0.10140752376893583,-0.04618837598809329,
