,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.017126731928402285,-0.00496102628801277,0.015330468730535916,0.021631621832863077,-0.060036413955507954,-0.07085277369764552,0.0003711809063520484,0.13454562775943657,0.00670325028751234,0.010142085686213395,0.008009358649622936,-0.034326359932138846,-0.02683524795672669,-0.0263929006858392,0.012533780338310619,-0.023253151172562152,-0.006701357864359406,0.04902820102993227,-0.0239560573956667
QDPR,-0.04226495737092256,0.05966055288315754,0.0177704439729459,0.014278147002924464,0.00754355677512517,-0.01400224996163593,-0.08234274720738995,-0.14561985330330068,0.029262748226189596,0.017097812846162814,-0.023245523779864996,-0.004475409787497268,-0.02450318384870235,0.05339604082122909,0.06593990146327441,-0.007850406782348574,0.05298988652974947,0.07605160431036836,0.015768607101961846
POMC,-0.042177740964537296,0.009068477748021452,-0.023491918988836902,,0.006976875429265294,0.017033204328571017,0.044935505372199674,-0.014251673097742366,0.032275232420329376,0.040641206590960315,0.025304986142330517,-0.02113373746381719,-0.032010701953409756,0.031581082393860226,0.03243434317451329,0.01764624818260577,0.019302571230461994,-0.01829250775775937,-0.05975639319077141
CCL18,0.04670518032905626,0.02185867387129251,,,,,,,,,-0.02695099657500363,,-0.04142326656522987,0.013583778241624293,0.027369175492168794,,-0.05222367296223612,,
CCL17,,,,,0.0006001028039857369,,,,0.06759132756350883,-0.016878932023101822,,-0.01361140545300975,,-0.025964809077384063,0.07024566337749702,-0.007842028383372526,,0.06509177932354317,
VEGFD,-0.03375278495966312,0.04907990418880136,-0.018936680917251696,,0.046504343485209355,-0.0053353340486394325,,0.10089105280106953,0.008926234659136275,-0.028425924909765456,-0.01871435973266654,-0.014587764814635426,-0.04666794013505467,,-0.020545264536655023,-0.038603635214736774,,,
TNFSF13,,-0.02543060979195893,,,0.029839828443877326,,0.003589971374017034,,,,,,,-0.04036725703937905,0.1010702024691965,-0.0010353416842989653,-0.03524369812750567,0.053606282866938505,-0.00034270763071531644
WNT5A,-0.06673781332396936,0.023612091166526013,-0.027184481942460842,0.036294196101154294,0.08636136743072478,0.03258598233216775,0.06835653212527484,0.161216969531943,0.019375940476921198,0.03555833951814644,-0.060849006965040746,-0.05699334076971158,-0.0043681929630134675,-0.036679652494485716,0.011308696125646792,0.010555727030810567,0.03507604315146005,0.05857371598661335,0.038135711304997176
CXCL8,-0.07577123806433053,-0.036014256615339225,-0.01773118559804074,-0.052817239799592006,-0.0003417599969991432,-0.05054975703820253,0.05606730104408033,0.09138631396366252,-0.051435590017408564,0.019378787503504722,-0.05109152123756194,0.00975588189214495,-0.01157822300980688,-0.09553463647171445,-0.06277026190641506,-0.05196662224533523,-0.023303146988014653,-0.03178736687004403,0.041336051769479534
GRN,0.021381331140477074,-0.04855367710235017,0.025908626578675747,0.04521731393762751,0.03419121024791527,0.016791904045605113,0.0735920259734056,0.12377906704944469,0.0484653100903702,0.026023504523714037,-0.06024097769969559,0.06435591469283918,0.06274099897049366,-0.004335069042608037,0.05146457547087298,-0.03299556667097633,0.033267919704916146,-0.04182509506055145,-0.03799522762122145
MIA,-0.04537719901166194,0.015110291057823329,-0.016840959712239822,-0.042053466747696513,0.0361888728210889,0.042078772302866045,-0.014057245134658973,0.1741666944184937,-0.007224624492547003,-0.02267613089817034,,-0.019978612435314198,-0.02997658800221936,0.08591818448153202,0.06768987881014317,0.04698351308035925,0.020778450822172324,0.1296493968733514,0.03706441129757389
COL4A4,-0.00016493489428263882,0.029515562440148767,-0.02832147821449923,0.09187506764453712,0.0021719834735809116,0.06094945008507999,-0.009971243349010582,0.07745038332464788,-0.02731034137646481,-0.02783678570029549,,-0.019379995250763553,,-0.0012677899520194933,0.01885656460355288,0.013487013411400857,-0.020015641043036412,0.015016745681811954,0.03934211028164704
TAC1,-0.014269962989470726,0.05646645421437991,0.10489157466523107,0.05849521685647933,0.039717460275138956,0.01600236874837277,-0.052079278685900295,-0.11160021645128038,-0.012725647102412507,-0.0002135647985019939,0.04401183618881388,-0.0030389570887455596,,,,,-0.01927786499153335,0.06838356468684835,0.08082358244862693
RARRES2,0.020943165639164683,-0.011679178524790201,0.01468378629510346,0.0058343336076846905,0.006442942210217969,-0.03190932624162041,0.08819759852265618,0.19366878760333087,0.05961191282172441,-0.011671827854720904,0.016904711783531222,-0.021957995564092208,-0.040712310868731394,-0.07860270019675021,-0.004643294074813945,0.06335813369366874,0.0067140774607179834,-0.0331078109017871,0.08621577260314262
FGF7,0.015585015744654278,,-0.02137354595762841,0.10871658749084893,-0.019454312034554864,0.013159511277794,0.08277189854570095,0.04551143469034478,0.0039452460184028395,0.022318810167186384,0.07545817443436266,-0.010691634809834726,0.025416378787205457,-0.038649004863109945,-0.028187173257973493,0.028309321961371658,0.024387587028578586,0.015818669253262772,0.07376225458438886
EFNA2,,,,,,,,,,,,,,,-0.031980631176262396,,,,
HBEGF,-0.043680409204301586,0.030737874839135926,0.007662143478371165,0.016516151922332096,-0.006043435273465133,0.0395779729845806,0.056937028151160946,0.10855116453335333,0.0012736663909879023,-0.037532956975741605,-0.07546106086865892,-0.005637960995246789,-0.08817604991917577,0.022605570920336274,-0.010159224887564215,0.03382841487324937,0.02156516589174265,-0.09805552046607836,0.0661730142963736
CSF3,-0.03397804172992317,,,-0.03579184055155933,-0.054288352386359824,-0.03840499366465648,,-0.029892159967047326,,,,,,-0.06130994027052363,-0.03077652005447124,,-0.044995254856615576,0.057754582957632805,0.10101234518094483
PI3,-0.02595292554657119,-0.02587975373805555,,-0.08479587604127307,-0.06692283422805466,-0.024903017140231177,,-0.027640642405597587,,,,,-0.06630782075845951,-0.10010057141675598,-0.047020491861162125,-0.015333018195908566,-0.045969954815193316,-0.07139065173585415,0.08448254133837456
PCSK1N,0.0409486454942357,0.03397687321131558,0.0009201592215390741,0.06615532403544731,0.09975995694610962,0.09439096351868097,0.03488500180157997,-6.780964479102523e-05,0.01747026092942967,-0.035261530419919765,0.07967212697815912,0.0511633635102757,0.007736499967488636,0.0450905222165506,0.016793045796475888,0.04100315195407348,0.04169358532690169,0.1448720344400952,0.006254184396626006
NTS,,,,,,0.05448865885656805,-0.03006731614658447,0.03768453204009933,0.012632944526045683,-0.003917017128874339,-0.04049230238083766,,,0.00019664847236858964,-0.038962330334207554,,0.09485672594737435,0.005238054420631016,
SFRP1,-0.0036346607042972746,0.01058144481822036,-0.0034571144545226624,,0.03239477224315664,-0.005984098775502144,0.05252175355337666,0.01729502437876492,0.014665976939611396,-0.0009208137177328661,-0.04837146389671499,-0.02901248420285857,-0.010658541577189581,0.01919183540466589,0.07185163974870931,-0.02499405756208348,0.007377144797910312,-0.008107781522136618,0.02937152981314163
CXCL13,,,0.044946590204880975,0.013182375931678848,,0.04922119778947845,,,,,,,,0.052845443648373486,0.03520802551958101,,-0.010200960969943221,,0.16549608072869104
MICA,-0.06325488001398238,0.0643246087735773,-0.03110907595672387,0.09775531712813432,0.0007939770645845138,0.038352616882517315,-0.03372372660926324,0.08680925760867399,-0.027621387761094802,-0.002020749541215107,0.0015949241467282528,0.00752644836633168,0.0768543053401055,0.0038593893429439544,0.10748778578133339,0.038649942929595914,0.03976837625877747,0.02457988261728176,0.0019383129512259866
TG,-0.027085922554532748,-0.01823730308584687,0.10878768889744363,,0.0039738772613527925,0.06747513259967886,-0.0347056089768346,0.04331117496632876,-0.024400128412280092,-0.02804550681380596,,-0.02044625159973114,0.1004890938516964,-0.034500739689530116,0.08621861672576134,,-0.037031786170214846,0.02464480879248659,0.04594494544636859
ADA,0.052147502370756146,-0.01393807885152485,-0.026999200008765656,0.010369347510430648,-0.013458316699826616,0.0679160175103957,0.005637179488862589,0.0695072383855666,0.021780715909966754,-0.038800651533499715,0.011816306124611962,0.00300913451912626,0.06473284793377229,0.027771985645052514,0.06145586554840975,0.018833308633475526,0.004489767546247522,0.04670520518311068,0.09335266969268163
LAMC3,-0.024299930135611332,-0.003093608958544238,-0.03196993603971898,0.0024897029463156217,6.492290535477262e-05,0.0984668573983681,0.05518179147219601,0.07893873531714024,0.006744611294596918,-0.044910127027764236,-0.0063834921408278174,0.0016662442987230637,0.07807036651321321,0.004171729610882746,0.12920825325126342,0.016452494185147985,0.045287396500302904,0.11403509382622816,-0.019699024260703458
CCL7,,-0.021435625691670693,,,-0.031007688845109942,-0.006202378080959206,,,,,,,,-0.02791850689271163,,,,-0.008265135222493806,0.048601023890322656
NGF,0.010429999553588469,-0.027678397298624507,,,-0.05772609181789039,0.039325967979736566,-0.033118459599047446,,,,-0.04049232904233215,,,0.05863987936866028,0.02377274750357209,,0.07495244874943813,-0.008574215595498692,0.07934225118230503
TNFSF15,0.024702540938677093,,,,0.00020601619748850637,-0.0009668440101063833,-0.04021307061440413,,,,,,,-0.026251662986559007,,,0.0015169195336279676,-0.021273018845227743,0.15033846122295685
HMGB1,0.04840447964125886,0.025096085363061908,-0.0320954407729977,0.07291902203722145,-0.03950321075529886,0.07325017319720369,0.031838303148002206,0.15366802709472896,-0.026281574170441677,-0.01872926505841861,-0.004599428659550892,-0.054331812544073044,0.046525487032748884,-0.02131497332414116,-0.05307996343442888,-0.043385089772150706,0.01757970151160895,-0.0017289637956101902,-0.05263656791923235
ITGB3BP,-0.06402563673727955,0.050435234013605224,-0.01527866188668635,0.02318853558771716,0.03762018012778682,-0.0431547722403082,0.05662201564985208,0.11535399305859058,-0.002110782478221423,-0.01245307852923634,0.017890959138359305,-0.02789293488966809,0.023828646537804893,0.019694520900938494,0.03145600083051633,0.0650184907691937,0.027908836971471555,0.00511873657727455,0.06593967493661868
AANAT,-0.03508637511834071,-0.031099831675855266,,,0.03572216608158792,-0.0029958622981655927,,0.00795852937028084,-0.03368850487997622,0.006032603908284029,-0.008254400702350078,-0.018258398470218373,0.022846643558687714,0.021975261657782862,-0.043037267748914164,0.02032047664853937,,0.10849628571635583,-0.033441703149003514
RELN,-0.03375276744057079,0.014252448335562039,-0.03441640662947344,-0.026426099979212234,-0.02303174655995158,0.009830318026660265,0.012743015628199163,-0.06765310084344298,0.01622432393548376,0.04066791493756515,-0.017872031744214187,-0.0030013910628120775,,,,-0.02828088739093941,-0.033750039135989396,,-0.008615104347721966
IL15,0.034422861608686225,-0.023762592986138226,0.03618057200950556,,-0.006749013841145585,0.020788504398585306,-0.0007512512695049328,0.06925047879824761,-0.023361168320062235,-0.01306645746659792,-0.05567759968032692,0.002495320410753441,0.0077057526454265,0.0995655153416961,0.006819108240087428,-0.001556526279981979,-0.013753711879200882,0.010360982315974824,0.023488120749496307
UTS2,,,,,,,,0.0548764051505771,,,,,0.008696419274196175,-8.405967263792865e-05,,,,,
BSG,-0.052034214934015124,0.015958315893726288,-0.05385781486490278,-0.02181366119217933,0.05022582982471462,0.002183363439127296,0.08968455662272236,0.01720254969017184,-0.016720107858902614,0.053456324526172834,0.035445116739499974,-0.06674136943217736,-0.15080360067083148,-0.04275047612453247,0.0854088718300615,-0.03793542989495926,-0.04135709216221923,0.10971541927038855,0.0262800647531341
ADAMTS3,0.06899653857681627,-0.018435501305894463,-0.020833262585377755,,0.0046354114416031255,0.007376183120469328,0.036433679663005446,0.14967829554093526,-0.026597592790105845,-0.016027660428672545,-0.005342519723773382,-0.002761829433873569,0.06313077409125271,0.037599408388081804,-0.017794850392198688,0.03027168875463514,-0.0017508818665861144,0.05420775097609619,0.08041296279802514
CD34,-0.03187791157355744,-0.007134073006109146,0.0325676620494802,0.005545073065670826,0.0005718114874479645,0.07535297403063887,0.046793286944309044,0.07923935156634283,0.01453987899489861,-0.0308296509207704,-0.024798145098268023,0.050234676714476935,0.1416087122998007,0.00653966114066299,0.08305797482080689,0.03909812356249506,0.0399302904673728,0.013762740455670794,-0.007660701939426146
CCL23,,,,,,,,0.03469991775962808,,,,,,,,,,,
PLAT,-0.0480646018275749,-0.0011182675898671426,0.0019367075249638443,0.09294427726597106,0.06996728643154505,-0.044578964070726014,0.08533764558916154,0.15570253600358788,-0.002498338677874166,-0.023845918777946215,0.03251830222541525,-0.05195243876150571,0.0247657368927238,0.060531891635599626,0.10834179319430648,0.06258927081526351,0.03847623847944921,0.03602348997297667,-0.06563184289116557
NTF3,,,,,,,,,,0.004190093455412508,,,,0.0618491091363206,4.341547779325883e-05,,0.05601069637693354,,
LTA,,,0.08404163592421068,,0.005246580724120104,,,,-0.0008387630677867858,,,-0.01693382278199662,,,,,,0.012936314561761818,
CKLF,-0.011385721396680063,0.031016954643241064,0.014030297112081931,-0.040494866049460794,-0.02754505006030169,-0.0019651874023272464,0.08583685775580595,0.15918365355871858,0.05185356138858811,-0.01989918755711816,-0.007822757471132091,-0.03611466436514714,0.12136793714237344,0.06113206636849338,0.018663329858466107,6.339698722730303e-05,0.017126190442396237,0.08134291277998702,-0.016309193030498832
CD24,0.029340646459528014,0.054560482569678014,-0.05913533367644657,0.040483976998743273,0.03796240774419107,0.02910971231051871,0.09794687079979499,0.029218379408543587,0.053485292808875734,0.042583310237536726,-0.05115626370841871,0.03522549223515742,0.034131883303813455,0.027967121552248047,0.052286506197893046,-0.0007828306544799853,0.027428838250086185,0.020595598767300542,0.06684310560628619
HSP90AA1,-0.03887358831553658,0.01911668959379914,0.0009332049802415938,-0.0455409589666853,0.004186718219280638,-0.08302489895473104,-0.12395402068132808,-0.16428637159337317,0.029592465667792042,0.05182079002251269,0.014947653979518832,0.08380866297766758,-0.09479279598700083,-0.0987457760449277,-0.11150487461780538,0.07757521143150489,-0.03720783122076374,-0.06794388395877773,0.04500311144749891
BMP4,0.0716497972939485,0.005525537692237671,0.07773603011765562,0.02716541472417336,-0.001125910848479583,0.04500361751031039,0.11394148030013151,-0.011752383061991613,-0.02169822467019215,-0.0009756357702739066,0.003987572966185991,-0.01442936601041818,-0.016119452692901177,0.02439661841303916,0.07108879962982761,-0.06581321097146786,-0.003635624785105873,0.1020079333336692,0.054024809295099605
SCGB3A1,,-0.021435623548136766,,0.03323338101087016,,-0.04288899546061793,-0.03652626479808464,,,-0.004881127362110084,-0.04224678090520052,-0.011816197596836745,0.19224735295601048,-0.012381298262884229,0.02951743087415709,,-0.036939459866162844,0.0393223361946958,0.055262568577651335
IGFBP4,0.059045340615915355,0.0027604933600998784,0.0031184451133226664,0.04865102168170905,-0.011749531286426548,-0.040917539526989524,0.106903095993654,0.08755085656859465,0.007992343316315579,-0.020223807722945797,0.03487925727703488,-0.008451058352742657,0.05656175730160763,0.005386155521625736,0.057100930530901865,0.01721225313824893,0.03970163370592993,0.04545688985411325,0.004361767268195346
RSPO4,-0.02391374372502878,,0.008628626797140139,,0.04660245619026979,0.0015420513418918065,,,-0.01876525129694936,0.044163425387871394,,0.005338866211637762,,,,,0.04329946371516315,0.04826204687168554,0.008533335301799873
LEFTY2,0.0806086751122346,0.02295316504911786,-0.013383552719984752,0.11177074151567508,0.003046118267035331,0.03591079640268789,0.10870454065296838,0.084168857874244,-0.034307309179777666,-0.020047683574165316,-0.04049232904233215,-0.02090461511363408,0.1282462119305454,-0.03303465224747126,0.0527731375729536,-4.868414274805372e-05,-0.038321160563854824,-0.014304791509264838,0.016162955006535938
PF4,,-0.006448565229476054,-0.012026457023707748,,0.1009176897254616,,,,,,,,,,-0.0012938038749260613,,,0.02581609506775877,-0.044474268624184826
ANGPTL2,0.08840955518338241,-0.012526633839939445,0.0402387578550467,0.036760140201228385,-0.0197176663557319,0.07203058580829755,0.11485803016732714,0.08916388559688122,0.04766813196054938,-0.009340006274386818,-0.049431269210505765,-0.06057752224673181,0.04083747782956138,0.0700000075542809,0.06842238609565328,0.015122911820110097,0.0483495839150454,0.03626279750846025,0.01771490867206682
LRIG2,-0.02166002527045088,0.02634002090760057,0.0080530314749364,0.013761894271142104,0.04720541688803717,0.06365153396130006,0.021632661554220906,0.104183143729577,-0.0024368281430750447,-0.020727730957672573,0.02606213484956475,0.039964808718384766,-0.05479280624726631,-0.010370059576100495,0.07420392503200257,0.011480891863166491,0.036363067457841486,0.06188316840284964,0.056149616404557914
ICOSLG,0.07601259164715639,0.050529045997419746,-0.04510039303493504,0.020350498697968244,-0.017761142815573134,0.0388069215507223,0.040643762708855044,0.054268835632623365,0.027960086448860083,0.015195685009421346,-0.03180332846445683,0.0011898400882927836,0.004790166226940779,0.06635231117799638,0.007719505787003486,0.015586183346944444,-0.025396269978563726,0.040718856343026084,0.06759414430129444
WIF1,0.04431878798327134,-0.02258686192282509,,-0.036866422289075315,,0.0036268228051349635,-0.0768063815506619,-0.07613929501930963,-0.02583639302863276,-0.016561740803963575,0.02289446145740978,0.04556300811770488,,,,,0.06843754073213414,,0.09101196046474262
NPPC,0.017540208511590424,0.016369363210416564,,-0.025569293967389776,0.014671341050584989,-0.034310815544693535,-0.015786747300353586,-0.053357134051792376,0.0225065322989983,-0.029996327694435207,0.03325404284607334,-0.056646542459614806,-0.05830132090325442,-0.04313478492425636,-0.02410711310567435,0.026773959652514445,0.0263150145203723,,0.1076028386058822
LYZ,-0.03515955798521331,-0.026545986082314354,0.007298957434316062,0.0385683970352871,-0.03457742855689613,0.02728830439756046,0.04735461291867679,0.14779867329846655,-0.00969099272062024,-0.060387910008531595,-0.023996851766226193,0.011729959107229323,0.10452476282336998,0.07958139539213906,0.06587579280788777,-0.032068560977040306,0.046540480024487685,-0.026871280589201057,-0.06806745228710238
EREG,,,,-0.025407614979010357,,-0.008142881652616072,,,,,-0.041654773172620896,,,-0.018961825673522836,0.052115006118014125,,-0.0161201098665282,-0.0379301043885276,-0.007497201134742716
SPTAN1,0.11157249498484943,0.03658112567128347,0.010833107223138275,0.042318637923807974,0.10591610775542915,0.0143926706535556,-7.955701116164445e-05,0.00843610300926075,0.09016089911841156,0.06297083740284014,0.05332539179522467,0.049440803745077415,-0.02204268729489092,0.0560453278078787,0.021144189100819416,0.02914053351885887,0.028929704226256434,0.1479603397026829,0.0450018120558816
PTH2,,,,,,,,,,,,,,,,,0.012360115837392573,,
LIPC,0.10233632194357921,-0.027222731278264457,0.1255731042800689,,-0.019215353911727812,0.015341200308934197,-0.00831515298931683,0.06036942694547472,-0.010209928526902912,,-0.05132127235883212,-0.026601452030369722,0.0971883368722401,,,-0.010133379150074366,,0.09535680696300364,0.006135915044088138
COL8A1,0.04134293870068637,0.0001774263752218983,0.00946323388113061,0.06388273231526899,-0.0016496633410488478,-0.02509716493661699,0.07001668972030872,0.04271261145289437,-0.026144844411429627,-0.003108673375143841,-0.06908912740898732,-0.046484313629618454,0.004982440850701655,0.014309979126776078,0.11043509102779474,0.010945677018366413,0.031041285941075032,0.020372724947842875,0.1010110719234151
GSTM2,-0.023344442647970542,-0.03539303380337416,0.021978162610537092,-0.007259522413057695,0.03873489386221261,0.01956362358393228,0.04028906094557163,0.079759697550469,0.021379387818483066,-0.025458076084126473,0.01081816990308009,-0.024178818637774786,0.024136766929556987,0.004350506359352718,0.007779049755095223,-0.01423019846779504,-0.011794901725188258,0.049518243712866714,0.021683679361347106
IL4,,,,,,,,,,,,,0.0658886193030927,,,,,,
SPX,0.027647468446647703,0.034810514701042565,0.01633283159676282,,-0.03576019948059511,-0.0053063495830817636,-0.000930922194013155,-0.07027160421253212,0.0020832097839447446,0.019411851365613804,0.05441197234039317,0.061809044376214727,,-0.014934074395634616,0.16041240478501645,0.01131696814169201,-0.004089055626026878,0.13874775759694033,0.04217856430496738
MFGE8,0.03743869025812844,-0.026536359112002125,-0.01879109415015533,-0.05098168581752115,0.025000832450347912,-0.028788193352240716,0.08533940058950915,0.03860429602288029,0.020888845433210023,-0.016552018985614796,-0.0027777627646356686,0.00025444210794449364,0.06731391662064416,-0.007962786877476999,0.11430092125389323,0.0008840720212322121,0.055034961163263306,0.007672461787527531,0.06220964140735149
TGFA,0.003802993053502951,0.06470597959452538,0.015940492262960248,-0.037248743116385055,-0.023263793395013894,0.03788741822563282,0.04604223740769192,0.07820034234923426,0.00417138460684932,0.003479262460751778,-0.05011972019942661,-0.009104828272811309,-0.11135464200240772,0.02900034957166734,-0.00709463948018632,0.04185523275385606,0.01151212459120511,0.08322855890866343,0.056316163748384156
SLIT2,0.02729958766310521,0.044021227347851896,0.009518469345844337,0.007551656160701257,0.011219917042469829,0.010946262976231799,-0.005742301007732965,-0.028918604592028992,-0.007521925543443128,0.03840370548877532,0.028354177966706966,0.049669089427164706,0.0013166585793638597,-0.01357300526885852,0.013444803685521148,0.03530142787747023,0.0025784797310028132,-0.022103613778762524,0.09977487261134348
PLTP,0.050272411611496585,-0.03999516008943749,-0.028409058934841087,0.042070836730381984,0.0394883836845926,0.05713390995870259,0.11202073515669847,0.16221671487388653,0.0165544731021434,0.03498965984224713,-0.06602395788801678,-0.008478287138590853,0.03532830047050546,-0.01981302133969127,0.04369372286529918,-0.01751264925026546,0.043039383088201114,0.06042371585696345,-0.015884840044449396
APOD,-0.003684933136964249,-0.03344201629652076,-0.01645682484706362,0.041087909327701,0.02536464301080721,0.06561071742491473,-0.08139132432614529,0.11230519708873682,0.03219823575194971,-0.05518892398401099,0.028992792398079434,0.054026936460566936,-0.004939687866790484,0.08360525532510817,0.11561858060512151,0.06703134527003834,0.058373008459035675,0.09142268890036308,-0.04914314908711822
B2M,0.0028899523841481897,0.04109948997824612,0.0627294384316244,0.05039701184538144,-0.0751373855866604,-0.0065821474782618555,0.06958231799319885,0.16999785940623677,0.012239089538581008,0.0018848252686954206,-0.049579873926558306,-0.055598602176403694,0.14340192513649527,0.02325481953873325,0.06651656505227489,-0.006829400653763955,0.024419671364778343,-0.08386449888967715,-0.07418850484956223
OMG,0.08086108875206242,0.053041092345020434,-0.0036034151978232907,0.06468636184714421,0.007296939262624971,-0.02176671048966482,-0.02695240526250915,-0.0908464725666715,0.02558558860116127,-0.02123160592116238,0.09314384924489282,0.08008267806265774,0.11634829546361415,0.12419902213486428,0.038609800705463854,-0.018790674722794175,0.019945888953523488,0.13399251129695086,0.011741419991138828
CXCL3,0.01762010080407409,0.024059416244500708,0.0026682724751443928,0.0034966661975653593,-0.07025873725767545,-0.026856029265589953,,-0.022160734594444013,-0.01084972099328079,-0.01814718569272688,0.05411758212844341,-0.012195418887861348,-0.047694679409129255,-0.03911817945893029,0.015517908261648911,-0.0011258186562363214,0.003998616968463728,0.01319564470875296,0.05393014355355532
CXCL10,0.02550265274400843,-0.017917390238360795,-0.04033338664548594,,0.06557191896277208,-0.055880450313020136,0.13070778095788643,0.19588566639102262,-0.015713412371770624,0.026082485287450524,-0.010205026019444209,-0.019379996475102048,0.06180025526365468,-0.018704928193637227,0.002075412805412914,0.03011302044296538,0.05920702731768931,0.09155235633120648,-0.018544634604289987
RSPO3,,0.09958020405396664,,-0.03579184166794675,-0.011451006949872557,0.002002910014800597,0.04369540976223282,-0.052368685977193664,-0.04563525805419813,0.01526823131367149,0.009930240070768741,0.17464303334804857,,0.015583169796317053,0.006740473603956655,,0.015540786384305097,0.013564813326108855,0.0827777089574251
CORT,0.04142316061077597,-0.003636085133934719,0.11878268963637906,-0.002250424275961652,0.002877557881531406,0.016500267536189914,-0.013951507827505203,-0.008814994239073224,0.020958749424602137,-0.007112178551207072,-0.02919592195550767,-0.022697696483802526,,-0.002698197800705668,0.07710094858670499,,-0.03868622452496323,,
NCAN,0.06243473455529636,0.03440739889790367,-0.05927554579484172,0.030631943022775464,0.021197196400377958,0.003756470327386872,0.11919102291016882,0.05547283803109405,-0.0099475813163238,-0.003342576333056897,0.006741535551540982,-0.01675540344908513,0.08298033753705088,0.0540657345741565,0.08835953794382036,0.008027761115014756,0.029617493225237084,0.11839538010154801,0.008900637497677132
PRG4,-0.020051000193537883,0.023089797081191923,,0.025508216112205075,-0.02047226076268008,-0.034314101087513815,,0.0432180076446172,0.005353267147579667,,,0.07560860415170763,,0.0012835211977719342,-2.3217425154033555e-05,,-0.027520713465188,0.04136956225495748,0.08577588874942878
ZG16B,,0.004594797030964154,-0.014471886384454293,,0.013688013293367116,,,0.05874287481443708,-0.011170206711914597,,,,,,,,,-0.024297365515138003,-0.0379411124090447
TGM2,0.04760208661894697,-0.05167684426527375,0.006585202672734988,-0.04901602531368357,-0.0662806114636545,-0.019977715418472472,0.03068764816787313,0.08824124993268698,0.04183291777250567,-0.04195512198643397,0.04799968683859912,0.037745059710060425,-0.025998672319986933,-0.0702651687529341,0.05760829683910963,0.04087853456375389,-0.0009781712296188327,0.019571930789727392,0.1094068174623338
