,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.029894921276677,,,,,,,,,,,,-0.027608088265725153,,-0.006146406219713734,
BMP1,0.11223034065186194,0.03671517184950054,-0.030061820826209777,0.025591256730916608,0.029124633024015384,0.007218016500312965,0.05195338554077931,0.07917491078165982,0.01330975474048367,-0.010302159151161595,0.032978861623563,0.06944957547374166,0.06635076200828775,0.008412743070748675,0.013500635867145583,0.03538192375768959,0.09805337207629766,0.07488881839128937,-0.024247816385316114,0.087687107115418,-0.003145856942908852,0.007463877133187892,0.09809719570396533
NDP,0.023263624680701082,0.05685324757932196,-0.013958440325625527,-0.018106306196795662,-0.012631537554030339,0.04075191790784002,-0.02056219025089693,0.044223378817350924,-0.027779574506833882,-0.013603049900530196,0.004662201622703657,0.0814186569733835,-0.007941604722968638,-0.02801453895907351,0.08841724290655881,0.022894079813691785,0.026391652633977376,0.10810474969131377,0.05893478818697687,-0.020925987899301928,-0.013888202334871114,0.14933550179204036,0.0002555302953967598
TNFSF18,0.17132948279953422,0.004894861733353029,-0.04447506580462732,-0.02998952651923004,,,-0.012213189292916794,0.07222870028628228,0.09152511188392083,,,,,0.16345693737574038,,-0.023924504219694265,,,,-0.028471734117067084,,-0.02083652930400423,-0.056094086925358784
IL36G,,,,,,,,,,,,,0.062384410913642524,,,,,,,,,,
RTN4,-0.008184843675490229,-0.09521996636311257,0.019895521211105025,-0.02817235498709897,-0.040838719401376365,0.07238392679289148,-0.06903252280868748,-0.051429767480830134,-0.057874658640191506,-0.037000749139303034,-0.12002001778260968,-0.07174135356192946,-0.04095330495522825,-0.090603756679352,-0.02939570598142738,-0.054994499304746924,-0.07873839786701649,-0.027508252913639477,-0.034407192682727905,0.006095688434585661,-0.029638147228181932,0.0009247562150529374,-0.07717705426134389
HEBP1,-0.03927288946356701,-0.004491784472540093,-0.0036549422891303503,-0.031663562818431634,0.01833066224274205,-0.00048145831572117266,0.04588419900507582,0.030044324094527692,-0.035523036887639844,-0.018848425587979997,0.10945617056336689,0.036392962069024266,-0.04851302507417444,-0.03125305746407606,-0.05204726475379913,-0.0663304505096161,-0.015871015592874023,0.036797991416855164,0.05903093772717558,-0.0036744743990349375,0.012828813720141595,0.05978724249493449,-0.030152994226943175
WNT7B,0.06322899745645412,0.013679402239841024,0.022211005593230988,-0.018628564235715756,-0.0074623624398746,0.04874500643519411,-0.004883226597315477,0.026976798437491945,-0.03953024096609582,-0.01233231221151386,,0.05853803063660263,-0.013346854354213589,0.12799145626231678,0.04241059779809679,,0.025391809132147017,-0.018194442313363507,0.13308390028091543,0.0010474972273191226,-0.04089352412534761,0.017272754037765653,0.037308089043284226
PTMA,-0.004388574576462587,-0.025880548061608884,-0.008601083513984696,-0.008261775172576747,-0.02421854831268447,0.033746626171253305,0.060852372596474545,0.0025199274575757173,-0.03434942133206693,-0.017018355714985913,0.14153713760201078,0.10783004101097982,-0.006156673542822901,0.02573938302525782,-0.02454875644895251,0.01866622925204555,-0.08581282334849731,0.0057489647626763375,-0.07255327752107595,-0.038902209042419006,-0.024904945805812546,-0.1042090534865502,-0.013968348126910375
FASLG,-0.01698505788605276,,,,,,,,,,,,,,,,,,,,,0.06370024461695938,
CEACAM1,0.09307969133668494,,0.023936430256170968,-0.014296302618219332,0.05100253655617731,0.013092278460329123,,-0.012923965043070772,0.0009421107100917314,,,,,,0.032708653123166766,0.06373934687127171,-0.03265243293147425,0.03210613896909318,0.02250829185271088,-0.002575958064679012,-0.012931274243817242,-0.04521685545847575,
PDAP1,-0.044030406249779164,0.013712965405974095,-0.017522347700160663,0.003274967606743837,0.050082930055581905,0.047398784461860376,0.09516275324035238,0.0834723680858476,-0.04431201439734548,0.009526004599171915,0.02216806297839465,0.12895491630197423,0.04626174094678902,0.07472429594653512,-0.013776812024024929,-0.043554496875915893,-0.011454749130024406,0.035915470379587644,-0.017431832610777354,0.07442782636546919,-0.02636980690691746,0.028134743257240052,-0.004527760973404784
QDPR,0.008966642352703622,-0.004372774113645053,0.001455666052959052,0.02420305380119045,-0.03727971423385578,0.08562237332222705,-0.07337159780731095,-0.1032613753180925,-0.0070499597945686086,-0.042040355872324714,0.11371886096120298,0.10378144034708281,-0.035879429166419514,0.0032964570973083346,0.024946579183824945,0.07425743647973701,-0.07212406053390855,0.02431915163140566,0.049941284343372125,0.001243433123578408,0.005368578571203077,0.061256319263479374,-0.13153578939221028
POMC,0.022863927657697423,0.03142757173136917,-0.02837558662756219,-0.025402248883320325,-0.00013955227466350836,-0.023465986852465887,0.039604733719737995,-0.007469030934363095,-0.02084968864657262,0.019614220976988107,0.00619542467791396,0.014163029232841701,0.002066776262102276,0.06672838887486868,-0.08046124140898371,0.0726099568729556,0.0794231344555097,0.043933124980744864,0.062052591052489836,-0.01288139665799843,-0.04440013581270616,-0.01814683464804067,0.06929148847188885
CCL18,,-0.01672221948275735,-0.028994752713817684,,,,,,,,-0.004853430890667212,0.10191059200419901,,,-0.010627189457975847,,0.017306369413970367,0.030616825301881884,0.0004159362300545604,,0.013952024502953958,,
CCL17,,,,,0.014608846793157142,,,,0.06516177858016718,0.07980845338659133,,,-0.02201375270464845,,,,,-0.0013350136804332318,0.003555218072330667,-0.022265368777864034,,0.11045854573260581,
VEGFD,,-0.03756635323152606,0.03642250935693393,0.10413946170499698,0.023409037015342065,0.01688285629596515,,0.001915635502047831,-0.0005307440540586256,-0.011196288563325045,0.0454205491887057,0.18834210448257915,0.07657777097501244,,0.022944424095060076,-0.021553864606680753,,,0.0061474986245194,0.00014211259124706805,,,
TNFSF13,,,-0.024048139051771906,,-0.01960141446172235,,0.1435848096542547,,,,,,,,,,,0.038105010288570516,0.05036335612302632,0.014043615658586516,-0.030478227689260153,0.005799214651781919,0.05529052928373744
WNT5A,0.04716023693809387,0.04157154795919452,0.02839893214810299,0.09836571337640802,0.015302102096474757,0.022475313433841623,0.05992479215875635,0.055508153658719375,0.08522686348544521,0.007541276716775735,-0.022571900666260167,0.03744139399982556,0.03676901573669984,0.06662387738275992,-0.0015623994354905632,0.029452597109858328,0.07083549461118564,0.02376672872258031,0.08022880421901851,-0.008031267840239123,8.326665878196316e-05,0.03790613615083433,0.022956173449077494
