,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LAMC3,0.038329366726519,0.08459671165169731,-0.0043175674412838675,-0.04490139646897405,0.033190059584852105,0.11035763511243601,0.009375487380902159,-0.05515187661941842,-0.03449536838661703,0.07470470096840068,0.004677679756036321,-0.0002947493796987284,-0.08465038632836606,-0.01247032798853521,0.07013421178986128,0.111941850927914,0.03838637059108585,0.1373777440444984,0.10149730236263921,0.12283203561644469,0.07596249613233093,-0.06030238970035519
CCL7,,0.03332549639679553,,0.05217139794200127,0.029889210866307855,,,,,,,,,,0.009057271313960587,,,,,-0.053807302148348383,0.01075964218406776,
NGF,0.012337648487324045,0.06576515142370239,,0.09088438601266301,-0.011211400263949057,0.05646695473273353,,,,0.10944100815932266,0.09962715010459877,,,,0.047010451849859275,0.055840448541257914,,0.062491512998940714,,-0.015375995082124514,0.03505692980877698,
TNFSF15,-0.02748349824760865,,,-0.005229555545135708,-0.014135384126206149,0.05884683682806399,,,,,-0.020151508976672748,,0.1992385666870474,,0.013203918293144845,,,0.033726685812526434,,0.010962380310620103,0.10174556117054741,
HMGB1,-0.01790079279106795,-0.08780779474743364,0.036193931067766,-0.03795983002880944,0.04899672595294265,0.09973575570417093,0.057412285939612284,0.026574204585053628,-0.0007098353227371474,-0.01612842165488304,0.07232603332761608,-0.010861748816217933,-0.03188463130377984,-0.021790817784679648,-0.13955868996828064,-0.15309561846546738,0.01668541624383604,0.018559502771208516,0.12181350130328436,-0.09235267370696787,0.037846539526504915,-0.024542655920355736
ITGB3BP,0.002383323695656155,-0.02736476104928564,-0.03296546867575473,0.01822601799569967,0.015330236121323322,0.12736942926993772,0.07035708596126283,-0.002146061566510075,-0.03268005953738299,0.010712084467549456,0.02275864874150034,0.06688518801620931,0.03597372398312336,0.020558143246145962,0.035521420831747474,-0.04062973207845591,-0.057291125106653754,0.012725366158305228,0.08964808730790214,0.035962500928531836,0.04069178834869904,0.03499334385447611
AANAT,0.04288778169232139,-0.01590501548431678,,0.016393029237716236,0.020876941117636622,,-0.011702018167852796,-0.0033147042614517326,-0.018332996325613627,-0.048241140555358906,,0.01925188489648316,,0.05898571591199786,0.02136173870089085,-0.015686275132669507,-0.06770517211459466,,,0.038621066602614836,0.011342847116019574,
RELN,0.0006388643990871028,0.058068997625958435,-0.045388885041221,0.04891852803930302,-0.017200096117443334,0.031249703724152082,0.005307990841266068,-0.025802309193483457,0.016283621539980114,-0.00940299983464971,,0.01222655438384736,,,,,0.033152739489778454,0.041693053773469255,-0.002082298344163379,,-0.026018725839327014,0.06911530924658871
IL15,-0.03362471919138726,0.049992183613661326,-0.028144682226428026,0.05705918348867409,0.06349345252136007,0.005397653754575474,-0.030523631905100834,0.02493459706258365,0.054192205869454765,0.012996012090873442,0.026065240371621157,0.0954272045342999,0.03552680776563138,-0.06942242957180436,0.05268718187460445,0.0466649007075173,0.0351473811077223,0.0011905366834302252,0.020985541741233807,0.10289412234045575,0.005293397405859003,
UTS2,,,,,,,0.05171870045011368,,,,,,0.01683129657467174,0.129529190091263,0.0008186610505074456,,,,,,,
BSG,0.004189138648687815,0.011977780100229807,0.09692621686589385,0.06694293154375529,-0.025901887981188688,0.065871501242184,-0.01885000979932244,0.00904286628443849,0.06910221941134156,-0.08763893538295885,0.01878370577154879,0.04580964563216954,-0.0051134638299240925,0.005723967717971273,0.11385918633071737,0.09466517244712945,0.10866494771093203,0.04032474419510215,0.10220286680295557,0.13110706945473288,0.08075497106899981,0.05399782819046815
ADAMTS3,0.010231854119059237,0.008217660546249513,0.03028708365044892,0.014195447890752081,0.01974957152724577,0.04366373967924348,0.03366552386522292,-0.031129797955921825,0.032679422277760106,0.0450223882081449,0.04002955815364696,0.03688861002051832,0.07694691110329474,-0.05475367216009631,0.04615756275992661,0.12836408841404282,0.026925362517572382,0.08167771414407382,0.04469392041659953,0.13797876120874403,0.03390268200183421,
CD34,0.03461224992617522,0.07571404336936867,0.04840148012709598,-0.043781536522467926,0.024490235802716972,0.1278268553358254,0.004252663458636945,-0.014614898148601323,0.009470993430360116,0.07793235059292104,0.03778023649182511,0.00014759398655807388,-0.02008486437857655,-0.022735485967429206,0.0865006731359163,0.1246864755500112,0.07008509854321435,0.07920173437942635,0.1463643105444704,0.08100531622169818,0.03684066483262567,0.05211875399104908
CCL23,,,,,,,-0.013315039101896211,,,,,,-0.020089638987432854,,,,,,,,,
PLAT,0.0024600685192302007,0.07678620896389335,-0.011144163123429902,-0.0080270998597968,0.022335817774603944,0.09201243595087921,0.09024469389896904,-0.015020042928899576,0.00613046990609153,0.0019492250126877672,-0.009183675761697428,0.02688490187951111,-0.00912738915373954,-0.05676172161508582,0.0894764069513909,0.0767499352534026,0.07959673885763324,0.11601926396704561,0.045952903603534406,0.0704365716043305,0.060428098005719216,0.07716286954480768
NTF3,,,,,,,,,0.010542398508340304,,0.06439312226262417,,,,0.08339452642593545,0.12159145733073685,,0.0838227670555372,,,,
LTA,,,-0.016246417841890907,0.015328578626900893,,,,0.019265709629105107,,,,0.01956514288123671,,,,,,,,0.059481944087301036,,
CKLF,0.012009136569957769,0.021573136698049663,-0.011451865574898634,-0.036999802163719696,0.10465335979288187,0.10240204135569428,0.07641933034018374,-0.031481199603501674,-0.008557962232447648,0.04174036689775407,0.04949042462618706,0.0464973733115505,0.10641944393857322,-0.06907647168271205,-0.003054189771044551,0.017203789735219983,0.03880075394495038,0.06519098023820052,0.05534060867125652,0.06945147293107228,0.1272693058011947,0.16077575826824655
APELA,,,,,,,,,,,-0.014161094523813951,,,,,,,,,,,
CD24,-0.012577026812095203,-0.01349973472712691,-0.015385137640057035,0.02342282717262122,0.01722283018468738,0.09371810717463584,0.02822423935957027,0.037158100963254996,-0.023338471191650213,0.00695722744827446,0.0922706908906003,0.05725689474205653,0.12398647141694269,-0.08839131569201444,0.026763797512108556,-0.038429519644358874,0.03375111275315494,0.08844782722869238,0.05186408187742162,0.045440655402249217,-0.04854276764973948,-0.018983694126223544
HSP90AA1,-0.003671246527127081,-0.04682588811636753,-0.006369268719157349,0.0042419617184978,-0.048561236588446244,-0.14362969707133885,-0.05503157947436255,0.020805574353257073,-0.06190497976023024,-0.07299268232449702,-0.016160164780488817,-0.08256187282561217,-0.057896548535574285,-0.010368692000261075,-0.18433520143596427,-0.16870515231526048,-0.02150033985994428,-0.04701592456350648,-0.04233517597488655,-0.23321437007640752,-0.20618784374923307,0.06128141774385879
BMP4,-0.03216543411603916,0.058499832578461815,-0.01722215527751075,-0.02593562534196958,0.07040495926871307,0.12416970591927645,0.014026785078403029,0.031393407928832696,0.012393304914586515,0.02361460355419529,-0.06266699385664129,-0.03384140107709579,-0.08851140104732498,-0.049114368182802036,0.016170551426518204,0.06314741713698409,0.009515531616197464,0.0425158635518065,,0.13260518336405422,0.07916583325653555,
SCGB3A1,,0.06371933866074742,,,0.022046735747047585,0.08052075948327297,,,-0.015464061709999139,-0.003416493479214431,0.011489607140659544,-0.027712699351589796,0.08888588134045658,-0.060664672639865636,0.040267953624881156,0.06496708489661505,,0.05291055973390781,,0.011553109438802027,0.08157859649603678,
IGFBP4,0.06769380782430248,0.10392466898519108,0.0918474456955472,-0.09213205437192701,-0.01999161010300651,0.06838065776974556,0.058598954937212636,-0.03487049994299755,-0.006163214454910598,0.07401242712810681,0.049569592743665056,-0.014937334540213586,-0.029761782079743,-0.047884135320825874,0.01076177469321341,-0.031754687534893175,0.04691948630264907,0.058821734909958914,0.05292856862396269,0.09863461591494027,0.06241405500191274,-0.045680166678950765
RSPO4,0.06320700333825881,,-0.02626418995239175,0.01025809574565018,0.028529707427181146,,,0.04065467045494308,-0.015464059448030294,,,-0.017604040575092007,,,,,,0.04851459143011118,,0.043155685576422874,0.0462837998150945,
LEFTY2,0.03580393647768772,0.09919288459050143,0.002842736354924098,-0.023119699336559912,-0.008197650195353753,0.09630610776998184,-0.002781564914985444,0.034905341526130375,-0.016956530314367755,-0.04120406003840784,-0.022785106872784594,-0.005951546948887131,-0.05028877574310807,-0.04552064294764544,0.08443093980759199,0.0373377610000002,0.09014374491616049,-0.007856252745621753,0.05405588678672095,0.11699345563962912,0.010507223104493113,
PF4,,0.07344387110689585,-0.014778325146333126,-0.006046574436089229,,,,,,,,,,,,-0.025989818314474143,,,,-0.0207962393190671,0.05271039390933314,
ANGPTL2,0.01644506476932522,0.06658473628310153,-0.054585836558572166,0.04935860727067514,-0.01688188144397966,0.1333391822348966,0.06110509757183817,-0.036809570123465904,0.029329782414046757,0.08490929774677411,-0.03080960287419109,0.06492952843620346,0.050878399353552595,-0.04715247492656251,0.08727312538570209,0.11587413600616248,0.052952684373057786,0.021437595780852435,-0.003112492896656961,0.12428563821099807,0.07477090878066957,0.12407277836364873
LRIG2,0.06797780646627966,-0.012711632114445566,0.03247329689218833,0.0311395017712897,-0.021260819344386474,0.10754563809020226,-0.014961615239035584,-0.014210303642116534,0.024494133475723993,-0.050877268400270154,-0.015970011756769015,0.045532541797092665,-0.05945799741260309,0.09877378966220512,0.09982819850522788,0.13987565264216778,0.01779048006984941,0.11190782784281433,0.12152310995341674,0.10045162102870672,0.05970717856687263,-0.012484971239184779
ICOSLG,0.12393480386754759,0.0359664305667037,-0.03012711950558244,0.026036704786461463,0.001681849234762554,0.10009918482461024,0.04711633422951501,-0.005034820482364097,0.018582165283241758,0.047472468550282004,0.1040056585349607,0.05930824025354971,0.06155912114824038,-0.006939366059078041,0.13147393245514793,0.16726958274331696,0.03088422304541512,0.03671052823536088,-0.11863308620846759,0.14074886206118692,0.05118617447282049,0.035619110446425066
WIF1,-0.08687199657820696,0.005872103962537782,,,0.02380669570827858,-0.09900283680280363,-0.06160559889027591,0.02925509963294874,0.04278312724142398,-0.027349066469338806,,0.01208364649624303,,,,,,-0.04653264302161713,0.05913228914050304,,0.0012780204000295298,0.0022057866411325988
NPPC,0.013888590787098485,0.054879040643011065,,-0.03169073616698186,-0.0403859908814264,0.04416800731382335,0.021600703957127498,-0.030331465307367727,-0.021491258248982206,-0.039180884208427226,,-0.013565901733809886,0.027346746286213888,0.06562327733575053,0.055535351817230696,0.09238005524243934,0.03316052574599189,0.0239454819749603,-0.017792511243428524,,-0.03381631557931761,0.04332176854553098
LYZ,0.007239771513134628,0.04894600069815117,-0.017182571541472822,-0.006872198444121636,0.007889147074148726,0.026223491700527957,0.04487804423878578,-0.043427954683772356,0.02740665159891422,0.004000460426758863,-0.016590468011017802,0.025269449568965437,0.019960295337286098,0.0488849466058908,0.12747977200954627,0.08507564069824936,-0.016021767965188942,0.0472141274470972,0.039585386554119396,0.02278034030367252,-0.09993464506163457,-0.04099399770877998
EREG,,,,,-0.02837771865214513,,,,,-0.008229956660116102,-0.026643626195925668,,,,0.10858957388865549,0.07324573798658217,,-0.008300416478424137,,-0.023537756330086073,0.026992077837720074,
SPTAN1,-0.005958738054171706,-0.04530906022584372,0.02699808386629624,-0.04253042590481127,-0.02593169164085649,-0.010516212440778506,-0.03359053071200145,-0.02812068064237891,0.049283754620979794,-0.06203996027338496,0.025749590024387158,0.038541976703843246,-0.014104125405317726,0.03092385875642055,0.017697153752707202,0.0030704401929258335,0.03472725325312225,0.04532407946233234,0.07021298964975317,0.03265849519101768,-0.05238771891739222,0.07216011139712533
PTH2,,,,,,,,,,,,,,,,,,0.04124643240175212,,,,
LIPC,0.0011612235558106864,0.04061897133078492,-0.022242169166514794,0.03958367858192387,-0.056661147873395705,-0.04178906645092575,-0.030606464598226926,0.10598028638100994,,0.05378120177112467,-0.03331443193421433,0.0017570311515839377,0.0034129667758155758,0.149984135084895,,,0.06862027741739443,,,0.1296495712526622,0.029027534448729204,
COL8A1,0.07222946565998964,0.08650276962326463,-0.016829993015445105,-0.08622887065803832,0.01998116935698322,0.08158663434411083,0.03158677731681627,-0.032760851139672566,0.037781807044516634,0.04468685874173668,-0.0753618534950236,0.04516324430811706,-0.0038735670123447893,-0.05930815917708141,0.08692647810771081,0.03477472028446332,0.08602251415049314,-0.03557845642061589,0.1152465453415838,-0.003816755720658656,0.09327336962599722,
GSTM2,0.038527246710308244,0.02238615029719798,0.06238300145133691,0.01595848908889107,0.015239302493895036,-0.033477670403628215,0.06717744923399552,0.03244734022124692,0.01364831536756372,-0.0056218978670886655,-0.0070331155080360554,0.001236371079106976,-0.007236171677102115,-0.003825977228711175,0.15405088509661316,0.020422968371084534,-0.11421928282470821,0.05404274935249383,-0.040492775278428046,0.012021332438148765,0.008473914567315105,
IL4,,,,,,,,,,,,,,-0.07542268165828811,,,,,,,,
SPX,-0.01938152166504113,-0.02071514366768811,0.019510137208971934,0.025851689229460018,-0.003939827364809686,0.03463097203947859,0.002346071995536057,0.019206308507305456,0.050999850649770556,0.03811395935420977,,0.010916653328411213,-0.04687348605594936,,0.06866641252220142,0.045949238180494546,-0.054693869107816796,-0.09175996048098332,0.07169119920042025,0.1350308517139027,0.08805704915324827,0.11190542856064867
MFGE8,0.051382020244191265,0.11134478292856478,-0.0160571543093051,0.03976013438306475,-0.027867670351158346,0.08336425868183023,-0.020130082300334237,-0.018468431608844222,0.008499115057796854,-0.00439818554969876,0.07900268288913831,-0.0005051559394347295,0.006733083998846882,0.03908392028814222,0.09427628011335674,0.09122190795082456,0.062749452726147,0.0009883995472532373,0.11102422753684302,0.11794680275179331,0.028430799217719245,0.07970720116682715
TGFA,0.06322699502969421,0.030303119333189875,-0.01961570131704678,0.045628735163325114,0.025657914501422307,0.03430202290973098,0.03039798462489331,-0.04157466342671506,0.027936333975130994,0.07009907237839466,0.029679174451060625,0.009502939550576529,0.1159048587682701,-0.032724156731046894,0.07815808097317767,0.08011684799937022,-0.020939576258675714,0.05993079194268062,-0.004069646060526304,0.1352566370432684,0.05979665068343303,0.08004606821903223
SLIT2,-0.0946602153884397,0.06878691301807033,-0.03853402253176096,0.06490133484826953,-0.025812042957545644,0.031128354164061726,0.06603877765203837,0.027945010086889682,0.013326170807243647,-0.03372208487488536,0.028933456904065787,-0.037473862341232816,0.021956293280843753,-0.11054721430790493,0.10177630396849283,0.1120674863424336,0.023863414817756376,0.0413588007820496,-0.09158945046214971,0.0048367344099713265,0.0654837799701203,0.1376983701925023
PLTP,-0.003069820186410855,0.05478633948161657,0.0332576203797571,-0.06511733941000793,0.08111002456930949,0.03945731316253266,0.014261476189664442,-0.010682797642122325,0.008863695104127217,0.062229196146673306,0.025589552811060668,0.053607792561249534,0.04203000241936544,0.029744623376432203,0.025571009669132786,-0.00790935151241167,0.06899856914940768,-0.010199846735966998,0.07232794021190038,0.049505115695757954,0.049394532714905216,-0.007570786654657549
APOD,-0.03360708373071575,-0.04760852682099828,-0.01584452350563693,0.01169727082476006,0.008401138071920725,-0.029679529685532346,0.10763451100300679,-0.024562808193651288,0.025997214041805914,0.056670448327141874,-0.03739647598484997,-0.023913123357384297,-0.09624665764366538,-0.007096525789884831,0.1782177074423834,0.18131378630442857,-0.06297649644922926,0.015564312798006024,0.05767153974139033,-0.06617978955938404,-0.08614268034194986,-0.024095075727452935
