,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.07643957622448685,0.020356718702653855,0.008211677890270644,0.013977947421973681,-0.05011088053154613,0.038130049383872364,0.12211542758603766,-0.010488487837093505,0.022639746103365332,-0.03921424554765835,0.011322608269871387,-0.036753730181539664,-0.022813741532018966,-0.0674600760760896,0.005658314700110005,-0.008351754841730594,-0.024579968349288595,-0.04833070855641188
MIA,-0.017199546175886923,0.025939097485035124,0.015818779050693656,-0.0369617695513171,-0.006473262963418114,-0.018466899883465664,0.05622175217537086,-0.04057185759493704,-0.020224119380915524,-0.08042926324290364,-0.01889814115391174,0.19002075249332104,0.06516461159351151,0.0802187709677359,-0.027853168635492666,-0.038699747049391914,0.04924054161730743,0.06121419795668764
COL4A4,0.012159659506884688,0.04382457016259795,-0.025305875286347767,0.0774042764817149,0.01404724700373861,0.07263121595129905,-0.029014442310696414,-0.0003874258817088969,0.01444433736608682,,-0.038793646349644086,-0.029691456760513442,0.021751301398266254,0.16738167381135663,-0.0337200464373656,-0.01925040197506516,0.005520831446023388,-0.03757792431209575
TAC1,-0.06775256693276177,0.08294954334065682,0.004459744617234224,-0.023576997749877388,0.007024451126905273,-0.0015584541627454128,-0.10134937787840168,-0.007704925576510416,-0.03476746061210387,,,,,,,0.09579056529629855,0.03168347776292044,-0.01462388965598125
RARRES2,0.025462485185374067,-0.007356702649785168,0.009637538028486872,-0.026732828699129622,0.028428492476751,0.02711477253093378,0.11458312165687047,0.03783736792492167,0.06302095014934855,0.0027516265065130824,-0.06073072027168745,0.09134772491074578,0.027257478062145516,-0.028752245049552233,0.04362123042626004,-0.004348865172737155,0.015826927445042712,0.04756515994075445
FGF7,0.05512576718385865,-0.0026902274915097824,-0.0338582055761314,-0.036653412757865204,0.013101033414824423,0.054156686389208814,0.05475032786517061,-0.016865330433458697,0.03043186509725528,-0.029943247795529683,-0.06415279745154483,0.06709028405818412,-0.04159660395750244,0.024848665045613758,0.038875827169090334,-0.0748592297315669,0.05510839200064882,0.07378436375521444
EFNA2,,,,,,,,,,,,,,-0.014422955901386016,,,,
HBEGF,0.04230892750886893,-0.011296965753910603,0.0150727817392567,0.01710941411651426,-0.015892404709654806,-0.0009463285442082239,0.06489534295329172,-0.04090431543967758,0.07081847587718941,0.01732134504737964,0.012475850718670481,0.05241300500298575,0.016129289254809175,0.016146109139944406,-0.04226416426262493,-0.005604149793737299,-0.053708311496719924,0.07105527779026936
CSF3,-0.009517984769597757,,-0.0274375888824916,-0.02464619765326584,-0.05538240702893528,,0.047910111412778726,,,,,,-0.020638137066526625,-0.03763703937106428,,-0.027581418395161355,0.008959110513105321,0.2018756070742046
PI3,-0.005820906023254736,,0.002303631035035428,0.00883531900021701,-0.053302503379982866,,-0.022806980520871642,,,0.02488579468090849,,,0.01375180610928329,-0.08474329393601816,-0.018599274610005725,-0.05157693730114123,-0.0638209573186866,-0.049264835329148784
PCSK1N,-0.016317135673119446,0.04043213464184231,0.016569884804796875,-0.020673240728914043,-0.017939851958199672,-0.024989778652106377,-0.05542911138362183,0.0061913381532003415,-0.04606935523734572,0.055140314739508305,0.11306450653944387,0.07043489923213077,0.0027814473269634913,-0.000570244975762931,0.03184497162125173,0.037471839267653066,0.069528023484884,-0.022254245711446245
NTS,,,,,0.018853003780564277,-0.019873887005961488,-0.037729963281460374,0.025845422919976033,,,,,0.03516533532446157,-0.017571634816345296,,-0.004085522507203458,0.04718944285662476,
SFRP1,-0.045773763056189076,0.007804172509614302,,-0.018042225900153096,-0.009166690807627187,0.07758506322606468,-0.02615950570381366,-0.024859907937435616,0.09238353437511646,-0.0006203384799421759,0.08092459484543611,0.0856555266760045,0.02072247520706375,0.036139808764197326,0.044426333012686225,0.013660708538110503,-0.04105850868406997,0.08232143346620423
CXCL13,,0.0010239082419071935,-0.019922936020817867,,-0.024203971223482952,,,,,,,,0.030927962521661106,-0.01430067024096513,,-0.019352076586106447,,0.07759989355701792
MICA,-0.0029052557650146252,0.02889671053255881,0.003117852029589147,0.003968648438111039,-0.0364831148412716,0.07895600582205943,0.12233895121529101,0.017249406937703465,-0.0027899464578855413,-0.044627885773214346,-0.024932665166923634,0.031679855520428374,0.024824509642042077,0.01388467500045017,0.0006509904641084869,-0.014774736682947417,0.055610059381679317,0.018073567805490878
TG,-0.05925989854385059,0.11943489190765032,,-0.01947042025267772,-0.03523601501358275,0.028110387579249788,0.038412080725297205,0.010881089717240465,-0.020697505123743316,-0.04589174733655699,-0.030574910684300922,0.09684224576211668,0.060301142064681686,-0.021641389144647874,,0.009426253408133979,-0.01994200842490767,-0.03533283741906188
ADA,-0.08159742489343598,0.018777377279834733,0.06718329002126987,-0.03790368707860548,0.0322599482083512,0.007105160199336994,0.09284869106467826,0.028369023664462246,-0.033942980702437064,-0.024338150307520772,-0.014878302366214239,0.01490677644046852,0.018983288167570028,0.019229441291165165,0.012632917792099886,-0.015355720218101573,0.05945204421636239,0.04793641511492435
LAMC3,0.06033046318688732,0.008187281573867894,0.06489943893342258,-0.01833090942759343,-0.05059356799015751,0.0330894212716813,0.1592166126799108,-0.022571107350851712,-0.01726374185722022,-0.011960914965638185,0.09898701462071596,-0.020160679501960366,0.05443604236528803,0.008682979032850395,-0.018929927322229517,-0.01299087061767316,-0.02946851308371275,0.05535889092104588
CCL7,,,,-0.014077082734224955,0.01350086005355715,,,,,,,,-0.01906532842993761,,,,0.0019140096668110785,0.01997915661953902
NGF,0.05438411839373852,,,-0.004931854327256938,-0.03425273197016619,-0.021890631031853427,,,,,-0.047837721860148875,0.09488405106935299,-0.02201892804163488,0.0427096504269017,,-0.013733199256737192,0.0698598730417367,0.02685853243015633
TNFSF15,-0.029217654250788386,,,-0.01567552012585643,-0.023759324982463283,0.01747277049840123,,,,,-0.03902595661197223,0.045662704963142606,-0.018586554367448924,,,-0.017127587308866193,-0.043893313975073296,0.03948375844287142
HMGB1,0.021008991384178128,0.05577343494741152,-0.03566547868396322,0.0426721537721761,0.07817024148174676,0.06845411931779449,0.11817715416817585,0.017181759114326442,-0.045447425536021505,-0.14842951245098332,-0.03905646942777479,-0.004913410022349355,-0.09073053621380785,0.03033441308032866,0.09684481581692787,0.021457342907607518,0.006655635874318383,-0.04950696652352868
ITGB3BP,0.07950751857574805,-0.012483264058121895,0.02148288732447178,-0.013680724028789495,-0.0411579325606494,0.03913879720374731,0.14329934329662192,0.01372632572059017,0.04906070805221586,0.010288483961822763,-0.04131421447549748,0.06813838001810442,0.047540755697241074,0.0013690350028732156,-0.03489158785728014,0.00329580298466951,0.03876101408436535,0.019280024568920306
AANAT,-0.011030318632411974,,,0.02627480512608541,0.04708177685285899,,0.0939334435676755,-0.015034464993799611,-0.018482766586598264,0.0268016867586228,,0.08698347059360387,0.034347514821296485,0.0012793675216031344,-0.027077445270918533,,0.027482607595387825,-0.02413555080945902
RELN,0.03009803536309287,-0.03478338527162936,0.002444616608241841,-0.02475758502254784,0.02882291046500076,-0.010208796538666506,-0.07569666927838747,0.022052996383211943,0.01212874175781992,,-0.016217081471086733,,,,0.08035303980649106,0.014846730016277426,,-0.023755261962480363
IL15,-0.016819754826781382,-0.03492479352309258,,-0.011194535693500379,0.04015096070942739,-0.018913268110151576,0.005781457280410459,0.01656401456408345,0.002051341297883328,0.08553946126448374,-0.003957569734891973,0.06469832689971233,-0.030642117482289837,0.01508448467630952,-0.033720042164146015,-0.023815488395188798,0.06648493254317221,0.1174131511862216
UTS2,,,,,,,0.09122878396409324,,,-0.02654266486890301,,,-0.014243134330595137,,,,,
BSG,0.029997762338067304,-0.01965640268333161,0.02964782543017269,-0.021188485173091038,-0.0662319251432059,0.05450289507102155,0.09412662879152904,-0.04582940285040888,0.05041741723021015,0.03507938430372822,0.06036121557220138,0.06861621448669233,0.02708732895465171,-0.03812027201558855,-0.015525143013258913,-0.014487940994396707,0.0455054789680645,0.029671066698280513
ADAMTS3,0.016225899072667128,0.00026255136804138125,,0.023348085464872766,0.004055462263989988,0.03393194385504938,0.18352839691622572,-0.008689960015247793,-0.016347017294681493,0.01243849911770075,,0.08749537840122593,-0.050326882129049094,0.11248123816746605,0.018780913985063742,0.06799052815518423,0.0398586061873869,0.0548459959179131
CD34,0.046809008531787176,-0.05832406390942548,0.010157277849361214,-0.014457249626286119,-0.03843381366806909,0.022187301587140464,0.08380326962483016,-0.009119283781221808,0.015697433754739077,0.08263066842920264,-0.006405007062516972,0.013693383722911496,0.05053512542773556,-0.027184047505839883,-0.05779409543888797,-0.0060286974264415535,0.032558422413528035,0.02672112563054959
CCL23,,,,,,,0.06665386680395065,,,,,,,,,,,
PLAT,-1.6644521770994454e-05,0.05773320992816875,0.04794217079571132,0.0005419970909146625,0.0010460134219416268,0.03211932911459906,0.12613182249630706,-0.03296432310267141,0.009831881811751467,-0.04323884544517476,-0.09617131266857656,0.03619166749443509,0.013073925215248723,0.07996183605289159,-0.046983261580114614,0.010177108372063442,0.042032146866512125,0.009830700246246311
NTF3,,,,,,,,,,,,,-0.0015913992647449365,0.05324897733201199,,-0.025198195862521058,,
LTA,,0.04529820340569749,,-0.01804222505610941,,,,-0.024784396109413784,0.06203477129730834,,,,,,,,-0.011524831092481211,
CKLF,-0.04130736779218998,0.052685267925352865,-0.037461934721007124,-0.013684043334852356,0.030112410483452447,-0.006898946898168888,0.12086402967461865,0.03544864560388222,0.001487743149854024,-0.008004731404815139,-0.054824486830148636,-0.00958114076100985,0.030308568035814137,0.06334186762841144,-0.030857743434207583,0.02087193311981987,0.045249619840608116,0.0465403559953562
CD24,0.05972781487769584,0.025071250737680816,0.032621849398574924,-0.011758024641717817,-0.03379406937166541,0.06216757908759547,0.02976082736973877,0.029108787849353404,0.09469203909671875,-0.0630176437086842,0.10773083905808335,0.09144999221852927,0.029221281492726483,0.004972985289140932,-0.006876717483804716,0.028777179969391643,0.053225081610246486,0.032471558405898764
HSP90AA1,-0.007978042157206893,0.006627444409256497,-0.05950682487340684,0.023446836971587382,0.02450266854895809,-0.012017003507648415,-0.129754863526484,-0.03758081884186418,-0.004226645084516017,-0.0652806322830455,0.1419156268914355,-0.0813517261774975,-0.013890951491209162,-0.0916557022110223,0.1307767285874494,-0.04635679063116227,-0.13471455205783384,-0.05178656613160785
BMP4,0.03326872752157612,0.00867157157759876,-0.015153249736459188,-0.006801186442716689,-0.04154679373583509,-0.014062193875775076,0.05568191534418584,0.03615811104216123,-0.014606681106131215,-0.041538448458546914,-0.03209625368043986,0.010259524386835066,0.01834812508803644,0.03627843442038592,-0.02540564905253239,-0.04508189221781853,0.05094517794040007,0.012947417402318171
SCGB3A1,,,-0.029328069201300884,,0.033593427155902286,-0.024143121248599516,,,0.09909290331157188,-0.045466912190696894,-0.03522325803251398,,-0.02901823585492592,0.019485697099299957,,-0.014619260927981714,-0.02349841228878637,0.019341405113729965
IGFBP4,0.06164952756857152,0.027559625473591455,-0.03609599055752565,-0.019026401211858307,-0.07344293673502698,-0.003401311900539089,0.1313337757089464,-0.028005673235573195,-0.016398538600436975,0.08609390243968275,0.02779115354841763,0.04101791171125228,0.03683797513009716,0.05014490273663412,-0.032835145035766504,-0.059667792751221777,-0.015736645991875655,0.05344231768060718
RSPO4,-0.060322334428978636,0.038978558423152766,,-0.02761678645346233,0.033949587132148254,,,0.02082629985457881,0.03354263183043394,,-0.04860632441493908,,,,,-0.008224112137713041,0.05063793869432728,-0.030433973539769607
LEFTY2,0.011755166528920823,-0.020407811093032698,0.032831761475538526,0.01430208350025565,0.037994805812560324,0.005579553739317638,0.13070147189444786,-0.020605207423969065,0.011740884593222445,-0.008196984550887378,,-0.031257619239973146,-0.016184304859066457,-0.01658380795514632,-0.03052394616615991,0.04949855428587516,0.004064805631952815,0.05898398816859205
PF4,,-0.018338453786774764,,-0.01228197735054455,,,,,,,,,,0.14300858573146297,,,-0.05839449564534218,-0.023840653570627732
ANGPTL2,0.035758213237632716,0.04560272228008903,0.05861075774649362,0.06713939482234799,0.040775092567989064,0.0059492289757146904,0.10792132842965543,0.041364286317412104,0.05381498460091687,0.012282461597709909,-0.0503609486673847,0.09089629845887244,-0.010789187977911131,0.026902901826849852,-0.04456131251675824,0.002850995350588874,0.08280417406497938,0.014541704820249026
LRIG2,0.0631751801198821,0.026838927513806274,-0.013270626334067951,0.03655060623496634,0.016579382858025623,0.007819246989868082,0.026983639059536813,0.07327752248042646,0.08776058284633292,-0.06706768286471655,-0.0499485512661226,0.04885837574359975,-0.017144900038108542,-0.050763069836993475,-0.00620546851903882,0.051270339077281124,0.06535109212468695,0.04489203626699834
ICOSLG,0.015390490496488995,-0.007957355517618685,0.019377975072821328,-0.005576028058578581,0.059446832673251106,0.047512318209284705,-0.007542564106380123,0.024839227159134433,0.07691282695242493,-0.024272352334725824,-0.01277165776002338,0.005359462037426156,0.010455903866273824,-0.006218985213218765,-0.020857675208667915,0.023180720874576535,0.0697824553069563,0.1148858290985689
WIF1,-0.057746974833130106,,0.06550500044440412,,-0.012034926002717664,0.023852416016577675,-0.07737510918229529,0.06348558611552738,-0.01361315279365483,,,,,,,-0.022267502403673256,,0.017296567520056635
NPPC,0.07799150081848041,,0.023536401667488098,-0.01905237568522696,-0.020119030342995784,0.012105201192065377,-0.05238929745749677,-0.01007242969288933,0.07661810744329224,-0.03765522314096983,0.15551731883687916,0.045090997672732086,0.004438083328769486,-0.02501244064314227,-0.02568859873435963,-0.018407311654934363,,-0.022637239308491135
LYZ,0.019804247761934415,-0.010454560869341822,-0.0007418629962773122,-0.003893362440840052,-0.00029633692601412163,-0.0030519546676237865,0.07915781366654479,0.009960226640687365,0.030164754649692004,0.03883235983653036,0.01839271752275317,-0.06431810091636939,0.0058634811155743975,0.06833520202399909,-0.014791145778847046,-0.06495992170768217,-0.0011127921235019424,-0.0555347659833071
EREG,,,-0.03698384927946332,,-0.02311171035847386,,,,,,,,-0.015000443722699278,-0.04200596576047532,,-0.029835029368071586,-0.033902382083510006,0.04571423033463664
SPTAN1,0.06951760456264339,0.03915754025942448,0.01867381980697556,0.007443285534012447,-0.03630130870992606,0.0666149312628507,-0.005940306864131834,-0.004651565400733797,-0.02763210767994759,0.0025738722090451775,0.002641667160100426,0.06831066795970235,0.012814776486800532,0.04793938681988395,0.05310611377875756,0.00910913355076875,0.026450021471688755,-0.007950704218749485
PTH2,,,,,,,,,,,,,,,,-0.027889041395745058,,
LIPC,-0.00021416392528839684,-0.027600353039935997,,0.029413098053850832,-0.028488568930973495,-0.029329629223877902,0.06204891219375641,0.035989330701097035,0.02446642313911307,0.04187595602764957,0.003126620745735947,0.02406178066519319,,,-0.031531459115991346,,0.07944117319619079,0.08225675937042382
COL8A1,0.005572955810120093,-0.008380616395737577,-0.004819523197817305,0.030149422761641707,0.012157809952604303,0.03441272513915126,0.09963897974891191,-0.023500175241955905,0.03852552937885524,0.10632363137668421,0.02556108024946479,0.0508061816499059,0.051025718208180346,0.012343891629561364,0.006965539968042483,0.005114683954204478,0.060745198676374665,0.10650792619439665
GSTM2,-0.009907865573332886,0.036046402678966624,-0.04565568963597373,-0.0152421173634228,0.0804988430053257,-0.01599371490807263,0.16252600475273948,-0.016596624966416524,0.011629023083040483,-0.013712550006963642,0.04653266304956926,0.12813943586335125,0.005879711439430135,0.08556366370147522,-0.001283597172194156,0.06816620152381862,0.01489558647828424,-0.03957337321591066
IL4,,,,,,,,,,0.1100537844254449,,,,,,,,
SPX,-0.020890602366226578,0.10973811370715227,,0.014246595701579517,0.03536649831296186,-0.00689082160721868,-0.03209121074490334,0.021525481611109232,-0.046676705659265495,,,-0.024493279285043995,-0.0192225423560607,0.08269400134250779,0.06989238084114353,0.03924985183864706,0.10625070378450852,0.05320238202739867
MFGE8,0.035243535329350165,-0.03226861137924886,0.00879541102728158,0.001461495528726339,-0.02100229824896417,0.05306041791471904,0.09755176656315555,-0.01574204064015407,0.03795079690307666,0.12443700897288894,0.0018282344513661306,0.055142536452094354,0.06342536117926008,0.00827631973334529,-0.028412978351999477,-0.0012328665277646133,0.006322229743570202,0.02597352319073818
TGFA,0.0509600638012151,0.03316736437261202,0.05712990177991284,-0.02619848523383474,-0.04822673905583333,0.01792438577006449,0.06401439500991475,-0.01861285952718276,0.04902927417394013,-0.06531275124802523,0.009353404833804082,-0.010163296040661336,0.003963741798914727,-0.019677605950862452,0.019700358195965658,0.015568083000598483,0.04995722560163173,-0.006371425149064035
SLIT2,-0.03843289507219663,0.004484874300078877,-0.021798679389702345,-0.041801483823791404,-0.006495928220328082,0.07679122674323585,-0.02274155569709,0.006664543472985311,-0.02992648238111834,-0.05989641282394999,-0.04047722063888829,-0.01142252882804841,0.057622134650274284,0.03798440905538886,0.0206016540849506,-0.022997299144906395,0.06467547142522091,0.06136731296298036
PLTP,0.049181565295609284,0.034708179331049444,-0.07149916892609696,-0.008112567701569068,0.02084401373852495,0.047283709857775774,0.1315235604628483,0.023501086496316142,0.01172928562100922,-0.0700399012944903,0.0623765756579882,-0.008071211843042608,0.010425990702637222,-0.017390954032428692,-0.04130921169611769,-0.08767408779529612,0.011804045585427672,0.009818263221804829
APOD,0.04358242372264471,0.037794007973262385,-0.01425154618950928,-0.004048228153221116,-0.055887063933130865,-0.049962190159877566,0.03918058391178943,-0.00715384832488042,0.031109941418158007,-0.051099140294071865,0.08581807808487645,-0.07817871418869102,0.02239974233786665,0.04686507338255307,-0.039567515861123545,-0.04906095616023006,-0.05772967918912095,0.021654625732263833
B2M,6.246564314708967e-05,0.03283656061304469,-0.014941516576901065,0.03484606236199847,0.03272264506946057,-0.04399107391972561,0.1732791792305895,0.03552592962236845,0.007842517017599237,0.11042214475434188,-0.06450291489303792,-0.1166180235003393,0.014013309748855925,0.03936904271788975,-0.03967189314198317,-0.051171797596693935,-0.063605957611361,-0.06298275304296268
OMG,-0.025503619367731156,0.015949609424554142,0.05064673840218828,-0.03760608040098588,0.018444106284351676,0.008962393301771478,-0.03215386954408426,0.013235237177985259,0.003483891476877717,-0.08223467454476788,0.08025730453009905,-0.03072378819116403,0.030730105983769875,-0.014158839836924933,0.03957926584820282,0.011084551888730396,0.17888575553564676,0.000549141451308219
CXCL3,-0.026728472732949857,0.057721429642964596,-0.004375792512313829,-0.05632067652111538,-0.057960363993640324,,0.037574544559672435,-0.03297734604067707,-0.012345282150446855,-0.017165089759268077,,,0.02396668382018789,-0.061944336734327275,-0.019067949999635417,-0.014913558478056319,0.04858197043051105,0.03684228111339504
CXCL10,-0.0010939264253622047,0.03916760055814638,,0.008175632415410767,0.06800671428238972,0.003424320664853114,0.12857173298899785,0.034816204497252895,-0.00231964551734272,0.05668549292404524,-0.0643335507215716,-0.03950616364560546,-0.01968739744900416,-0.017731366390203104,-0.025688595941147443,-0.00997891393510003,0.023287491174259302,0.01821050577211764
RSPO3,,,-0.027437589738300593,-0.014263120592383414,0.010799690693526447,0.0035456227954913247,-0.027012958267416735,-0.017162094220775245,-0.012900581915210563,,,,-0.0025474801238066797,0.03885824207652587,,0.0035475740152049154,-0.030157109590480256,-0.018276643540680506
CORT,-0.06763196499291212,-0.03275131718806266,-0.00793930497929419,-0.0319861431241099,0.050650934644482996,0.09262290396820873,-0.06130065459340021,0.048671442365736964,-0.034224843205962155,,,,-0.021739519806316724,-0.013833678878557704,,0.029361973196717548,,
NCAN,0.046659917814145906,0.025945384270727616,0.03915439601691547,-0.011525709110985362,0.025938712464389058,0.015159835212339783,0.07636082001979978,-0.026264198269777415,0.034984577288199155,-0.025252948411892406,-0.07297051135242968,0.04055820607614757,0.011635576632334183,0.04091933609767539,0.03609717454523802,0.08273547379782856,0.01298458226047277,-0.038024939178323273
PRG4,-0.012500942994307694,,0.0562988776961337,0.02704094808112463,-0.02039770049917038,,0.06587742716298645,0.010293129232904366,0.007548079554235142,,,,-0.020881810543438854,-0.02041243972408969,,-0.000746925252774792,0.05333901325804922,-0.033182941784904066
ZG16B,,-0.022067348608622032,,-0.01633817868270375,,,0.033889899971974884,0.03844170319394271,,,,-0.02719116765381859,,,,,0.032786501059567506,-0.020338522588686174
TGM2,-0.060055021704780186,0.0734394825961494,0.05989626173712193,-0.06377643690322081,-0.0006958594995621818,0.02724074387685964,0.07300334954339197,0.05762676305073173,-0.024909646821817247,0.06113873567344266,0.012156457339568275,-0.02797404491945718,0.026301021833261343,-0.05057540777397342,-0.026609128051420905,-0.01615630096538463,-0.017056614851254093,0.034848013116203766
VEGFC,0.010552053137582696,0.06541773460257073,0.010808424742433664,0.03334530811123233,0.01544088509858001,0.019824568242839187,0.09135298620767517,0.012307188105596266,-0.015392713719058947,0.05593430973627609,0.0026925708516033655,0.1260788166991417,-0.02453598243303196,0.0009585486871430607,-0.025150940254046128,0.07152740753158593,-0.006976255304115843,0.03867330536364802
WNT6,-0.039726569079037925,-0.020407811628625566,-0.027094287330937432,-0.004739566643630986,-0.028106067508477824,-0.000643097969925888,-0.01811257477338125,0.022589810324334707,-0.01343398324926292,0.08466032816543538,,-0.02585880363112495,0.10144471319930792,-0.009262726992306557,,-0.006880524628960393,0.03586446191995711,-0.021015795831201722
NRG4,0.0077383618663417995,,0.15731615096533985,-0.017132456325830853,0.024097553854899208,-0.023748189203016988,-0.03263973922731606,0.04322886859602613,-0.017957395947175856,,-0.03879360355682148,,,,0.005079127428045307,-0.031631792096892195,0.02035808604748708,-0.03160453354987244
PMCH,,,,0.02636767636043655,,,,-0.018869161950890605,,,,,0.07142171709527159,0.0642515379116716,,-0.018212279887411215,0.06889370635012736,0.012120664434577632
COL9A1,0.07736004906893877,0.02340106873140949,0.03239697637980799,0.01516359513147088,-0.017284925456491067,-0.0035885719008178258,0.05582888572932045,0.003023952462695594,-0.020462025772861412,0.021433146616900368,0.08793154563697182,-0.013020758888963079,0.004191859074669085,0.06692818110994332,0.05193159164052266,-0.00779748149562132,0.0003768830823632731,0.010443322635159704
