,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL18,,-0.03231546325949926,-0.0547389968087853,,,,,,,,,-0.06589957113775835,0.17893332901983242,,,0.07779288556915064,0.025448351381946902,,0.06536183370229041,,,,
CCL17,,,,,,-0.0013024945261078192,,,,0.008424516220346252,-0.012787472884717335,,,-0.03279738718655192,,-0.03519885988158553,0.01680473472939009,0.07221109716084073,,,-0.029187130607272443,,
VEGFD,,0.027840312892357794,0.013866824168810682,0.0019939026059641956,,0.03080312497453918,0.03138593784838515,,-0.030617370528181583,-0.0055406046983872935,0.023787896346903235,0.008701285755852961,0.013860608687324617,0.10649749354696096,0.11928288992059105,,0.024357184538860713,0.028774774935547264,,,,,
TNFSF13,,,0.03699138854287251,,,0.0319496830798524,,0.113451017228354,,,,,,,,-0.048962080854312466,0.030610804493430448,0.036606500547101746,-0.02114639127609093,,-0.03626656410354491,0.07563535017377375,
WNT5A,0.00221403928460423,-0.06451640417891799,-0.05950514415326487,0.029255790794571912,0.11985547865389708,-0.0506596625948985,0.16656063833472792,0.22153782189433038,-0.03694639250712837,0.10260348628924708,0.032184841819679455,0.01763998026476079,0.045640805579181994,0.007290514291673299,0.018045709696420022,0.012808286292043254,0.06935449322821415,0.06938352315057131,0.001540981869840019,0.03441735455513154,0.05126196115034305,-0.014736886632081014,0.01143203273011765
CXCL8,,-0.1357188115780132,-0.12268438794570877,-0.013415692104205623,-0.14466091352986538,-0.047313721576114375,-0.20114953016688367,-0.04621918751105646,-0.04820260534184084,-0.07292322045171579,-0.019578659362715523,-0.052218866265331176,-0.003939193418322925,0.03306452369446089,-0.035935905786289045,-0.1061187863567914,-0.18999507078226888,0.049964151874822865,-0.05640230794522808,-0.06343858261195492,-0.042563613136753276,0.021091824644611,-0.09140803150402957
GRN,-0.07079270821573604,-0.06705143013266462,-0.05095857806732213,-0.06171558937032782,0.09634916696623898,0.01086792254817485,-0.039824986336499966,0.08276495660950722,-0.05471227765566237,-0.021783702631872386,0.028772701570737347,-0.06681875645776907,-0.0048322138536355955,-0.012835745712018317,-0.03892699205841298,0.0037097680149361175,-0.0007594427864207368,0.1965150241021412,-0.07294213231005187,0.07581616560306875,-0.03216787640439383,0.06024898948452832,-0.05449018627740618
MIA,0.06160669807814379,-0.06879452755313453,0.03297554351876952,-0.03713590670158795,0.08812273953504222,-0.05202864027459848,-0.0503467788486419,0.010419238691987654,-0.010738421683966538,0.002640939865211854,0.01627378689884577,,0.019431949635600555,0.01115089392744814,0.03207825227723149,0.14739366402597134,0.17438453354118125,0.1259810480818275,-0.15199161987950682,,0.16369682642406763,0.15531581841227265,
COL4A4,0.0015550620760406142,-0.02048386168637464,0.004056551669221327,0.0038814792066385246,0.0010166214602631493,-0.00559541638637198,0.11013793430664982,0.03953663773132653,-0.01800974034359887,-0.0016387207100561389,-0.003859116100886489,,,0.021506998443207734,-0.03257770514974806,0.07263794692342711,-0.029513355744104103,0.015519535177923762,-0.07154066196265184,,0.024900187029275274,0.033165545383094554,
TAC1,0.055894063104303594,0.059268738263296844,0.04865459706626564,-0.05144338918916176,0.046232213952309115,0.028580274138977638,-0.040775108647048953,-0.1339575519080049,0.10716291499766133,0.14058136613362213,-0.014309864075577574,0.09200757514431192,,0.02894298351086549,,,,,-0.05629096708062485,-0.10410556865301049,-0.000812786224085031,0.04377958960062464,-0.06017441665981862
RARRES2,0.05263402634196316,0.0550814094743651,0.0584024956208941,-0.03245025013216329,-0.07596599117072539,0.009156308599585997,-0.13311982904821143,0.10133134446182718,-0.060019353570335866,0.1264407646018062,0.0004002092928333277,-0.07966922345230334,-0.1739134602327145,0.10006491747545726,0.059998003436226154,0.016804984073560087,-0.03267640310915528,-0.014453564693206073,-0.08253918389020964,-0.04741592606310229,0.06090005502890958,0.07942996452911716,-0.04094224404759844
FGF7,0.03376488116599634,-0.004619064580510434,,0.051536761419674844,0.03941220044213056,0.03316051067726767,-0.032007169723751804,0.04076057519930435,-0.04361490175688292,-0.01428207208581812,0.03136515862559536,0.08156139966477001,0.08369921105711359,0.07259719546689337,0.028220617366299237,0.062560953024704,0.04775481084165424,0.018738578176321324,0.020795656295185167,0.13048535244704648,0.0012309447676351931,0.09545321266529322,0.06738314522819067
EFNA2,,,,,,,,,,,,,,,,,-0.03231594436233852,,,,,,
HBEGF,0.0013237047735188362,0.023550082721873443,-0.07777586545226228,-0.028138017265375133,0.025306936350956145,-0.028964425464765083,-0.04614666900762596,0.07150858287989603,0.026461587909872544,-0.11936209395326978,-0.008924293462322604,-0.05788307520056698,0.18117465677995132,0.023946231273454865,-0.03295068456669975,0.00227290352478819,0.025771025777252286,0.03484439996040022,0.00038026568645689444,-0.028596786593225693,-0.06522612371105466,0.10859003750404238,-0.07440896084926474
CSF3,,-0.036653072611967825,,,-0.009049392028085286,-0.00922420349020151,-0.15927956558909617,,-0.01905395863907133,,,,-0.024275984555749038,,,-0.06056848693444869,-0.0902075929763923,,-0.039470254267809896,0.09060062267916887,0.019599262040727917,-0.0013261446536984886,
PI3,,-0.04342103025110552,0.010415383288500783,,-0.05462108035126459,-0.00783478172258914,-0.07978515022660035,,-0.021455008912627468,,,,,,,-0.10729533458692504,-0.15573007193688027,0.0784277647413569,-0.049579795032802514,,-0.09400174988264196,0.1637463598877562,
PCSK1N,-0.014114019242915297,0.17740323262777044,0.05905414356486712,-0.05659090290751837,0.09577208117783717,0.017701056348554515,0.04205891852931609,-0.019265139762407832,0.03244589488162422,-0.05093637715484567,-0.03191193075286783,0.07361803089222027,0.09348101991069577,0.029450002113240673,0.06954349735587854,-0.058417423304081256,-0.00951073036257941,0.042079153345701156,-0.05056233471750011,-0.158084545461438,0.0620737856821237,0.018598109025040197,0.10474961183546178
NTS,,,,,,,0.024043626534344643,0.03556601357762173,-0.023419607194108127,-0.03161455193573226,-0.016551044471344437,-0.039797783958600015,,,,-0.08970150027959511,0.041428911675411816,,0.0208924236771921,,0.10620188863453114,,
SFRP1,0.024725591035559404,0.0030804993067558802,0.004253549839450509,0.019775842563312843,,-0.010028760701885622,0.046276148997878866,0.08463038104347477,-0.042367535530509384,-0.05521361791385013,-0.03383141480161952,-0.026272838620508488,0.07758128351259289,0.013079856789671692,-0.04693663939122826,0.016316554410144304,0.05025156367059419,-0.03605663972349881,0.1484094680197108,0.10538911535041928,0.0017766318951603736,0.034253320293048485,0.015468325231174373
CXCL13,,,,0.01190802892523969,0.013103612350374237,,0.013306211255368246,,,,,,0.13056322819214825,,,0.02304398462135662,-0.07646226062181359,,-0.09097572545095983,,,0.02512094053024814,
MICA,0.0048059436193992645,-0.06460105034639516,-0.05024372661245164,0.0008210391311309456,0.03712003669577923,0.024419340993508665,0.02408462298963898,0.015305008948696859,-0.017324647634604503,0.016314816459021553,0.024804813281569506,0.03895305215679564,0.030615752882311817,0.021326026418922228,-0.0781774109118881,0.023544592655779482,0.15349871895323483,0.07387456574216547,0.020081643128995946,0.024823502477068823,0.02524119545174559,-0.0039162706722029065,-0.057407723532838885
TG,0.033598620741089595,-0.009656124117182738,0.058562543348552855,0.03271830295020245,,-0.02968228892601657,0.053348475023832026,0.006289401343675017,-0.02299642335825687,-0.03290541648823439,0.0020929668381866407,,0.0228574018237309,0.004956685207874496,0.01132121252994134,0.011283172325410444,0.056955714679586475,,0.0003689724806001803,,-0.03324985491035523,-0.02056282686196203,
ADA,0.03745584023813858,-0.001512194632043466,-0.010947483469729154,0.012409316181093312,0.10354404517129749,0.016461530675222373,0.10387900028740268,0.1362250384862638,-0.032485996689906566,0.012157178809254982,-0.022444775519977422,-0.03366616841493282,0.21279766134494701,-0.03865732067614494,-0.08490072274426191,-0.0040774355858478285,0.0650709906461264,0.0928538795762286,0.030365315259917047,0.06438999161290118,0.10362958604941816,0.05774491050048399,-0.030246226610454556
LAMC3,0.03881397363668573,-0.024913503189836574,-0.025037347774375416,-0.025847306752227975,0.1149362564572281,0.004260681576333399,0.10687197324360298,0.0769544051252742,-0.004138126121191921,-0.06381786417761355,-0.006703867109294211,-0.10362844910749613,0.0896509017398272,-0.047376396145804855,-0.04589743304829385,0.042342110421545606,0.012465671939609079,0.08978947645672145,-0.04641918983165338,0.010270245935656671,0.03509293510989616,0.05278200423652083,0.017004894631568748
CCL7,,,-0.027006626472318083,,,-0.04403980333994153,-0.07533248048228226,,,,,,,,,0.04281016955281343,,,,,-0.045338142645094545,0.06435121388097327,
NGF,,0.09218821043540312,-0.06365154634004129,,,-0.0039065030596846274,-0.08088069908559259,0.023512336300970372,,,,-0.039797810162800214,0.13576662966959532,,-0.04660978463571533,0.09658660031432854,0.004626754795916674,,-0.08997148076828053,,0.03669347550986152,0.09546508648463857,
TNFSF15,,0.020162788809808846,,,,0.02421351483396922,0.04912131740522362,-0.03338926275899635,,,,,0.013629721365561306,,-0.04681618219078565,-0.026340435863629955,,,0.053393836180591805,,0.009849342099109567,-0.017428379291655145,
HMGB1,-0.04817729658290141,0.06964243214756109,0.11332325576551047,0.014110212856988883,0.15539622649548082,0.004313799190084322,0.07673353280448605,0.09778470721846882,-0.07650408019473955,0.10217647924447737,0.025629476434539628,-0.02469501836561491,0.23860367571119237,-0.03866974615831196,0.06353557608070766,-0.07623276950835838,0.026617010225618673,-0.12169993789444432,-0.015143334587130434,0.08172422550044596,0.018646460661691976,0.09225486522306346,0.024511176951400777
ITGB3BP,0.02967036570209056,-0.058927459288173174,0.07125375378177883,0.03177107780387054,0.0416785506543094,-0.01094254216026819,0.04810439162373186,0.15663605938391317,-0.0016752288339292789,-0.017467350722249805,0.04480696526233169,-0.0671478548891433,0.14294961931747519,0.02027343129747257,-0.08674698755930652,0.03226437703396242,-0.025987320413118565,0.1181074730200458,-0.022018042564531597,-0.02222346922107155,0.03254643685465659,0.04188473887182308,0.0074365649928211635
AANAT,,-0.021754250692254107,-0.06700829510424733,,,-0.00809837798648376,0.02701783238057093,,-0.017187186329157483,-0.024357990924390283,-0.03393556560851205,0.04819883288781771,,0.019360463660099192,,0.02381179424474242,0.10524636009022312,0.12316257310586208,,,0.03570935727267072,0.049098882972367454,
RELN,-0.03449556807477239,0.12936511208183787,0.011451084759246642,0.012591261048032423,0.10915559524865477,0.009723246384082408,0.026675405099728464,-0.024525991494152834,0.06519189599349441,0.03848996914999597,-0.023770209452988657,0.006582789650180487,,0.031221720975964703,-0.04581299914414676,,,-0.02745122323816344,0.044536320610467375,-0.04225775738715671,,0.02410108229215795,0.04179111890776814
IL15,-0.018625219521702572,-0.004175775898215345,-0.02074997150492673,0.003219437306903444,,-0.04957919656246542,0.02289782486097553,-0.02477609243929003,0.006109046277537802,0.013510991058347351,-0.03061583089074817,-0.07667332026626711,-0.0055402929042391484,0.07347200678642136,-0.007687703966635291,0.035730515177702385,0.021862046077896227,0.05395185734610787,-0.006331819547671941,0.04206779944952927,0.06416427953025329,0.0249404247445367,
UTS2,,,,,,,,,-0.003640952151790634,,,,,,,0.07563819926092227,,,,,,,
BSG,0.05411256447031438,-0.06059561437044426,0.05412547995365803,-0.009250900186464243,0.037194676233103005,-0.03021591126984689,0.009559767958304034,0.11719942809483617,0.09939736703344497,-0.1075517190624815,-0.03192815585523664,-0.03396374653503276,-0.15686633004950357,0.11560760981416117,0.03986015347309274,0.01988620581704546,-0.031243061322271497,0.29037617027024454,0.009737343858485846,0.11393612281538949,0.03341949405992267,0.11287508785751853,-0.007892418130121632
ADAMTS3,0.027957716959690123,-0.0010812583900377893,0.012472735868394988,0.00984073142461271,,0.013114068632757327,0.07739231056544511,0.018181755146308806,-0.06857504999242446,0.04868882673850656,0.031172684275122937,-0.04981709952687025,0.04289174681829355,0.0543422637533439,,0.024534211481992665,0.11318423644788138,0.10949231303441069,0.0013872144954920251,0.016057858991616675,0.05810416305676696,0.08556355426857055,
CD34,-0.005924161713077587,0.10341016176710177,0.013573008118529772,-0.009354798706130922,0.07701529008233429,0.0028069623415499867,0.10645591039937995,0.03893476055157754,-0.05871728115908399,0.0309352535346269,-0.03791344852887739,0.007658424443180959,0.10809376587316928,-0.04948655174113644,-0.03514435771920988,0.09040342075777943,0.12193972395930953,0.033740528251937824,0.004248295045811497,0.0020477573648602938,0.0198944633060016,-0.05170859287163551,-0.01737794835726822
CCL23,,,,,,,,,0.05772916566468978,,,,,,,,,,,,,,
PLAT,0.08739610409842598,0.0042312931336616335,0.06283767608417694,0.03051691622137888,0.08202101661107644,0.07396170202287547,0.0289083600561663,0.15851127800978698,0.0006557333977325571,-0.18172619839950113,-0.03868520073021471,-0.08950363091328693,0.0859669323760244,-0.04883481390062693,-0.038710973143325396,0.027272872094212496,0.09850121813364195,0.20203920300357933,0.014971524309406627,0.010380440837814229,0.038694571122287476,0.13260814286364853,0.014255823132561816
NTF3,,,,,,,,,,,-0.02370976261568833,,0.014465019980298572,,,0.047157116108996214,0.08740615031761396,,0.03963937015381839,,,,
LTA,,,,-0.009096545849727444,,-0.05070580141783916,,,,-0.00863881678686176,,,,0.053161794227839905,,,,,,,-0.035933708176877355,,
CKLF,0.02184416157521873,0.04430766600379089,0.07033192541254298,0.04041924270141799,0.07989876469796166,-0.013511944788909375,0.04602356129956697,0.1676193138725439,-0.07254176755807061,0.007574936972218239,0.06030965528793092,-0.031162707640010247,0.1261505621863873,-0.020970070601090532,0.1283159116430485,0.12175957185050652,0.13194058765780395,0.003289967207045131,-0.02724708475712773,0.14086389116270687,0.1026154464701444,-0.01494633432960181,-0.046567551895151375
APELA,,,,,,,,,,,,,0.012839980378296239,,,,,,,,,,
CD24,0.04549868779142476,-0.0021316071202673367,0.04349723912040737,0.04841601350626617,0.08817196230441497,-0.021283453681458665,0.11451843549078533,0.08159868723799585,0.02720331134417339,0.05681053943155085,0.1542090537470537,-0.020603070986984967,0.2943998011846622,0.060090802577163455,0.059853101037010505,0.11318374147391852,0.09505384912521639,0.08923255760715318,0.04783852422870998,0.009204504381906634,-0.013982925139722635,0.14005286363652583,-0.05496282415818791
HSP90AA1,-0.05015787550853749,0.06167495483970717,-0.0018118010947122702,0.07193866807252819,-0.08593526147755641,-0.004921781621496171,-0.06350655396632954,-0.16335741633138198,0.08464780489928733,-0.08395898751687358,-0.00038615717414911487,0.049917158174049674,-0.007298600778428015,0.03778145685577915,-0.01137250069505013,-0.20863645539778458,-0.2651804633335947,0.044440973603632465,-0.04815598418003734,-0.13746825519717903,-0.07796716888947171,0.0011734291496808913,-0.029763454640055205
BMP4,0.045062030961513726,0.04184710265400436,0.012703912070900358,0.06698058578773697,-0.01174564808581232,-0.043981933549232924,-0.0026142592061495573,0.24987837009160557,0.029405820161202783,0.07357006543784822,0.03693956769720514,-0.020597305822359344,-0.012674248976666138,-0.013719092606473249,-0.033919825290388075,0.11651224533710158,0.03291113447757702,0.131223231256012,-0.0011256919371808918,,0.06060895155171131,0.10552822852570193,
SCGB3A1,,,0.005405422216555401,,-0.06381983334780827,,-0.030912529268946897,-0.029010372051054396,,,0.0178404081297646,-0.03187362360045033,0.04212726989873591,0.036355575384959184,-0.044641460020890505,0.16677404289264597,0.0588021953737901,,0.03953161786490574,,0.03098263318185983,-0.018209538572357346,
IGFBP4,0.016702808426102715,-0.03681491024976131,-0.04846030587134979,0.04382782452576056,0.0679195671927152,-0.006852796313663576,-0.009294712383241225,0.1165905631096033,-0.04742288262510552,-0.061920208310677315,-0.0102785169719762,-0.14253384566086583,0.1407873171751304,-0.0050950169449355785,0.014203145505471327,-0.0022304641940709084,-0.08298148878570599,0.1954956374077444,-0.13448220821929735,0.03073275953892612,0.041489936898955894,0.04350536387674848,-0.020405892421926527
RSPO4,,-0.025796430298852646,,0.0027484517236357055,,0.02731715620412594,0.04782639291213533,,,-0.012473437472877753,0.008219692191561845,,,0.0228066371803663,-0.04081808889350287,,,,0.05251834226979828,,0.015139766082749513,-0.03593587592244648,
LEFTY2,0.043902695523073076,0.09646457006496903,-0.03543343804015536,-0.030221139872199626,0.04545417659156571,-0.007164097120488365,0.05415698580013019,0.16526460587196906,-0.005816725606579509,-0.0295162785027019,0.0007433944411156599,-0.025633622226467465,-0.08874765669919987,-0.029749359396426523,,0.09195643408727788,0.02487677031256723,0.24933865720139525,0.07181358220139866,0.07002795647768155,0.07586989900858038,0.1656733413530417,
PF4,,,-0.060147361166135414,0.00028446974393905086,,0.020512597001101206,,,,,,,,,,,-0.05851877630347341,,,,-0.05056572096034918,0.0063152198117835305,
ANGPTL2,0.06339606693817727,0.0038530530261110573,-0.011896134264995584,0.016021759922858793,0.0983315442479916,0.002689007597352317,0.07470407923741496,0.19011159914762077,0.0015770352597200147,0.07613385459053858,0.04225434750411249,-0.0803805046386986,0.006106840794319472,0.04657603583754988,-0.004217210012286536,0.105750300156148,0.17974071226712696,-0.04489780305095499,0.07506825929279996,0.084430308219654,0.0683429079582035,0.1320197375883855,-0.01768586203682962
LRIG2,-0.03860593782324264,-0.06475166621646332,0.06202402717698209,0.09351025581034325,0.04051475189853549,0.01431065415687229,0.047603590211198865,0.07327411397397303,-0.07216153088930487,0.03871308718864905,0.020989254218868103,-0.048104874809504206,0.12351201792714044,0.044845037974166606,-0.01837605457481905,0.0867458855263921,0.11879386873458139,0.04955714267127391,0.04932063564239889,0.061368002247494266,0.05087645217082192,0.1681639909870177,-0.07287674095971526
ICOSLG,0.033847627966987544,0.02267573589128615,-0.03708978714706898,0.0008566840004728152,0.023427986620879023,0.027597225623797475,0.04458824667548067,0.07131225499160095,-0.01280920331731639,-0.0629755532220736,-0.025231365869328382,0.05693436817322217,0.12351079326972142,0.01831412647121461,-0.062498035025114286,0.133160379372388,0.12126579870678307,0.07074000605741405,0.09287389896195943,0.16074641600599285,0.05768426877337463,0.0860672191986566,-0.06726267597439747
WIF1,,0.20681945069118496,0.05421708353678604,,-0.07881222472767377,,0.070875152969747,-0.13911237630719195,0.05413904418720209,0.017638555681958115,0.022035446000021327,0.019789010238058916,,0.08288645416387987,,,,,0.00455678611226985,-0.05115031808623261,,0.033638586640302996,-0.03028201284520983
NPPC,0.017169396418796286,0.009503307655493471,0.04922845979315845,,-0.014871911150990125,0.07639725247098063,-0.039404119706014214,-0.042321652574367014,0.02595383662820001,0.06578059389088065,-0.030748320061331012,0.03218154033823199,,0.07108856787857837,0.04234237369876742,0.03717312700823908,-0.012737552162002086,0.04245036934539632,-0.014030683926256306,-0.10665124000883505,,0.052716168580518225,-0.06736183569720407
LYZ,-0.009019294234390669,-0.07023166780198149,-0.02406128365597004,4.044793464535338e-05,0.09351933655898427,0.02340586142131197,-0.09549209167470417,0.0017908994858143676,-0.035224521753564456,0.017439650416690836,0.0669547005906243,-0.11062745377740915,0.12114616975107244,-0.006614481741984939,-0.026096544141819535,0.01816476561833308,-0.01792179644857587,0.03767197093395839,-0.026805933619522954,0.06552227810932995,-0.049392450807491085,0.011197947018852659,0.064353671747639
EREG,,,,,-0.03748226779907913,,-0.08278223248780227,,,,,-0.0409403162106427,-0.02916953473122854,,,-0.01080897808466646,-0.06395045422659974,,-0.07714345707320469,,-0.04958398695605002,0.005340160757951579,
SPTAN1,0.06318522530300438,0.14278772885700652,0.0786478928594675,-0.02407922770301371,0.11737272261334838,0.0781389322498106,0.10904478562501638,-0.02776480798545006,0.08377589477850557,0.08122886864984631,0.023061267830753546,0.06551294752923698,0.12303374609395205,0.046950865686466246,-0.06783071198411102,0.07024017130722883,0.07191563647175375,0.0755065162555702,0.10448725643647117,-0.08889337523868847,0.02638062844505233,0.03420969945247503,-0.012464290058894715
PTH2,,,,,,,,,,,,,,,,,,,0.009850143937679743,,,,
LIPC,-0.003307986283225486,0.07063412383263594,0.01072927369222022,0.07359907785579933,,-0.02764418737051202,0.024610244390495608,-0.05569767394757631,-0.011654076352136234,-0.005228608747296728,,0.018219491461705976,0.038250543445295535,0.08473951479032817,0.02985177493423145,,,0.022472141418715456,,,0.007321294807788113,-0.010449643135933735,
COL8A1,-0.02268700344662763,-0.07110544772138327,-0.05139010343917981,-0.008450688603189808,0.010781616668439188,0.029373921379603464,-0.023539033744998935,0.12823377824640045,0.01190449578578763,-0.08956114976826766,-0.034117216893237275,-0.07581553486863747,-0.18528905824603287,0.008790430657773874,0.003331570201801802,0.1778184225491984,0.05660251884090203,0.2420277699535187,0.0001241584099107123,0.08201450737743643,-0.0424557292810133,0.023615017744910937,
GSTM2,0.03648669286340036,0.04266226115555105,-0.023917659707148903,0.05215274160328951,0.02866381026677061,0.028580088514395138,-0.0034643734231844868,0.02260785328421074,-0.04931294675016017,-0.004232618549908896,0.024061907545486125,0.026174855157572566,0.05823872073924985,0.020714841683906526,0.024844451170920656,0.08069595129891709,0.04566107698747503,0.03666826481065075,-0.010244139057482794,-0.05946746188049288,-0.01636397272888613,0.006903066056685739,
SPX,-0.06621305614309078,0.058903174409084796,0.07876508731363688,-0.013402594826922814,,-0.04119050237508568,0.05376020607181605,-0.0714315173518721,-0.002456858636812298,0.06966633743471966,-0.05537517574057431,0.010271105044666686,,0.031152783448776877,,0.034807594466685916,0.039655264939813244,-0.10093922217497259,0.08104501301989375,0.08553481378507856,0.14460147931739692,-0.00342426395630698,0.08683077867865639
MFGE8,0.05723948938675989,-0.03032572037393166,-0.006224198132452579,0.0356745026834331,0.03209168903707629,-0.01142143824790154,-0.02348191179949284,0.047688943306578115,-0.039947363647988884,-0.028076165064087034,-0.03898882624014411,0.0007694178049790767,-0.025965726001093606,-0.03659453163834719,0.026035911583390497,0.030342082519791706,0.004581357579381625,0.23971596918757124,-0.013972689443033369,0.11621160519642772,0.0821059637167043,0.1027249481724706,-0.046294007683269245
TGFA,0.05295155909052253,-0.19078157376278973,0.09651944535475367,0.05288560681791434,0.11118248652776255,-0.01627344491054336,0.09444126940159209,0.13373889822729315,-0.025979188374317837,-0.14163541944934296,0.06534243339338121,-0.03288436334034702,0.05287644215667732,0.007511239271941191,-0.04489555146020165,0.0876227739477809,0.06806252032214143,-0.06096174305939376,-0.047859563935675184,0.01507321426164324,0.10388351179900535,0.024710218541071177,-0.02651819189723676
SLIT2,-0.02636240521597324,0.19600570541997903,0.007851646934745417,0.03466916091088303,0.12409996614333806,-0.04606479423306552,0.0010062189174556584,0.057892088851418395,-0.02750587454178663,0.017180982396363294,0.04003726408894356,0.08618987770263463,0.02835836695331569,0.039768355261056494,-0.03399151880104453,0.07231664235023226,0.02249823163836916,0.026429236361396758,0.004003321798451245,-0.04495495471896874,-0.007270776311055396,0.09896948902087856,-0.0662130972920437
