,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.01874306375516329,,-0.03788227010900911,-0.019434654486285268,,-0.030574658843386907,-0.009616895279912505,,,,,0.03087586355040433,-0.026370143908613856,0.08325107992850192,0.04303132788311183,-0.029029534843336795,
PDAP1,0.0625242407905334,-0.007806359592024658,-0.024158446529898785,-0.05556135600736732,-0.044273779891133465,0.09677284176799571,0.0671170964962467,-0.007997638415713016,0.03612614191196434,-0.019023122880790624,-0.007997201215295291,0.050478085759479166,0.0359937886794685,-0.003680313359463434,0.005283126704249348,0.03609579635159264,0.0212193451029422,0.059209635285654746
QDPR,0.07253378196821739,0.05696959558170319,-0.025001417356653097,0.044677135245095,0.046318652745889276,-0.05629678848410699,-0.060884291574683176,0.03463007398108146,-0.0009726258025472467,0.10516365472063886,-0.025302189888714372,-0.0037481967444520847,-0.008392849323082357,-0.018995097539719397,-0.05436394316083154,-0.03743368265873532,0.08538912655984973,-0.08866547428996688
POMC,0.15509300390042663,0.0049122127538408535,,0.02434580647979062,0.056018057545146896,0.07678753050780178,-0.03644740890571835,-0.021389430880308213,0.008815863702226607,0.0264306752894827,0.013904049236197678,-0.03705906058710582,-0.014397381220910995,-0.0019522672351702098,0.032387501818384755,0.0008775502946001729,-0.02054448461264977,-0.011531347411585445
CCL18,0.08617920134776288,-0.023389572646298724,,,,,,,,0.08981000468791143,0.04278717571502815,,0.08722339554728513,-0.035925407047031,,0.010777542552929275,,
CCL17,,,,0.005522669914605895,,,,-0.02299086761203705,-0.006199705822154278,,,-0.015801323030107846,-0.021220108855592248,0.04137685651048296,0.006997604548373121,,-0.01891109614347436,
VEGFD,-0.003497012929071999,0.007324118026990359,,0.022970894023268688,0.061163465887609625,,0.01374689956826181,-0.024494824846288486,-0.014927995769221597,-0.02871679242907184,-0.015037423897551734,-0.016934767311066048,,-0.026370143908613856,0.05735755095845521,,,
TNFSF13,,0.0616822777396561,,-0.015145469467000395,,0.0003371801145565963,,,,,,,0.037757810919753006,-0.03088548165469007,0.019834573151088598,0.0873404162807456,-0.003111490520291306,-0.037720171195420926
WNT5A,0.06042979855292761,0.017929375946155342,0.021069210063006417,-0.010503675363725373,-0.010652443421682468,0.12987933515014055,0.05577699270465308,0.046845957553886104,0.011877278637598524,-0.013067363279424747,0.045442820878308365,0.022196262889987533,-0.04835653344424546,-0.01953643721694043,-0.005066149393277216,0.026148890567500013,0.03591013426721401,0.11299404434635248
CXCL8,-0.1026031627582095,-0.051570401409412804,0.025185506080692782,-0.056008008510116045,-0.02062901005802041,0.03169220586538068,0.013779299591504594,0.016682383080492327,-0.013901598751134399,0.07786180713819466,-0.008502098539249742,0.1136306056980629,0.08395136510895383,-0.04480400223736692,-0.03987708316861635,0.006637688038713447,0.03023850000929362,-0.03885636155254602
GRN,-0.018729709647242725,0.01975617019377925,-0.04746485249646738,-0.007661953122691213,-0.03167228347127351,0.05086427987874876,0.06642934058913534,-0.017370286192067288,-0.016642109795019146,0.07921179999701222,0.05582323239057402,0.02633504130792947,-0.005125471445086821,0.019766544916169415,0.010003609144580003,-0.04485440113657033,0.04503907301047062,-0.04943090369614676
MIA,0.09181856740586732,0.03569969934208905,0.006844849274830084,-0.0386945153574988,0.0052878532495271744,-0.00233691942389829,0.07081817894173505,0.019506889114830752,0.05265126132227807,,0.054256914634707255,0.005440622768287164,0.02147494305913134,0.014655356249235356,-0.005820022470388848,-0.042632354824837106,-0.04257213358875524,0.16534163223843587
COL4A4,0.043767076803992166,-0.02809068671340005,0.010890597887456853,0.0072299083227467965,-0.012840149481896245,0.04236843649389765,0.054167434081444824,0.05899661436271938,-0.02852076814791453,,,0.14456288184038046,-0.0011077664297507587,-0.012375231507878254,0.05710785225926774,0.0024931053604577056,0.047927658311422004,0.0351767358790465
TAC1,0.07917257961232628,0.005486911954868272,-0.0410041731902903,0.02506119866545453,0.02807923038808664,-0.0751887333247602,-0.013392334427624742,-0.0610222219831694,0.008910352964121595,-0.05806377371418553,,-0.030543332984205963,,,,-0.004652559803081849,-0.02486055884179051,-0.01777862588332328
RARRES2,-0.002676413015881047,0.04279850440368086,-0.010421531652633566,0.025994540450297324,-0.07995291427270773,0.09166725678947403,0.060941727209520506,0.027545678734222097,0.032646307038661684,-0.08016022093804885,0.12926781711968643,0.06319830262261335,0.058992325853061175,-0.009531778659492039,-0.00542673992367174,-0.035324149098813123,0.035604939151976475,0.009973602688446078
FGF7,0.026334364903595617,,0.018832909678697447,0.07950155133761742,-0.03560205841765689,0.07844564619359672,0.029789880828912135,0.01663874072809728,-0.01121728279691567,0.035765518643092534,0.019002056095515536,0.02187893047447421,-0.005814044010618692,0.02377551142572716,0.007687342272706657,0.00467960257732109,0.019942815948292673,0.013747253946394648
EFNA2,,,,,,,,,,,,,,0.09512704631234527,,,,
HBEGF,0.03996331855162784,0.0021719840672313547,-0.0260064669571523,-0.013291766244656793,-0.031086139946716843,0.06973543132101286,-0.012861840698594319,-0.0006768806759386509,-0.030873090281788803,0.06558552765132036,0.002498207411540686,-0.054647376866839695,-0.03450795057310564,-0.013656703185956534,0.10489587378262703,0.0023491397042111144,-0.0023933020003913366,0.0418210748423572
CSF3,-0.04317153552561686,,0.00891986114570554,0.018066324848035137,0.0035471356839891486,,0.04928922590108254,,,,0.045332314437880494,,-0.015991102413898842,0.013143605536828199,,-0.03365890546281903,0.0008125137030939067,0.12081316635832154
PI3,-0.0030722268665323398,-0.024606816569319068,0.02479941792690143,0.0041602969825959984,0.019049655988422776,,-0.008135864936046263,,,,,,0.06706403354704754,0.0031591872087283175,-0.023864287327193076,-0.03831461369318317,-0.04325882987863266,0.000449079218452296
PCSK1N,0.01868947085255176,0.0161147745262979,-0.007186978154456388,0.04260219404470057,0.0199292370388491,-0.03067843764733516,0.05235461479409839,0.02039266090397616,-0.03763998243234417,-0.010485964312142581,0.05427073896712399,0.027126863930865892,0.02484915027110434,0.033930001969491475,-0.05360505203695488,0.02105437351288353,0.05259913282906128,-0.10303813638509297
NTS,,,,,0.0013130106714145586,-0.02201665890002267,0.09303695623789046,-0.02742083963915608,-0.015495436702639068,-0.025854337798033217,,,0.049421355820187585,0.010173188282917406,,0.02273168787544021,-0.014800828272496928,
SFRP1,0.05821341326712072,0.025517759669106296,,0.010732302367798475,0.012624373711835857,0.10012338944871478,0.04986191028813213,-0.03449981175133352,0.023500740085959697,0.05296067680740189,-0.040387891610614624,-0.02975756638341113,0.034545374458792556,0.04242617915529829,-0.04768742570731731,0.043701665222975423,0.04679265397276521,0.05116419331642922
CXCL13,,,0.028322740077751304,,-0.0039991553207519934,,,,,,0.010010540313765071,,0.03668998118739106,0.013820322474149226,,-0.02062991833919829,,0.019112424041802648
MICA,-0.04045000165377276,0.03784314461970221,0.04335451779498801,-0.05664938396491764,-0.019230397524155583,-0.0046358343758391395,0.006358136129252796,-0.03068259156322515,0.07459247341050929,0.0014673373765696335,0.05688201202730962,0.025402686427570303,0.04340125506631313,0.03652388708343264,0.019524957167922536,-0.004515780263075067,0.06987323566189015,0.04952236181305619
TG,0.10453775071406247,-0.02623473523319055,,-0.02067490513177308,-0.044990914963066245,-0.025413028254180615,-0.010094426223637374,-0.011012182102350292,0.12049712787299656,,-0.032096381883540165,0.09026815510210552,-0.012461368315066453,-0.025722919639991636,,0.06394225155325355,0.03847101260478788,-0.025573555978619086
ADA,0.02307965223113568,-0.007663346791554977,0.0117464017030272,0.01606348379730234,0.002572212360280577,0.11443720960723612,0.04626677601638958,-0.02593091210654105,-0.023919809798445615,-0.030252742100265424,-0.04091710555281396,0.014221950593317335,0.009112099557238133,0.010120556550881168,0.04474028066155077,0.0032360762773928336,0.021486582859170794,-0.009034665823742271
LAMC3,0.032187225697190874,0.036623047153869936,-0.04288456120967912,-0.01472781422737302,-0.059434837739440055,0.09831784228312275,0.04851037985032889,-0.020281901162747442,-0.04601237600429734,0.11356185896861035,0.015775816237185415,0.036204049876726915,-0.015181386404662676,-0.00013891383114155603,0.06302100149971161,0.005174923062475191,-0.03907791279113611,0.05330458059627367
CCL7,,-0.014877744101872696,,0.0041155772542622775,0.06886350491327185,,,,,,,,-0.01822703765947733,,,,-0.020864239252417236,0.085426988318164
NGF,-0.0248723488318965,-0.025544347807738094,,0.011371385529168651,0.01998563893176874,0.055726202812033776,,,,-0.02585435482139925,-0.018231959604869275,,0.025251264449175876,-0.024726167361970593,,0.0014012440861358862,0.023428665775241605,-0.009282751461391051
TNFSF15,-0.030770199658913318,,,-0.01664524377426882,-0.020635677669514237,-0.029445842612741274,,,,,-0.014386467025057926,,0.09802771669422028,,,-0.003049509295650163,0.12047959049633422,0.03715049332146591
HMGB1,0.00968758123140502,0.09246479322342302,-0.003137714278336446,0.007665657494518019,0.005749896657486729,0.04998423501550404,0.06214975938530428,-0.01312852968175492,0.00929546896057537,0.014459197283152122,0.05686824027916953,-0.027370499283379784,-0.03695427078216347,-0.02703116178127241,0.0022560020644246197,0.003418958979205282,-0.04928065746428844,0.016698058830279357
ITGB3BP,-0.010019314587479284,0.022289976724393448,0.011567533831334107,0.020224809895766267,-0.015209182718475276,0.08319664858737831,0.048057259715132035,-0.0012644067283284087,0.06477366645586216,0.092008316326376,0.07398143802483655,0.033890848468675225,-0.012519366008198859,-0.007536335431384842,0.024699444162154163,-0.007037689995558728,0.021467378309087164,0.0028543526009535735
AANAT,-0.030071074538805857,0.010216814768155164,,-0.015145471083447524,-0.01859397971252388,,0.12689366434350624,-0.020830107819255515,0.05173823069614916,-0.024306895833743018,,-0.0056026236162538415,0.003928573392052,-0.03372808652121869,0.023413238062091748,,-0.02207523521328067,0.04848466892372825
RELN,0.02619355687126834,0.03322543812600221,-0.03247808254442444,0.04053806685695719,-0.005232396837132229,0.008189949964561518,0.05571524324560632,-0.04586117343689836,0.01159800800221285,-0.050905879909314534,,0.06317126065168743,,,-0.018830571153230526,-0.025246870592570653,,-0.05808534272638147
IL15,0.009872411346366636,-0.047043009219071064,,0.014208292004206837,-0.040180652953485836,-0.02095246755408118,-0.016831064006368364,0.025587039920801743,0.0017614104398405133,0.02017815842802618,0.0015643865010077475,0.013813334087905164,-0.002407573393483876,-0.04639209004556711,0.02869890469472034,-0.043771288135691665,0.025373959910618984,0.008495466282617202
UTS2,,,,,,,-0.023071415019701853,,,,,,0.013458914539629501,,,,,
BSG,0.09589475188458264,0.08083992472190943,0.005408998920862152,0.045226171195066694,-0.008642231060728455,0.09557614476546855,0.011151875340008641,0.011042792511118721,0.002587281951912312,-0.004411293353360696,0.04195340780999078,0.06270200766295017,0.08865799544029948,-0.08391780746382921,-0.0033800397882390583,-0.030698108522732158,-0.03498940359240017,0.0018500785731482754
ADAMTS3,0.01288972284076558,0.012866727827242299,,-0.009339931547578301,0.016882307792630603,0.04543346830703817,0.05531047723636408,0.007976089199395024,0.05084510776352599,-0.011356112098582408,0.029449623321810656,0.03233238760537948,-0.030168144485723344,0.015675888235136028,-0.016553161492366304,-0.05171706353924312,0.030739016679754358,0.05396885711053411
CD34,0.017808957307215496,0.07098130772721402,-0.025508077126265134,-0.03750689229865595,0.04159533993269247,0.07795154118871053,-0.020996600706285742,0.039934823816546644,-0.022179586423333092,-0.017496934645305738,-0.07077359510633734,0.001187957256259755,-0.008636155173136569,-0.03916033046387258,0.07659079342031859,-0.06484904041577887,0.008146876740097736,0.0028068433900178187
CCL23,,,,,,,-0.02200107532484273,,,,,,,,,,,
PLAT,0.027163852534249036,0.0541887733244162,-0.026856057096354635,-0.04187274189583412,0.04279623948712813,0.08049161529450465,0.10983268415399469,-0.005654489467974646,0.049455912106332496,0.040485502598209835,0.041913711835520846,0.053672583701672355,0.04363744962680014,-0.007727139220464464,-0.05487688078976641,0.050395984489390845,0.044129197532161636,0.010457594108300652
NTF3,,,,,,,,,0.014432410468357644,,-0.030644028013243386,,0.013098689732163103,-0.04737059534606624,,0.012480786860943595,,
LTA,,,,0.04100486975121782,,,,0.06433970064543611,,,,0.08449788463401248,,,,,0.11548054228137315,
CKLF,0.009494935784217867,0.03045113183006412,-0.03399875557686755,0.03508030058471675,-0.04718504949835937,0.06746529871209633,0.07765890867541095,-0.017880038653022436,0.03791807282260493,-0.03138932952653647,0.04065377997291645,0.04643878584118683,0.01212733952945347,0.030368236374963112,0.038006570991749256,0.03783615664032818,0.04952024079374343,0.01225280415466016
APELA,,,,,,,,,,,0.09487490637206102,,,,,,,
CD24,0.011779899031959242,0.01514542724709624,-0.008473368050246686,-0.048389056593248464,-0.007535886348452337,0.07476262647927089,-0.013739754950357735,0.054235522711657325,0.031066790221456104,-0.025868589511592807,-0.04228648059656001,0.06612903177137006,0.012680260782129579,-0.027537073587105887,-0.0017760360816535868,0.000857030012650912,0.026880218332877157,0.0062108918748759664
HSP90AA1,0.04896803386011478,-0.010106149014656235,-0.004679104096967717,0.005272043547102647,0.0391017637168614,-0.08188040447399514,-0.05041011357107595,0.03419304904664001,-0.0010139313185530043,-0.061850451893717975,-0.01946366413072941,-0.025563734146152314,-0.03210274174021468,-0.045145703798249545,-0.09541060997034093,-0.008758558780823041,-0.09676593715579057,-0.041528894709649634
BMP4,0.11589788987694676,0.01934584141833183,-0.0412792762399377,-0.01826813354112586,0.029598402840821585,0.13860656259969892,0.08529778617852389,0.029893880387371407,0.051776259955328446,0.04634926289474756,0.007453782066204394,0.02337235057908345,-0.030199728945021216,-0.0009423499938514065,0.00894041656430501,0.040692106823297595,0.038249292075929094,0.04906065932986296
SCGB3A1,,0.029838359422295103,-0.030826952344545112,,-0.022143134418214146,-0.026746195404696523,,,-0.014320647087480643,0.023464712898064715,-0.030119276482407663,-0.013717287010498673,0.04181134458549734,-0.04797713179045279,,-0.016935683561300933,-0.01257610901690818,0.03131673237251501
IGFBP4,-0.07886881889719956,0.01744209055922037,-0.003457767918969141,-0.03985142398833256,-0.010749603402969682,0.0534242319766532,-0.014928684337454604,-0.011220103875517166,-0.020116372758330652,0.09989906527539034,-0.00674877232251867,0.03923172549224859,0.00832534309421945,0.021147430106265696,0.02217739726504365,-0.04786878325694245,0.014159345362865164,-0.010185343341502314
RSPO4,0.04543944309855676,,,-0.01853879026281446,0.03472815668572758,,,0.012751392662595973,-0.01432064499276205,,,0.037225783155187264,,,,-0.015924515568737845,-0.01670937106047385,-0.004489048280941558
LEFTY2,0.01991751054540854,0.019063943991709013,0.04200379742692657,0.02343688832106581,-0.03966806785421804,0.05051638443373268,0.058536696422614165,0.03604788300381463,-0.015702762379900082,-0.02585435482139925,-0.016266632392998064,0.11853810299208274,-0.026998038560913633,0.01534430354016853,0.057959098527771646,0.051764692227272924,0.07200158339022737,0.05666124542358789
PF4,,0.09456427432230405,,-0.01304176865510502,,,,,,,,,,0.06958227985315614,,,0.0949196373391927,-0.026746403874417308
ANGPTL2,0.010848422532369603,0.013343531458792577,0.027167304452499003,0.007775408342325069,0.012331260452591638,0.12598648353037012,0.02720348100434459,0.010996065350581676,-0.031012741565442294,0.0640461503845385,-0.041010742024835664,0.028307386525781852,0.05337120330164908,0.008993553861577243,0.028839445617192445,0.021671117898041523,0.0013076291401120249,0.01939018731635038
LRIG2,0.11272994791385565,-0.05384720633324863,-0.059504024217404985,-0.04591662632479707,-0.04544765609772361,0.07264277667186668,0.06930271467286842,0.0107921737722046,-0.0026777506501455294,0.005956450669838098,-0.03453137186528576,0.03934648385681903,-0.00705147618235194,0.04292694894095652,0.05322911391294417,0.006171404234112078,0.022015500687678352,0.001775837630379362
ICOSLG,0.06622880702551384,0.041230591664335084,-0.011206046631171977,-0.007244147053553532,0.038327299598089004,0.10274863906271058,0.012838862365916843,0.022241320629908808,-0.004574407460808486,0.06675938846979117,-0.03932907098517898,0.018647146637184784,0.03735783846668027,0.06759936877025363,0.10793084411439052,0.09030609612189991,0.019869847070301892,0.044357002830475056
WIF1,0.034128028731428964,-0.015008104013268271,0.06989039218862214,,0.07195493495129697,-0.029577925157057327,-0.008775260539993666,-0.018005385330674115,-0.02694848885467422,0.019887160224751704,,0.023874883538008106,,,,0.03166510812025443,,0.04502436820850807
NPPC,0.05678436525056992,0.025648035294046266,-0.024349991799309408,-0.005807004865190985,0.015745127948606618,0.009490385634458483,0.09668709690513899,-0.03512278580745122,-0.01990219197396093,-0.017155664047987036,,0.08672834337200508,0.04977327871014867,-0.0035401059057606466,0.10681719823652437,0.06325368957933446,,-0.06427778658656631
LYZ,-0.12047900890581428,-0.0596238205885096,-0.020267681866928525,-0.03907284571001329,-0.06125504089090781,0.039248095763187996,0.02076510994526175,-0.036786810754777736,0.010122816749798159,0.0179636579783849,0.06260645845162109,0.010690192109807331,0.02050511616427525,0.007348915594033226,0.06861462303749898,-0.031047883236842103,0.0007661174232682891,-0.05615923401028978
EREG,,,-0.03887399990195347,,0.019770352564837716,,,,,-0.026596575476899656,-0.019021287693113623,,0.05610165999404276,0.05762667509979124,,-0.026003594934253332,0.0148400219276177,-0.014489284602408265
SPTAN1,0.0941477413395409,0.0008362603239622484,-0.019985534436193376,-0.03552495683782584,0.07435275158292211,-0.007179351187222315,-0.00017947814275826078,-0.020662973110163158,0.013959880302732198,-0.07577823899866026,0.035461285886085075,-0.03604365111361244,-0.010132418565865537,-0.03382718109661808,-0.032501143264857445,-0.021493551512041548,-0.013858487367826171,-0.06470225230791102
PTH2,,,,,,,,,,,,,,,,0.021806412717345246,,
LIPC,-0.014529318425770174,-0.018894378710365402,,0.12730338535210184,0.0335397723847534,-0.03249190468339466,0.016177936012283043,0.02264825981409126,,-0.025449346978021405,-0.02378367679735145,-0.03088131773408051,,,-0.04045726599384982,,-0.015736703894994403,0.007231748915538204
COL8A1,-0.019141501818888153,-0.020171798040886237,0.06513918146864218,-0.04715896296881647,-0.05619169300111204,0.11478897334951386,0.016954708512575273,0.008748936904995914,0.02666768208948487,0.0386638839076984,-0.025707511303637087,0.023676119430121923,-0.023060968252590495,-0.020202022221084887,-0.007826753630993985,-0.02618194433563315,0.03669482514231813,0.054826337464796024
GSTM2,-0.04196810552588012,0.019994450965227843,-0.037143645256101566,-0.0344476327730505,-0.018959098484695208,-0.017718132621445226,0.09516158812669409,0.0024837362436736917,-0.01456680744941423,-0.0423021809681416,0.015490725349087032,0.06032472809320297,0.014605125124631758,-0.013971341954852862,0.030659669841014148,0.034772660967594966,0.039725158195343634,0.106473599295546
SPX,0.005943471708807415,0.01303609076928214,,-0.005785448926639691,0.026352893957518372,0.04290401607262887,0.0292444611734831,-0.006505177304021171,-0.004237036839226838,0.021582693188917725,,0.008726305399207024,-0.032066310186748284,-0.02852270770991565,-0.06196542050171244,-0.04556338936929322,0.07102140883508856,0.02810060154541836
MFGE8,-0.08937036443551567,0.02697438945258241,0.02790054105108864,-0.03337818738486484,4.1750126616856165e-05,0.056862196099361065,0.027259658005627106,-0.028504827918453008,0.022966540249787393,0.05257612462104882,0.025152939036636634,0.08416725989599548,0.05050616020574801,-0.0036326142310679466,0.0478167147761899,-0.02341746782061844,0.004643222327546456,-0.001589053396191277
TGFA,0.040771514112213005,-0.013888646556063776,-0.10303112625735095,-0.009487576069961558,0.051059940686363596,-0.002527657338298997,-0.02017649550682292,0.007770190227552377,-0.03427809776914806,-0.02440017945317209,0.09979779958197353,0.09387038613224213,0.04967700888847054,0.058264721937227,-0.017675683019761038,-0.02155640562498358,0.05982930367242834,0.003810059672938408
SLIT2,0.00270559139142868,-0.02594829907599696,-0.022912754539278202,-0.00037420155270609737,0.027428118797489163,0.10466340885935088,-0.01683253192446534,-0.013004365237822646,0.058370543147615736,-0.06081043063797516,-0.01865221140487071,-0.012841595291185193,0.030513628027356906,0.0074640595519823265,-0.004887951991925809,0.02790463138159483,0.05880565202619697,0.010763974867777847
PLTP,-0.018807867866682107,0.0479971832996609,-0.02519953901902603,-0.030434003024672703,-0.04547671270147837,0.036725171890710555,0.02033931837279933,0.06935108217695923,0.07949089558806557,0.04595284818477683,0.03640330049104818,0.02027689723420294,0.0926732745329394,-0.0287194187324347,0.015331314000566778,0.012259811976344324,-0.012180581342717902,0.05400639896156264
APOD,-0.05797089408235211,0.05239353792191227,-0.010598997127068641,0.031819195465732156,0.029057278443182746,-0.049180801671453805,0.010114059560733444,-0.0007269614606524415,0.014607882763320756,0.13735033531948637,0.07239158256238144,-0.020707929673165537,-0.003726052470249633,0.011647640849400261,-0.03465869424717841,-0.03907451470171325,-0.06958548919572066,-0.022099995183936984
B2M,-0.08859412781842894,-0.019121613154200596,-0.037645846857843474,-0.008385501227089661,-0.07119620459870485,0.03140415286975495,0.05402615639226019,0.041647985568055525,0.016758578741539718,0.029079695761335234,0.09963493945291464,0.04484339458179146,0.02597833998352407,0.025458607784372023,0.03428084782607973,-0.02944092015120819,-0.04368535702739154,-0.04042277646487928
OMG,0.1077129425327595,0.0008115253105311884,-0.054950706882537136,-0.027921332448893183,0.08559593631809347,-0.02400746897318404,0.0457339288650138,-0.036566196918835774,-0.035142252947317314,-0.009529853142157301,-0.012046286006433772,0.00064579540351341,-0.049941317227128856,0.07482506687058552,-0.019892774345188626,0.0017998938809101132,0.10211228055707672,-0.05314261337108723
CXCL3,-0.03545668066353834,-0.020631139656728414,-0.03468354081691358,0.0039009946067569117,0.05120928955571299,,0.034006845135796764,-0.0037657804864517645,-0.015320063091748536,0.02068393955283572,0.07641294928155902,0.033812158612657274,0.03659215970883707,0.008316339778248322,0.11651590498665018,-0.006205506743125534,0.02351743714206533,0.026261838462105756
CXCL10,-0.04069284926592987,0.016288374779394602,,-0.0436295328636131,-0.010938248022778686,0.03795796085945362,0.043808211917583856,0.01931874749560564,0.061417295396235076,-0.008830785964552038,0.006841134973151832,-0.02249801357270755,-0.006321647550960908,-0.030812147649317494,-0.00040357495008392784,0.008844861163378088,0.029361602279852003,-0.053235645858903884
RSPO3,,-0.020209522974496255,0.007454486659420146,0.0612500048641998,0.0191880563923694,0.01899810888581282,-0.031750415046870505,-0.03524069907539635,0.018984389367008435,-0.03508086409455604,,-0.014794336185839675,0.07123498799781819,0.01745697645919252,,-0.031093841211066658,0.05595146174699675,0.058389759579841424
CORT,0.0015994741520170498,-0.044117826463479635,-0.024758001894914592,0.0388143802505765,-0.0040099087554974645,-0.015320663505704822,0.02346927411269549,-0.008849509266928658,-0.050334235490843426,-0.015574574530757132,,0.014815178877990477,0.04615162708823665,-0.02403905862409301,,0.023659062428392216,,
NCAN,0.07666801219695296,0.04832961421021348,-0.0027992209515193176,-0.005089031803221838,0.04792884682161847,0.09253440677652669,0.03341619599462531,0.05513189207166636,0.0013225816091562476,-0.0259258725272387,,-0.007471726440118912,-0.018576618601990842,0.03211038636848878,-0.05435540760600709,0.00651610271286095,-0.01607236335292818,0.003337951533067436
PRG4,0.019139997194872995,0.067272632201948,0.05051003899522689,0.02357413280127657,-0.01771600721025745,,-0.027504485601864578,-0.011076446583433753,,,,-0.017297024595233808,0.016459148440706048,-0.03547110204710179,,-0.0457388357241974,0.014154385832301566,0.13025044712694683
ZG16B,,0.028421641760027365,,-0.017348895910164128,,,0.010819335487232089,-0.01594073428606628,,,0.08821473657424916,,,,,,-0.010048054655984903,-0.0007813138886339972
TGM2,-0.09276167627994134,0.0008787169165504265,-0.027449891951668456,-0.04063331259488816,-0.038449755938501085,0.06083055205057201,-0.025917263567575836,-0.014013051808414707,-0.0014652120009867565,0.04086965063433299,0.004531641874734747,0.05541873328651303,0.06658316079836045,0.022190122530347068,0.05216081444950965,0.04882460673672399,-0.030304591033777615,-0.019671866099412762
VEGFC,-0.016604123174936022,-0.028408688973063596,0.032732635788026765,0.0185394792588996,-0.027270805613904846,-0.03441404685078285,-0.025609157719343027,-0.029997070036874407,-0.031009161607765925,0.06298612326126142,-0.0360360335612487,-0.017652303056472446,0.013954870978415938,-0.021300147769991094,0.030781301369946234,-0.01748075019268646,0.05880593530803865,0.09872795778168948
WNT6,0.041769750187199244,-0.02400491120613369,0.058214522674971236,-0.02067490599020611,0.14046537185087157,0.013646914987458911,0.1596800757020211,-0.010826207443249618,,,-0.02399514857037081,-0.015406038720640962,-0.03829966880766639,-0.044677664908271256,,0.001432660709559102,-0.018796706198132118,0.021050468415542926
NRG4,-0.03152945976029547,0.03705086363433,-0.02161702182886028,-0.001889555388570107,-0.025234135503803296,0.056803531614838414,0.0012421463495240293,-0.03062473159822683,0.013549525553372185,-0.03348195050174247,,0.012064261308393304,,,-0.025912804681862352,-0.03860176748544668,-0.021173125411292508,-0.035456562299487446
PMCH,,-0.01579335808175281,,0.020893688142775868,,,,0.03478874817331897,,,,,-0.005201762219091037,0.003225701388212412,,0.09574930735248727,-0.045657301848736016,0.04640652590623438
COL9A1,9.998857953035711e-05,0.07527305000151623,-0.06190318345272828,-0.0190005393800503,0.041250470268065116,0.17857382165986263,0.03984014128566212,0.013642457068673466,-0.020653428292825054,0.09337357575461362,,0.03465949582109019,-0.03565992827139755,0.06067731933324023,-0.002756789561569196,0.11911445086924019,0.046494398309446426,0.06307778003255728
