,UKF243,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CSF3,-0.03277164842583797,0.01707370328518634,,-0.03167353229793267,,,0.011161118163591794,,,,-0.005068654151040138,-0.07698170298759813,,-0.02570522076468767,-0.017330277943656457,-0.053417171889640666
PI3,-0.03882290450084337,0.03883848614375611,,0.010030482190620527,,,,,,0.02887941038815927,-0.0660478879102279,-0.10435848242579908,0.021774950261283964,-0.028008880394811784,0.04981860807242641,0.03576185750356766
PCSK1N,0.016306825535321836,0.0435120851911056,0.0026514838460565526,-0.032229988618691266,0.00841947645439379,0.04367739536577842,0.007316087680902915,-0.018455280699947656,0.0769484991010743,-0.04512502182850223,0.0449578667095099,0.012994367562416217,0.05695247809393937,0.002330595219863473,-0.01770842673220213,0.037074716304290885
NTS,,0.018518377213153348,-0.019572338390300908,0.029863904741654138,-0.041378316567915976,-0.020181942312164903,,,,,0.005609846122016389,0.009173438822258718,,0.06413756380055247,-0.025663778456755448,
SFRP1,0.019602218179980185,-0.021570854544288608,-0.009663855172352643,0.001661081260885616,-0.017172955156940214,-0.08946832899023494,0.009797700337831432,0.018004112313357752,0.002630870317347353,-0.016744350050117925,0.02559801737466649,0.020877649435754344,-0.07767217288681895,0.017923717721582053,0.026612486298917444,-0.0327482009263964
CXCL13,,-0.0037119320161872653,,,,,-0.005016272888002209,,,,0.024864977666854873,-0.03698321353660504,,0.05958661285374442,,-0.05056028789594941
MICA,0.02086927721168608,0.057576794004931084,-0.04154293021741443,0.06746782553762475,0.012858539851527864,0.018514537736642946,-0.034846603273124714,0.06910761225285768,0.03074424291189549,-0.12081109638704335,0.027676583304789282,0.0006308689138835392,0.04898985689365767,0.04152730485075017,0.02151943984961215,0.10122375000494085
TG,0.016824780702165015,-0.010320794638335577,-0.02259163803062729,-0.007426076300656493,-0.012427992946279633,,0.06453456369473373,0.012490054639114977,0.07019512526224538,-0.06871725962549759,-0.006506359561505203,-0.031045386030892616,,0.0690762689912046,-0.0337973476085824,-0.006013054862538968
ADA,0.02125096460550706,0.04912980024728874,0.011418981285225636,0.08323296554352205,0.10610085413796173,-0.06842934750856619,0.0729307097131997,0.07878266927651359,-0.041041180644733506,-0.05422751993937637,0.008502266021364916,0.07733035646150364,0.02771239655036218,-0.05272818705635441,0.07258305761838392,-0.021848053400916514
LAMC3,-0.04216908910960245,-0.0006453747972196938,0.060533718868007666,0.08468296028457774,-0.013096759155261456,0.017517646856919776,0.06108911245290605,-0.04636285014485113,-0.02634605034272191,-0.05104949457859667,0.0209560403408756,0.04827652493843724,-0.008827135113992308,0.07219160576392962,0.04186093246139466,0.011902399314911223
CCL7,,0.04017386222191081,,,,,,,,,-0.0381069425103418,,,,-0.018160451379827202,0.04387989574641172
NGF,-0.01888067824133913,0.0060474040014871075,-0.021558482143132673,,,-0.020181955600634863,-0.022974170447114826,,,,0.014859742970393282,0.00011091667692559078,,0.044141000864749785,-0.021715430523816,-0.020400921675825
TNFSF15,-0.023357755357494618,0.03076245137261035,0.07655123104926936,,,,-0.014605548748431134,,-0.028038923584137027,,-0.011362576030455441,,,-0.015962500790681056,-0.003134324743079288,-0.06119450791571614
HMGB1,0.07188550212621975,0.00242301720232296,0.06010821448533458,0.07970102686701348,0.018759499508870785,-0.027641989022417542,0.024393137729902484,-0.0004708403869837331,-0.07766778813369601,0.03811735975175118,-0.011975318850869556,-0.034744653045577244,-0.11296701408691094,0.01762111923863519,-0.029610041106046436,-0.01966790075983829
ITGB3BP,0.056630265007009975,-0.007998034038246808,0.05024676463208827,0.11408292407624691,-0.0256695511627585,-0.07568545877564573,0.05074586152827755,-0.016898936479363195,0.08020730132344195,0.13283739943129627,0.03708574691193545,-0.005408559725294864,0.021407572862864235,-0.0028292709628472746,0.044431237360061306,-0.08096492838549356
AANAT,0.05346708028768929,-0.018908091206754567,,-0.01482283126989025,-0.014325946541567507,-0.01897400634804581,,-7.062280484028672e-05,,0.05462418256718265,0.0331324013074787,-0.027843502603096423,-0.019050872728449134,,-0.019214514890236747,-0.010681374089781176
RELN,0.023737838190163105,-0.016465724488757064,-0.0009615224340262905,-0.018661989167177876,0.008075522138893473,0.004766363419968923,,-0.020213627878514252,,,,,-0.04225751542865277,-2.122424464395793e-05,,0.026293905686634957
IL15,-0.014601866102388795,0.01467553137796612,-0.01862629506786132,-0.027088645404129332,-0.030791154011220036,-0.009495063583620603,-0.022925378621975877,0.0030406031590338467,-0.012430914515287958,0.01673325607151026,0.024343337897259384,-0.05048001124427058,0.03658278578941487,0.048490979766449976,0.03121684745801937,0.006915350487643307
UTS2,,,,0.0784515899973167,,,,,-0.05181963042968494,-0.08404392266853122,0.03605346742136963,,,,,
BSG,0.01915635548664302,0.021138586420638875,-0.019333614052026826,0.03683737888615679,-0.04070916612335269,0.02637373229875907,-0.008805596608423604,-0.005404324737670873,0.0581819652510865,-0.05251727516887635,0.0016600733836784867,0.021580808526435655,0.12278846775526386,-0.009404604850714792,0.05189145483995305,-0.016124198087945973
ADAMTS3,-0.04394870161069217,-0.035861954444196854,-0.016838778129157496,0.03092279542303836,-0.0024740408656945033,-0.03046779579314788,-0.013783303244766886,-0.003181526637489111,-0.0389373564282724,-0.055525890467040734,0.0014663947844599581,0.022183522166918067,-0.03344018142888759,0.04542057713560318,0.001335218683622067,-0.0617089455420704
CD34,-0.01318350372692,0.040519340136666256,0.027128646054243002,0.09226936322456322,0.0051272048612990995,0.041341316445638765,0.06032708095808769,-0.010143274319483463,0.007285573304308827,-0.01606413547692219,0.02968524774398047,-0.020199109243266462,-0.013838400552330345,0.08314237219071759,0.026944398268393597,0.005738018544955833
CCL23,,,,0.0036822807392488813,,,,,-0.026457795051516228,,,,,,,
PLAT,0.08763666151843029,0.02744436292532168,0.031060913634794744,0.0942579192895941,-0.02091666749842126,0.022441779123514277,-0.00015047094501235815,7.657050155997973e-05,-0.04611450727439767,-0.025803854081222034,0.08633765932227128,0.05372291631163421,0.10439328491767406,0.0012517603010594482,0.02446730308616908,0.003440968722803547
NTF3,,,,,-0.02312549523742924,,-0.031110685077590374,,,,0.035386292334434064,0.03749676478294356,,0.018747132721645264,,
LTA,,,,,,,,0.12289644508104484,,,,,,,-0.025859841345367743,
CKLF,0.0008440299232078129,-0.027559937738574288,0.08452994228117537,0.090387042734344,-0.024094698230510473,0.010569716330357574,0.06739080612163584,0.023317939716800976,0.0014268325239029083,0.04067637767503927,0.020235853993024657,0.0672707209805819,-0.017112513111476314,0.021149118695720566,0.07541675114960461,0.013987327756732369
APELA,,,,,,,-0.026924546343623835,,,,,,,,,
CD24,-0.07520727776300076,-0.036170552011038026,-0.021115300114334642,0.038030792218983415,-0.06227255532548454,-0.007349334597505171,0.012108925084034503,0.0547434555227765,-0.06736627264804458,0.08047612883656631,-0.018658213365418067,0.034815815356277424,-0.0059342115838401785,0.002128271650830413,-0.020014048275867682,-0.01884421671424701
HSP90AA1,-0.0289065777493373,0.03387135167444082,-0.05994418078538168,-0.10327391428190362,0.02911858895037412,0.06533324692763938,-0.006147441430201109,-0.02870738794438007,-0.07252056818652826,-0.007666160388514509,-0.022471111908731065,-0.0983409482196923,-0.059759404915367874,-0.04340553453164508,-0.055355426905950245,0.007595522833724313
BMP4,-0.0408624061716812,-0.036694205370327214,0.019348438177047383,-0.05580858080420508,-0.026998114913147908,0.09246500632856804,0.01807223671479006,0.12344462723682476,-0.03188181868965613,-0.0447624714822836,-0.013751678298014386,0.07781565185545264,0.003323002598387863,-0.009399905879317317,-0.02411629754321033,-0.029503008628449286
SCGB3A1,,-0.022517202430903833,0.10062806651079677,,-0.012084076025446623,0.0333968430978563,0.020311056398279622,-0.011816200417354102,-0.03265104461261934,-0.0045396847875841945,-0.0325874088132714,0.015444041132691455,,-0.03314907727047986,-0.027127636239765534,0.04745218345278383
IGFBP4,0.00801692021271959,0.018416567980494836,0.04539589265332373,0.10289270565602383,0.0323461485911493,-0.012347101532785051,0.01582609287342174,0.025868598027233403,-0.008355496057393694,-0.052951016943456795,-0.024261643172155675,0.0033429860909937148,0.09752279737011077,0.009774253981924453,0.0005341864236069935,0.0024940091632581055
RSPO4,-0.023064684190203442,0.03234998132512322,,,-0.012084074257877143,,,0.005196118646047654,,,,,,0.010342038956465497,0.0025717090556137425,0.03653630369093468
LEFTY2,-0.009616284814517763,0.038651036102726265,-0.0067405940579294416,0.07408894374551647,-0.013250335215237687,0.08973450341034271,-0.016514345876227084,-0.020904620103549765,-0.05766099130839981,-0.030298030142278765,-0.005776059939230563,-0.023790095746096456,0.13014618454070434,-0.03035983531393893,-0.04413940922783124,-0.019897183440860312
PF4,,,,,,,,,,,,-0.018964066988096044,,,-0.02585983536120864,0.006390269593069622
ANGPTL2,-0.0055189549093532355,0.012410672316251875,0.05974618523443645,0.08091532682058689,0.03667307596405843,0.01744715451711227,-0.06322856983392766,0.032366037322115904,-0.011642687420692873,0.06927902351037594,0.054110462767142056,0.06742354166433788,-0.003314906408435283,0.035135351132715056,0.05108861817899921,-0.03967327076693061
LRIG2,-0.030171208291757432,0.057084504448005766,0.026602688629603587,0.05666244533985188,-0.01378276033192231,0.002797238240670531,0.06927318628117451,0.04246489425521559,0.018869947334549584,-0.0009840458985986675,-0.027619015278023483,0.01630863121866907,0.008605716156575382,0.000823936847941534,0.035671564566731435,0.03922098403573776
ICOSLG,0.012955035481657724,0.018886439013815357,-0.02354316710081753,0.10845642494021832,0.014319628371869316,-0.06902022817611808,-0.0296783284111695,0.054201058012092816,-0.02191934542129222,0.012121600367977515,0.03368321871328443,0.007696336086724646,-0.05528886265128603,0.014188299186077141,0.08364820903399887,-0.0011973833265030574
WIF1,0.012997014736578123,-0.026811842849515915,-0.06470708302409175,-0.042233287710874555,0.015837388142004055,0.014587900007051546,,-0.04344222055944795,,,,,,-0.02075277844539894,,-0.016578965827877504
NPPC,-0.035085471772496366,0.0481303708907477,-0.011215492135800803,-0.010571188511372927,-0.016793905988831077,-0.038899113963929206,,0.06616162722877122,0.06978615203301869,-0.061209584568730054,0.09733585827908973,-0.00013677990545194767,0.015347669825165057,0.027163380716131984,,-0.0008422868052063482
LYZ,-0.04501266774555282,-0.022455867270557706,-0.014331327597918038,0.10247402012689989,-0.036305415149038976,-0.05059290495150323,0.05767095447100421,0.04808733978276001,-0.06332363243347479,-0.07295325456938934,0.017860832633693535,0.03724115952786938,0.0957712544482627,0.03235246271504549,0.04322113722803829,-0.06902121781380532
EREG,,0.007545229626320627,,,,0.00463734408434275,-0.019310949948713043,,,,0.008043335154053042,0.017384132986598327,,-0.02780553216805417,-0.03905434147546983,0.00808704311558509
SPTAN1,0.00991702669375977,0.052515807245450644,-0.03211062124445469,-0.030379389921471284,0.02307778712646438,-0.004140620789918066,0.06556082182733525,0.007781071694832612,0.04181884500917524,-0.049098531335095216,0.001554913290787785,0.008510519239143137,-0.022415209175527213,0.0001617860443748777,-0.028400099314924505,0.04617522713012825
PTH2,,,,,,,,,,,,,,0.02033285121195224,,
LIPC,0.06002626206881378,-0.02516115697655418,-0.02888460761901291,-0.007474594990362983,,-0.03718317145967762,-0.0241458622381438,0.023068518897612626,-0.024788247455194288,-0.04412993900473207,,,0.013956898807406285,,-0.019583759926850835,-0.019715972538299095
COL8A1,0.06069190923584151,-0.01330301544827651,-0.017222410821127018,0.10847446558095519,-0.004654423892974392,0.06073979352888492,-0.01623556473657475,0.005638889594746655,-0.03749797518834447,0.04974872904385854,0.029494463048632992,0.04974599636528865,0.12809817510101856,0.014936979140808705,0.001955598209058159,0.013189957110669538
GSTM2,0.07793464360240664,-0.019622352239115678,-0.0157510405591467,0.023733107111552066,-0.003436757552068036,-0.0004463964536940972,0.02773982158278867,0.024636835963010206,-0.04867012243375655,0.0868663498221489,0.024568457116230517,0.008297842693142604,0.013286818493971272,0.07058904037702401,-0.011684262158135707,-0.022637041091690922
IL4,,,,,,,,,,-0.01670829587014945,,,,,,
SPX,-0.007326419964796615,-0.0028961305926931877,-0.008666870629772843,-0.048098523245225205,-0.002901156239630247,-0.03471519921452819,,-0.03897841731054132,0.1110574053460275,,0.06820174260524471,-0.02354631312596915,-0.1188013925393202,-0.048145815778346465,0.028072845655719547,0.028665697451143935
MFGE8,-0.04715290786047849,0.09539844046063241,0.019330902069599306,0.047131518789560393,-0.05439848231279764,0.053070238244937534,0.026830801272879498,0.02216584153445714,-0.017217329867370595,-0.03615259199283319,-0.022791093347529615,0.04772776171793182,0.1262716760258714,0.002912873828660977,0.04518594277624286,0.004580798517701025
TGFA,0.00144614746030861,-0.06478289253726428,0.0224739640202604,0.028140490681903985,-0.010931950358979531,0.047537139597227884,-0.026025206031721575,0.02811156791194455,-0.010648430459251712,-0.035124022140781815,0.021846196826059646,0.06772123267457192,-0.05637760357446951,-0.05138984106626181,0.015330643205116906,0.02615451770950895
SLIT2,-0.04674214054406004,0.0027358150956078965,-0.03322778637440468,-0.05596547478617557,0.026560382318251603,0.06064925988964197,0.04201329460273009,-0.029305471142395942,-0.05405727900649097,-0.03591258244944915,0.023724766826569994,0.043266616303694314,-0.047661841900934955,0.018160110834059752,0.050342089834648135,-0.01225577606090981
PLTP,-0.033692331492617876,0.00842954627777793,0.030901163852877323,0.11635611861227078,-0.021119997458597817,-0.03072426395774283,0.013527984434477535,0.031949231441737946,0.06473132631271449,-0.013351162692527637,-0.054243006123812526,-0.03943863130060018,0.1058733664355756,0.018364914214136635,-0.001574010010475466,-0.030418025316773345
APOD,0.03534807287316508,-0.04413924411594187,-0.04141907943623597,-0.0013433874931537463,-0.017816598464868307,0.027005105701221457,-0.0017674757631680196,0.0123674842786684,0.04120498459607043,0.05062688801105389,0.06273494355129335,0.10438399335249837,-0.11314622956427396,0.052934157765366995,-0.04460547211688079,-0.03048751304484741
B2M,0.06149186936656458,-0.013935216905191726,0.046728911074014556,0.10822364521051189,-0.05305384183320597,-0.04378581381751188,0.0824648056027709,0.034542853087180324,-0.024171755507876827,-0.07287961478414531,0.02074749992741623,0.07198251648844743,0.11017407982073867,-0.01095378741835348,-0.004429198415901162,-0.046233347590113334
OMG,0.030396674162494954,-0.023151165056786247,-0.04480653675214855,-0.06558463223061772,-0.015346664268275467,-0.010802631197415598,-0.012229730704422468,0.03973941632746074,0.0321726407653423,0.06627242111107677,-0.027928854796554187,0.08489322482830212,-0.12844553697600983,-0.002778823900184081,-0.0004643168817644036,0.08590348138467546
CXCL3,-0.06677066099857691,-0.02991649302174427,,0.04742050566149318,0.07373996771280239,-0.010029339520944487,0.041422140134262875,-0.012195421798898537,-0.024091693502533842,-0.019657726100173044,0.014185999499679388,0.012110283695015973,-0.023795518166328005,-0.042518274399766354,-0.03087728159973098,0.07459135142109578
CXCL10,0.03284532603116076,0.005132776460266433,0.04712710082297299,0.07879149539128394,-0.01963767462339624,-0.03703602535992528,0.006776753229260517,-0.01938000110109243,-0.04687301170055831,-0.07825216004637599,-0.03935030678985825,-0.025436311447464943,0.016274399675208467,-0.01827852959446962,-0.00557864529752763,-0.045503026772532124
RSPO3,,0.04797120041763609,-0.025206994525531917,-0.011094862541927458,0.034391419673178346,0.007787488140680978,,-0.01274398073611792,,,-0.04150038797834416,0.1340814699824194,,-0.0013739827657520524,-0.0184293070475324,0.0801276681008415
CORT,0.12898193693552842,0.07870747784906187,-0.04285343485187775,0.004580183042854974,0.019921960841976265,0.03254728798569761,,-0.033809385140927496,,,-0.04345199897846499,0.022163502879499416,,0.012162484187830435,,
NCAN,0.08672083460141579,-0.022232517024251316,0.035687299149967946,0.0330681143343768,0.0018696476980329978,-0.017034725093886944,,0.0891970922344146,0.017781821911590976,-0.0043416084637391715,0.06533805319710789,0.08921208293502111,0.04648207033717335,-0.00639463042147505,0.04395872710269797,-0.010433681793653851
PRG4,0.030051739284769428,-0.018015286954704383,,-0.0406403429203552,,,,-0.014899820138250192,,,0.019797393222669254,0.04060874514747374,,0.015487478000706472,0.055076132441071395,0.017302629890361226
ZG16B,,,,-0.005297988681455261,,,-0.02178542148003985,,,,,,,,0.04762398845803566,-0.03207259197398597
TGM2,0.02723858971709333,0.02269880647167376,-0.008121215661716443,0.056606041746617944,-0.04606105867317701,-0.020350245067256023,0.03633788645348092,-0.04369997581879394,0.037627792802921126,0.09263013507307895,0.031224342350267272,0.0027874941712418303,0.04076118263538712,0.09423768004865836,0.05250043553985416,-0.006995803732769681
VEGFC,0.2320212547402532,-0.027731496312329598,0.09177886079272982,0.11311541713914006,0.010201735163701715,-0.023460217442103696,0.0048479841173247815,-0.01520586035587864,-0.02098013937887749,-0.04781853044339612,-0.013806976769249935,0.041907226330751696,0.11226506052286343,0.03162814387646139,0.015240414220068912,0.04390293507124304
WNT6,-0.01384136614923206,-0.02482333100998886,-0.019104839570875307,0.06310449892306216,,,0.07240379556528403,-0.013270907069399677,,-0.05349219293564638,0.006148496959317248,0.008922048640698656,,0.10092371673303209,-0.027752303046969132,0.05157785480775363
NRG4,-0.023934112088922377,-0.025660420362196495,-0.023387855385255663,0.03910030265780503,-0.046220436266328456,-0.026136070426693782,,-0.017739409704598266,,,,,-0.025203051146708986,-0.02948007195945949,-0.01842930911301803,-0.03894860061709534
PMCH,,,,,,,,,,,-0.027405433594045816,0.0023620287345896764,,0.07028853408283985,0.0033017778977724828,-0.028146067450178447
COL9A1,0.03934922268161734,0.03144924952004898,0.06134350520845556,-0.017533531813323636,-0.014528964270117547,-0.020473524722178792,,0.013411390867449973,0.01624019616715786,0.07256456492574694,-0.0005534168954973268,0.0313457332187139,0.05681215085906344,0.0025228521812078117,0.02599625687877445,-0.04696960441448299
GDF11,0.028745497848785544,0.014626710549840456,0.08264262104161729,0.13029183122542481,-0.014554644510621577,0.027577635791170108,0.01526494458487947,0.00959623519724559,-0.0775568788237352,0.002206551386757198,-0.025520171323767146,0.0759611099412694,0.0314007006934594,-0.0030328181797822425,0.056187674661009324,-0.028783592602957556
RAET1E,,,,,,,,,,,,,,,-0.02021682115320738,
IL24,,,,,,,-0.013737812206014676,,,,-0.028878454045690744,-0.018661694581657017,,,,0.029247450960480342
SORBS1,-0.010078810648945542,0.012342149414625738,0.0031081779832798943,-0.027910468295498106,-0.00475000770562963,-0.0011777148415306965,0.028969960699227065,0.011754228599501685,-0.010052936587292229,-0.020606100415796597,0.006615087045657334,-0.0271801383624205,-0.054585056167218544,-0.004838422457800153,0.03949935289843944,-0.03140694141440289
DLL1,-0.027515765273177718,0.015005960089703948,0.0071316967467264245,0.075645726086406,0.05838284147668932,0.010270458052069682,-0.03130843757220727,-0.032812249673996784,-0.0713855175349934,0.051978253536840185,0.03637989329886453,0.024986172420503,0.015729596377372354,0.004924680350419398,-0.013405497303368395,-0.00047829421738276287
TLN1,-0.04129209842562859,-0.0290291954511748,0.050802550329541396,0.10617793346542759,0.015682027192189675,-0.0036496234431756774,0.0401707251695258,-0.023589972276367145,0.01319217396580571,0.035531091069032184,-0.006899486308814432,-0.008680259461807859,0.08576670329742928,0.031097725057505382,0.018225777063582676,0.0613407141652635
COL2A1,-0.02449813982843996,-0.016090384201906685,-0.020697716025324577,0.017762940874056294,,,,-0.012380856882763058,,,-0.026147585861856597,0.02093141989728392,,0.007353376369007849,0.09982312677295038,-0.04490171825046522
SHH,,0.00838584921905542,0.010115742427990503,0.08128340827846785,-0.013874674380525911,,,-0.011816199384544625,-0.06669574250901543,0.011799647419952175,-0.0002989757695357983,-0.018657721371919598,0.03339870527596196,-0.037466570049355205,0.009050703294153955,0.0209877979851826
PON2,0.10857943598656637,-0.023684966015682395,-0.048638675627461186,0.06267478969532413,-0.03877635768663194,-0.10251125829463432,0.07382075132449704,0.05519143833738374,0.0004444836044520277,-0.07008639208616436,0.03874669551053408,0.03453358687150026,0.054827166653340385,0.008068934377381706,0.007096839077496871,0.048123012644806916
ICAM5,-0.01610404520431684,-0.02578985086992152,0.011818658391845687,0.003634590542274382,0.018251476837039874,0.04185695775032731,-0.013004527200459417,-0.023076399122688423,,,0.04090080386346902,0.010994495175362185,,-0.00918601254643347,-0.008050445060229233,0.037044363714656386
HPX,0.019844638398967943,0.05341996235164475,0.0581872378588385,0.04383531028583802,-0.012084074793504176,,-0.025821930828806416,0.07169368648943192,-0.024091680898277578,-0.015378505105791373,0.0037625120039412705,0.006550841594726806,-0.03379081532068932,-0.022902826525276608,0.038981194161950415,-0.024383525471813616
SFRP2,-0.031895160523701845,,0.01235001253233401,0.03550976481033229,-0.008639147945540406,-0.037983822003796235,-0.013558007178914405,-0.023180359267312857,0.03894257719067937,-0.042184034839681306,0.001313374852601187,0.016568256833240074,0.012713075671946171,0.01701219926873291,0.03592247830218446,0.015694484629940875
CFC1,,,0.10744372637951388,,,-0.021326131949164013,,,,,,,,,,0.026831684582078952
