,UKF251,ZH1019T1
BMP1,0.03769525235908272,0.05542540798627177
NDP,0.009287144304274957,-0.018953916887620322
TNFSF18,0.04445653004313456,-0.04602619749391515
RTN4,-0.04411953444216272,-0.0758345201903658
HEBP1,0.03001981185257928,-0.029594825277999993
WNT7B,-0.028182384247211548,
PTMA,0.07131172322785945,0.02338007190657417
CEACAM1,-0.021628284853461934,-0.0038975212668814468
PDAP1,0.03195718082520592,-0.037032540654139606
QDPR,-0.04303067704607054,0.09546559325729784
POMC,-0.03014247285426193,0.09773717206946424
VEGFD,0.05602383157570072,-0.022577408897163413
WNT5A,0.08609678712639869,-0.08776108860232056
CXCL8,-0.029006130477658855,0.14893972338960967
GRN,-0.028404485710508427,0.003944889735292315
MIA,0.058751696872087374,-0.027118198931559125
COL4A4,0.025523373349783267,0.08178581467931259
TAC1,-0.02404194962189175,
RARRES2,0.08808175797344354,0.04921432081257303
FGF7,-0.03496460286816424,-0.055536065296747684
HBEGF,-0.012952892369247734,0.07250635020423976
PCSK1N,-0.013917798185091076,0.018065728493623315
SFRP1,0.022222866350467305,-0.020910636518029286
CXCL13,-0.028189368848119133,
MICA,0.017485759096805453,0.018593140718509673
TG,-0.029410109640762086,-0.012236155127849457
ADA,0.051683728831878974,0.04128568027172111
LAMC3,0.04943550448121901,-0.09082233527854162
NGF,,0.05137926008590852
TNFSF15,,0.03144713874320703
HMGB1,0.03969426468900978,0.12958225413303678
ITGB3BP,0.027719667416085624,0.0139755598620385
RELN,-0.011686895819042172,0.06151471992295246
IL15,0.015455007064290507,0.05105382586217198
BSG,-0.0002874013935155093,-0.014214214921245739
ADAMTS3,0.03206754553938716,
CD34,0.06452729217162306,-0.05384927411559398
PLAT,0.061042650373271286,0.03215723275800726
LTA,-0.021628287072911357,
CKLF,0.04974454324816753,0.12899394376920587
CD24,0.059429226430278544,-0.1698558943250982
HSP90AA1,0.030552139502035804,-0.1369856602291546
BMP4,0.035704416215501356,0.05018331026940374
SCGB3A1,,0.018594802252173106
IGFBP4,0.018642567342683138,0.043393070649339775
RSPO4,-0.015605915238013784,-0.04316605201183113
LEFTY2,-0.006757951376456781,
PF4,0.04736452470535891,
ANGPTL2,0.043597763887011344,-0.023743437673145924
LRIG2,0.05650247946123675,0.031014039792578104
ICOSLG,-0.013640908588295723,0.01649852897196684
NPPC,,-0.00961999519009951
LYZ,-8.390499877382141e-05,-0.04721013102596068
SPTAN1,-0.026124027073911982,-0.0060695649719090606
LIPC,0.02599842055514669,-0.006006311851133349
COL8A1,-0.04065312660036534,0.052348401172650195
GSTM2,-0.011447802244126002,-0.012413936865370661
SPX,-0.016012616338408142,
MFGE8,-0.03969775361944699,-0.02684200037087794
TGFA,0.06306795054123253,0.013690612700353209
SLIT2,-0.038219763758454275,0.020237131982930052
PLTP,0.02088853323413309,-0.111493685794418
APOD,0.011978178524177995,-0.009059142211339041
B2M,-0.08415282449595769,0.029132287969525803
OMG,0.007766369321079164,0.004666321981424198
CXCL3,-0.006945884245308356,
CXCL10,-0.005108342982493538,0.019179169903447025
CORT,0.062357050478254315,
NCAN,0.061917321640421824,0.11759280636590683
ZG16B,0.10379952945079751,
TGM2,0.0033329445449875057,-0.09070969467268233
VEGFC,-0.00820385298255463,-0.055629291855953444
WNT6,-0.006947092001998405,
NRG4,,-0.034451621862307234
COL9A1,-0.02719183138210026,-0.06954082131049892
GDF11,0.012217781821075045,0.09420566822422541
SORBS1,-0.07151422201939617,0.10738978828078992
DLL1,0.04345604069155986,0.05571925137254149
TLN1,-0.013915574959454753,-0.028682987831998897
PON2,-0.06585062706791826,-0.041488065993495735
ICAM5,0.019033756466110677,
HPX,,-0.04481832751488647
CD70,,-0.037390012256208784
HP,,0.0010757569248209132
CXCL2,0.017508794307514914,0.22115225470557273
CCK,-0.0688784932206738,
SEMA6A,0.008633107057799221,-0.05281520200019981
IRAK4,0.023561560422035152,0.007851067564506098
GSTP1,0.0009312406638118754,0.03903577680270632
VCAM1,-0.0046312241581416055,0.010577221073247592
NXPH3,0.020971928409463617,-0.07258282722420151
MTMR4,0.0042008871019887945,0.026850288623619916
LAMC2,,-0.03445164251621964
IL10,-0.02099036953309165,0.0766847006331698
SEMA4D,0.024461947163359168,-0.053469992284174324
SEMA6D,-0.011223263083755942,-0.035940827316688795
CEL,,-0.013483108034970284
PDCD1LG2,-0.031064112356330168,0.049127589378343564
SPINT1,0.0030408320189028895,-0.05750768897108939
CTHRC1,0.07742561890861886,-0.088565993223298
PODXL,0.05149091083520814,-0.07971963200391938
JAM3,0.05587619316247586,-0.09864927706450573
TGFB2,-0.009672465168888918,0.003912656524113927
COL18A1,0.06118875935583181,-0.041244743528827385
NODAL,0.058321507885004994,-0.08776935322168405
INHBB,0.028386705128912094,-0.0432552714365123
ARF4,0.03973501183079476,0.04238724650839409
CXCL14,-0.061975997113057485,0.05883490880950095
LIF,0.05983326415784022,0.1182589111610386
IL17B,,-0.03289704562445761
MATN1,,-0.03594687062745424
ADAM28,-0.01915529602520334,-0.03992071527376617
TCN2,0.044776536518260406,0.05938759278972669
THPO,,-0.034451659865534764
CUBN,0.03553815773214029,-0.03226606817186951
TIMP3,-0.013791960832421325,-0.08548758077060303
PIGF,0.08562916989911276,0.059379016996991
CRH,-0.026464771669904283,
BDNF,-0.023674296475658076,
CCL5,-0.012891445478582408,-0.07543814621469823
GAD1,-0.026760643016985653,0.013078377443170901
COL14A1,0.008886898406321137,0.07004978940968286
HLA-A,-0.09419736191783448,-0.10272643872833952
CD5L,0.015259769725241566,
ADM,-0.011342189010384885,-0.052826865389374436
GNAI2,-0.028201353158412795,-0.004864242909287913
HDC,,-0.04102513875763476
COL11A1,0.03672535518401387,
NUCB2,0.04838708159058801,-0.03407863564567714
CXCL1,0.030293150797535657,0.013521689009543408
VCAN,-0.013120452502284795,-0.12173512996905647
PTPN6,0.06268315758758013,0.04403338988296475
PTGS2,-0.02533691686319499,-0.09262606997433667
CD58,-0.030962284908627884,0.009973768819107892
TNFSF14,0.04740575238828837,
CNTN4,-0.02317878652547304,
MFNG,0.059502050178019565,-0.03356181979184247
ICAM1,0.013273816415299938,-0.002311532407580937
PROS1,0.07116214303553739,-0.010743917907087223
CLCF1,0.08404741348089145,0.07326641194158671
PSAP,-0.03281160724713672,-0.10588264118693194
EFEMP1,0.04191373380528187,-0.03562879451997826
C1QTNF1,0.054335491175440474,0.009394987288838362
ALB,0.02248477779944198,-0.025128433838843237
EFNA3,-0.01563428008026255,0.06867900465173542
DRAXIN,0.06040373109797398,0.03225408895064352
NPTX2,-0.009700954987442676,
FGF11,0.014349543813588122,0.051299758471752804
CD59,-0.007466941031235814,0.03336226678598752
COL9A2,-0.04072000235214489,-0.011484854742956336
DLL3,0.0062425677069403735,0.13972446620956502
LIN7C,0.02863700287761655,0.05651904766283857
GDF7,-0.0248724873170867,
PSPN,0.04605684244196243,0.0045841068248070865
ANGPT1,-0.03931863823592703,0.12148168741347473
PNOC,-0.013049694168887781,
L1CAM,0.04108187461093305,-0.06078460439009759
APOA1,-0.014985850613471376,-0.05393426597542484
PSEN1,0.0753427972411755,-0.01181388200028606
CALM2,-0.02014698014850592,-0.04861727111716794
CLEC2B,0.048304808243201575,-0.07184934851986895
NTNG1,0.027568000527424967,-0.03182344054138011
LRIG1,-0.006897102059077662,0.034158217548044725
CPAMD8,,-0.041025098899734616
GHRL,0.05381245359462908,-0.0493170499374906
NPY,0.020624175456730873,
MMP2,0.022458170476112076,-0.004111800562815592
ALKAL2,-0.0041488974691993785,
CSF1,0.019730184459653827,0.05712495586140546
SEMA4C,0.011440114072463203,0.07066648095022181
ICAM2,0.03808724915053633,0.00912163287080391
SYTL3,0.07533377259803195,-0.04876242129774007
IL1A,0.0008571759159249814,0.025128844873652932
HLA-G,,0.06696817129220693
PGF,-0.027134949544551683,-0.0439528041241993
LGALS8,-0.013910696220106475,0.043219142146307614
DKK3,-0.09033946727500487,-0.07545929835167042
COL16A1,0.07257402814512158,0.012798122920130776
TPH1,,-0.006788542231666822
TNC,0.05568739984182857,-0.08196875149874676
TNFSF9,-0.033384770971940585,-0.03495618656985216
C4A,-0.0033329899555527586,
CNTN2,-0.010379604147999868,-0.062272599353686155
LUM,-0.029006131201417155,0.07190441437181273
BTC,0.052643684638978554,-0.009292514037332248
APOC1,-0.005719058266802094,0.03853309977020849
PKM,-0.05976648597757107,0.01665419393542689
TNF,0.0879335821720144,0.08173844897545607
GNAS,-0.012580662005899924,-0.039065663099331994
BMP8B,0.0016877335922386304,0.023889249916930172
PTPN11,-7.371597555700715e-05,-0.06868870104786488
ADAM12,0.030479679157178835,-0.01549919740331423
EPO,,0.057022294417252574
EDN3,0.030788343061754472,
CCL22,0.027717519336896108,
CCL2,-0.022596067767076913,-0.03182952127670006
DSCAM,-0.06014039927886456,-0.051620721815735036
ANG,0.07608442913799676,0.056331220516637005
FBLN2,-0.013717040350893179,
VTN,,-0.05209342264993777
VEGFA,-0.026219604566484846,-0.051642744032220994
F10,0.017100519785407744,-0.0323642613215574
SERPINA1,-0.017525626167718446,0.04601228998944899
VWF,0.014825029944048078,-0.11172142462193926
GDNF,,-0.025025440577961376
VASP,0.0059414679051512645,0.0004388305165695154
ADAM15,0.08932540743453725,0.003944730318846468
CALCB,0.08322541867801349,
OLFM2,0.01954367426038807,-0.0289488386217925
MFAP2,0.008533333729489495,0.00882438157480165
HLA-C,-0.03208072993021568,0.013846076745994576
THBS1,0.040556644061258376,0.02884026911786388
HSPA4,0.058901120934790316,-0.04418264098291759
LMAN1,0.014636309243726347,-0.0977928671125908
LYPD3,0.004737783884642492,-0.032112421123335184
APOE,-0.03746902046854325,0.024647551400692167
ANXA1,-0.01064969361187529,0.014613172167852614
WNT2B,-0.03229389600363407,0.008461633573562614
AMH,0.02260489790930911,0.022225170344428145
GDF10,-0.02579353864004094,-0.03127432356203052
EFNB3,0.07987657734058076,-0.06075760706913305
LTB,-0.03762981020029546,-0.014892259159691688
ANGPT2,0.06375272648859112,-0.1448867293309957
ADAM17,-0.0045845044365271865,0.044217506146627165
LRPAP1,0.016913862293506953,0.04154713800930264
NID1,0.06395022034065102,-0.021002936781749332
MST1,0.08429629195382012,0.07434477882300972
DCN,-0.036275585352901436,-0.09238792234307955
COL7A1,-0.0007977807297392074,0.01593750450806774
CALR,0.02372291953233712,0.01192493562787266
PIGA,0.0342169349236344,-0.06153868212181336
CD200,-0.01815282579911233,-0.11510334995242709
GRP,-0.021893918270240176,
CDH1,0.06746579403285444,0.08137406352120255
LPL,-0.009901714278494287,0.003283716128413032
SEMA5A,0.04196492085879249,0.1152189569876119
SEMA7A,0.06202085296518225,-0.07416419381943312
SEMA4G,0.03884039950412778,-0.022446222313332598
SEMA3B,0.0018633985733442575,0.003438192765562156
RPH3A,-0.009147138509363589,
JAG2,0.012414582097344097,-0.09719658922106829
CGN,0.04769544050137614,0.050478966142898415
GDF15,-0.024765708765527666,0.0009481095722721112
SEMA4F,0.02019011356253393,-0.037823978152511636
NXPH1,0.03366427113772087,-0.05805965278524455
ARF1,-0.008075473319628896,0.09465486429089355
EBI3,0.026017023947713235,-0.050574691281888025
TIMP1,-0.028824141252862964,0.0006885014229563704
SEMA3C,0.033509903491515246,-0.028450788860518106
GAS6,0.07976250028438774,-0.035368438683543314
SERPINE1,0.000892245913158534,-0.02868982556654311
RSPO2,-0.03427034259872179,
SHBG,0.02898015778386822,0.07500897033112083
LGALS3BP,0.0022222078096122417,0.005408014051656413
LAMB1,0.06639902476113428,-0.052775895453481096
SPTBN2,-0.03129820333232843,-0.05833669119610283
COL1A2,-0.05666939689217243,-0.156100466658578
DEFB1,-0.019379326062338782,
LGALS1,-0.05870992791904677,0.009856991379989367
BCAN,0.048200255727172917,0.04083885236822534
ANOS1,0.020881612548603542,0.06982477149754188
EDA,0.05236160324481823,-0.0131085807173947
FGF22,-0.026685031732035888,
SHANK1,0.08241617824813946,
TGFB1,-0.007962787574678437,-0.07751783421717218
MSTN,0.024873076462198614,0.002307793090715556
WNT4,0.0002657939264455398,
TNFSF4,0.010193983251461352,-0.01432148822359459
NTN1,-0.024627458681954387,0.04375045695715321
CXCL12,0.01187334144664535,0.01070639421046796
GNRH1,-0.015577561430367181,-0.00461505690878449
RIMS1,-0.014569237661575482,-0.023471385528312166
FGF14,-0.006768025760729447,0.01503838920243873
IGF1,-0.014097558858699866,-0.062268072773022716
TNFSF10,0.009744746787853824,-0.04761313493752398
RGMA,0.017142700820596057,0.02252652062549735
WNT16,-0.01967386494935837,
CX3CL1,0.027720477883057155,0.03171379668416558
FGF1,-0.019046706686703312,0.004388035016265255
ALOX5AP,0.06493584514041496,-0.01975538056111201
IL1RN,0.006168855488582861,0.034185495750355774
NPW,,0.016973024102739445
CXCL9,-0.031169176908496906,-0.058346450816231174
ANGPTL4,0.03966001961366888,-0.10619445749601839
COL4A3,0.002808007437915098,
NRG3,0.027491187695079775,-0.0312743433663479
IL23A,-0.0011333442339129208,0.04488878995921881
COLQ,0.07528896940268258,-0.030545530732252465
SCGB1A1,0.0986350380025908,
TNFSF12,0.07109480547460102,0.011029310443763223
DKK2,-0.023427770209497347,
FYN,-0.020880827643356466,-0.01085140706108541
ACE,-0.012694768843299323,-0.030696412812031282
IL18,0.08189315529173857,0.02930058488341771
CCL27,,0.01927538967133196
SERPING1,-0.05898198251159141,-0.10840811660859657
AZGP1,-0.04439785581604509,
INHA,-0.030592965627440644,-0.06754598056503884
SEMA3G,-0.00927920729280591,-0.05868001642061516
COL6A1,-0.035342419783543744,-0.017606805855178154
FGF17,0.007716022071775544,
TNFSF8,-0.01937932805743792,
FGF20,0.02193157112686799,0.06191480244964354
ICAM3,0.01644317535139754,0.1044376418115671
LAMA4,0.06441882432372453,-0.050809893368280346
DLL4,-0.01928390865710851,-0.08564630654020067
SEMA3A,0.11906075209938258,
RLN2,-0.02081211286311884,
C5,0.07266190143159904,-0.06583569298729743
C1QA,0.031015970849056187,0.007268546277788291
UTS2B,-0.023674299969224825,-0.03594686823905849
COL9A3,0.029376112267652094,0.13337431973619118
HGF,-0.003251846341955932,0.029897973720107666
P4HB,-0.00848731960330731,0.018183564510400336
ADCYAP1,0.01755021787254752,-0.04102513875763476
GREM1,-0.007021517958682682,0.052810158562424235
EGF,-0.010485268695349827,-0.011786457474250778
VEGFB,-0.03920271371710728,-0.0994951310211675
FARP2,0.00994429092159714,-0.07995691596881664
LAMA2,0.010915110992830093,0.022647060528677335
NRG1,0.030666913747638004,0.027377441757035714
EFEMP2,-0.014893533080294018,-0.058047019027903005
SELPLG,0.048777331190379615,-0.03768377224636363
HLA-E,0.02278488767125155,-0.11122310734494248
PTN,0.04905468291853645,0.09891210362514236
CD274,-0.0070008145244925294,-0.047774317478403265
CD14,-0.022172632025178565,0.11152259295190274
SFTPD,0.02493409868110627,-0.002963368095809618
SLIT1,-0.010974551893424278,0.08062400267124557
BST1,0.037535591755860666,0.04364896609199645
AGTRAP,0.018282345031212,-0.062489357825217196
LAMC1,0.020172367521700377,-0.07393340374893391
COL6A3,-0.03039870899088599,-0.025377398246511276
FN1,0.031210793050892548,-0.11320839558057134
MIF,-0.021965822155327573,-0.00978799649317594
JAG1,-0.014065048205470604,0.0071694215533922466
NID2,-0.027015230379934425,-0.01585643014650823
EFNB1,0.00030373863655586044,0.04572004514659938
COL4A2,0.0005612903863306583,-0.09538861320477322
SPP1,-0.03173176213776052,0.01873497219722093
PODXL2,0.03941748015835673,0.03279411160274582
FGF9,0.03459503024656248,
ITIH2,,-0.028275396173999965
ADAM10,0.04863798629907395,0.05658804061115546
CFH,0.002578064117011508,-0.11692518172129251
COL4A5,0.019095345554131015,-0.02469052781989166
LTBP3,-0.01742528337602564,-0.014968255098349554
GNB3,-0.01020058453646193,-0.022556676103925435
