,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TG,-0.019091805086996358,-0.017980413952915143,0.0036335173951712123,0.04693430111536362,-0.01605730290685209,0.017963469284605366,-0.02227190885022864,-0.027993866051074782,0.05961224881238728,,-0.00819197712785996,0.009425160448322728,0.07717860038877791,,0.03246873393147024,,0.06173908768410132,-0.006091077109530776,
ADA,0.0033006925728176458,0.09563820941709532,-0.03953346668951974,0.05167947147811233,0.03035606232764563,-0.00862586055056178,-0.08364082025417936,0.01612722350958968,-0.01070848219989427,-0.13183377247539615,-0.07953568665943109,0.04013785122932971,0.020305000972014865,-0.01896045498270661,-0.03663705257956588,0.08066357547535981,-0.02754541975920852,-0.005345058416765534,-0.055049874845690516
LAMC3,0.003402739738821568,-0.019710380341524305,-0.0325142858145848,-0.026357883945578954,0.06121866301793358,0.018435853057187396,-0.07398645673597515,-0.02302917242667276,-0.0013208305591492322,0.03036556360794014,0.004530988399692588,0.028049369684111303,0.08313867192587687,-0.06097501948604204,-0.02258532771763607,0.007497743052854807,-0.06628336781467538,-0.006074891868778092,0.015559829415165892
CCL7,,-0.022625478325705876,,-0.025903883744634225,-0.03353462768264056,,,,,,,-0.048862939717060946,,,,,0.04575316228216627,-0.06122182138234975,
NGF,,-0.020050870840101088,,-0.05387616538701473,-0.01120506765919669,0.038126930394902545,,,,0.07538057538078059,,0.008178199873120686,-0.0076270445142442135,,0.04870424980672804,,-0.05820587010789487,0.011629267835634206,
TNFSF15,,,,0.05337734365968625,-0.019400896820430235,-0.021836977380659508,,,,,,-0.011261561587487996,,,-0.04377887041907923,,0.014307706819174431,-0.11511550929645684,
HMGB1,-0.044465214360734875,0.06947493850500229,0.024994327251312547,-0.007380228176964424,-0.007884126252031743,-0.034192456705037344,-0.1382317275697314,0.07677013765128315,-0.006123037606298409,-0.1777059482275729,-0.05485181218818243,-0.06800781697255388,-0.10686882414419142,-0.02560545073931533,-0.0349631369281426,0.017507238138768606,0.019224031124802903,0.06556982083476531,-0.08213754894358763
ITGB3BP,0.02670701137313602,-0.008572596073719421,-0.04793432153188846,-0.009348948509047824,-0.0008849122849086714,-0.027980691738109558,-0.10225305923546453,-0.035749478852494895,-0.00556528958692632,-0.014256760701802254,-0.14758644795683618,-0.04586996567592618,-0.0006411214049739587,0.02548738889448638,0.037041239077399375,0.043409956151353436,0.036098399291964456,-0.09371315106186948,0.015913090252089424
AANAT,,-0.03282612682440072,,-0.004167303262082727,0.022877967326541376,,-0.01664569491313743,0.008067015695031772,-0.02460767518807544,-0.05101571176387326,-0.014715391798483258,0.044737924476899116,0.06680449565234312,-0.01615118283440766,,,0.057495332037176175,0.029856497375847144,
RELN,-0.01582761258196449,-0.016738270657456634,-0.004498860528994786,-0.01182725169899186,0.09358287916238602,0.04798335795997019,0.13916795232766133,-0.01115035785455938,-0.007717879495678307,0.0677302997212418,0.14450812867186522,,,-0.013175481352882332,-0.02994345269885718,-0.060130937523573014,,0.12726493583575696,0.03857874141904859
IL15,0.04210141307501575,0.03764252630182348,0.06075323108604054,-0.037169296694830996,-0.06657677131864598,0.007085366072859922,-0.04341875538434968,-0.012046898863121165,-0.023676443063973908,-0.031073913278527404,-0.0380921689821209,-0.03108479650426771,0.03301096936141028,-0.07138747116955174,0.012377242593035872,-0.04320515249322328,-0.015379605834686496,0.019649538590080028,
UTS2,,,,,,,-0.05490822639432309,,,,,0.010223844228674145,,,,,,,
BSG,0.04191658488551661,0.031025757197872136,0.009289361196574844,-0.00952129727385853,0.004865755155091752,-0.029387151055836835,0.027888224681791193,-0.07404168315848114,0.03048679339802708,0.22378150549224873,-0.16022822357991656,-0.09757050291406529,-0.06070915394640048,0.01188356163298677,-0.04458836981978604,0.10413723656416361,0.06252056078265242,-0.09474591585383996,0.15984996259842627
ADAMTS3,0.07620941673976091,0.0547273795639512,0.010753652344026953,-0.021105249275652514,-0.02168391856696456,0.07165644196051878,-0.11844549692648418,-0.027225889470476137,0.018955604660555066,0.005526867954530142,0.02168859669019705,0.20284757246183654,0.04151000580288567,0.05200875925353005,0.08934850087106361,0.03069456720603515,0.08372808843964247,-0.013601325814438814,
CD34,0.0030765576753245248,-0.03535895880488399,-0.010041476516040185,-0.025269553867861155,0.055216821609464097,0.009102744186816928,-0.07094144790612747,0.005273907624985451,-0.01911797622154995,-0.013580289171136305,0.028996192608277026,0.009024134045706407,0.10940809063263608,0.025280583141962226,-0.059390371598712056,-0.025140320466373146,-0.05858251563921755,0.030983246669732907,-0.02064405342241773
CCL23,,,,,,,-0.018940158480998847,,,,,,,,,,,,
PLAT,0.055937344375882735,0.03703991981696998,-0.04852312491041205,0.05822690898739138,-0.05782174308024514,-0.0962628470558371,-0.12733329459342882,-0.12644321269062533,0.034550185866256224,0.03334763355207227,-0.14172912669698712,0.08553876621196241,0.12295019923759101,0.04319937708597123,-0.027956898365228005,0.04279999045545939,0.001369702006721363,-0.034791076451709875,0.0025186081620627715
NTF3,,,,,,,,,0.0031619941015486926,,,0.05686294593901987,0.1222708510424182,,0.0733734870433935,,,,
LTA,,,-0.02387134919965332,-0.015605804733286276,,,,-0.03667309913936424,,,0.013832647248035247,,,,,,0.05530232976084498,,
CKLF,-0.017595644589365623,0.034024821470154114,-0.012350660689732968,0.017557833573327727,-0.08280450076256501,-0.11556915982635807,-0.12725442503672152,-0.01839857933520106,-0.000855445749957677,-0.2146665998155021,-0.2033241078323538,0.026148668169230966,0.04499192047032707,-0.02131271167036638,0.010615844923018493,-0.062237591433501736,0.09559895080268965,0.04789014770546111,0.07300980036431365
CD24,-0.017881389133452948,-0.01500891504537891,0.027276855528029446,-0.04496904058367941,0.013337790072017918,-0.05753339746593711,-0.035706943754024105,0.08850176678820884,-0.13223840480595508,-0.019735464320591978,-0.00866963315707205,0.18030399393460356,0.09347203613544408,-0.019913959826719375,0.10715452997996436,0.0920811508103325,0.022080468683832778,0.023247823113799974,0.023548928770932554
HSP90AA1,-0.006809590157173327,-0.001995063900553122,-0.016574322763772593,0.051231933594122245,0.26125300832933546,0.12692719248257864,0.18047699395484432,-0.016870469234171126,-0.01579257332011147,0.3737770593131268,0.27986831507893256,-0.1252613453297595,-0.19397720203524157,0.06885707061143087,-0.0784473681428901,0.05138055028848647,0.0226724230054192,0.08891411426923142,0.04231125192871788
BMP4,-0.019648239094677063,-0.01689911031934276,-0.007719035258622842,-0.03971405778977897,0.008985089088296773,-0.0942114515829169,-0.01636858063445081,0.020687945098672895,0.0056357047605781405,0.0761253737741549,-0.010243061493625144,0.005956239928919239,0.03299086849101149,-0.009564758085348938,-0.01783415837052441,,0.037441639223779424,0.03430035217143837,
SCGB3A1,,0.04034664125946969,,,0.010952319085113559,-0.031065592558862203,,,0.021212070100468727,-0.01820664962078946,0.10826595325364503,-0.009623725006091212,0.13425790476143096,,0.05890417587314177,,-0.049367143659403145,0.0367197741603352,
IGFBP4,-0.014565693878383997,-0.009183085389087655,0.01928697146810407,-0.05981684623121822,-0.08126409972592327,-0.0745295819875361,-0.08489186160840709,-0.07963427405808378,0.007735592482317292,-0.11486555278624201,-0.0788363758811799,0.003658671325759622,-0.040204316087170906,-0.01106691377744471,-0.05235251454064666,-0.03468668969993746,-0.07134746814880502,0.03165660705157079,-0.03506269290677327
RSPO4,,,0.012460472457962096,0.08079510854761021,0.0278491213493608,,,0.05434919565354902,-0.013577101604458288,,-0.016007212461197108,,,,0.06032399388259127,,0.035065621342093484,-0.012534730725541149,
LEFTY2,-0.01890303909574097,-0.01143815013312351,0.030247413695232726,0.01361842648888088,-0.0476916501751284,-0.039757442206426685,-0.0807541622736419,-0.04486148810152028,0.005034507284068781,-0.035800395188438125,-0.03214994293359731,-0.008440848937819979,-0.015320866466879808,-0.05919421060681413,0.03566672692067919,-0.031096536775219313,0.09887515942136185,-0.009276652727155258,
PF4,,-0.023470299495399638,-0.017956545273232653,-0.02260062823025336,,,,,,,,,0.024615825307934092,,,,0.04088977452220236,0.03517573886231729,
ANGPTL2,0.07121965600990061,0.010403477611343488,-0.02417856149538122,0.019853400139933416,-0.08608143565287817,-0.17268576530461674,-0.09475317982840949,0.08496759746831828,-0.012868189403562623,-0.21953721774476814,-0.2457514629672689,0.06887758048799614,0.17031285207132393,-0.018787688115732334,-0.09640885326488188,0.004569696347084535,0.025344805350036064,-0.02979259242671643,-0.11442704621836598
LRIG2,0.042987893294809565,-0.0015615570853906011,-0.00853332165403569,0.06104961561332911,-0.005887927903939861,-0.05135991734000279,-0.07035742938376448,-0.053050024222046334,-0.020891005481856316,0.003280941801186547,-0.07281575000363505,0.027360170289706442,0.0382269779488137,0.027464502700011585,-0.007898399609017748,0.03519615237518796,0.036606838551239224,0.06907878834824215,-0.0042450264113161485
ICOSLG,-0.037168110068541295,-0.014115485654410167,0.008397381840525707,-0.03738233797403979,-0.013500553128435632,-0.09520738775247416,-0.03875034652674595,-0.009300782409548292,0.026037905628393074,-0.09592660847978078,-0.11041854231730855,0.024553104055264532,0.07151069687532148,0.05328911569841439,0.003190033918216751,0.022235129023174007,0.07187900412839497,-0.03476197534045293,-0.09796590308771187
WIF1,,0.010722496762616633,,,0.1525461859649235,0.18259343457949384,0.21328383039996454,0.06318970171071955,0.07394487176732588,0.2315438799563385,0.31959261120670934,,,,0.07035911479884682,-0.043964986319306794,,-0.045106750273319056,0.1732315202093325
NPPC,0.05527158567057455,0.02474588593857171,,0.06809791939234609,0.04406376840572773,0.08947562640514888,0.08721221339652736,0.050446955985037276,-0.039839554690654866,0.17030025580895058,-0.13942025648258785,-0.020168436200916653,0.038643650288885285,0.015746401272917956,-0.03315159692536446,0.027226000907883206,,0.018121781565877862,0.18258066657930408
LYZ,-0.027335947380892688,0.0046589111353239595,-0.07133367789174662,-0.03181416117187192,-0.11178087164608606,-0.03961850284304892,-0.09626190557166141,0.014915147328269799,-0.02188362306848133,-0.22593093142509302,-0.057632697352455894,-0.07915272326828257,0.02028504167690381,-0.025734218449402404,-0.0730299125944084,0.026706937575886623,-0.031320788829351395,-0.005119085236242841,0.011832277104891414
EREG,,,,,-0.05467847588096671,,,,,-0.0691125131030889,,-0.02114428047312142,-0.09291119497788541,,-0.027122542418569484,,-0.03352129877948226,0.0032029009901618417,
SPTAN1,0.03078850526483684,0.03739821223565321,0.021408210122602595,0.0447782801114818,0.12830505060390754,0.150413159529673,0.07864826247699204,0.1097307653435791,0.020919741027033836,0.358665072035645,0.20697376696615857,0.05154968064528443,0.0665411275084558,0.06963896277470796,0.03308287117855059,-0.012536122826412043,0.043038017040840086,0.2054132330133485,0.15366751665177517
PTH2,,,,,,,,,,,,,,,0.039036381685719275,,,,
LIPC,-0.024443225624547194,0.017648802513334567,-0.027937798313582392,-0.02522734772119131,0.032225504665653194,-0.002845437737367169,-0.0435365818753731,0.054243450241535984,,-0.0923430981428651,-0.054222459959740975,,,-0.036137717934667406,,,0.07617519959085914,-0.07391445135770959,
COL8A1,-0.016474019675088155,-0.05162035264511361,0.036918391876252246,-0.03598095250599327,-0.1208070660379849,-0.05833185826314072,-0.058377998302119496,-0.05183438204099821,-0.02889367953395261,-0.11053892654634019,-0.1370764719893738,-0.0062700211840829665,0.013468224019814954,-0.022140515736078517,0.05060131009884788,-0.00676567021074139,-0.01669657495505504,-0.0404839972986887,
GSTM2,-0.02472036642649493,-0.016609296007423516,0.03504894995467562,0.010523950149713386,0.023769307598863344,0.005563101978217496,-0.060977951793310115,-0.010197796810179852,0.011627585583117044,0.04831312463761168,-0.028625144511959362,-0.024283332897890867,0.11743480433346071,-0.007416418459183282,0.005447738555651884,0.06698294370361813,0.07466088347295687,0.037999768683229955,
SPX,0.014067341061974062,-0.009788622648059,0.00032671949063491876,0.03903377750301744,0.21930965771461483,0.0534730276330063,0.17948162929067746,0.05584874341981846,-0.01094224575009572,0.07355849069362878,0.25087386229346414,0.016358118993060205,-0.01674042623299524,0.03231468023280039,0.021813203268897532,0.03165457651687969,0.18776355892360092,0.021794507429551038,-0.01594804418182158
MFGE8,0.030123486621808564,-0.03578767326475637,-0.08041513146508396,-0.04402788957949593,0.11965570861164393,0.014680934994419064,-0.05045136339668179,-0.09044046335649929,0.008419083065711791,0.08464113688432563,-0.1387804734783364,-0.03923201410212808,-0.03757792483278222,0.0294596680832706,-0.028080833116064657,0.020846268750624276,-0.04334543431972251,0.04245116485192204,0.12905867031437432
TGFA,0.07080251432060829,0.029697668249630858,0.028523919295753656,0.01653359261845666,-0.09320846741299349,-0.09156304504386505,-0.09817074627184927,-0.07106783196748956,0.021936654676005165,-0.1538133011327534,-0.11208261847530705,0.015314120296243414,0.06558132611161704,0.0166117155278649,0.00854731557160799,0.08406931672753849,0.09249510037607073,-0.024063634431749675,-0.04262323255751834
SLIT2,-0.019648235950664155,-0.04002321573795799,-0.045848593618780374,0.056834404335762395,0.13826324303224494,0.06608466536974685,0.050759171892157263,0.05953729052876964,0.007909962116644844,0.18538553116147985,0.24513670967254025,-0.058052302661769015,0.030655333191216924,0.08227527063868983,0.05450968717324261,-0.023608410884146756,-0.039699050947121534,-0.017318341488736438,0.1256990098629962
PLTP,0.050252853150948344,-0.06198219438801613,0.0045736574761771264,-0.04394969573506697,-0.11971102540433996,-0.07708228439726932,-0.15301811547318125,0.02114543271558671,-0.09117700829853945,-0.3371774527357627,-0.05014541000938132,-0.031249819316579254,-0.005934406591599326,0.044717189839598145,0.008537193127533541,0.044521405962273365,0.026307896217255072,0.03246382432027957,0.02824053706681867
APOD,-0.03961844774854369,0.037482250529962895,0.041904462346684296,0.03838042561919455,-0.023662106321814952,-0.10734343746294896,-0.1031934497586005,0.06797565509888631,-0.013223134643496866,-0.23976033416240033,0.11209502277328698,0.09617064797987807,0.19734788737605935,-0.026480293745521813,-0.08926669731785075,0.0036837395806247073,-0.025789290786474083,0.06360637583126945,-0.16165715943026795
B2M,-0.0918639954720482,-0.05873728774749195,0.02427487934104232,0.028814146156300898,-0.1537607531793965,-0.14068555166637656,-0.17188327698437186,0.019350966142894065,-0.08936649162759333,-0.41335000118506776,-0.31685688798409767,-0.08525948857853108,0.0644965826945903,-0.02440597888369956,-0.06884410017531595,0.03448530861579433,-0.0832849471891765,0.054794042172566365,-0.1420440221149762
OMG,-0.0013016059575808709,0.08095589877039819,-0.0056930112729692015,0.05120854305804603,0.133768203475081,-0.0026531932514511753,-0.01956222083149484,0.1288760604328587,0.04286210548211619,-0.10844350711443773,0.19441630348560773,0.09880055588896997,0.19019649266077263,0.023100307159542754,-0.01101920728706815,0.014705200853653852,0.1607934410143257,0.12269637168188777,-0.06998133345835435
CXCL3,-0.015374691188887155,-0.004218804410918871,-0.037487316511416034,-0.010635119953998726,-0.08212761684095383,,-0.02185500171374537,-0.08800475731142199,-0.040497300109322,-0.019559638217634706,0.05846670873989168,-0.07797914556310029,-0.05842693199403877,-0.03068230873110749,-0.04913196619013664,-0.026680963479213577,0.009751895204220186,-0.08486271059896774,
CXCL10,0.04685240023987074,0.014073466879949887,-0.035462586075597526,0.04791295852897331,-0.0013373559189147784,0.040925915135817094,-0.10277600363127579,-0.07058083061562122,-0.007385985047139354,-0.0982227146017039,-0.04359477486172361,-0.015021338087377049,-0.04112710696640604,-0.002340302978346953,-0.04116262164008773,,0.016620645751478397,0.1120155004756145,
RSPO3,,0.09539183605083348,,-0.0030613038111830357,0.18666805978970202,0.11029067856300628,0.1759327419772341,0.05911376483556303,0.024218069633789124,0.15122335852979496,0.054474557268959535,0.07070876375744439,0.08544649890353258,,0.08549578509520296,0.03451133925617141,0.0993568543152408,0.09139485642544852,0.017952024770687407
CORT,-0.019091809082093816,0.03071044660415723,-0.0047550699336188496,0.06042210579192662,0.07115117152373253,0.03264804755970271,0.12918210260336344,-0.06412295309263559,-0.02060951118356359,-0.005239255674798241,0.014557799076201144,0.1340289023118901,0.1479357627807809,,0.04809014125492382,-0.015160924503168928,,,-0.042331584279845534
NCAN,-0.051890141781092934,0.005212249970518632,-0.028628044932017035,-0.05230099518826624,0.23829682451794995,-0.08422629378427979,-0.07768850224172083,-0.08167388265401673,-0.008685804274286847,0.20293736386319908,-0.24420835667681856,0.10862053584677077,0.21833800726621974,0.048940934785243674,0.006128782224641905,0.06565072261264254,0.13038536686973493,0.10861424054178576,-0.009210077583359467
PRG4,,-0.03402601734244391,,-0.02590388778136998,0.05354600895939438,,-0.00711938138110385,-0.019338430383088554,,,-0.03351673206925555,-0.044995453841129206,0.04268913228289875,,-0.029753508909357566,,-0.02979943295316939,0.018044704569013217,
ZG16B,,0.03503039934864899,0.008034153865052086,-0.030064629809048324,,,0.03596492756742487,-0.029140106394499554,,,,,,,,,0.02717169253173157,-0.005751540420698613,
TGM2,-0.05583453820533011,-0.07550716814037499,-0.04328653269803601,-0.028727620500082467,-0.019808126516470435,0.006372259469455951,-0.02774290722676274,-0.0389559104472981,-0.0429571709211851,0.006627458341765464,0.0983669478013107,-0.0632761795255278,-0.08379050144309338,0.04324736702688048,-0.035725373739902345,0.026127629859596296,-0.06069732046328208,0.044173659349727785,0.04294825625450653
VEGFC,-0.019091810311355078,0.03825204994956216,-0.0049016657496859795,-0.03304488456308362,-0.02288475227636811,-0.011596142997732909,0.020168581076023973,0.022542120580148883,-0.01869378377622938,-0.008794214168796992,-0.003745887477040027,-0.05553795822450292,-0.017457448755293398,0.012942416516252175,0.041441812252986376,,0.009337588795121251,0.001218047504193107,
