,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,0.01212376042331004,0.035923660388773565,0.03363824538761602,0.04246570330139263,0.028354097429656853,-0.002902697859696176,0.03229189866443525,-0.1675248183410237,-0.019105616178823726,-0.04368474677098504,-0.030927622354322587,0.038753807649420345,0.12878124313736575,0.09212126336921934,-0.028174995666036536,-0.006212858261087351,0.06798817708669334,0.2875923311474619,0.017612707671671408,0.0038654423329013247,-0.12441538883696923,0.09402440917607414,0.09724694087569985
RARRES2,0.04860776524475251,-0.07985395678721521,-0.0017920230846910543,-0.06358896026212182,0.03608659478609929,-0.10672674915636912,-0.07804428097648823,-0.20974109477256828,0.030155059309637335,-0.01788779244581548,-0.05965571992053607,-0.13636355156726102,-0.18919722572682715,-0.0041486414962480095,0.042065260656623624,0.03750776409583329,0.03415035135351775,-0.07000297162607656,-0.03252521994825468,0.10388147575047972,0.03487526455022891,-0.17134470455547537,0.07145108397249807
SEMA4A,0.10077150293335396,0.09628238902137388,0.017887861773807186,-0.03578393464551989,0.08451391953343529,0.07683221399536663,0.09117617971149974,0.17965100309877605,0.03927398079874623,0.014269258194546455,0.140171847201934,0.018864450767121475,0.21219553493555154,0.0031062161170470758,0.11447645392625784,0.08656920689149701,0.04410184822617726,0.0831666870420669,0.02036593826516254,-0.01404204414314264,0.0887176270215782,0.10400268416003854,0.04047788618719347
GDF11,0.06580425993268371,0.12855880468693925,-0.0254337364269438,0.03071954955216784,0.02973529583965313,0.0999585534850821,-0.06439419461479275,-0.060031388267397456,-0.005543239750451907,0.027563089025820452,0.059324195078875985,-0.0073680873880881265,-0.12976382564575367,0.09106117328606521,-0.009540145777567899,-0.03441813503251706,-0.03270157643677992,0.06443707250668265,-0.02582081433321336,0.031554753251407636,0.17549607891913568,-0.012582796441352906,0.08962745187218753
GPC3,0.0065670449956050855,0.05297192763429843,-0.015483892725500168,0.04780534825917356,0.04552636250651599,0.05335058684068727,-0.0668319706497543,-0.021206793508020856,0.023988251872315174,-0.015211260967193453,-0.05382735540886332,0.11601277155195308,,-0.024252279795532062,,0.03099953189737064,0.05395981771272707,0.23283760975815648,-0.002324597027206978,,0.15350427149263599,0.0634118804680693,
OSTN,,,,0.0752599988447329,0.016715432137211807,-0.021139441767824313,,0.08346209677527844,0.038528214725727705,0.028087729976556473,,,,,,,,0.0186284514506935,,,,0.0004789510011277242,
GRN,-0.09504191292417136,0.01579603934300942,0.014344258622366397,-0.049663338709811475,-0.06465449001845577,-0.03492495078038987,-0.09596572409103758,-0.17618231305056292,0.03120060314523955,-0.009664439111041765,-0.26433624672921047,-0.042700967387359,0.01642343755994857,0.06401732777284362,-0.02294729605923584,0.026311063304727215,-0.0062786728706604785,0.3070402444641399,-0.1375024511589171,0.06500688951625283,-0.018066254490046486,0.04475614860023157,-0.0791474641278482
CALM1,0.23932377165941413,0.035862784539196245,0.026631577333796806,0.039561486430310266,0.04612241495875595,0.1113075931768132,0.10503522191324596,0.255374491465353,-0.02277519685309135,0.021762263260573452,0.3876435095348347,0.05074260076120131,0.3263482235172903,0.047666818931444185,-0.12187731219989781,0.016942102866072693,0.033774659909826796,-0.08690239167398846,0.06747061718899247,-0.019881510646480433,0.1408416913068011,-0.08417304528302742,0.19730620641274518
ANGPTL4,-0.20445132003280841,-0.07486566091760913,-0.009950697632488757,-0.0014989274815310019,-0.033016917206994505,-0.1618550861267491,0.05479911318748609,-0.017113032848632664,-0.009271176381801445,-0.018559508380847703,-0.039456894615717296,-0.0832559804788019,-0.18930383881076335,0.01801661799159763,0.10020660279372232,-0.004193148764120064,-0.009271825717147492,-0.06605165407032836,-0.07481207157418272,-0.08360860211861473,0.10775232605858458,-0.05158419019147767,-0.0691308984688627
BMP8B,0.05665817841223654,0.05209978283046705,-0.020467869503131036,0.011615416993760105,-0.02905802955527307,-0.051004372939592015,-0.029438824813788605,0.005726626265983325,-0.02801021321945412,-0.004931741075200154,-0.11187008454151381,0.026558546170101515,-0.05206704312014787,0.11056072405868966,0.0918671061433678,0.09038370409429676,0.02344853052497568,0.0341650116760595,0.007396889777334519,0.09832600761362187,0.042157642177579537,0.034013742180508025,-0.05870295574038976
