,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH916T1,ZH916inf
IRAK4,-0.035508550593922716,0.048400401917533,0.07985600367067433,0.05909194146609701,-0.01556707350359369,-0.029571942874754512,-0.032197458340514205,-0.020479450170633975,-0.04396307406477906,-0.0718332979521726,0.056955141950903246,0.06872491842102597,-0.029004236598662317
MICB,0.03845053085273718,0.023119998510944068,0.007939931411905484,0.04474112641558259,0.026097556225892497,-0.005889154384489217,-0.04704991421510013,0.022498445944802402,0.0033045024767336248,-0.04080361458638563,-0.0395265627228711,0.0517639752187741,0.18810440032685388
COL1A2,0.0054363339938711345,-0.035728609391315815,0.11647988978569629,0.14430314335056194,-0.02358110350822922,0.06624296307376647,-0.004694355260186014,0.025361982158298327,0.027677364851144793,-0.0022106090610879764,0.029162610378797055,0.08693234406726068,0.03627776513635942
ICOSLG,-0.04624303511215909,-0.007318368993168084,0.08961813234931361,0.07449185407333257,-0.008948957002601846,-0.01988717588059072,-0.027240657521743792,0.10478307021524914,0.10522234065845505,0.02794496248368847,-0.050323837143199546,0.056614510160180466,0.05329037269750301
GNAS,0.005430376511771174,0.01697008370969067,-0.14278966899083845,-0.041741290711871916,-0.0033665867465882166,-0.024031599506958563,0.031224478132674392,0.0808512752837253,-0.0007927864711915332,-0.04082054717165249,-0.041945956135340974,-0.054640407550443415,-0.002760053100235964
C4B,-0.017906697553066554,-0.010051118855033384,,,-0.013160323281872454,,,-0.035635403424582136,0.10554744478442783,,-0.022912786764942773,-0.027127660877924276,
COL2A1,,,0.04298329740977774,-0.018974952045690184,,,,,,,,0.0008320849418433055,
GSTM2,0.037695930516340716,0.013130294898636135,0.016074904506139073,0.023530543373424164,0.0294675926094029,-0.021599612318512516,0.05886213052975739,-0.06901611576040813,-0.050894025682784824,0.07523836586801115,-0.020962105263997687,0.02825855668482226,
NLGN1,-0.017226720986165962,0.027390666705015828,0.031590115760684045,0.03069444212235886,-0.01924377888183633,-0.021959730100866895,-0.03587058670479343,-0.03692334576002896,-0.03374397119022177,0.028714767553185604,-0.017655711746131824,-0.035736360794362286,0.019156466746520055
SCGB3A2,,,,,,,,-0.02876922430155876,,,,0.09830305860181494,
LEFTY2,-0.017099633325940788,-0.02130783475790795,0.18276180590352725,0.11655561139862045,-0.03505332159430916,-0.011490346315963506,-0.025656828908767026,0.07702411245555248,0.012913926292864216,0.03191706765004008,0.0570963317801445,0.12216687610953621,
ACE,0.0017627784722427705,-0.005188697346617477,0.16718954320558535,0.06426197052716925,-0.04258500503323085,0.07506841190751254,-0.028234950172881718,0.014610904980312795,0.04953657037738279,0.00024721338831810064,-0.04227011569443197,0.1565823428875077,0.018702473629100762
RPH3A,-0.044556811314468106,-0.0020560765036167954,-0.013091156209363295,-0.047912660188821725,-0.05486775975591804,0.00537128703558903,0.06608583472454943,0.10102608160060722,-0.11722391884809545,0.0064365358526630835,-0.02172263514933084,0.004368137821254436,0.12622932858339747
NCAM1,0.019434035921269615,0.022012609785472575,-0.016724044110258938,-0.06613467723752205,-0.021886205544819938,-0.00793666621215329,-0.06899173718194765,-0.011359272290267345,-0.05320766158885835,0.048584146452982604,0.04776092100007666,-0.10890009206836564,0.07814643943136503
EFNB2,-0.0055714318978645925,0.053517061262632275,0.0013280744904239162,0.0262152726824362,-0.05223714018842689,0.011964200957208933,-0.0026744017536931577,0.03058057088959464,0.02192346728849419,0.04875663898656264,-0.03374168476958604,0.03882588366776065,0.06140076866184345
ICAM5,-0.022011068968113487,0.054057251225485464,0.03834177086480326,-0.037078910584090734,-0.012739004557408515,-0.007258664317091488,-0.017183614405537746,,,,,0.03432535180946807,0.13250227609791282
CCL5,-0.019871585310640674,0.011832937221202483,0.014451893121254084,0.10070094330111942,-0.0438091494048241,0.051161143168977866,-0.045553360561773976,0.03428349547672673,-0.027681729763130884,0.0022166698406739333,0.005302202639261417,0.13559535262516997,
PSPN,0.0010611914600066746,-0.007827747622618359,0.041375616964534505,0.0385235824791129,-0.029349903857696136,0.06762813836596836,0.04182086645973098,0.057492226025930085,0.0692931513751814,0.00624319241338424,0.001572310121709973,0.0633167694653231,-0.04250642556220012
PENK,-0.017573456613197033,-0.006406590224076581,-0.05012324030921862,-0.026327569331601023,0.10743960820525164,-0.02831294465002276,0.02429993432003649,-0.0037813830233240555,,,0.016378591521019482,-0.0298272635595258,0.04782708948258276
EGF,0.024209417603925077,0.05007793900945009,0.027623937786872353,0.027257506064434153,0.01614230397067559,-0.018238188962350802,0.08220788165666805,-0.03314859504849204,0.0791997818839681,0.012736369419157496,-0.03175027890226131,0.04010743106835579,-0.03996502016204679
SERPINC1,,,,,-0.01175191511777249,,,,,,,,
UTS2B,0.1010667757112268,0.019534050944938857,0.05941371085053039,,-0.010984025588413512,0.009516854934279813,,,,,,-0.017930857656277364,
F10,-0.0071174212159317565,,0.005072303128129503,0.055852756322006016,-0.010984025855280067,-0.020637852082277378,-0.035517656893072964,-0.033659211080692704,,,0.12129083223033466,0.008196679680397508,
FN1,0.011167947146778927,-0.07988308071831274,0.16498681388346106,0.07870888769077367,0.012782440519264904,0.05334470706769567,-0.05892955845174726,0.011733036049086418,0.01698048656278253,-0.020158673284691352,0.08398779698314159,0.09718013872951767,0.040645648148167894
FGF2,0.032772929019988274,0.024343111768960778,-0.030327856761595773,0.005887074304310027,-0.06754080219415066,0.004408468913106151,-0.05442886553797245,0.0021858991967344905,0.08124684976091914,-0.026713103562089897,-0.0201013924243148,-0.02471718391372998,-0.03358446576349113
GDF9,-0.023979366711797883,0.0063922414198581265,0.05459226422550849,0.02567058326882603,-0.02977246375707383,-0.01823818886527916,,0.14157558676021623,-0.032907938206588425,-0.0312774347571404,-0.030288393308054756,0.0018790121637604212,-0.0410781590744575
CSF1,-0.05294743718186508,0.04450117161678553,0.09808266639619564,0.04363479542152404,0.003657292376877943,0.004059647238565704,0.022766877739931655,-0.029835815929276373,-0.038740877883368025,-0.033210550995965794,-0.007648046878634805,0.013935947560368474,0.07690068462608565
GZMB,-0.015592519863096765,-0.030215846362823637,0.0033140069688754607,,-0.024937203445460836,-0.013293791967685124,-0.046828939055182275,,,,,0.07104017413187286,
WNT11,,-0.002982289999836461,,-0.01602183385998608,,-0.024742769930488157,,,,,,0.04474347810184318,
GDNF,,-0.006319367648197309,0.04352468190631785,,,,,,,-0.025785337583990438,,,-0.0432328916090399
FASLG,,,,,,,,,,,,-0.006277237325335334,
SHBG,-0.025793021382867674,0.06739946376680984,0.0022788955561415395,0.02025603459271139,0.007578164003443688,0.007004313572465949,-0.024900050307698814,-0.012836309572175247,-0.052805925010256695,-0.03509184333226737,-0.036900214113836434,-0.014650170574600316,
EFNA5,-0.03013836098066061,-0.005396924268719446,-0.021273591357765763,0.026806730863786453,-0.03327730407209258,0.010685812177379262,-0.042136491748388925,-0.016888492808164342,-0.052032869934693846,0.04130085542075963,-0.04035336813108497,0.05436160144992255,-0.021751012818312807
THBS1,0.011243796978872478,-0.03883690683180612,0.1038431723314085,0.03759498148691112,-0.03274212953755622,0.034670789112172654,-0.0328249619148394,0.006528383373358694,0.04969877726095326,0.0602745826484857,-0.005794470363962474,0.08281790672585632,-0.024627848531222876
PODXL,0.037572708671933644,0.013234216526647562,0.13330649443938994,0.10610135336881563,-0.01508154356723254,0.07402355457110528,-0.004716154768076322,0.09280228351810399,0.014384566557874798,0.027459735437392534,0.024066558234599498,0.08276422479927753,0.006915240383306086
LCN2,,-0.033713501708605126,,,,,,,,,,,
C5,0.022928197056026837,-0.012859377109451139,0.1369745415871969,0.022074150471334947,0.017361814201738063,0.052708083106946066,-0.05294619996273361,0.0018421884074992204,0.13427651307388164,0.005579036929366682,0.01759927934533991,0.03594008636624815,-0.05774377816723237
DLK1,,0.016333159632761968,0.009984755657474644,,-0.0018509441747333387,,,0.087911720820883,0.10436754463137875,,,,
CXCL5,-0.016192106380601406,0.07662029271868505,-0.020963057029550067,-0.01784852871545302,0.06839191851579311,-0.03901457055501852,-0.040507762195035164,-0.04354193819234269,0.08044109607214635,,0.029821098180652008,0.08444045901501814,0.1889606291844658
BCAN,0.01780886876523978,0.04407289188682409,0.19440847656477084,0.013856399857455536,0.001542756261516417,0.034013384073104204,0.07054856646344529,-0.010816438216053076,-0.043128829673399156,0.05592606128209173,-0.05677508215110322,-0.07259265815036327,0.03364221765297586
RELN,0.0005698229053354754,-0.017507912204362822,-0.0353502311902948,-0.042407061007559456,-0.027977202003413144,0.03490485726831999,-0.023444074235126212,,,,0.012870909516006135,,0.006230093333793287
COL4A3,0.06672569598183713,-0.01394887856669455,,,0.03561045116240697,0.09815344252873559,,,,,-0.037614692336884255,-0.005379804755526443,
GNB3,-0.03681875816601412,-0.0024832328866405055,0.14573733011672685,0.023152990308787726,0.07492676699736292,0.01434198418275336,0.023991129370521943,-0.0316253307812811,-0.12108248587761271,-0.02937397709969016,-0.035250461334185065,0.04683752928244705,
PYY,,,,,-0.013490781619356308,,,,,,,-0.031077206182849676,
MSTN,-0.017595059865689402,-0.013585210990968788,0.009476507326985085,0.07174565194460737,0.008874573246826554,-0.0034746319157198586,,-0.03314861499004425,0.06408501260751072,0.014951103703533433,0.00429056855286949,-0.02897853918057298,0.02125941293848684
COL18A1,0.0792411263079845,-0.02594552818612508,0.2024219576413762,0.08748114050813213,-0.00815550333802784,-0.007964651050810788,0.033603062357544344,0.045657700812237155,0.01624473331442549,-0.0357438467291644,-0.0009335389924488737,0.13383389374271162,0.07694022676830507
FABP5,-0.05817379517820527,-0.035473702511752477,0.1175160556732526,0.011987244469583557,-0.002175579365542863,0.046776247566141044,-0.07778918034316055,-0.00021873558988479489,-0.131300172108916,0.08067284165814952,0.007718197841703275,-0.02769760281716126,-0.06857390545883785
TGFB3,0.00348526491148709,-0.05540212359548451,0.07587357864147261,-0.0035548739803439246,0.012563911692354464,0.01369800319827853,0.0066444969400623576,0.02581934693792464,-0.022948807044341074,0.041021607469986135,0.08003886709868648,0.13930791480237698,0.05624905740587818
BSG,-0.012723697422331058,-0.0017929304349271077,0.06588929518936845,0.017295975407166816,0.01759091330682301,0.012180518295614727,0.0076969092333641674,0.02547869720104555,-0.03878467695305601,-0.07099479097489925,0.014145093717536342,0.0011951999020347892,0.1163264878583957
TDGF1,,,0.005876899791775343,,0.013919936006198057,0.05687286240939847,-0.018655246357720864,,,,,,
BMP8A,,,,,,,,,,,,0.08554871705042076,
S100A10,-0.024972725092477353,-0.022814679506845594,0.03369923089426423,0.08810291040324708,-0.01823234658260473,-0.015919368341106452,-0.05366766716878255,-0.051380311598780065,0.010753654987358694,0.00025681410744844967,0.06916987324846909,-0.008826497248636057,0.04869980169617694
PLAT,0.02857773257560053,-0.0322925095780318,0.09324170872174768,0.08069444518883222,0.03695618777739238,0.05491466037012941,-0.04110629475632556,0.03332402356485474,-0.019781709267202595,-0.0040762492906492006,-0.00085506816829094,0.09051128845162763,0.05710239503812958
SFTPD,-0.0257930231718317,,-0.013324858268979906,,0.03640826871387955,0.03161073580892685,,0.04914771917960265,-0.014049286860279083,0.0653446588341248,0.028214121314483594,0.012710676743734406,-0.03882515244251475
EPO,,-0.014026478028345404,,,-0.010017548900291572,,,,,-0.03019319430018078,,0.02788931782185874,
FGF7,-0.02730813009051353,-0.04313453023756239,0.023916175821475778,0.012692901993499863,-0.015941392099667908,0.01408850093309301,0.10465773145491607,0.07440399222478969,0.028161193868843797,0.0785489167808663,-0.03214452811627996,-0.04849642753150223,0.09914063942570756
CGN,-0.02328157646486806,0.012962293061727932,0.07070725233532442,-0.01588017380238853,0.028231305075526226,-0.012677612281220278,-0.038045429164368566,-0.05454996591168402,0.05591135307961496,-0.040803601956372476,-0.028158035205156372,-0.03682667457079989,-0.034587006341702024
FGF13,0.050394404885101204,-0.011035023590940676,-0.061085890064794,-0.028271402576859176,0.02991733608560665,0.06886777180567755,0.008310986524362988,-0.034162911175257694,,,-0.02002325230671422,-0.010881204505401365,0.0840722561995821
CXCL13,0.002182866386764628,,,,,,,,,,,,
ACTR2,-0.010550627104737986,-0.00210927875592959,0.056139803249824496,0.0323063861000735,0.06270506134662332,-0.011170603194164628,-0.00588140657460018,-0.015570224016329579,-0.08355159434326721,0.02406039548049505,-0.010366654079838358,0.09986863827859481,0.028253711397205616
SLIT2,0.010480183854645369,-0.05447411973336235,-0.013881633043270076,0.03252137534132349,0.01023920704283182,0.02444367575955024,-0.0368603735455002,-0.016150547564539208,-0.012746889988796441,-0.02732353327275881,0.02482444552851407,0.01317911634524424,0.01608891391984907
LAMA5,-0.016820992201133433,-0.02476836395137315,0.11077431344752413,0.06352676638939174,-0.0323312981235616,0.045175626066420636,-0.07798149700195277,0.07964795702852817,-0.04885396871878524,-0.008001334591896883,-0.008659661785523555,0.0837557751984051,0.0018645870194774334
TIMP1,0.061764538809565936,-0.059436521503266594,0.1157064815460991,0.09744299001234566,-0.0018580291949284106,-0.006246612471128826,-0.016222426286880413,0.004417751686556609,0.022121268803232366,-0.0021920173606483693,0.04952714539646695,0.0929817806479729,0.016646051059655526
PLTP,-0.013171294001224168,0.011572224818019913,0.06753410606047779,0.09373401688384865,0.028928601000691737,0.005343256169141211,-0.029808660538579987,-0.03697169366019595,-0.011062352738708656,-0.016379581698726355,-0.0108323218205601,-0.008853893851681782,-0.0021969296845061586
TNFSF15,,-0.019366140491051165,0.08478983561161745,,,,,-0.039760277951096115,,0.1437204611122521,,0.06728047931775655,
PRND,,,,0.06721690359482689,,,,,,-0.032070220090421514,,-0.01698105398000488,
NPW,,0.008825030324369428,-0.03032279367489235,,0.14740968739917595,,,0.084842599421439,0.16134167708666974,-0.002248886706073177,-0.02236260004417352,-0.0032174797087964847,-0.030552769219617994
SHANK1,-0.016892172828872183,0.046210382805404716,-0.02096306499192368,-0.013972909370314018,-0.014233978903607196,0.012048358899801255,-0.04075603048602942,,,0.008571761930624276,,0.02589410848367624,
PTHLH,-0.030261612616547483,0.021307253458994545,-0.04266725550967668,0.0442851655146315,0.0007509436282199708,-0.03920780238860963,-0.036360597784592594,-0.07375566695816207,0.05741689957143434,0.09454044911687787,-0.048502260781106595,0.008878759063664195,0.027201230115197022
SYK,0.08284379237346347,-0.015688078134012275,0.004363720107679491,0.09732439080050798,-0.01546621365378169,-0.038102181455785,-0.008849527401502086,-0.027807477855148734,0.09498937008702886,0.10907187237419688,-0.002564726606109201,0.057393755261699174,0.007582177918709024
CD160,0.05497232550210436,,,,,,,,,,,,
FARP2,-0.0795406263311928,0.02463477589014267,0.07847258386614954,-0.003046861976826052,-0.007103013813585992,-0.02106027808993806,0.007464145922952199,0.062010410678339546,0.021733256513234846,0.0012941646157994496,-0.040647004328228785,0.05809994921139142,0.05537273364687551
P4HB,0.05676684365327903,-0.0698015264866773,0.16324592959890857,0.06484621253150384,-0.03134612155226113,-0.02639206643132884,-0.0357410663825232,-0.019104030341560673,0.06617438235495027,-0.049843108738479615,0.019478829457537178,0.07645945210960996,-0.048821380709027494
TAC3,0.04409010521912643,0.017544985887723456,-0.005461879613190285,-0.02752291006452903,-0.0080236486645258,-0.037226146200657055,-0.024850256123303775,,,,,-0.048781061430105514,-0.04580933474543948
C1QA,-0.02529799495990929,0.010991933618323561,0.058262683029934266,0.11341817733029676,-0.03383009562348059,0.0022823180577807114,-0.03307381306895615,0.05575602816454232,-0.10679516278384578,0.059070230656437954,0.019642688681852028,0.040665289505857204,-0.11424391323129983
EDN3,0.03090267728140328,-0.009438481675858566,-0.029538918257274137,-0.02602171862584035,0.020357758798806296,0.048442722376468655,-0.03873296883141044,,,-0.023136818142865567,0.06535467133779259,0.034215215109248916,0.052521962435387134
AANAT,,-0.003369684647131856,,-0.014452122191217826,-0.012707222483394015,-0.012423088502492465,-0.02412119242648404,,0.03177997545549419,-0.020177643683895557,-0.032148865479866,0.007868642257376,
GDF15,-0.026765900835769477,-0.07280699970304534,0.03295199501662721,0.005283358294608344,0.022135078331062045,,-0.018885040500966264,-0.0009425621143903463,0.08214174226192231,-0.044713083352905414,0.013231474419582459,0.05007209074838874,
LRPAP1,-0.05080427494401767,-0.0009077925536573348,-0.04047347357359769,0.0747499109424911,0.05043601103050281,0.0057517498621928245,-0.005455825614196031,0.015599986306464664,0.07716088923780973,0.01987669281896102,-0.018713313550888237,-0.03792403114311654,0.015896416923262074
LAMA3,-0.006365835550965838,-0.029647825887691732,-0.03252757921291454,-0.02915773409209829,0.026445436803354008,0.049243173464062845,0.010525067432630219,,,-0.034356870206767476,0.0701331481250741,-0.04489633308009823,
VCL,0.07956085884487707,0.011565501212675324,0.05757225230904605,0.061152127415539714,0.02540489936984546,0.023123425272898786,0.032659381444710325,0.002525056541619467,0.05036590834033003,0.042838947380342884,0.0800805773693141,0.10580528215698022,0.09323427017784282
COL5A2,0.0592842527416036,-0.024290226145179245,0.242058905618912,0.10818826308923635,0.015794469958693765,-0.009060014433350616,-0.02959535063337648,0.05530197862008868,-0.025338056573384234,-0.06746668742049856,-0.0009311200948463324,0.09987465706794943,0.05107571643997596
DKK1,,,0.007835682421037353,-0.03181905796015331,-0.033790824045610277,-0.015320061669018687,-0.054390778918921495,0.1511916986765855,0.09821827913616824,-0.02878929480718746,-0.02032935996206503,0.05307240939470222,-0.031947927540658026
COMP,,,,,,,,,,,-0.023978380848210436,-0.014363002396893625,
POMC,-0.030014691109034198,-0.026352105001209304,-0.05364097050077075,0.04469578097103607,-0.01304843255482338,0.013951364813786966,0.037052394158103186,0.06178393929612683,-0.09230074098056804,-0.043830688944546316,-0.01796973842459472,0.04914974817369793,0.04574176598857085
CD34,-0.04363093667991752,-0.02907597679076069,0.11092192881344447,0.09459658972316023,0.005806534205541965,-0.023243261275315227,-0.025488369694532886,-0.07279429633132879,0.10269114138502178,-0.049052988826093026,-0.00791563621772446,0.12495723115902231,0.07664224910520481
SPON2,0.014208666468079608,0.017567332331100766,0.12265852800323894,0.07229625098672922,-0.03530313332979828,-0.027989180698467928,0.04043322441676034,-0.11564662925325636,0.0754333360503802,-0.0012182480890159276,0.04846501080838363,0.11802827414817914,
THPO,,-0.011582478963776233,-0.02239145955702693,-0.0339757347777634,-0.022276659956887455,-0.012927403316676264,0.023630202847671138,,0.0540596234433163,-0.023136868940717266,,-0.02384908237267481,
SFRP1,-0.03291900403626369,-0.0029198223061156206,0.05379083736988138,0.014047531897382073,-0.011443218972461568,-0.0148919403785978,-0.032408692617654104,0.03461609931942666,0.0008864432809719743,0.056828365659449265,0.02395900669389613,0.0586176677175489,0.08251700875334793
ARPC5,0.03482332267233784,-0.018395781289818735,0.1313136968710676,0.019396682236117173,-0.037071874067972514,0.02036381166854184,-0.06361210225381246,0.09056192283667326,0.07902323289080249,0.058921512952344046,0.04381129242228758,0.11740549279792391,0.007942790769132027
VEGFB,-0.04360349940128311,-0.008372992249888335,0.06939065789744461,0.03916727345829275,-0.043298850830858236,-0.026444740116943845,0.027327258913820544,0.08146689030903512,0.040817741475613345,0.020600478678302468,0.03956586976636645,-0.0778103840176284,0.05194915523913199
GDF6,,-0.03718378899264732,-0.003693750096252266,0.16030424625073647,,,,,,,,,
LAMA4,-0.045174988348668926,0.0058367401288028364,0.14422549983723537,0.042703090339223385,0.017064746953073848,0.033718517186709096,-0.027255270567621788,0.07632205922412924,0.034289346104724096,-0.001451542206428365,0.022046947090476686,0.11758125644771232,0.07109898509688775
NPPC,,0.05317825498528371,-0.025047440793042722,-0.00789464790089106,-0.021426343894355705,-0.014563238791686759,0.02410826927133256,-0.008861174353487176,0.014357181050281834,-0.024160627740167282,0.00474764452479296,,0.1422440631432606
HAS2,0.02840704217173258,-0.016909784949740134,0.18308757789265487,0.03866671648401516,-0.02078204172672179,0.08171073637148953,-0.024206051055216476,0.07819575966245312,-0.027947264504749127,-0.007803548681716187,0.01356183978911496,0.05346466298251619,
