,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.04991260449755952,,-0.032167542322646736,-0.013060768104359263,-0.028810557338923272,-0.019925274209976918,,-0.014557241220850262,0.01919718272966957,,,-0.01848988238437963,-0.01864862236582607,-0.015867634681220065,-0.025489659907937588,
PDAP1,-0.009092700964830322,0.04431891264123554,0.029332499309229414,-0.020038523844229973,0.039504315651996656,-0.02536831265714844,0.07438516201696398,0.03743392569481869,0.016120561821710667,0.044663409745286174,-0.06374602480741955,0.010625987491522167,0.0038312691647684324,0.014539772766527525,-0.012493761931208198,0.07700876044422439
QDPR,-0.10987156695290655,-0.04868738825878893,0.04739436477962013,0.02148988235912564,-0.04302395517200708,0.026389853992228117,-0.05341579134703704,-0.10923382388307017,0.005312313300025996,-0.008591302661485552,-0.11115276764268645,0.003188137728014656,-0.007847875380394014,-0.052657244091054635,0.03568073146187799,-0.08705684614972325
POMC,-0.03084978787353807,0.12840816499322755,-0.006116240039176406,0.03287599410402352,-0.004982980118587187,0.01923899108446979,0.020309304262657483,0.15628138881426315,-0.009087949769526017,-0.03807515851014272,0.007855550363967349,-0.015179969216890136,-0.04368706402564921,0.08727971728720524,0.04567828062049125,-0.023985787371787474
CCL18,,0.020877540897730126,-0.0218928127063774,,,,,,,,,0.019718370850886385,-0.04553870091252441,0.05165993581276134,,
CCL17,,,,,0.05255184725311575,,,,0.025622063811015568,0.025162288006303487,,0.0197165511371604,-0.02692045713502494,,0.03409658883013638,
VEGFD,,0.005723121204923038,-0.022282509428505765,-0.01870692993586888,0.012668922233669297,-0.019063374231771738,,0.037956008866266745,-0.0248590870802265,0.041219928976776433,,,0.024382491311370613,,,
TNFSF13,,,-0.030292491341111505,,0.013762095673653564,,-0.022340604960525715,,,,,-0.025170851121335314,-0.015375159158298103,0.02311248066601978,0.09871562624791648,-0.05285449497416233
WNT5A,0.03337175127825297,0.09892445703825269,0.02544660910595987,-0.02640964142483851,0.01686990761187977,0.034272085188337596,0.15393356901462044,0.0327840367181489,-0.01889733331720789,0.00947897653477381,-0.030512261817399033,0.02644138844088203,0.019551752051949468,0.030971778903030878,-0.04270143821864468,0.04539361977323574
CXCL8,,-0.02399128678974505,0.09380389120270588,-0.01751606039684883,-0.029338878360097367,-0.036337337166929065,0.027702038012181955,0.016899865810282397,-0.03150257471653434,0.018410230941978217,,-0.03470924616594165,0.051416993272371,0.026015656794191603,-0.04900068262061065,0.09567741101465038
GRN,0.012827125794226056,-0.060990447575990966,-0.020788088424833522,0.01621220256653211,0.02983423157402388,-0.0265998210188312,0.08664378269623303,0.017676390783294877,0.03576622353346533,0.001772621128257696,0.01770569718247202,0.06475939993562135,-0.07850394789144613,0.0101225309825988,-0.06315560245721358,-0.03957748737420949
MIA,-0.02825621702894804,0.04903032829872842,0.011933048384069537,-0.016636635256532768,-0.03516239776332951,-0.004270406545740736,0.01001827046371513,0.03598997321278027,-0.0022016593721101295,0.003911053364683078,-0.01163783252686561,0.042650935699574136,0.05484463523108374,0.04500901023557135,0.06276295050125665,0.018974665824103218
COL4A4,0.013617155176702716,0.06899702579420751,-0.02598054725058936,0.019187424239883212,-0.04024673760916195,0.0170020572758142,-0.021256098602722585,-0.014302190461686346,0.0210263448602386,-0.02311487029774388,,0.07045237742211002,-0.0030342317590207526,-0.00892832705122916,-0.03947640036425676,0.04181374364946985
TAC1,-0.021587519958736003,-0.04675750945537507,0.03159528138192642,-0.032866143493656734,-0.02771675592012174,0.034260943707073846,-0.11302017204998563,0.0014544724274887307,0.028268808551134932,-0.04096438769977099,,,,-0.027376190236420673,0.11445086300726301,0.08208476800794431
RARRES2,0.13182736636775333,0.0019040238642074085,-0.015543293521997022,0.01286289986353539,-0.02483517765372985,0.02429994639630524,0.07598951478211861,0.06680539630122755,0.05710936201837411,0.04817727856235115,-0.050979256816596305,0.018623791537878905,0.054460369720927285,0.020078367908752368,0.05726370161938364,0.09890393843454873
FGF7,-0.03503875935276222,0.03583793212614101,,0.041971415654438314,-0.029600447778501973,-0.0053189355387160886,0.017493348870952375,-0.0027182119274697125,0.02231400242487799,0.10472733929075038,0.026543981364505614,-0.05173693755667459,0.06535177341758978,0.026713849646478934,0.0588603419923145,0.019036839138763858
EFNA2,,,,,,,,,,,,,0.005103836444365179,,,
HBEGF,-0.008876250242822774,0.006552391084546342,0.024915703857123658,0.006670655689341838,-0.030560526881654684,-0.03929481476510663,0.04445923872169403,-0.0011756696851534065,-0.0007563714568761651,0.013573018055411864,-0.01538591497778002,0.07252218993406143,0.022518053992410962,-0.027302379254170783,-0.010849458406255633,0.07110583205956726
CSF3,,0.004152548293486122,,,-0.019903698774068092,-0.06351413949335101,,-0.015131442225481637,,,,-0.002075605932122725,0.019362643307294137,-0.022748421813257196,0.006615371353694075,-0.008116646031281623
PI3,,-0.05482888932447543,0.06216249556708574,,-0.03434777497038395,-0.0008351204056089333,,-0.017038203659312603,,,,-0.023978804042553065,-0.0009095052263045278,0.06265165786819693,-0.03798382811065847,0.10876403904234407
PCSK1N,0.11336456357338753,-0.06151681576851389,-0.043424409187153866,0.046921927751845685,0.00604648993678337,0.053138643228749755,-0.013062091155669588,-0.01150700536053975,0.05789746493725048,-0.04027094732049676,0.024985201157392785,-0.032715171479581216,-0.020283607488029834,-0.044061589896969844,0.03231546211853556,0.009964453837481109
NTS,,,,,,0.06440704346914529,-0.025948866834494485,-0.018598362676953566,0.013887031946420695,,,-0.030602174045909068,-0.0024450886844959666,0.012501343025019363,-0.025889310074059497,
SFRP1,-0.03141038683611572,-0.03774141335711548,0.04493959573133325,0.019369936847294846,-0.014570484039056301,-0.021748008663772547,0.10803986909403947,-0.03002779908523033,-0.022027930577724036,0.08469126037380663,-0.1070261256336568,-0.053056791116698046,-0.047985565881187485,0.003661643050707971,-0.025287708097000684,-0.024132907567567304
CXCL13,,,,-0.03158205780162899,,-0.021552554320556343,,,,,,-0.02946499118064634,0.01389624881696154,-0.027037378184224758,,-0.03964117969465289
MICA,0.0033426088438609893,-0.033289208729325566,0.04453170236870871,-0.046748905406691604,-0.011276502225417036,-0.02956237125777546,0.0075141991229596685,0.008960790510924873,-0.01583643558530119,0.03238780724642013,-0.018668948168141145,0.020078095841651933,-0.025495247451605363,0.04989254661311512,0.012731599101446459,0.00345051612308112
TG,0.013699801164905526,0.02390161517701609,0.07009922815351916,0.018900126552728488,0.002744852244490441,0.03400895795635649,-0.0051746209723839654,0.023820545129905182,-0.02350687725731125,0.033944011313554644,-0.02991391188961906,-0.017430112615887165,-0.010908156834615993,-0.018722300717772967,-0.009745082033220106,0.023592133450163658
ADA,0.0005735133102635048,0.00873658147747069,-0.0009301698453059828,-0.017361634194094668,0.005314315497739963,-0.012091743066874378,0.024835693797915035,-0.007575888809535965,-0.03216212509135227,0.000749115664407222,0.026058870898380708,-0.04122278056653733,0.024223310084779383,0.010804336449350235,0.013803133216359181,-0.06700243729549936
LAMC3,0.04882563779021744,0.015193577533996543,0.033382170790699134,-0.03158205792042407,-0.0011097325209970593,-0.017191364179315258,-0.0016967173581827226,0.07514538148315401,0.01254173343281609,0.05200399769439134,0.036554081782368346,0.02439258876985498,0.028272192623924938,0.041611876458491306,-0.07019442794953874,-0.035166198315812934
CCL7,,,0.11173677813898684,,-0.01136832619381843,-0.028574707843302172,,,,,,-0.01966037361514724,,,-0.018320044246386797,0.08456912592497845
NGF,,-0.02666484208163575,-0.011202378676033286,,-0.02604773891687647,-0.03050052652922597,-0.001358185451108934,,,,,0.05514847921543289,0.02873775475320374,-0.01064440607841477,-0.022084821255299043,-0.010143128662549034
TNFSF15,,-0.032987737518104146,,,-0.012659187234528465,-0.021156616721121846,-0.01254562152306954,,,,-0.02757305427304494,-0.019166656605216863,,-0.014126379403817437,-0.010815118824939246,0.001088462616252957
HMGB1,-0.0035627667024634977,-0.0653255427308169,-0.02599473913735225,-0.014266923741315923,0.03414661105942762,-0.067933915419206,0.019787699171418136,0.03997703478579984,-0.008671129021384347,0.03449367030315493,-0.007897744572736653,-0.013072337582345665,0.01446098811508587,0.0346975276410041,0.08484795650349963,0.006477166821630257
ITGB3BP,-0.07812815918214662,-0.08071312537163677,0.0037103939566392003,0.027501193316285786,-0.005135019902255521,0.047900928030347505,0.033779614856665835,0.06870030150586576,0.0015517558944430885,0.006115415568635977,0.031047526808837763,-0.024136194994459084,0.05372670093087918,0.015884399591340793,0.0074025218297155354,0.02965633883721158
AANAT,,0.04100383021474148,-0.0005593297607286865,,-0.01151856691320347,-0.019063376953175844,,-0.01364897037327198,0.05898266386441726,0.02536226960969572,,-0.01724769512837463,0.04374945183880339,,-0.01938337079842696,0.007263965825884556
RELN,0.0015213591290978087,-0.045975954423104586,0.009609949958758534,0.005256891864222187,0.05544463637927188,0.03663090670073746,-0.06020648072678905,-0.028586392222532283,0.04990160020434172,0.003915475233642092,,,,-0.01706313541118976,,0.044417117381692496
IL15,0.11977549582177169,0.002719478758372232,0.04945994550735064,-0.022625984954287786,-0.025226758187419117,-0.02291340539390647,-0.024694609335767982,-0.003642594318466369,-0.017450150579347717,-0.003094607213169734,-0.03164794770715833,0.06178878892010593,-0.043243569388131016,0.04290246921624372,-0.05970793759867355,0.0047977299050717195
UTS2,,,,,,,,0.015424017348730137,,,0.04778176441960084,-0.014687674719021186,,,,
BSG,0.08672069123652758,0.09551443050157352,-0.01785401532306979,-0.03414491078205847,-0.032201965233016196,-0.059023395143955534,0.055594411152938256,0.02151785423267782,-0.009160287552439883,-0.019756977932523942,0.037388591230994486,0.03922242405254711,-0.04798569192437791,0.0663279209818236,0.11129011453255963,0.05554654476904813
ADAMTS3,0.055040346787003445,-0.011217223408475963,0.008513903444050503,0.011418773493376428,0.03648612734283056,0.05981160171245062,-0.03977587180038344,0.04650897869275469,-0.04069130733731626,-0.013360932923981524,0.08047905734819936,0.07642551616743888,0.021768339092349195,-0.036752040583279695,0.09884966534259677,0.04443380183092062
CD34,0.057756297089987925,-0.06834856688997745,-0.040228240205856074,0.009406701363595458,0.03223600550939976,0.0013513745080947445,0.009124590965501812,0.06951701509263711,0.03624944711919628,0.03391447524328241,-0.027361453991988527,-0.011034342961134723,-0.017509112933996193,0.012885858960313462,-0.05838917870212498,-0.01691717948054586
CCL23,,,,,,,,0.03366732949320745,,,-0.02601819633736877,,,,,
PLAT,0.06299984420159647,0.049434339259603347,0.005941595196297976,-0.006022803480124325,0.005147800045910823,-0.03718546036957204,0.14029580943973408,0.02933641677585833,0.010811588644003082,0.04763208029202409,0.0868674601019573,0.04480499718448105,-0.013928041592874944,0.01360553292476589,0.04595235114672928,0.07540628628221414
NTF3,,,,,,,,,,,,-0.01916186153719311,0.0005575880757398786,-0.02330666685445864,,
LTA,,,,-0.013060769444628015,-0.014570483357426157,,,,0.035220611954936525,0.08045268946894325,,,,,-0.009570058248980754,
CKLF,0.01527833470616578,-0.06378025914558273,-0.05241585047953392,0.004944498534451168,-0.0335864049503782,-0.0018828138589996903,0.10340517306177366,0.056190622749004084,0.018680961566021427,0.03642994986760219,-0.03549325448783113,0.06956727217890041,0.01803018120926705,0.07640694666204136,0.04759096097013413,0.013889748214043313
CD24,0.00793061030228376,-0.005104696576027653,0.04083292322158303,-0.024555552062401117,0.004021473548771097,0.013832229642753354,0.05081280430056802,0.0632566688465826,0.07783468940862624,-0.01607641505662385,0.062236016478047114,0.02623446513227513,0.004101253508956601,-0.11320405747857068,0.02092990441797288,0.07851682727989404
HSP90AA1,-0.10199108395479384,0.06354940209691212,0.03900390954545972,-0.042019397925831745,0.010300161820448121,-0.0062141690007302686,-0.11988846722605719,-0.04028569222611327,0.054542659885775356,-0.039974667674735155,-0.013821329791117642,-0.06645379638136972,0.025802565953820147,0.019106255043792444,0.015744971041713574,0.0374894955360959
BMP4,0.08356646391930264,0.029896644140430608,0.009129579020520289,-0.013845181233684896,0.020534811630548613,-0.03699556244587544,0.10310179086796978,0.040026018217167364,-0.008673850324104716,0.1176807265562084,0.04608994775973679,0.05796460789114627,0.022896191767861288,0.0400287363636159,-0.002909950503504563,0.07034338340955656
SCGB3A1,,,-0.01171827357060735,,,-0.02270212858492792,0.04107510730877112,,,0.13061338782489942,-0.03210854448366561,0.000679924710809264,-0.03392880281792339,0.0628823381036836,-0.016720892197112824,0.02153352140840462
IGFBP4,0.05727695317392303,0.015914734527931712,0.011056543712415315,-0.04232540916437145,-0.00547536796907265,-0.029371472573970353,0.09727629152308742,0.09321190444831617,-0.012348665568310952,0.010583770950311214,0.05240326585110411,-0.05334164468201719,-0.01805371835665984,0.03661694856757587,-0.04205126121282183,-0.010659999655983193
RSPO4,,-0.03257383838298782,,-0.021114225483823894,-0.022302677533085576,-0.026201946735218817,,,-0.023679803113952718,-0.015532111732810291,,,,-0.0012048074918314107,0.013868602654418397,0.0007954690067271631
LEFTY2,-0.024753794792644578,0.011316042637706015,0.04114959739895308,-0.01322117556502071,0.022538258818990933,0.032685229348133726,0.03276736140579097,0.11903324440906947,0.02121400051323597,0.045279661541261056,-0.04645210844455506,-0.016689430837763475,-0.020379723197137094,-0.026867629195827147,-0.007894935638810385,0.009561687813445333
PF4,,,-0.02648715086639614,-0.011880544954120206,-0.009918640634725775,,,,,,,,-0.016245518304514508,,-0.026087089913848165,-0.04340438811401266
ANGPTL2,-0.023097128030811185,0.0018156795207513422,0.01624295233017271,-0.011285869973024831,0.002445852867078006,-0.03619337333937237,0.17166517137382173,0.0685745129200578,0.02339660768241865,0.015255788093868974,-0.0013431410425938958,0.06507331513192824,-0.0038078779159823454,0.06988833669486642,0.061451372053147206,0.07480568027904927
LRIG2,0.03410676001030673,0.08368963078845608,-0.026259011754741855,-0.00785407128875446,0.020464172752355327,-0.05421372161183412,0.11994029808977556,0.004040011194936359,0.03425368372842888,0.01813010748251716,-0.10442603557716035,0.06315895834817367,0.04371027591899718,-0.007353269629990538,0.029292296661144905,0.06666199655182764
ICOSLG,0.0009541881823131324,-0.0014534416927433108,0.052513162841187226,-0.044553208467280024,-0.0418548142181198,0.0008487107551337596,0.05578414894827539,0.011368313229601006,-0.04068843922853618,0.01205528212812567,-0.018765246745182887,0.023994968526061658,0.036422546724991574,0.05344625083950135,0.03455623203531623,-0.020481513037553318
WIF1,,-0.0023489735405181986,-0.016934695989418994,,,0.013072277944929251,-0.14341502452816549,0.009463619887436362,0.04436760200488321,-0.012322246935349853,,,,-0.018365644947953168,,-0.039756121858279946
NPPC,-0.026083277425283363,-0.020908922242941365,0.019301099320670857,,-0.015386257624972324,0.05951730963639923,-0.06047696660456369,0.03741062332170386,0.020649186954270767,0.0312642706968721,-0.02298796942216038,0.028786223042763806,-0.0036529602267218685,-0.006738057387702501,,-0.011304657587922753
LYZ,-0.09367948901383104,0.041254227674220614,0.010066402599428174,0.007269780675688391,0.11205781366214711,-0.03793117938288114,0.060079392438791415,0.06956402320733097,-0.022345883759237906,-0.03051235517672694,0.0003038572653530211,0.014853023804849907,0.0017342530313633566,0.032348245335231014,-0.03045768413759527,0.009973703701592656
EREG,,,,,,-0.036872355979086106,,,,,,0.06546511433829802,-0.0016881550542769785,-0.024607140327303614,-0.039397548490389685,-0.0290139921636227
SPTAN1,0.05416629291915017,-0.008238633317287324,0.023903504144158066,0.0013853320722562801,0.01671046041127442,-0.00360838440014187,-0.05196611528338863,-0.03800972881789266,0.0012418305965756335,0.00612877023104196,0.06574100300017303,0.038653996970119626,0.006679204066520484,-0.0365955496961248,0.009556533514034004,-0.021129978960204344
PTH2,,,,,,,,,,,,,,0.004097396262059398,,
LIPC,0.029511637966296987,0.03229127976846937,0.0620842771398052,-0.017880855106608085,-0.0017878809131783011,-0.025367797033406202,-0.038295007051575285,0.05214899027705733,-0.030914916632350863,0.08829786975729811,-0.024376388428920363,,,,0.007347589533495667,-0.013269944211604422
COL8A1,0.014499568406445885,-0.04728717759408742,0.00587850944431092,0.04734180356029608,-0.02528697259132278,0.013533580670055504,0.08197244274104298,0.027957232524572804,-0.0032467821856068985,0.054637872142579924,-0.07606924887922928,0.06946789312941046,-0.011766333846903319,-0.007479335807861018,-0.038582997011599264,-0.005867813088356675
GSTM2,0.11040864903816054,-0.06309636543985432,-0.02327712831214654,0.05031305400429132,-0.008203284714052394,0.020744135748669346,-0.020882617387024217,0.012769636535600247,-0.040904932315520115,-0.056125440722976275,-0.01517849298495517,0.0042958556034070694,0.01836579464654596,-0.04194398123573973,-0.017858953639259097,0.01633888417453339
SPX,0.02374036206427868,-0.06150438563500083,0.020270789212309487,-0.008479847260396989,0.011159901748921282,0.029524810564171382,-0.009671527333800455,0.014544194976996742,-0.010335634733220203,-0.022512120165118717,-0.006372818900160574,0.10936542123644313,0.02011834553179418,-0.048619841518931395,0.03771089619737617,-0.07704258986616358
MFGE8,0.034296861512535824,-0.05369399013305946,-0.0009902688224905708,-0.029958786527974565,-0.005473653256263779,-0.07899873431187461,-0.03339717860929938,-0.03431573010151879,-0.05317816856877766,0.05603592603439694,0.11278696256452295,0.03350386899281039,0.009383458052202897,0.06687038610425738,-0.019498946231730013,0.08132536818023153
TGFA,-0.05593705500635496,0.020966463686789512,0.006173832145645851,0.06793272318529833,0.042201923303140695,-0.034634409300569796,0.10260223559012803,0.005184116889371031,-0.03716558900998215,0.007777011350403556,0.03395270237479207,0.004853523140830218,-0.026556450123192948,-0.01971133462655516,0.0657880584608583,0.05130489098983043
SLIT2,-0.025729640524828918,-0.04614222887900581,-0.03098460613169072,0.023042934595482928,0.013023402014178828,0.03976634770415243,0.017680839419183535,0.022647456956670673,0.03761916510998361,0.06235370901402434,-0.018845785522866094,-0.028891704627835534,-0.011058817150184105,0.039228782514025555,-0.012980134404106588,0.11097221299842608
PLTP,-0.004872021226189653,-0.05109089982051374,-0.021537124626505977,-0.011660918626068136,-0.015494258013124228,-0.01488067332920097,0.08394145686433047,0.028126369843505056,0.03612571193843226,0.045671161372980426,0.01964236309088571,0.040716539521443065,-0.034119312596861184,0.010088600133026555,-0.0143656736504295,-0.02565277739979773
APOD,-0.14587816678142104,0.006655971138611562,-0.042348230394053436,0.01591789349385085,0.029720735607569104,1.716407588319704e-05,0.01754948531816647,-0.01805514313684866,0.03911564420317785,-0.0055750375084587305,-0.042524590487969645,0.05141530074724628,0.002492970519774008,0.020765869876220814,-0.061015783663597827,-0.09259698229740296
B2M,-0.013765090941904284,-0.11861015745713918,0.030279756317620123,-0.0025411642352514596,0.08320705552021086,-0.01202369934118429,0.0919497030361815,0.06564019455154392,0.11264255834398779,0.07466433653567563,0.0006024078035324641,0.0345371453955708,0.022412569790675376,0.02197952869078579,-0.07629900406172146,0.009819329916350525
OMG,-0.09401381857098073,-0.0038701579438017554,-0.05370300482848795,0.017526997548911735,0.009525489769477945,0.0563704301283122,0.02104442187060379,-0.03315357916154251,0.009204395094688955,-0.024702254027956547,-0.052194954432424466,-0.01621110668619456,0.02975079896707627,-0.0476375427074604,0.04477250335539806,-0.012236231111755046
CXCL3,-0.02013337372696552,-0.06306968171679132,0.009841087211088305,0.0161517989821594,-0.00938417091915991,-0.06023581509347512,,0.06579205007884016,-0.038213131549825516,-0.014545696331296291,-0.02369140778466781,-0.006543490782130294,-0.0061766742844838966,0.03148471565485994,0.0441422165973307,0.08816523983034129
CXCL10,0.05250884975024479,0.0445332376959353,-0.012798941342542183,-0.022266796064201847,0.063067513440503,0.07150916774917417,-0.0009610290118338582,0.032194320231608745,0.06720105343712561,-0.023114871758034512,-0.0324839622330805,-0.020301857939647627,-0.02178994956506483,-0.026995534081238757,0.05310356365834972,-0.010855240259693996
RSPO3,,,-0.034684334113921196,,-0.011518566062111787,-0.02536778139291492,-0.03793819934783039,-0.022412333081049247,0.05852066680010097,-0.015199972325369121,,-0.023850436648912912,0.046108405242405996,-0.005950557825072915,0.025294781266535536,-0.03375680206748205
CORT,-0.005966518716119596,-0.03652101196111337,0.044899939827614276,-0.021217900957388236,0.01867561374492517,0.005185459548621436,-0.013754464608185763,0.09721443689313822,0.04725969043276883,-0.00701082529900915,,-0.02241802878858032,-0.017000109209272404,0.0031065453303701796,,
NCAN,-0.09731855300428395,-0.015707165840339172,-0.010818391854011079,0.051679763627109104,0.005021839627399207,0.09000378079381845,0.06737543067603295,0.008440109497020667,-0.029960853690993328,0.018766857431315762,-0.07549441588686717,0.07251052151501679,-0.010307902540126047,-0.1143688028329105,0.08656996076220574,-0.02737599886985511
PRG4,,-0.04984260655048287,-0.019982264909634482,,-0.011368327965403312,0.14249576999847818,,-0.019415169585087738,-0.03026184832721048,-0.01777128029647116,,0.06192724168609417,-0.02508470144374166,0.024683505075669514,-0.020833203640703107,-0.023509364177785697
ZG16B,,,-0.015591861004360375,0.14409646522771688,-0.013194334947417152,,,0.07195797851825687,0.0704389865079644,,,,,,-0.02318130367301215,-0.0370283946071242
TGM2,0.07662392137964137,-0.03548406788799257,0.02482534395560646,-0.033293746647007086,-0.03503825158812631,-0.04545279571464127,-0.028320829605404624,0.06374495009851401,-0.02665977343650426,0.018263789526334354,0.02770223567001804,0.03963694904757305,0.04650689963190021,0.10630078437226939,-0.06762853727087631,0.028776556566009887
VEGFC,-0.025000993346824284,0.047332012296034565,-0.03308141423940796,-0.018357006065802293,-0.02026140441484158,-0.014277406011754791,0.04151349511731594,0.03357719851407128,-0.01039653717089392,0.05704477191418447,0.024350457508259246,0.009477913827201681,0.005757837461500716,0.03412503140295943,-0.031144110693072435,-0.03748599749401906
WNT6,,0.006929620708413946,0.09026090366370093,-0.013221175912003896,-0.015723861394621737,0.019642533653267527,0.1441130906613293,-0.019092276980485934,0.08451237740098531,-0.0158284467282448,,0.0026779039751775547,0.09076267429609293,0.03187883568902395,-0.027996188482648128,-0.038261440949175746
NRG4,,-0.03380171575711464,-0.02351746832956617,,0.027437522575800496,0.02997104929200542,0.02017693680240384,-0.008510757001011556,0.06718485632345873,-0.02115810924086625,,,,-0.026089062535507402,0.06938771110904954,0.046559377025892724
PMCH,,,0.023242694210918142,,-0.019170814452934174,,,,0.02459047646178637,,,0.024126413852749492,0.04760703152212647,0.08159318532346954,0.02526293171704337,0.03477923035405267
COL9A1,0.007320850562878921,-0.04192992866293829,0.02759553280150404,0.053567250805134387,0.06373614601739243,0.017846372602850078,0.11822702695393231,-0.016230918360178512,0.023165221120833628,-0.010031734184612286,0.007910778385517821,0.0068554086159057365,0.005713903095691541,0.008290165640021958,0.044262305616005936,0.02018395177156852
GDF11,0.05815964091092701,0.0012198538883210904,-0.028359830466811044,-0.006853219997408248,-0.010442822336695494,-0.001319091793471686,0.09965500177021888,0.0536492962484508,0.04512756234595977,0.046049201501599295,-0.0016812241931523897,0.006336007366021239,-0.01135181153719041,0.039138817471106396,0.01585899419027516,0.10111719792757683
RAET1E,,,,,,,,,,,,,,,-0.02039448526370119,
IL24,,,,,,,,,,,,-0.014899153764751823,-0.015986491774674216,,,0.002127289748751119
SORBS1,-0.0066605345185125646,-0.03501371104391393,0.0011531198429935452,0.020298281343715054,0.01880394415154066,0.07501845592014071,-0.022660675238170506,-0.010134291969278914,-0.0033962316714087337,0.0007842694930595704,-0.04825160744311744,0.008342434991508456,-0.016596969756503994,0.03275848208931369,0.004493648567245007,-0.016838652178951783
DLL1,-0.01775635674715167,-0.0036968520843614783,0.01880559791567161,-0.0693480929810158,0.07927245610596598,0.004119406472361053,0.12898773932801189,-0.007279033522581557,-0.019988734447618183,-0.016187545755154305,-0.054519237127263205,0.05582647916600638,-0.027648825377382155,0.00467272901567711,-0.005603649401126323,0.09115177921028793
TLN1,0.05297802794215842,-0.0171036651170427,0.034022310618293715,-0.01718225670705529,0.005761987736286301,0.00821040424367432,0.01970577196374364,0.03806956956112596,0.0472246058153635,0.042750620289624605,0.047108522204053364,0.0029125104173887578,-0.0871954983021077,0.06727495534350614,-0.07786817697521456,0.012124156506255604
COL2A1,-0.02348232501817524,0.03076357484939444,0.03058546587221809,,,-0.016222529075425467,0.02666437555641047,-0.01792045174260029,,-0.014766868051597541,,0.03533221155744533,-0.04166568795238975,-0.03164416707632207,-0.02705657075658563,0.09323915013393062
SHH,,,,,-0.011813559277099045,-0.03245829456232388,-0.029951835994733014,-0.014087652518440375,-0.03964386837209745,-0.014093391017698102,-0.051977119042432976,0.1498778786076018,0.02225651043648312,0.02799742404028449,0.012645286624562647,0.026811798575957856
PON2,0.013622281656374021,-0.06441436002961522,0.029707585735141512,0.02442427414154394,0.03483458031680629,-0.022363474144935985,0.026369891907391908,0.0365638014885733,-0.08781190355585804,0.016408575483952376,-0.09232275226486343,0.09379476914921175,0.07114775537105962,0.011273211229198637,-0.0080650704314937,-0.017915843109521497
ICAM5,,-0.0026487099402466782,-0.027262926952799214,0.05850557462244655,-0.018412270614666784,0.035284309658770545,-0.05112385937893352,0.010831838349503208,-0.030202829547255394,-0.027523631375237403,,0.013699022330374443,0.024755198615529016,-0.01419259433116549,0.002953118485237355,0.05090927685102914
HPX,0.07914215985613855,-0.055095525744593234,0.013872022044390347,,-0.0287439968674526,0.0419303738576499,-0.025329061938069587,0.07587754613432945,0.012372140469562557,-0.02626094199299139,-0.023691395389832424,-0.025354180508212035,0.0692531174452971,-0.0003803796432417715,0.062058208417660674,0.021149480836957224
